,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000000_RGB.png,"[976.8611686707754, 510.89851936151035, 0.5641369223594666]","[1005.3205855892791, 483.96747692926806, 0.4675363004207611]","[947.5319601309685, 484.8862051799638, 0.4165717363357544]","[1043.3130966286485, 496.59329007286397, 0.7072962522506714]","[910.316467280241, 505.04001272261075, 0.7139696478843689]","[1095.253632114183, 598.6108628772329, 0.7047665119171143]","[843.0568679235191, 628.9941078204008, 0.6981244087219238]","[1153.5184945268225, 792.6276713348566, 0.6947764158248901]","[817.3858623179219, 805.1954875196718, 0.496465802192688]","[1050.8077793974926, 925.0840446350517, 0.44560298323631287]","[921.2754510836854, 941.5463918667513, 0.547949492931366]","[1067.7702351100538, 959.8370810169843, 0.3010880649089813]","[897.472609443156, 943.8813526824736, 0.4666097164154053]","[1125.821447360225, 993.9181339270187, 0.07177814841270447]","[872.3252040706675, 1034.3623592482436, 0.1530342847108841]","[1059.0742720219168, 980.3596493910934, 0.10140091925859451]","[900.4519929683246, 1039.001573416012, 0.10322484374046326]","[1.4162326692688019, 1.4101668902525335, 1.1563447791012433]","[1.5405442407892695, 15.302736647719115, -1.270443879634189]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000001_RGB.png,"[978.3132085256012, 509.9002555246849, 0.5575600266456604]","[1006.1459978726192, 483.43866836309746, 0.4505835771560669]","[948.1267951693899, 484.26836667051987, 0.39040714502334595]","[1043.585340538061, 496.2486720352815, 0.6991313695907593]","[910.9965887725476, 504.30585477478905, 0.7275714874267578]","[1096.057343009766, 598.7196953368347, 0.6961036920547485]","[843.1871847570003, 629.0712562538774, 0.698291540145874]","[1153.6159337578517, 793.3072502924692, 0.7125623226165771]","[817.7341153379535, 805.4867201433717, 0.5015194416046143]","[1048.0626623531616, 925.0119960276982, 0.4455413818359375]","[921.2484328559278, 941.1699812961049, 0.5359923243522644]","[1067.0819755973382, 965.2415946240058, 0.2658960223197937]","[898.6844149355109, 949.9894252805796, 0.4324173331260681]","[1126.527067983146, 994.2673092560301, 0.06168651580810547]","[874.3685524884041, 1034.1202802678135, 0.1436290740966797]","[1057.504068110754, 979.5262075942828, 0.08476876467466354]","[901.0856192373617, 1038.750271345785, 0.09249129891395569]","[1.2917093296497544, 1.4214139498270628, 1.0839497061743255]","[1.5304507174524173, 15.275959869800838, -1.2489712987842763]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000002_RGB.png,"[976.9185688413929, 509.49834582342396, 0.5452743768692017]","[1004.5530075043112, 482.5920429732247, 0.45126578211784363]","[946.9370165856083, 483.7122686092449, 0.40152743458747864]","[1042.5099282677593, 495.4276000294926, 0.7219406366348267]","[911.3517319831922, 504.2740622417249, 0.7293227314949036]","[1097.1026988580245, 598.4935668764059, 0.7035183906555176]","[845.762162921316, 627.0626843100213, 0.697304368019104]","[1152.6770232165418, 792.2414951397195, 0.7146669626235962]","[817.6000007616149, 802.9172758329341, 0.5505819320678711]","[1048.7494027687342, 925.1752989705703, 0.45339253544807434]","[924.3637755753945, 942.4381018896895, 0.5530149936676025]","[1068.5672185754324, 970.5698278530613, 0.25903522968292236]","[900.1011357817621, 956.5263173007652, 0.38956722617149353]","[1126.0970549847398, 991.2390976084082, 0.057663559913635254]","[872.45362203272, 1032.767632768915, 0.12594449520111084]","[1057.2033953833798, 978.3383821353996, 0.10440851747989655]","[902.9964806828414, 1036.7703452337685, 0.10825251787900925]","[1.3469351050769376, 1.3941923429020413, 1.0157405589417665]","[1.513422531639034, 15.267114101316723, -1.2268111968763902]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000003_RGB.png,"[978.22933266192, 506.8975430076774, 0.5037841200828552]","[1005.8431550064694, 479.89917201991886, 0.5465887188911438]","[947.1488221301173, 482.20223179563834, 0.3718593418598175]","[1042.3091904310063, 495.14808615518155, 0.7322739362716675]","[911.3815713913582, 504.34328966866997, 0.7371416687965393]","[1094.9655461917077, 598.6485147849914, 0.7043198943138123]","[844.334971155472, 629.8108395486383, 0.680733323097229]","[1150.1666066808036, 793.1610914459254, 0.7133609652519226]","[819.6310878952687, 799.2609175166838, 0.558250904083252]","[1045.8409827815312, 925.2945480962956, 0.4646367132663727]","[930.4487361955391, 941.0262096022143, 0.5630366206169128]","[1069.9274615600455, 968.2759911671385, 0.27870941162109375]","[898.6968389800019, 955.3395769112697, 0.41883501410484314]","[1125.2852060687476, 993.1704126118486, 0.06122375652194023]","[870.8884636942105, 1039.7987738952681, 0.15215037763118744]","[1055.7269414673272, 978.7580869746214, 0.0982101708650589]","[903.4512875167602, 1039.7495117450594, 0.10366165637969971]","[1.417574321721866, 1.2845801282585445, 1.131599901127797]","[1.507590252957143, 15.270370773348432, -1.2140667912249707]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000004_RGB.png,"[978.1902701639575, 506.91978693012845, 0.5092572569847107]","[1005.8765751436152, 479.87280483379413, 0.5353779792785645]","[947.2085009464494, 481.81339718050094, 0.3621616065502167]","[1042.2148979012018, 495.61303838787694, 0.7346398234367371]","[910.9515583929517, 503.7172046318783, 0.7401148676872253]","[1096.8287188375914, 600.5239487149577, 0.722874641418457]","[842.9761387610628, 631.0261172630344, 0.6776660680770874]","[1150.1773488677434, 792.3899326319779, 0.6917566657066345]","[819.2567932099287, 810.5676660589354, 0.5481142401695251]","[1051.4894199869423, 927.8841746973471, 0.4864480793476105]","[926.0068961494213, 941.1445906724291, 0.5359299778938293]","[1071.4360335299784, 966.6870155555657, 0.317801833152771]","[898.785977430214, 956.8910091220228, 0.4446517825126648]","[1121.960553464364, 1020.4780283751456, 0.09778275340795517]","[873.2285243360558, 1046.351616435455, 0.1791025698184967]","[1057.9137903116073, 982.4567629969981, 0.09606698900461197]","[901.5440068002605, 1043.76231535522, 0.09746742993593216]","[1.4296537928146653, 1.2856168363216514, 1.1766262330407837]","[1.5115250591979148, 15.23083988108819, -1.1878077652930497]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000005_RGB.png,"[977.8547667092331, 506.3653164729353, 0.49817854166030884]","[1005.660320814616, 479.4506043349802, 0.55733722448349]","[946.8204801333528, 481.7506259164136, 0.36913222074508667]","[1042.2652451207982, 494.82440995678485, 0.7333105206489563]","[910.4405992182114, 503.5329598498208, 0.7322618961334229]","[1096.4311494138817, 602.1247515828582, 0.7213703989982605]","[842.7925450206379, 633.7606006273645, 0.649494469165802]","[1149.370708284813, 790.8237434775499, 0.6795246005058289]","[818.6811096462028, 805.7139336731882, 0.6064722537994385]","[1054.1117071765682, 926.250277213117, 0.4944458603858948]","[924.5833936194961, 940.4172686617508, 0.5319358110427856]","[1072.2388763700515, 964.9196545366297, 0.3254913091659546]","[897.1333082455741, 955.6019466892526, 0.47141310572624207]","[1122.366911950115, 1020.9533972739644, 0.08832751959562302]","[871.4257900550757, 1047.479003529435, 0.15008729696273804]","[1058.1152876969318, 983.1998185138002, 0.07913567125797272]","[899.9644712923618, 1046.0774194011444, 0.07869063317775726]","[1.5308185683170803, 1.4201752257303386, 1.249639664384029]","[1.521864771831943, 15.239403279782318, -1.1717620968862685]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000006_RGB.png,"[977.2971495508151, 506.3560933831384, 0.5035839676856995]","[1004.9808503639421, 479.9179437203288, 0.5527748465538025]","[946.4231277235208, 481.7902852025396, 0.3744812607765198]","[1041.9557833313825, 495.0980644564015, 0.7336798310279846]","[910.7525566672193, 503.7179641804498, 0.7326921224594116]","[1096.0775253003803, 602.9359494572175, 0.7340278029441833]","[843.4670241521278, 635.0122281662536, 0.6419059634208679]","[1150.5694929445137, 790.028062095437, 0.6873877048492432]","[817.076671795853, 804.782293096777, 0.5884650349617004]","[1052.2830397372184, 922.7763190609646, 0.4953033924102783]","[921.7792488004659, 938.9820473824366, 0.5222482085227966]","[1071.2304128809803, 965.1606484476717, 0.3328993022441864]","[896.6663486345113, 956.2485395374745, 0.47290506958961487]","[1122.117780018664, 1021.5000552315648, 0.08804307878017426]","[872.5570291453824, 1055.5049362705722, 0.18286769092082977]","[1057.8440203499683, 982.5330433749641, 0.07704245299100876]","[888.2446910876238, 1058.3894847312424, 0.07166248559951782]","[1.6144927828538138, 1.7355668612505732, 1.1974382936138255]","[1.5316931755998038, 15.253857211244563, -1.1487990630502816]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000007_RGB.png,"[975.2452833383838, 507.9588493759371, 0.6244028806686401]","[1004.2487540479572, 479.02455183983943, 0.5645843744277954]","[947.5176372150488, 480.753013121221, 0.4638192355632782]","[1041.4538302325614, 494.5822224694159, 0.7414344549179077]","[909.6913045524291, 503.8006464678043, 0.720242977142334]","[1098.203935779757, 602.7030935665842, 0.7355028390884399]","[841.7248909964594, 633.8971023563565, 0.652894139289856]","[1150.8346839029052, 791.1863736669707, 0.6821154356002808]","[814.7151267801283, 805.8621541515693, 0.5874480605125427]","[1054.7702357880567, 927.2508196956567, 0.4786670207977295]","[922.1020569433524, 942.1127980872109, 0.5485237836837769]","[1073.132431010949, 968.2245588781541, 0.3183491826057434]","[898.2248337962856, 959.1206097001843, 0.43527424335479736]","[1122.1797374807104, 1020.9391828649834, 0.09138814359903336]","[870.852602150942, 1046.8720157138696, 0.16527169942855835]","[1058.9055437321056, 984.6091066347446, 0.08021543174982071]","[900.6603805442618, 1045.1854923643286, 0.0861547663807869]","[1.698138870176115, 1.92081356799778, 1.0512256230448782]","[1.536705691083113, 15.490188644722158, -1.1275503035960486]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000008_RGB.png,"[976.9063075573101, 506.4902079594772, 0.5081785917282104]","[1004.2479944993858, 479.6098382676478, 0.5485949516296387]","[945.7509272377455, 481.71357079681843, 0.3721922039985657]","[1041.5537651231825, 495.1677259111018, 0.7386226654052734]","[910.8547702035552, 503.84220462535905, 0.7318271398544312]","[1098.947533831253, 603.028288862124, 0.7388727068901062]","[843.3784282366096, 633.1429791317983, 0.6653228998184204]","[1149.715977364028, 792.9510220124371, 0.6973510980606079]","[814.2639006751893, 804.4362644689904, 0.592805027961731]","[1052.1443678694507, 929.5896867611755, 0.4695377051830292]","[920.8153816632355, 941.9587182341356, 0.540259599685669]","[1075.407930024217, 982.0158993047132, 0.39523786306381226]","[900.7276005928393, 978.2463682513096, 0.5105504989624023]","[1121.4215994994172, 1019.8442393457003, 0.09503696113824844]","[872.0224697114563, 1055.1291767415585, 0.1788674145936966]","[1057.6175663687234, 985.5972793262629, 0.07903923839330673]","[888.9428247317688, 1058.546819792481, 0.07878392934799194]","[1.741522005023348, 1.9408899143273621, 0.9267843041571739]","[1.5422926859567307, 15.48646792990083, -1.1147098416578658]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000009_RGB.png,"[977.1827832373353, 506.5056159447847, 0.5054851770401001]","[1004.6763798937103, 479.7067349639831, 0.5473564267158508]","[946.1647727022728, 481.6147752290543, 0.3726920783519745]","[1041.719346711769, 494.73120249636816, 0.7421309351921082]","[910.4998440067883, 503.5177688783908, 0.7322786450386047]","[1096.9108585902518, 602.1309364783689, 0.7311214208602905]","[844.0715163081011, 632.7162213415552, 0.6647977232933044]","[1150.8735293869902, 794.1998283709179, 0.7097852230072021]","[816.8146817921557, 803.9409302934353, 0.5774520635604858]","[1049.7585172994382, 926.6285324017229, 0.4734964966773987]","[922.8542270430125, 940.2532061703073, 0.5259904861450195]","[1069.695799245739, 971.3630135755823, 0.3018806576728821]","[903.3159251106255, 977.7705653247356, 0.5254345536231995]","[1121.8779796839483, 1018.3183062655617, 0.08680467307567596]","[871.6908182530589, 1047.4813906820884, 0.15678444504737854]","[1056.2443025514558, 982.4755346974077, 0.08524710685014725]","[899.8519495968415, 1044.6462128785656, 0.09079719334840775]","[1.7494795237202336, 1.8299806725218315, 0.8405962924504241]","[1.541613180210562, 15.500113435791889, -1.0899670069925942]"
