,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000000_RGB.png,"[954.3945899813878, 484.24905243541605, 0.517967164516449]","[986.0239286095671, 464.05135383603033, 0.5737951993942261]","[927.1106287307462, 463.45375187067, 0.6067324876785278]","[1024.6703024620572, 494.7261026702454, 0.6727559566497803]","[893.4336014072788, 497.17032997332444, 0.6729408502578735]","[1094.6971000251526, 655.6353824726168, 0.6726851463317871]","[816.7573901284771, 663.2782857198417, 0.6652393341064453]","[1144.1358995300516, 882.5997803577234, 0.712414026260376]","[781.3756645432223, 879.2701364341556, 0.6692371368408203]","[1069.1764850367122, 1037.543131651798, 0.3666003346443176]","[842.174977778541, 1040.845323319853, 0.48399728536605835]","[1061.564072239286, 1061.9481868025862, 0.6100223064422607]","[868.0354364992575, 1059.7786990685115, 0.5271826982498169]","[1124.1135481437432, 1085.931909510071, 0.022273316979408264]","[810.4273123336163, 1251.3876300475492, 0.004618563689291477]","[1084.918237687938, 1090.3320828916949, 0.033427510410547256]","[848.7688359415889, 1107.9544778059487, 0.02409740351140499]","[4.233973411488536, -0.18185715594727378, -0.22522962254260745]","[-0.7463394282335549, -1.9857581708970526, 1.127974493225325]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000001_RGB.png,"[955.5622331496571, 484.318117101953, 0.5073668360710144]","[986.6568495835021, 464.17955478420527, 0.48955869674682617]","[927.8303552557095, 464.0751168556244, 0.5932247638702393]","[1024.9232321363656, 495.6588283160444, 0.6659379005432129]","[892.9051183619247, 499.20765625595845, 0.6691671013832092]","[1094.0920653344856, 656.9243363984483, 0.6709977984428406]","[815.5326180569373, 660.845994180029, 0.6341063976287842]","[1145.1451225676944, 881.1104141159553, 0.7352986335754395]","[776.5856799840118, 877.9079403246442, 0.568695068359375]","[1064.518390661595, 1039.0073242837677, 0.3861789405345917]","[839.3730573517558, 1049.7843419508688, 0.3581216633319855]","[1058.4599057345142, 1070.0043929796445, 0.5355697870254517]","[866.2729582925667, 1067.9606647876221, 0.6207975745201111]","[1117.0838176075945, 1085.319062319811, 0.014858713373541832]","[804.6435127220707, 1084.7699087026185, 0.013699936680495739]","[1079.1242926776156, 1088.6714927005237, 0.02288198657333851]","[830.017643343151, 1109.9020688502073, 0.023432137444615364]","[4.385607321493468, -0.1938319500572372, -0.5790314576162499]","[-0.03416564971891122, -2.1603188424243074, 0.9951720372965377]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000002_RGB.png,"[957.8596505645596, 485.7466109510624, 0.43049848079681396]","[988.1443712073105, 464.71698965200915, 0.5452384352684021]","[932.5596301826696, 465.4176189557463, 0.5595201849937439]","[1026.5432407324313, 494.4500610179754, 0.7033624053001404]","[893.9487923526318, 499.4708940894518, 0.6314675807952881]","[1094.9756373370146, 657.8113806230187, 0.6719574332237244]","[819.1958665638007, 662.2178474070922, 0.6453812122344971]","[1147.0712292380736, 877.2382354984607, 0.6941846013069153]","[775.9251982476252, 875.329706952165, 0.7569089531898499]","[1082.0541970386982, 1038.0467123547007, 0.3270789384841919]","[826.2290150685212, 1064.7284600950834, 0.4001699984073639]","[1055.508625506491, 1071.233559582205, 0.5430266261100769]","[864.880054719379, 1067.2606865255177, 0.6116904616355896]","[1115.359642350295, 1087.1404597942621, 0.012967235408723354]","[820.0923508920454, 1091.4742269293497, 0.012702162377536297]","[1087.8125517730987, 1095.1975340268307, 0.030211005359888077]","[820.0882276283714, 1111.824920312423, 0.023426838219165802]","[4.89034158731708, -0.14806493128618364, -0.6684019500112902]","[0.19402293497962614, -2.2019481411084376, 0.8960430072447733]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000003_RGB.png,"[957.451989995543, 487.59388733041385, 0.43835535645484924]","[987.3556342692797, 465.08623876469585, 0.5060366988182068]","[932.2133845410056, 466.4246718546134, 0.537632167339325]","[1026.4562181675255, 492.9584161304929, 0.7232388854026794]","[894.9202549755771, 498.807048637963, 0.6211966872215271]","[1096.3805851804077, 658.7633119969828, 0.6632885932922363]","[820.6091151880107, 662.3589064275134, 0.6451280117034912]","[1146.5399792657802, 879.638951519087, 0.6760119795799255]","[775.0018584520311, 876.3370853718484, 0.7685322761535645]","[1095.1700817713183, 1036.8222115505077, 0.31141993403434753]","[820.3846143316638, 1052.4861647266246, 0.4603152871131897]","[1057.1287426094952, 1076.7219490529076, 0.707318127155304]","[864.078025681347, 1074.136011687775, 0.6031084656715393]","[1117.58804935213, 1086.3323001141887, 0.013764037750661373]","[819.3087137801374, 1093.4526339442234, 0.013645892031490803]","[1094.3346868496096, 1091.5169786632312, 0.029684556648135185]","[816.2581497031256, 1112.718149432504, 0.02349439635872841]","[5.442439330904211, -0.19871981900389935, -0.6963334436313502]","[0.5247654344053392, -2.1003854283128187, 1.0048966440020213]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000004_RGB.png,"[962.8200452711328, 483.5265047300443, 0.48545601963996887]","[991.1258163643162, 462.23869117015147, 0.6021640300750732]","[937.4257323594383, 463.3212106449437, 0.600828230381012]","[1028.6537006918068, 489.0335031407486, 0.7625000476837158]","[900.306973444638, 498.19756516280563, 0.5151616930961609]","[1098.8413055381823, 661.2853387751709, 0.7398390769958496]","[821.1171446754038, 662.5429341956933, 0.6526971459388733]","[1154.219340844437, 878.0914255581301, 0.7195128202438354]","[774.3872208972814, 875.9132572689527, 0.7666561007499695]","[1099.2492916280153, 1040.763292074131, 0.26865920424461365]","[820.388249314113, 1054.1220153357526, 0.4918293356895447]","[1061.553438559285, 1082.9067360567346, 0.6838531494140625]","[867.0299026975334, 1080.7502691553143, 0.5717443823814392]","[1116.9643514679917, 1086.3264407394945, 0.010493258945643902]","[820.948904666817, 1093.9948431173339, 0.011695013381540775]","[1095.277286626838, 1093.56906188954, 0.03292747959494591]","[816.7020515896966, 1112.1019385271418, 0.01939055509865284]","[6.266150513098739, -0.05399467154287036, -0.5868724875419487]","[1.191013674369659, -1.6666675140502438, 1.213993471993684]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000005_RGB.png,"[965.1005356035847, 480.1972948342317, 0.4981570243835449]","[992.9574134910131, 460.9956356794262, 0.6187430024147034]","[937.9318087219332, 461.14694860556244, 0.576593279838562]","[1029.1456711522594, 488.5610096758078, 0.7627798914909363]","[900.2710576479, 495.9373656279064, 0.4824373126029968]","[1098.1492482826093, 657.2349917641907, 0.8021064400672913]","[819.1917975535962, 657.3257035650151, 0.7953354716300964]","[1153.5987896615236, 876.588495949014, 0.701831042766571]","[776.0505237619224, 876.2394291269416, 0.750098466873169]","[1101.8805848935604, 1039.8910047932357, 0.3107450604438782]","[822.8757166322982, 1054.6535908288624, 0.5341809391975403]","[1069.7729476792153, 1079.1193013584316, 0.7101121544837952]","[871.4934441314083, 1076.1625957834692, 0.6532384157180786]","[1118.9524156004172, 1089.2319310393502, 0.008427555672824383]","[822.2148008681565, 1093.0556070552077, 0.01233435608446598]","[1097.3111406874311, 1096.5434540955246, 0.02927589975297451]","[829.4552518794264, 1114.9854019184243, 0.019418055191636086]","[6.522581898915711, 0.14077566478213058, -0.4896496141837655]","[0.447351483553242, -0.48214505766896604, 0.4763099150901294]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000006_RGB.png,"[965.6004270705688, 478.0040983340324, 0.4975723624229431]","[993.1652042787871, 457.9821809754791, 0.581757128238678]","[936.9365830793937, 458.2577885999939, 0.5265889763832092]","[1031.7583012243335, 483.8550637406863, 0.7262191772460938]","[897.3558559770229, 489.30390243220177, 0.5788564682006836]","[1101.5800206731249, 656.6490542947497, 0.7774534821510315]","[818.9326829837768, 657.1186723258127, 0.8078339099884033]","[1167.460659598293, 877.4330054535803, 0.5427637696266174]","[775.4186878573752, 879.4949628113188, 0.568556010723114]","[1109.297576694234, 1013.9473212504708, 0.28263580799102783]","[823.6679257923702, 1054.9294154672548, 0.542742908000946]","[1075.9597963148792, 1073.863008229791, 0.7142055630683899]","[876.8214603465862, 1072.8673485594963, 0.7057436108589172]","[1142.5473579462341, 1082.2424565774909, 0.009381814859807491]","[821.2536464043958, 1089.8534587847128, 0.01560029573738575]","[1116.3869860467148, 1083.9954946805071, 0.02982925996184349]","[829.850054376197, 1115.0538697967977, 0.024936500936746597]","[6.382810181336795, 0.37036745880338356, -0.2689554798666108]","[0.26872674643118916, 1.4951157311205405, -0.01700461356440593]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000007_RGB.png,"[964.5153576827151, 479.0655674627003, 0.4981198310852051]","[992.3358857456504, 458.5816275587988, 0.5703179836273193]","[936.558327890788, 458.47415143593196, 0.5096538066864014]","[1031.8376197965856, 484.48245086074337, 0.7381308078765869]","[896.727655054925, 490.0277522208389, 0.6066433787345886]","[1108.8427156068458, 655.36888943096, 0.5211296677589417]","[817.6876201146841, 663.8969922847959, 0.6574903130531311]","[1168.410420833481, 885.8127793220967, 0.6727076172828674]","[775.2859838712405, 880.3159263101688, 0.8139957189559937]","[1112.888505326397, 1032.4469947648045, 0.3440733850002289]","[823.4765195523528, 1055.0023321301182, 0.5528160929679871]","[1076.789114848016, 1083.5281552951587, 0.6673997044563293]","[873.3488042776993, 1080.3772222997704, 0.6613040566444397]","[1143.8851399945188, 1085.4575171737013, 0.007892806082963943]","[819.6116651532261, 1093.765784969558, 0.014570229686796665]","[1116.3342516744651, 1093.0082980298973, 0.026533063501119614]","[828.4847658189301, 1116.139590226284, 0.022082924842834473]","[5.955493650158658, 0.35750287047671914, -0.16934261825831579]","[-1.4731917231593326, 1.962148698629092, -0.3446911611973758]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000008_RGB.png,"[962.3993638694618, 482.0439201719505, 0.4884617328643799]","[992.4416800109664, 460.9032962745199, 0.6093719005584717]","[935.2350857723004, 459.8072134323795, 0.48971110582351685]","[1033.4600155453045, 488.57940160193186, 0.7956779599189758]","[895.0081998494626, 492.35880678676494, 0.6920942068099976]","[1109.2846643685186, 655.6222531330238, 0.5460172891616821]","[815.1798619989461, 666.1574088335726, 0.6806105971336365]","[1168.524244612267, 887.8112601206458, 0.6776770353317261]","[774.1684166552208, 882.5727621299657, 0.8266040086746216]","[1118.1468600868745, 1029.9136832649824, 0.36778631806373596]","[823.921289494434, 1055.7307392101845, 0.5496117472648621]","[1071.725964070413, 1074.7498354404838, 0.726372480392456]","[869.5335375495976, 1072.555065589672, 0.6572256684303284]","[1143.073725106282, 1084.9952776144755, 0.008274170570075512]","[820.9508035382457, 1089.7343181659267, 0.01733606681227684]","[1118.613873951407, 1091.1339491693188, 0.026159515604376793]","[830.1430231109175, 1114.8180842188171, 0.024321194738149643]","[4.646631121083769, 0.23906181028668083, -0.12509626028713358]","[0.12266797268849533, 4.130930381148538, 0.05002750326627021]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000009_RGB.png,"[962.4964775796747, 487.25941469160784, 0.5516741275787354]","[993.1473006338875, 462.87899061592384, 0.6714712977409363]","[934.176166556694, 461.43937480558907, 0.5475596785545349]","[1035.0361873381007, 488.34659996476796, 0.8068472146987915]","[894.3345887734831, 493.12508278846724, 0.7168175578117371]","[1109.6776765007992, 659.0821053831339, 0.5995399355888367]","[813.1298946579435, 673.5955594873094, 0.7572432160377502]","[1169.177998918449, 893.8521669236434, 0.5659304857254028]","[769.4363205478521, 899.2589591763794, 0.8170491456985474]","[1115.6226631699108, 1044.212185123424, 0.3812563419342041]","[824.8513024667634, 1058.0437816242722, 0.5422622561454773]","[1076.0418275606012, 1081.925833330115, 0.6554550528526306]","[872.2178364547394, 1076.6413283973902, 0.6705388426780701]","[1146.7886771694764, 1085.4551300210478, 0.009625893086194992]","[820.5001742214702, 1089.9119440247182, 0.015214354731142521]","[1119.1201673277794, 1097.3649601290685, 0.025077257305383682]","[832.2640624968245, 1117.9092298909347, 0.018758166581392288]","[2.845372810200217, 0.1310255896706371, -0.0625974229086437]","[0.6979528372289742, 7.194221786366471, 0.15700840888989523]"
