,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000000_RGB.png,"[974.0454136092952, 432.0769631425137, 0.6512284278869629]","[1000.1466492271765, 406.0887375013775, 0.6907296180725098]","[949.8559617458734, 404.79457524248437, 0.7156044244766235]","[1030.8963221026227, 429.8169263680227, 0.7848379611968994]","[916.1243011787278, 427.11955237675727, 0.7048215866088867]","[1083.4359243971912, 548.3887517812424, 0.7827627658843994]","[837.1448673637984, 565.9113203118136, 0.844435453414917]","[1128.6976407866084, 783.9955103267257, 0.6111429333686829]","[815.36085157284, 774.0311011241879, 0.5906608700752258]","[1016.663466942146, 909.2660116058601, 0.47434163093566895]","[893.5931066072933, 915.612582455416, 0.37800416350364685]","[1061.8531347242101, 918.34044689648, 0.5639662146568298]","[885.8970892135329, 917.1932030327025, 0.5912370681762695]","[1185.3320779370592, 1030.0903325613249, 0.7182362675666809]","[767.8249925068894, 1062.8411989087897, 0.2268558293581009]","[1152.7802133153266, 1006.391874595907, 0.179940328001976]","[870.8476650852273, 1027.4524203725139, 0.14985978603363037]","[1.031297365603009, -0.20377389589933353, 0.7772995452827761]","[4.651653090518311, -17.840689292380944, -1.0719021296894984]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000001_RGB.png,"[974.4096714027977, 433.00014017769956, 0.6493710279464722]","[1000.4812846263906, 406.6479822638772, 0.6880534291267395]","[950.8029018006533, 404.8302740253448, 0.7124373912811279]","[1030.2872726552202, 430.28947408643296, 0.7835441827774048]","[916.2804426636399, 425.9223953211383, 0.6992993950843811]","[1083.970321070709, 549.3167031217348, 0.7949283123016357]","[836.9994138123566, 565.9818498220242, 0.8477626442909241]","[1128.2847718845303, 778.4366998527512, 0.7690978050231934]","[815.3374683275318, 774.72413494221, 0.5488365292549133]","[1035.089138724228, 913.1493664380494, 0.33366480469703674]","[903.8236290772022, 921.6083503718789, 0.38010692596435547]","[1061.1920019461909, 921.2937887563403, 0.550571858882904]","[882.5673910364959, 917.6519703698868, 0.5907764434814453]","[1192.5653674903692, 1030.1267908927568, 0.6101282238960266]","[756.9774453295776, 1065.697969593131, 0.3843895494937897]","[1151.2399573192683, 1006.455568168974, 0.1681870073080063]","[870.0672289280135, 1026.205241618115, 0.17776817083358765]","[1.0544704911140481, -0.14553749301937036, 0.7824212808830043]","[4.641401666696189, -17.847330080318883, -1.0961119590279633]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000002_RGB.png,"[975.9391852119162, 432.9495216907562, 0.6565371751785278]","[1001.6417663367, 406.80455777654447, 0.6994741559028625]","[951.2127325084456, 405.2110791270121, 0.7076050043106079]","[1031.1123594177443, 430.45456739379483, 0.7908225655555725]","[916.5292490742747, 427.3791009743318, 0.7168253660202026]","[1085.5743791467733, 548.7907699894421, 0.8022799491882324]","[836.9114146850017, 566.2967369583791, 0.8479552268981934]","[1129.3714688764655, 782.4133706522962, 0.6135407090187073]","[815.271875883036, 773.5812313559838, 0.5789504051208496]","[1034.891439081761, 913.1079167874334, 0.3462371826171875]","[900.6005932209911, 918.8241708295852, 0.38258782029151917]","[1062.7140287765333, 918.9019703046943, 0.5510509610176086]","[886.1594047380466, 916.6047699036694, 0.5839256048202515]","[1187.454473659701, 1032.1186527680397, 0.710013747215271]","[755.2833807477909, 1064.2513550852443, 0.3742940127849579]","[1151.660855734817, 1008.4905072989548, 0.19784493744373322]","[871.5861090571311, 1023.8466262897375, 0.19041045010089874]","[1.0332728616482754, -0.11961390357464496, 0.7627917240176527]","[4.600280964102592, -17.959559498587257, -1.1270290562398393]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000003_RGB.png,"[974.7206522893565, 433.60040056306025, 0.6545221209526062]","[1000.6108419113001, 406.91322747573804, 0.6844507455825806]","[950.4083705712297, 405.66208821807334, 0.714688777923584]","[1031.0023333818158, 429.90969980068417, 0.7861908674240112]","[916.8412065232826, 426.7443353824375, 0.7110859155654907]","[1085.6267879982063, 549.1933307323359, 0.8095969557762146]","[837.9508026516268, 565.7029869893457, 0.8535632491111755]","[1129.595752718935, 784.5759139422885, 0.6030338406562805]","[814.267155883353, 773.5871992376169, 0.5768040418624878]","[1017.1063922662678, 913.5060287458368, 0.39426639676094055]","[897.9785230452427, 918.8578079806086, 0.36589983105659485]","[1065.2492934012532, 934.277295023642, 0.6065366864204407]","[888.256030062727, 919.5136239186274, 0.5686929821968079]","[1190.8337052542936, 1030.949164981811, 0.6077561378479004]","[754.7636867644784, 1060.6108387820564, 0.3788206875324249]","[1151.6559729225717, 1008.1523996776993, 0.18590016663074493]","[868.4818882988899, 1023.1324336186522, 0.1990022361278534]","[1.036186684849555, -0.13066796183272442, 0.7738743108627224]","[4.60693336769765, -17.972908890566714, -1.130741305745746]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000004_RGB.png,"[971.5186125258003, 433.4308042177387, 0.6408380270004272]","[998.0247960392286, 406.65763938142914, 0.6597351431846619]","[947.9098897987578, 405.45266982621774, 0.7368512749671936]","[1030.1470816903097, 429.8981980651729, 0.7885556817054749]","[915.7034027631793, 425.4059565459893, 0.7028404474258423]","[1085.445038875741, 549.3086736082645, 0.8064095973968506]","[837.2335717862554, 565.4550486342212, 0.8471607565879822]","[1129.068517503377, 784.5309920696313, 0.5983821749687195]","[814.7978090674827, 777.3276504314263, 0.544438362121582]","[1015.6717135216479, 915.0765581778162, 0.4210851192474365]","[904.9910552315939, 920.3328513064569, 0.37313300371170044]","[1063.45936293905, 917.2486500784219, 0.5880853533744812]","[887.0080917597563, 913.5699393327814, 0.6165761351585388]","[1189.9085750942095, 1028.934516649383, 0.5902647376060486]","[750.5584460983822, 1061.9638118017713, 0.2988337278366089]","[1151.2466847494732, 1010.2514664085024, 0.15332309901714325]","[872.0736307330936, 1028.0257710370558, 0.15631957352161407]","[1.5025978891110756, -0.005464422766761409, 0.4964159309455774]","[4.557346566231677, -18.131924583673026, -1.1477829124575651]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000005_RGB.png,"[975.0901184159206, 437.34931529809467, 0.6352365612983704]","[1002.1084546804159, 411.4068253316565, 0.6272504329681396]","[952.1772506873087, 408.3289717595402, 0.6788187026977539]","[1032.208062485599, 432.422829009892, 0.7930780053138733]","[914.6512109777775, 427.8359151866182, 0.7104093432426453]","[1082.7609027310073, 548.1095634277476, 0.7800303101539612]","[837.9518877210146, 565.673039074241, 0.8454304933547974]","[1128.4893074641407, 785.4594859448177, 0.6388306021690369]","[814.3584644723409, 776.2131756631616, 0.5288817882537842]","[1016.1514226980179, 910.33263481412, 0.4872431755065918]","[902.1505063346013, 924.331657521514, 0.39515745639801025]","[1061.929415102176, 917.7612368572438, 0.5651325583457947]","[884.3573757521687, 915.2128428929307, 0.6075395345687866]","[1192.0052546723591, 1029.529677208621, 0.6090173721313477]","[748.135214887958, 1062.4491633389582, 0.3104267418384552]","[1155.4991801874105, 1006.675403226953, 0.17616847157478333]","[886.7629745850403, 1026.8088657185779, 0.211404487490654]","[5.465592137678578, -0.00788795198468891, -0.4627831061429544]","[4.535370277224929, -14.716762236779125, -0.8667670879998968]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000006_RGB.png,"[974.1144240223628, 436.58770509476017, 0.6444265246391296]","[1000.1248393324804, 409.6911678690517, 0.6393013596534729]","[950.9020771427032, 407.8980364521541, 0.6833341121673584]","[1031.8783098986303, 431.3173603175467, 0.7855688333511353]","[914.2957422463168, 428.24135136338975, 0.7182766795158386]","[1084.319170878904, 548.8661823118979, 0.8095261454582214]","[837.1715600707396, 566.5190676759503, 0.8537040948867798]","[1126.7311695350013, 784.8062741733299, 0.6657177805900574]","[811.9801551345737, 773.596313820475, 0.5530340075492859]","[1011.3738621832982, 912.5372787963611, 0.3696832060813904]","[888.2098061068043, 916.8958940204304, 0.3559204936027527]","[1065.764050318851, 932.3185277646885, 0.6240280270576477]","[882.3943767226026, 933.6925511305276, 0.5559232234954834]","[1187.4401507437815, 1028.205024499929, 0.6181394457817078]","[747.2835439254317, 1060.295083590191, 0.3175658881664276]","[1157.434618454525, 1006.0418312113852, 0.18539775907993317]","[881.387649344552, 1024.1630325232354, 0.24711662530899048]","[5.683862273725269, 0.009997204467545219, -0.5546485312966619]","[4.51101914193981, -14.540125300424378, -0.8455700443888843]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000007_RGB.png,"[975.2427876787918, 435.58830193507754, 0.6630793809890747]","[1001.2023132346193, 408.94366356775924, 0.6604264378547668]","[951.5332620056176, 407.1583989039236, 0.6653953194618225]","[1031.6710616455503, 430.5596021105391, 0.7712714076042175]","[915.2921614651827, 425.89733021827885, 0.6794673800468445]","[1084.768172591598, 548.7483437763769, 0.8029493689537048]","[838.3195634830888, 564.6345191631262, 0.8505383729934692]","[1126.135357934131, 784.9158661815031, 0.649728000164032]","[811.8630218941549, 772.1264788276885, 0.5657354593276978]","[1014.2614488382544, 908.0146010808483, 0.47260361909866333]","[889.6584279930584, 920.5545309823954, 0.3770289421081543]","[1061.0979264302641, 923.1315707785479, 0.5465295314788818]","[885.4544894102276, 920.6758417399574, 0.5721704959869385]","[1184.123853173684, 1027.2934577071933, 0.6130788326263428]","[749.5316991901257, 1059.1635732325374, 0.3181014060974121]","[1158.1746357770414, 1003.6096481785114, 0.1985439956188202]","[882.7316705418169, 1023.5558276937927, 0.24441245198249817]","[5.554678108311772, 0.0950200626793435, -0.5507742190296379]","[4.4009635648221135, -14.170989202906442, -0.81621475839055]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000008_RGB.png,"[977.600534951659, 431.5680113461409, 0.6269626021385193]","[1003.6134459213688, 404.0763678146641, 0.7143102288246155]","[954.0479103119685, 403.3392259260256, 0.6300829648971558]","[1032.3529192488772, 427.7035367213001, 0.7319473028182983]","[913.2502778911197, 425.24878424515873, 0.6746594905853271]","[1083.437009466579, 549.636581577274, 0.7850279211997986]","[835.982052754305, 565.5815677248447, 0.8427234292030334]","[1129.0885912870522, 784.4320337414592, 0.6199284791946411]","[810.3736013989177, 775.3776722345142, 0.6730791926383972]","[1016.2980155723169, 906.7874961101245, 0.4492887556552887]","[889.7262990832686, 918.6091100769127, 0.3669346272945404]","[1065.9373359000913, 935.1373210204549, 0.5932724475860596]","[877.4361521548052, 937.0655978296095, 0.5921602845191956]","[1191.0309708690054, 1029.5198030771915, 0.6480920910835266]","[755.2798000188111, 1059.0295671631372, 0.32605597376823425]","[1159.446228592667, 1004.5002731320617, 0.1927652359008789]","[865.7009639647597, 1026.9839959177775, 0.15580445528030396]","[5.042736647451897, 0.2553650800191241, -0.4450617904213771]","[4.382816273978205, -14.070293512105167, -0.8247726205260352]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_2_ID08/RGB/000009_RGB.png,"[972.9727140124631, 434.6199860133569, 0.6216087937355042]","[997.589791721638, 405.56285862255424, 0.6288182735443115]","[949.4003411099137, 407.77406727459186, 0.6688597202301025]","[1026.8318691896002, 425.16170742678355, 0.6642909646034241]","[912.0284897603965, 428.6264967426084, 0.6892349123954773]","[1083.7986630935504, 549.1650104213129, 0.794568657875061]","[837.2876624952399, 564.3213681377915, 0.8301925659179688]","[1129.1901537817553, 782.4601371429128, 0.5955690145492554]","[809.5412989249644, 771.357707166394, 0.7104355692863464]","[1016.496691777233, 904.0865413898791, 0.41919636726379395]","[894.5827441424852, 909.9377780638799, 0.4227393865585327]","[1067.8829738194518, 937.2011229961527, 0.5670777559280396]","[879.7815838901204, 941.692659220234, 0.5859452486038208]","[1191.1779977710596, 1029.3664827726877, 0.5992517471313477]","[751.022910049853, 1062.9884428247215, 0.29780223965644836]","[1158.71879807505, 1002.2332376600189, 0.18045027554035187]","[884.2104573570533, 1024.8587790147274, 0.13724394142627716]","[3.7864409722565586, 0.5489701832220872, -0.2684327716395396]","[4.303916556718513, -13.674466079810388, -0.8912268742139041]"
