,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000000_RGB.png,"[1003.9270309744586, 516.1726076281118, 0.5128834843635559]","[1030.8441302650667, 487.7772098034917, 0.633630096912384]","[975.2739291702231, 488.5129953553952, 0.6834977269172668]","[1056.9055438364137, 503.0956768865158, 0.5196643471717834]","[930.780441907406, 510.6272520145469, 0.48708707094192505]","[1112.8438004676175, 614.6914826982854, 0.6937103867530823]","[853.6451920240728, 617.6143341083468, 0.7929266095161438]","[1129.8045200691581, 847.7407326965977, 0.5813336968421936]","[825.2877716280275, 848.8948124975188, 0.6525444388389587]","[1062.0828439136187, 1030.2307405401132, 0.3052474558353424]","[924.3349127296777, 1044.477593095693, 0.550028383731842]","[1048.8866640462977, 958.2374717254104, 0.5631576776504517]","[882.047371532367, 957.5963042241276, 0.656885027885437]","[1115.6055190735826, 1041.2377929174395, 0.21232904493808746]","[819.4480909430073, 1058.4214942781841, 0.24737538397312164]","[1023.1004240717104, 1084.1845137678713, 0.09457866102457047]","[913.7292275189184, 1090.1683459210678, 0.0817287266254425]","[10.43925859998661, 0.9125274180321283, 0.6489811814332959]","[4.260493272596831, 4.041819028769314, 3.232083631866966]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000001_RGB.png,"[1006.8735368971752, 521.0858018163133, 0.5754236578941345]","[1033.2854278807988, 492.5575914986198, 0.6916174292564392]","[977.2369281997893, 492.7215454831245, 0.7372350096702576]","[1055.8608390297882, 507.86900563062284, 0.5214683413505554]","[929.3002987554347, 512.0155982963056, 0.4976957440376282]","[1108.9398293170589, 614.7870773113552, 0.6259087324142456]","[853.0640831134077, 617.894824545107, 0.79034423828125]","[1127.2955141236241, 851.5645172193938, 0.5906506776809692]","[828.8797853295783, 849.5422734012509, 0.6658396124839783]","[1049.536512102683, 1028.962836960406, 0.4032365679740906]","[926.5877337927394, 1046.015570446037, 0.5651331543922424]","[1047.004285672249, 951.9978887174966, 0.5674004554748535]","[882.6328207205835, 952.8117992653256, 0.6793553829193115]","[1110.5753544053705, 1049.819715212913, 0.18447345495224]","[816.4982213051883, 1059.3247060366336, 0.24409085512161255]","[1008.7688275969391, 1087.292261001623, 0.08743926137685776]","[912.9462414486431, 1091.6219048730366, 0.07057829201221466]","[13.564800655761248, 1.3121058971155533, 0.6644111912248389]","[4.009296576593434, 4.123167679289745, 3.114819092560989]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000002_RGB.png,"[1008.8511843634773, 520.7130804815855, 0.5685691237449646]","[1035.0620119895316, 492.9519057141657, 0.6806870698928833]","[980.0161164228987, 492.71579461536885, 0.694670557975769]","[1058.0192590561066, 508.26180074902595, 0.5334056615829468]","[930.8629071808829, 512.2190488065282, 0.5069308280944824]","[1109.2295428436155, 618.8895076529525, 0.5894544720649719]","[853.2263552403613, 619.125835765627, 0.7816001176834106]","[1127.8963170436787, 849.4851987514501, 0.5847854614257812]","[827.7383465870256, 850.0995650388527, 0.6493312120437622]","[1062.9736858810468, 1031.8315434080137, 0.3244706690311432]","[923.6841966177818, 1045.5745982468131, 0.5594130754470825]","[1046.3600799766805, 959.4510133287858, 0.5599722266197205]","[881.3528186172018, 960.1696547843615, 0.6423649191856384]","[1111.7394168446601, 1051.6020501894013, 0.196265310049057]","[817.6353740236589, 1062.2946494581277, 0.2182191014289856]","[1010.198623529314, 1088.0666750237342, 0.08779257535934448]","[913.2342188641795, 1092.347707786572, 0.06780397891998291]","[16.76134937277597, 1.735616143026645, 0.7296310523690854]","[3.8816070637674676, 4.164835475347408, 3.0655248135323903]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000003_RGB.png,"[1006.1272261722095, 523.0429414711849, 0.5930668711662292]","[1033.331326315905, 494.33721380163865, 0.6631224155426025]","[977.7989941426973, 493.815295426081, 0.7131031155586243]","[1056.741589851909, 510.6925731916957, 0.56093829870224]","[928.9598039815263, 512.1517745044813, 0.4842863380908966]","[1108.8778718550122, 618.6251847500712, 0.593848466873169]","[853.550031438758, 617.9591691598068, 0.7863929271697998]","[1128.3258960143298, 851.3477203557009, 0.5733219385147095]","[830.3709419358361, 851.8033409916607, 0.6725112795829773]","[1051.3369677379487, 1028.3059359529996, 0.4081912040710449]","[925.7995393894025, 1046.3382700819845, 0.5518353581428528]","[1045.9824758297073, 957.7237998772005, 0.5525761842727661]","[881.2631376322958, 957.8706097653771, 0.6508861780166626]","[1111.5374854315805, 1051.396972075097, 0.18907983601093292]","[818.3114807592306, 1060.8119021396258, 0.23753896355628967]","[1010.6582589220087, 1087.2662193363144, 0.08869002014398575]","[912.4447223775771, 1091.703176570187, 0.07064834237098694]","[20.880456126093424, 2.304785320817464, 0.7332221697908974]","[3.788239703944315, 4.190826617266089, 3.0257628248805557]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000004_RGB.png,"[1002.7052428437353, 526.0180932257408, 0.6078290939331055]","[1029.909234480492, 497.3122570492558, 0.6062145829200745]","[974.0767721146042, 496.95798189412153, 0.6798969507217407]","[1057.7470151466944, 512.4474559126713, 0.6034544110298157]","[927.5722172483391, 514.3143177944736, 0.4593895375728607]","[1109.8413049644876, 620.645909471071, 0.6031656265258789]","[852.6791547480666, 621.5784181029926, 0.7871288061141968]","[1127.6155010861023, 852.2563574610895, 0.5718134045600891]","[829.6986329431221, 853.8846125845027, 0.662390410900116]","[1062.8360990826668, 1032.6005320831855, 0.3167736828327179]","[924.10422697782, 1045.6885305325377, 0.558434784412384]","[1047.0607092804173, 962.5744940686614, 0.5418272018432617]","[883.5727078243423, 963.5729749193645, 0.6263920664787292]","[1112.8173247745538, 1053.213812258119, 0.2234310805797577]","[817.6002177754925, 1061.2397449992563, 0.23425088822841644]","[1013.083280496923, 1086.847816580358, 0.09222577512264252]","[912.413472379207, 1091.3010498550482, 0.07322175800800323]","[29.854279856507887, 4.6118248069006595, -0.7661338354593853]","[3.631808914957582, 4.244538664933524, 2.9525324694167563]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000005_RGB.png,"[999.3980598564962, 533.8805060101284, 0.5883706212043762]","[1027.1311313267704, 502.6884503452543, 0.4746776819229126]","[969.956655141985, 503.68454404330396, 0.5585467219352722]","[1058.8048492929129, 514.0529245789396, 0.646315336227417]","[925.7564621347047, 515.811062508079, 0.4365004897117615]","[1108.7153284607118, 624.1280056436324, 0.5022028088569641]","[853.8697471338891, 619.8310223607932, 0.7772107124328613]","[1126.980084452575, 854.2637358286188, 0.5655598044395447]","[829.238400762264, 856.7664483717033, 0.6896398663520813]","[1051.9014208335102, 1028.6577154485417, 0.42368435859680176]","[926.252230338015, 1046.5282657317978, 0.5515215992927551]","[1051.6286343894037, 969.1913557027317, 0.6062117218971252]","[880.831822550624, 969.011234184348, 0.660076916217804]","[1109.1476201048329, 1052.1203878359793, 0.18611420691013336]","[816.5638680031534, 1060.477483754289, 0.25539225339889526]","[1011.6105158167891, 1087.926158538007, 0.09183255583047867]","[912.4047918241042, 1092.1622694281878, 0.07030480355024338]","[32.87040736920626, 5.872426188805142, -2.005755740778784]","[3.5725383444811625, 4.251949794576815, 2.912423709406642]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000006_RGB.png,"[991.1936332010569, 542.9333484199303, 0.32243308424949646]","[1020.1703026967505, 514.3041181422278, 0.42273133993148804]","[962.3094116172089, 512.1754290171365, 0.48901963233947754]","[1057.0760082372456, 521.2162271567332, 0.6919395327568054]","[924.1119309704737, 519.7574598717027, 0.6576429605484009]","[1108.9153067488933, 625.6168293507064, 0.5173743367195129]","[855.1953221515605, 618.3829972627025, 0.7573570609092712]","[1124.8283918564612, 856.0585491030674, 0.5410099625587463]","[832.016286902108, 856.3491306851347, 0.6654437780380249]","[1049.312662287969, 1029.353244926156, 0.3943507671356201]","[924.7552686105322, 1046.2210825880964, 0.5239614248275757]","[1050.2930224798947, 970.8899233224779, 0.5844413042068481]","[884.6507785146442, 964.3083264435127, 0.5955938696861267]","[1111.1732276380778, 1049.039658829985, 0.19607198238372803]","[819.2445319258459, 1057.513616721367, 0.24482715129852295]","[1012.4043525809427, 1085.031410425091, 0.10017266869544983]","[911.8414237979306, 1089.1825603822028, 0.08138994872570038]","[33.25898774582501, 5.926164009697071, -2.0868786895915847]","[3.444803936755464, 4.2764114498439625, 2.851585820227048]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000007_RGB.png,"[989.6391627960178, 547.2496459378735, 0.3836541473865509]","[1018.6054156255879, 517.3104113882151, 0.4285641312599182]","[961.4126017681476, 516.6078289595799, 0.4890667498111725]","[1057.6509865058692, 519.1862793459366, 0.6920769810676575]","[923.4077209377567, 520.2967393574661, 0.6615824103355408]","[1108.6216869725401, 625.570605394784, 0.5058326721191406]","[854.4975140282318, 621.0018122302872, 0.7566937208175659]","[1125.7692555226693, 852.4980024137644, 0.5638329982757568]","[831.3124023902074, 853.8084407134754, 0.6371416449546814]","[1054.331759248425, 1028.2376850885034, 0.3878782391548157]","[925.2647086881294, 1046.059949784, 0.5326859354972839]","[1050.0061301337462, 976.241160022556, 0.5926384925842285]","[882.0014730972608, 975.3689812485991, 0.6944584846496582]","[1113.510467099515, 1051.7272671967598, 0.18067426979541779]","[819.5390740111787, 1062.3008343536387, 0.20052480697631836]","[1015.6261406073579, 1087.1430639607931, 0.08682552725076675]","[914.1259288871177, 1091.7877034755008, 0.06783431023359299]","[37.553241566521216, 6.307748798401422, -2.6042013902863306]","[3.3933369366988124, 4.281721735750622, 2.8258467387812547]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000008_RGB.png,"[994.1901608225536, 543.8001018469479, 0.38752371072769165]","[1022.6682409345283, 513.6713056752316, 0.46592646837234497]","[965.1724757039995, 513.60891418543, 0.5503671169281006]","[1058.3433692822587, 516.1561145734165, 0.6678395867347717]","[924.2393181166077, 519.3894043353428, 0.6364554762840271]","[1109.0623336509475, 627.0970810096164, 0.5420270562171936]","[854.0452571073745, 620.645475443316, 0.7643890976905823]","[1123.0077539305814, 843.9670783795202, 0.6428864002227783]","[830.3368707570576, 850.31332370826, 0.6430824995040894]","[1046.3771155660697, 1030.6535920805597, 0.38576945662498474]","[921.1432896322449, 1045.567545295792, 0.5350477695465088]","[1049.7092551492294, 974.3991462297356, 0.5894451141357422]","[882.0376059078764, 971.8241680654198, 0.6634941697120667]","[1113.7814089256617, 1051.0629877175159, 0.1833842694759369]","[817.5962030187574, 1060.4308257706116, 0.20564398169517517]","[1010.3639881040228, 1087.2650257599878, 0.08835210651159286]","[912.4856294934992, 1090.6916748868298, 0.07252155244350433]","[39.208702818893926, 6.593508461310237, -2.526117236855282]","[3.3479719441718103, 4.277090263253705, 2.797910653918679]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_1_ID14/RGB/000009_RGB.png,"[990.8344752336774, 544.4417033759858, 0.36971747875213623]","[1019.6565223416018, 514.4037275120328, 0.4404783844947815]","[962.6487128147907, 513.427924611536, 0.5142504572868347]","[1056.9263771686606, 516.5707195865153, 0.6522992253303528]","[924.3918788725399, 517.6013184910987, 0.6089868545532227]","[1108.7281322794884, 628.8028100873223, 0.5217247009277344]","[853.46230357875, 620.7974936645544, 0.7679110169410706]","[1126.601395236214, 838.9223737815107, 0.6262431144714355]","[830.1079753696898, 850.1791006249825, 0.6466497182846069]","[1050.546060661142, 1028.483127784036, 0.39111328125]","[920.3097393284957, 1044.6619463846894, 0.5546795725822449]","[1049.725639696986, 978.9634906097419, 0.5900782942771912]","[881.8741402045962, 977.5678743630845, 0.6921032071113586]","[1114.7384401257486, 1053.2904181569018, 0.17096658051013947]","[817.984115324915, 1064.181259602789, 0.1730877012014389]","[1012.756674611179, 1088.3622479249855, 0.08143305033445358]","[913.2856511531637, 1092.3465142102455, 0.06348233669996262]","[40.09768551563128, 7.090735429089954, -2.303476633891586]","[3.2755017579454884, 4.269825710821645, 2.747735874085259]"
