,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000000_RGB.png,"[993.5492103351485, 501.926731634981, 0.5938950181007385]","[1021.4562184282956, 473.89011200345476, 0.42295390367507935]","[964.5092812941433, 473.52042886301297, 0.5870722532272339]","[1051.8974060767753, 493.19593781949413, 0.5897226929664612]","[923.9423346251522, 495.2908812866232, 0.6531655192375183]","[1103.1512011467369, 624.7608181106286, 0.7034387588500977]","[848.3508129599184, 633.1067378142438, 0.6720062494277954]","[1131.932449645678, 850.2185971507004, 0.5495081543922424]","[815.7234275087912, 844.7968309404118, 0.44236764311790466]","[1184.0248948455119, 1038.5729710078097, 0.563954770565033]","[792.2180033874725, 1036.1616213071825, 0.4267333447933197]","[1045.1533743104483, 960.1216947174182, 0.5595954656600952]","[878.1875627058939, 959.638513319007, 0.5092580318450928]","[1116.0417169674997, 1036.3582358802616, 0.12681393325328827]","[831.7179470739177, 1056.1765942216537, 0.22212524712085724]","[1167.1232030186704, 1064.5702569783346, 0.19581902027130127]","[795.3108309171412, 1078.3125522685625, 0.17767076194286346]","[-0.9594386760401209, -0.3640215652562415, 1.154754256164276]","[4.795298257530436, -4.717462732208242, 0.09931163991620236]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000001_RGB.png,"[991.8726696239759, 502.12692693704, 0.5475249290466309]","[1020.1952592926709, 476.4196800138885, 0.500525712966919]","[962.9979966507408, 473.3361840809554, 0.558178186416626]","[1051.6104052236878, 493.7558336236266, 0.5826014876365662]","[923.5162278765421, 495.54294290542157, 0.6615610718727112]","[1103.9810622145674, 625.0800455245351, 0.6972658634185791]","[844.9396803253228, 632.2016814378351, 0.7390705347061157]","[1132.1005268938566, 856.4018650573844, 0.45822522044181824]","[817.7196839150952, 844.4678379020147, 0.4631457030773163]","[1183.6726813222144, 1040.9813910210896, 0.5630496740341187]","[793.0140645438714, 1035.4375545046678, 0.4297260046005249]","[1044.8338213757254, 949.9041388266942, 0.5912237763404846]","[878.0052167952651, 956.2766428346199, 0.5243602991104126]","[1108.043344988814, 1017.793892230412, 0.1601945459842682]","[845.52149453109, 1052.4520935478458, 0.21693240106105804]","[1166.897942613752, 1064.967934908983, 0.2094578742980957]","[797.3530400120205, 1077.4272441550124, 0.19340628385543823]","[-0.9993556749468399, -0.33826697259243976, 1.013986737825139]","[4.900288011938129, -4.754537427011075, 0.11682679525982145]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000002_RGB.png,"[992.5594100395484, 501.8766014292622, 0.5791608095169067]","[1020.8442392935464, 476.56611012777944, 0.49943816661834717]","[963.3536823960791, 473.643258717718, 0.5520712733268738]","[1050.97596515261, 493.70082060566244, 0.5737637281417847]","[923.0366272071107, 497.04467893821106, 0.6766772270202637]","[1102.292368726251, 621.7406359764768, 0.7132344841957092]","[842.3247173540648, 632.0189557529206, 0.7396665215492249]","[1135.146750693317, 854.3964398147532, 0.47930198907852173]","[815.6535490402135, 843.6720480129629, 0.4382396638393402]","[1183.9583800920366, 1035.4392906156884, 0.5608464479446411]","[790.7196310697855, 1036.7471247488684, 0.45540741086006165]","[1046.480522678732, 956.4494943881052, 0.5709229707717896]","[879.9838408240163, 957.6857139416868, 0.504683256149292]","[1109.3700593293427, 1019.0181760207274, 0.15194222331047058]","[844.3795675073127, 1053.8257913928687, 0.19173483550548553]","[1166.5217490569833, 1062.7118586377576, 0.2129623293876648]","[794.0932203035612, 1076.0813240863188, 0.21098390221595764]","[-0.986880363894854, -0.29694992535394993, 0.5575016447075419]","[5.022879850327274, -4.744319893452431, 0.127258604009144]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000003_RGB.png,"[992.2343232509476, 501.8603253884444, 0.5673964619636536]","[1020.1773556477714, 476.1709278567231, 0.5160128474235535]","[962.7443074278605, 473.2168264482915, 0.5509341359138489]","[1050.2386605035633, 493.0855862627494, 0.556657075881958]","[923.102707932831, 496.50019111938605, 0.6854891777038574]","[1101.21239916452, 618.3993818104589, 0.7339179515838623]","[844.0030484297275, 629.4450626579928, 0.7496182322502136]","[1134.048660472809, 853.1360232138225, 0.4747089147567749]","[818.3143019396389, 840.9685976331252, 0.5272105932235718]","[1184.1275424096027, 1037.0526802884879, 0.5764485597610474]","[794.5745028305437, 1034.8640953331872, 0.4557155668735504]","[1046.5467119113912, 956.3728884893226, 0.5702232122421265]","[879.9462974231966, 958.6318944478951, 0.4937100112438202]","[1111.5213178977015, 1016.7268349943968, 0.16448327898979187]","[843.7360128533767, 1054.3235127210771, 0.23496825993061066]","[1164.706970505798, 1062.520018369985, 0.22411809861660004]","[799.7838124546904, 1075.5280472054524, 0.20823177695274353]","[-0.8537251834245826, -0.3783849421649828, -0.0598896288058481]","[5.052147274528612, -4.7264871826115975, 0.1146966431296443]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000004_RGB.png,"[991.1977564647309, 501.63615005291376, 0.5487130284309387]","[1019.2215180240112, 477.08710619435726, 0.5179533958435059]","[962.1254923559675, 473.4453963148428, 0.5207180976867676]","[1049.51177252064, 494.9265149861819, 0.5545694828033447]","[922.9524258226133, 496.19040380915385, 0.6838833689689636]","[1101.3223166935097, 618.6372290202764, 0.7427924871444702]","[846.1139966703274, 627.7804577100865, 0.76902836561203]","[1135.3690814108882, 851.3289486552908, 0.5093439817428589]","[817.4112529415977, 837.1621742205346, 0.552911102771759]","[1184.3596387516648, 1037.8298069840687, 0.5659360289573669]","[793.6966274423007, 1034.9896378613616, 0.4334128797054291]","[1046.0772023872669, 955.3340430573915, 0.5847926139831543]","[878.6658612920598, 956.3343685260538, 0.5207056999206543]","[1111.9114003426348, 1017.2499469462809, 0.15596508979797363]","[832.5635959013415, 1056.5494240633202, 0.27290084958076477]","[1166.3720094814594, 1063.9963637790986, 0.21772539615631104]","[798.2193051578137, 1075.2604690944074, 0.20956012606620789]","[-0.757744657750288, -0.3094756448990119, -0.46327275143521385]","[3.1753988339890937, -3.924876793320146, -0.14030079951602972]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000005_RGB.png,"[988.327747933858, 502.39873681869733, 0.667722761631012]","[1014.479547785213, 477.9284147442297, 0.5564442873001099]","[958.1978666927537, 475.77145956158483, 0.43551111221313477]","[1045.073187682686, 493.00735275988507, 0.6988629698753357]","[922.3749518943976, 495.26277798947774, 0.7403237223625183]","[1100.5922820093617, 615.5636614722421, 0.7537335753440857]","[847.2018872385895, 626.449728612823, 0.788664698600769]","[1136.9016334142925, 843.1291877982196, 0.5764816999435425]","[813.5889875159444, 829.3618274051323, 0.5950884819030762]","[1183.9082498863174, 1034.9846465421776, 0.5580833554267883]","[792.920748576516, 1036.1132272124842, 0.4473648965358734]","[1042.858344048199, 958.057567220904, 0.5746936798095703]","[877.9343075107689, 955.7537478966133, 0.5554489493370056]","[1115.0994427110877, 1039.7312825793435, 0.12979739904403687]","[829.8886828464045, 1055.91606906163, 0.25883015990257263]","[1166.1327516814376, 1064.612032149767, 0.21946978569030762]","[796.4170049045886, 1074.3247052543227, 0.23758459091186523]","[-0.5036104798029863, -0.20917962628281178, -0.9419086495595654]","[3.179159709972901, -3.9480543379928648, -0.16509327624596076]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000006_RGB.png,"[987.2155518113079, 501.81117174517465, 0.6891231536865234]","[1013.5581068610476, 477.1365311049741, 0.5763433575630188]","[956.846304263243, 474.9808780055946, 0.42806732654571533]","[1044.5187172254928, 491.8452434454938, 0.7096131443977356]","[921.6962409922951, 495.006376093128, 0.7605552673339844]","[1103.7949728145504, 614.0518342941457, 0.7592299580574036]","[842.3543940018226, 628.8314559191617, 0.7790780067443848]","[1139.5208824096326, 842.2826166618163, 0.6152514219284058]","[813.0358733954861, 834.0530163965789, 0.5115695595741272]","[1184.7641526194566, 1039.3631185360448, 0.5739343762397766]","[790.9612760224604, 1038.2797852592116, 0.4459741413593292]","[1046.0455183611416, 958.0169856257985, 0.5935034155845642]","[880.8024714236825, 956.931373703251, 0.5412293076515198]","[1103.8316481598602, 1020.1929806469564, 0.18784745037555695]","[834.7211478721497, 1052.478352227032, 0.2675609588623047]","[1163.164435864025, 1063.6033516468183, 0.24959832429885864]","[794.4174932901212, 1074.8192798813063, 0.2247059941291809]","[-0.145456577417085, -0.25876355600127976, -1.538224498098363]","[3.1032924344177686, -3.9090294928202134, -0.20213819421666504]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000007_RGB.png,"[983.7144669244592, 503.8437237225021, 0.676681637763977]","[1011.3677857947263, 478.88924368717403, 0.608202338218689]","[953.0237133167735, 479.35978402721685, 0.49082744121551514]","[1044.7295462075526, 493.5546617591185, 0.721204936504364]","[919.4660978794395, 499.448541660062, 0.748388409614563]","[1106.3448858760066, 616.1842126551558, 0.7472506761550903]","[848.3553702513474, 634.4331266339564, 0.6867591142654419]","[1139.8467287468052, 843.7916226595044, 0.6491349935531616]","[817.6314677738626, 840.2558155522443, 0.508148193359375]","[1185.27749894685, 1040.3454318528686, 0.5573042035102844]","[791.1941319130938, 1037.9008790289731, 0.44171398878097534]","[1045.8467336492868, 956.0970638509302, 0.5730352401733398]","[881.3910130596543, 956.9312651963121, 0.5316585898399353]","[1105.8269822571842, 1019.3063704501412, 0.17540006339550018]","[849.507442673901, 1050.9690207085275, 0.2529621720314026]","[1166.6889582496515, 1062.6694324246926, 0.24641484022140503]","[795.4782028702176, 1074.5314109727087, 0.21109241247177124]","[0.10593702822703385, -0.26201551829771497, -1.8759686656344932]","[1.5242787685869847, -3.301684972313687, -0.6672301027234917]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000008_RGB.png,"[981.3190677438334, 504.30118897642126, 0.6776131987571716]","[1009.3697390239324, 479.3626594610946, 0.6351878643035889]","[951.6110614807268, 479.748727149293, 0.4932731091976166]","[1043.6522893192916, 492.3392755377837, 0.7453923225402832]","[919.5167706198523, 497.8756250754294, 0.7815885543823242]","[1104.0699293974326, 616.6737959629552, 0.7779178023338318]","[847.3324210859483, 637.4300882832081, 0.7190600037574768]","[1141.0978137510003, 842.3587885328434, 0.6606565117835999]","[818.9406582437775, 842.0850255262878, 0.5170717835426331]","[1185.3060362717508, 1038.0417210355167, 0.5427325367927551]","[791.4631206143428, 1037.6904840746683, 0.44432634115219116]","[1045.1608612892246, 957.3275325367563, 0.5839632749557495]","[880.0971220681082, 955.9386437203036, 0.5663666725158691]","[1107.8263311112435, 1023.424208777046, 0.16592290997505188]","[849.1027117922316, 1053.1767028850547, 0.25337696075439453]","[1168.7818400849435, 1064.445691012609, 0.2209545224905014]","[795.1282679926348, 1075.9114022201811, 0.21564927697181702]","[0.14998331159952172, -0.22652894884881442, -1.9535371864413125]","[1.024804014281042, -3.1149642762676137, -0.7608384791204915]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000009_RGB.png,"[979.8574792783946, 506.57213069826014, 0.6531021595001221]","[1007.1539188269966, 480.8911424542947, 0.5804094672203064]","[951.8510788293199, 481.0701246498212, 0.45928317308425903]","[1041.8966470497444, 493.51277808074735, 0.7552497386932373]","[919.0422697765438, 499.8224565711164, 0.7660531401634216]","[1100.5065615277213, 616.2300025833231, 0.7805384397506714]","[849.1286992040706, 633.7766596543047, 0.7105811834335327]","[1143.058968162607, 850.5718957433855, 0.6224152445793152]","[820.8536355745634, 837.8672523087619, 0.6131669282913208]","[1184.026413942655, 1042.9112954343263, 0.549235463142395]","[790.2601584374988, 1038.6220161441406, 0.3878251612186432]","[1047.9157439580463, 961.9168335126833, 0.5524601340293884]","[881.3385499547516, 958.9607789793536, 0.5465005040168762]","[1103.5082974822797, 1019.4497081162767, 0.14426596462726593]","[849.8248797233175, 1051.2220588897749, 0.22261063754558563]","[1164.7937760568263, 1067.4826917222724, 0.22307220101356506]","[792.7397590026219, 1075.611055013623, 0.22138628363609314]","[0.3560454454407309, -0.01774417313936454, -2.061835425859732]","[0.2783066072320269, -2.9215220815690457, -0.9767570154063678]"
