,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000000_RGB.png,"[981.611927971615, 427.12318735920655, 0.5746215581893921]","[1010.5738405236339, 404.20918030773737, 0.7320318222045898]","[959.3244942381622, 400.18525473635145, 0.4643453061580658]","[1044.500813580593, 424.9693788777863, 0.6234077215194702]","[926.4374516825218, 420.0337237532565, 0.4136773943901062]","[1095.6607501485055, 553.6397280698825, 0.7850993275642395]","[851.8157107826821, 559.8897277439197, 0.8163085579872131]","[1142.905756365042, 731.8452309285192, 0.6185262203216553]","[807.8611774848118, 754.0415188333925, 0.6850789189338684]","[1140.242670566433, 917.7438757470381, 0.41867193579673767]","[843.4298062721244, 911.599019296684, 0.37898093461990356]","[1054.9779180688918, 929.5323950974966, 0.6206583976745605]","[893.2700271970599, 937.5774250598602, 0.5917385220527649]","[1131.243864612146, 1052.4312602155992, 0.1401205062866211]","[841.7689990670757, 1055.6437166452788, 0.19992226362228394]","[1126.7185827301023, 980.0756867322921, 0.16055935621261597]","[841.860795937288, 1023.6569561607407, 0.11404923349618912]","[0.8535152974003384, -0.13683327570693685, -0.1035295690234635]","[5.640408441079126, -15.848514297590661, -1.1164801251341328]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000001_RGB.png,"[981.4888811030326, 426.79831758448313, 0.5796259641647339]","[1010.4642485154606, 403.9754021081243, 0.7378401756286621]","[958.9045723850627, 400.3822490837164, 0.45432955026626587]","[1044.6310219071354, 424.1909500989402, 0.6107413172721863]","[925.6368874881632, 419.61884747281056, 0.3976401686668396]","[1096.5092744098072, 553.4648148845605, 0.7982536554336548]","[851.013247716895, 559.5529222059299, 0.8245810270309448]","[1142.4085775715275, 731.697661491771, 0.6285822987556458]","[807.8591158529749, 756.7733980311916, 0.6760354042053223]","[1141.4065159918446, 915.8069183827806, 0.41207051277160645]","[843.8849386268596, 915.6492578007253, 0.37709754705429077]","[1053.2263990630183, 930.7158802788288, 0.6124008893966675]","[891.9725012230645, 938.7662270811925, 0.5874876976013184]","[1130.752979221081, 1053.5280483528418, 0.14173726737499237]","[841.1435650719168, 1055.826659344071, 0.1987427920103073]","[1127.4799759195591, 980.5455217772328, 0.14922721683979034]","[842.2637364544674, 1025.8328458042035, 0.12101610749959946]","[0.908917972974292, -0.14473702160169824, -0.09673593030903006]","[5.741768696344344, -15.885554454038326, -1.1107159569037595]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000002_RGB.png,"[981.5951093961035, 426.8463319048957, 0.5765135884284973]","[1010.5994481611871, 403.85013084729655, 0.7374536991119385]","[959.08794911161, 400.0583558714419, 0.45657801628112793]","[1044.2751191479194, 424.40172482753076, 0.6159327030181885]","[925.5953293306085, 419.98706576957875, 0.40055882930755615]","[1096.7207544334997, 553.7464988976473, 0.7985267043113708]","[850.8298167368783, 559.4749057169431, 0.8195679783821106]","[1141.400331096334, 732.6468801922654, 0.6279292106628418]","[807.7034626492873, 756.4169527372817, 0.6775966882705688]","[1141.2114205159087, 916.2425737420037, 0.4217751622200012]","[842.9698453586132, 911.969570492636, 0.3771640658378601]","[1052.7673062050176, 931.0032066527322, 0.6168700456619263]","[892.2970454769714, 938.2793564468627, 0.5925553441047668]","[1130.5666728071865, 1055.0039597342004, 0.13430145382881165]","[840.8641597045445, 1056.1059562045045, 0.19568586349487305]","[1127.1796287130014, 981.6450225879448, 0.1402139514684677]","[840.7327578016753, 1025.572212137241, 0.12093876302242279]","[0.9268062850753735, -0.14607024472014, -0.11429322167278347]","[5.752494549493338, -15.88416076044799, -1.1050460220137408]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000003_RGB.png,"[981.9089114630708, 427.373729880862, 0.5710791945457458]","[1011.051922095922, 403.9682949036338, 0.7293526530265808]","[959.57481974594, 400.2733081171758, 0.46890363097190857]","[1044.669758884282, 424.4525060748823, 0.6117441654205322]","[926.0000602122778, 419.71042732914543, 0.4076487421989441]","[1097.2744653421214, 553.4056786029224, 0.7997710704803467]","[851.3585710495794, 558.9513597373038, 0.8182581067085266]","[1141.5333606032848, 733.6119409058224, 0.6401366591453552]","[808.0991874550375, 754.576132520788, 0.682949423789978]","[1139.3627877998224, 917.4332203812955, 0.41724807024002075]","[843.3902554929372, 913.556918500127, 0.3826588988304138]","[1052.9918070613644, 934.0308757656603, 0.6109384894371033]","[892.345873599425, 940.2564613784707, 0.5944101810455322]","[1132.434511251438, 1051.970865274333, 0.13457109034061432]","[841.1281570866092, 1055.4500317595468, 0.1968456357717514]","[1127.1600974640198, 980.4719540727363, 0.14918385446071625]","[841.6999344005387, 1024.4388571616278, 0.11426171660423279]","[0.9239933181203211, -0.12900167005241892, -0.09399580363495423]","[5.873191893801952, -15.901039698866514, -1.1458689411691223]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000004_RGB.png,"[982.588707434561, 426.64445474528554, 0.5551865100860596]","[1011.8337145898707, 403.9171338819965, 0.7198449969291687]","[960.300297138659, 399.78790232651943, 0.4704487919807434]","[1045.3010522541351, 424.5596024234635, 0.6055740714073181]","[925.9153162930864, 419.27938351482067, 0.4009588658809662]","[1096.1002032505862, 554.3385127556603, 0.7943630814552307]","[851.3396908422307, 559.0497755307821, 0.8234038949012756]","[1141.847162670252, 733.3281952608986, 0.6197227239608765]","[807.5546453827432, 755.8426255102909, 0.6796379685401917]","[1141.7068631984027, 917.2530988629119, 0.41565006971359253]","[843.2923279806835, 917.1110632800419, 0.36339300870895386]","[1053.2440856940402, 932.3996909549, 0.605708122253418]","[891.9397321275513, 940.2251028731619, 0.5879406332969666]","[1132.8855745959686, 1051.1021587224172, 0.13910064101219177]","[842.5811192504146, 1054.5422627096684, 0.20529700815677643]","[1127.4863778289475, 981.3339331944469, 0.13627134263515472]","[841.309526434789, 1026.7657884638802, 0.11963677406311035]","[0.9200288289203485, -0.14418096927044824, -0.10769938100266413]","[5.892274349314973, -15.910117988249535, -1.1511996531248654]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000005_RGB.png,"[982.3121232475971, 427.6469503527235, 0.5741941332817078]","[1011.5040705098406, 404.6204758592032, 0.725094199180603]","[960.0844768374149, 400.5398011588326, 0.46430909633636475]","[1044.948730223899, 425.2147130663801, 0.6163115501403809]","[926.1789881543349, 420.20858268510904, 0.4125076234340668]","[1097.1714922572141, 554.6246455532372, 0.795784056186676]","[850.9890506695457, 559.5433735953168, 0.8219179511070251]","[1141.477696543688, 733.2621145351784, 0.6367279291152954]","[807.684907962755, 755.1647826636986, 0.6753230690956116]","[1139.3994631451317, 918.3683331797479, 0.40022605657577515]","[842.7889642916581, 914.6754080251267, 0.3789953887462616]","[1053.6127922720332, 929.5956546428085, 0.6126420497894287]","[892.3429981655472, 936.6252766720186, 0.5868537425994873]","[1130.5175191639169, 1053.148708094848, 0.13118907809257507]","[841.9404400303565, 1054.2912861602579, 0.1816089153289795]","[1130.8102708847598, 1009.9035931627566, 0.10258664935827255]","[841.1525711478359, 1025.3818909666113, 0.11000017821788788]","[0.9092842071425153, -0.15746982500764334, -0.11481032919548148]","[5.910747115750519, -15.920740828826393, -1.1502607902697044]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000006_RGB.png,"[982.2460425218769, 427.9637906139767, 0.576226532459259]","[1011.5012493294323, 404.63903054573564, 0.7258173227310181]","[959.8561782382103, 400.72784368374766, 0.4588428735733032]","[1044.8803708524645, 424.5867834116292, 0.6150696873664856]","[926.0777511804481, 419.76478930547694, 0.4072800874710083]","[1097.1973169086452, 554.0977358584955, 0.7922120094299316]","[851.2329742679353, 559.8079135120754, 0.8236868977546692]","[1142.580235548686, 732.2951006967232, 0.6227706074714661]","[807.3150620619051, 755.9206419992774, 0.6680678725242615]","[1140.8000707109734, 916.6975433363309, 0.4117346405982971]","[843.1363492561794, 915.3076779574292, 0.37903839349746704]","[1054.2823885912774, 934.6470866710224, 0.6100831627845764]","[892.013462592456, 941.6412269312498, 0.5916029214859009]","[1131.1872239901, 1052.590114373981, 0.13594992458820343]","[841.3162538649937, 1055.4839944313867, 0.1961470991373062]","[1131.8709262113866, 1008.442330218134, 0.10538997501134872]","[868.1416647923284, 1026.1074768662693, 0.12944188714027405]","[0.8873850014373844, -0.16662844957681758, -0.11967000722675976]","[5.932602666809321, -15.926186689283375, -1.1553305489063508]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000007_RGB.png,"[981.6275529708001, 427.10989525920536, 0.5870078802108765]","[1010.6018353138403, 404.12481616283185, 0.7375017404556274]","[959.0046157826229, 400.3383037735083, 0.4520336985588074]","[1044.7297632214302, 424.4586367169237, 0.6105980277061462]","[926.0900124645309, 419.4271699654463, 0.402861088514328]","[1096.684730129823, 552.6795501685709, 0.8011205196380615]","[851.7631391708405, 558.8694369985208, 0.8153024315834045]","[1142.6551053364478, 730.3821233659373, 0.6265607476234436]","[807.3823906174215, 753.6601169435619, 0.6854395270347595]","[1142.6975315495129, 917.8824391078672, 0.41345393657684326]","[842.0216574740373, 912.3685505065498, 0.37573564052581787]","[1052.6477315584762, 932.2612361010099, 0.6048099398612976]","[892.0100446238843, 939.4452635041114, 0.5932109951972961]","[1132.3677794840848, 1052.7530917960366, 0.13002216815948486]","[841.4242725225545, 1054.425726257413, 0.18528348207473755]","[1129.3088603727865, 980.8242761029724, 0.14694024622440338]","[867.6731318306531, 1024.1411141216008, 0.12502600252628326]","[0.858139994287455, -0.15246823844025792, -0.09517319677791088]","[5.986376796456348, -15.908370776976849, -1.1717224962634198]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000008_RGB.png,"[981.8274227520429, 426.42879720444967, 0.5610861778259277]","[1011.1494698338902, 403.6993604558543, 0.7223636507987976]","[959.8763605288244, 399.85658721877064, 0.47005823254585266]","[1044.7829316214352, 424.1539492328144, 0.6043174266815186]","[925.8695263649191, 419.6843314103676, 0.3999188542366028]","[1095.3562796782737, 554.5518373973123, 0.7829229831695557]","[851.1372711479266, 559.2211079871242, 0.8202926516532898]","[1140.5543024946244, 733.2939070682426, 0.6153813600540161]","[807.2464314231233, 755.7427991266081, 0.6679420471191406]","[1140.9120498717996, 918.8612802026498, 0.3972870409488678]","[844.3497280991468, 918.6889711838587, 0.36545905470848083]","[1051.8133131992165, 927.6146434614041, 0.5883178114891052]","[891.6509951634434, 935.6754069298913, 0.57639080286026]","[1130.7799974488387, 1054.5038512533383, 0.1273430734872818]","[843.5890944582613, 1053.6985127536734, 0.16546913981437683]","[1133.4195372417314, 1011.0751425808221, 0.08973510563373566]","[842.0927295189417, 1029.45383085841, 0.10647303611040115]","[0.8009039421949885, -0.16634371010177, -0.11381235592229612]","[6.034199068157656, -15.924926391263096, -1.190274624210925]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000009_RGB.png,"[982.1779001643197, 426.66577635875683, 0.5516608953475952]","[1011.4156373547306, 403.62725759503144, 0.7196444272994995]","[959.9844334398547, 399.5733841085407, 0.46943262219429016]","[1044.7852102671495, 424.4794700491706, 0.6150704026222229]","[926.1914664522952, 419.4824542507573, 0.4105367958545685]","[1096.579152878385, 552.7690683930688, 0.7948375940322876]","[852.1028201427081, 558.2941332090809, 0.8138453960418701]","[1142.5273926694977, 733.4233558462133, 0.6433390378952026]","[807.1544717925027, 752.1296265719943, 0.6761021018028259]","[1137.9699927335732, 917.976514623794, 0.4127919673919678]","[843.5865987986693, 913.1550087988662, 0.3948458135128021]","[1053.4569763079373, 934.0126465999444, 0.6096265912055969]","[891.915643587141, 940.5014700462482, 0.5941067934036255]","[1131.6476189313664, 1054.3299146304655, 0.14241163432598114]","[842.5078228132651, 1054.6022670468167, 0.18808825314044952]","[1126.2118553259747, 980.7509254123534, 0.1464339643716812]","[841.1137256637508, 1024.0408537101632, 0.11232698708772659]","[0.7546122553436967, -0.17562608325166892, -0.13002858928383546]","[6.050154477405271, -15.918300718453228, -1.19350962051913]"
