,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000000_RGB.png,"[964.9758611309204, 506.62388850806076, 0.5872144103050232]","[991.4587156525097, 483.83493570354176, 0.47357475757598877]","[938.1875595766503, 481.63457774538267, 0.5581934452056885]","[1016.373753415589, 512.20906616816, 0.5336714386940002]","[898.6042283077485, 512.0714793697801, 0.4623221755027771]","[1073.6468624077304, 642.8781131726826, 0.7755241394042969]","[834.0340276822913, 661.4148960600808, 0.6744509339332581]","[1079.6375304980704, 842.734656568796, 0.5687642097473145]","[827.2114911457533, 853.7185969681611, 0.6606619358062744]","[1058.4569760471668, 986.9195448823014, 0.3853497803211212]","[875.6008657921897, 994.9298526242535, 0.3855123817920685]","[1019.9239919457076, 975.8769022290535, 0.5016535520553589]","[882.7439318258997, 974.6059604550603, 0.40934258699417114]","[1077.772838755044, 1050.3413080676542, 0.23825424909591675]","[832.6368380850216, 1067.3194972863394, 0.343157023191452]","[1065.7113159466014, 1055.540418039555, 0.200749009847641]","[931.562993949926, 1074.0249005824587, 0.13293074071407318]","[-0.7650096476621269, -0.4046347682281031, 0.2666331515148219]","[-2.730201947952351, 2.6767488871932024, 0.7406739433749835]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000001_RGB.png,"[965.5333697823996, 506.5546610811158, 0.5928299427032471]","[991.8349092092784, 483.93183239987707, 0.4847181439399719]","[938.5307670240284, 481.7454175833519, 0.5707361698150635]","[1016.7682846450126, 512.1522085322364, 0.5241318941116333]","[898.4435295314073, 512.3022736285766, 0.46125099062919617]","[1074.8011592225291, 643.7485558356188, 0.7721154689788818]","[834.1903319276117, 662.0907857817747, 0.6636639833450317]","[1079.9865973201431, 844.2360670807691, 0.5658074021339417]","[825.9750003248246, 854.5238269608872, 0.6649242043495178]","[1057.8017026438422, 989.5989067217286, 0.3747710883617401]","[872.4335482490447, 995.6032466863555, 0.3816029131412506]","[1019.4782454411771, 966.2115381498081, 0.3639872968196869]","[880.6905465163254, 973.6785516492619, 0.42232003808021545]","[1075.6170228952565, 1051.6226665077706, 0.22878047823905945]","[833.5014756267328, 1068.872123073419, 0.33374497294425964]","[1044.0380314866736, 1061.2509212139514, 0.18561489880084991]","[929.2342180297145, 1075.9728171475335, 0.11641694605350494]","[-1.0905882477724655, -0.40818817049574213, 0.15323113061186974]","[-2.361911653222472, 2.532178542143246, 0.7690174448557954]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000002_RGB.png,"[965.0262083505168, 505.9678555561644, 0.5969621539115906]","[991.762318067231, 483.3147534390047, 0.47826430201530457]","[938.4249727587126, 480.94073012531965, 0.5445305109024048]","[1016.4673949037609, 511.08851501132347, 0.4090261161327362]","[898.5855651142774, 511.355659094613, 0.4560331404209137]","[1074.9385290070313, 643.1957129825073, 0.7748765349388123]","[834.6819226137787, 661.9966017589088, 0.6721529960632324]","[1080.5105773275377, 844.1016269836141, 0.5725399851799011]","[828.395356101371, 854.6493694890619, 0.6732183694839478]","[1056.1544588061415, 988.9167235975849, 0.3852965831756592]","[877.5688018874704, 996.7372527036014, 0.40881720185279846]","[1018.4387489676134, 965.4826970419867, 0.36802834272384644]","[879.35102835702, 972.5386862573216, 0.4268059730529785]","[1087.9442791967842, 1056.248208801252, 0.3114614486694336]","[833.8961696165646, 1072.1069319324884, 0.3135146200656891]","[1042.4798718457157, 1061.6451269225586, 0.17231138050556183]","[928.9693525921394, 1077.4559984937907, 0.10334084182977676]","[-1.0963410086255738, -0.41610566921122477, 0.1543815728726659]","[-2.892782292667376, 2.77305654885806, 0.7613632120516998]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000003_RGB.png,"[963.8154879275495, 506.4375820941664, 0.5769272446632385]","[991.0476913683908, 483.65486843862743, 0.4672822952270508]","[937.4242132622952, 481.64407210252637, 0.5638351440429688]","[1016.3901379633459, 511.8310279934317, 0.42396780848503113]","[897.7202765309336, 513.3135582980561, 0.4493069350719452]","[1076.9599047696638, 643.72609489929, 0.7401894927024841]","[835.9276365245041, 662.427374305887, 0.6611219048500061]","[1080.1628125887305, 844.26992124567, 0.5471165180206299]","[829.2596681222659, 854.7318347625389, 0.6510778665542603]","[1055.7783737563113, 988.7614501681828, 0.377529501914978]","[876.3501604579719, 995.2692623287742, 0.3895230293273926]","[1018.7527680484584, 974.3721280019779, 0.482176274061203]","[880.5374432256992, 972.3855829666957, 0.40213820338249207]","[1087.5489884187891, 1053.876247119404, 0.3114530146121979]","[834.9687064529885, 1071.1800656613839, 0.32517245411872864]","[1065.637748242105, 1056.4392895204533, 0.18220052123069763]","[930.0190487179491, 1075.134926566233, 0.1151258572936058]","[-1.1135834875545736, -0.4934837940113675, 0.2556997832770842]","[-3.06845605368208, 2.8684988574579364, 0.759518571084521]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000004_RGB.png,"[964.0300061455283, 508.62302034824233, 0.5588133931159973]","[991.5246878712911, 485.53892867022705, 0.5024331212043762]","[937.9683755603038, 483.7714591443523, 0.5814114809036255]","[1016.7725164156254, 513.4293352017402, 0.4460364878177643]","[897.6517001456211, 515.2695043766012, 0.46713584661483765]","[1075.6276565752573, 645.883755377037, 0.7338796257972717]","[834.5059786125383, 663.9410461019427, 0.6229679584503174]","[1076.4686938577827, 841.875173106677, 0.6376996040344238]","[827.8344837347894, 857.3730021595134, 0.6547815799713135]","[1053.0703660850452, 990.8202608246966, 0.38759878277778625]","[879.3846112545741, 997.7330208808346, 0.3705824017524719]","[1017.1937403519901, 968.1068288495719, 0.3304566442966461]","[879.3372479757943, 975.4308302037066, 0.383043110370636]","[1076.1866843238795, 1048.2330182470546, 0.24853388965129852]","[835.0446613101382, 1071.8133121561352, 0.3195207417011261]","[1040.9209526561863, 1059.3173275647962, 0.1790671944618225]","[930.8550946812903, 1075.963919578553, 0.1108522042632103]","[-0.7899878290771422, -0.5809506173539204, 0.40797633990585397]","[-3.287337922823442, 3.027437829979683, 0.7645571483217769]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000005_RGB.png,"[963.6854966148849, 510.7326122521074, 0.5340736508369446]","[991.574275542316, 487.55997891204333, 0.522491991519928]","[937.9262748680551, 485.6053349167637, 0.5903249979019165]","[1017.3931761054777, 514.1621910662965, 0.453124076128006]","[897.3797275035556, 515.5912274500997, 0.46354612708091736]","[1075.8343622936434, 647.469801301263, 0.7298023104667664]","[834.4320311337561, 663.3660678333192, 0.6333374977111816]","[1077.794540142801, 842.2980246471236, 0.6567440032958984]","[828.2872289368714, 856.4011055088131, 0.6420773267745972]","[1054.7048061039688, 991.040963938186, 0.39482730627059937]","[880.6008655314192, 997.5787240138818, 0.3724157512187958]","[1017.7065441446897, 966.1816987416421, 0.34405338764190674]","[880.5966337608066, 974.6427443073087, 0.3840174078941345]","[1074.6120316282263, 1059.53586053951, 0.2844127118587494]","[833.4645290140763, 1071.124293094848, 0.3110109269618988]","[1041.4269205117425, 1061.6441503601095, 0.16785651445388794]","[932.1640138838582, 1076.7249872471937, 0.10183066874742508]","[-0.3417578000304805, -0.6078988949776154, 0.49189673309708504]","[-3.3384662719550655, 3.1221418099898193, 0.7666748041383283]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000006_RGB.png,"[963.5690686695682, 513.9645999307684, 0.3766379654407501]","[990.2956297756692, 489.1799332546394, 0.49462202191352844]","[937.4343044076022, 486.9889068932159, 0.5796663165092468]","[1017.5164399879377, 515.5626901251992, 0.4596458673477173]","[897.1745951357819, 515.8834366362488, 0.4568544328212738]","[1075.6224482421956, 650.4471231945945, 0.7130686044692993]","[833.8963866304422, 664.2075391435997, 0.6028330326080322]","[1077.609535812172, 841.7767573131987, 0.6285586953163147]","[827.4561200392449, 856.9119561766145, 0.6355440020561218]","[1055.1071498329852, 990.217396272805, 0.38112691044807434]","[878.156746735279, 997.6981901534846, 0.3591036796569824]","[1018.0824121806423, 964.8898151284636, 0.3480769097805023]","[881.9511258776644, 974.2065464133916, 0.3828800618648529]","[1076.9056513002713, 1049.669541609634, 0.23948301374912262]","[833.535221284695, 1068.8153739444342, 0.319892555475235]","[1043.0621200792377, 1062.1598838401565, 0.1805376261472702]","[931.2609106323475, 1075.5805645638243, 0.11883579194545746]","[0.4716627575430941, -0.5758866818769325, 0.5495915769614818]","[-3.0131495038391467, 3.258103697190638, 0.8039184017491272]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000007_RGB.png,"[963.2452839642326, 513.9733889928101, 0.3824547529220581]","[989.8735377837942, 490.50930601516836, 0.49461042881011963]","[936.8823296100011, 488.2498117753713, 0.5930062532424927]","[1017.9784625332859, 518.178575405437, 0.5787693858146667]","[896.342997956931, 518.1154243670638, 0.4689924418926239]","[1075.1007468805155, 652.6227958241798, 0.7090508937835693]","[829.4778213226938, 663.4048048104653, 0.60338294506073]","[1077.851072257908, 843.6674907215338, 0.6430003643035889]","[823.743338114826, 853.128644741985, 0.6441053748130798]","[1054.9101012321507, 989.8789631307336, 0.39808011054992676]","[872.6040126498766, 995.1500132030492, 0.3518134355545044]","[1015.765137995942, 976.3550923082807, 0.4772249758243561]","[880.9711454600243, 976.2629699172517, 0.3805191218852997]","[1074.8212330062042, 1048.6476232601535, 0.22954192757606506]","[830.9125543207833, 1066.9035901899751, 0.353026419878006]","[1042.6791990922643, 1062.1852744638322, 0.16494090855121613]","[929.1557675129727, 1073.9517669057172, 0.11707296967506409]","[0.6411920876043891, -0.5842858937086538, 0.5292120219971884]","[-2.7101960701083736, 3.282105705662255, 0.8303716409867008]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000008_RGB.png,"[966.4068506396217, 514.6344132638905, 0.4187043011188507]","[992.2125133562515, 491.6386462340465, 0.5610133409500122]","[940.2558103368381, 490.0976849428862, 0.6545689702033997]","[1017.6075858165176, 517.4559191931263, 0.4735889732837677]","[897.8533602913537, 519.9519043060062, 0.5089249610900879]","[1073.1262461154383, 654.4607948602652, 0.6970499753952026]","[831.8604709380123, 663.9875955786815, 0.5841031074523926]","[1077.3737502341914, 842.6678162945041, 0.6364030241966248]","[824.8957903116653, 851.0616960650625, 0.6526246666908264]","[1055.489419778326, 987.5806776603206, 0.3901682198047638]","[872.6559874735548, 996.9124914097397, 0.33018895983695984]","[1015.6416570996042, 974.7216288518057, 0.47778820991516113]","[880.6822457355082, 982.0922881896179, 0.5102865695953369]","[1074.904783349069, 1047.234320382474, 0.23014254868030548]","[831.9115234527109, 1063.5754653635504, 0.33310410380363464]","[1041.3262260725496, 1062.9865982067622, 0.16740159690380096]","[926.7991053094934, 1074.5971661776127, 0.1212562769651413]","[0.9076870266441199, -0.5924330330390568, 0.5250617959780081]","[-2.769741829773706, 3.41450694926163, 0.8278412214717501]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000009_RGB.png,"[967.0117768233503, 516.40861021997, 0.4857960641384125]","[992.3949135203496, 492.03426253285795, 0.5603421330451965]","[939.4882322518704, 491.9573311132592, 0.6574498414993286]","[1019.1698687211492, 516.4294435522168, 0.4907396137714386]","[897.8551506558438, 519.5560709933171, 0.4934331476688385]","[1072.8367496027588, 649.4547187324636, 0.7182626724243164]","[831.143240072641, 663.3864671378108, 0.6156107187271118]","[1077.0698222986537, 841.4739144470489, 0.5912519693374634]","[828.3070314531998, 853.6598947142784, 0.696816623210907]","[1056.06613415797, 979.8957822277857, 0.42940619587898254]","[877.7705162866724, 996.8251433240175, 0.3816778361797333]","[1013.6795261255486, 979.5405305102026, 0.46301770210266113]","[880.0192140860603, 986.1450223532515, 0.5346595048904419]","[1086.3958851803172, 1052.3236213323241, 0.2841185927391052]","[834.3105033623165, 1063.09575618718, 0.3326963186264038]","[1042.6234265257285, 1059.2341027427476, 0.1710621416568756]","[933.8018176178845, 1073.4038068648513, 0.1330849528312683]","[1.2457582933611355, -0.5496686762554434, 0.5838503414107021]","[-2.77930352352815, 3.734758316831337, 0.7898562974375899]"
