,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000000_RGB.png,"[980.64849486214, 500.0575911074643, 0.6474489569664001]","[1008.687013365095, 473.0097409556197, 0.623104453086853]","[954.1458920776918, 478.49341037448505, 0.4039915204048157]","[1047.6482743539402, 488.3180626398673, 0.6437075138092041]","[925.6300515510197, 498.8167057555148, 0.48748552799224854]","[1101.5763314372061, 596.088619085167, 0.5498930215835571]","[855.8506498083547, 598.1208455416782, 0.6451936960220337]","[1142.751025470334, 758.8391531317873, 0.7165194749832153]","[800.2807742343274, 732.3544539922386, 0.4744289219379425]","[1103.108774933672, 856.3272122835001, 0.3139675557613373]","[847.8444110766071, 858.0219821603887, 0.44382116198539734]","[1062.3092978948637, 989.0833902555592, 0.5114210844039917]","[886.933710253219, 999.7991015022469, 0.41762441396713257]","[1077.163572293764, 951.6389477639946, 0.25802165269851685]","[869.815709843909, 993.4679386379983, 0.2005825638771057]","[1095.6431720244225, 1043.5500757829557, 0.3252038359642029]","[853.5287098252867, 1019.53694769506, 0.15193593502044678]","[7.572173653933308, 3.130954565921432, -0.38099127737209626]","[1.8537700936933161, -21.153362527783443, 0.9086396327297345]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000001_RGB.png,"[981.1288550801427, 499.899496497654, 0.6352887153625488]","[1009.5727555063999, 473.1369110878761, 0.6234822273254395]","[955.2296593822799, 478.002796250767, 0.40182775259017944]","[1044.4102102867073, 484.3262551223619, 0.4984128475189209]","[927.5709151650736, 497.37128482395497, 0.502214789390564]","[1101.3765701629022, 596.2543091806922, 0.5358411073684692]","[856.6026028941374, 597.6842136200058, 0.6538184285163879]","[1144.9992892419668, 756.1635890352179, 0.6933892369270325]","[802.513250246367, 730.168907231224, 0.4731406271457672]","[1106.8895907087094, 848.9638229105863, 0.3343965709209442]","[847.3356762941119, 856.0357626459227, 0.44650813937187195]","[1065.0809991391973, 988.4981038277508, 0.5099619626998901]","[888.9318655309515, 999.2669834744436, 0.4184412956237793]","[1078.1602085265076, 952.272085751807, 0.28831925988197327]","[875.6944530268919, 962.7045938882652, 0.2469860464334488]","[1097.5434540433705, 1048.6505529475007, 0.3265042006969452]","[866.5082013358534, 1026.4480801471166, 0.17666348814964294]","[7.120290468690502, 3.0771756642087285, 0.25317045095753576]","[1.8695137327792006, -21.153739952348367, 0.9408228521720993]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000002_RGB.png,"[986.3524876202091, 501.5625823484173, 0.5494805574417114]","[1011.5163317939234, 471.2128660493339, 0.6298653483390808]","[957.5151410339162, 476.7283822547329, 0.40999364852905273]","[1044.8670244989937, 483.7642976863924, 0.5134091973304749]","[927.8405549079553, 496.452665080198, 0.5033823251724243]","[1100.5927160371168, 596.8098647072733, 0.5316629409790039]","[856.0077136022466, 600.1350598463508, 0.6675166487693787]","[1138.543017877299, 758.0864404974334, 0.6648254990577698]","[804.1564793273325, 729.1689072833781, 0.46094536781311035]","[1106.4347296213211, 845.7113274204949, 0.3042323887348175]","[847.9938251313145, 859.4262789621489, 0.4458445906639099]","[1066.1049791205146, 992.8979516885588, 0.4694459140300751]","[888.9978377497331, 1004.5493182683927, 0.37753987312316895]","[1078.4258335126544, 916.8858028751235, 0.3732721507549286]","[874.7877690464014, 959.4567641965414, 0.2542525827884674]","[1100.6247255840585, 1047.2665469432932, 0.3157328963279724]","[864.5524722711859, 1026.519152192021, 0.17625689506530762]","[7.216905075830412, 3.0636273315616585, 0.09752187787995123]","[1.8976394013154598, -21.15398115150419, 0.9718162270353091]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000003_RGB.png,"[988.8968668277872, 503.9330249331225, 0.5652414560317993]","[1014.3848212276534, 474.2734670181834, 0.5705690979957581]","[959.8145115737168, 478.07636395526345, 0.4585193991661072]","[1047.2005747245119, 486.33607489601377, 0.5502407550811768]","[927.272955111169, 496.78675794471826, 0.5024793148040771]","[1101.1419781612483, 597.9933498886054, 0.5364044904708862]","[854.1373252449338, 603.0779850400876, 0.6529332399368286]","[1139.3723364104353, 759.4815142093967, 0.5639216899871826]","[803.0161256541676, 737.7495274955861, 0.454359769821167]","[1105.0962965314034, 853.1268001240257, 0.25754523277282715]","[848.7436623317908, 859.7898857140187, 0.4177713990211487]","[1062.133733667909, 975.9600185441632, 0.39457231760025024]","[897.9815069860592, 982.7732777374351, 0.3174477815628052]","[1077.7099047305485, 917.2113236914795, 0.3848261833190918]","[874.489266457803, 950.8836309631097, 0.2788721024990082]","[1098.2918264001732, 1043.7448457380754, 0.32709676027297974]","[863.1302718245262, 1026.801595753679, 0.14729024469852448]","[7.3130777692206985, 3.071774507574073, -0.05520499776545803]","[1.9638222787134478, -21.139687786162803, 1.0096164233413254]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000004_RGB.png,"[991.7554821300877, 500.3447004674904, 0.5977495312690735]","[1017.8428288598043, 470.6939316145929, 0.6099440455436707]","[966.0467161097931, 472.1823755473812, 0.6554169654846191]","[1047.6131181057738, 485.1537832910085, 0.57564777135849]","[929.2307458076734, 493.4207641966573, 0.5306982398033142]","[1102.9731412601902, 593.1114056987742, 0.5769654512405396]","[854.9455391784767, 602.4871647584014, 0.6538283228874207]","[1143.548768484284, 758.7469222338198, 0.7268996238708496]","[801.6584325826158, 736.3857037819928, 0.4418030381202698]","[1109.0926070868686, 864.663257855686, 0.24795933067798615]","[846.961001834486, 859.5040784372579, 0.4257793128490448]","[1060.1805002628337, 968.9887732480197, 0.44957321882247925]","[897.9328958774835, 975.374623609416, 0.3858182430267334]","[1077.1735549321324, 922.4299649123618, 0.37896496057510376]","[873.7343836846732, 984.8805909955856, 0.23339153826236725]","[1098.448510419779, 1045.7432180296855, 0.3569049835205078]","[849.3690963269496, 1023.0319561933368, 0.18286745250225067]","[6.923399764707225, 2.9236117330052496, 1.9385820074890878]","[2.0194668551533876, -21.087529875359483, 1.050156695794429]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000005_RGB.png,"[993.8277476470105, 503.0277515428362, 0.5935486555099487]","[1025.6935228948032, 477.2072233755928, 0.39519545435905457]","[968.4909434128724, 476.2527963420366, 0.6581445932388306]","[1051.1478401436457, 488.8896771933887, 0.6346205472946167]","[930.859760479658, 494.66219208330074, 0.5565497279167175]","[1102.2084928625698, 596.1434150892537, 0.5164766907691956]","[854.6215917127329, 603.7332584434125, 0.6554081439971924]","[1145.5673230665084, 757.9725082117086, 0.7275917530059814]","[801.0899104768498, 732.8517412926922, 0.4307529628276825]","[1106.6484882907282, 858.2442043710209, 0.28918808698654175]","[847.3491854079906, 860.3992606822374, 0.43004217743873596]","[1060.2821712644757, 968.7444156218749, 0.45412179827690125]","[897.6132344358217, 976.6858214576982, 0.3847401738166809]","[1080.685816033676, 952.2345423509876, 0.28757911920547485]","[872.8913390237802, 993.6047658878067, 0.210359126329422]","[1098.4464487879422, 1041.930175693829, 0.3386281728744507]","[848.9593198726267, 1022.6958016969797, 0.1874016374349594]","[7.027689689843884, 3.0669656028542533, 4.317561159287573]","[2.125089539470135, -20.97301637128114, 1.1480881514534376]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000006_RGB.png,"[993.22390653267, 501.61314658189133, 0.5841915607452393]","[1025.9076070850265, 475.56529637789265, 0.37781965732574463]","[968.1802880471297, 473.74937850385015, 0.6635605096817017]","[1055.009168067262, 490.1995729584056, 0.6753687262535095]","[931.446240483793, 494.0491278791634, 0.5628786683082581]","[1103.2021994079662, 598.8622734543985, 0.5587874054908752]","[854.8260187854045, 602.6797645747454, 0.6489421129226685]","[1143.75818687614, 765.1499166915444, 0.7316524386405945]","[801.9120675520265, 734.264827156494, 0.4332005977630615]","[1107.2418042320066, 859.7970471719784, 0.26168093085289]","[847.4176532863643, 859.6263657572692, 0.4187736511230469]","[1061.7325835152196, 970.8963252318663, 0.43049365282058716]","[896.7489224149269, 979.0103656072972, 0.35717475414276123]","[1077.645885636665, 923.783154945954, 0.3871757984161377]","[875.3701257868624, 988.0205647901566, 0.2507786750793457]","[1098.501244792029, 1045.6744246304957, 0.3359336853027344]","[862.7290131648979, 1027.6785488329426, 0.15960609912872314]","[7.40850011983806, 3.6361549449598525, 5.9414255667750675]","[2.227252343620076, -20.92357899986367, 1.126525306312755]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000007_RGB.png,"[995.5149220381841, 500.18888450339455, 0.6004511713981628]","[1024.1183276644558, 475.1201466615256, 0.5835546255111694]","[971.0283781763682, 471.5116941587488, 0.7074263691902161]","[1055.8426098640723, 491.3407946870806, 0.6825659275054932]","[932.5903376463459, 494.23727891101726, 0.5913269519805908]","[1103.0961881287728, 599.9422430161293, 0.5631961226463318]","[855.2012900331937, 604.8727983145363, 0.6176611185073853]","[1142.4303874662235, 765.0039748588779, 0.7178581357002258]","[800.931870120509, 732.2633081636591, 0.5269764065742493]","[1105.0524597281342, 859.8802719940268, 0.26402127742767334]","[848.9267677909911, 861.5771035027524, 0.4124666452407837]","[1061.0275054269923, 972.4941984124196, 0.4200037717819214]","[896.2163703593683, 979.8153785861459, 0.3453334867954254]","[1076.8675653647576, 923.4647955875578, 0.38165196776390076]","[875.1363475872494, 986.8621447116839, 0.23784109950065613]","[1098.4165008728376, 1044.4718422279375, 0.33317193388938904]","[851.2538076001821, 1023.5251202301165, 0.18068400025367737]","[7.395791481086374, 3.575088035339164, 5.853205665059648]","[2.3189958213135844, -20.883833738068223, 1.1380457089141898]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000008_RGB.png,"[993.3389238877825, 495.8198526132019, 0.6021953225135803]","[1022.3658320961335, 471.35289425383644, 0.5987516641616821]","[968.6038991361478, 467.0976318889601, 0.7112836837768555]","[1053.5612514761099, 489.20451007627435, 0.6565142273902893]","[932.6016223679795, 492.4512546986101, 0.5697958469390869]","[1102.3493348691131, 600.2817612275887, 0.5699576139450073]","[856.3540677508495, 604.7220821765634, 0.63751220703125]","[1144.6628092247934, 768.3782151342866, 0.7186188697814941]","[802.306436021042, 730.0488985569273, 0.49342095851898193]","[1105.9135707943349, 860.114755488742, 0.264870822429657]","[847.7425230610876, 858.4031670363415, 0.4049277901649475]","[1062.2584081405735, 991.0374917161448, 0.4847261607646942]","[893.5894173713747, 980.778269160927, 0.32595095038414]","[1079.1835374661925, 922.4499301890983, 0.3931369185447693]","[873.6026020075183, 985.2428956641897, 0.24157659709453583]","[1099.6036752900882, 1043.7959525062433, 0.32097169756889343]","[850.4360993094956, 1023.4377721443941, 0.17556019127368927]","[7.396035210697018, 3.50823579489578, 5.712331365091329]","[2.383563086912974, -20.78535897565003, 1.2576930784409657]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000009_RGB.png,"[992.4885550085215, 499.74921438743627, 0.586740255355835]","[1021.4455847482948, 474.2691809941015, 0.5589653849601746]","[967.8427229605684, 470.60240601172745, 0.6900765895843506]","[1053.3128790932303, 490.53372007639507, 0.6609190702438354]","[931.2648168821439, 494.75822072412575, 0.5587404370307922]","[1102.9325596650847, 601.0900294146008, 0.5878310799598694]","[856.6777982027156, 603.2155718384676, 0.6622297167778015]","[1144.5123101006982, 767.6504590958532, 0.7081670761108398]","[801.8251534940595, 735.8583600594959, 0.44054391980171204]","[1106.591413640927, 857.3620429586961, 0.29127371311187744]","[849.3801097812363, 860.486391754082, 0.39928391575813293]","[1065.2998576347272, 990.6682426034583, 0.4908497929573059]","[895.2276551331561, 980.9617543944132, 0.3268144726753235]","[1078.8379428661613, 924.7777295468607, 0.3892609775066376]","[874.939136226007, 988.8844970367657, 0.2425573617219925]","[1097.0010278563825, 1044.0675453740232, 0.3184327185153961]","[864.8917734687678, 1028.4462354248492, 0.16714420914649963]","[7.459370368532832, 3.6946643624353657, 5.965396493533705]","[2.5496449998400457, -20.68413919219624, 1.2730841952868768]"
