,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000000_RGB.png,"[979.3356694097757, 429.227299662663, 0.7178239226341248]","[1006.9119483535053, 406.69887201816766, 0.7932443022727966]","[951.3473896194783, 404.4225592028588, 0.6855869293212891]","[1043.1232094857742, 430.6801533195296, 0.7482342720031738]","[916.5618011559103, 426.3195307170928, 0.6923599243164062]","[1114.6378541934948, 567.9672012809799, 0.7116355895996094]","[846.1129116009396, 578.6637067995025, 0.7286625504493713]","[1175.1261322887851, 776.8434924705659, 0.6357361078262329]","[785.2807750166382, 786.6530622714567, 0.6329888701438904]","[1175.9855072439655, 920.3568313399287, 0.4563601613044739]","[812.7067175966806, 942.2064395753825, 0.4796040952205658]","[1078.0421529771093, 936.3021430083156, 0.6638874411582947]","[883.655010337411, 940.1739961049941, 0.6241763830184937]","[1204.6993729339206, 1054.0179571814576, 0.247610405087471]","[803.9864489542558, 1048.0012474258092, 0.12685053050518036]","[1175.8959890194674, 996.3126650521342, 0.26014599204063416]","[824.5053823459156, 1023.8795038921894, 0.21878980100154877]","[0.5290525254598154, 0.04434159814070118, 0.054733941043913326]","[-0.5839133619802874, -8.392951580283919, 1.1328509864400258]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000001_RGB.png,"[979.9099966367667, 430.06849970559654, 0.7226229310035706]","[1007.4016401682436, 407.0968754696323, 0.7921738624572754]","[951.6385137362394, 405.04045196577215, 0.676209568977356]","[1043.1867945519023, 430.11803312315203, 0.7420117259025574]","[916.9720658914578, 426.1512364550366, 0.6939657926559448]","[1114.2823854620337, 567.7691761176967, 0.7080340385437012]","[846.1244133364509, 579.0573699734158, 0.7363466024398804]","[1178.185810948655, 778.2137180935474, 0.6230733394622803]","[785.2844642525571, 788.4716385654995, 0.6186821460723877]","[1175.0633067712286, 922.0110196217115, 0.4512816071510315]","[814.0073360184314, 944.402837030276, 0.4797835648059845]","[1078.5871833306282, 934.4454807787592, 0.6588450074195862]","[884.793031111392, 938.505701921169, 0.626920223236084]","[1205.6802756605402, 1055.875161945708, 0.2503342032432556]","[804.5231785269576, 1048.3795026144148, 0.1279272735118866]","[1172.9337495906268, 1013.914443648019, 0.21750390529632568]","[838.3115339696186, 1024.5747078489871, 0.20403006672859192]","[0.5173599878375621, 0.05673732882747241, 0.03161791457540472]","[-0.5911688656965115, -8.396160013225447, 1.1297907465721104]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000002_RGB.png,"[979.2634037885447, 429.53703271942584, 0.7256779670715332]","[1006.9003381110552, 406.61217497407813, 0.8014325499534607]","[950.8647507557611, 404.81264164779213, 0.6853646039962769]","[1043.0245766784183, 429.75518591985383, 0.7413143515586853]","[916.490186576312, 426.08803116319416, 0.6968053579330444]","[1114.2826024759113, 567.9940024948598, 0.711272120475769]","[846.2179463176839, 578.6439585366436, 0.7347637414932251]","[1175.4965749777984, 777.419664315516, 0.6409890651702881]","[784.8934594986439, 790.4755447109876, 0.6078546047210693]","[1175.4488319247328, 918.5645137250717, 0.45634374022483826]","[814.030502249862, 944.4270340776252, 0.4813999533653259]","[1078.8206902628942, 934.7835884000147, 0.6526294946670532]","[884.4619764411578, 938.8159232591563, 0.6199142336845398]","[1205.7823806899373, 1055.0487730999187, 0.23735496401786804]","[805.4069675433644, 1047.0994462575638, 0.129293754696846]","[1175.0068831630601, 995.6610808847281, 0.2464088499546051]","[826.216699530969, 1024.544434413066, 0.24108728766441345]","[0.517694928584925, 0.07570683836263806, 0.05440921470633949]","[-0.6315334457192799, -8.416771459619921, 1.1363190847236395]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000003_RGB.png,"[979.6505565461308, 429.6168938263719, 0.7226190567016602]","[1007.2916141323151, 407.03177130636107, 0.7935131192207336]","[951.5616908235794, 404.7092887885991, 0.681046187877655]","[1042.9812824098428, 430.74959776035234, 0.7446494102478027]","[916.7204383004146, 426.27276422647617, 0.6977547407150269]","[1113.8636571852612, 567.5042021731829, 0.701535165309906]","[846.033810042565, 578.4957380582629, 0.7352204918861389]","[1174.489739092809, 776.6730280697341, 0.6249939799308777]","[785.699232026064, 787.5338130935777, 0.6315387487411499]","[1175.8444482235443, 917.9098913633798, 0.46712300181388855]","[813.8853199657672, 943.0849117517889, 0.47531211376190186]","[1077.6339498733987, 936.3592176581169, 0.6650338172912598]","[884.6406873693372, 940.1682452372384, 0.6162732243537903]","[1205.182879853148, 1054.5454094108932, 0.2550162971019745]","[804.5283868600193, 1046.9599063342857, 0.1359773576259613]","[1175.1268918373567, 994.8516191213891, 0.26173660159111023]","[838.0433590704107, 1023.0203459508868, 0.21171876788139343]","[0.5289455314450696, 0.0911531655480608, 0.0800693542517491]","[-0.6576636672609458, -8.421407010516447, 1.1326769924398585]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000004_RGB.png,"[979.9732561820787, 428.0877055380696, 0.717126190662384]","[1007.3465186433406, 406.02607474422894, 0.8056077361106873]","[951.7588479313524, 403.6291022129908, 0.6780498623847961]","[1042.907931719224, 429.987173754977, 0.7441132068634033]","[916.9397308236997, 425.9412212750175, 0.7031876444816589]","[1114.5989002024708, 567.7769886172891, 0.7097509503364563]","[845.7371520719258, 578.3962371953966, 0.7301965951919556]","[1174.9997217051002, 777.050198188952, 0.6254080533981323]","[785.3446856035829, 789.393947545175, 0.6191477179527283]","[1175.8424950986462, 919.4676169765823, 0.4470524489879608]","[812.6622297517786, 941.0864309532401, 0.46988970041275024]","[1078.6202779469577, 935.1304850833112, 0.6573017239570618]","[883.8931288145754, 939.9987573988558, 0.6302618384361267]","[1205.974112450771, 1054.0614684639104, 0.2357654571533203]","[806.037338604238, 1046.0145938835878, 0.11198918521404266]","[1175.7256331255744, 996.2670921378444, 0.23892346024513245]","[825.3345923721134, 1022.7945430112745, 0.2119923233985901]","[0.5283971947594985, 0.11266969339959672, 0.07501935218474025]","[-0.6779833612580551, -8.405934271876115, 1.1382366183527548]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000005_RGB.png,"[979.0998838317952, 429.4478400157443, 0.732546865940094]","[1006.5598433371466, 406.46476829773815, 0.8050616383552551]","[950.5547464316511, 404.9121425106583, 0.6942741274833679]","[1042.6266817338924, 429.0369242385641, 0.7391976118087769]","[916.8303558294041, 426.039094533802, 0.6934545636177063]","[1114.321230946119, 568.3074790410108, 0.7197821140289307]","[845.993336954398, 578.5511851039822, 0.7292652726173401]","[1176.360724238285, 776.9326851742474, 0.6248145699501038]","[784.848700386395, 786.9868296151606, 0.6322408318519592]","[1175.8927338113037, 921.2300951832731, 0.4418886601924896]","[813.2813160910185, 943.4696773567221, 0.4761905372142792]","[1078.0405253730273, 935.3452203151676, 0.6578794121742249]","[885.0248019326374, 939.9454804919119, 0.6254109144210815]","[1205.6745247927845, 1055.174966669726, 0.246713787317276]","[805.0058716441443, 1048.1225581833712, 0.12688840925693512]","[1175.1415402740927, 1013.9794393043512, 0.2213578075170517]","[837.7303708054842, 1025.0079760555573, 0.2076019048690796]","[0.48361489916434053, 0.1188182743990806, -0.00025916018821557727]","[-0.7073834887955721, -8.416193216089145, 1.134392329123819]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000006_RGB.png,"[979.352704999165, 429.1544372532686, 0.724514901638031]","[1006.8112539143125, 406.47442541529006, 0.8002181649208069]","[951.0479104684307, 404.64608349675666, 0.6764651536941528]","[1042.7016600285929, 429.5612297667749, 0.7446956634521484]","[916.8699608620608, 425.83596954439577, 0.6971020698547363]","[1114.5992257232872, 568.4882516010273, 0.716011106967926]","[846.244367757278, 578.8050913407399, 0.7324503660202026]","[1176.2314924741916, 778.880276218506, 0.6274464726448059]","[785.5077715325773, 786.963283609444, 0.64851313829422]","[1175.5237017124948, 921.9337626812962, 0.4472509026527405]","[812.1435123309152, 940.7198945140233, 0.4563281536102295]","[1077.3445618676583, 935.2563531323024, 0.664324939250946]","[884.329652229309, 938.5028807407605, 0.6252865791320801]","[1205.2381098849899, 1054.8627922068404, 0.24942214787006378]","[802.9731026529394, 1046.101507941555, 0.12211882323026657]","[1175.2937755092084, 996.5407466374611, 0.25421759486198425]","[823.3829323176503, 1023.7773988627923, 0.2128927856683731]","[0.5055583072877236, 0.06281587581418678, 0.0009057017351368866]","[-0.7169951717271023, -8.41896978870792, 1.1353641740973976]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000007_RGB.png,"[979.9046797967662, 429.7703768912837, 0.7313735485076904]","[1007.1361236890358, 406.69946880633097, 0.7985672950744629]","[951.2246682717121, 405.37497885804737, 0.6778815984725952]","[1042.8238388416653, 428.76798979078455, 0.7315815091133118]","[917.0463931445257, 426.39168783138507, 0.6993532776832581]","[1114.3989219142893, 567.9982342654724, 0.7223135828971863]","[845.9519958107209, 578.9636199783054, 0.7280037999153137]","[1175.4084673435048, 777.586005452674, 0.6350199580192566]","[785.4666474027775, 789.1733529386245, 0.6280033588409424]","[1175.9724864113111, 918.9718487732721, 0.4346964955329895]","[814.1578893959961, 943.0578935240314, 0.4688650071620941]","[1078.9943013649508, 936.4541612295541, 0.6582775115966797]","[884.0657091007135, 940.8957842617942, 0.6299208998680115]","[1205.3913216825547, 1053.980956315332, 0.24209831655025482]","[792.4363736017781, 1050.3752707394942, 0.13817402720451355]","[1176.4569698929877, 1014.3519436252013, 0.21123260259628296]","[825.237153141084, 1026.676378746321, 0.2190542370080948]","[0.5745621428782871, 0.06856826637771544, 0.06597542358285534]","[-0.7376596444962192, -8.42476718212972, 1.1429110611938025]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000008_RGB.png,"[980.2720842914935, 429.30775755777233, 0.7250327467918396]","[1007.5878380751993, 406.3904410446702, 0.8039621114730835]","[951.7253192872677, 404.6540587567574, 0.6752200126647949]","[1043.101508098017, 429.33922457002006, 0.7351778149604797]","[916.7884721510329, 426.3445415664827, 0.7029365301132202]","[1113.8138525003585, 567.6959339340166, 0.706322431564331]","[846.0229593486865, 578.2974958811019, 0.7382092475891113]","[1176.1067094945886, 778.9001329883035, 0.6526743769645691]","[785.5153670182923, 789.9729405705339, 0.6152036786079407]","[1175.3938189067687, 925.2905333395604, 0.43245792388916016]","[815.8614483349263, 948.6169210118833, 0.4742116928100586]","[1077.1431729892724, 935.0450901224872, 0.667766809463501]","[884.3545003182909, 939.4669648918684, 0.6192265748977661]","[1204.7897592139286, 1055.02273143461, 0.2601349949836731]","[804.293198070202, 1047.7266163637432, 0.13226380944252014]","[1174.6492442928234, 1015.8385971934997, 0.22640186548233032]","[826.5571400514082, 1026.3473857079236, 0.23663075268268585]","[0.6588340134649152, 0.06313724328407966, 0.06271996193321756]","[-0.7549745514481406, -8.430276750313974, 1.1486896641108149]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000009_RGB.png,"[979.5254480457114, 429.06095852550504, 0.7282530069351196]","[1006.9917009535125, 406.524013086315, 0.8029155135154724]","[951.2614521239603, 404.50648932000934, 0.6806841492652893]","[1042.939181717594, 429.9136603039499, 0.7429348826408386]","[916.9693532179882, 426.05016224155804, 0.6990447044372559]","[1114.9012005339268, 568.7790501969721, 0.7249748706817627]","[845.8545565796916, 578.5522701733701, 0.7279442548751831]","[1177.7412580204511, 780.5360921043707, 0.639785647392273]","[785.2832164227609, 789.3013911263913, 0.6167324185371399]","[1175.4653249794283, 923.0686367540525, 0.4435341954231262]","[813.6948902881988, 945.2847814287234, 0.47983792424201965]","[1079.0284810506682, 935.6784451241774, 0.6539267897605896]","[884.9598062763051, 938.782720135888, 0.6234846711158752]","[1206.0302105381231, 1056.0533303391935, 0.24544066190719604]","[804.2069350538677, 1049.1021588267254, 0.13181540369987488]","[1174.7037147760936, 1015.2543958350793, 0.22438423335552216]","[825.6164391456083, 1025.9096687168635, 0.22748170793056488]","[0.6695363418224555, 0.07353803839514905, 0.06685212368858232]","[-0.6666509657823078, -8.397910759240274, 1.1673170109311803]"
