,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000000_RGB.png,"[994.4567623711492, 422.7136823808469, 0.49501335620880127]","[1021.1203894527549, 394.40932187786757, 0.5093704462051392]","[963.4510131201697, 393.5252615941138, 0.5720741152763367]","[1053.7106655308173, 412.3932076586848, 0.5712367296218872]","[925.9089143836982, 410.73500462016693, 0.6097533106803894]","[1131.0753533362124, 566.3612985869565, 0.5187705755233765]","[853.2423600138321, 555.8075881998753, 0.784021258354187]","[1162.110833488419, 820.5226351577987, 0.7086182236671448]","[805.5614271707254, 800.147961741254, 0.7195900082588196]","[1155.1115934020693, 1018.0309798916583, 0.5025126934051514]","[831.321896747351, 1000.0767707585985, 0.6574810147285461]","[1071.7553694508238, 1039.637532584233, 0.710782527923584]","[897.4760816651971, 1037.169976289315, 0.7588704824447632]","[1117.6341648011137, 1080.5556077071335, 0.011412067338824272]","[836.1517576065654, 1062.0080826327958, 0.053620677441358566]","[1135.7084911154086, 1077.8621399656643, 0.05684119462966919]","[823.6398224952247, 1063.202527014945, 0.07827825844287872]","[0.9022493716724952, -0.07199896167982721, -0.24920439003960004]","[3.8622101339203785, 5.68751557702047, -1.0641223231285795]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000001_RGB.png,"[994.937665123846, 424.31112153364506, 0.5268687009811401]","[1021.6121428993303, 395.7426008881928, 0.5446059107780457]","[964.0928316630849, 394.56606015094303, 0.5941508412361145]","[1053.7666551112306, 413.1128799301788, 0.565490186214447]","[926.0044004898292, 410.5803822323977, 0.611366868019104]","[1131.1457743394842, 565.8568498285433, 0.5182103514671326]","[852.7729047431772, 556.3844110864585, 0.7923412322998047]","[1160.8650653242244, 818.710135252328, 0.7003083825111389]","[805.1985799674271, 801.3122411944212, 0.7141130566596985]","[1155.8475959678503, 1017.4570866924221, 0.49659937620162964]","[830.5067926231955, 998.3606250147693, 0.6679973006248474]","[1069.6793061910435, 1040.1653103344852, 0.6878331303596497]","[897.4867695986675, 1036.584472847629, 0.7547166347503662]","[1117.0153497292208, 1071.4243147805898, 0.013618182390928268]","[836.1737302616694, 1061.0084082057663, 0.05734086409211159]","[1136.6823408910075, 1077.4686938056286, 0.05345212295651436]","[823.3084965576436, 1063.2916112116877, 0.07672219723463058]","[0.9317400584842176, -0.08841349160404555, -0.22986216914603244]","[3.8212361911846306, 5.6580248604829215, -1.0070959664693906]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000002_RGB.png,"[994.3285071695049, 423.9591250242253, 0.5153481960296631]","[1021.356500551552, 395.53518987470454, 0.5351685881614685]","[963.9803099675646, 394.21395513458447, 0.5804798603057861]","[1053.8390292394006, 413.43644762163683, 0.5588268041610718]","[926.1329812122899, 410.4229929176895, 0.6080275774002075]","[1128.079585263287, 567.8886422572994, 0.7908120155334473]","[852.9388118525801, 558.3377529984726, 0.796261191368103]","[1161.3849220679451, 817.2261943574993, 0.6865066885948181]","[805.2559258845752, 801.8331830075294, 0.7035797238349915]","[1156.0014588070478, 1017.7028549087711, 0.49712932109832764]","[831.8235785788253, 1002.688207254346, 0.6501821875572205]","[1070.0499658939343, 1040.1646592928523, 0.6861715912818909]","[896.3430522104003, 1036.962728036235, 0.7503000497817993]","[1118.2070814379006, 1072.8418494288817, 0.012348327785730362]","[836.5468313706829, 1063.4262683227205, 0.04942725971341133]","[1136.9668460845025, 1078.3487935861167, 0.05170533061027527]","[823.3272682580536, 1064.5920668730303, 0.0753651112318039]","[0.9243613397797432, -0.08161020616797326, -0.17955539789444072]","[3.807018293441998, 5.646388809548526, -0.9969389761263744]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000003_RGB.png,"[995.0228430707925, 423.2051103066058, 0.5134028792381287]","[1021.9361446185434, 395.0548296567017, 0.532772958278656]","[964.1711736728881, 393.76544170311524, 0.5838878750801086]","[1054.5837123602846, 413.2560005824366, 0.5720459222793579]","[926.5186148727332, 410.6327910838311, 0.6031261682510376]","[1129.8180834365062, 567.1795494123369, 0.512032151222229]","[853.6749229252999, 556.5688728823935, 0.7889294028282166]","[1161.9651086696304, 820.0089633095888, 0.6968461275100708]","[805.2467570482478, 801.2079660262484, 0.7133815288543701]","[1155.800178435601, 1018.6203895831402, 0.4954334497451782]","[829.3352432051298, 995.6414411288079, 0.6623873710632324]","[1069.3623574228516, 1041.8264430603501, 0.6721653938293457]","[897.3384406133479, 1038.766004851909, 0.7465222477912903]","[1117.7987698272511, 1071.9013112834903, 0.013390491716563702]","[835.0539929068739, 1062.480630351206, 0.05552203953266144]","[1136.8584476526562, 1077.8245965648446, 0.05417132377624512]","[822.4658316710364, 1063.1994888206589, 0.07465775310993195]","[0.8591510694166623, -0.09680362414953708, -0.1715633514969328]","[3.7705457338152812, 5.63031385014026, -0.9649569358145643]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000004_RGB.png,"[994.9274654716002, 422.2922956840739, 0.5088510513305664]","[1021.8656151083328, 394.52558706277614, 0.5256026387214661]","[964.0130790630778, 393.25312619164015, 0.5787730813026428]","[1054.729111658257, 413.56112209430114, 0.576432466506958]","[925.8696348718579, 410.63696860097434, 0.6167908310890198]","[1130.4691250692183, 565.91609461712, 0.5134493708610535]","[852.9725575105423, 557.6728224775958, 0.7914596796035767]","[1162.3426043096647, 819.3887376474916, 0.7040875554084778]","[804.6375990939068, 801.3799495242233, 0.708405077457428]","[1154.920078655113, 1019.0206716803193, 0.5012991428375244]","[830.5337565974836, 998.5136197984566, 0.6687784194946289]","[1071.8082123300123, 1039.9471028805876, 0.7101985812187195]","[897.7291198464445, 1036.8661568607158, 0.7553954720497131]","[1117.9954929072692, 1080.2944315054772, 0.011785035952925682]","[835.5423826383467, 1062.0176312434087, 0.055628757923841476]","[1135.5780657749885, 1078.2866191101928, 0.05479520186781883]","[822.8084965837206, 1064.3624661905603, 0.0756010189652443]","[0.806495968160556, -0.060585982523240454, -0.12880736695903344]","[3.818802771952214, 5.650316839594931, -1.0432000456066772]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000005_RGB.png,"[994.9352779711928, 422.4157765804116, 0.5073731541633606]","[1021.9184579875214, 394.70565432769035, 0.5414873957633972]","[964.1517509308454, 393.28833669327594, 0.5732169151306152]","[1054.9567592158285, 413.85452485677683, 0.5785656571388245]","[926.0347824326892, 410.71943387445117, 0.6108424663543701]","[1130.4969028455475, 566.895369739658, 0.5203876495361328]","[852.9642024762558, 556.521129829328, 0.7876752614974976]","[1162.2769576116996, 824.4771705418314, 0.7011421322822571]","[804.6805135881964, 800.7311865372253, 0.7120206356048584]","[1154.7738113016303, 1020.1015092975604, 0.49429959058761597]","[829.7239693133284, 995.5259897459403, 0.6704006791114807]","[1072.6614023896816, 1040.4299587581825, 0.7157433032989502]","[896.3107713961116, 1038.1404623498113, 0.684529185295105]","[1117.7486396215324, 1079.841523542987, 0.013028719462454319]","[835.4966469636487, 1061.6801746637861, 0.05999407917261124]","[1135.7944286109266, 1077.9651130505717, 0.05692698433995247]","[823.1352652298727, 1063.1203872622846, 0.07421886920928955]","[0.6998174834628867, -0.0769026512231262, -0.07621247523043087]","[3.784151736604809, 5.618083681433363, -1.0287304219354112]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000006_RGB.png,"[995.6239715116635, 421.8027666297437, 0.5144739151000977]","[1022.2055673475476, 394.27444775295737, 0.5357155203819275]","[964.0679835741032, 393.0781587528487, 0.5836797952651978]","[1055.2087123276883, 413.6050131510399, 0.583550751209259]","[926.422152204153, 410.892936469569, 0.6017327308654785]","[1131.9403706522094, 566.3865807036934, 0.5347577929496765]","[853.9305652730783, 555.5915508847536, 0.7862633466720581]","[1162.019470645962, 825.6885420064311, 0.6931864023208618]","[804.9722887465903, 801.0267594384766, 0.7089042067527771]","[1154.2941021252602, 1021.3957800633923, 0.4939602017402649]","[831.1228407681493, 997.3005122228362, 0.6361191868782043]","[1073.4831254371034, 1042.7741426637017, 0.7243166565895081]","[897.0426506982188, 1040.384277336954, 0.7559604644775391]","[1118.3931708379175, 1068.9781343526126, 0.015410349704325199]","[834.6323349427538, 1056.7555872470123, 0.08397427946329117]","[1134.3486821585504, 1077.282929926428, 0.060991186648607254]","[837.6413408622109, 1066.2216240797088, 0.07460954040288925]","[0.5582696294576055, -0.08862264532656827, 0.04918311104323501]","[3.7384178353695456, 5.602228040311126, -0.9735711316047277]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000007_RGB.png,"[995.425512320625, 421.43623019052666, 0.5067266225814819]","[1022.2666567540837, 394.37508793868074, 0.54041588306427]","[964.386017411683, 392.8939139707911, 0.5710060596466064]","[1055.6578225473208, 414.0237414278125, 0.581351101398468]","[926.2226079437266, 410.5507055846399, 0.5997481346130371]","[1131.1708394423433, 566.0211293338643, 0.5161699056625366]","[853.5592002750853, 556.6984301673033, 0.7849166393280029]","[1162.1557553610764, 824.7130646267508, 0.6956535577774048]","[803.6118830015688, 802.1896283014396, 0.6575702428817749]","[1154.0190370354394, 1022.3324119589874, 0.49412956833839417]","[831.151106825703, 1000.6173523276273, 0.6508690118789673]","[1071.8178694475641, 1045.026529699008, 0.6924293041229248]","[894.1112814934628, 1041.7722980978963, 0.7418466210365295]","[1118.550614406095, 1068.4846447950167, 0.01536491047590971]","[832.7273328719685, 1056.4831263237224, 0.08636628091335297]","[1134.2360519560914, 1077.6892884121792, 0.059557799249887466]","[835.5838322889628, 1066.999076296106, 0.07792017608880997]","[0.32607927554863686, -0.0864710818640182, 0.2208341734919478]","[3.8106084226001133, 5.632962912259068, -1.0627183393419566]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000008_RGB.png,"[995.2580861140792, 420.72616078311523, 0.4793094992637634]","[1022.1142045050901, 393.6319781684092, 0.5127737522125244]","[963.9000148328633, 392.2817178221642, 0.5665286183357239]","[1055.8115768795797, 413.58993068654866, 0.5994555354118347]","[925.9963709763591, 410.70831191322566, 0.6068702936172485]","[1132.033578112626, 567.002574595178, 0.5371872782707214]","[853.0800336334092, 555.9677444415225, 0.7872908711433411]","[1162.5384593341723, 829.7941190492531, 0.7074954509735107]","[804.3240140408171, 802.6589208116864, 0.6771846413612366]","[1153.6740934770405, 1022.1827808904025, 0.48934218287467957]","[833.0098849405657, 1004.4328903230758, 0.6429879069328308]","[1070.6211464197006, 1040.9523111614951, 0.6953384876251221]","[891.6750837038537, 1038.3349067841148, 0.7476171255111694]","[1118.7117472101913, 1067.372774193283, 0.01745816506445408]","[833.0986436164922, 1056.3785256347333, 0.08672036230564117]","[1133.6485953895071, 1076.6740974929035, 0.061926744878292084]","[836.2785479645361, 1068.4436291721556, 0.08249739557504654]","[0.2388306922900715, -0.09585684350480551, 0.24998276795763633]","[3.8424792963316414, 5.649283445117639, -1.0921585089203292]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_1_ID13/RGB/000009_RGB.png,"[995.8237327859674, 421.3971134390946, 0.4935644865036011]","[1023.0407452553785, 394.6926877485056, 0.5643312931060791]","[964.4334349439324, 392.88767482181095, 0.5895286202430725]","[1056.6696497514943, 415.7582248442967, 0.5719287395477295]","[925.9568744506413, 412.4480579162408, 0.5861475467681885]","[1132.254389733054, 568.58536531124, 0.5464659333229065]","[853.8814116298084, 556.8847365811978, 0.7833448648452759]","[1156.9109639679468, 828.2633031568691, 0.5716207027435303]","[804.7815878016751, 803.3280831031757, 0.6822295188903809]","[1155.1591194412572, 1015.5881631787831, 0.5338040590286255]","[831.0565972820209, 995.5550696055348, 0.648323118686676]","[1073.0871836174754, 1037.543023144859, 0.7012733817100525]","[894.2177810538807, 1036.8775500892884, 0.7270153164863586]","[1120.1440388021583, 1064.0667847823704, 0.02122216671705246]","[836.6894094882468, 1052.5199103845869, 0.11451466381549835]","[1134.294971223852, 1074.7313892608902, 0.06289660185575485]","[839.9312170448679, 1064.0267457219586, 0.09067480266094208]","[0.03436597830609444, -0.1004305608557696, 0.27543731480210637]","[3.8877121511371264, 5.6670646790895285, -1.1419459039323676]"
