,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000000_RGB.png,"[971.1168113314782, 462.32913170362895, 0.5101617574691772]","[998.588706600096, 435.9759429738882, 0.5090009570121765]","[949.3695251392987, 433.52005117488966, 0.6075500845909119]","[1033.1085615705788, 453.0200501578854, 0.5660232901573181]","[911.4373439578939, 450.8988480115704, 0.501433253288269]","[1079.71977875767, 570.8605388036917, 0.6339321136474609]","[867.6432381690178, 593.1157459763256, 0.667722761631012]","[1137.8717939539727, 744.0025653639093, 0.5878261923789978]","[833.5163953308158, 748.1787804238804, 0.5915879607200623]","[1091.744626220803, 859.0302286355823, 0.2694132626056671]","[895.5054328964466, 875.6915775930142, 0.5211287140846252]","[1074.0589717612372, 938.2393173864507, 0.5452955961227417]","[907.1566909693418, 944.3061573478183, 0.5627168416976929]","[1133.1366596523178, 1093.431583598099, 0.29644036293029785]","[842.6100363496009, 1092.3701687229004, 0.1371169239282608]","[1146.5786077359878, 1065.489636270663, 0.10625432431697845]","[857.0778090325479, 1064.0130738476716, 0.061060331761837006]","[7.089010096192979, -0.07016357969535157, 1.3289561596211925]","[-7.152885271319821, -15.843027141805923, 2.42536084433151]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000001_RGB.png,"[972.266984882603, 460.40666001569934, 0.5013256072998047]","[999.3337152417963, 435.0173384231889, 0.5176653861999512]","[950.1803974928416, 432.8758454793209, 0.5903956294059753]","[1033.373861035909, 453.4327020460862, 0.5734425783157349]","[912.5020140412558, 451.90910186513156, 0.49582579731941223]","[1079.9119445462586, 572.0545491580858, 0.6406894326210022]","[867.4443992036936, 594.576574893193, 0.6636829376220703]","[1138.2686038291106, 744.8899351092957, 0.5839881896972656]","[832.770627140544, 749.7195789546327, 0.5916602611541748]","[1089.1764839936309, 859.9497164348495, 0.25403833389282227]","[894.9965353535433, 877.5053795817503, 0.5276193618774414]","[1072.561576005999, 935.5032064180391, 0.5588653087615967]","[906.0727609043453, 941.2624292079499, 0.5667543411254883]","[1133.76448080013, 1093.8170002446645, 0.287187397480011]","[845.8349710772409, 1092.4971218412795, 0.13652929663658142]","[1146.383946287807, 1068.3485770937798, 0.10684259980916977]","[858.9427177894519, 1065.213160590638, 0.05746268481016159]","[6.922239481136379, -0.040870551980608655, 0.9314558481882502]","[-7.201311241166045, -15.857527498046545, 2.515875426631948]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000002_RGB.png,"[971.045088244941, 460.60148422428836, 0.5150884389877319]","[999.1229947666752, 433.7911557614449, 0.5167449712753296]","[948.4985399416686, 431.9109475261721, 0.600034773349762]","[1033.2343211126308, 452.8195293350101, 0.5802485346794128]","[911.7413804003704, 451.6433683720461, 0.5088472962379456]","[1079.9707553070803, 568.4980172255179, 0.6531547904014587]","[865.6565846267965, 590.6543745769183, 0.6534760594367981]","[1139.3460777312494, 755.7923867976331, 0.507662296295166]","[833.2422525499745, 747.6130252450534, 0.5967289805412292]","[1091.8069092036658, 869.5087437140851, 0.31482797861099243]","[894.8258539388339, 874.6161653227123, 0.5296522378921509]","[1072.8444535954127, 939.1519692485747, 0.5716531872749329]","[906.265740494975, 943.1582624424079, 0.5796664953231812]","[1143.274462943035, 1087.504500573887, 0.24171793460845947]","[843.5839946321383, 1090.5907634337593, 0.12786318361759186]","[1147.4565373777002, 1063.9707561415455, 0.12371481209993362]","[858.4408189441002, 1060.9502484865773, 0.06454682350158691]","[6.812871157849218, -0.1595496287353162, 0.25598694808756745]","[-7.209582061399949, -15.819274061487533, 2.5210813007298785]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000003_RGB.png,"[970.8047453755315, 462.1593725978993, 0.5473077893257141]","[998.2517925551674, 436.0884104159393, 0.5027590990066528]","[948.6553324682134, 433.6757586320466, 0.6346912980079651]","[1033.3418514889672, 454.97105917071576, 0.6083757281303406]","[912.1872354118395, 452.4020488880334, 0.5237125754356384]","[1080.4671745520234, 570.965030985742, 0.6765843033790588]","[866.219518625215, 592.0537885664332, 0.6660299301147461]","[1137.0330353171616, 744.3722485043509, 0.5871456861495972]","[833.5024521891819, 748.558120681874, 0.6036035418510437]","[1091.5156765799657, 862.1419906260692, 0.2686842083930969]","[894.9429329257833, 874.6438345921026, 0.5185561180114746]","[1070.883299183806, 943.7447424465427, 0.5401099920272827]","[906.754130226448, 948.2974765840993, 0.5418438911437988]","[1141.6801704914615, 1088.254283520894, 0.23936840891838074]","[845.6030917490565, 1090.6953641227485, 0.14100152254104614]","[1146.8430391458078, 1062.2091459903647, 0.12257537245750427]","[859.6788831156413, 1062.4934341699827, 0.06313186138868332]","[6.831372495732646, -0.25317182989783993, -0.26943261376084954]","[-7.217816576651543, -15.82486299810202, 2.5377435603817924]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000004_RGB.png,"[971.6158347429521, 460.8662954083942, 0.5502872467041016]","[998.5204557356002, 435.47333883343447, 0.5102691650390625]","[948.8464131874143, 432.9686189119825, 0.6174226403236389]","[1033.3369686767217, 454.7563239388595, 0.6091225147247314]","[912.9962631474232, 452.15704022025614, 0.5221863389015198]","[1080.232365536492, 570.3080214713966, 0.6629943251609802]","[867.0146574726341, 592.5605159705608, 0.6700313091278076]","[1136.833708070613, 742.0898050470007, 0.5803135633468628]","[832.9862846813799, 749.0198177064058, 0.6053517460823059]","[1091.0785021235995, 857.6898424207668, 0.268276572227478]","[894.275452491845, 876.616273725343, 0.5306736826896667]","[1071.5668928981536, 934.1808323550617, 0.5644464492797852]","[905.5121055516414, 939.2343260151126, 0.5646860599517822]","[1142.5425836409274, 1088.5489883666353, 0.25338175892829895]","[845.4511277812876, 1090.2476644933201, 0.13667219877243042]","[1145.4142197758822, 1064.7370321432477, 0.10699291527271271]","[858.8866197020999, 1063.4781346394598, 0.06795788556337357]","[6.976045430780266, -0.29418929690939144, -1.1639352612855391]","[-7.204188236427297, -15.823428844526626, 2.535725422346027]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000005_RGB.png,"[972.7653572524441, 460.3633114936546, 0.5533081889152527]","[999.6097568940663, 434.4514204839538, 0.5146178603172302]","[949.4252977058343, 432.435253054383, 0.6097951531410217]","[1033.4052195412178, 454.7425978111032, 0.6090829372406006]","[913.0129732159961, 452.4491408994662, 0.5269827246665955]","[1080.3772222997704, 570.706675964494, 0.6801151037216187]","[867.4902976387998, 592.442134900346, 0.6650839447975159]","[1136.9210561563352, 746.199288339619, 0.5953856706619263]","[834.2314560574113, 750.2124174705957, 0.5926507711410522]","[1091.465980402002, 860.5720037287836, 0.27134597301483154]","[893.8448969587448, 877.2242381033575, 0.5479010343551636]","[1070.5003781968323, 938.5394475791313, 0.5620588064193726]","[906.3952435264154, 942.6911400709369, 0.5694857239723206]","[1141.5255481036922, 1089.913029094106, 0.24461998045444489]","[844.7356872804064, 1091.896210414286, 0.13774709403514862]","[1145.8861164526597, 1064.681259576712, 0.11758837848901749]","[859.0452025931347, 1063.89349920113, 0.06683053076267242]","[6.935369825195438, -0.2893528136464126, -0.935217543563663]","[-7.210255720523439, -15.816436493653061, 2.538862020613744]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000006_RGB.png,"[971.8552010499125, 455.99612422142116, 0.5424109101295471]","[998.886015612368, 429.7537210761802, 0.5010098218917847]","[947.3504280223806, 428.1983283621613, 0.5612783432006836]","[1031.915744792511, 452.4093731064014, 0.5594073534011841]","[911.8797267473218, 450.42928423397666, 0.4894286096096039]","[1079.5446485584703, 568.0750571781326, 0.6588274836540222]","[861.3956799011033, 590.6152035720168, 0.7471582889556885]","[1139.6287383067852, 753.9528686644048, 0.5144532322883606]","[832.8917208842283, 745.0215540260424, 0.5874757170677185]","[1091.946883154699, 869.0040779417945, 0.33231911063194275]","[891.0016353882824, 870.7410570178706, 0.520035445690155]","[1073.6999223007965, 933.4129287492779, 0.5703610181808472]","[903.2867367440923, 938.9412487734533, 0.5594128370285034]","[1133.6216856686885, 1093.6445827189345, 0.28887343406677246]","[841.5667421331797, 1092.8211235604924, 0.12842340767383575]","[1147.711962711601, 1064.8862291840774, 0.11919738352298737]","[856.6758993312868, 1061.6323231037818, 0.06473367661237717]","[7.329445806304102, -0.2330727466598969, -4.062469235712515]","[-7.225930163855319, -15.776587546046551, 2.55888172634024]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000007_RGB.png,"[971.5929397788683, 454.72002836783577, 0.5159415602684021]","[998.3286154678276, 427.4087776220897, 0.49675309658050537]","[945.8149463316288, 426.6714187195737, 0.5639517903327942]","[1029.4282232208566, 450.8067798740109, 0.5369086861610413]","[911.1835462280749, 449.18747657304755, 0.4882720112800598]","[1079.2782640237522, 565.6804175460783, 0.6413559913635254]","[860.9535683790224, 587.5813495635779, 0.7654298543930054]","[1141.9657607543443, 751.0599651694481, 0.5398374199867249]","[831.2503906746915, 745.6857249983477, 0.613429605960846]","[1091.636444802834, 869.6573982202212, 0.3320516049861908]","[893.8147862832319, 871.7137132171426, 0.536554753780365]","[1071.2785899618011, 937.7190266149751, 0.6011413335800171]","[903.2235857057192, 942.4663136937736, 0.5684088468551636]","[1141.0513727812001, 1091.1292833709513, 0.23946905136108398]","[842.0020177181171, 1092.9385280682582, 0.12035980820655823]","[1146.5661294380275, 1064.1007474542102, 0.11434811353683472]","[857.3458211713477, 1061.6993803919513, 0.058488138020038605]","[7.27261366228549, -0.42378188653589, -6.433793143644881]","[-7.2406453845045, -15.76996429635175, 2.5748795154967725]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000008_RGB.png,"[969.2782697606988, 456.3898959022731, 0.5303432941436768]","[996.7996441934029, 428.0267246384723, 0.489208847284317]","[943.9822641355439, 426.65997123753175, 0.5965466499328613]","[1029.3650721824833, 449.00903691221504, 0.5061860084533691]","[909.8935072328557, 450.3198549862117, 0.500471830368042]","[1082.6939539497766, 564.7793759264047, 0.71185702085495]","[859.8416435238192, 584.858367934759, 0.7802625894546509]","[1141.665739068603, 750.2958593065216, 0.5413185954093933]","[830.2718751007252, 756.6773693903667, 0.5817641019821167]","[1095.4020696064413, 857.6724813105609, 0.364363431930542]","[894.9506369184371, 866.7446379554667, 0.5012991428375244]","[1072.2433251545417, 952.5216517110134, 0.5217506289482117]","[905.0607166862942, 954.519806988746, 0.5008010268211365]","[1132.1608567518213, 1088.5607071160239, 0.20389048755168915]","[840.4271480085863, 1086.6680205827906, 0.13394823670387268]","[1147.5753524756703, 1060.9484038686176, 0.1483478546142578]","[857.7137682007689, 1057.6882043858727, 0.06915262341499329]","[6.822700958692669, -1.3500481121232497, -9.795189649804387]","[-7.2577504141281075, -15.718266102790766, 2.576032574734364]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000009_RGB.png,"[963.8154879275495, 451.79603763491707, 0.3686618208885193]","[990.9346271381763, 422.8646697861667, 0.4100686311721802]","[938.0604979513326, 422.0044267754763, 0.5235362648963928]","[1026.6292867348882, 443.10609668188295, 0.5475034713745117]","[907.7323202795981, 447.7995100655745, 0.4674908220767975]","[1080.8092969300137, 563.7827396936611, 0.6764088869094849]","[859.1028740310991, 581.8526172234657, 0.7840390205383301]","[1143.821880449207, 747.5127648336156, 0.5186353921890259]","[828.6866972320097, 756.3334023944169, 0.5655206441879272]","[1098.6533715202058, 856.5096124475983, 0.34689006209373474]","[895.5752028580856, 869.8124546357453, 0.5088179111480713]","[1071.0432384115757, 955.2191342092178, 0.5081855058670044]","[905.3515695357084, 957.6109526608636, 0.4928168058395386]","[1132.6288471788025, 1086.3818877852138, 0.21386364102363586]","[839.4716359056424, 1085.3050649247077, 0.14371357858181]","[1149.4963593199263, 1060.9333214041264, 0.11625552177429199]","[857.5237182974863, 1057.1746410446015, 0.07849912345409393]","[5.92981768118298, -2.7339930939737496, -12.816267238356312]","[-7.265833001854491, -15.704463528245409, 2.576872923587723]"
