,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000000_RGB.png,"[950.8082186406538, 487.6866065096058, 0.6374847888946533]","[976.4294195613486, 466.17895789173383, 0.7535150051116943]","[924.4689187990776, 461.57978278437724, 0.5656635761260986]","[1007.8394656662425, 484.8718822640441, 0.7239369750022888]","[891.5143849275127, 477.6771669274722, 0.5595209002494812]","[1078.4488369836768, 626.6773761703946, 0.5183954834938049]","[812.5340830570731, 623.805631528501, 0.8301425576210022]","[1137.9718373515327, 821.2600483137842, 0.5995453000068665]","[757.3999170957383, 816.5533428300912, 0.6911579370498657]","[1091.1389404885028, 941.4624074961316, 0.5229881405830383]","[776.2876114231683, 963.5518160663012, 0.486784964799881]","[1035.1425241381105, 1033.0096032424065, 0.484555184841156]","[848.4189010640061, 1035.1542428874993, 0.551702082157135]","[1089.6029162630575, 1060.6094281918522, 0.0436052642762661]","[765.5001228364741, 1068.0166543680352, 0.08757246285676956]","[1079.5337978645916, 1036.4604494165976, 0.04226669669151306]","[775.5684816863683, 1062.350639038541, 0.07569640874862671]","[-1.729106422724273, -0.43262776990967994, 0.15550729724749435]","[5.665931654776443, -20.823472453885465, -0.7886458239682079]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000001_RGB.png,"[949.1965650788748, 488.2580040492496, 0.6573813557624817]","[974.5036384117858, 467.687692622075, 0.746116042137146]","[922.7408372919818, 463.10284043063814, 0.6198769211769104]","[1006.8951297779934, 484.3099248280746, 0.7091116309165955]","[890.6478485143728, 478.5249316402022, 0.5791261196136475]","[1078.067543600785, 626.0562824527872, 0.5073206424713135]","[811.9982757933509, 625.3638996763978, 0.8157713413238525]","[1137.1975318363604, 823.5886072201181, 0.6109946966171265]","[756.2765990119628, 817.8615024840876, 0.6971519589424133]","[1091.7559109424367, 941.8622555655556, 0.519521176815033]","[775.5080975749343, 962.106069613925, 0.48316141963005066]","[1035.011339249119, 1033.0277239011834, 0.48475706577301025]","[848.8741961791496, 1034.6272246858189, 0.5487109422683716]","[1088.4374432335637, 1062.1212553699486, 0.03424549102783203]","[766.7152377904621, 1068.3486856007187, 0.07979707419872284]","[1079.7952995870644, 1037.7350804265093, 0.03774194419384003]","[773.5530195518995, 1062.2279176907748, 0.07221043109893799]","[-1.834520786773955, -0.4866068576844881, 0.19857162505764134]","[5.3801645197485835, -20.725448707477018, -0.6999073262999469]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000002_RGB.png,"[948.7739305523057, 488.97740505339664, 0.6631385087966919]","[974.356937030548, 468.34063312621595, 0.7275584936141968]","[922.6218051801343, 463.59253224537645, 0.6334015727043152]","[1006.919652346159, 484.24628550847706, 0.7074711322784424]","[890.2565182396434, 477.83157230136374, 0.5617789030075073]","[1077.9285462122011, 626.8084525524473, 0.5213232636451721]","[812.114757992137, 625.8328666658281, 0.8137082457542419]","[1138.2460343858431, 822.7854388592289, 0.5932162404060364]","[756.3157700168643, 819.9377827577455, 0.6966928839683533]","[1093.455346617693, 939.8592174755777, 0.5173214673995972]","[776.8412680783207, 965.1987343831854, 0.4765014052391052]","[1038.5484484396443, 1039.073405009488, 0.6603769063949585]","[846.4899732132187, 1038.800293044565, 0.6712826490402222]","[1088.6118138841919, 1063.2856433300547, 0.03625641018152237]","[765.9795607454973, 1069.9284381224945, 0.08042753487825394]","[1079.3651780817193, 1038.3478191098302, 0.03962073102593422]","[774.7896731332364, 1063.7937813243866, 0.072187140583992]","[-1.951611893659104, -0.5108993324403515, 0.26668111018472035]","[5.32726328363571, -20.70519615493381, -0.6895022067495029]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000003_RGB.png,"[949.8112568870939, 489.70206864407476, 0.6700488924980164]","[974.9872538379522, 468.8703097478966, 0.7258924841880798]","[923.2676384797848, 464.22057040706613, 0.6266207695007324]","[1006.7234718008351, 483.9748554011055, 0.7141675353050232]","[889.9326250273689, 478.413278000192, 0.5685758590698242]","[1077.8307814603554, 625.9527668331859, 0.5073056221008301]","[811.7806651276169, 624.667176622457, 0.8188335299491882]","[1138.0259823139866, 823.0044058616977, 0.5967376828193665]","[756.2435043956333, 817.895139635111, 0.7005907297134399]","[1093.7435410471069, 940.4339787303236, 0.5156089067459106]","[775.1107451651022, 963.0806789380952, 0.48183396458625793]","[1033.7674157028835, 1034.6333010743906, 0.4783584475517273]","[848.1967873603126, 1036.9740127578686, 0.5256034135818481]","[1088.391870319274, 1062.9688030688012, 0.037578508257865906]","[766.1377638622463, 1068.9338635215881, 0.08557834476232529]","[1079.860078229519, 1037.7944337220247, 0.03797219321131706]","[773.3279761608586, 1062.8459732140961, 0.07631757855415344]","[-2.0707672505888235, -0.5448819830290491, 0.3468299064500633]","[5.265100577625955, -20.636592184831905, -0.7725582161828047]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000004_RGB.png,"[952.0946769068931, 491.55889363403924, 0.6849494576454163]","[977.091962929572, 470.9723061660468, 0.6942267417907715]","[925.3620394122199, 466.0801080705003, 0.5813186168670654]","[1007.7254248735791, 484.7271340077043, 0.7260964512825012]","[890.81961499847, 478.40530274019136, 0.5638971924781799]","[1077.222274547647, 626.1080402625878, 0.4878670275211334]","[812.4004025084895, 624.211664493436, 0.8228223323822021]","[1138.1387210233845, 821.2851134166433, 0.5857243537902832]","[756.9771740622306, 815.8966588365622, 0.6894906759262085]","[1094.5126382292176, 940.9716306120051, 0.5127150416374207]","[773.5163984600595, 959.0716730707923, 0.44895613193511963]","[1035.6011829683562, 1039.7478841409777, 0.6646382212638855]","[844.2801208979159, 1038.3390300477886, 0.660961925983429]","[1087.9422175649472, 1065.1938463555339, 0.030197054147720337]","[765.7101380164933, 1071.042587369943, 0.07348164170980453]","[1079.6752909127679, 1039.5906575866777, 0.03449051082134247]","[771.8309601799064, 1063.5484471357927, 0.06442499905824661]","[-2.192727141933356, -0.5867443946266986, 0.395917704521382]","[5.214114267718807, -20.60181343271557, -0.7558539274979083]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000005_RGB.png,"[953.0221942196304, 492.60197083658306, 0.6866027116775513]","[977.4936556169554, 471.289960229341, 0.6889520883560181]","[926.1573952735166, 467.0306831077295, 0.5641419887542725]","[1007.3751644751799, 483.4829934475914, 0.7175860404968262]","[890.546340273139, 478.8944520202358, 0.5609776377677917]","[1076.7305211010719, 624.1360351571025, 0.48073485493659973]","[811.9907888145748, 625.0203667082033, 0.8147785663604736]","[1138.0098147801075, 819.7520188785452, 0.5896810293197632]","[756.1489405984819, 814.5427092543985, 0.7009937167167664]","[1094.931583519868, 939.0880586616299, 0.5146152973175049]","[774.0530195258225, 962.3415296710893, 0.4721966087818146]","[1036.1139867610557, 1038.1827800559374, 0.6680939793586731]","[846.4483065487251, 1037.375705445252, 0.6760203838348389]","[1087.6185413665505, 1064.102917592986, 0.0327409952878952]","[766.6422668741288, 1070.2110986980306, 0.07718972116708755]","[1079.6133334507215, 1037.8292644493747, 0.03447325900197029]","[772.5638702979321, 1064.0918498852297, 0.07422370463609695]","[-1.2533849528744698, -0.22127520684819293, -0.19428278643761793]","[5.175146405223392, -20.532238801703432, -0.7695592340607345]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000006_RGB.png,"[952.4096725501871, 495.9858682295435, 0.7113265991210938]","[977.1805045916209, 473.3550642883041, 0.6695669293403625]","[925.4988666620283, 470.2583305088391, 0.5556241869926453]","[1007.5985802621389, 484.321155296239, 0.7243688106536865]","[889.9125512436938, 481.3989006743409, 0.6418932676315308]","[1076.7387676284193, 624.3472981669177, 0.47273069620132446]","[812.2937944411328, 624.6282226314329, 0.815659761428833]","[1138.0523495001114, 818.8542324670348, 0.5823249816894531]","[755.5945243947581, 808.9871539885876, 0.668511688709259]","[1095.564613000742, 936.3085449177042, 0.5193800330162048]","[772.6451962485518, 956.601729623221, 0.4495132565498352]","[1033.242893160795, 1027.0187181381887, 0.5533648729324341]","[849.1482847065214, 1030.1448030445952, 0.597296953201294]","[1087.991479715156, 1060.7920453698282, 0.042668942362070084]","[767.588827154623, 1067.943954719049, 0.0795680582523346]","[1079.897621630339, 1035.7718643830656, 0.03853379935026169]","[772.3959015566924, 1060.3975141404044, 0.06878657639026642]","[-1.1055313845019916, -0.1705971707759049, -0.308832538742492]","[5.038407346711908, -20.451802400513994, -0.7963640957877585]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000007_RGB.png,"[952.6920076049065, 496.57560344184185, 0.7297031879425049]","[976.9914855042567, 473.80884030630443, 0.6834219694137573]","[924.5186149770414, 471.1111407942226, 0.5819838047027588]","[1007.5726471037693, 483.76652207863754, 0.7181828022003174]","[889.176060396688, 481.8131801666234, 0.6558665633201599]","[1076.4638110455373, 624.324403202834, 0.46881937980651855]","[812.1189355092802, 626.2623371295406, 0.8061215281486511]","[1138.6406741222056, 818.9672966972491, 0.5799303650856018]","[755.4408785694379, 812.0869802158079, 0.6859124302864075]","[1096.017412456293, 938.1571776337903, 0.5261813998222351]","[772.3797882762827, 958.585344971156, 0.45876801013946533]","[1031.9594730888416, 1031.64784116065, 0.5305178761482239]","[848.7953116346526, 1034.6304798939823, 0.5561697483062744]","[1087.6571698367582, 1063.1789810092287, 0.03999718651175499]","[767.6915289721834, 1070.0887028710806, 0.08087552338838577]","[1079.9437370793228, 1036.3229711251563, 0.036473605781793594]","[772.4585643138408, 1061.639376054803, 0.07527504116296768]","[-0.8348850935559593, -0.02407397911529275, -0.6194226534665856]","[4.81460306367155, -20.329018281197065, -0.7273183010763841]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000008_RGB.png,"[954.9926802279726, 498.82929256041393, 0.7047294974327087]","[978.9333256807597, 475.3584278990983, 0.6529794335365295]","[925.8760367812462, 472.49487553108304, 0.5482602119445801]","[1007.6807200147995, 483.61721653086886, 0.7295382618904114]","[888.0723278153632, 480.9989983514473, 0.6281135678291321]","[1077.1475132668238, 621.1557835764236, 0.7359333038330078]","[811.6032562827028, 624.9288953588073, 0.817579448223114]","[1139.0525664618349, 816.2675355533306, 0.5641899704933167]","[755.1984740681914, 813.6543629465625, 0.7206234335899353]","[1094.8232935949602, 935.0028809232999, 0.5160985589027405]","[773.6753068719106, 959.5325020398136, 0.4827558994293213]","[1032.6050893746146, 1030.8342561336374, 0.5371947884559631]","[849.1104157848854, 1031.6625981043248, 0.5969506502151489]","[1086.4653296211395, 1061.0275054269923, 0.04093833640217781]","[769.9811338874935, 1067.4050007541023, 0.08145597577095032]","[1079.469561756831, 1022.4308277524658, 0.04193103685975075]","[774.6451961442436, 1060.9118370302472, 0.07518328726291656]","[0.49690515649035233, 1.8805230676259639, 4.048462936943163]","[4.54607740467257, -20.23748614441331, -0.7505531913814156]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000009_RGB.png,"[954.6514259054927, 499.0414236257394, 0.7082110643386841]","[978.3498838709107, 475.3394391848109, 0.6545745134353638]","[925.4245394089603, 473.4455048217817, 0.5436416864395142]","[1007.127877161688, 483.11466664388445, 0.7327587604522705]","[887.4887774985756, 482.48239671158217, 0.6465291976928711]","[1076.1206035981593, 622.7457357504456, 0.4564207196235657]","[811.4763574177933, 624.8174587326746, 0.8204165697097778]","[1138.77337810834, 818.0742845910456, 0.5792888402938843]","[756.5287148842306, 811.1070540516373, 0.7235184907913208]","[1096.0066702693534, 936.7020995846788, 0.533016562461853]","[773.0263811245047, 958.7264039915772, 0.49096110463142395]","[1032.749837630954, 1029.8651806633452, 0.5494549870491028]","[848.1885408329648, 1031.3604062798076, 0.6107338070869446]","[1087.7698000392172, 1061.0876182710795, 0.04629180580377579]","[769.3449034519253, 1066.4217108748292, 0.0805349200963974]","[1080.0130730132066, 1022.2565656087766, 0.04391028359532356]","[774.0084774274511, 1059.967935169753, 0.07372403889894485]","[0.8326119867502789, 2.1301974432132424, 4.621323302851431]","[4.258190372081093, -20.093530680679226, -0.673547668935953]"
