,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000000_RGB.png,"[980.6736684719381, 501.0458723059214, 0.6770238876342773]","[1007.2278120523093, 472.0894393543116, 0.7037608027458191]","[952.6016213248984, 474.2448754398134, 0.6177603602409363]","[1041.1761609762095, 484.3334708337911, 0.735251784324646]","[918.9282289838803, 486.4699724584749, 0.6540114879608154]","[1094.5293482977906, 617.0396813605396, 0.8274633884429932]","[845.971364299294, 618.9275935884662, 0.7328718900680542]","[1133.98692002464, 813.4453785824619, 0.4543646574020386]","[804.6994480490144, 793.9053405390544, 0.7213678359985352]","[1152.489957254076, 945.5264263813986, 0.5993270874023438]","[798.762599400312, 943.2803327485415, 0.5917409062385559]","[1048.873317692827, 948.1384054118398, 0.6805934309959412]","[883.0723280761335, 950.5495380985894, 0.6185732483863831]","[1149.407058109306, 1039.7640516748565, 0.306757390499115]","[802.8179377304762, 1040.5991210757488, 0.2507571280002594]","[1131.2946458594977, 1017.7743609814306, 0.28474822640419006]","[802.7225601312838, 1025.6759447707198, 0.3041287958621979]","[-3.9468440715816997, -4.243135919437518, 1.4355020442556756]","[0.7994532318613976, -12.332620216742896, 0.13661674513868757]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000001_RGB.png,"[981.4332170434357, 500.55976122016295, 0.6764978170394897]","[1007.7705637601138, 472.3094914261683, 0.6876264810562134]","[953.5111264857973, 474.2936493087975, 0.5952882170677185]","[1040.666286870857, 484.2368454048027, 0.7417090535163879]","[919.3205900745282, 486.9422489095383, 0.6635855436325073]","[1093.888614824263, 617.2517039189263, 0.8235405087471008]","[846.0027228046031, 619.2606013835984, 0.7368706464767456]","[1129.9127014871272, 806.3972018667198, 0.46864593029022217]","[797.2221806438454, 814.6283212291, 0.4784482419490814]","[1152.235074454869, 945.9330018810274, 0.5980021953582764]","[798.6211063521357, 942.2386661362018, 0.595725417137146]","[1048.297037340938, 947.1195252566454, 0.6890982985496521]","[882.2034045103403, 950.0731926373217, 0.6213294863700867]","[1148.674527765566, 1037.6262479669074, 0.296069473028183]","[803.1960844121433, 1042.069715617107, 0.23693692684173584]","[1131.261551243168, 1018.4620779594522, 0.27616846561431885]","[802.8956829521159, 1026.6523987128494, 0.2813286781311035]","[-3.9965640584970057, -4.2880030068019, 1.4919759952336815]","[1.0180697970955568, -12.429355200074916, 0.10545853151998345]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000002_RGB.png,"[980.0726485380059, 501.6271439769946, 0.6725509762763977]","[1006.4844310146908, 472.64287899558633, 0.687297523021698]","[952.3289433877308, 474.90514016232237, 0.5956558585166931]","[1040.3163519932743, 484.3804543382852, 0.7427235841751099]","[919.453728088418, 486.77384614054336, 0.6572570204734802]","[1093.4931070323903, 616.5931753074378, 0.8254822492599487]","[846.9534606022404, 619.0127715354126, 0.7379738688468933]","[1134.68103891205, 814.3132170788672, 0.4373333156108856]","[805.0811212061919, 793.7905401978194, 0.7125920653343201]","[1151.9537159625986, 945.1320036589136, 0.6144663691520691]","[798.3127838855771, 943.831113969816, 0.5904104113578796]","[1047.6698672347586, 944.7771859690856, 0.6921851634979248]","[883.1335802430779, 948.1068298926534, 0.6068297028541565]","[1147.8332734691633, 1040.0752495752931, 0.3313959538936615]","[804.0962037228372, 1041.5380316170586, 0.2682855427265167]","[1130.5510478080014, 1018.2273774508596, 0.29072678089141846]","[802.3153335900224, 1025.8898119470657, 0.30701613426208496]","[-3.9805028279435204, -4.359656046010042, 1.5484498586322362]","[1.0690517778164652, -12.460313429390542, 0.10993440835749085]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000003_RGB.png,"[980.5620148319281, 501.28295996716747, 0.6736624836921692]","[1007.2032894841439, 472.7717309853939, 0.6727337837219238]","[953.3240605233314, 474.9881479704933, 0.5744226574897766]","[1040.7505967622933, 484.85810188281835, 0.7467986345291138]","[919.8963278917234, 486.4784359997003, 0.6467179656028748]","[1092.7114230453806, 615.8059574665499, 0.8248459696769714]","[846.4739141862785, 619.5025718570896, 0.7366059422492981]","[1132.3236171599992, 807.9814031729861, 0.47161319851875305]","[798.0378273026951, 814.0661467792531, 0.4845183193683624]","[1151.5969451478725, 943.3916608677353, 0.6354116201400757]","[799.3546675117943, 942.337190436619, 0.5938904285430908]","[1047.7228186208858, 945.3747336809768, 0.6834683418273926]","[883.4666422916796, 949.2587395547989, 0.6105958819389343]","[1147.820686664264, 1039.201226183377, 0.30563175678253174]","[803.6666790056553, 1040.209364151632, 0.25818943977355957]","[1129.1944940593066, 1015.2407239607924, 0.2650119364261627]","[802.9251968394656, 1023.7785924391189, 0.3068545460700989]","[-3.97171526663491, -4.4081186452062715, 1.5453310147698607]","[1.0952256938783245, -12.515648748859732, 0.10941087866155007]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000004_RGB.png,"[980.7535295788842, 500.82191398426846, 0.6774458885192871]","[1007.3413103102789, 472.4001489735234, 0.6846028566360474]","[952.9730405763607, 474.2022864663402, 0.5997004508972168]","[1040.7746853027036, 484.6470016334114, 0.7463192343711853]","[919.67508224354, 485.6427698106447, 0.6449591517448425]","[1093.447208597284, 616.9374678242036, 0.8225838541984558]","[846.1176859062462, 619.24616996074, 0.7332674264907837]","[1132.9309304963808, 811.7469194696546, 0.4460826814174652]","[797.4538972116216, 812.9462466640493, 0.48041975498199463]","[1151.3040849200906, 943.8215653592029, 0.6295214295387268]","[797.71756907287, 944.0547467706524, 0.5944852232933044]","[1047.7931311172185, 948.8525980829252, 0.6645519733428955]","[883.390850194938, 952.2847810636449, 0.613422155380249]","[1149.0639591688669, 1039.4491645385017, 0.29450470209121704]","[803.7704658926035, 1041.0348849419108, 0.23565350472927094]","[1130.024029606321, 1015.6364487665426, 0.27856385707855225]","[802.874144324767, 1025.5583232490765, 0.314680814743042]","[-3.9330482261548947, -4.431805373310804, 1.5114334824238032]","[1.127364898203305, -12.536042969563745, 0.10476085071478691]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000005_RGB.png,"[980.8464115184844, 501.18779938185276, 0.6802738308906555]","[1007.2616662172103, 472.72990156049207, 0.6841257810592651]","[953.0521421347352, 474.70098435699776, 0.5838391780853271]","[1040.78217228148, 484.56583844319994, 0.7458117604255676]","[919.550733291692, 486.05460789680455, 0.6451880931854248]","[1092.724443878035, 616.239768207814, 0.8176966309547424]","[845.7162102327402, 619.6854060489432, 0.7276210784912109]","[1132.43342618205, 808.8911253477625, 0.47295016050338745]","[796.9266077425941, 814.1792110094673, 0.46965402364730835]","[1151.3065805796828, 943.1314612285278, 0.6421294808387756]","[797.4960521573397, 941.9509057345431, 0.5911521911621094]","[1048.5099279548347, 946.0370600353226, 0.67470383644104]","[883.1535455198144, 949.911734312409, 0.615832507610321]","[1149.9749834269087, 1038.2053494992049, 0.2908187508583069]","[804.6023343388016, 1041.5143771044036, 0.22911827266216278]","[1130.3299106667569, 1014.3941528243888, 0.25882747769355774]","[802.8998062157898, 1023.7944344521816, 0.30724963545799255]","[-3.92977737999406, -4.471726964775263, 1.435979516771768]","[1.1829571628773845, -12.557484613950955, 0.09529415131225745]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000006_RGB.png,"[980.2601485282271, 500.17955290665907, 0.6708239316940308]","[1006.8980594653408, 472.6827010421206, 0.6723839640617371]","[952.9384268628882, 474.3338511296174, 0.5906330943107605]","[1041.0920680986508, 484.7323423407661, 0.7412174940109253]","[920.0435718076552, 486.26706448294635, 0.640474259853363]","[1092.6804985678268, 617.5196075507872, 0.8019219040870667]","[847.4916007651465, 620.5870987102494, 0.7491905093193054]","[1132.9286518506663, 808.4302963787411, 0.44558438658714294]","[797.4889449528492, 814.5804696690957, 0.4895443022251129]","[1150.9656517780193, 943.3874290971225, 0.6095470190048218]","[798.8819027795064, 941.4567651353145, 0.5712653398513794]","[1047.6971024763936, 947.2182665709399, 0.6604897379875183]","[881.6769830968232, 949.9120598332254, 0.6075105667114258]","[1161.6855947953193, 1043.4086912417183, 0.20346178114414215]","[803.4440227672678, 1041.4586045378678, 0.2238897979259491]","[1129.9084697165144, 1015.2450642383437, 0.2383226603269577]","[803.1391182692809, 1025.4737963437628, 0.28330186009407043]","[-3.85786131856785, -4.43962653125982, 1.3443174169881018]","[1.1826907319721067, -12.566309370105069, 0.09196790154028456]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000007_RGB.png,"[980.3107127617012, 501.2146005957327, 0.6742936372756958]","[1006.8958893265649, 472.68774661477414, 0.6857268810272217]","[952.0141647583145, 474.41615364268614, 0.6133900284767151]","[1041.354437876634, 484.7431930346447, 0.7408398389816284]","[918.7127342034527, 486.5044776650087, 0.6455776691436768]","[1093.7702337540481, 617.6630537238616, 0.805244505405426]","[846.069020544201, 619.9741430130512, 0.7345070838928223]","[1131.96977603262, 805.020465827411, 0.48543640971183777]","[803.1673843268345, 795.0878491579374, 0.7173877954483032]","[1150.776632690655, 943.5597381159139, 0.5968555808067322]","[798.3874366594615, 939.9235620902773, 0.5533036589622498]","[1049.4580615859413, 948.7624288167945, 0.6466059684753418]","[883.3924777990198, 950.4377759516406, 0.6064820885658264]","[1162.9144358770636, 1044.3649628932337, 0.2149277776479721]","[804.4114163800087, 1037.318522288512, 0.22905942797660828]","[1130.1772414038858, 1015.8060451118643, 0.2648172974586487]","[804.4881307857299, 1024.2821731420217, 0.2819288372993469]","[-3.856726474570612, -4.3766525907407985, 1.3783909220465829]","[1.1912280928652776, -12.558664638084212, 0.09828379301677251]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000008_RGB.png,"[980.936580784615, 499.7870833090724, 0.6769586205482483]","[1007.7139231380678, 471.61255135834983, 0.6961095929145813]","[952.9463478694195, 473.5647539475067, 0.6207403540611267]","[1041.372016000717, 483.39759848676727, 0.7193791270256042]","[918.3585675552573, 486.0076243923105, 0.6309053897857666]","[1094.7433239810753, 617.7105797630495, 0.8174309134483337]","[846.6495326667026, 619.3317819354418, 0.7395399212837219]","[1133.6737689993054, 807.1004353369876, 0.5030701160430908]","[799.9389773771534, 793.7440992280192, 0.729261040687561]","[1151.0649356270076, 943.685931685721, 0.5687596797943115]","[798.2499041145511, 939.2725204575652, 0.560802161693573]","[1052.4390727151917, 948.8746249914986, 0.6457234025001526]","[883.9932807190744, 950.0855624283433, 0.6154137849807739]","[1162.936571292576, 1041.8572590309652, 0.19880376756191254]","[794.2834872207213, 1038.1636828347114, 0.20253527164459229]","[1130.9972283402867, 1013.5936971369692, 0.2628679573535919]","[806.4420694859074, 1012.6151815630028, 0.36283180117607117]","[-3.9730667339388197, -4.078869609094194, 1.5150724386112948]","[1.6543142573439917, -12.254130702319063, 0.18268207219527158]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000009_RGB.png,"[979.7602570612429, 499.0160330020635, 0.6722541451454163]","[1006.247234846506, 471.35935041669416, 0.7065646052360535]","[951.5853453362346, 472.92185033520354, 0.6370553970336914]","[1040.4696722977778, 483.0492912132662, 0.7189787030220032]","[917.5162281894665, 485.3681930020483, 0.6298658847808838]","[1094.0724255785656, 617.9339955500084, 0.8058434128761292]","[848.3229266766505, 618.794672588454, 0.747197151184082]","[1134.9620718835042, 809.704384853959, 0.559939980506897]","[797.715615947972, 791.105861518392, 0.6977077126502991]","[1150.322205631022, 940.6827851409585, 0.5429221987724304]","[798.8613407146066, 933.3152725043708, 0.5186509490013123]","[1052.456108304581, 950.9657707157701, 0.6374830007553101]","[883.1464925687934, 951.4133618382598, 0.6204656362533569]","[1166.888394003139, 1042.463487297959, 0.18536648154258728]","[806.2754570814025, 1035.9105362508333, 0.19657203555107117]","[1130.4992899982008, 1014.3704983117339, 0.2656264901161194]","[807.4676228178373, 1011.4494915196317, 0.3668734133243561]","[-3.9419523132702667, -3.7778476920011164, 1.6100703563359722]","[1.5776190739933726, -12.060674087710712, 0.2580382569517537]"
