,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000000_RGB.png,"[977.0323926201788, 402.9269538121107, 0.6939229965209961]","[1004.9644658161856, 378.4563604702961, 0.7685444951057434]","[950.4998419206258, 377.37557710652436, 0.7115610837936401]","[1043.5868596352038, 407.3270186867961, 0.7317160367965698]","[917.2489755992381, 401.8602220969117, 0.7440323829650879]","[1110.1597728298227, 551.6463470974566, 0.6684137582778931]","[838.4485239798352, 561.1652268093417, 0.7011182308197021]","[1132.3977273991895, 766.6005459561659, 0.6246845722198486]","[793.3897698194157, 766.0722256712199, 0.6987966895103455]","[1093.869951630792, 939.3477157661434, 0.31235626339912415]","[819.3280280152412, 947.6338481464879, 0.5943276286125183]","[1057.2944327050204, 964.3803750508662, 0.555840015411377]","[894.9997905617067, 970.7608000653236, 0.4859599471092224]","[1112.7258534251578, 1054.4427618468023, 0.4058292508125305]","[842.8783197557478, 1058.918998592515, 0.1951981484889984]","[1106.5940178074577, 1016.5799165992814, 0.2552795112133026]","[859.1265285437543, 1030.7150070079122, 0.3049871623516083]","[2.2097249868822595, -2.5493371974130854, -0.43706034762566565]","[4.04777180849798, 5.534906826043708, 0.20305491220007665]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000001_RGB.png,"[976.674319722187, 403.578972007272, 0.7016969323158264]","[1004.841310440664, 378.93037303238, 0.7569148540496826]","[949.8569383083225, 377.9368835008611, 0.7159132361412048]","[1043.826551462981, 407.70115061172805, 0.7277113795280457]","[917.2152299412758, 401.9218540381419, 0.7438399195671082]","[1111.3484663442164, 552.152206446074, 0.6871301531791687]","[838.5627817863763, 560.7840419333887, 0.6969872713088989]","[1131.8877447868983, 768.756144802076, 0.611626923084259]","[792.6449781915929, 763.9419089420469, 0.7014944553375244]","[1093.6376382748524, 940.0816567000875, 0.3151620626449585]","[818.9777676168421, 944.0140566686082, 0.5888873338699341]","[1056.8364249164076, 964.9513385627549, 0.549525797367096]","[895.2664463637719, 970.4300709159056, 0.48747777938842773]","[1113.2679540913293, 1053.4963643267165, 0.4054136574268341]","[843.2672086243546, 1057.8380524683353, 0.1980050802230835]","[1106.6294995764408, 1015.636231752665, 0.2612955570220947]","[859.1303262866119, 1030.0648334307105, 0.2974032759666443]","[2.2240191632729234, -2.56671075908123, -0.32843107814439654]","[4.152271163521761, 5.5829406866138065, 0.15357173649216924]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000002_RGB.png,"[976.6560905564711, 403.60870290849914, 0.6984291672706604]","[1004.7031811075904, 378.7106464813396, 0.7606910467147827]","[949.8581318846491, 378.25323548088977, 0.7085338234901428]","[1043.5518118939763, 407.13577520718695, 0.729465901851654]","[917.2789235143428, 402.03242260876414, 0.7426158785820007]","[1111.243540134411, 552.0406613130026, 0.6789248585700989]","[839.0440643133586, 560.6877962786859, 0.7017777562141418]","[1137.674419832322, 763.6871346497787, 0.5535553097724915]","[791.2233745330964, 764.1300599739009, 0.6924395561218262]","[1093.840546250381, 937.9064180982575, 0.3146824836730957]","[818.3109382245366, 944.2691564816926, 0.5762991905212402]","[1056.028373743273, 962.3757093568065, 0.5708422064781189]","[894.3042610840926, 968.7577619753456, 0.49817800521850586]","[1113.2203195452028, 1054.1325405088148, 0.4105185568332672]","[842.2222868038514, 1059.4435211346035, 0.19503025710582733]","[1106.20881817477, 1014.9241007134165, 0.26714593172073364]","[844.6819220922381, 1028.8955626583593, 0.305688738822937]","[2.226738523114329, -2.573492998854039, -0.2514098883536674]","[4.078561509199763, 5.566114572747591, 0.21785809778190932]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000003_RGB.png,"[976.5339117433989, 403.59090777053837, 0.7015051245689392]","[1004.716527461061, 378.7165058560339, 0.763812780380249]","[949.3932881588927, 377.71894731431064, 0.7192087173461914]","[1043.9901799266693, 407.700445316626, 0.7208351492881775]","[917.0645138033029, 401.82799553609254, 0.7376717925071716]","[1110.5600549270018, 552.5958913187674, 0.6661537289619446]","[838.2666120969615, 561.1871452109762, 0.6963033080101013]","[1132.3176492783662, 768.8826638926998, 0.6230965852737427]","[793.4274759806436, 766.3701857251247, 0.7064067125320435]","[1093.157061042972, 940.8000811417855, 0.29896682500839233]","[819.8171772952857, 945.179855218918, 0.6061339378356934]","[1057.14263149766, 965.1415512264457, 0.5496264696121216]","[896.5212206038858, 970.6339554538833, 0.48264509439468384]","[1112.66400447005, 1053.477809640184, 0.3969172537326813]","[842.5675558830666, 1059.005912650482, 0.1991509348154068]","[1106.615719195215, 1015.7147907763456, 0.2834424078464508]","[845.4525383714918, 1027.2348639602492, 0.30314940214157104]","[2.230128903787284, -2.5628987029733983, -0.2548987254464297]","[4.036931128610394, 5.561570189670389, 0.2548840128556143]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000004_RGB.png,"[976.239640925413, 403.42923243174823, 0.6916086077690125]","[1004.896431965567, 378.39744120253556, 0.7584376931190491]","[949.696456545859, 377.32908188325484, 0.7156252861022949]","[1043.9486217691144, 407.71238107989234, 0.7220391631126404]","[917.0526865469753, 401.5035055356549, 0.7355096936225891]","[1110.163136544925, 552.7677663098034, 0.6580228209495544]","[838.1603838038907, 561.554766719581, 0.6981228590011597]","[1132.2869418146897, 769.0990267286379, 0.6260083913803101]","[793.0029425826458, 763.7592917640711, 0.7019216418266296]","[1093.4389620699362, 941.9325680618886, 0.3059746325016022]","[819.17090996788, 943.6591304718411, 0.5878907442092896]","[1057.3366419042081, 965.4052230876941, 0.5519194602966309]","[895.8919346124001, 971.0823061249446, 0.4893408715724945]","[1112.9072770268067, 1054.0411776663577, 0.4088941812515259]","[843.0231222655569, 1058.6879873198409, 0.19289998710155487]","[1106.1628112327248, 1016.629612777245, 0.2624811828136444]","[859.8939438683138, 1029.8382709425266, 0.3039746582508087]","[2.2542127704204042, -2.5876399599265456, -0.2651141072595992]","[4.018127802702473, 5.5622221048120695, 0.27061822303841826]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000005_RGB.png,"[975.963056738449, 403.6105475264585, 0.6976579427719116]","[1004.2940014414307, 378.6198804270456, 0.7592994570732117]","[949.0515998086574, 377.8374368914642, 0.7204799652099609]","[1043.855305801759, 407.967806413793, 0.7230890393257141]","[917.2043792473972, 402.3002177336864, 0.7416853308677673]","[1110.4683665637283, 551.9571109701378, 0.6688148975372314]","[838.7530487035364, 561.0281825456558, 0.7069348096847534]","[1135.8777619399139, 765.1554505454226, 0.5524749159812927]","[792.5284417393375, 766.5373949177929, 0.7103738784790039]","[1092.9147650486643, 940.9968042218034, 0.2992914319038391]","[819.168414308288, 948.0944601016317, 0.6003986597061157]","[1056.589463123732, 963.9168334083752, 0.5477114319801331]","[895.6130717797217, 970.9677227975872, 0.4767940938472748]","[1112.6003108969833, 1052.3082133470166, 0.39438414573669434]","[843.1365120165875, 1056.9863815058088, 0.19694773852825165]","[1106.0413919682242, 1016.220650124963, 0.26720473170280457]","[845.5157436633343, 1029.8613829204878, 0.3051553964614868]","[2.2587768766667264, -2.6119190191582344, -0.2335019865688749]","[3.9618550590754267, 5.558770109782866, 0.3173086531725485]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000006_RGB.png,"[975.5738423490259, 403.8263678277026, 0.6946687698364258]","[1004.040637739367, 378.8342901380855, 0.7569360733032227]","[948.7643819416927, 378.05461352944326, 0.7227292656898499]","[1043.6771374082732, 407.70435156642213, 0.7270215749740601]","[916.9667490514573, 401.9041131536504, 0.7377426624298096]","[1110.9951677515312, 552.1040293652532, 0.6854702234268188]","[839.3173932921591, 560.1694586321083, 0.7043786644935608]","[1136.4417810077202, 764.2765443412611, 0.5462318062782288]","[792.4043640548364, 761.5716833712193, 0.7055172920227051]","[1093.192542811955, 940.1222382951933, 0.3000654876232147]","[819.6693365911906, 944.0728674294298, 0.6051256060600281]","[1056.8843849833506, 965.5989079734259, 0.5420668721199036]","[896.1195821699717, 969.813642996666, 0.4819066822528839]","[1112.9072770268067, 1053.9390726369606, 0.4014720320701599]","[842.5734152577609, 1060.0485558252708, 0.20102716982364655]","[1106.5062356939804, 1016.1500121078136, 0.27997931838035583]","[845.2865227551503, 1027.5724290468106, 0.29819589853286743]","[2.2496505076971367, -2.62238377872329, -0.19507556671351076]","[3.9411146336784526, 5.560251459553102, 0.3301243791697292]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000007_RGB.png,"[976.229983807861, 403.81009178688487, 0.6987884044647217]","[1004.3940448389908, 378.97008657197534, 0.7492192983627319]","[949.2361701115314, 377.9357441780038, 0.7191995978355408]","[1043.7441946964427, 407.3380863945522, 0.726336658000946]","[916.9743445371723, 401.6038202005619, 0.7370944023132324]","[1110.950245878874, 552.7080874934715, 0.6767789125442505]","[838.5322370831082, 561.5179828673329, 0.7071276307106018]","[1132.391976531434, 767.3162577243943, 0.6265583038330078]","[792.796128357321, 768.4773904763363, 0.7041634917259216]","[1093.903263260999, 939.3023598657312, 0.30814066529273987]","[819.5577372046498, 946.2066563806438, 0.5993332266807556]","[1056.3275273735042, 964.2296589128935, 0.5595043301582336]","[895.4145583352139, 970.9518807845245, 0.48645639419555664]","[1112.7562353680175, 1053.327744543844, 0.40471044182777405]","[843.7452901966428, 1058.7872711688296, 0.1930256336927414]","[1106.4451462874442, 1015.5016831485711, 0.25579333305358887]","[859.8898748581095, 1030.7256406879133, 0.31398338079452515]","[2.2565914740518482, -2.6573902566568917, -0.1949065710666281]","[3.9298796102848064, 5.5652870255594, 0.33956221751971455]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000008_RGB.png,"[976.2647060282723, 403.4916239215497, 0.7024430632591248]","[1004.5642922259449, 378.58108919642984, 0.7486346364021301]","[948.893613705786, 377.32192042529505, 0.7329421043395996]","[1044.319389978944, 407.6071293492705, 0.7159163355827332]","[917.7726300858163, 401.15438446011296, 0.7300984263420105]","[1110.1224464428803, 552.1158566215809, 0.668554961681366]","[839.6081918881039, 561.0790722999461, 0.7130966782569885]","[1136.2167376166794, 762.521336099469, 0.5561009645462036]","[792.9682203622345, 768.0070128967018, 0.7131603360176086]","[1094.3788491736952, 937.6450248827234, 0.31117090582847595]","[819.6947272148664, 950.1465433279407, 0.6108390092849731]","[1058.0902225940724, 964.9492769309179, 0.5441814064979553]","[896.1190396352779, 972.0552878450328, 0.4768630266189575]","[1113.6539132725889, 1052.1159390514888, 0.39560768008232117]","[844.5307719265102, 1057.1694327115397, 0.19081005454063416]","[1107.102589829545, 1015.4824774204062, 0.2617012560367584]","[846.3509215711653, 1030.0856667629573, 0.29885387420654297]","[2.2800825030262697, -2.7168990737623826, -0.2189761369969354]","[3.9192785837261344, 5.5634449772365, 0.34758055191544573]"
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000009_RGB.png,"[976.5302225074801, 404.50475320898863, 0.7069822549819946]","[1004.772517041474, 379.4601581609994, 0.7428467273712158]","[949.1952629956094, 378.1946959874151, 0.7145214676856995]","[1044.2594941487343, 407.47773482476896, 0.7189180254936218]","[917.6518618629481, 400.8370559176352, 0.7315798997879028]","[1110.5370514559795, 552.7789425244981, 0.6730523109436035]","[838.5486216308648, 561.7279437938824, 0.7161287665367126]","[1131.8248107624029, 766.2382412875618, 0.6158195734024048]","[793.5318054022858, 764.4135886049469, 0.7226773500442505]","[1094.0921738414243, 941.3539005573459, 0.30518603324890137]","[819.7557623679331, 946.3916607112731, 0.6100453734397888]","[1056.2418068918637, 965.6556571024107, 0.5481030941009521]","[895.4998990425686, 971.3984953445649, 0.48165762424468994]","[1112.7492909239354, 1054.0109042304366, 0.39771568775177]","[842.5556201198001, 1058.4495975753296, 0.19148088991641998]","[1106.5796948915383, 1016.9780285576849, 0.2574077248573303]","[845.382659902914, 1030.3760313311468, 0.2859477400779724]","[2.333925575940435, -2.7693001316962698, -0.17972994885140875]","[3.8908686119053493, 5.5681776718603055, 0.3602569227598894]"
