,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000000_RGB.png,"[942.0, 486.0, 1.0]","[966.0, 468.0, 1.0]","[918.0, 462.0, 1.0]","[1008.0, 491.99999999999994, 1.0]","[888.0, 480.0, 1.0]","[1062.0, 648.0, 1.0]","[822.0, 636.0, 1.0]","[1116.0, 810.0, 1.0]","[762.0, 810.0, 1.0]","[1092.0, 948.0, 1.0]","[762.0, 954.0, 1.0]","[1020.0, 978.0, 1.0]","[870.0, 983.9999999999999, 1.0]","[726.0000000000001, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[-1.729106422724273, -0.43262776990967994, 0.15550729724749435]","[5.665931654776443, -20.823472453885465, -0.7886458239682079]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000001_RGB.png,"[942.0, 486.0, 1.0]","[966.0, 468.0, 1.0]","[918.0, 462.0, 1.0]","[1002.0, 486.0, 1.0]","[882.0, 480.0, 1.0]","[1062.0, 648.0, 1.0]","[822.0, 636.0, 1.0]","[1116.0, 810.0, 1.0]","[762.0, 816.0, 1.0]","[1098.0, 948.0, 1.0]","[762.0, 954.0, 1.0]","[1020.0, 978.0, 1.0]","[870.0, 990.0, 1.0]","[1086.0, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[1434.0, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[-1.834520786773955, -0.4866068576844881, 0.19857162505764134]","[5.3801645197485835, -20.725448707477018, -0.6999073262999469]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000002_RGB.png,"[936.0, 486.0, 1.0]","[960.0, 468.0, 1.0]","[918.0, 462.0, 1.0]","[1002.0, 491.99999999999994, 1.0]","[882.0, 480.0, 1.0]","[1062.0, 648.0, 1.0]","[822.0, 636.0, 1.0]","[1116.0, 810.0, 1.0]","[762.0, 810.0, 1.0]","[1098.0, 948.0, 1.0]","[762.0, 954.0, 1.0]","[1020.0, 978.0, 1.0]","[870.0, 983.9999999999999, 1.0]","[1080.0, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[-1.951611893659104, -0.5108993324403515, 0.26668111018472035]","[5.32726328363571, -20.70519615493381, -0.6895022067495029]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000003_RGB.png,"[942.0, 486.0, 1.0]","[960.0, 468.0, 1.0]","[918.0, 468.0, 1.0]","[1002.0, 491.99999999999994, 1.0]","[882.0, 486.0, 1.0]","[1062.0, 648.0, 1.0]","[822.0, 636.0, 1.0]","[1116.0, 810.0, 1.0]","[756.0, 810.0, 1.0]","[1098.0, 948.0, 1.0]","[762.0, 954.0, 1.0]","[1020.0, 978.0, 1.0]","[870.0, 983.9999999999999, 1.0]","[726.0000000000001, 1080.0, 0.0]","[738.0, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[-2.0707672505888235, -0.5448819830290491, 0.3468299064500633]","[5.265100577625955, -20.636592184831905, -0.7725582161828047]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000004_RGB.png,"[942.0, 491.99999999999994, 1.0]","[966.0, 468.0, 1.0]","[918.0, 468.0, 1.0]","[1008.0, 486.0, 1.0]","[882.0, 491.99999999999994, 1.0]","[1068.0, 642.0, 1.0]","[822.0, 636.0, 1.0]","[1122.0, 816.0, 1.0]","[762.0, 816.0, 1.0]","[1098.0, 942.0, 1.0]","[762.0, 948.0, 1.0]","[1020.0, 978.0, 1.0]","[870.0, 983.9999999999999, 1.0]","[726.0000000000001, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[1080.0, 1068.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[-2.192727141933356, -0.5867443946266986, 0.395917704521382]","[5.214114267718807, -20.60181343271557, -0.7558539274979083]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000005_RGB.png,"[942.0, 491.99999999999994, 1.0]","[966.0, 468.0, 1.0]","[918.0, 474.0, 1.0]","[1002.0, 486.0, 1.0]","[882.0, 491.99999999999994, 1.0]","[1068.0, 648.0, 1.0]","[822.0, 636.0, 1.0]","[1116.0, 810.0, 1.0]","[762.0, 822.0, 1.0]","[1098.0, 948.0, 1.0]","[762.0, 954.0, 1.0]","[1020.0, 978.0, 1.0]","[870.0, 983.9999999999999, 1.0]","[1080.0, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[-1.2533849528744698, -0.22127520684819293, -0.19428278643761793]","[5.175146405223392, -20.532238801703432, -0.7695592340607345]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000006_RGB.png,"[942.0, 498.00000000000006, 1.0]","[966.0, 474.0, 1.0]","[918.0, 474.0, 1.0]","[1002.0, 486.0, 1.0]","[888.0, 491.99999999999994, 1.0]","[1068.0, 648.0, 1.0]","[822.0, 636.0, 1.0]","[1116.0, 810.0, 1.0]","[756.0, 822.0, 1.0]","[1098.0, 948.0, 1.0]","[762.0, 954.0, 1.0]","[1020.0, 983.9999999999999, 1.0]","[864.0, 990.0, 1.0]","[1086.0, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[1086.0, 1074.0, 0.0]","[893.9999999999999, 1080.0, 0.0]","[-1.1055313845019916, -0.1705971707759049, -0.308832538742492]","[5.038407346711908, -20.451802400513994, -0.7963640957877585]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000007_RGB.png,"[942.0, 498.00000000000006, 1.0]","[966.0, 474.0, 1.0]","[918.0, 474.0, 1.0]","[1002.0, 486.0, 1.0]","[888.0, 491.99999999999994, 1.0]","[1062.0, 642.0, 1.0]","[822.0, 636.0, 1.0]","[1116.0, 810.0, 1.0]","[762.0, 816.0, 1.0]","[1098.0, 948.0, 1.0]","[762.0, 954.0, 1.0]","[1020.0, 978.0, 1.0]","[870.0, 983.9999999999999, 1.0]","[1080.0, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[792.0, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[-0.8348850935559593, -0.02407397911529275, -0.6194226534665856]","[4.81460306367155, -20.329018281197065, -0.7273183010763841]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000008_RGB.png,"[948.0, 498.00000000000006, 1.0]","[966.0, 474.0, 1.0]","[924.0, 474.0, 1.0]","[1002.0, 486.0, 1.0]","[888.0, 491.99999999999994, 1.0]","[1062.0, 642.0, 1.0]","[816.0, 636.0, 1.0]","[1122.0, 816.0, 1.0]","[756.0, 816.0, 1.0]","[1098.0, 942.0, 1.0]","[762.0, 948.0, 1.0]","[1020.0, 978.0, 1.0]","[864.0, 983.9999999999999, 1.0]","[726.0000000000001, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[732.0, 1080.0, 0.0]","[0.49690515649035233, 1.8805230676259639, 4.048462936943163]","[4.54607740467257, -20.23748614441331, -0.7505531913814156]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000009_RGB.png,"[948.0, 498.00000000000006, 1.0]","[972.0, 474.0, 1.0]","[924.0, 474.0, 1.0]","[1002.0, 486.0, 1.0]","[888.0, 486.0, 1.0]","[1062.0, 642.0, 1.0]","[816.0, 636.0, 1.0]","[1122.0, 816.0, 1.0]","[756.0, 816.0, 1.0]","[1104.0, 936.0, 1.0]","[762.0, 948.0, 1.0]","[1020.0, 978.0, 1.0]","[864.0, 983.9999999999999, 1.0]","[726.0000000000001, 1080.0, 0.0]","[738.0, 1080.0, 0.0]","[1086.0, 1068.0, 0.0]","[893.9999999999999, 1080.0, 0.0]","[0.8326119867502789, 2.1301974432132424, 4.621323302851431]","[4.258190372081093, -20.093530680679226, -0.673547668935953]"
