,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000000_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 450.0, 1.0]","[954.0, 444.0, 1.0]","[1032.0, 468.0, 1.0]","[912.0, 462.0, 1.0]","[1074.0, 588.0, 1.0]","[864.0, 594.0, 1.0]","[1122.0, 762.0, 1.0]","[822.0, 762.0, 1.0]","[1038.0, 894.0, 1.0]","[893.9999999999999, 864.0, 1.0]","[1068.0, 888.0, 1.0]","[906.0, 900.0, 1.0]","[1092.0, 1092.0, 0.0]","[918.0, 1020.0, 0.0]","[978.0, 978.0, 0.0]","[948.0, 972.0, 0.0]","[7.089010096192979, -0.07016357969535157, 1.3289561596211925]","[-7.152885271319821, -15.843027141805923, 2.42536084433151]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000001_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 450.0, 1.0]","[954.0, 444.0, 1.0]","[1032.0, 468.0, 1.0]","[912.0, 462.0, 1.0]","[1074.0, 588.0, 1.0]","[864.0, 600.0, 1.0]","[1122.0, 768.0, 1.0]","[822.0, 762.0, 1.0]","[1038.0, 900.0, 1.0]","[893.9999999999999, 864.0, 1.0]","[1068.0, 888.0, 1.0]","[906.0, 894.0, 1.0]","[1098.0, 1092.0, 0.0]","[906.0, 1092.0, 0.0]","[978.0, 978.0, 0.0]","[942.0, 978.0, 0.0]","[6.922239481136379, -0.040870551980608655, 0.9314558481882502]","[-7.201311241166045, -15.857527498046545, 2.515875426631948]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000002_RGB.png,"[972.0, 480.0, 1.0]","[990.0, 450.0, 1.0]","[948.0, 450.0, 1.0]","[1026.0, 474.0, 1.0]","[912.0, 456.0, 0.0]","[1074.0, 588.0, 1.0]","[864.0, 594.0, 1.0]","[1128.0, 762.0, 1.0]","[822.0, 756.0, 1.0]","[1038.0, 888.0, 0.0]","[893.9999999999999, 852.0, 1.0]","[1068.0, 876.0, 1.0]","[900.0, 888.0, 1.0]","[1092.0, 1092.0, 0.0]","[912.0, 1020.0, 0.0]","[984.0, 978.0, 0.0]","[948.0, 978.0, 0.0]","[6.812871157849218, -0.1595496287353162, 0.25598694808756745]","[-7.209582061399949, -15.819274061487533, 2.5210813007298785]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000003_RGB.png,"[972.0, 474.0, 1.0]","[990.0, 450.0, 1.0]","[948.0, 450.0, 1.0]","[1038.0, 462.0, 1.0]","[912.0, 456.0, 1.0]","[1074.0, 594.0, 1.0]","[864.0, 594.0, 1.0]","[1128.0, 762.0, 1.0]","[822.0, 756.0, 1.0]","[984.0, 882.0, 0.0]","[893.9999999999999, 852.0, 1.0]","[1062.0, 882.0, 1.0]","[900.0, 882.0, 1.0]","[1098.0, 1092.0, 0.0]","[906.0, 1026.0, 0.0]","[984.0, 978.0, 0.0]","[942.0, 978.0, 0.0]","[6.831372495732646, -0.25317182989783993, -0.26943261376084954]","[-7.217816576651543, -15.82486299810202, 2.5377435603817924]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000004_RGB.png,"[972.0, 474.0, 1.0]","[996.0000000000001, 450.0, 1.0]","[954.0, 444.0, 1.0]","[1044.0, 450.0, 1.0]","[912.0, 456.0, 1.0]","[1074.0, 594.0, 1.0]","[864.0, 594.0, 1.0]","[1128.0, 768.0, 1.0]","[822.0, 756.0, 1.0]","[1038.0, 876.0, 1.0]","[900.0, 852.0, 1.0]","[1056.0, 888.0, 1.0]","[906.0, 882.0, 1.0]","[1080.0, 1086.0, 0.0]","[1068.0, 1086.0, 0.0]","[972.0, 978.0, 0.0]","[942.0, 978.0, 0.0]","[6.976045430780266, -0.29418929690939144, -1.1639352612855391]","[-7.204188236427297, -15.823428844526626, 2.535725422346027]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000005_RGB.png,"[972.0, 474.0, 1.0]","[990.0, 450.0, 1.0]","[948.0, 444.0, 1.0]","[1050.0, 462.0, 1.0]","[912.0, 456.0, 1.0]","[1074.0, 594.0, 1.0]","[864.0, 600.0, 1.0]","[1128.0, 762.0, 1.0]","[822.0, 756.0, 1.0]","[1038.0, 894.0, 1.0]","[893.9999999999999, 852.0, 1.0]","[1062.0, 876.0, 1.0]","[906.0, 882.0, 1.0]","[1080.0, 1020.0, 0.0]","[906.0, 1020.0, 0.0]","[990.0, 978.0, 0.0]","[948.0, 972.0, 0.0]","[6.935369825195438, -0.2893528136464126, -0.935217543563663]","[-7.210255720523439, -15.816436493653061, 2.538862020613744]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000006_RGB.png,"[966.0, 480.0, 1.0]","[990.0, 456.0, 1.0]","[948.0, 450.0, 1.0]","[1026.0, 474.0, 1.0]","[906.0, 462.0, 1.0]","[1074.0, 588.0, 1.0]","[864.0, 594.0, 1.0]","[1122.0, 768.0, 1.0]","[822.0, 756.0, 1.0]","[1038.0, 900.0, 1.0]","[893.9999999999999, 864.0, 1.0]","[1062.0, 894.0, 1.0]","[912.0, 894.0, 1.0]","[1092.0, 1092.0, 0.0]","[906.0, 1092.0, 0.0]","[978.0, 978.0, 0.0]","[942.0, 978.0, 0.0]","[7.329445806304102, -0.2330727466598969, -4.062469235712515]","[-7.225930163855319, -15.776587546046551, 2.55888172634024]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000007_RGB.png,"[966.0, 468.0, 1.0]","[996.0000000000001, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1044.0, 450.0, 1.0]","[912.0, 462.0, 1.0]","[1074.0, 582.0, 1.0]","[864.0, 600.0, 1.0]","[1122.0, 768.0, 1.0]","[822.0, 762.0, 1.0]","[1038.0, 894.0, 0.0]","[900.0, 858.0, 1.0]","[1068.0, 882.0, 1.0]","[912.0, 888.0, 1.0]","[1086.0, 1086.0, 0.0]","[906.0, 1086.0, 0.0]","[972.0, 978.0, 0.0]","[930.0, 978.0, 0.0]","[7.27261366228549, -0.42378188653589, -6.433793143644881]","[-7.2406453845045, -15.76996429635175, 2.5748795154967725]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000008_RGB.png,"[966.0, 480.0, 1.0]","[984.0, 456.0, 1.0]","[942.0, 450.0, 1.0]","[1038.0, 462.0, 1.0]","[912.0, 462.0, 1.0]","[1074.0, 594.0, 1.0]","[864.0, 600.0, 1.0]","[1128.0, 762.0, 1.0]","[822.0, 762.0, 1.0]","[1038.0, 894.0, 1.0]","[893.9999999999999, 864.0, 1.0]","[1068.0, 894.0, 1.0]","[912.0, 894.0, 1.0]","[1092.0, 1092.0, 0.0]","[906.0, 1092.0, 0.0]","[978.0, 978.0, 0.0]","[942.0, 978.0, 0.0]","[6.822700958692669, -1.3500481121232497, -9.795189649804387]","[-7.2577504141281075, -15.718266102790766, 2.576032574734364]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000009_RGB.png,"[960.0, 480.0, 1.0]","[978.0, 456.0, 1.0]","[936.0, 456.0, 1.0]","[1032.0, 456.0, 1.0]","[912.0, 462.0, 1.0]","[1074.0, 588.0, 1.0]","[864.0, 600.0, 1.0]","[1128.0, 762.0, 1.0]","[822.0, 762.0, 1.0]","[1038.0, 900.0, 1.0]","[893.9999999999999, 864.0, 1.0]","[1068.0, 888.0, 1.0]","[906.0, 900.0, 1.0]","[1092.0, 1092.0, 0.0]","[906.0, 1092.0, 0.0]","[972.0, 978.0, 0.0]","[942.0, 978.0, 0.0]","[5.92981768118298, -2.7339930939737496, -12.816267238356312]","[-7.265833001854491, -15.704463528245409, 2.576872923587723]"
