,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000000_RGB.png,"[972.0, 491.99999999999994, 1.0]","[1002.0, 468.0, 1.0]","[954.0, 468.0, 1.0]","[1038.0, 491.99999999999994, 1.0]","[912.0, 491.99999999999994, 1.0]","[1080.0, 636.0, 1.0]","[852.0, 630.0, 1.0]","[1128.0, 816.0, 1.0]","[810.0, 810.0, 1.0]","[1134.0, 936.0, 1.0]","[792.0, 936.0, 1.0]","[1050.0, 936.0, 1.0]","[876.0, 930.0, 1.0]","[1134.0, 996.0000000000001, 0.0]","[834.0, 1074.0, 0.0]","[1146.0, 1068.0, 0.0]","[1140.0, 1068.0, 0.0]","[-3.9468440715816997, -4.243135919437518, 1.4355020442556756]","[0.7994532318613976, -12.332620216742896, 0.13661674513868757]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000001_RGB.png,"[978.0, 491.99999999999994, 1.0]","[1002.0, 468.0, 1.0]","[954.0, 468.0, 1.0]","[1038.0, 491.99999999999994, 1.0]","[912.0, 491.99999999999994, 1.0]","[1080.0, 636.0, 1.0]","[852.0, 630.0, 1.0]","[1128.0, 816.0, 1.0]","[810.0, 804.0, 1.0]","[1128.0, 942.0, 1.0]","[798.0, 936.0, 1.0]","[1050.0, 930.0, 1.0]","[876.0, 924.0, 1.0]","[1134.0, 1002.0, 0.0]","[834.0, 1074.0, 0.0]","[1140.0, 1068.0, 0.0]","[1140.0, 1068.0, 0.0]","[-3.9965640584970057, -4.2880030068019, 1.4919759952336815]","[1.0180697970955568, -12.429355200074916, 0.10545853151998345]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000002_RGB.png,"[978.0, 491.99999999999994, 1.0]","[1002.0, 468.0, 1.0]","[954.0, 468.0, 1.0]","[1038.0, 486.0, 1.0]","[912.0, 491.99999999999994, 1.0]","[1080.0, 630.0, 1.0]","[858.0, 630.0, 1.0]","[1134.0, 816.0, 1.0]","[810.0, 804.0, 1.0]","[1128.0, 942.0, 1.0]","[792.0, 936.0, 1.0]","[1044.0, 918.0, 1.0]","[882.0, 924.0, 1.0]","[1146.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[1140.0, 1050.0, 0.0]","[1140.0, 1044.0, 0.0]","[-3.9805028279435204, -4.359656046010042, 1.5484498586322362]","[1.0690517778164652, -12.460313429390542, 0.10993440835749085]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000003_RGB.png,"[978.0, 491.99999999999994, 1.0]","[1002.0, 468.0, 1.0]","[954.0, 468.0, 1.0]","[1038.0, 491.99999999999994, 1.0]","[912.0, 491.99999999999994, 1.0]","[1080.0, 636.0, 1.0]","[852.0, 630.0, 1.0]","[1128.0, 816.0, 1.0]","[810.0, 816.0, 1.0]","[1128.0, 942.0, 1.0]","[792.0, 936.0, 1.0]","[1050.0, 936.0, 1.0]","[876.0, 930.0, 1.0]","[1134.0, 1008.0, 0.0]","[840.0, 1074.0, 0.0]","[768.0, 1074.0, 0.0]","[762.0, 1074.0, 0.0]","[-3.97171526663491, -4.4081186452062715, 1.5453310147698607]","[1.0952256938783245, -12.515648748859732, 0.10941087866155007]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000004_RGB.png,"[978.0, 491.99999999999994, 1.0]","[1002.0, 468.0, 1.0]","[954.0, 468.0, 1.0]","[1038.0, 491.99999999999994, 1.0]","[912.0, 491.99999999999994, 1.0]","[1080.0, 636.0, 1.0]","[852.0, 630.0, 1.0]","[1128.0, 816.0, 1.0]","[810.0, 810.0, 1.0]","[1128.0, 936.0, 1.0]","[792.0, 942.0, 1.0]","[1050.0, 936.0, 1.0]","[876.0, 924.0, 1.0]","[1134.0, 1002.0, 0.0]","[834.0, 1074.0, 0.0]","[1146.0, 1068.0, 0.0]","[768.0, 1074.0, 0.0]","[-3.9330482261548947, -4.431805373310804, 1.5114334824238032]","[1.127364898203305, -12.536042969563745, 0.10476085071478691]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000005_RGB.png,"[984.0, 491.99999999999994, 1.0]","[1002.0, 462.0, 1.0]","[954.0, 468.0, 1.0]","[1038.0, 480.0, 1.0]","[918.0, 491.99999999999994, 1.0]","[1080.0, 630.0, 1.0]","[858.0, 630.0, 1.0]","[1134.0, 816.0, 1.0]","[816.0, 804.0, 1.0]","[1128.0, 942.0, 1.0]","[792.0, 936.0, 1.0]","[1044.0, 924.0, 1.0]","[893.9999999999999, 912.0, 1.0]","[1068.0, 1068.0, 0.0]","[828.0, 1068.0, 0.0]","[1128.0, 1044.0, 0.0]","[762.0, 1068.0, 0.0]","[-3.92977737999406, -4.471726964775263, 1.435979516771768]","[1.1829571628773845, -12.557484613950955, 0.09529415131225745]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000006_RGB.png,"[978.0, 491.99999999999994, 1.0]","[1002.0, 468.0, 1.0]","[954.0, 468.0, 1.0]","[1038.0, 486.0, 1.0]","[912.0, 491.99999999999994, 1.0]","[1074.0, 630.0, 1.0]","[858.0, 624.0, 1.0]","[1134.0, 816.0, 1.0]","[810.0, 804.0, 1.0]","[1134.0, 924.0, 1.0]","[798.0, 930.0, 1.0]","[1044.0, 924.0, 1.0]","[882.0, 918.0, 1.0]","[1152.0, 1068.0, 0.0]","[840.0, 1068.0, 0.0]","[1146.0, 1050.0, 0.0]","[1146.0, 1050.0, 0.0]","[-3.85786131856785, -4.43962653125982, 1.3443174169881018]","[1.1826907319721067, -12.566309370105069, 0.09196790154028456]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000007_RGB.png,"[972.0, 491.99999999999994, 1.0]","[1002.0, 468.0, 1.0]","[948.0, 474.0, 1.0]","[1038.0, 491.99999999999994, 1.0]","[912.0, 491.99999999999994, 1.0]","[1080.0, 636.0, 1.0]","[852.0, 630.0, 1.0]","[1128.0, 810.0, 1.0]","[804.0, 804.0, 1.0]","[1128.0, 942.0, 1.0]","[792.0, 936.0, 1.0]","[1038.0, 930.0, 1.0]","[876.0, 924.0, 1.0]","[1080.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[1152.0, 1068.0, 0.0]","[768.0, 1074.0, 0.0]","[-3.856726474570612, -4.3766525907407985, 1.3783909220465829]","[1.1912280928652776, -12.558664638084212, 0.09828379301677251]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000008_RGB.png,"[972.0, 491.99999999999994, 1.0]","[996.0000000000001, 468.0, 1.0]","[948.0, 474.0, 1.0]","[1032.0, 491.99999999999994, 1.0]","[912.0, 498.00000000000006, 1.0]","[1080.0, 636.0, 1.0]","[852.0, 630.0, 1.0]","[1128.0, 804.0, 1.0]","[798.0, 810.0, 1.0]","[1128.0, 936.0, 1.0]","[792.0, 942.0, 1.0]","[1038.0, 930.0, 1.0]","[876.0, 924.0, 1.0]","[1140.0, 1002.0, 0.0]","[828.0, 1074.0, 0.0]","[1146.0, 990.0, 0.0]","[768.0, 1074.0, 0.0]","[-3.9730667339388197, -4.078869609094194, 1.5150724386112948]","[1.6543142573439917, -12.254130702319063, 0.18268207219527158]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000009_RGB.png,"[972.0, 491.99999999999994, 1.0]","[996.0000000000001, 468.0, 1.0]","[954.0, 474.0, 1.0]","[1032.0, 491.99999999999994, 1.0]","[912.0, 491.99999999999994, 1.0]","[1080.0, 630.0, 1.0]","[846.0, 630.0, 1.0]","[1128.0, 804.0, 1.0]","[792.0, 804.0, 1.0]","[1128.0, 930.0, 1.0]","[792.0, 936.0, 1.0]","[1032.0, 930.0, 1.0]","[870.0, 918.0, 1.0]","[1080.0, 1074.0, 0.0]","[828.0, 1074.0, 0.0]","[1146.0, 990.0, 0.0]","[1146.0, 1068.0, 0.0]","[-3.9419523132702667, -3.7778476920011164, 1.6100703563359722]","[1.5776190739933726, -12.060674087710712, 0.2580382569517537]"
