,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000000_RGB.png,"[972.0, 498.00000000000006, 1.0]","[1002.0, 474.0, 1.0]","[954.0, 474.0, 1.0]","[1038.0, 491.99999999999994, 1.0]","[918.0, 491.99999999999994, 1.0]","[1092.0, 600.0, 1.0]","[858.0, 606.0, 1.0]","[1140.0, 744.0, 1.0]","[816.0, 750.0, 1.0]","[1092.0, 870.0, 1.0]","[852.0, 870.0, 1.0]","[1056.0, 900.0, 1.0]","[888.0, 894.0, 1.0]","[1050.0, 1086.0, 0.0]","[858.0, 1086.0, 0.0]","[750.0, 1086.0, 0.0]","[756.0, 1086.0, 0.0]","[7.572173653933308, 3.130954565921432, -0.38099127737209626]","[1.8537700936933161, -21.153362527783443, 0.9086396327297345]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000001_RGB.png,"[978.0, 498.00000000000006, 1.0]","[1002.0, 474.0, 1.0]","[954.0, 474.0, 1.0]","[1032.0, 491.99999999999994, 1.0]","[918.0, 491.99999999999994, 1.0]","[1092.0, 600.0, 1.0]","[882.0, 600.0, 1.0]","[1140.0, 744.0, 1.0]","[816.0, 756.0, 1.0]","[1092.0, 858.0, 1.0]","[846.0, 870.0, 1.0]","[1056.0, 900.0, 1.0]","[882.0, 894.0, 1.0]","[1050.0, 1086.0, 0.0]","[852.0, 1086.0, 0.0]","[750.0, 1086.0, 0.0]","[840.0, 1086.0, 0.0]","[7.120290468690502, 3.0771756642087285, 0.25317045095753576]","[1.8695137327792006, -21.153739952348367, 0.9408228521720993]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000002_RGB.png,"[978.0, 498.00000000000006, 1.0]","[1002.0, 474.0, 1.0]","[960.0, 468.0, 1.0]","[1032.0, 491.99999999999994, 1.0]","[918.0, 491.99999999999994, 1.0]","[1098.0, 600.0, 1.0]","[864.0, 600.0, 1.0]","[1140.0, 744.0, 1.0]","[810.0, 750.0, 1.0]","[1092.0, 870.0, 1.0]","[852.0, 870.0, 1.0]","[1050.0, 894.0, 1.0]","[888.0, 900.0, 1.0]","[1050.0, 1080.0, 0.0]","[858.0, 1080.0, 0.0]","[768.0, 1080.0, 0.0]","[774.0, 1080.0, 0.0]","[7.216905075830412, 3.0636273315616585, 0.09752187787995123]","[1.8976394013154598, -21.15398115150419, 0.9718162270353091]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000003_RGB.png,"[978.0, 498.00000000000006, 1.0]","[1002.0, 474.0, 1.0]","[954.0, 474.0, 1.0]","[1038.0, 491.99999999999994, 0.0]","[918.0, 491.99999999999994, 1.0]","[1092.0, 606.0, 1.0]","[858.0, 606.0, 1.0]","[1140.0, 744.0, 1.0]","[810.0, 756.0, 1.0]","[1098.0, 864.0, 1.0]","[846.0, 870.0, 1.0]","[1056.0, 894.0, 1.0]","[893.9999999999999, 894.0, 1.0]","[1074.0, 1086.0, 0.0]","[882.0, 1086.0, 0.0]","[750.0, 1086.0, 0.0]","[756.0, 1086.0, 0.0]","[7.3130777692206985, 3.071774507574073, -0.05520499776545803]","[1.9638222787134478, -21.139687786162803, 1.0096164233413254]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000004_RGB.png,"[978.0, 498.00000000000006, 1.0]","[1008.0, 474.0, 1.0]","[960.0, 474.0, 1.0]","[1044.0, 491.99999999999994, 0.0]","[924.0, 491.99999999999994, 1.0]","[1098.0, 606.0, 1.0]","[864.0, 606.0, 1.0]","[1140.0, 750.0, 1.0]","[810.0, 756.0, 1.0]","[1098.0, 870.0, 1.0]","[846.0, 870.0, 1.0]","[1056.0, 900.0, 1.0]","[888.0, 900.0, 1.0]","[1080.0, 1086.0, 0.0]","[882.0, 1086.0, 0.0]","[750.0, 1086.0, 0.0]","[756.0, 1086.0, 0.0]","[6.923399764707225, 2.9236117330052496, 1.9385820074890878]","[2.0194668551533876, -21.087529875359483, 1.050156695794429]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000005_RGB.png,"[984.0, 498.00000000000006, 1.0]","[1002.0, 474.0, 1.0]","[954.0, 468.0, 1.0]","[1038.0, 491.99999999999994, 0.0]","[918.0, 491.99999999999994, 1.0]","[1098.0, 606.0, 1.0]","[864.0, 606.0, 1.0]","[1146.0, 750.0, 1.0]","[810.0, 756.0, 1.0]","[1092.0, 864.0, 1.0]","[846.0, 864.0, 1.0]","[1056.0, 900.0, 1.0]","[888.0, 900.0, 1.0]","[1074.0, 1086.0, 0.0]","[852.0, 1086.0, 0.0]","[750.0, 1086.0, 0.0]","[756.0, 1086.0, 0.0]","[7.027689689843884, 3.0669656028542533, 4.317561159287573]","[2.125089539470135, -20.97301637128114, 1.1480881514534376]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000006_RGB.png,"[984.0, 504.0, 1.0]","[1014.0, 480.0, 1.0]","[966.0, 474.0, 1.0]","[1044.0, 498.00000000000006, 0.0]","[924.0, 486.0, 1.0]","[1098.0, 606.0, 1.0]","[852.0, 606.0, 1.0]","[1146.0, 750.0, 1.0]","[816.0, 750.0, 1.0]","[1092.0, 870.0, 1.0]","[852.0, 864.0, 1.0]","[1056.0, 900.0, 1.0]","[888.0, 900.0, 1.0]","[1074.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[756.0, 1086.0, 0.0]","[762.0, 1086.0, 0.0]","[7.40850011983806, 3.6361549449598525, 5.9414255667750675]","[2.227252343620076, -20.92357899986367, 1.126525306312755]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000007_RGB.png,"[990.0, 498.00000000000006, 1.0]","[1008.0, 480.0, 1.0]","[972.0, 474.0, 1.0]","[1044.0, 491.99999999999994, 1.0]","[924.0, 491.99999999999994, 1.0]","[1098.0, 606.0, 1.0]","[852.0, 606.0, 1.0]","[1146.0, 750.0, 1.0]","[816.0, 756.0, 1.0]","[1092.0, 870.0, 1.0]","[852.0, 870.0, 1.0]","[1056.0, 900.0, 1.0]","[893.9999999999999, 900.0, 1.0]","[1050.0, 1086.0, 0.0]","[900.0, 1086.0, 0.0]","[1038.0, 1086.0, 0.0]","[762.0, 1086.0, 0.0]","[7.395791481086374, 3.575088035339164, 5.853205665059648]","[2.3189958213135844, -20.883833738068223, 1.1380457089141898]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000008_RGB.png,"[984.0, 498.00000000000006, 1.0]","[1008.0, 480.0, 1.0]","[972.0, 468.0, 1.0]","[1044.0, 498.00000000000006, 1.0]","[924.0, 491.99999999999994, 1.0]","[1098.0, 606.0, 1.0]","[852.0, 606.0, 1.0]","[1140.0, 756.0, 1.0]","[816.0, 756.0, 1.0]","[1092.0, 876.0, 1.0]","[852.0, 870.0, 1.0]","[1056.0, 900.0, 1.0]","[893.9999999999999, 900.0, 1.0]","[1050.0, 1086.0, 0.0]","[864.0, 1086.0, 0.0]","[1104.0, 900.0, 0.0]","[852.0, 1086.0, 0.0]","[7.396035210697018, 3.50823579489578, 5.712331365091329]","[2.383563086912974, -20.78535897565003, 1.2576930784409657]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_2_ID05/RGB/000009_RGB.png,"[990.0, 491.99999999999994, 1.0]","[1008.0, 474.0, 1.0]","[966.0, 468.0, 1.0]","[1044.0, 498.00000000000006, 0.0]","[924.0, 491.99999999999994, 1.0]","[1098.0, 606.0, 1.0]","[864.0, 606.0, 1.0]","[1140.0, 750.0, 1.0]","[810.0, 762.0, 1.0]","[1092.0, 876.0, 1.0]","[852.0, 870.0, 1.0]","[1056.0, 900.0, 1.0]","[888.0, 900.0, 1.0]","[1080.0, 1086.0, 0.0]","[864.0, 1086.0, 0.0]","[750.0, 1086.0, 0.0]","[762.0, 1086.0, 0.0]","[7.459370368532832, 3.6946643624353657, 5.965396493533705]","[2.5496449998400457, -20.68413919219624, 1.2730841952868768]"
