,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000000_RGB.png,"[984.0, 486.0, 1.0]","[1008.0, 468.0, 1.0]","[960.0, 468.0, 1.0]","[1050.0, 498.00000000000006, 1.0]","[930.0, 474.0, 1.0]","[1104.0, 654.0, 1.0]","[858.0, 648.0, 1.0]","[1194.0, 786.0, 1.0]","[780.0, 756.0, 1.0]","[1272.0, 828.0, 0.0]","[750.0, 840.0, 1.0]","[1074.0, 1092.0, 0.0]","[870.0, 1080.0, 0.0]","[870.0, 1086.0, 0.0]","[864.0, 1092.0, 0.0]","[864.0, 1080.0, 0.0]","[864.0, 1086.0, 0.0]","[-10.815805055027678, -1.4951457333519744, 0.896053150008791]","[-3.3973302070325415, 1.9499981503645323, 3.847472414508059]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000001_RGB.png,"[984.0, 486.0, 1.0]","[1002.0, 468.0, 1.0]","[960.0, 468.0, 1.0]","[1044.0, 498.00000000000006, 1.0]","[930.0, 474.0, 1.0]","[1104.0, 654.0, 1.0]","[852.0, 648.0, 1.0]","[1206.0, 780.0, 1.0]","[756.0, 798.0, 0.0]","[1272.0, 822.0, 1.0]","[762.0, 840.0, 1.0]","[1080.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[1260.0, 810.0, 0.0]","[708.0, 1080.0, 0.0]","[-10.81498953207963, -1.5202692243391531, 0.9378969590066953]","[-3.1890116457669557, 1.858388836249158, 3.8782786624038668]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000002_RGB.png,"[984.0, 480.0, 1.0]","[1008.0, 468.0, 1.0]","[960.0, 462.0, 1.0]","[1044.0, 498.00000000000006, 1.0]","[930.0, 474.0, 1.0]","[1110.0, 654.0, 1.0]","[858.0, 660.0, 1.0]","[1206.0, 780.0, 1.0]","[750.0, 840.0, 0.0]","[1284.0, 822.0, 1.0]","[756.0, 840.0, 1.0]","[1092.0, 1092.0, 0.0]","[870.0, 1092.0, 0.0]","[1338.0, 1092.0, 0.0]","[1308.0, 1092.0, 0.0]","[1338.0, 1086.0, 0.0]","[1320.0, 1080.0, 0.0]","[-10.886191322894058, -1.6005339094838589, 1.0032863190960934]","[-3.085192481741768, 1.8316856592375097, 3.9028860373583654]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000003_RGB.png,"[978.0, 480.0, 1.0]","[1002.0, 468.0, 1.0]","[960.0, 468.0, 1.0]","[1044.0, 504.0, 1.0]","[924.0, 480.0, 1.0]","[1110.0, 660.0, 1.0]","[852.0, 654.0, 1.0]","[1206.0, 798.0, 1.0]","[756.0, 822.0, 1.0]","[1278.0, 798.0, 1.0]","[726.0000000000001, 804.0, 0.0]","[1086.0, 1086.0, 0.0]","[882.0, 1032.0, 0.0]","[1140.0, 1086.0, 0.0]","[882.0, 816.0, 0.0]","[720.0, 810.0, 0.0]","[714.0, 804.0, 0.0]","[-11.066616439530833, -1.756305276873981, 1.3495351399419266]","[-3.6234240319632383, 2.0371574638383616, 3.655580979627136]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000004_RGB.png,"[978.0, 480.0, 1.0]","[1002.0, 462.0, 1.0]","[954.0, 468.0, 1.0]","[1044.0, 498.00000000000006, 1.0]","[924.0, 486.0, 1.0]","[1104.0, 654.0, 1.0]","[852.0, 666.0, 1.0]","[1206.0, 792.0, 1.0]","[774.0, 828.0, 0.0]","[1272.0, 792.0, 1.0]","[732.0, 804.0, 0.0]","[1086.0, 1086.0, 0.0]","[942.0, 1086.0, 0.0]","[1128.0, 1086.0, 0.0]","[1140.0, 1086.0, 0.0]","[1272.0, 804.0, 0.0]","[1146.0, 1086.0, 0.0]","[-11.15484248044478, -1.8906432265283253, 1.657900084365109]","[-3.364986581303013, 1.9746848711135698, 3.6910837205670957]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000005_RGB.png,"[978.0, 474.0, 1.0]","[1008.0, 462.0, 1.0]","[954.0, 462.0, 1.0]","[1044.0, 498.00000000000006, 1.0]","[924.0, 486.0, 1.0]","[1116.0, 660.0, 1.0]","[858.0, 654.0, 1.0]","[1224.0, 798.0, 1.0]","[786.0, 816.0, 1.0]","[1247.9999999999998, 786.0, 1.0]","[762.0, 804.0, 0.0]","[1098.0, 1086.0, 0.0]","[888.0, 1026.0, 0.0]","[1074.0, 1086.0, 0.0]","[888.0, 822.0, 0.0]","[708.0, 792.0, 0.0]","[708.0, 792.0, 0.0]","[-11.041203302947212, -1.8920239816469275, 1.9501588447698022]","[-3.008154382293146, 1.9685087513270776, 3.748941064532338]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000006_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 462.0, 1.0]","[954.0, 462.0, 1.0]","[1038.0, 491.99999999999994, 1.0]","[918.0, 486.0, 1.0]","[1110.0, 654.0, 1.0]","[846.0, 636.0, 1.0]","[1206.0, 786.0, 1.0]","[762.0, 804.0, 1.0]","[1254.0, 786.0, 1.0]","[744.0, 684.0, 0.0]","[1092.0, 1086.0, 0.0]","[876.0, 1032.0, 0.0]","[1068.0, 1086.0, 0.0]","[1068.0, 1086.0, 0.0]","[1284.0, 804.0, 0.0]","[696.0, 1013.9999999999999, 0.0]","[-11.086245128104467, -1.9965878687364382, 2.139339504338166]","[-2.2771010424891958, 1.6964141001324857, 3.978595915707473]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000007_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 462.0, 1.0]","[954.0, 456.0, 1.0]","[1038.0, 504.0, 1.0]","[918.0, 486.0, 1.0]","[1104.0, 654.0, 1.0]","[852.0, 642.0, 1.0]","[1212.0, 792.0, 1.0]","[756.0, 774.0, 1.0]","[1272.0, 780.0, 1.0]","[762.0, 654.0, 1.0]","[1062.0, 1050.0, 0.0]","[888.0, 954.0, 0.0]","[870.0, 888.0, 0.0]","[864.0, 894.0, 0.0]","[1272.0, 804.0, 0.0]","[774.0, 654.0, 0.0]","[-11.459742715233476, -2.2820086133159614, 2.2642743680923765]","[-1.9431735310501541, 1.654159398163642, 4.053659185031883]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000008_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 462.0, 1.0]","[954.0, 456.0, 1.0]","[1038.0, 510.0, 1.0]","[918.0, 486.0, 1.0]","[1104.0, 654.0, 1.0]","[852.0, 642.0, 1.0]","[1206.0, 792.0, 1.0]","[756.0, 762.0, 1.0]","[1247.9999999999998, 774.0, 1.0]","[744.0, 648.0, 0.0]","[1080.0, 1032.0, 0.0]","[882.0, 1026.0, 0.0]","[786.0, 876.0, 0.0]","[792.0, 882.0, 0.0]","[1224.0, 768.0, 0.0]","[702.0, 1080.0, 0.0]","[-12.181537415231602, -2.264742564863978, 2.059236734601084]","[0.34375430215291053, 3.5600257603118433, 4.724595040406967]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000009_RGB.png,"[978.0, 468.0, 1.0]","[1008.0, 456.0, 1.0]","[948.0, 456.0, 1.0]","[1044.0, 504.0, 1.0]","[918.0, 486.0, 1.0]","[1092.0, 642.0, 1.0]","[846.0, 636.0, 1.0]","[1218.0, 792.0, 1.0]","[762.0, 756.0, 1.0]","[1266.0, 762.0, 1.0]","[762.0, 636.0, 0.0]","[1068.0, 1044.0, 0.0]","[792.0, 828.0, 0.0]","[786.0, 822.0, 0.0]","[780.0, 828.0, 0.0]","[1158.0, 1092.0, 0.0]","[702.0, 1013.9999999999999, 0.0]","[-12.029309963749244, -2.27072287334727, 2.1142442160867696]","[0.30105011773096063, 4.070129145202281, 4.268790716144132]"
