,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000000_RGB.png,"[978.0, 402.0, 1.0]","[1002.0, 378.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 408.0, 1.0]","[1116.0, 570.0, 1.0]","[852.0, 564.0, 1.0]","[1134.0, 792.0, 1.0]","[804.0, 804.0, 1.0]","[1044.0, 972.0, 0.0]","[948.0, 996.0000000000001, 0.0]","[1074.0, 954.0, 1.0]","[912.0, 972.0, 1.0]","[1152.0, 978.0, 0.0]","[966.0, 1068.0, 0.0]","[1050.0, 996.0000000000001, 0.0]","[1044.0, 996.0000000000001, 0.0]","[2.37747098954566, -2.0428647837724956, 0.17122564617958166]","[5.457051347891812, 5.61108807083711, 1.065026991377841]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000001_RGB.png,"[978.0, 408.0, 1.0]","[1002.0, 378.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 408.0, 1.0]","[1116.0, 570.0, 1.0]","[852.0, 564.0, 1.0]","[1134.0, 798.0, 1.0]","[804.0, 804.0, 1.0]","[1044.0, 954.0, 0.0]","[954.0, 983.9999999999999, 0.0]","[1074.0, 954.0, 1.0]","[918.0, 972.0, 1.0]","[1152.0, 983.9999999999999, 0.0]","[960.0, 1074.0, 0.0]","[1056.0, 1002.0, 0.0]","[1050.0, 996.0000000000001, 0.0]","[2.4118167806964217, -2.0569456745898878, 0.1368528776434057]","[5.463443663098177, 5.594628274869557, 1.079699776668462]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000002_RGB.png,"[978.0, 402.0, 1.0]","[1008.0, 378.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 414.0, 1.0]","[1116.0, 570.0, 1.0]","[852.0, 564.0, 1.0]","[1134.0, 792.0, 1.0]","[804.0, 804.0, 1.0]","[1044.0, 966.0000000000001, 0.0]","[954.0, 978.0, 0.0]","[1074.0, 954.0, 1.0]","[912.0, 972.0, 1.0]","[1152.0, 978.0, 0.0]","[960.0, 1068.0, 0.0]","[1050.0, 1002.0, 0.0]","[1044.0, 996.0000000000001, 0.0]","[2.442449176078621, -2.1167264846041824, 0.07847377284078759]","[5.476680107294187, 5.590872017711862, 1.0841987177106396]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000003_RGB.png,"[978.0, 402.0, 1.0]","[1002.0, 378.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 408.0, 1.0]","[1116.0, 570.0, 1.0]","[852.0, 564.0, 1.0]","[1134.0, 792.0, 1.0]","[804.0, 804.0, 1.0]","[1038.0, 960.0, 0.0]","[948.0, 983.9999999999999, 0.0]","[1074.0, 954.0, 1.0]","[912.0, 972.0, 1.0]","[1152.0, 978.0, 0.0]","[966.0, 1074.0, 0.0]","[1050.0, 1002.0, 0.0]","[1044.0, 996.0000000000001, 0.0]","[2.44608424399967, -2.127076883640066, 0.08215968991361045]","[5.486874828543946, 5.613408193238416, 1.0952385218161644]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000004_RGB.png,"[978.0, 408.0, 1.0]","[1002.0, 378.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 408.0, 1.0]","[1116.0, 570.0, 1.0]","[852.0, 564.0, 1.0]","[1134.0, 792.0, 1.0]","[804.0, 804.0, 1.0]","[1038.0, 966.0000000000001, 0.0]","[954.0, 983.9999999999999, 0.0]","[1074.0, 954.0, 1.0]","[912.0, 972.0, 1.0]","[1152.0, 978.0, 0.0]","[960.0, 1068.0, 0.0]","[1050.0, 1002.0, 0.0]","[1044.0, 996.0000000000001, 0.0]","[2.496237956437336, -2.1261885830606735, 0.13181847885851042]","[5.504305281159463, 5.611498864409988, 1.0969685295717388]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000005_RGB.png,"[978.0, 408.0, 1.0]","[1008.0, 378.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 414.0, 1.0]","[1116.0, 570.0, 1.0]","[852.0, 564.0, 1.0]","[1134.0, 792.0, 1.0]","[804.0, 804.0, 1.0]","[1044.0, 960.0, 0.0]","[948.0, 990.0, 0.0]","[1074.0, 954.0, 1.0]","[912.0, 972.0, 1.0]","[1158.0, 978.0, 0.0]","[960.0, 1068.0, 0.0]","[1050.0, 1002.0, 0.0]","[1044.0, 996.0000000000001, 0.0]","[2.6255172669106686, -2.1639208151502043, 0.10963486422867114]","[5.512072378921154, 5.5952456805622495, 1.1055473007845775]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000006_RGB.png,"[978.0, 408.0, 1.0]","[1002.0, 378.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 408.0, 1.0]","[1116.0, 570.0, 1.0]","[852.0, 564.0, 1.0]","[1134.0, 792.0, 1.0]","[804.0, 804.0, 1.0]","[1044.0, 960.0, 0.0]","[954.0, 990.0, 0.0]","[1074.0, 954.0, 1.0]","[912.0, 972.0, 1.0]","[1152.0, 978.0, 0.0]","[960.0, 1068.0, 0.0]","[1050.0, 1002.0, 0.0]","[1050.0, 996.0000000000001, 0.0]","[2.916334886306005, -2.1860153771069344, 0.1176967430047806]","[5.51116795846644, 5.592066902514804, 1.1181223471704107]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000007_RGB.png,"[978.0, 408.0, 1.0]","[1008.0, 378.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 408.0, 1.0]","[1116.0, 570.0, 1.0]","[852.0, 564.0, 1.0]","[1134.0, 792.0, 1.0]","[804.0, 804.0, 1.0]","[1038.0, 960.0, 0.0]","[948.0, 990.0, 0.0]","[1068.0, 954.0, 1.0]","[912.0, 972.0, 1.0]","[1152.0, 983.9999999999999, 0.0]","[960.0, 1074.0, 0.0]","[984.0, 1044.0, 0.0]","[1044.0, 996.0000000000001, 0.0]","[3.1390990005502943, -2.171064767940168, 0.0717484381711094]","[5.515244960360018, 5.593973574429479, 1.121454919811978]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000008_RGB.png,"[978.0, 408.0, 1.0]","[1008.0, 384.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 408.0, 1.0]","[1116.0, 570.0, 1.0]","[846.0, 564.0, 1.0]","[1134.0, 786.0, 1.0]","[804.0, 798.0, 1.0]","[1050.0, 954.0, 0.0]","[954.0, 983.9999999999999, 0.0]","[1074.0, 954.0, 1.0]","[912.0, 978.0, 1.0]","[1152.0, 978.0, 0.0]","[960.0, 1068.0, 0.0]","[1062.0, 1002.0, 0.0]","[1050.0, 996.0000000000001, 0.0]","[3.31286192680658, -2.1002770126347725, 0.04500285684489514]","[5.512958199582636, 5.575079988557081, 1.1326209606081892]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_1_ID06/RGB/000009_RGB.png,"[978.0, 408.0, 1.0]","[1002.0, 378.0, 1.0]","[954.0, 384.0, 1.0]","[1050.0, 414.0, 1.0]","[912.0, 408.0, 1.0]","[1116.0, 570.0, 1.0]","[852.0, 564.0, 1.0]","[1134.0, 792.0, 1.0]","[804.0, 804.0, 1.0]","[1044.0, 960.0, 0.0]","[954.0, 990.0, 0.0]","[1074.0, 954.0, 1.0]","[912.0, 978.0, 1.0]","[1152.0, 983.9999999999999, 0.0]","[960.0, 1074.0, 0.0]","[984.0, 1044.0, 0.0]","[1044.0, 996.0000000000001, 0.0]","[3.350414174701, -2.0622193703057636, 0.013292183842428992]","[5.5282571215951295, 5.577786678784741, 1.1351858292424188]"
