,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000000_RGB.png,"[978.0, 396.0, 1.0]","[1014.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1044.0, 402.0, 1.0]","[912.0, 384.0, 1.0]","[1116.0, 576.0, 1.0]","[828.0, 576.0, 1.0]","[1212.0, 804.0, 1.0]","[768.0, 786.0, 1.0]","[1452.0000000000002, 864.0, 1.0]","[600.0, 858.0, 1.0]","[1074.0, 954.0, 1.0]","[852.0, 954.0, 1.0]","[1206.0, 1050.0, 0.0]","[744.0, 996.0000000000001, 0.0]","[1590.0, 858.0, 0.0]","[1590.0, 1002.0, 0.0]","[-0.2732605380269593, -0.05309945932432598, 0.723778623113489]","[3.7896542072339123, 0.6856319093795233, 0.7654247104064803]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000001_RGB.png,"[978.0, 396.0, 1.0]","[1014.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1050.0, 402.0, 1.0]","[912.0, 390.0, 1.0]","[1116.0, 576.0, 1.0]","[828.0, 576.0, 1.0]","[1212.0, 804.0, 1.0]","[762.0, 786.0, 1.0]","[1452.0000000000002, 864.0, 1.0]","[600.0, 858.0, 1.0]","[1074.0, 960.0, 1.0]","[852.0, 948.0, 1.0]","[1212.0, 1050.0, 0.0]","[744.0, 996.0000000000001, 0.0]","[1590.0, 852.0, 0.0]","[1590.0, 996.0000000000001, 0.0]","[-0.2117468027624231, -0.03834254118994544, 0.7819968381788863]","[3.780151580818166, 0.6430065607195333, 0.7825449465885923]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000002_RGB.png,"[978.0, 396.0, 1.0]","[1014.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1044.0, 402.0, 1.0]","[912.0, 390.0, 1.0]","[1116.0, 576.0, 1.0]","[828.0, 576.0, 1.0]","[1206.0, 804.0, 1.0]","[768.0, 792.0, 1.0]","[1452.0000000000002, 870.0, 1.0]","[594.0, 858.0, 1.0]","[1068.0, 954.0, 1.0]","[858.0, 948.0, 1.0]","[1206.0, 1044.0, 0.0]","[750.0, 1008.0, 0.0]","[1590.0, 858.0, 0.0]","[1590.0, 996.0000000000001, 0.0]","[-0.19695730983532186, -0.031764104090776145, 0.7958270244496658]","[3.7683892649278192, 0.5772764007267106, 0.7977716605434417]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000003_RGB.png,"[978.0, 396.0, 1.0]","[1014.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1050.0, 402.0, 1.0]","[912.0, 390.0, 1.0]","[1116.0, 576.0, 1.0]","[828.0, 576.0, 1.0]","[1212.0, 804.0, 1.0]","[768.0, 792.0, 1.0]","[1458.0, 864.0, 1.0]","[594.0, 858.0, 1.0]","[1074.0, 954.0, 1.0]","[858.0, 948.0, 1.0]","[1212.0, 1044.0, 0.0]","[744.0, 990.0, 0.0]","[1590.0, 864.0, 0.0]","[1590.0, 996.0000000000001, 0.0]","[-0.19621156280737848, -0.02001375155221263, 0.8315406809838538]","[3.781020294026507, 0.5578730350440342, 0.8049246733256297]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000004_RGB.png,"[978.0, 396.0, 1.0]","[1014.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1044.0, 396.0, 1.0]","[912.0, 390.0, 1.0]","[1110.0, 576.0, 1.0]","[828.0, 576.0, 1.0]","[1212.0, 804.0, 1.0]","[768.0, 792.0, 1.0]","[1446.0, 870.0, 1.0]","[600.0, 858.0, 1.0]","[1068.0, 954.0, 1.0]","[852.0, 948.0, 1.0]","[1212.0, 1044.0, 0.0]","[750.0, 1008.0, 0.0]","[1440.0, 864.0, 0.0]","[816.0, 990.0, 0.0]","[-0.16901300181712572, 0.04408296778089804, 0.8200966369223373]","[3.795096000459778, 0.5136962687143279, 0.8052015120786989]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000005_RGB.png,"[984.0, 396.0, 1.0]","[1008.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1050.0, 396.0, 1.0]","[906.0, 384.0, 1.0]","[1116.0, 576.0, 1.0]","[828.0, 576.0, 1.0]","[1218.0, 798.0, 1.0]","[768.0, 798.0, 1.0]","[1464.0, 864.0, 1.0]","[606.0, 846.0, 1.0]","[1074.0, 954.0, 1.0]","[858.0, 948.0, 1.0]","[1218.0, 1050.0, 0.0]","[732.0, 1092.0, 0.0]","[1590.0, 1002.0, 0.0]","[1590.0, 1002.0, 0.0]","[-0.2526518643318129, 0.08436165379607966, 0.8394292568095554]","[3.8628598504592317, 0.5278565348180247, 0.7493270113460566]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000006_RGB.png,"[978.0, 396.0, 1.0]","[1014.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1044.0, 396.0, 1.0]","[912.0, 390.0, 1.0]","[1116.0, 576.0, 1.0]","[828.0, 576.0, 1.0]","[1212.0, 804.0, 1.0]","[768.0, 792.0, 1.0]","[1458.0, 864.0, 1.0]","[600.0, 852.0, 1.0]","[1080.0, 948.0, 1.0]","[858.0, 948.0, 1.0]","[1212.0, 1038.0, 0.0]","[750.0, 990.0, 0.0]","[1590.0, 864.0, 0.0]","[1590.0, 1002.0, 0.0]","[-0.3290589833954801, 0.1302183223579033, 0.8799391764802134]","[3.9323190298733457, 0.5253024006907094, 0.7057191832012124]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000007_RGB.png,"[978.0, 396.0, 1.0]","[1014.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1044.0, 396.0, 1.0]","[912.0, 390.0, 1.0]","[1116.0, 576.0, 1.0]","[828.0, 576.0, 1.0]","[1212.0, 804.0, 1.0]","[768.0, 792.0, 1.0]","[1452.0000000000002, 864.0, 1.0]","[600.0, 858.0, 1.0]","[1074.0, 960.0, 1.0]","[852.0, 948.0, 1.0]","[1218.0, 1044.0, 0.0]","[744.0, 990.0, 0.0]","[1590.0, 864.0, 0.0]","[1590.0, 996.0000000000001, 0.0]","[-0.4171626523420616, 0.1612142203499615, 0.8745065718031992]","[3.8910818855502924, 0.48450650758064534, 0.7269450199373001]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000008_RGB.png,"[984.0, 390.0, 1.0]","[1008.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1044.0, 402.0, 1.0]","[906.0, 390.0, 1.0]","[1110.0, 570.0, 1.0]","[828.0, 570.0, 1.0]","[1212.0, 792.0, 1.0]","[762.0, 786.0, 1.0]","[1458.0, 870.0, 1.0]","[606.0, 852.0, 1.0]","[1068.0, 954.0, 1.0]","[852.0, 954.0, 1.0]","[1218.0, 1056.0, 0.0]","[738.0, 1080.0, 0.0]","[1266.0, 1056.0, 0.0]","[1584.0, 1002.0, 0.0]","[-0.48832164744652173, 0.20400006689309946, 0.8516335174175049]","[3.869069999701485, 0.45452222988389474, 0.7360280378245616]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000009_RGB.png,"[978.0, 390.0, 1.0]","[1014.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1044.0, 396.0, 1.0]","[912.0, 384.0, 1.0]","[1116.0, 570.0, 1.0]","[828.0, 576.0, 1.0]","[1218.0, 798.0, 1.0]","[762.0, 780.0, 1.0]","[1458.0, 864.0, 1.0]","[600.0, 852.0, 1.0]","[1068.0, 954.0, 1.0]","[858.0, 954.0, 1.0]","[1212.0, 1038.0, 0.0]","[738.0, 978.0, 0.0]","[1584.0, 858.0, 0.0]","[822.0, 978.0, 0.0]","[-0.5596302056208926, 0.2402482174332919, 0.8214224372144368]","[3.858611431626578, 0.3951163268447843, 0.738990158934913]"
10,10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000010_RGB.png,"[978.0, 396.0, 1.0]","[1008.0, 366.0, 1.0]","[948.0, 372.0, 1.0]","[1044.0, 402.0, 1.0]","[906.0, 384.0, 1.0]","[1116.0, 570.0, 1.0]","[828.0, 570.0, 1.0]","[1212.0, 792.0, 1.0]","[768.0, 786.0, 1.0]","[1458.0, 864.0, 1.0]","[612.0, 852.0, 1.0]","[1062.0, 954.0, 1.0]","[852.0, 954.0, 1.0]","[1224.0, 1056.0, 0.0]","[738.0, 1086.0, 0.0]","[1272.0, 1056.0, 0.0]","[1584.0, 1008.0, 0.0]","[-0.6226422000907073, 0.266474551345265, 0.8394431237539304]","[3.8649454837192603, 0.3665847419290165, 0.7368458024463385]"
11,11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000011_RGB.png,"[978.0, 396.0, 1.0]","[1008.0, 366.0, 1.0]","[954.0, 366.0, 1.0]","[1038.0, 396.0, 1.0]","[912.0, 384.0, 1.0]","[1116.0, 570.0, 1.0]","[828.0, 576.0, 1.0]","[1212.0, 798.0, 1.0]","[768.0, 786.0, 1.0]","[1458.0, 864.0, 1.0]","[600.0, 852.0, 0.0]","[1068.0, 954.0, 1.0]","[858.0, 954.0, 1.0]","[1164.0, 1062.0, 0.0]","[738.0, 978.0, 0.0]","[1584.0, 858.0, 0.0]","[1584.0, 996.0000000000001, 0.0]","[-0.721185790940046, 0.3287131830210136, 0.8399851353943502]","[3.816177233086323, 0.3159795120331634, 0.7484936044760826]"
12,12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000012_RGB.png,"[978.0, 396.0, 1.0]","[1008.0, 366.0, 1.0]","[948.0, 372.0, 1.0]","[1050.0, 396.0, 1.0]","[906.0, 384.0, 1.0]","[1116.0, 570.0, 1.0]","[828.0, 576.0, 1.0]","[1212.0, 798.0, 1.0]","[774.0, 798.0, 1.0]","[1464.0, 852.0, 1.0]","[606.0, 846.0, 1.0]","[1074.0, 960.0, 1.0]","[858.0, 948.0, 1.0]","[1218.0, 1050.0, 0.0]","[744.0, 1002.0, 0.0]","[1584.0, 870.0, 0.0]","[1584.0, 870.0, 0.0]","[-0.9549521656999626, 0.434729914397644, 0.7926555948745713]","[3.9058291972095605, 0.33049347721721706, 0.6754920540320857]"
13,13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000013_RGB.png,"[984.0, 390.0, 1.0]","[1008.0, 360.0, 1.0]","[948.0, 366.0, 1.0]","[1038.0, 390.0, 1.0]","[912.0, 384.0, 1.0]","[1116.0, 570.0, 1.0]","[828.0, 576.0, 1.0]","[1218.0, 780.0, 1.0]","[762.0, 792.0, 1.0]","[1446.0, 846.0, 1.0]","[582.0, 864.0, 1.0]","[1068.0, 942.0, 1.0]","[858.0, 954.0, 1.0]","[1164.0, 1062.0, 0.0]","[726.0000000000001, 1068.0, 0.0]","[1590.0, 840.0, 0.0]","[1590.0, 978.0, 0.0]","[-1.1074897493842533, 0.5027673677911598, 0.7505172939917956]","[3.9050864878387093, 0.29521374273891876, 0.671954274852261]"
14,14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000014_RGB.png,"[978.0, 396.0, 1.0]","[1008.0, 366.0, 1.0]","[948.0, 366.0, 1.0]","[1038.0, 396.0, 1.0]","[906.0, 384.0, 1.0]","[1116.0, 576.0, 1.0]","[828.0, 576.0, 1.0]","[1212.0, 804.0, 1.0]","[768.0, 786.0, 1.0]","[1464.0, 864.0, 1.0]","[600.0, 852.0, 1.0]","[1074.0, 954.0, 1.0]","[852.0, 948.0, 1.0]","[1212.0, 1044.0, 0.0]","[744.0, 996.0000000000001, 0.0]","[1590.0, 1008.0, 0.0]","[1590.0, 1008.0, 0.0]","[-1.238834308995192, 0.5706540466463952, 0.7146911696177878]","[3.8842815260905605, 0.27403621885105844, 0.6814481333327101]"
15,15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000015_RGB.png,"[978.0, 390.0, 1.0]","[1008.0, 360.0, 1.0]","[948.0, 366.0, 1.0]","[1044.0, 396.0, 1.0]","[906.0, 390.0, 1.0]","[1116.0, 570.0, 1.0]","[828.0, 576.0, 1.0]","[1218.0, 804.0, 1.0]","[762.0, 786.0, 1.0]","[1452.0000000000002, 864.0, 1.0]","[600.0, 852.0, 1.0]","[1068.0, 954.0, 1.0]","[852.0, 948.0, 1.0]","[1212.0, 1044.0, 0.0]","[744.0, 1086.0, 0.0]","[1590.0, 1008.0, 0.0]","[1590.0, 1008.0, 0.0]","[-1.376223526326023, 0.6092771028776446, 0.6983628469466135]","[3.853412720535649, 0.23991368282885558, 0.6874059844518641]"
16,16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_1_ID10/RGB/000016_RGB.png,"[972.0, 396.0, 1.0]","[1008.0, 360.0, 1.0]","[948.0, 366.0, 1.0]","[1038.0, 396.0, 1.0]","[906.0, 390.0, 1.0]","[1116.0, 570.0, 1.0]","[828.0, 576.0, 1.0]","[1218.0, 804.0, 1.0]","[762.0, 786.0, 1.0]","[1452.0000000000002, 864.0, 1.0]","[606.0, 852.0, 1.0]","[1068.0, 954.0, 1.0]","[852.0, 948.0, 1.0]","[1212.0, 1044.0, 0.0]","[744.0, 1002.0, 0.0]","[1590.0, 996.0000000000001, 0.0]","[822.0, 990.0, 0.0]","[-1.44742557196136, 0.6049357136425936, 0.6519310732711617]","[3.806316749856795, 0.2172224572410654, 0.6907220139078564]"
