,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000000_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 402.0, 1.0]","[966.0, 396.0, 1.0]","[1044.0, 420.0, 1.0]","[924.0, 420.0, 1.0]","[1086.0, 552.0, 1.0]","[858.0, 552.0, 1.0]","[1140.0, 726.0, 1.0]","[804.0, 732.0, 1.0]","[1134.0, 894.0, 1.0]","[834.0, 906.0, 1.0]","[1056.0, 906.0, 1.0]","[900.0, 888.0, 1.0]","[1008.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[774.0, 1074.0, 0.0]","[1560.0, 1068.0, 0.0]","[0.8535152974003384, -0.13683327570693685, -0.1035295690234635]","[5.640408441079126, -15.848514297590661, -1.1164801251341328]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000001_RGB.png,"[990.0, 414.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 396.0, 1.0]","[1044.0, 426.0, 1.0]","[924.0, 420.0, 1.0]","[1086.0, 552.0, 1.0]","[858.0, 558.0, 1.0]","[1140.0, 726.0, 1.0]","[798.0, 732.0, 1.0]","[1140.0, 888.0, 1.0]","[828.0, 906.0, 1.0]","[1050.0, 912.0, 1.0]","[900.0, 894.0, 1.0]","[1008.0, 1080.0, 0.0]","[942.0, 1080.0, 0.0]","[774.0, 1068.0, 0.0]","[1560.0, 1068.0, 0.0]","[0.908917972974292, -0.14473702160169824, -0.09673593030903006]","[5.741768696344344, -15.885554454038326, -1.1107159569037595]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000002_RGB.png,"[990.0, 414.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 396.0, 1.0]","[1044.0, 420.0, 1.0]","[924.0, 420.0, 1.0]","[1086.0, 552.0, 1.0]","[858.0, 558.0, 1.0]","[1140.0, 732.0, 1.0]","[798.0, 732.0, 1.0]","[1128.0, 894.0, 1.0]","[828.0, 906.0, 1.0]","[1050.0, 912.0, 1.0]","[900.0, 894.0, 1.0]","[1002.0, 1080.0, 0.0]","[942.0, 1080.0, 0.0]","[774.0, 1068.0, 0.0]","[774.0, 1068.0, 0.0]","[0.9268062850753735, -0.14607024472014, -0.11429322167278347]","[5.752494549493338, -15.88416076044799, -1.1050460220137408]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000003_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 402.0, 1.0]","[1050.0, 426.0, 1.0]","[924.0, 426.0, 1.0]","[1092.0, 558.0, 1.0]","[858.0, 552.0, 1.0]","[1140.0, 732.0, 1.0]","[798.0, 732.0, 1.0]","[1128.0, 906.0, 1.0]","[828.0, 906.0, 1.0]","[1056.0, 912.0, 1.0]","[906.0, 900.0, 1.0]","[1008.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[774.0, 1068.0, 0.0]","[774.0, 1068.0, 0.0]","[0.9239933181203211, -0.12900167005241892, -0.09399580363495423]","[5.873191893801952, -15.901039698866514, -1.1458689411691223]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000004_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 396.0, 1.0]","[1044.0, 420.0, 1.0]","[918.0, 420.0, 1.0]","[1086.0, 552.0, 1.0]","[858.0, 558.0, 1.0]","[1140.0, 726.0, 1.0]","[798.0, 732.0, 1.0]","[1134.0, 894.0, 1.0]","[834.0, 906.0, 1.0]","[1056.0, 906.0, 1.0]","[900.0, 888.0, 1.0]","[1080.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[774.0, 1068.0, 0.0]","[774.0, 1068.0, 0.0]","[0.9200288289203485, -0.14418096927044824, -0.10769938100266413]","[5.892274349314973, -15.910117988249535, -1.1511996531248654]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000005_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 396.0, 1.0]","[1044.0, 420.0, 1.0]","[918.0, 420.0, 1.0]","[1086.0, 552.0, 1.0]","[864.0, 552.0, 1.0]","[1140.0, 726.0, 1.0]","[798.0, 738.0, 1.0]","[1134.0, 894.0, 1.0]","[828.0, 906.0, 1.0]","[1056.0, 906.0, 1.0]","[900.0, 888.0, 1.0]","[1008.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[774.0, 1068.0, 0.0]","[774.0, 1068.0, 0.0]","[0.9092842071425153, -0.15746982500764334, -0.11481032919548148]","[5.910747115750519, -15.920740828826393, -1.1502607902697044]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000006_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 402.0, 1.0]","[966.0, 402.0, 1.0]","[1044.0, 420.0, 1.0]","[924.0, 426.0, 1.0]","[1092.0, 552.0, 1.0]","[864.0, 552.0, 1.0]","[1140.0, 732.0, 1.0]","[798.0, 732.0, 1.0]","[1122.0, 894.0, 1.0]","[834.0, 906.0, 1.0]","[1050.0, 912.0, 1.0]","[906.0, 894.0, 1.0]","[1062.0, 1086.0, 0.0]","[966.0, 1086.0, 0.0]","[972.0, 1086.0, 0.0]","[966.0, 1086.0, 0.0]","[0.8873850014373844, -0.16662844957681758, -0.11967000722675976]","[5.932602666809321, -15.926186689283375, -1.1553305489063508]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000007_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 402.0, 1.0]","[966.0, 402.0, 1.0]","[1044.0, 426.0, 1.0]","[924.0, 426.0, 1.0]","[1086.0, 552.0, 1.0]","[864.0, 558.0, 1.0]","[1140.0, 732.0, 1.0]","[798.0, 732.0, 1.0]","[1122.0, 894.0, 1.0]","[828.0, 900.0, 1.0]","[1050.0, 912.0, 1.0]","[906.0, 894.0, 1.0]","[1068.0, 1086.0, 0.0]","[972.0, 1086.0, 0.0]","[972.0, 1086.0, 0.0]","[972.0, 1086.0, 0.0]","[0.858139994287455, -0.15246823844025792, -0.09517319677791088]","[5.986376796456348, -15.908370776976849, -1.1717224962634198]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000008_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 402.0, 1.0]","[1050.0, 420.0, 1.0]","[924.0, 426.0, 1.0]","[1092.0, 552.0, 1.0]","[858.0, 552.0, 1.0]","[1140.0, 726.0, 1.0]","[798.0, 732.0, 1.0]","[1134.0, 894.0, 1.0]","[828.0, 906.0, 1.0]","[1056.0, 918.0, 1.0]","[906.0, 900.0, 1.0]","[1002.0, 1080.0, 0.0]","[882.0, 1080.0, 0.0]","[774.0, 1068.0, 0.0]","[1566.0, 1068.0, 0.0]","[0.8009039421949885, -0.16634371010177, -0.11381235592229612]","[6.034199068157656, -15.924926391263096, -1.190274624210925]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/base_1_ID08/RGB/000009_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 402.0, 1.0]","[966.0, 402.0, 1.0]","[1044.0, 420.0, 1.0]","[924.0, 426.0, 1.0]","[1086.0, 552.0, 1.0]","[858.0, 558.0, 1.0]","[1140.0, 732.0, 1.0]","[798.0, 732.0, 1.0]","[1128.0, 894.0, 1.0]","[828.0, 900.0, 1.0]","[1050.0, 912.0, 1.0]","[906.0, 894.0, 1.0]","[1068.0, 1086.0, 0.0]","[966.0, 1086.0, 0.0]","[774.0, 1074.0, 0.0]","[966.0, 1086.0, 0.0]","[0.7546122553436967, -0.17562608325166892, -0.13002858928383546]","[6.050154477405271, -15.918300718453228, -1.19350962051913]"
