,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000000_RGB.png,"[960.0, 456.0, 1.0]","[984.0, 438.0, 1.0]","[936.0, 438.0, 1.0]","[1014.0, 462.0, 1.0]","[900.0, 468.0, 1.0]","[1056.0, 600.0, 1.0]","[852.0, 594.0, 1.0]","[1104.0, 798.0, 1.0]","[810.0, 810.0, 1.0]","[1146.0, 954.0, 0.0]","[774.0, 1013.9999999999999, 0.0]","[1050.0, 942.0, 0.0]","[1062.0, 983.9999999999999, 1.0]","[912.0, 1086.0, 0.0]","[1056.0, 1086.0, 0.0]","[774.0, 1013.9999999999999, 0.0]","[768.0, 1013.9999999999999, 0.0]","[-0.10785777359908749, -0.054191390056075484, 0.10356467209387529]","[8.213021483859391, -5.04958873547277, -3.189606556042221]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000001_RGB.png,"[960.0, 456.0, 1.0]","[984.0, 438.0, 1.0]","[936.0, 438.0, 1.0]","[1014.0, 462.0, 1.0]","[900.0, 462.0, 1.0]","[1050.0, 600.0, 1.0]","[846.0, 600.0, 1.0]","[1104.0, 792.0, 1.0]","[804.0, 816.0, 1.0]","[1146.0, 948.0, 0.0]","[774.0, 1026.0, 0.0]","[1050.0, 948.0, 1.0]","[1062.0, 990.0, 0.0]","[918.0, 1086.0, 0.0]","[768.0, 1080.0, 0.0]","[774.0, 1020.0, 0.0]","[774.0, 1020.0, 0.0]","[-0.2855646159612408, 0.02335482106371753, 0.030390806260070628]","[8.262116867410658, -4.886489398931274, -2.9693132419467227]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000002_RGB.png,"[960.0, 456.0, 1.0]","[984.0, 438.0, 1.0]","[936.0, 438.0, 1.0]","[1014.0, 468.0, 1.0]","[900.0, 468.0, 1.0]","[1056.0, 600.0, 1.0]","[852.0, 594.0, 1.0]","[1104.0, 798.0, 1.0]","[810.0, 798.0, 1.0]","[1146.0, 954.0, 0.0]","[780.0, 1013.9999999999999, 0.0]","[1050.0, 948.0, 1.0]","[1062.0, 983.9999999999999, 1.0]","[918.0, 1086.0, 0.0]","[1056.0, 1086.0, 0.0]","[774.0, 1008.0, 0.0]","[774.0, 1013.9999999999999, 0.0]","[-0.42037976925873843, 0.056947139774602674, 0.043231809754830916]","[8.357440803292334, -4.855305024076672, -2.9656765701539025]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000003_RGB.png,"[960.0, 456.0, 1.0]","[984.0, 438.0, 1.0]","[936.0, 438.0, 1.0]","[1014.0, 468.0, 1.0]","[900.0, 468.0, 1.0]","[1056.0, 600.0, 1.0]","[852.0, 594.0, 1.0]","[1104.0, 798.0, 1.0]","[810.0, 792.0, 1.0]","[1146.0, 960.0, 0.0]","[774.0, 1008.0, 1.0]","[1056.0, 948.0, 1.0]","[1068.0, 983.9999999999999, 1.0]","[918.0, 1086.0, 0.0]","[1056.0, 1086.0, 0.0]","[774.0, 1008.0, 0.0]","[774.0, 1013.9999999999999, 0.0]","[-0.575585012104661, 0.08692265928259935, -0.023297620161728358]","[8.331806586220535, -4.803069851968067, -3.0609360304871234]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000004_RGB.png,"[960.0, 456.0, 1.0]","[984.0, 438.0, 1.0]","[936.0, 438.0, 1.0]","[1014.0, 468.0, 1.0]","[900.0, 468.0, 1.0]","[1056.0, 600.0, 1.0]","[852.0, 594.0, 1.0]","[1104.0, 798.0, 1.0]","[810.0, 792.0, 1.0]","[1146.0, 960.0, 0.0]","[780.0, 1008.0, 1.0]","[1056.0, 948.0, 1.0]","[1062.0, 983.9999999999999, 1.0]","[1044.0, 1086.0, 0.0]","[882.0, 1086.0, 0.0]","[774.0, 1008.0, 0.0]","[774.0, 1008.0, 0.0]","[-0.6504873457192522, 0.08316021203630203, -0.049359851267522487]","[8.305872199474896, -4.811717979646408, -3.146832980513275]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000005_RGB.png,"[960.0, 456.0, 1.0]","[984.0, 438.0, 1.0]","[936.0, 438.0, 1.0]","[1020.0, 462.0, 1.0]","[900.0, 462.0, 1.0]","[1056.0, 600.0, 1.0]","[852.0, 594.0, 1.0]","[1104.0, 798.0, 1.0]","[810.0, 792.0, 1.0]","[1146.0, 954.0, 0.0]","[774.0, 1008.0, 0.0]","[1050.0, 948.0, 1.0]","[1062.0, 978.0, 1.0]","[924.0, 1086.0, 0.0]","[936.0, 1086.0, 0.0]","[774.0, 1008.0, 0.0]","[774.0, 1013.9999999999999, 0.0]","[-0.6889222549717064, 0.09984712538290536, -0.09678605777410995]","[8.428857158384819, -4.76290760540564, -3.1072491284592227]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000006_RGB.png,"[960.0, 456.0, 1.0]","[984.0, 438.0, 1.0]","[936.0, 432.0, 1.0]","[1020.0, 468.0, 1.0]","[900.0, 462.0, 1.0]","[1056.0, 600.0, 1.0]","[852.0, 600.0, 1.0]","[1104.0, 798.0, 1.0]","[810.0, 792.0, 1.0]","[1140.0, 954.0, 0.0]","[780.0, 1008.0, 1.0]","[1050.0, 948.0, 1.0]","[1062.0, 978.0, 0.0]","[924.0, 1086.0, 0.0]","[942.0, 1086.0, 0.0]","[774.0, 1008.0, 0.0]","[774.0, 1008.0, 0.0]","[-0.6275892201811785, 0.10039369818569795, -0.18647656026194934]","[7.8564393349310855, -4.961838709514054, -3.025261848081073]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000007_RGB.png,"[960.0, 456.0, 1.0]","[990.0, 438.0, 1.0]","[936.0, 432.0, 1.0]","[1020.0, 468.0, 1.0]","[900.0, 462.0, 1.0]","[1056.0, 600.0, 1.0]","[852.0, 594.0, 1.0]","[1110.0, 798.0, 1.0]","[816.0, 798.0, 1.0]","[1146.0, 954.0, 0.0]","[780.0, 1008.0, 1.0]","[1050.0, 942.0, 1.0]","[1062.0, 966.0000000000001, 0.0]","[942.0, 1092.0, 0.0]","[948.0, 1086.0, 0.0]","[780.0, 1008.0, 0.0]","[774.0, 1013.9999999999999, 0.0]","[-0.4859882875438827, 0.06925341311972506, -0.24932543485090877]","[8.08386628128745, -4.875413975991749, -2.9971719811579405]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000008_RGB.png,"[954.0, 456.0, 1.0]","[984.0, 438.0, 1.0]","[936.0, 432.0, 1.0]","[1014.0, 462.0, 1.0]","[912.0, 462.0, 0.0]","[1062.0, 600.0, 1.0]","[858.0, 600.0, 1.0]","[1104.0, 804.0, 1.0]","[804.0, 828.0, 1.0]","[1152.0, 954.0, 0.0]","[1512.0, 1026.0, 0.0]","[1050.0, 936.0, 1.0]","[1068.0, 960.0, 0.0]","[966.0, 1092.0, 0.0]","[882.0, 1092.0, 0.0]","[1512.0, 1068.0, 0.0]","[1512.0, 1068.0, 0.0]","[-0.3108575339375861, -0.01437107716677016, -0.3318322244481197]","[7.816291859771376, -4.850141805544241, -3.0001212522467817]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000009_RGB.png,"[960.0, 456.0, 1.0]","[978.0, 438.0, 1.0]","[930.0, 438.0, 1.0]","[1014.0, 462.0, 1.0]","[912.0, 462.0, 0.0]","[1062.0, 600.0, 1.0]","[858.0, 594.0, 1.0]","[1104.0, 804.0, 1.0]","[810.0, 822.0, 1.0]","[1506.0, 1020.0, 0.0]","[780.0, 1032.0, 0.0]","[1050.0, 942.0, 0.0]","[1068.0, 972.0, 0.0]","[936.0, 1086.0, 0.0]","[972.0, 1086.0, 0.0]","[780.0, 1020.0, 0.0]","[1506.0, 1020.0, 0.0]","[0.0002493259696748046, -0.12083477658730847, -0.2632175949035587]","[7.991280894912329, -4.757849519772309, -2.9252301649268015]"
