,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000000_RGB.png,"[960.0, 672.0, 1.0]","[996.0000000000001, 648.0, 1.0]","[936.0, 648.0, 1.0]","[1032.0, 612.0, 1.0]","[893.9999999999999, 624.0, 1.0]","[1080.0, 708.0, 1.0]","[834.0, 714.0, 1.0]","[1110.0, 858.0, 0.0]","[804.0, 870.0, 1.0]","[996.0000000000001, 804.0, 0.0]","[822.0, 966.0000000000001, 0.0]","[1032.0, 942.0, 0.0]","[893.9999999999999, 936.0, 0.0]","[1008.0, 1032.0, 0.0]","[858.0, 1086.0, 0.0]","[834.0, 1080.0, 0.0]","[834.0, 1086.0, 0.0]","[33.27775029069503, -2.149299017861426, -1.6185516805023876]","[-1.7120922306332509, 14.822138453279301, -0.6687025207997738]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000001_RGB.png,"[960.0, 684.0, 1.0]","[990.0, 654.0, 1.0]","[930.0, 654.0, 1.0]","[1026.0, 618.0, 1.0]","[888.0, 630.0, 1.0]","[1074.0, 714.0, 1.0]","[834.0, 714.0, 1.0]","[1110.0, 870.0, 0.0]","[804.0, 870.0, 1.0]","[984.0, 870.0, 0.0]","[822.0, 960.0, 0.0]","[1014.0, 942.0, 0.0]","[888.0, 972.0, 0.0]","[1110.0, 1008.0, 0.0]","[852.0, 1080.0, 0.0]","[828.0, 1080.0, 0.0]","[882.0, 1080.0, 0.0]","[34.16012516322557, -2.138034040834153, -1.7550844852843333]","[-1.6690876090174027, 17.182319068520016, -0.23628113152115376]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000002_RGB.png,"[966.0, 702.0, 1.0]","[1002.0, 672.0, 1.0]","[942.0, 672.0, 1.0]","[1032.0, 636.0, 1.0]","[893.9999999999999, 642.0, 1.0]","[1080.0, 714.0, 1.0]","[840.0, 714.0, 1.0]","[1122.0, 888.0, 1.0]","[810.0, 876.0, 0.0]","[1068.0, 1032.0, 0.0]","[774.0, 870.0, 0.0]","[1038.0, 948.0, 0.0]","[852.0, 888.0, 0.0]","[1056.0, 1026.0, 0.0]","[864.0, 1032.0, 0.0]","[1104.0, 1020.0, 0.0]","[852.0, 1068.0, 0.0]","[35.854702870332986, -2.078943856102908, -1.9110106407967458]","[-1.2669281774013708, 18.689243222337506, -0.125913500958589]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000003_RGB.png,"[954.0, 714.0, 1.0]","[990.0, 684.0, 1.0]","[936.0, 684.0, 1.0]","[1026.0, 642.0, 1.0]","[893.9999999999999, 654.0, 1.0]","[1104.0, 726.0, 0.0]","[834.0, 726.0, 1.0]","[1116.0, 882.0, 0.0]","[780.0, 948.0, 0.0]","[1098.0, 1074.0, 0.0]","[774.0, 1002.0, 0.0]","[1038.0, 930.0, 0.0]","[882.0, 978.0, 0.0]","[1044.0, 1074.0, 0.0]","[846.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[36.96970464581327, -1.9808999275687094, -1.992497047467259]","[-1.1368132486837113, 19.790566132273312, 0.09866310440495703]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000004_RGB.png,"[960.0, 726.0, 1.0]","[990.0, 696.0, 1.0]","[930.0, 690.0, 1.0]","[1026.0, 642.0, 1.0]","[893.9999999999999, 660.0, 1.0]","[1080.0, 726.0, 1.0]","[840.0, 720.0, 1.0]","[1128.0, 900.0, 0.0]","[816.0, 888.0, 0.0]","[990.0, 888.0, 0.0]","[918.0, 864.0, 0.0]","[846.0, 1086.0, 0.0]","[846.0, 1086.0, 0.0]","[846.0, 1086.0, 0.0]","[846.0, 1086.0, 0.0]","[840.0, 1032.0, 0.0]","[1344.0, 1013.9999999999999, 0.0]","[38.17317068310856, -1.9305916191592398, -2.0580257812160925]","[-2.681340094329915, 20.81139207944924, 0.3248736724707984]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000005_RGB.png,"[960.0, 744.0, 1.0]","[990.0, 708.0, 1.0]","[936.0, 708.0, 1.0]","[1026.0, 648.0, 1.0]","[893.9999999999999, 648.0, 1.0]","[1080.0, 732.0, 1.0]","[840.0, 726.0, 1.0]","[1122.0, 894.0, 1.0]","[780.0, 870.0, 0.0]","[1002.0, 888.0, 0.0]","[912.0, 876.0, 0.0]","[1050.0, 948.0, 0.0]","[893.9999999999999, 948.0, 0.0]","[1116.0, 936.0, 0.0]","[888.0, 942.0, 0.0]","[1350.0, 1013.9999999999999, 0.0]","[774.0, 1008.0, 0.0]","[39.093634176826356, -1.847672444515487, -2.1342155453517186]","[-1.8214800714226378, 21.76001690102713, 0.5538206685585758]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000006_RGB.png,"[966.0, 750.0, 1.0]","[996.0000000000001, 714.0, 1.0]","[936.0, 714.0, 1.0]","[1032.0, 660.0, 1.0]","[893.9999999999999, 660.0, 1.0]","[1092.0, 744.0, 1.0]","[828.0, 732.0, 1.0]","[1122.0, 894.0, 0.0]","[798.0, 894.0, 0.0]","[816.0, 1080.0, 0.0]","[828.0, 1020.0, 0.0]","[1044.0, 894.0, 0.0]","[888.0, 894.0, 0.0]","[984.0, 876.0, 0.0]","[852.0, 1086.0, 0.0]","[822.0, 1080.0, 0.0]","[828.0, 1086.0, 0.0]","[40.45531019431847, -1.6351957088261269, -2.2909766205667648]","[-0.8984791856377923, 23.984182322128508, 0.41582554770921054]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000007_RGB.png,"[954.0, 762.0, 1.0]","[984.0, 732.0, 1.0]","[936.0, 726.0, 1.0]","[1026.0, 654.0, 1.0]","[900.0, 660.0, 0.0]","[1104.0, 738.0, 0.0]","[846.0, 732.0, 0.0]","[1062.0, 864.0, 0.0]","[1308.0, 876.0, 0.0]","[1098.0, 1074.0, 0.0]","[906.0, 888.0, 0.0]","[1038.0, 900.0, 0.0]","[900.0, 894.0, 0.0]","[978.0, 876.0, 0.0]","[900.0, 870.0, 0.0]","[912.0, 876.0, 0.0]","[912.0, 876.0, 0.0]","[41.83433109088927, -1.5906291443823841, -2.4272313228571933]","[-0.709963976915903, 24.629578750139096, 0.31731253305015034]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000008_RGB.png,"[960.0, 756.0, 1.0]","[990.0, 732.0, 1.0]","[924.0, 732.0, 1.0]","[1026.0, 666.0, 1.0]","[888.0, 714.0, 0.0]","[1080.0, 744.0, 1.0]","[834.0, 756.0, 1.0]","[1128.0, 888.0, 0.0]","[816.0, 876.0, 0.0]","[1002.0, 894.0, 0.0]","[912.0, 888.0, 0.0]","[1032.0, 954.0, 0.0]","[893.9999999999999, 954.0, 0.0]","[1050.0, 1080.0, 0.0]","[852.0, 1080.0, 0.0]","[1050.0, 1080.0, 0.0]","[1050.0, 1080.0, 0.0]","[42.22248795411847, -1.558093243223672, -2.5111494443860365]","[-0.7760260123273347, 25.014331792171674, 0.22660995844753684]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000009_RGB.png,"[960.0, 780.0, 1.0]","[990.0, 756.0, 1.0]","[930.0, 756.0, 1.0]","[1026.0, 666.0, 1.0]","[888.0, 732.0, 0.0]","[1086.0, 744.0, 1.0]","[828.0, 744.0, 0.0]","[1110.0, 906.0, 0.0]","[768.0, 960.0, 0.0]","[972.0, 983.9999999999999, 0.0]","[768.0, 954.0, 0.0]","[1032.0, 1068.0, 0.0]","[846.0, 1074.0, 0.0]","[1026.0, 1074.0, 0.0]","[1026.0, 1068.0, 0.0]","[834.0, 1086.0, 0.0]","[834.0, 1086.0, 0.0]","[43.258458437370166, -1.4379363845904438, -2.6194994988774916]","[-0.8813976881385714, 26.008729587382852, 0.05371079281168695]"
10,10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000010_RGB.png,"[954.0, 804.0, 0.0]","[984.0, 768.0, 1.0]","[924.0, 774.0, 1.0]","[1026.0, 666.0, 1.0]","[900.0, 690.0, 0.0]","[1080.0, 750.0, 1.0]","[882.0, 762.0, 0.0]","[1116.0, 912.0, 0.0]","[1092.0, 1074.0, 0.0]","[1110.0, 1050.0, 0.0]","[834.0, 1080.0, 0.0]","[1044.0, 912.0, 0.0]","[852.0, 1080.0, 0.0]","[1086.0, 1068.0, 0.0]","[893.9999999999999, 894.0, 0.0]","[1044.0, 1032.0, 0.0]","[1050.0, 1032.0, 0.0]","[43.43707448236326, -1.45200884473455, -2.62971630749104]","[-0.8377246984031054, 26.526972197005097, -0.1039580297713308]"
11,11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_2_ID21/RGB/000011_RGB.png,"[960.0, 756.0, 0.0]","[984.0, 684.0, 0.0]","[924.0, 744.0, 0.0]","[1026.0, 684.0, 0.0]","[893.9999999999999, 678.0, 0.0]","[1092.0, 756.0, 0.0]","[858.0, 762.0, 0.0]","[1032.0, 894.0, 0.0]","[810.0, 1080.0, 0.0]","[1002.0, 888.0, 0.0]","[1284.0, 1080.0, 0.0]","[1284.0, 1074.0, 0.0]","[912.0, 906.0, 0.0]","[1020.0, 894.0, 0.0]","[774.0, 1080.0, 0.0]","[906.0, 882.0, 0.0]","[900.0, 882.0, 0.0]","[44.46882628841778, -1.35059483336776, -2.539083522368762]","[-0.48635357421495, 28.993729849915578, -0.46241611236918834]"
