,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000000_RGB.png,"[966.0, 444.0, 1.0]","[978.0, 414.0, 1.0]","[942.0, 414.0, 1.0]","[1020.0, 432.0, 1.0]","[900.0, 432.0, 1.0]","[1074.0, 594.0, 1.0]","[846.0, 582.0, 1.0]","[1128.0, 780.0, 1.0]","[804.0, 780.0, 1.0]","[1134.0, 954.0, 1.0]","[780.0, 936.0, 1.0]","[1038.0, 900.0, 1.0]","[882.0, 894.0, 1.0]","[1032.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[744.0, 1062.0, 0.0]","[750.0, 1062.0, 0.0]","[3.3693484222132826, 0.8610521798429698, 0.2942248169034471]","[6.575785277058201, -1.1859812785903203, -2.816708708585087]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000001_RGB.png,"[966.0, 444.0, 1.0]","[978.0, 414.0, 1.0]","[942.0, 414.0, 1.0]","[1020.0, 432.0, 1.0]","[900.0, 432.0, 1.0]","[1080.0, 594.0, 1.0]","[846.0, 582.0, 1.0]","[1128.0, 780.0, 1.0]","[804.0, 780.0, 1.0]","[1134.0, 954.0, 1.0]","[786.0, 942.0, 1.0]","[1038.0, 900.0, 1.0]","[882.0, 894.0, 1.0]","[1038.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[750.0, 1056.0, 0.0]","[756.0, 1056.0, 0.0]","[3.352001519708443, 0.8279270306420318, 0.289916944325494]","[6.5923439620955, -1.186158145585837, -2.819331752258513]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000002_RGB.png,"[966.0, 444.0, 1.0]","[978.0, 414.0, 1.0]","[936.0, 414.0, 1.0]","[1020.0, 432.0, 1.0]","[900.0, 432.0, 1.0]","[1080.0, 594.0, 1.0]","[846.0, 582.0, 1.0]","[1128.0, 774.0, 1.0]","[804.0, 780.0, 1.0]","[1134.0, 954.0, 1.0]","[786.0, 942.0, 1.0]","[1038.0, 900.0, 1.0]","[882.0, 888.0, 1.0]","[1032.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[744.0, 1056.0, 0.0]","[756.0, 1056.0, 0.0]","[3.401799393771631, 0.823237336965158, 0.296140581007095]","[6.571988824981945, -1.1701379932957776, -2.7999653616772164]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000003_RGB.png,"[966.0, 438.0, 1.0]","[990.0, 414.0, 1.0]","[942.0, 414.0, 1.0]","[1026.0, 432.0, 1.0]","[906.0, 432.0, 1.0]","[1080.0, 588.0, 1.0]","[852.0, 588.0, 1.0]","[1134.0, 774.0, 1.0]","[798.0, 750.0, 1.0]","[1134.0, 948.0, 1.0]","[792.0, 942.0, 1.0]","[1044.0, 882.0, 1.0]","[888.0, 894.0, 1.0]","[1032.0, 1068.0, 0.0]","[888.0, 1068.0, 0.0]","[1140.0, 978.0, 0.0]","[792.0, 1068.0, 0.0]","[3.4309908372544213, 0.8318887215458799, 0.19783859870367151]","[7.182308817767584, -1.3984888149458097, -3.0116877287477655]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000004_RGB.png,"[966.0, 438.0, 1.0]","[984.0, 408.0, 1.0]","[942.0, 414.0, 1.0]","[1020.0, 432.0, 1.0]","[906.0, 432.0, 1.0]","[1074.0, 594.0, 1.0]","[846.0, 582.0, 1.0]","[1128.0, 780.0, 1.0]","[798.0, 780.0, 1.0]","[1134.0, 948.0, 1.0]","[786.0, 942.0, 1.0]","[1032.0, 900.0, 1.0]","[882.0, 894.0, 1.0]","[1026.0, 1062.0, 0.0]","[893.9999999999999, 1062.0, 0.0]","[756.0, 1050.0, 0.0]","[762.0, 1056.0, 0.0]","[3.4304037936459646, 0.8432764989425073, 0.18168450504500333]","[7.14902970018938, -1.3692978398452618, -3.007780247143227]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000005_RGB.png,"[966.0, 438.0, 1.0]","[978.0, 414.0, 1.0]","[936.0, 414.0, 1.0]","[1020.0, 438.0, 1.0]","[900.0, 432.0, 1.0]","[1074.0, 594.0, 1.0]","[846.0, 582.0, 1.0]","[1128.0, 780.0, 1.0]","[804.0, 786.0, 1.0]","[1134.0, 954.0, 1.0]","[786.0, 942.0, 1.0]","[1038.0, 900.0, 1.0]","[882.0, 894.0, 1.0]","[1038.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[750.0, 1056.0, 0.0]","[756.0, 1062.0, 0.0]","[3.4562066094605606, 0.8509889592876663, 0.05872788747033644]","[6.964175819551662, -1.2797936999918462, -2.924724607234236]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000006_RGB.png,"[966.0, 438.0, 1.0]","[978.0, 414.0, 1.0]","[936.0, 414.0, 1.0]","[1020.0, 438.0, 1.0]","[900.0, 432.0, 1.0]","[1074.0, 594.0, 1.0]","[846.0, 582.0, 1.0]","[1128.0, 780.0, 1.0]","[804.0, 780.0, 1.0]","[1134.0, 948.0, 1.0]","[786.0, 942.0, 1.0]","[1038.0, 900.0, 1.0]","[882.0, 894.0, 1.0]","[1032.0, 1068.0, 0.0]","[828.0, 1068.0, 0.0]","[750.0, 1056.0, 0.0]","[762.0, 1062.0, 0.0]","[3.4469060646255194, 0.8790249554598233, -0.023925637067311642]","[6.870483594774264, -1.2320918451608935, -2.896480569144026]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000007_RGB.png,"[966.0, 438.0, 1.0]","[978.0, 414.0, 1.0]","[936.0, 414.0, 1.0]","[1020.0, 432.0, 1.0]","[900.0, 432.0, 1.0]","[1074.0, 594.0, 1.0]","[846.0, 582.0, 1.0]","[1128.0, 780.0, 1.0]","[804.0, 780.0, 1.0]","[1134.0, 954.0, 1.0]","[780.0, 942.0, 1.0]","[1038.0, 900.0, 1.0]","[882.0, 894.0, 1.0]","[1032.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[750.0, 1056.0, 0.0]","[762.0, 1056.0, 0.0]","[3.4075024197666295, 0.8671047222114291, -0.06665966739962285]","[7.532842656921933, -1.5036534679132263, -3.0986314844131213]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000008_RGB.png,"[966.0, 438.0, 1.0]","[984.0, 408.0, 1.0]","[942.0, 414.0, 1.0]","[1020.0, 432.0, 1.0]","[906.0, 432.0, 1.0]","[1080.0, 594.0, 1.0]","[846.0, 582.0, 1.0]","[1128.0, 780.0, 1.0]","[804.0, 780.0, 1.0]","[1134.0, 948.0, 1.0]","[786.0, 942.0, 1.0]","[1032.0, 894.0, 1.0]","[888.0, 894.0, 1.0]","[1026.0, 1062.0, 0.0]","[900.0, 1062.0, 0.0]","[1032.0, 1062.0, 0.0]","[762.0, 1056.0, 0.0]","[3.346703930602517, 0.8730880896956219, -0.12600487745443828]","[7.310490254104616, -1.4126299270846985, -3.013756298057809]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000009_RGB.png,"[966.0, 444.0, 1.0]","[978.0, 414.0, 1.0]","[936.0, 414.0, 1.0]","[1020.0, 432.0, 1.0]","[900.0, 432.0, 1.0]","[1080.0, 594.0, 1.0]","[846.0, 582.0, 1.0]","[1128.0, 780.0, 1.0]","[798.0, 780.0, 1.0]","[1134.0, 948.0, 1.0]","[786.0, 942.0, 1.0]","[1038.0, 900.0, 1.0]","[882.0, 888.0, 1.0]","[1038.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[750.0, 1056.0, 0.0]","[756.0, 1056.0, 0.0]","[3.2924656125379945, 0.8784468466621227, -0.14980347912496228]","[7.108750465138276, -1.327523841810619, -2.94041585305106]"
