,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000003_RGB.png,"[954.0, 426.0, 1.0]","[984.0, 402.0, 1.0]","[930.0, 402.0, 1.0]","[1038.0, 432.0, 1.0]","[893.9999999999999, 426.0, 1.0]","[1080.0, 552.0, 1.0]","[846.0, 546.0, 1.0]","[1128.0, 720.0, 1.0]","[780.0, 738.0, 1.0]","[1128.0, 900.0, 1.0]","[786.0, 912.0, 1.0]","[1038.0, 900.0, 1.0]","[876.0, 888.0, 1.0]","[1110.0, 1092.0, 0.0]","[828.0, 1086.0, 0.0]","[1104.0, 1074.0, 0.0]","[864.0, 1068.0, 0.0]","[-10.753131304758492, -0.3879608148412068, 1.0815119172729295]","[0.30844163912473493, 5.644216621335314, 1.2148825918771886]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000005_RGB.png,"[954.0, 432.0, 1.0]","[984.0, 408.0, 1.0]","[930.0, 408.0, 1.0]","[1038.0, 432.0, 1.0]","[900.0, 432.0, 1.0]","[1086.0, 558.0, 1.0]","[852.0, 552.0, 1.0]","[1146.0, 726.0, 1.0]","[780.0, 732.0, 1.0]","[1128.0, 906.0, 1.0]","[774.0, 918.0, 1.0]","[1044.0, 894.0, 1.0]","[876.0, 894.0, 1.0]","[1158.0, 1092.0, 0.0]","[840.0, 1056.0, 0.0]","[1098.0, 1074.0, 0.0]","[870.0, 1032.0, 0.0]","[-11.376107951165386, -0.1928224619959212, 0.2128280453810577]","[0.6645236786502302, 5.537289921213394, 1.4282875010539882]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000006_RGB.png,"[960.0, 438.0, 1.0]","[990.0, 414.0, 1.0]","[936.0, 408.0, 1.0]","[1020.0, 426.0, 1.0]","[893.9999999999999, 426.0, 1.0]","[1080.0, 558.0, 1.0]","[852.0, 552.0, 1.0]","[1140.0, 726.0, 1.0]","[786.0, 744.0, 1.0]","[1134.0, 906.0, 1.0]","[798.0, 918.0, 1.0]","[1044.0, 906.0, 1.0]","[876.0, 900.0, 1.0]","[1080.0, 1068.0, 0.0]","[786.0, 1086.0, 0.0]","[1080.0, 1062.0, 0.0]","[870.0, 1044.0, 0.0]","[-11.763487420868207, 0.3190652250005867, 0.2601926144765928]","[0.5704944981662252, 5.558059048900135, 1.4829070312623913]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000007_RGB.png,"[960.0, 438.0, 1.0]","[978.0, 414.0, 1.0]","[930.0, 414.0, 1.0]","[1020.0, 432.0, 0.0]","[888.0, 432.0, 1.0]","[1080.0, 552.0, 1.0]","[846.0, 552.0, 1.0]","[1140.0, 714.0, 1.0]","[780.0, 732.0, 1.0]","[1134.0, 900.0, 1.0]","[774.0, 912.0, 1.0]","[1050.0, 900.0, 1.0]","[882.0, 888.0, 1.0]","[1122.0, 1080.0, 0.0]","[840.0, 1068.0, 0.0]","[1098.0, 1074.0, 0.0]","[864.0, 1050.0, 0.0]","[-11.991253463206764, 0.4152820583100471, 0.5844423002233473]","[0.9027205627762019, 5.465549083092258, 1.4058391815257048]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000008_RGB.png,"[966.0, 438.0, 1.0]","[984.0, 414.0, 1.0]","[936.0, 414.0, 1.0]","[1026.0, 426.0, 0.0]","[888.0, 438.0, 1.0]","[1086.0, 552.0, 1.0]","[846.0, 558.0, 1.0]","[1140.0, 720.0, 1.0]","[786.0, 732.0, 1.0]","[1146.0, 900.0, 1.0]","[786.0, 918.0, 1.0]","[1032.0, 888.0, 1.0]","[876.0, 888.0, 1.0]","[1080.0, 1086.0, 0.0]","[804.0, 1086.0, 0.0]","[1008.0, 1074.0, 0.0]","[774.0, 1080.0, 0.0]","[-11.942123018582077, 0.27731112893091747, 0.721641792438592]","[0.7317589542679095, 5.526909540483711, 1.4770539733877008]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000009_RGB.png,"[966.0, 438.0, 1.0]","[978.0, 414.0, 1.0]","[936.0, 414.0, 1.0]","[1026.0, 426.0, 1.0]","[893.9999999999999, 444.0, 1.0]","[1086.0, 558.0, 1.0]","[846.0, 564.0, 1.0]","[1140.0, 708.0, 1.0]","[798.0, 726.0, 1.0]","[1152.0, 900.0, 1.0]","[774.0, 912.0, 1.0]","[1038.0, 882.0, 1.0]","[870.0, 882.0, 1.0]","[1086.0, 1086.0, 0.0]","[846.0, 1086.0, 0.0]","[1008.0, 1080.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[-11.807824238789769, 0.24728112505445357, 0.9068191614996346]","[0.6038289685322294, 5.570371901892427, 1.5314868116172764]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000010_RGB.png,"[966.0, 444.0, 0.0]","[984.0, 414.0, 1.0]","[930.0, 414.0, 1.0]","[1014.0, 432.0, 1.0]","[893.9999999999999, 432.0, 0.0]","[1092.0, 564.0, 1.0]","[840.0, 570.0, 1.0]","[1146.0, 714.0, 1.0]","[798.0, 732.0, 1.0]","[1140.0, 906.0, 1.0]","[750.0, 900.0, 1.0]","[1050.0, 888.0, 1.0]","[858.0, 882.0, 1.0]","[1032.0, 1080.0, 0.0]","[774.0, 1068.0, 0.0]","[720.0, 1080.0, 0.0]","[720.0, 1086.0, 0.0]","[-11.671373089486636, 0.01759720657067901, 1.1348435552803522]","[0.4234960970687651, 5.629694518411319, 1.615553502803753]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000011_RGB.png,"[966.0, 438.0, 1.0]","[984.0, 408.0, 1.0]","[936.0, 408.0, 1.0]","[1032.0, 444.0, 0.0]","[882.0, 444.0, 1.0]","[1086.0, 558.0, 1.0]","[840.0, 564.0, 1.0]","[1140.0, 720.0, 1.0]","[786.0, 732.0, 1.0]","[1146.0, 912.0, 1.0]","[762.0, 912.0, 1.0]","[1038.0, 882.0, 1.0]","[870.0, 882.0, 1.0]","[1098.0, 1086.0, 0.0]","[762.0, 1074.0, 0.0]","[756.0, 1050.0, 0.0]","[714.0, 1080.0, 0.0]","[-11.62442746668725, -0.23746898894350416, 1.2644113993669148]","[0.7201431516603524, 5.625760179267735, 1.4206764238496241]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000012_RGB.png,"[966.0, 456.0, 0.0]","[996.0000000000001, 438.0, 0.0]","[936.0, 444.0, 0.0]","[1008.0, 438.0, 0.0]","[906.0, 444.0, 0.0]","[1086.0, 558.0, 1.0]","[840.0, 558.0, 1.0]","[1140.0, 732.0, 0.0]","[798.0, 720.0, 1.0]","[1140.0, 912.0, 1.0]","[774.0, 900.0, 1.0]","[1038.0, 888.0, 1.0]","[870.0, 894.0, 1.0]","[1038.0, 1086.0, 0.0]","[762.0, 1008.0, 0.0]","[756.0, 1086.0, 0.0]","[762.0, 1086.0, 0.0]","[-11.648855921675235, -0.4705006921423237, 1.2150319532880172]","[0.7856392180911682, 5.56560814520073, 1.3764143947582008]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11/RGB/000013_RGB.png,"[966.0, 456.0, 0.0]","[972.0, 426.0, 0.0]","[936.0, 444.0, 0.0]","[1008.0, 438.0, 0.0]","[900.0, 444.0, 0.0]","[1092.0, 558.0, 1.0]","[834.0, 564.0, 0.0]","[1146.0, 732.0, 0.0]","[798.0, 714.0, 0.0]","[1140.0, 906.0, 1.0]","[774.0, 900.0, 1.0]","[1038.0, 888.0, 1.0]","[870.0, 894.0, 1.0]","[1032.0, 1086.0, 0.0]","[762.0, 1002.0, 0.0]","[762.0, 1086.0, 0.0]","[768.0, 1086.0, 0.0]","[-11.778873881352748, -0.5512878343178028, 1.192313315665532]","[0.6735868470281208, 5.564851684429057, 1.4264979897159604]"
