,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000000_RGB.png,"[978.0, 444.0, 1.0]","[996.0000000000001, 426.0, 1.0]","[954.0, 426.0, 1.0]","[1032.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1092.0, 612.0, 1.0]","[858.0, 594.0, 1.0]","[1134.0, 786.0, 1.0]","[768.0, 780.0, 1.0]","[1092.0, 918.0, 1.0]","[846.0, 936.0, 1.0]","[1062.0, 966.0000000000001, 1.0]","[888.0, 972.0, 1.0]","[1110.0, 972.0, 0.0]","[924.0, 1074.0, 0.0]","[1128.0, 972.0, 0.0]","[1056.0, 978.0, 0.0]","[1.2354497545636778, 0.1907556673628882, -0.16918251415919058]","[12.137749932489344, -6.9007135236102615, -6.370754034332375]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000001_RGB.png,"[978.0, 444.0, 1.0]","[996.0000000000001, 426.0, 1.0]","[954.0, 426.0, 1.0]","[1032.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1092.0, 612.0, 1.0]","[864.0, 594.0, 1.0]","[1134.0, 780.0, 1.0]","[768.0, 780.0, 1.0]","[1098.0, 912.0, 1.0]","[852.0, 936.0, 1.0]","[1056.0, 960.0, 1.0]","[906.0, 960.0, 1.0]","[1110.0, 1074.0, 0.0]","[930.0, 1074.0, 0.0]","[1128.0, 1074.0, 0.0]","[1056.0, 978.0, 0.0]","[1.2577529135886905, 0.25006647080158867, -0.1874769443403922]","[12.158161202599269, -6.91763549071156, -6.414260188331507]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000002_RGB.png,"[978.0, 444.0, 1.0]","[996.0000000000001, 426.0, 1.0]","[954.0, 426.0, 1.0]","[1032.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1092.0, 612.0, 1.0]","[864.0, 594.0, 1.0]","[1134.0, 786.0, 1.0]","[768.0, 780.0, 1.0]","[1092.0, 918.0, 1.0]","[846.0, 936.0, 1.0]","[1056.0, 960.0, 1.0]","[912.0, 960.0, 1.0]","[1110.0, 972.0, 0.0]","[930.0, 1074.0, 0.0]","[1122.0, 972.0, 0.0]","[1056.0, 978.0, 0.0]","[1.2807097859207606, 0.2819675659212976, -0.18409254766057406]","[12.152782245045415, -6.916387761974218, -6.409704297870732]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000003_RGB.png,"[978.0, 444.0, 1.0]","[996.0000000000001, 426.0, 1.0]","[954.0, 426.0, 1.0]","[1032.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1092.0, 612.0, 1.0]","[858.0, 594.0, 1.0]","[1134.0, 786.0, 1.0]","[768.0, 780.0, 1.0]","[1092.0, 918.0, 1.0]","[852.0, 936.0, 1.0]","[1062.0, 966.0000000000001, 1.0]","[906.0, 966.0000000000001, 1.0]","[1098.0, 1074.0, 0.0]","[888.0, 1074.0, 0.0]","[1122.0, 972.0, 0.0]","[1056.0, 978.0, 0.0]","[1.2812256201371803, 0.3282420211939724, -0.21346486281145904]","[12.175168097822706, -6.91600611927091, -6.418682370950789]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000004_RGB.png,"[978.0, 444.0, 1.0]","[1002.0, 426.0, 1.0]","[954.0, 426.0, 1.0]","[1032.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1086.0, 612.0, 1.0]","[858.0, 594.0, 1.0]","[1134.0, 786.0, 1.0]","[774.0, 768.0, 1.0]","[1098.0, 918.0, 1.0]","[852.0, 936.0, 1.0]","[1056.0, 954.0, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1116.0, 972.0, 0.0]","[936.0, 1074.0, 0.0]","[1134.0, 1074.0, 0.0]","[1056.0, 983.9999999999999, 0.0]","[1.286740955554932, 0.3020661007521131, -0.28717472840984987]","[12.159667682976018, -6.9164948707801, -6.403778549450743]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000005_RGB.png,"[978.0, 444.0, 1.0]","[996.0000000000001, 426.0, 1.0]","[954.0, 426.0, 1.0]","[1032.0, 456.0, 1.0]","[918.0, 456.0, 1.0]","[1086.0, 612.0, 1.0]","[858.0, 600.0, 1.0]","[1134.0, 780.0, 1.0]","[768.0, 780.0, 1.0]","[1098.0, 918.0, 1.0]","[852.0, 936.0, 1.0]","[1056.0, 960.0, 1.0]","[912.0, 960.0, 1.0]","[1110.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[1128.0, 1074.0, 0.0]","[1062.0, 978.0, 0.0]","[1.3538013822585655, 0.3509623884176243, -0.27726770095088393]","[12.17019597708606, -6.926634590425681, -6.429612931315372]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000006_RGB.png,"[978.0, 444.0, 1.0]","[996.0000000000001, 426.0, 1.0]","[954.0, 432.0, 1.0]","[1032.0, 456.0, 1.0]","[918.0, 456.0, 1.0]","[1086.0, 612.0, 1.0]","[858.0, 594.0, 1.0]","[1134.0, 786.0, 1.0]","[774.0, 774.0, 1.0]","[1092.0, 918.0, 1.0]","[846.0, 942.0, 1.0]","[1062.0, 966.0000000000001, 1.0]","[912.0, 966.0000000000001, 1.0]","[1062.0, 1074.0, 0.0]","[888.0, 1074.0, 0.0]","[1122.0, 1068.0, 0.0]","[1062.0, 978.0, 0.0]","[1.4613976690024837, 0.4588520818325165, -0.2890548774501408]","[12.124884717801244, -6.9248959158671015, -6.4027989459437595]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000007_RGB.png,"[978.0, 444.0, 1.0]","[1002.0, 426.0, 1.0]","[954.0, 426.0, 1.0]","[1032.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1086.0, 612.0, 1.0]","[858.0, 594.0, 1.0]","[1134.0, 792.0, 1.0]","[774.0, 768.0, 1.0]","[1098.0, 912.0, 1.0]","[852.0, 936.0, 1.0]","[1056.0, 954.0, 1.0]","[888.0, 966.0000000000001, 1.0]","[1116.0, 966.0000000000001, 0.0]","[893.9999999999999, 1074.0, 0.0]","[1134.0, 1074.0, 0.0]","[864.0, 978.0, 0.0]","[1.6005587500912812, 0.4592032466891334, -0.3137090758796107]","[12.120665554121175, -6.923815325604842, -6.404374130122518]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000008_RGB.png,"[978.0, 444.0, 1.0]","[996.0000000000001, 426.0, 1.0]","[954.0, 426.0, 1.0]","[1032.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1086.0, 612.0, 1.0]","[858.0, 594.0, 1.0]","[1134.0, 786.0, 1.0]","[774.0, 780.0, 1.0]","[1092.0, 918.0, 1.0]","[852.0, 942.0, 1.0]","[1056.0, 966.0000000000001, 1.0]","[918.0, 966.0000000000001, 1.0]","[1068.0, 1074.0, 0.0]","[888.0, 1074.0, 0.0]","[1122.0, 1074.0, 0.0]","[1062.0, 983.9999999999999, 0.0]","[1.6416669370074606, 0.4699180090422913, -0.2251914543438878]","[12.103967464298213, -6.924086316185331, -6.402567991759053]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000009_RGB.png,"[978.0, 444.0, 1.0]","[996.0000000000001, 426.0, 1.0]","[954.0, 426.0, 1.0]","[1032.0, 456.0, 1.0]","[918.0, 456.0, 1.0]","[1086.0, 612.0, 1.0]","[858.0, 600.0, 1.0]","[1134.0, 786.0, 1.0]","[768.0, 780.0, 1.0]","[1092.0, 918.0, 1.0]","[846.0, 942.0, 1.0]","[1056.0, 966.0000000000001, 1.0]","[918.0, 966.0000000000001, 1.0]","[1062.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[1122.0, 972.0, 0.0]","[1062.0, 983.9999999999999, 0.0]","[1.6100788129841135, 0.5038938055246823, -0.16128156063797247]","[12.10659185896525, -6.92319164736195, -6.4072341561316515]"
