,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000000_RGB.png,"[485.99481201171875, 542.0615234375, 0.5721318125724792]","[470.6370849609375, 557.1092529296875, 0.41651687026023865]","[471.6168518066406, 529.2218017578125, 0.5212761759757996]","[481.19671630859375, 575.3524780273438, 0.6221835017204285]","[483.4884338378906, 509.27337646484375, 0.6659435033798218]","[560.8922119140625, 607.9235229492188, 0.6560235023498535]","[566.7278442382812, 473.53594970703125, 0.7226455807685852]","[694.6278076171875, 635.4069213867188, 0.5153365731239319]","[679.1033325195312, 451.3033447265625, 0.4621163606643677]","[779.0675048828125, 631.3151245117188, 0.319886714220047]","[755.8068237304688, 464.8567199707031, 0.5448596477508545]","[763.787109375, 587.7916870117188, 0.6123605966567993]","[763.5010986328125, 498.3475646972656, 0.5619571208953857]","[832.0380249023438, 650.0896606445312, 0.3528687357902527]","[827.5221557617188, 454.2459411621094, 0.31038084626197815]","[824.8818359375, 617.2052001953125, 0.2563105821609497]","[810.6061401367188, 469.84979248046875, 0.15199269354343414]","[-0.1728972177606051, -1.0289014486148003, 0.35613960541019735]","[5.783542392796654, -18.19253520002413, -2.164680958047402]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000001_RGB.png,"[485.3865661621094, 541.8734130859375, 0.5638550519943237]","[469.96478271484375, 556.9395751953125, 0.45137402415275574]","[471.1750183105469, 529.1533813476562, 0.5439386367797852]","[481.173583984375, 575.2471313476562, 0.6305599808692932]","[483.338623046875, 509.4823913574219, 0.6741977334022522]","[560.1290283203125, 607.5767211914062, 0.6455957293510437]","[566.1864013671875, 473.650146484375, 0.7173513770103455]","[692.2669067382812, 634.7604370117188, 0.554659366607666]","[677.62646484375, 451.31201171875, 0.4583297371864319]","[778.7728271484375, 634.1936645507812, 0.3174319267272949]","[754.0702514648438, 464.69708251953125, 0.5620498657226562]","[758.6735229492188, 587.9845581054688, 0.5500953197479248]","[758.64208984375, 499.3724060058594, 0.4841674268245697]","[831.1405639648438, 645.5720825195312, 0.3361164629459381]","[827.1834716796875, 454.27850341796875, 0.328592449426651]","[823.22607421875, 625.1293334960938, 0.2684580683708191]","[809.779541015625, 469.4814453125, 0.140095517039299]","[-0.248370041409689, -1.064032666603545, 0.3224492960565657]","[5.797335637145542, -18.224540239272233, -2.1603344514876035]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000002_RGB.png,"[485.274169921875, 541.9276123046875, 0.5680689811706543]","[470.0597229003906, 557.041748046875, 0.44873353838920593]","[470.9939880371094, 529.2272338867188, 0.5541791915893555]","[481.0528564453125, 575.2551879882812, 0.6220581531524658]","[483.1166687011719, 509.5421142578125, 0.6763574481010437]","[560.41650390625, 607.8833618164062, 0.6546952128410339]","[566.499755859375, 473.26812744140625, 0.7165420651435852]","[692.9140014648438, 634.6683959960938, 0.5482213497161865]","[677.51611328125, 451.4223327636719, 0.4649879038333893]","[777.7677612304688, 632.5267944335938, 0.30607905983924866]","[752.2838134765625, 463.5899963378906, 0.5749080181121826]","[764.50537109375, 589.7274169921875, 0.6352845430374146]","[764.1080322265625, 499.5078125, 0.5767974853515625]","[831.8117065429688, 646.4237670898438, 0.31768155097961426]","[827.9808349609375, 452.5086669921875, 0.30988946557044983]","[824.6912231445312, 618.7500610351562, 0.25672686100006104]","[809.1055908203125, 468.7870788574219, 0.13203175365924835]","[-0.3280433973839227, -1.1135283417480164, 0.2624807908689858]","[5.768384339161182, -18.19974203148202, -2.1415147904884693]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000003_RGB.png,"[484.50958251953125, 541.8263549804688, 0.5755091905593872]","[469.3345031738281, 556.9329833984375, 0.4702662229537964]","[470.4228210449219, 529.1134033203125, 0.5728669762611389]","[480.8529968261719, 575.3619995117188, 0.6403183341026306]","[482.84332275390625, 509.84027099609375, 0.6828655004501343]","[560.25, 608.5574951171875, 0.6659197807312012]","[566.114013671875, 472.9484558105469, 0.708874523639679]","[691.390869140625, 634.3272094726562, 0.5434658527374268]","[681.99169921875, 451.1404724121094, 0.38540753722190857]","[777.9989013671875, 632.514892578125, 0.30421149730682373]","[752.2525634765625, 464.3128356933594, 0.5763194561004639]","[762.9424438476562, 590.0101318359375, 0.6332590579986572]","[758.806396484375, 499.3258361816406, 0.48323318362236023]","[830.2738037109375, 646.3607788085938, 0.325020968914032]","[828.0423583984375, 452.3921813964844, 0.3108384609222412]","[823.23291015625, 619.2244873046875, 0.2580064535140991]","[807.6491088867188, 469.26513671875, 0.13702932000160217]","[-0.3668020363181515, -1.1653400730869894, 0.25398258046982186]","[5.753091952057866, -18.226072971912192, -2.145940062550696]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000004_RGB.png,"[485.02838134765625, 542.9900512695312, 0.5933130383491516]","[469.91839599609375, 558.0335083007812, 0.47625377774238586]","[470.8404846191406, 530.2745971679688, 0.5622435808181763]","[480.9126892089844, 575.5259399414062, 0.6407347917556763]","[482.7739562988281, 509.88568115234375, 0.6806123852729797]","[560.3453979492188, 607.6981201171875, 0.6512188911437988]","[566.3943481445312, 473.5796813964844, 0.717066764831543]","[692.68798828125, 634.36279296875, 0.5418668985366821]","[676.5431518554688, 457.2978820800781, 0.5751762390136719]","[778.853271484375, 634.0189208984375, 0.3155869245529175]","[753.177734375, 464.317138671875, 0.5734329223632812]","[762.7849731445312, 589.745849609375, 0.6216879487037659]","[758.6609497070312, 499.5432434082031, 0.4843912720680237]","[830.9656372070312, 646.3546142578125, 0.32367920875549316]","[826.6197509765625, 454.9576416015625, 0.3252979516983032]","[823.5050048828125, 624.9760131835938, 0.2601037621498108]","[809.5739135742188, 469.7456970214844, 0.13200542330741882]","[-0.3579981980075373, -1.2841863529115627, 0.21541571765736908]","[5.961806904810169, -18.151217490179246, -2.232981446193326]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000005_RGB.png,"[485.1915283203125, 542.8112182617188, 0.5862763524055481]","[469.92669677734375, 558.1629028320312, 0.4837277829647064]","[470.8356628417969, 530.0564575195312, 0.5605883598327637]","[481.2232971191406, 575.6840209960938, 0.6499318480491638]","[482.984130859375, 509.94293212890625, 0.6876996159553528]","[560.039306640625, 608.2431640625, 0.6609920859336853]","[566.376220703125, 473.0279541015625, 0.7069625854492188]","[691.5929565429688, 634.18212890625, 0.5384225249290466]","[682.7744750976562, 451.3048095703125, 0.3953613042831421]","[779.3768920898438, 633.2684936523438, 0.31509798765182495]","[753.7242431640625, 464.0752258300781, 0.5802034139633179]","[757.4807739257812, 587.2777709960938, 0.5551437735557556]","[757.1281127929688, 498.34234619140625, 0.48564645648002625]","[830.518798828125, 646.5941162109375, 0.3467084467411041]","[826.4287719726562, 453.85699462890625, 0.3325129747390747]","[823.1333618164062, 624.7531127929688, 0.27641239762306213]","[809.3800048828125, 468.6645812988281, 0.14056406915187836]","[-0.3293181058294442, -1.362963879693487, 0.22681145727267116]","[5.9084110771361935, -18.20674493744839, -2.204578997967607]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000006_RGB.png,"[485.3019714355469, 542.8568725585938, 0.5829716324806213]","[470.2552490234375, 557.9404296875, 0.45627909898757935]","[471.26300048828125, 530.057861328125, 0.5337345004081726]","[481.5000915527344, 575.4769897460938, 0.6400143504142761]","[483.50225830078125, 509.92138671875, 0.6851025223731995]","[560.5505981445312, 608.47119140625, 0.6634664535522461]","[566.3310546875, 473.64837646484375, 0.7202798128128052]","[690.391357421875, 634.47705078125, 0.5352540612220764]","[677.25048828125, 451.5489501953125, 0.45360907912254333]","[777.3352661132812, 633.2328491210938, 0.3194974362850189]","[754.3973999023438, 463.9213562011719, 0.5693789124488831]","[756.9004516601562, 586.9752197265625, 0.5512316823005676]","[756.34228515625, 499.3654479980469, 0.5384601354598999]","[828.5162353515625, 647.58837890625, 0.26449742913246155]","[829.0064697265625, 453.8544006347656, 0.32531335949897766]","[822.9300537109375, 625.007080078125, 0.26482638716697693]","[809.7310791015625, 468.4540100097656, 0.1572653353214264]","[-0.31934158672344787, -1.371227069974509, 0.20799560723171107]","[5.839371636521958, -18.196762155770568, -2.1437345478338568]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000007_RGB.png,"[486.0535583496094, 543.11962890625, 0.5769941210746765]","[471.8606262207031, 557.1951293945312, 0.3280099928379059]","[471.652099609375, 530.361083984375, 0.5237343907356262]","[481.7043151855469, 575.5377197265625, 0.6301335692405701]","[483.34149169921875, 509.8061828613281, 0.6866133809089661]","[561.0015258789062, 608.687255859375, 0.671665370464325]","[566.33740234375, 474.0611877441406, 0.7177534699440002]","[692.5921630859375, 635.3849487304688, 0.5043756365776062]","[678.9535522460938, 451.24066162109375, 0.4419509768486023]","[777.8574829101562, 633.9842529296875, 0.32540497183799744]","[754.4415283203125, 464.5340270996094, 0.548052966594696]","[761.9864501953125, 588.8807983398438, 0.6234131455421448]","[761.6688842773438, 499.07666015625, 0.5732672214508057]","[831.424072265625, 648.6948852539062, 0.32664117217063904]","[828.8798217773438, 454.2721862792969, 0.30444949865341187]","[824.1409912109375, 624.9437255859375, 0.25241583585739136]","[811.5723876953125, 470.0364685058594, 0.14519907534122467]","[-0.25910561659931985, -1.3696314052427259, 0.2243870292044961]","[5.840561691502091, -18.191859614417098, -2.1376069713969734]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000008_RGB.png,"[485.4215393066406, 542.917236328125, 0.5804314613342285]","[470.57891845703125, 557.899169921875, 0.4487789571285248]","[471.489013671875, 530.1296997070312, 0.5399826765060425]","[482.02581787109375, 575.1756591796875, 0.6202219128608704]","[483.66375732421875, 509.81317138671875, 0.6845667362213135]","[560.7733764648438, 608.6334228515625, 0.6700588464736938]","[566.5810546875, 473.5007629394531, 0.7163422703742981]","[690.8441772460938, 634.62939453125, 0.5275849103927612]","[677.98779296875, 451.4565124511719, 0.44768279790878296]","[776.1016235351562, 632.5213012695312, 0.33105888962745667]","[754.2019653320312, 464.29656982421875, 0.5527529716491699]","[757.8487548828125, 586.017578125, 0.5247064232826233]","[757.08935546875, 498.90301513671875, 0.533306360244751]","[830.8182983398438, 647.9296875, 0.34781569242477417]","[828.7404174804688, 455.04632568359375, 0.3150768578052521]","[822.8714599609375, 624.4771118164062, 0.26672276854515076]","[809.1985473632812, 469.9278564453125, 0.16565260291099548]","[-0.21146549839312367, -1.441758579347489, 0.1797980403621821]","[5.86629439468567, -18.21215437695907, -2.158124332980585]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_1_ID02/RGB/000009_RGB.png,"[485.4361572265625, 543.1978759765625, 0.5863806009292603]","[470.6565246582031, 558.3128662109375, 0.46735766530036926]","[471.4550476074219, 530.3789672851562, 0.5349417924880981]","[481.7474670410156, 575.5100708007812, 0.6359729170799255]","[483.3809509277344, 509.924560546875, 0.690754771232605]","[561.1785888671875, 608.7858276367188, 0.6851370334625244]","[566.4606323242188, 473.3963623046875, 0.7097434401512146]","[692.3294067382812, 634.6400146484375, 0.5127374529838562]","[677.5940551757812, 451.3763732910156, 0.4399409592151642]","[777.7362060546875, 633.3675537109375, 0.3053489327430725]","[753.4227905273438, 463.5353698730469, 0.5624515414237976]","[757.359375, 586.70654296875, 0.5447733998298645]","[756.3529052734375, 499.0284423828125, 0.5489776134490967]","[830.9750366210938, 649.0330200195312, 0.32807815074920654]","[828.3079223632812, 454.34832763671875, 0.3159554898738861]","[823.5238647460938, 625.0882568359375, 0.2623049020767212]","[810.1732788085938, 468.88165283203125, 0.14872793853282928]","[-0.21630962862248543, -1.5267278726144653, 0.15261635185801414]","[5.831245242832773, -18.199140021045434, -2.1432845484757856]"
