,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000000_RGB.png,"[522.1189575195312, 556.5060424804688, 0.5060290098190308]","[505.7550354003906, 572.886962890625, 0.44262251257896423]","[505.34600830078125, 539.7821655273438, 0.32420340180397034]","[509.9686584472656, 589.878173828125, 0.5507642030715942]","[511.7526550292969, 519.7172241210938, 0.5625190138816833]","[592.7389526367188, 623.9048461914062, 0.6374010443687439]","[592.723388671875, 481.589599609375, 0.7249086499214172]","[735.9242553710938, 633.1928100585938, 0.42780181765556335]","[725.2734375, 477.1986389160156, 0.4072923958301544]","[823.1755981445312, 626.28662109375, 0.30889567732810974]","[819.7426147460938, 490.27313232421875, 0.42065349221229553]","[813.5592041015625, 608.5206909179688, 0.4577637314796448]","[812.720947265625, 509.6783142089844, 0.46088308095932007]","[836.510009765625, 641.617919921875, 0.06687092036008835]","[841.748779296875, 492.2875061035156, 0.0807313621044159]","[848.6494140625, 636.7032470703125, 0.038455408066511154]","[856.289794921875, 497.70452880859375, 0.03958173096179962]","[-0.2928404994022137, -0.2437536399099339, 0.3307408155978865]","[1.8347287108285926, -1.2524885656850506, 0.769476185849519]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000001_RGB.png,"[522.3923950195312, 557.4038696289062, 0.5207531452178955]","[506.17828369140625, 574.0848388671875, 0.3170117437839508]","[505.53997802734375, 540.2407836914062, 0.39407169818878174]","[509.7987060546875, 590.005126953125, 0.547326385974884]","[511.5487976074219, 519.6754760742188, 0.5617813467979431]","[590.27490234375, 623.8750610351562, 0.6007906794548035]","[592.55224609375, 482.35693359375, 0.7281333208084106]","[730.60791015625, 634.684326171875, 0.40357112884521484]","[722.5623779296875, 476.84246826171875, 0.38965877890586853]","[819.534912109375, 625.73046875, 0.3343207836151123]","[817.2474975585938, 490.0030517578125, 0.475261926651001]","[816.5972900390625, 607.5072631835938, 0.41787734627723694]","[812.882080078125, 508.7920837402344, 0.4275638461112976]","[844.6803588867188, 643.9945678710938, 0.04719487950205803]","[842.2682495117188, 489.4567565917969, 0.08019943535327911]","[849.7531127929688, 636.7471313476562, 0.038086049258708954]","[853.7321166992188, 495.80133056640625, 0.048063840717077255]","[-0.297611490461279, -0.2486779503719251, 0.36708352815223977]","[2.1817127263480205, -1.0599519573427105, 0.5984624097823129]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000002_RGB.png,"[523.8626708984375, 557.26123046875, 0.3662111759185791]","[507.26593017578125, 573.2423095703125, 0.3139585554599762]","[506.5262756347656, 539.7517700195312, 0.4239371716976166]","[509.32305908203125, 590.4916381835938, 0.5572153329849243]","[510.5233459472656, 519.5681762695312, 0.5527002215385437]","[592.007080078125, 623.3780517578125, 0.6274414658546448]","[592.6171264648438, 482.22998046875, 0.7304940223693848]","[728.0474243164062, 632.9700927734375, 0.452691912651062]","[720.398681640625, 474.3554382324219, 0.42169588804244995]","[817.91015625, 625.9249267578125, 0.34306514263153076]","[814.3089599609375, 488.9076843261719, 0.46874457597732544]","[814.663818359375, 606.376708984375, 0.45587441325187683]","[802.3816528320312, 510.7835998535156, 0.3624240756034851]","[834.8889770507812, 640.6235961914062, 0.10057903081178665]","[837.4940185546875, 491.10968017578125, 0.13341917097568512]","[845.8241577148438, 634.94775390625, 0.0545327365398407]","[847.6258544921875, 496.84417724609375, 0.07758501172065735]","[-0.2968958637682358, -0.26366920261792676, 0.4001405237616933]","[2.352696471487373, -0.9534710435644177, 0.54329038434742]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000003_RGB.png,"[521.8890380859375, 554.3040771484375, 0.531795859336853]","[505.6067810058594, 571.2900390625, 0.4144585132598877]","[505.0004577636719, 538.059814453125, 0.34983184933662415]","[508.40582275390625, 590.4019775390625, 0.5503159761428833]","[509.724853515625, 519.541748046875, 0.576363205909729]","[593.0982666015625, 622.2077026367188, 0.5920712947845459]","[592.1539306640625, 482.1627197265625, 0.7197843194007874]","[725.968505859375, 632.024169921875, 0.3938533663749695]","[720.3709106445312, 473.4722595214844, 0.45500943064689636]","[815.9533081054688, 625.561767578125, 0.3304107189178467]","[814.6723022460938, 487.8681945800781, 0.44302114844322205]","[810.599609375, 609.0520629882812, 0.4943884015083313]","[800.7156372070312, 512.30029296875, 0.38997384905815125]","[832.73828125, 645.2426147460938, 0.12347669899463654]","[838.280029296875, 492.0821228027344, 0.11183752864599228]","[841.4070434570312, 635.9611206054688, 0.06198709085583687]","[849.0314331054688, 496.121826171875, 0.07032173871994019]","[0.13326109456196988, -0.6579629763594604, -0.15514508477888397]","[2.444948201202103, -0.8554803844574971, 0.49038544842943993]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000004_RGB.png,"[524.5424194335938, 553.336181640625, 0.4511931240558624]","[508.533203125, 572.0089111328125, 0.36207863688468933]","[506.9704895019531, 537.6675415039062, 0.3560621440410614]","[512.1845703125, 592.3946533203125, 0.5937132835388184]","[510.9691162109375, 519.0216674804688, 0.6016097068786621]","[595.5953979492188, 625.3931274414062, 0.7045863270759583]","[592.9205322265625, 480.91455078125, 0.7299655675888062]","[737.3251953125, 635.4883422851562, 0.4482186436653137]","[720.635009765625, 474.59130859375, 0.45433229207992554]","[821.933349609375, 632.3927001953125, 0.38531842827796936]","[816.4691162109375, 489.38525390625, 0.42302218079566956]","[821.5149536132812, 607.5056762695312, 0.5384076833724976]","[802.1263427734375, 510.32806396484375, 0.3561609387397766]","[834.6069946289062, 641.9417114257812, 0.0796595960855484]","[836.7262573242188, 490.8194885253906, 0.1245078295469284]","[847.5997924804688, 638.4925537109375, 0.046940457075834274]","[851.4593505859375, 496.2039794921875, 0.06223674118518829]","[0.13236172414942513, -0.6054516683767327, -0.12419941245288128]","[1.7932885067650846, -0.3061717916916961, 0.8640970577610092]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000005_RGB.png,"[526.5490112304688, 556.7627563476562, 0.413743793964386]","[509.75787353515625, 572.8257446289062, 0.43418267369270325]","[509.3594665527344, 540.1918334960938, 0.4766846001148224]","[510.99249267578125, 593.1365966796875, 0.6279736161231995]","[512.2032470703125, 520.0042724609375, 0.5665526390075684]","[593.501953125, 624.8895263671875, 0.6872561573982239]","[591.5333862304688, 482.9544372558594, 0.7143787145614624]","[733.1660766601562, 634.3323974609375, 0.4154163897037506]","[715.7568359375, 473.06097412109375, 0.5015824437141418]","[820.8025512695312, 630.1412353515625, 0.381050169467926]","[815.3496704101562, 489.0103759765625, 0.4275776147842407]","[811.4163208007812, 604.2948608398438, 0.49194180965423584]","[797.1875, 509.219482421875, 0.43831223249435425]","[835.5623779296875, 640.27490234375, 0.09309592843055725]","[837.7349243164062, 490.8511047363281, 0.1195337101817131]","[848.0850219726562, 634.4677124023438, 0.04586746543645859]","[851.4476318359375, 496.5718994140625, 0.06885389238595963]","[0.15654731466302527, -0.7124020932330859, -0.17245209900232744]","[2.0642578061119314, 0.15289592401210364, 0.9258881265700067]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000006_RGB.png,"[527.739013671875, 556.4513549804688, 0.4350545406341553]","[510.8093566894531, 572.9601440429688, 0.47684746980667114]","[510.3096008300781, 539.1112060546875, 0.5250123143196106]","[511.54095458984375, 593.69775390625, 0.6448699235916138]","[513.9296264648438, 519.4150390625, 0.5960648059844971]","[594.6672973632812, 625.244384765625, 0.7040218710899353]","[593.5535278320312, 482.1582336425781, 0.7388819456100464]","[726.6415405273438, 633.924560546875, 0.4852451980113983]","[713.0845947265625, 467.9606018066406, 0.5500246286392212]","[813.491455078125, 630.939453125, 0.36827409267425537]","[804.0787963867188, 479.0848388671875, 0.46479156613349915]","[814.03125, 603.9028930664062, 0.49580228328704834]","[810.2797241210938, 504.9365234375, 0.4662433862686157]","[838.7635498046875, 638.928466796875, 0.06596657633781433]","[839.8341674804688, 490.0924072265625, 0.11585585027933121]","[845.8969116210938, 634.4193725585938, 0.038426730781793594]","[848.27880859375, 486.70892333984375, 0.06501379609107971]","[-0.08940472978215687, -0.8133273653081557, -0.16927119587167105]","[2.034930873744467, 1.2488081369740658, 0.9219382319013641]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000007_RGB.png,"[529.0447998046875, 553.328125, 0.5482707023620605]","[511.46734619140625, 570.5670166015625, 0.6250923871994019]","[511.1148376464844, 537.4066162109375, 0.48337307572364807]","[514.431396484375, 592.5487670898438, 0.627393901348114]","[514.8662719726562, 518.7918701171875, 0.6441792249679565]","[597.3305053710938, 626.4103393554688, 0.7480077147483826]","[593.953369140625, 481.722412109375, 0.7437418699264526]","[735.2404174804688, 633.528564453125, 0.5567960143089294]","[715.6171264648438, 469.04107666015625, 0.6079598069190979]","[817.5521240234375, 630.3662109375, 0.4219834506511688]","[813.303955078125, 486.0755920410156, 0.3891914486885071]","[815.2401733398438, 604.260986328125, 0.6567142605781555]","[798.9197387695312, 505.0858459472656, 0.3977682292461395]","[839.55029296875, 637.7776489257812, 0.06821334362030029]","[839.7915649414062, 489.9164123535156, 0.12892508506774902]","[848.27978515625, 633.2117919921875, 0.033317919820547104]","[849.7207641601562, 495.5837097167969, 0.06462237238883972]","[0.2179438269088447, -0.8315438438146568, -0.15252331616876286]","[2.365292151408096, 1.8795327784346638, 0.7809342297001839]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000008_RGB.png,"[532.4866333007812, 555.3353881835938, 0.4528522789478302]","[513.4652709960938, 571.192138671875, 0.6157770752906799]","[513.4693603515625, 538.1220092773438, 0.5039301514625549]","[515.2975463867188, 594.0899047851562, 0.6440014243125916]","[515.8406982421875, 518.8677978515625, 0.6284528374671936]","[596.40771484375, 627.5908813476562, 0.7359421849250793]","[594.5462646484375, 482.4512634277344, 0.7554144859313965]","[729.9971923828125, 633.7716064453125, 0.49475806951522827]","[716.6461791992188, 469.00054931640625, 0.5954522490501404]","[812.3917846679688, 631.1482543945312, 0.3840450942516327]","[807.615478515625, 480.3799743652344, 0.4772784411907196]","[814.6996459960938, 602.5524291992188, 0.4601851999759674]","[801.8463745117188, 506.24072265625, 0.41338416934013367]","[840.6683959960938, 638.5267333984375, 0.060634925961494446]","[841.5794677734375, 490.3039245605469, 0.09704593569040298]","[846.7495727539062, 633.3826904296875, 0.03277567774057388]","[850.6978149414062, 494.37335205078125, 0.05421493574976921]","[0.3279726197033561, -0.6010622046347107, -0.11258839814753147]","[2.522282210363512, 2.824107226251727, 0.5493256758999066]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_2_ID19/RGB/000009_RGB.png,"[534.8822631835938, 557.064697265625, 0.5515899062156677]","[515.3721923828125, 573.767822265625, 0.5237821936607361]","[515.0421142578125, 540.3167724609375, 0.5297417640686035]","[515.4835205078125, 593.9612426757812, 0.6383891105651855]","[515.4646606445312, 518.5601196289062, 0.6330659985542297]","[593.0630493164062, 625.835693359375, 0.6852695941925049]","[593.1865234375, 481.6385498046875, 0.7252516150474548]","[723.8435668945312, 634.9635009765625, 0.5591292381286621]","[712.2078857421875, 470.38690185546875, 0.5616003274917603]","[813.5120239257812, 628.1222534179688, 0.41469138860702515]","[811.1253662109375, 486.13348388671875, 0.37048986554145813]","[809.089599609375, 603.5411376953125, 0.5557842254638672]","[798.0293579101562, 506.11822509765625, 0.42681223154067993]","[840.0089111328125, 638.5513916015625, 0.06125244125723839]","[840.0217895507812, 489.4940185546875, 0.1106528490781784]","[845.287353515625, 631.75830078125, 0.033815961331129074]","[847.43408203125, 486.0135498046875, 0.06784568727016449]","[0.3178489502717443, -0.5987330848807667, -0.10290092544906593]","[2.446688161845753, 3.37795496513356, 0.36434030244275034]"
