,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000000_RGB.png,"[487.9795227050781, 552.206787109375, 0.5985219478607178]","[475.265869140625, 566.965087890625, 0.6263405084609985]","[474.8071594238281, 537.1456298828125, 0.4404456913471222]","[482.5588073730469, 588.7005615234375, 0.7104704976081848]","[483.3620910644531, 517.7900390625, 0.6440833806991577]","[563.1533813476562, 621.4580078125, 0.7524856925010681]","[564.27294921875, 477.779052734375, 0.7198441624641418]","[681.982177734375, 651.4842529296875, 0.5029277801513672]","[669.5689697265625, 453.888671875, 0.568915069103241]","[771.9885864257812, 693.1871948242188, 0.26378133893013]","[754.7239379882812, 431.29119873046875, 0.5655646324157715]","[751.238525390625, 593.28857421875, 0.6110785603523254]","[751.2661743164062, 502.80645751953125, 0.5859735012054443]","[758.4192504882812, 642.5139770507812, 0.1484275758266449]","[785.7001342773438, 486.62054443359375, 0.1859763115644455]","[818.5419921875, 685.9608154296875, 0.3454539179801941]","[819.0896606445312, 447.8384704589844, 0.19969753921031952]","[1.1567115198542515, 1.0593682620439957, -0.5977318632117751]","[4.643568796821688, -10.599904971178365, -0.16882955867513638]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000001_RGB.png,"[487.9001159667969, 553.0665283203125, 0.5926076173782349]","[475.2667541503906, 567.2418212890625, 0.6052544116973877]","[474.4534606933594, 538.2691040039062, 0.33476799726486206]","[481.664794921875, 588.5499877929688, 0.7164762020111084]","[482.76129150390625, 517.7057495117188, 0.6358372569084167]","[562.735107421875, 621.7301635742188, 0.7307695746421814]","[563.9855346679688, 478.00201416015625, 0.7197265028953552]","[681.521240234375, 651.9568481445312, 0.4990960955619812]","[670.2039794921875, 453.5159912109375, 0.5455695390701294]","[768.8952026367188, 690.23046875, 0.4133986234664917]","[755.9700317382812, 431.5578308105469, 0.5628809332847595]","[751.3643188476562, 592.09130859375, 0.5975009799003601]","[750.8798217773438, 502.4023742675781, 0.5844382047653198]","[757.7807006835938, 643.4682006835938, 0.1292276233434677]","[785.5751342773438, 489.88311767578125, 0.17216210067272186]","[819.671630859375, 684.982421875, 0.35937562584877014]","[820.1222534179688, 449.6053771972656, 0.20137925446033478]","[1.0533286411456841, 1.1091863491900749, -0.5671220969595969]","[4.729278263586729, -10.586138715491975, -0.21247139756956349]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000002_RGB.png,"[487.6322021484375, 552.6876220703125, 0.6126358509063721]","[474.9137268066406, 567.0648193359375, 0.5999672412872314]","[474.0084228515625, 537.8616333007812, 0.3271546959877014]","[481.86578369140625, 588.3359985351562, 0.7286451458930969]","[482.5620422363281, 517.7630615234375, 0.6506507396697998]","[562.1932373046875, 621.4850463867188, 0.7434123158454895]","[563.6940307617188, 477.7765808105469, 0.7188717126846313]","[682.1444091796875, 652.0029907226562, 0.4884180724620819]","[666.60986328125, 451.17449951171875, 0.41033732891082764]","[773.8970336914062, 693.7468872070312, 0.2616412937641144]","[753.855712890625, 431.22918701171875, 0.5726065039634705]","[748.5601196289062, 594.064453125, 0.635449230670929]","[747.87890625, 503.1265869140625, 0.5945696234703064]","[758.0748291015625, 644.3810424804688, 0.1327086240053177]","[786.8952026367188, 489.2992858886719, 0.1906587928533554]","[818.6773681640625, 685.8093872070312, 0.3439076840877533]","[818.9180908203125, 449.814208984375, 0.18605653941631317]","[1.0545276070072112, 1.138033754672827, -0.5738187837387413]","[4.746963006096404, -10.596596437812536, -0.2124201738155803]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000003_RGB.png,"[487.3094177246094, 553.0095825195312, 0.6150802969932556]","[474.7112731933594, 567.4114379882812, 0.5917012691497803]","[473.7994689941406, 538.2769775390625, 0.3375970423221588]","[481.96319580078125, 588.3909301757812, 0.7214188575744629]","[482.604736328125, 517.8529663085938, 0.6482537984848022]","[563.094482421875, 622.193603515625, 0.7268033027648926]","[564.1416015625, 477.6443786621094, 0.709447979927063]","[678.3897705078125, 650.9767456054688, 0.5858402252197266]","[669.7802124023438, 453.8099060058594, 0.5662969350814819]","[767.896728515625, 689.8151245117188, 0.42235541343688965]","[754.2298583984375, 431.1499938964844, 0.5761541128158569]","[751.9008178710938, 593.186279296875, 0.6041931509971619]","[750.8035278320312, 502.5794372558594, 0.5910624861717224]","[758.23046875, 644.0726928710938, 0.13399170339107513]","[765.9423217773438, 489.8818664550781, 0.31195443868637085]","[818.14306640625, 686.1611328125, 0.321584016084671]","[818.8209228515625, 447.8728332519531, 0.19569042325019836]","[1.0666379453698194, 1.1655689516697714, -0.5711887303985453]","[4.769481617798312, -10.600070395664462, -0.21639679111371718]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000004_RGB.png,"[487.4920349121094, 553.1104125976562, 0.6085334420204163]","[474.966552734375, 567.538818359375, 0.6004786491394043]","[474.06304931640625, 538.3673095703125, 0.33778440952301025]","[482.0319519042969, 588.8101806640625, 0.7137329578399658]","[482.7087707519531, 517.91943359375, 0.646377444267273]","[562.4948120117188, 621.2947387695312, 0.73570716381073]","[564.1707153320312, 477.85748291015625, 0.721444308757782]","[679.6353149414062, 650.849609375, 0.5131564736366272]","[669.5993041992188, 451.46343994140625, 0.40523266792297363]","[767.3336181640625, 689.51123046875, 0.415458619594574]","[755.2410278320312, 431.3301696777344, 0.5735142230987549]","[752.423095703125, 591.40966796875, 0.5929017066955566]","[751.134033203125, 502.3822937011719, 0.5865868330001831]","[757.3740844726562, 643.3408813476562, 0.12713663280010223]","[785.57958984375, 487.54150390625, 0.1590804159641266]","[817.7863159179688, 685.348388671875, 0.3447175621986389]","[819.490478515625, 448.1540222167969, 0.18966074287891388]","[1.0493622957967832, 1.094097682639154, -0.5739769551826538]","[4.755431963031272, -10.585058417263381, -0.20642361069532045]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000005_RGB.png,"[488.03643798828125, 553.17919921875, 0.5981253981590271]","[475.1296691894531, 567.574951171875, 0.5955371856689453]","[474.22760009765625, 538.1997680664062, 0.34549573063850403]","[482.12811279296875, 588.6735229492188, 0.728084921836853]","[482.7361145019531, 517.7940063476562, 0.6526026129722595]","[562.4051513671875, 621.3047485351562, 0.7443857789039612]","[563.56396484375, 477.74053955078125, 0.7102491855621338]","[681.9120483398438, 651.607666015625, 0.5184393525123596]","[669.53076171875, 451.1852722167969, 0.4134868085384369]","[767.9273071289062, 690.4086303710938, 0.4401671886444092]","[754.9561767578125, 431.4016418457031, 0.5793881416320801]","[751.3530883789062, 591.7362670898438, 0.6157838106155396]","[751.10205078125, 502.0201110839844, 0.5884277820587158]","[747.3749389648438, 643.2993774414062, 0.1368217170238495]","[781.6257934570312, 497.1385498046875, 0.18804283440113068]","[819.0064086914062, 684.8256225585938, 0.36909738183021545]","[819.4039306640625, 450.2419128417969, 0.19465549290180206]","[1.0222905358812362, 1.0168007764167697, -0.5246853020272659]","[4.702513637014767, -10.548511424594373, -0.1773136180241621]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000006_RGB.png,"[487.99560546875, 553.4802856445312, 0.5869936943054199]","[475.14654541015625, 567.8076782226562, 0.590067982673645]","[474.34588623046875, 538.5285034179688, 0.35502177476882935]","[482.11865234375, 588.8937377929688, 0.7167849540710449]","[483.0033874511719, 518.0416870117188, 0.6424123644828796]","[562.1505737304688, 621.8192749023438, 0.5906460881233215]","[563.9290161132812, 478.05694580078125, 0.7196359038352966]","[681.5223388671875, 651.1990966796875, 0.5114553570747375]","[666.8782958984375, 453.9005432128906, 0.5662131309509277]","[768.8685302734375, 690.1556396484375, 0.40941378474235535]","[753.8983764648438, 431.7064208984375, 0.5765851140022278]","[749.59912109375, 594.1678466796875, 0.6274759769439697]","[748.972412109375, 503.26629638671875, 0.5958463549613953]","[757.9539184570312, 644.71240234375, 0.1409524530172348]","[788.4365234375, 485.22589111328125, 0.17064429819583893]","[818.287109375, 685.3460083007812, 0.36433422565460205]","[819.0760498046875, 448.4725341796875, 0.18786321580410004]","[1.098509839821555, 0.9437053138000066, -0.5947827608700652]","[4.598132234142509, -10.460605991078674, -0.12948630163398048]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000007_RGB.png,"[487.76348876953125, 553.1580810546875, 0.6050818562507629]","[474.9819641113281, 567.533935546875, 0.590620756149292]","[474.11102294921875, 538.2733764648438, 0.3377104103565216]","[482.2825622558594, 588.8731079101562, 0.7169025540351868]","[482.8344421386719, 517.8513793945312, 0.6532260775566101]","[562.7391357421875, 621.6456909179688, 0.7365407347679138]","[563.9437866210938, 477.4306640625, 0.712770402431488]","[681.6976928710938, 651.3838500976562, 0.5252633690834045]","[671.444091796875, 453.8046569824219, 0.5700202584266663]","[768.3724975585938, 690.9092407226562, 0.41756436228752136]","[757.0182495117188, 431.0821533203125, 0.5747066140174866]","[751.1176147460938, 591.28369140625, 0.6009209752082825]","[751.5879516601562, 502.0218200683594, 0.5808417797088623]","[744.7392578125, 635.364013671875, 0.193282350897789]","[766.2944946289062, 495.713134765625, 0.34028342366218567]","[820.7621459960938, 684.5965576171875, 0.378690242767334]","[819.8858642578125, 449.82794189453125, 0.19503885507583618]","[1.1619218436167142, 0.9320762058010044, -0.65452595299365]","[4.465474300401844, -10.381229705994244, -0.09743763769329136]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000008_RGB.png,"[487.7281799316406, 553.0126953125, 0.6063628196716309]","[475.1469421386719, 567.4888916015625, 0.6021777391433716]","[474.0347900390625, 538.1075439453125, 0.3220226764678955]","[482.4346008300781, 588.7777099609375, 0.7152370810508728]","[482.83404541015625, 517.64453125, 0.6495976448059082]","[562.3124389648438, 621.8150024414062, 0.5801617503166199]","[564.3501586914062, 477.54376220703125, 0.7192436456680298]","[682.337646484375, 651.4830322265625, 0.48136335611343384]","[668.7767944335938, 453.707763671875, 0.5584715008735657]","[774.2882690429688, 693.3031616210938, 0.25800231099128723]","[754.3995361328125, 430.9657897949219, 0.5659944415092468]","[748.6334838867188, 594.5581665039062, 0.6396791338920593]","[747.6710205078125, 503.1575622558594, 0.5917048454284668]","[761.7263793945312, 658.1045532226562, 0.10340224206447601]","[787.2574462890625, 483.9126892089844, 0.17789790034294128]","[818.2822265625, 686.0628051757812, 0.3457408845424652]","[819.5457763671875, 447.02001953125, 0.19869855046272278]","[1.2442404553103252, 0.9492453987366302, -0.691237491801889]","[4.468763650804555, -10.386642303714714, -0.09858249715606186]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_3_ID10/RGB/000009_RGB.png,"[486.60284423828125, 552.82177734375, 0.6450877785682678]","[474.08001708984375, 567.4541015625, 0.5718098878860474]","[473.1165771484375, 538.0004272460938, 0.31184810400009155]","[482.4547424316406, 588.7412109375, 0.720615804195404]","[482.9156799316406, 517.7664794921875, 0.6624802947044373]","[562.3280639648438, 620.8935546875, 0.7614561319351196]","[564.1283569335938, 477.5740966796875, 0.7220029234886169]","[680.7318115234375, 651.1595458984375, 0.5251554846763611]","[668.1847534179688, 453.9417419433594, 0.5743938088417053]","[768.8025512695312, 689.57861328125, 0.4214557111263275]","[754.3444213867188, 430.8460998535156, 0.5688154101371765]","[750.4334106445312, 591.2853393554688, 0.6067291498184204]","[750.0964965820312, 502.3824462890625, 0.5886354446411133]","[756.4625854492188, 643.7705078125, 0.1297595351934433]","[786.4284057617188, 486.24908447265625, 0.17946507036685944]","[818.1215209960938, 684.6854248046875, 0.36872559785842896]","[819.1473999023438, 448.3730773925781, 0.1912771314382553]","[1.3170838337736295, 0.942966735696918, -0.7210840535757175]","[4.453761632373314, -10.378924036209924, -0.10568071225315155]"
