,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000000_RGB.png,"[521.6388549804688, 548.3460693359375, 0.5711309909820557]","[508.021484375, 561.7445068359375, 0.5422179102897644]","[508.8582458496094, 532.9351806640625, 0.4735057055950165]","[515.5458984375, 574.7380981445312, 0.5850158333778381]","[521.0035400390625, 512.8966674804688, 0.7134995460510254]","[572.72314453125, 601.593994140625, 0.5909127593040466]","[585.79638671875, 472.9196472167969, 0.7588289976119995]","[680.04443359375, 629.8656616210938, 0.6534881591796875]","[695.7073974609375, 450.10662841796875, 0.5453556180000305]","[742.9645385742188, 608.3564453125, 0.3440326750278473]","[765.8258056640625, 492.92498779296875, 0.334627628326416]","[789.6307983398438, 576.242919921875, 0.6605955362319946]","[793.9776611328125, 486.240966796875, 0.5721842646598816]","[805.9647216796875, 624.4591064453125, 0.48225298523902893]","[818.161865234375, 497.61346435546875, 0.4118989408016205]","[815.987060546875, 588.8510131835938, 0.13282372057437897]","[824.9725952148438, 493.2447204589844, 0.21102607250213623]","[-1.8733901448122094, 0.6598130197876099, 1.0870830455306644]","[4.508004282381127, -9.330673593343601, -0.6307188334879638]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000001_RGB.png,"[521.2283325195312, 547.2816162109375, 0.5634615421295166]","[507.94732666015625, 560.87158203125, 0.515979528427124]","[508.3775329589844, 531.5155639648438, 0.494653582572937]","[515.8017578125, 574.2132568359375, 0.5710949301719666]","[521.111328125, 512.1765747070312, 0.6993501782417297]","[572.1904907226562, 600.4484252929688, 0.5818811655044556]","[585.9605102539062, 472.6094665527344, 0.7590960264205933]","[678.02587890625, 628.0971069335938, 0.6474973559379578]","[694.99072265625, 450.3580017089844, 0.5637139678001404]","[743.8974609375, 607.8213500976562, 0.3380805253982544]","[767.2989501953125, 499.40576171875, 0.36652514338493347]","[787.6619262695312, 575.76513671875, 0.6727263927459717]","[791.8888549804688, 486.7098693847656, 0.589804470539093]","[806.5354614257812, 625.0802001953125, 0.47252967953681946]","[816.36328125, 497.9346618652344, 0.3946371376514435]","[816.2872314453125, 588.7981567382812, 0.13384665548801422]","[825.1119995117188, 493.8538513183594, 0.21069566905498505]","[-1.82951291948326, 0.608564080584989, 1.0062173255345799]","[5.865941255505919, -7.966375650518004, -0.11254262553777154]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000002_RGB.png,"[522.0083618164062, 546.95556640625, 0.5611588954925537]","[508.3809814453125, 560.6797485351562, 0.5290979743003845]","[508.96856689453125, 531.3509521484375, 0.5044246912002563]","[515.7442016601562, 574.6051025390625, 0.5797832608222961]","[521.3690795898438, 511.86260986328125, 0.6864457726478577]","[571.9127807617188, 600.548095703125, 0.5744085311889648]","[585.9750366210938, 472.33074951171875, 0.7575973272323608]","[682.4148559570312, 628.3659057617188, 0.6755729913711548]","[697.3721923828125, 449.7815856933594, 0.525555431842804]","[751.5205688476562, 600.2666625976562, 0.38924217224121094]","[766.9366455078125, 492.54736328125, 0.3317648470401764]","[790.9010009765625, 575.0408935546875, 0.6399655342102051]","[795.489013671875, 486.0461730957031, 0.5567800998687744]","[804.5015869140625, 625.0111083984375, 0.5010508298873901]","[816.6221313476562, 497.5519714355469, 0.3982490599155426]","[816.1773681640625, 588.427001953125, 0.12920686602592468]","[825.5737915039062, 493.29730224609375, 0.21189308166503906]","[-1.7611090292684142, 0.6253146390726991, 0.9932420464261944]","[5.5648827612181915, -7.86864751226764, -0.23286889394370647]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000003_RGB.png,"[521.6678466796875, 547.5565185546875, 0.5762091875076294]","[508.1263427734375, 560.981201171875, 0.5261456966400146]","[508.38275146484375, 531.580322265625, 0.4825754761695862]","[515.8077392578125, 574.8444213867188, 0.5932583212852478]","[520.7732543945312, 511.8253479003906, 0.702517569065094]","[573.5421752929688, 602.806884765625, 0.6055392026901245]","[585.8610229492188, 471.5914611816406, 0.7589885592460632]","[684.5216674804688, 629.6500244140625, 0.695978581905365]","[694.5474243164062, 450.0921936035156, 0.568760335445404]","[752.2617797851562, 599.873779296875, 0.3906431794166565]","[768.0137939453125, 491.4612731933594, 0.34497544169425964]","[789.5704956054688, 577.2866821289062, 0.6444197297096252]","[792.5060424804688, 488.1171569824219, 0.5926647782325745]","[803.6907348632812, 622.4398803710938, 0.40676093101501465]","[818.6336059570312, 494.5538330078125, 0.44450461864471436]","[816.095947265625, 588.582275390625, 0.11923837661743164]","[826.3238525390625, 492.489501953125, 0.21172016859054565]","[-1.574704972350672, 0.7786584278915079, 0.9310908984926504]","[5.862279201228792, -7.73707777576154, -0.16244605063212125]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000004_RGB.png,"[523.0633544921875, 546.5625610351562, 0.5698826313018799]","[509.323486328125, 560.21728515625, 0.5560389161109924]","[509.2720642089844, 530.822998046875, 0.5055644512176514]","[516.7334594726562, 574.5907592773438, 0.5577815175056458]","[520.7471313476562, 511.7281494140625, 0.6972507238388062]","[573.5631103515625, 601.4534301757812, 0.6301403045654297]","[585.4082641601562, 471.9675598144531, 0.7498790621757507]","[685.7530517578125, 628.0643310546875, 0.7127887010574341]","[697.2828979492188, 449.8179931640625, 0.5394712090492249]","[750.19921875, 601.908203125, 0.39436906576156616]","[768.550537109375, 491.620361328125, 0.3409225344657898]","[791.2571411132812, 573.4485473632812, 0.6320832371711731]","[795.9629516601562, 485.49066162109375, 0.5314882397651672]","[802.17529296875, 620.8261108398438, 0.48926517367362976]","[813.57568359375, 500.3628234863281, 0.4268019497394562]","[814.7022094726562, 587.7188720703125, 0.12267418950796127]","[824.8060302734375, 494.6382141113281, 0.19824424386024475]","[-1.5224132707371953, 0.8151049801464133, 0.8726983514235565]","[6.011494131816094, -7.509697184489954, -0.04966179323633548]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000005_RGB.png,"[522.8170166015625, 546.8562622070312, 0.5750386118888855]","[509.14581298828125, 560.2412719726562, 0.5447813272476196]","[509.23992919921875, 530.8301391601562, 0.4777398407459259]","[516.2207641601562, 574.7780151367188, 0.5596697926521301]","[520.6092529296875, 511.73834228515625, 0.694831132888794]","[573.489013671875, 602.3485717773438, 0.6166419386863708]","[586.4879150390625, 471.146484375, 0.7561768293380737]","[683.0319213867188, 629.06640625, 0.7244250774383545]","[696.8650512695312, 450.0544128417969, 0.5582621693611145]","[750.2390747070312, 601.7723999023438, 0.4060786962509155]","[768.3347778320312, 492.78131103515625, 0.33979925513267517]","[793.0529174804688, 575.8818969726562, 0.6228249669075012]","[796.274169921875, 487.0550842285156, 0.5371012091636658]","[803.384033203125, 621.4071655273438, 0.45492956042289734]","[813.6218872070312, 499.8468017578125, 0.40872064232826233]","[814.8395385742188, 588.218017578125, 0.11658202111721039]","[824.6495971679688, 494.80963134765625, 0.1953302025794983]","[-1.4993454765351673, 0.9194844902268895, 0.7861556033662748]","[6.10841026761204, -7.150088806710135, 0.037439887045497874]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000006_RGB.png,"[523.1143798828125, 546.26708984375, 0.575670063495636]","[508.9278259277344, 559.6243286132812, 0.507687509059906]","[509.8489990234375, 529.9071655273438, 0.48857197165489197]","[515.8138427734375, 574.6685791015625, 0.5428578853607178]","[521.4547729492188, 511.6824645996094, 0.6766342520713806]","[574.8887329101562, 603.8111572265625, 0.6525303721427917]","[587.4839477539062, 471.8080139160156, 0.7665932774543762]","[688.2910766601562, 629.0266723632812, 0.7456623911857605]","[697.2152099609375, 451.00543212890625, 0.5566068291664124]","[752.0198974609375, 598.4382934570312, 0.4348597526550293]","[768.1873168945312, 491.370849609375, 0.32983407378196716]","[792.755859375, 577.0760498046875, 0.6103753447532654]","[795.980224609375, 486.6449279785156, 0.5473844408988953]","[802.1842041015625, 619.7859497070312, 0.4367212951183319]","[814.752197265625, 497.8576354980469, 0.4560421407222748]","[813.7354736328125, 587.1812744140625, 0.10578827559947968]","[824.3417358398438, 493.7226867675781, 0.18076743185520172]","[-1.5853558344635084, 1.111889686523066, 0.7265017332002042]","[6.317081840518662, -7.201653891053229, 0.0005948532854760041]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000007_RGB.png,"[524.2164306640625, 547.1436157226562, 0.4716354310512543]","[509.0974426269531, 560.2924194335938, 0.5210476517677307]","[509.8838806152344, 530.6710815429688, 0.4839659333229065]","[515.27783203125, 574.8186645507812, 0.545708417892456]","[520.614013671875, 512.075439453125, 0.6919201016426086]","[574.6362915039062, 603.7183227539062, 0.6586977243423462]","[587.1275024414062, 472.1992492675781, 0.7623265385627747]","[689.3580322265625, 630.0408935546875, 0.7487130761146545]","[696.4476318359375, 451.39874267578125, 0.5691085457801819]","[752.1456298828125, 596.5325317382812, 0.42922520637512207]","[767.4679565429688, 490.84637451171875, 0.3398939073085785]","[795.7526245117188, 579.0148315429688, 0.5660805702209473]","[799.4375610351562, 487.2674560546875, 0.5291681885719299]","[801.78662109375, 619.7476806640625, 0.3853583335876465]","[817.6264038085938, 494.403564453125, 0.4082968533039093]","[814.4559936523438, 587.3524169921875, 0.10637348890304565]","[825.9203491210938, 492.9533386230469, 0.19283029437065125]","[-1.592445009221556, 1.0499575948314053, 0.9402896060615227]","[6.282094933216622, -7.078670984600561, 0.00013794623843342053]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000008_RGB.png,"[522.3489379882812, 546.9783935546875, 0.6078961491584778]","[508.41064453125, 560.6159057617188, 0.49059829115867615]","[508.90692138671875, 530.6215209960938, 0.4635794758796692]","[515.46484375, 574.7095336914062, 0.5250000953674316]","[520.7826538085938, 510.90313720703125, 0.6678059101104736]","[576.24658203125, 604.915771484375, 0.7003524899482727]","[587.5576782226562, 470.98907470703125, 0.7550009489059448]","[695.338134765625, 632.1719360351562, 0.7807018756866455]","[697.95849609375, 449.2834167480469, 0.5318318605422974]","[754.77197265625, 595.4908447265625, 0.41298073530197144]","[766.5922241210938, 492.09112548828125, 0.31848254799842834]","[784.7583618164062, 576.918701171875, 0.481862336397171]","[792.804931640625, 488.2547302246094, 0.5960932970046997]","[799.3267822265625, 613.1954956054688, 0.5049169063568115]","[815.7318115234375, 493.2914733886719, 0.4349200427532196]","[814.772216796875, 586.0149536132812, 0.10001880675554276]","[825.4680786132812, 492.8182373046875, 0.16912689805030823]","[-1.4505986359948286, 0.751829918724467, 1.4223903099613715]","[6.372111452400062, -6.901126166532065, 0.039823208475068095]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000009_RGB.png,"[522.46484375, 547.060791015625, 0.602523684501648]","[508.3708190917969, 560.810791015625, 0.5174090266227722]","[508.7811279296875, 530.927001953125, 0.48700064420700073]","[515.6541137695312, 574.6131591796875, 0.5152541399002075]","[520.5504150390625, 510.924560546875, 0.6780412793159485]","[576.4124145507812, 603.7474365234375, 0.7124402523040771]","[586.9569702148438, 471.6592712402344, 0.7545440196990967]","[693.4814453125, 631.874755859375, 0.7902097702026367]","[698.2220458984375, 450.1053466796875, 0.5164105892181396]","[751.22998046875, 598.5645751953125, 0.42207446694374084]","[768.2718505859375, 493.10797119140625, 0.3011120855808258]","[785.0120239257812, 573.5543823242188, 0.46639639139175415]","[793.3148193359375, 486.8907470703125, 0.5858160257339478]","[798.271484375, 614.3753662109375, 0.5336272716522217]","[814.4931640625, 494.7630615234375, 0.44806811213493347]","[814.3551635742188, 585.2658081054688, 0.11538119614124298]","[824.9970703125, 493.58538818359375, 0.1884678155183792]","[-1.0169494452288976, -0.013488166767142058, 3.142717282627628]","[6.272195987704314, -6.767419925213755, 0.07148856666768032]"
