,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000000_RGB.png,"[522.5093383789062, 577.0350341796875, 0.5664023756980896]","[507.54620361328125, 589.7155151367188, 0.4303913414478302]","[504.7066955566406, 561.7014770507812, 0.5102958679199219]","[513.6583862304688, 596.5546264648438, 0.652072012424469]","[515.0413208007812, 531.4085693359375, 0.7524703145027161]","[592.674560546875, 625.3193969726562, 0.6636762022972107]","[587.4971313476562, 480.1036682128906, 0.7629587650299072]","[717.0769653320312, 641.6185302734375, 0.593917965888977]","[713.7276000976562, 462.0376892089844, 0.6573303937911987]","[801.8995971679688, 590.39990234375, 0.32286638021469116]","[814.0100708007812, 516.8695068359375, 0.4444054663181305]","[768.1947021484375, 595.2648315429688, 0.5604432225227356]","[768.631103515625, 499.2265625, 0.6158849000930786]","[835.6275024414062, 631.1691284179688, 0.24359451234340668]","[838.32275390625, 462.1915283203125, 0.1382923573255539]","[843.4099731445312, 576.8006591796875, 0.05484215170145035]","[855.2361450195312, 517.060302734375, 0.04289976507425308]","[9.320285853178516, -1.6469170343937787, 14.409007980517238]","[4.9456985930848045, 3.5375866551960047, 4.5292313793172445]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000001_RGB.png,"[524.1800537109375, 583.2423706054688, 0.619404137134552]","[510.0483093261719, 594.4188232421875, 0.6055760979652405]","[509.1020202636719, 566.8573608398438, 0.4744771718978882]","[514.959228515625, 596.1898803710938, 0.6326550245285034]","[514.8359375, 535.9252319335938, 0.7320086359977722]","[591.547607421875, 624.3869018554688, 0.6473020911216736]","[586.1932983398438, 478.7851867675781, 0.786513090133667]","[713.8402099609375, 644.6477661132812, 0.5205653309822083]","[709.4039306640625, 460.6607360839844, 0.6464980840682983]","[785.00634765625, 595.0487060546875, 0.36375686526298523]","[803.4182739257812, 514.83154296875, 0.4828946590423584]","[779.2122802734375, 594.5511474609375, 0.4988960027694702]","[772.9046630859375, 499.30853271484375, 0.5850575566291809]","[836.07568359375, 628.4278564453125, 0.1262742429971695]","[835.8406372070312, 461.4090881347656, 0.19230762124061584]","[842.6683959960938, 556.3165283203125, 0.05352925509214401]","[850.6519165039062, 513.697265625, 0.048098862171173096]","[11.206552490484926, -0.9329854814040958, 26.001336015201055]","[4.667126005562298, 3.561380026795523, 4.565861739275906]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000002_RGB.png,"[524.31640625, 591.35986328125, 0.4542374312877655]","[510.4544982910156, 599.899169921875, 0.6645850539207458]","[508.6419677734375, 576.615234375, 0.5304029583930969]","[515.8338623046875, 595.1080932617188, 0.5416310429573059]","[513.7055053710938, 539.494384765625, 0.6211975812911987]","[592.013916015625, 624.307373046875, 0.6236788034439087]","[586.2236938476562, 479.5415344238281, 0.7834050059318542]","[715.5072631835938, 647.9959106445312, 0.5338069200515747]","[709.553466796875, 461.07257080078125, 0.641373872756958]","[777.8588256835938, 603.1110229492188, 0.3194955289363861]","[801.7511596679688, 518.6142578125, 0.4524438679218292]","[777.6232299804688, 594.0883178710938, 0.48989027738571167]","[776.5592041015625, 497.92803955078125, 0.49740147590637207]","[836.4193115234375, 627.9523315429688, 0.13497580587863922]","[834.4557495117188, 462.5323486328125, 0.2239215224981308]","[839.7055053710938, 567.2525634765625, 0.06245206668972969]","[847.8689575195312, 495.1636657714844, 0.050899386405944824]","[11.666549886774959, 0.04191741910943369, 32.27316981370507]","[4.740668680948778, 3.9566575281889063, 4.663737690224936]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000003_RGB.png,"[526.4926147460938, 598.5686645507812, 0.6085350513458252]","[512.6582641601562, 605.921142578125, 0.5852064490318298]","[511.31036376953125, 583.3406372070312, 0.6355016231536865]","[517.9995727539062, 599.8735961914062, 0.4778449833393097]","[515.6039428710938, 544.8305053710938, 0.6352670788764954]","[591.5253295898438, 628.3843994140625, 0.6834659576416016]","[585.9419555664062, 481.3813781738281, 0.593500018119812]","[704.9974365234375, 659.64599609375, 0.5536353588104248]","[705.8637084960938, 461.91748046875, 0.6033037304878235]","[758.3548583984375, 626.436767578125, 0.3367862403392792]","[802.6688842773438, 516.0537719726562, 0.35301265120506287]","[779.5847778320312, 596.4345703125, 0.5508490204811096]","[777.6094360351562, 500.7525939941406, 0.5251517295837402]","[833.049560546875, 628.4749755859375, 0.164605051279068]","[833.3355102539062, 462.86688232421875, 0.244153693318367]","[824.7378540039062, 584.4011840820312, 0.09264730662107468]","[847.8334350585938, 516.204833984375, 0.06636115163564682]","[12.06323316986877, 0.9293356988543813, 35.54554639736767]","[4.924016498988813, 4.19615790269704, 4.744139704610403]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000004_RGB.png,"[527.4845581054688, 604.350341796875, 0.4643131494522095]","[514.3341674804688, 610.3732299804688, 0.5374351739883423]","[511.23681640625, 591.273681640625, 0.5056251287460327]","[518.59619140625, 599.9976806640625, 0.405640184879303]","[514.5772094726562, 550.5010375976562, 0.7307484149932861]","[592.6456909179688, 627.0588989257812, 0.6824586987495422]","[588.493408203125, 483.19189453125, 0.6195237636566162]","[699.7356567382812, 660.284912109375, 0.5867816209793091]","[704.4833984375, 460.7617492675781, 0.5908470749855042]","[758.3518676757812, 632.0148315429688, 0.40256360173225403]","[804.8591918945312, 511.08416748046875, 0.31169766187667847]","[781.4190673828125, 598.7741088867188, 0.6267907619476318]","[782.3208618164062, 501.804443359375, 0.5069520473480225]","[822.884521484375, 628.2534790039062, 0.1356794238090515]","[831.3112182617188, 471.6663818359375, 0.2297295331954956]","[821.9010620117188, 589.7906494140625, 0.12176624685525894]","[844.4562377929688, 518.5243530273438, 0.09989342093467712]","[13.155141733329453, 3.3748962383114574, 40.84273236864033]","[5.313383113919557, 4.384236348077134, 4.900319893633433]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000005_RGB.png,"[529.8408813476562, 615.3069458007812, 0.6044994592666626]","[515.325927734375, 617.3593139648438, 0.6724395751953125]","[515.1198120117188, 602.287841796875, 0.7143827080726624]","[518.0126342773438, 602.9990844726562, 0.3393997251987457]","[517.173095703125, 558.4415283203125, 0.47719138860702515]","[591.2357788085938, 624.3224487304688, 0.5837608575820923]","[589.1023559570312, 489.4598083496094, 0.6390257477760315]","[678.9381103515625, 660.1905517578125, 0.5915712118148804]","[706.2467041015625, 461.3081970214844, 0.6196339130401611]","[759.3021850585938, 655.0098876953125, 0.5387430787086487]","[807.9022827148438, 513.2711181640625, 0.23435276746749878]","[778.8770751953125, 600.5492553710938, 0.653043806552887]","[785.83251953125, 508.00018310546875, 0.6492635011672974]","[820.0951538085938, 641.6956787109375, 0.11523301154375076]","[829.1784057617188, 466.92034912109375, 0.33483341336250305]","[817.7272338867188, 622.5779418945312, 0.056938812136650085]","[844.7802124023438, 522.8264770507812, 0.1011047214269638]","[13.553824775644381, 5.743812966766466, 44.46277832939651]","[8.249188416652888, 4.192437252256842, 6.2357115146394335]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000006_RGB.png,"[534.0075073242188, 621.1387329101562, 0.5980724096298218]","[518.6468505859375, 621.4508056640625, 0.5243093371391296]","[518.31201171875, 606.5938720703125, 0.5062010884284973]","[523.5178833007812, 601.4616088867188, 0.2443864941596985]","[521.2360229492188, 563.2572021484375, 0.5754810571670532]","[589.2321166992188, 625.708984375, 0.5411943197250366]","[586.7531127929688, 491.8057861328125, 0.6878713965415955]","[669.5902709960938, 656.5186157226562, 0.575578510761261]","[700.3456420898438, 459.20684814453125, 0.5929450988769531]","[753.8150024414062, 663.211181640625, 0.46699440479278564]","[792.5715942382812, 504.4781188964844, 0.4087716341018677]","[776.4022827148438, 598.9053955078125, 0.6285163760185242]","[781.7689208984375, 505.092041015625, 0.5532894730567932]","[820.1016845703125, 652.7035522460938, 0.16880552470684052]","[829.0231323242188, 475.01806640625, 0.3178178668022156]","[812.7764282226562, 644.3656005859375, 0.09054888039827347]","[837.9876098632812, 515.3654174804688, 0.14171040058135986]","[13.411364728129605, 7.78634886446348, 48.021108992913994]","[9.33731152174878, 4.3731182698976365, 7.235930186463883]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000007_RGB.png,"[534.1749877929688, 627.348876953125, 0.520404577255249]","[517.9527587890625, 627.1263427734375, 0.4668104350566864]","[518.0289306640625, 612.89892578125, 0.67557692527771]","[522.3305053710938, 606.23828125, 0.21097558736801147]","[519.93359375, 568.1893310546875, 0.5734790563583374]","[583.9215698242188, 627.3313598632812, 0.6337626576423645]","[580.2698364257812, 497.8565368652344, 0.6682378649711609]","[669.6198120117188, 657.9542236328125, 0.5889337062835693]","[695.4185791015625, 461.3553466796875, 0.640112042427063]","[754.6082153320312, 675.7324829101562, 0.37404781579971313]","[787.1393432617188, 506.74267578125, 0.3654378652572632]","[775.6881713867188, 591.0009155273438, 0.5932650566101074]","[777.5853271484375, 500.1589050292969, 0.5188199281692505]","[824.1958618164062, 644.7357788085938, 0.18588043749332428]","[824.1583862304688, 477.15740966796875, 0.3662402629852295]","[832.0576782226562, 605.9021606445312, 0.07464342564344406]","[837.303955078125, 511.3173522949219, 0.10360342264175415]","[13.512229324178524, 9.544753994849156, 51.115889596300704]","[9.947225963710459, 4.835288255532692, 8.197604696984989]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000008_RGB.png,"[534.81591796875, 637.9253540039062, 0.5907965302467346]","[519.253173828125, 633.6317138671875, 0.5812951326370239]","[519.6781005859375, 624.6553955078125, 0.5209628939628601]","[522.853271484375, 605.5514526367188, 0.24867390096187592]","[523.2542114257812, 580.1141357421875, 0.43140509724617004]","[588.3834838867188, 631.2899780273438, 0.5795249938964844]","[577.7999267578125, 500.09381103515625, 0.5834437608718872]","[665.0333251953125, 656.491943359375, 0.4850756824016571]","[691.4158325195312, 462.6505126953125, 0.6653324961662292]","[748.1143798828125, 694.6050415039062, 0.4378710687160492]","[776.36767578125, 506.9114074707031, 0.38081851601600647]","[781.5443115234375, 591.0536499023438, 0.6487993001937866]","[783.4234619140625, 497.74578857421875, 0.6238383650779724]","[831.2646484375, 621.1948852539062, 0.3006124198436737]","[827.1049194335938, 477.0963439941406, 0.4283158481121063]","[834.0687866210938, 599.8818359375, 0.05880436301231384]","[834.3123779296875, 511.4285583496094, 0.08767455816268921]","[13.697231454291478, 10.360030274452495, 52.41961414308125]","[11.11230076882099, 5.2245784239080635, 9.441777615150135]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_1_ID14/RGB/000009_RGB.png,"[534.1691284179688, 640.2338256835938, 0.5184764862060547]","[519.41162109375, 636.8549194335938, 0.5213186144828796]","[519.718994140625, 628.3397827148438, 0.6162641048431396]","[522.3421630859375, 608.06884765625, 0.279252827167511]","[523.3501586914062, 582.9806518554688, 0.5052988529205322]","[593.1948852539062, 637.0828247070312, 0.6394152045249939]","[580.7870483398438, 504.0644836425781, 0.6683447957038879]","[677.7210693359375, 666.1417236328125, 0.4833263158798218]","[693.4697265625, 464.8661193847656, 0.6440365314483643]","[758.021484375, 711.715576171875, 0.27773231267929077]","[779.3739624023438, 508.49896240234375, 0.3671201467514038]","[777.4465942382812, 590.8076171875, 0.6166874766349792]","[771.8223876953125, 500.2493591308594, 0.5408451557159424]","[830.1213989257812, 619.4515380859375, 0.30002596974372864]","[823.8736572265625, 479.0677490234375, 0.44555917382240295]","[838.414306640625, 598.4049682617188, 0.06087452545762062]","[834.3484497070312, 517.6663818359375, 0.10298456996679306]","[14.099220983777117, 10.929740983402978, 53.321355357706345]","[11.449527147478364, 5.216153163374787, 9.883340296623285]"
