,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000000_RGB.png,"[507.0038146972656, 544.270751953125, 0.5056278705596924]","[495.18743896484375, 560.1974487304688, 0.6866384148597717]","[496.80963134765625, 529.0568237304688, 0.6710600256919861]","[509.2543029785156, 583.7711791992188, 0.6992119550704956]","[513.4445190429688, 511.9354248046875, 0.6637910008430481]","[605.7522583007812, 626.244384765625, 0.6160790324211121]","[607.2367553710938, 470.3873291015625, 0.711025059223175]","[733.6748046875, 652.080322265625, 0.7542324066162109]","[730.284423828125, 457.9203186035156, 0.7823771238327026]","[825.8339233398438, 621.9777221679688, 0.3487406373023987]","[828.044677734375, 486.24267578125, 0.5276602506637573]","[839.66650390625, 601.7625732421875, 0.6632988452911377]","[837.8750610351562, 495.6937255859375, 0.7007843255996704]","[847.55810546875, 645.9370727539062, 0.016964735463261604]","[854.81640625, 463.78948974609375, 0.023477613925933838]","[855.5966796875, 628.9947509765625, 0.03525813668966293]","[860.728759765625, 479.915283203125, 0.0210338793694973]","[-4.574337291869739, 0.18194333753051603, -2.1975253557553267]","[0.9141687743859507, -1.5580582714476847, -1.205673046183959]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000001_RGB.png,"[508.4837341308594, 545.127685546875, 0.5760949850082397]","[497.2615661621094, 561.09912109375, 0.7176907658576965]","[498.45050048828125, 529.7603149414062, 0.7347779870033264]","[511.40740966796875, 584.6475219726562, 0.762791097164154]","[516.2173461914062, 512.990478515625, 0.7106700539588928]","[606.9942626953125, 626.4051513671875, 0.654356062412262]","[607.4116821289062, 470.62506103515625, 0.7060655355453491]","[736.058349609375, 657.50634765625, 0.6705948114395142]","[731.8771362304688, 455.4476013183594, 0.7060571908950806]","[824.716064453125, 633.7930297851562, 0.30360668897628784]","[826.2805786132812, 485.938232421875, 0.4662292003631592]","[841.1583251953125, 603.2470703125, 0.6832194328308105]","[837.7575073242188, 493.40826416015625, 0.7250576615333557]","[847.1854858398438, 645.7659301757812, 0.018474800512194633]","[848.39306640625, 463.9356994628906, 0.01801249384880066]","[851.2796020507812, 634.4137573242188, 0.03573807328939438]","[860.0697021484375, 479.59710693359375, 0.01713428646326065]","[-5.370899213113822, -0.7650140097997221, -0.4445724398934946]","[0.8911761426185025, -1.7104034883989392, -0.9716841128215675]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000002_RGB.png,"[510.9215087890625, 546.466064453125, 0.714963436126709]","[498.76702880859375, 562.477783203125, 0.7312058806419373]","[498.49627685546875, 529.7745361328125, 0.7823935747146606]","[511.89892578125, 585.8680419921875, 0.768645167350769]","[516.2853393554688, 513.1170043945312, 0.7247170209884644]","[607.0380859375, 627.1494140625, 0.6837224960327148]","[607.4371948242188, 469.38104248046875, 0.7338899374008179]","[735.013916015625, 658.9049072265625, 0.6246418356895447]","[731.385986328125, 453.841064453125, 0.6236804723739624]","[823.6949462890625, 641.4794311523438, 0.38291528820991516]","[827.16357421875, 488.2371520996094, 0.3988003432750702]","[839.3684692382812, 604.0984497070312, 0.7105909585952759]","[838.3258056640625, 494.46942138671875, 0.7427352666854858]","[847.4642944335938, 645.1459350585938, 0.01481249462813139]","[852.676513671875, 465.3513488769531, 0.016357695683836937]","[851.6865234375, 638.4317626953125, 0.026989925652742386]","[860.7093505859375, 483.357177734375, 0.018377332016825676]","[-5.266737003638492, -0.8535416986962678, 0.08530349164312252]","[0.852004058155482, -1.7642878802055089, -0.8207167422657984]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000003_RGB.png,"[511.3157653808594, 547.2870483398438, 0.7459380030632019]","[499.2879638671875, 563.2360229492188, 0.7423807382583618]","[499.1692199707031, 530.4073486328125, 0.7915831804275513]","[513.398681640625, 585.634521484375, 0.7584647536277771]","[517.2114868164062, 513.624755859375, 0.7429996132850647]","[606.8417358398438, 626.7821655273438, 0.6651424765586853]","[606.2157592773438, 471.5679931640625, 0.7750690579414368]","[733.7919921875, 660.775634765625, 0.7495945692062378]","[730.5538330078125, 451.97076416015625, 0.7555999159812927]","[822.193603515625, 644.3868408203125, 0.4815872609615326]","[822.4710083007812, 490.5549621582031, 0.49686792492866516]","[836.8439331054688, 603.9019165039062, 0.7177982926368713]","[836.4566650390625, 492.7752685546875, 0.7567104697227478]","[844.9822998046875, 642.7301635742188, 0.014313922263681889]","[843.4786376953125, 464.0743408203125, 0.024960679933428764]","[850.6792602539062, 639.1202392578125, 0.020029520615935326]","[852.3731079101562, 483.30389404296875, 0.02760469913482666]","[-4.052229055499407, -0.7076115402054545, 1.346393949247134]","[0.9543292184702264, -1.5799302670563107, -0.7794867734615262]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000004_RGB.png,"[513.128662109375, 549.6122436523438, 0.7440386414527893]","[499.8974914550781, 565.5416259765625, 0.7550767660140991]","[500.1181945800781, 532.318115234375, 0.7609207630157471]","[513.563232421875, 586.647216796875, 0.7268431186676025]","[517.4392700195312, 514.3596801757812, 0.7466010451316833]","[607.4022827148438, 627.6618041992188, 0.7115913033485413]","[605.072509765625, 471.8999328613281, 0.7987862825393677]","[723.06640625, 666.7144165039062, 0.6261063814163208]","[724.6583251953125, 441.39178466796875, 0.7557286620140076]","[790.7171020507812, 662.5729370117188, 0.3545949161052704]","[779.1119995117188, 481.4632873535156, 0.4487832486629486]","[845.1136474609375, 604.08984375, 0.5806825160980225]","[846.466064453125, 495.3041076660156, 0.6523147225379944]","[845.3236083984375, 663.4238891601562, 0.019481996074318886]","[850.4417114257812, 462.425537109375, 0.015992265194654465]","[839.2724609375, 660.0452270507812, 0.027671556919813156]","[842.0855712890625, 476.9909362792969, 0.012353976257145405]","[-3.7551402116823316, -0.6525894325834404, 1.4834018520453534]","[1.0765161917948585, -1.8495502086269358, -0.2967614385343644]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000005_RGB.png,"[516.6028442382812, 547.5137939453125, 0.6701956987380981]","[501.7713317871094, 564.2532348632812, 0.7130600214004517]","[502.2640686035156, 532.6790771484375, 0.6742498278617859]","[513.2186889648438, 586.9100341796875, 0.6995574235916138]","[516.72705078125, 514.58740234375, 0.7138049602508545]","[608.4354858398438, 627.0210571289062, 0.6779975295066833]","[604.9354858398438, 472.33758544921875, 0.7640594840049744]","[721.9462280273438, 667.1549682617188, 0.5951147079467773]","[730.2017822265625, 436.4453430175781, 0.5858607888221741]","[795.399658203125, 669.2320556640625, 0.37782251834869385]","[753.5859375, 492.74383544921875, 0.44961482286453247]","[846.2431640625, 603.644287109375, 0.5752652883529663]","[848.3333129882812, 492.7359924316406, 0.6416677236557007]","[841.9432983398438, 678.8162841796875, 0.02880622074007988]","[850.2931518554688, 462.104248046875, 0.017952749505639076]","[837.8668823242188, 672.820068359375, 0.029075538739562035]","[838.851806640625, 667.1644287109375, 0.008285712450742722]","[-3.4477939602937218, -0.5983542808911874, 1.6020957921846726]","[1.1848783085256416, -2.0548343454909572, 0.14427946753237997]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000006_RGB.png,"[516.0127563476562, 549.8355102539062, 0.6988168954849243]","[502.4640808105469, 564.9328002929688, 0.7081554532051086]","[503.487548828125, 533.47314453125, 0.6602960228919983]","[512.5609741210938, 586.7214965820312, 0.6851629614830017]","[518.12841796875, 515.1491088867188, 0.7213324308395386]","[607.3447875976562, 625.6541748046875, 0.5782409310340881]","[606.4663696289062, 475.8656005859375, 0.742634654045105]","[708.1199951171875, 671.4022827148438, 0.49177098274230957]","[719.4335327148438, 433.3426513671875, 0.5614200830459595]","[750.3512573242188, 690.3448486328125, 0.3254011869430542]","[702.6265869140625, 454.78009033203125, 0.32160595059394836]","[836.7898559570312, 606.67578125, 0.634060263633728]","[840.4072265625, 494.3539733886719, 0.6704256534576416]","[848.955322265625, 650.4248657226562, 0.01705201156437397]","[852.9669799804688, 459.64422607421875, 0.03230266273021698]","[815.7216796875, 689.1212768554688, 0.012230420485138893]","[830.2863159179688, 468.8710632324219, 0.007887213490903378]","[-2.254212257972868, -0.31491589564807665, 2.302973373321143]","[1.7832761836823832, -4.6687172818237, 1.0026569137695518]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000007_RGB.png,"[515.5028076171875, 549.8699340820312, 0.7044050097465515]","[502.2170715332031, 564.9628295898438, 0.7064564228057861]","[503.1488952636719, 533.4840087890625, 0.6663137674331665]","[512.6824951171875, 586.6011962890625, 0.6930186152458191]","[517.7607421875, 515.1349487304688, 0.7264237999916077]","[607.5531005859375, 625.9292602539062, 0.6064022183418274]","[607.0106201171875, 475.97698974609375, 0.7355681657791138]","[700.7188720703125, 672.6568603515625, 0.45398661494255066]","[714.6695556640625, 424.9977722167969, 0.5153741836547852]","[741.0267944335938, 696.9335327148438, 0.3599272668361664]","[690.1063232421875, 445.0923767089844, 0.4291374385356903]","[829.8754272460938, 609.6817016601562, 0.6621652841567993]","[832.4017333984375, 493.0842590332031, 0.6884816884994507]","[846.8878784179688, 652.5125732421875, 0.03939957916736603]","[850.1021118164062, 460.0717468261719, 0.04634213447570801]","[845.4991455078125, 658.8509521484375, 0.008926155045628548]","[845.0916748046875, 465.6579284667969, 0.010190244764089584]","[-3.1830764679281307, -0.6132250396660632, 3.2342424111076515]","[1.981969359312806, -5.208323953008689, 1.107429454797909]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000008_RGB.png,"[514.2415161132812, 549.8807983398438, 0.7143614292144775]","[501.1708068847656, 564.7144775390625, 0.7215662002563477]","[501.9847717285156, 533.04150390625, 0.6950183510780334]","[512.5396728515625, 586.3887939453125, 0.7121349573135376]","[517.2620849609375, 515.062255859375, 0.7471208572387695]","[606.2560424804688, 625.2119750976562, 0.5562359094619751]","[604.7509765625, 478.03619384765625, 0.7656592726707458]","[693.9271240234375, 674.5390014648438, 0.4078310430049896]","[703.5509033203125, 425.8085021972656, 0.49993896484375]","[733.513671875, 704.7213134765625, 0.5910264253616333]","[669.4759521484375, 446.1888732910156, 0.5200628042221069]","[827.4449462890625, 608.4401245117188, 0.6191751956939697]","[831.8090209960938, 492.4190368652344, 0.6990077495574951]","[845.9537963867188, 651.6669921875, 0.03816281259059906]","[929.3126220703125, 454.62286376953125, 0.010797198861837387]","[844.9332275390625, 650.839111328125, 0.00911043118685484]","[845.2163696289062, 468.3764343261719, 0.011197778396308422]","[-4.486039829883146, -0.8880792553307135, 4.068230794750529]","[2.3179727979425513, -5.767195667165439, 1.1251866674323103]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_1_ID15/RGB/000009_RGB.png,"[512.4257202148438, 550.6550903320312, 0.7067882418632507]","[500.5184020996094, 563.95751953125, 0.7586663961410522]","[501.5956115722656, 533.4642944335938, 0.7254201769828796]","[511.32745361328125, 583.998291015625, 0.7490264773368835]","[517.1804809570312, 516.3245849609375, 0.7645604610443115]","[599.1319580078125, 619.37255859375, 0.7462506890296936]","[597.01318359375, 477.5588684082031, 0.6629961133003235]","[683.7647094726562, 669.617919921875, 0.5519393086433411]","[691.7122192382812, 427.4254455566406, 0.7307871580123901]","[710.3840942382812, 710.64697265625, 0.5264577269554138]","[620.1510009765625, 448.7487487792969, 0.5211367011070251]","[823.1397094726562, 606.2498168945312, 0.725652277469635]","[829.5133666992188, 486.7370910644531, 0.6033936142921448]","[846.5980834960938, 649.724853515625, 0.04978872463107109]","[933.5799560546875, 457.02764892578125, 0.011941882781684399]","[847.8456420898438, 642.4879760742188, 0.010702253319323063]","[850.0549926757812, 471.8320007324219, 0.013669236563146114]","[-5.734340330950461, -1.0180033727749302, 4.6531677017409185]","[2.161761925623221, -6.358512687282341, 1.7145425000448207]"
