,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000000_RGB.png,"[473.50689697265625, 549.1992797851562, 0.5239932537078857]","[462.8320617675781, 563.2315063476562, 0.7763664126396179]","[460.9422302246094, 534.5280151367188, 0.5854815244674683]","[472.5601501464844, 582.8160400390625, 0.6673780679702759]","[469.19134521484375, 515.2490844726562, 0.6687883138656616]","[547.5249633789062, 610.9645385742188, 0.6508120894432068]","[548.79296875, 476.7718505859375, 0.7663065195083618]","[648.4487915039062, 642.76171875, 0.5932406783103943]","[657.3317260742188, 446.6396484375, 0.7388270497322083]","[727.7531127929688, 645.084716796875, 0.46234098076820374]","[755.2307739257812, 462.33660888671875, 0.48329129815101624]","[758.1273803710938, 598.1659545898438, 0.6267518401145935]","[765.583740234375, 501.17236328125, 0.602999210357666]","[831.5111083984375, 659.780517578125, 0.1869327872991562]","[833.0791625976562, 471.2652893066406, 0.099423348903656]","[806.2284545898438, 645.5075073242188, 0.08442022651433945]","[818.2068481445312, 466.9020690917969, 0.11123982071876526]","[-0.4428292106686371, 0.5517786483528023, 0.593503465110936]","[7.745918202937953, -18.113283804968646, -0.6001109079181267]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000001_RGB.png,"[473.5284423828125, 549.5028076171875, 0.5215732455253601]","[462.8360900878906, 563.5953979492188, 0.7756290435791016]","[461.01287841796875, 534.7843627929688, 0.5564869046211243]","[472.6051330566406, 582.2233276367188, 0.633291482925415]","[470.9366149902344, 515.7579956054688, 0.5437442660331726]","[545.7369995117188, 609.9459838867188, 0.6788048148155212]","[551.260498046875, 474.1650695800781, 0.7781810760498047]","[647.1441040039062, 644.2797241210938, 0.596437931060791]","[659.4024047851562, 443.7879943847656, 0.7383559346199036]","[727.6358032226562, 645.8968505859375, 0.46106359362602234]","[754.4815063476562, 463.173828125, 0.4909352958202362]","[759.9573974609375, 600.529541015625, 0.6534917950630188]","[768.8019409179688, 502.9134521484375, 0.6026882529258728]","[831.4351196289062, 660.51904296875, 0.21472103893756866]","[831.77490234375, 472.74371337890625, 0.09571922570466995]","[806.429931640625, 646.7058715820312, 0.10502739250659943]","[817.0972290039062, 468.77996826171875, 0.10220441967248917]","[-1.542750368399274, 1.7018881169692994, 1.037333939295201]","[7.969362834142984, -17.968583341593803, -0.6743071560109226]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000002_RGB.png,"[473.6335144042969, 549.7716674804688, 0.5063478946685791]","[462.6153564453125, 563.9981079101562, 0.7746208906173706]","[461.10711669921875, 534.964599609375, 0.5362354516983032]","[471.7317810058594, 582.3267822265625, 0.6003855466842651]","[470.7174987792969, 515.8636474609375, 0.5406349301338196]","[545.8018798828125, 609.8829956054688, 0.6635234355926514]","[551.1236572265625, 474.7580261230469, 0.7861534953117371]","[647.6804809570312, 644.3136596679688, 0.5839204788208008]","[656.8243408203125, 444.6909484863281, 0.7214938998222351]","[727.8471069335938, 645.8438720703125, 0.43045294284820557]","[752.958740234375, 462.8077392578125, 0.47894030809402466]","[756.6978759765625, 599.7012329101562, 0.6048755645751953]","[766.404541015625, 502.8089294433594, 0.6093736886978149]","[830.671875, 658.677978515625, 0.18728847801685333]","[832.50341796875, 472.9576416015625, 0.09738399088382721]","[806.766357421875, 646.5850830078125, 0.10151833295822144]","[817.8319091796875, 468.396484375, 0.09509091079235077]","[-1.2195128961616528, 2.0730841352993714, 1.0118322257396513]","[8.650367166840258, -17.54092232351328, -1.1833033658084486]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000003_RGB.png,"[473.0056457519531, 549.158935546875, 0.49631184339523315]","[462.0313720703125, 563.2269287109375, 0.741698145866394]","[460.8291320800781, 534.6317138671875, 0.5399079918861389]","[471.9918518066406, 579.9583129882812, 0.5917125344276428]","[471.44439697265625, 514.889404296875, 0.5698867440223694]","[547.201904296875, 610.1788330078125, 0.6693316102027893]","[551.6043701171875, 474.7601623535156, 0.795442521572113]","[647.8359985351562, 644.369384765625, 0.5946703553199768]","[659.5555419921875, 443.1709899902344, 0.7054819464683533]","[729.3985595703125, 645.468994140625, 0.4324319064617157]","[752.7574462890625, 463.42352294921875, 0.4534918963909149]","[759.1292724609375, 600.3026733398438, 0.6424938440322876]","[767.7088012695312, 502.7179870605469, 0.6028469204902649]","[830.6510009765625, 659.326416015625, 0.1850145012140274]","[831.3108520507812, 472.6063537597656, 0.10054325312376022]","[806.6376953125, 645.3658447265625, 0.09517616778612137]","[816.898681640625, 468.37628173828125, 0.09254251420497894]","[-0.5234985174890397, 2.5803362512098684, 0.9347853985910868]","[8.649758438189659, -17.37483780030184, -1.275011573370904]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000004_RGB.png,"[472.1289978027344, 548.7119750976562, 0.4569490849971771]","[460.9775695800781, 562.3423461914062, 0.6805059313774109]","[460.3448791503906, 533.9336547851562, 0.5606719851493835]","[470.70550537109375, 579.3657836914062, 0.5246012806892395]","[470.86126708984375, 514.35546875, 0.5587232112884521]","[547.2471313476562, 609.9547729492188, 0.6544839143753052]","[551.7540893554688, 475.945068359375, 0.7982308268547058]","[648.3846435546875, 643.7617797851562, 0.6017598509788513]","[660.6238403320312, 441.6182556152344, 0.6727673411369324]","[729.573486328125, 645.381591796875, 0.43497082591056824]","[755.4179077148438, 465.11285400390625, 0.4446803629398346]","[758.3003540039062, 599.5668334960938, 0.6198671460151672]","[768.1090087890625, 501.8062744140625, 0.5820748209953308]","[831.3387451171875, 658.4320678710938, 0.19838987290859222]","[832.3949584960938, 472.6171569824219, 0.11251096427440643]","[807.02978515625, 645.5266723632812, 0.10895702987909317]","[816.9597778320312, 468.5538635253906, 0.10236833244562149]","[-0.3942235291022581, 2.9757577521421497, 0.7743210218132406]","[8.84700408682643, -17.13671534798996, -1.4439088085163594]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000005_RGB.png,"[472.9624328613281, 549.0184936523438, 0.5031042098999023]","[461.92926025390625, 562.3472900390625, 0.7234750986099243]","[461.40313720703125, 533.3336181640625, 0.6281155347824097]","[471.4720153808594, 579.1539306640625, 0.5046534538269043]","[471.8903503417969, 513.438720703125, 0.5666630864143372]","[547.6222534179688, 609.7346801757812, 0.6334753036499023]","[552.4443969726562, 474.7950134277344, 0.8002288341522217]","[647.3938598632812, 643.89697265625, 0.593829333782196]","[659.153076171875, 441.2023010253906, 0.6407274007797241]","[728.7537841796875, 645.5178833007812, 0.441870778799057]","[751.4208374023438, 462.9455261230469, 0.43463459610939026]","[756.5933837890625, 600.8663330078125, 0.5921661853790283]","[766.4619750976562, 503.1382141113281, 0.5920370817184448]","[831.6177978515625, 661.744140625, 0.2153620719909668]","[833.0779418945312, 471.8783264160156, 0.10545479506254196]","[807.3463134765625, 647.531494140625, 0.10479133576154709]","[816.0095825195312, 467.8644714355469, 0.0881272479891777]","[-0.546621526315733, 3.3822316338184364, 0.5820510806117865]","[9.126596377249918, -16.927995353086175, -1.6249030502222854]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000006_RGB.png,"[473.41021728515625, 546.8347778320312, 0.4769817888736725]","[461.5589294433594, 560.1181640625, 0.6299338936805725]","[461.6759033203125, 531.1353759765625, 0.7068943977355957]","[469.1294250488281, 577.6305541992188, 0.5805802345275879]","[471.38751220703125, 511.8230285644531, 0.5236014723777771]","[546.6600952148438, 609.6251220703125, 0.6544069051742554]","[551.6602172851562, 472.9416809082031, 0.782538652420044]","[646.5006713867188, 643.8302001953125, 0.564847469329834]","[658.7921752929688, 440.9695739746094, 0.6175035238265991]","[727.3074951171875, 646.730224609375, 0.4679013192653656]","[748.6878662109375, 461.96600341796875, 0.4596991240978241]","[757.38916015625, 600.1964721679688, 0.6116969585418701]","[767.4254760742188, 501.2749328613281, 0.5956115126609802]","[831.6856689453125, 660.4857177734375, 0.1792127639055252]","[832.782958984375, 470.9068603515625, 0.09518223255872726]","[806.1581420898438, 647.3931884765625, 0.07992576062679291]","[813.2752685546875, 466.97796630859375, 0.07049860060214996]","[-0.5889391432693637, 3.823011748933763, 0.011548918202408996]","[9.194736282707394, -16.503556520975128, -2.380259644498388]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000007_RGB.png,"[472.10906982421875, 543.9546508789062, 0.39591771364212036]","[460.4490051269531, 557.9708862304688, 0.5432725548744202]","[459.96307373046875, 528.2631225585938, 0.633058488368988]","[473.60833740234375, 576.345703125, 0.435897558927536]","[472.8173828125, 508.9849548339844, 0.5388943552970886]","[545.444091796875, 609.1674194335938, 0.6816636919975281]","[552.8629150390625, 471.3201904296875, 0.7735228538513184]","[647.15625, 645.11376953125, 0.5808635950088501]","[662.8623046875, 438.32196044921875, 0.5899949669837952]","[728.2232666015625, 645.8500366210938, 0.46936410665512085]","[753.520751953125, 465.1745300292969, 0.45052579045295715]","[761.5736694335938, 600.2241821289062, 0.6374723315238953]","[769.501708984375, 502.1650085449219, 0.5783575177192688]","[830.3432006835938, 660.7991333007812, 0.19283939898014069]","[830.4191284179688, 470.89776611328125, 0.10608028620481491]","[805.2972412109375, 646.643310546875, 0.10447689145803452]","[815.6387329101562, 469.6067199707031, 0.09583926945924759]","[-0.6582023323141982, 4.058010435654518, -0.4762483119669106]","[8.933141779369219, -16.19571437044473, -2.695194501431771]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000008_RGB.png,"[474.5577392578125, 541.2172241210938, 0.38448041677474976]","[462.76556396484375, 554.8905029296875, 0.5967835187911987]","[461.0198974609375, 527.1524658203125, 0.6251481175422668]","[473.17431640625, 572.545166015625, 0.46957212686538696]","[471.6302795410156, 506.50750732421875, 0.41492795944213867]","[544.5631713867188, 608.4276733398438, 0.6706072092056274]","[553.5419311523438, 469.33636474609375, 0.7302293181419373]","[646.7041625976562, 644.9134521484375, 0.5653161406517029]","[663.3762817382812, 438.462158203125, 0.5874138474464417]","[732.0507202148438, 646.6759643554688, 0.4854416251182556]","[755.46826171875, 465.0547180175781, 0.4866253435611725]","[759.5889282226562, 600.8424072265625, 0.6487040519714355]","[769.0150756835938, 502.1993103027344, 0.596419632434845]","[831.5679931640625, 661.6810913085938, 0.21169140934944153]","[831.0844116210938, 471.06097412109375, 0.10486993938684464]","[805.7106323242188, 646.4197387695312, 0.10859724879264832]","[816.0068359375, 469.442626953125, 0.08459382504224777]","[-0.8652285390582678, 4.3207197325147835, -1.0883726452113964]","[8.904288939906213, -15.636282002708077, -3.326905432329049]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_1_ID08/RGB/000009_RGB.png,"[474.30828857421875, 537.2698974609375, 0.4482974410057068]","[462.3223571777344, 552.062744140625, 0.7090612053871155]","[460.404541015625, 525.1309814453125, 0.525499701499939]","[472.56591796875, 570.6802978515625, 0.5231591463088989]","[471.52642822265625, 505.2150573730469, 0.37843671441078186]","[542.5940551757812, 606.9098510742188, 0.5828505158424377]","[553.017333984375, 469.19781494140625, 0.7045027017593384]","[645.7266235351562, 645.1143188476562, 0.6970508694648743]","[665.0803833007812, 438.768798828125, 0.590338408946991]","[728.798828125, 647.266357421875, 0.5222909450531006]","[755.60009765625, 466.9012451171875, 0.47984030842781067]","[758.6846923828125, 601.6871337890625, 0.6420944333076477]","[768.4085693359375, 503.0126953125, 0.5778987407684326]","[830.8414306640625, 660.9148559570312, 0.22471432387828827]","[830.0274658203125, 472.6544494628906, 0.1006346046924591]","[804.3926391601562, 646.7700805664062, 0.11147542297840118]","[813.1127319335938, 470.7141418457031, 0.09086799621582031]","[-0.8706193048776284, 4.405039325131821, -1.2785826313407584]","[8.48764025735729, -15.11441334263431, -3.696131346463778]"
