,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000000_RGB.png,"[493.9224853515625, 551.7274780273438, 0.6099767684936523]","[484.064208984375, 568.23193359375, 0.6603583693504333]","[480.07464599609375, 539.9547119140625, 0.4733355939388275]","[497.6865539550781, 584.9620361328125, 0.7849533557891846]","[493.6712646484375, 520.2891235351562, 0.6467151641845703]","[569.0632934570312, 610.20166015625, 0.6073517203330994]","[570.5007934570312, 483.43853759765625, 0.648393452167511]","[665.0322265625, 644.88134765625, 0.6658570170402527]","[667.3937377929688, 443.7980651855469, 0.6810048222541809]","[735.6292724609375, 627.65478515625, 0.27359944581985474]","[748.4736938476562, 472.6544494628906, 0.42095887660980225]","[800.6856079101562, 599.3551635742188, 0.5070537328720093]","[801.2303466796875, 508.6253356933594, 0.5575826168060303]","[837.0968017578125, 628.1763916015625, 0.029736706987023354]","[841.6504516601562, 487.2005615234375, 0.053978003561496735]","[777.1082763671875, 623.703857421875, 0.024485571309924126]","[816.8115844726562, 482.367919921875, 0.02820974588394165]","[1.2354497545636778, 0.1907556673628882, -0.16918251415919058]","[12.137749932489344, -6.9007135236102615, -6.370754034332375]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000001_RGB.png,"[494.6943054199219, 551.5740966796875, 0.6335675716400146]","[484.3710021972656, 568.0817260742188, 0.6482332944869995]","[480.54986572265625, 539.7932739257812, 0.4674488306045532]","[497.32183837890625, 584.72900390625, 0.7915756106376648]","[493.4941101074219, 520.30029296875, 0.6493359208106995]","[568.73876953125, 609.9022827148438, 0.5847962498664856]","[569.0955200195312, 481.89849853515625, 0.7617127895355225]","[664.7389526367188, 644.11083984375, 0.66994708776474]","[667.6082763671875, 444.3818664550781, 0.6957457065582275]","[736.8663940429688, 627.5955200195312, 0.27320125699043274]","[748.8221435546875, 472.9489440917969, 0.4268035292625427]","[800.1143188476562, 598.58154296875, 0.5160563588142395]","[801.020751953125, 507.6007385253906, 0.5458939075469971]","[836.78173828125, 626.9929809570312, 0.03329551964998245]","[841.8509521484375, 486.7789611816406, 0.05591645836830139]","[778.0311279296875, 623.5134887695312, 0.02356618084013462]","[817.77783203125, 482.491943359375, 0.027919892221689224]","[1.2577529135886905, 0.25006647080158867, -0.1874769443403922]","[12.158161202599269, -6.91763549071156, -6.414260188331507]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000002_RGB.png,"[494.2054138183594, 551.5146484375, 0.6201946139335632]","[484.1798095703125, 568.0353393554688, 0.649286150932312]","[480.3696594238281, 539.7869873046875, 0.4612402617931366]","[497.35296630859375, 584.6791381835938, 0.7894113659858704]","[493.6422424316406, 520.2472534179688, 0.6469706892967224]","[569.6405029296875, 610.3816528320312, 0.6056837439537048]","[570.7406005859375, 482.9687194824219, 0.6296341419219971]","[666.4063720703125, 644.3141479492188, 0.6662290692329407]","[668.2212524414062, 443.79034423828125, 0.6765098571777344]","[740.5509033203125, 627.0470581054688, 0.3127843737602234]","[748.3748779296875, 472.81011962890625, 0.4253760576248169]","[799.6723022460938, 598.208984375, 0.5224176049232483]","[800.80322265625, 507.51397705078125, 0.5426501035690308]","[842.2141723632812, 629.351806640625, 0.028651097789406776]","[841.71484375, 487.06842041015625, 0.05337576940655708]","[818.7364501953125, 632.62451171875, 0.015256457030773163]","[817.2413940429688, 482.60089111328125, 0.028069190680980682]","[1.2807097859207606, 0.2819675659212976, -0.18409254766057406]","[12.152782245045415, -6.916387761974218, -6.409704297870732]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000003_RGB.png,"[494.59527587890625, 551.5570068359375, 0.6288881301879883]","[484.2117919921875, 568.0880737304688, 0.6605230569839478]","[480.5284423828125, 539.8090209960938, 0.4708823561668396]","[496.9730529785156, 584.8953247070312, 0.7922917008399963]","[493.25836181640625, 520.4542236328125, 0.6380611062049866]","[569.7298583984375, 610.8538208007812, 0.623374342918396]","[569.403076171875, 481.876708984375, 0.7608502507209778]","[665.6732788085938, 643.419189453125, 0.652014434337616]","[667.9225463867188, 443.9828796386719, 0.6864071488380432]","[736.1566162109375, 628.154296875, 0.27093619108200073]","[748.1312866210938, 472.7514343261719, 0.422862708568573]","[799.4382934570312, 598.7915649414062, 0.5334101915359497]","[800.6677856445312, 508.0511474609375, 0.5572918057441711]","[836.9313354492188, 626.962158203125, 0.033041395246982574]","[841.61181640625, 486.7029113769531, 0.05817403271794319]","[777.3377075195312, 623.7491455078125, 0.025013837963342667]","[816.2357788085938, 482.52325439453125, 0.028680626302957535]","[1.2812256201371803, 0.3282420211939724, -0.21346486281145904]","[12.175168097822706, -6.91600611927091, -6.418682370950789]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000004_RGB.png,"[494.5708312988281, 551.4708862304688, 0.634709358215332]","[484.32965087890625, 567.90673828125, 0.6624621152877808]","[480.5750427246094, 539.652099609375, 0.4587811529636383]","[497.27496337890625, 584.5226440429688, 0.7906193137168884]","[493.33050537109375, 520.2724609375, 0.6515631079673767]","[569.53759765625, 610.8551025390625, 0.619500994682312]","[570.9240112304688, 482.9093322753906, 0.6405434012413025]","[666.776611328125, 644.1787109375, 0.6587702631950378]","[667.786865234375, 443.995849609375, 0.679589033126831]","[740.1865234375, 627.1494750976562, 0.31395092606544495]","[748.4307861328125, 472.2140197753906, 0.4221571981906891]","[800.7188720703125, 599.2738647460938, 0.502709686756134]","[801.3612060546875, 508.51068115234375, 0.548073947429657]","[841.3878173828125, 629.4036254882812, 0.026262443512678146]","[840.942626953125, 487.1269226074219, 0.05145446956157684]","[778.834228515625, 623.5768432617188, 0.024303751066327095]","[816.7830200195312, 482.2445373535156, 0.027137191966176033]","[1.286740955554932, 0.3020661007521131, -0.28717472840984987]","[12.159667682976018, -6.9164948707801, -6.403778549450743]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000005_RGB.png,"[494.6670227050781, 551.4953002929688, 0.6460991501808167]","[484.3511962890625, 567.8731689453125, 0.6589577794075012]","[480.73553466796875, 539.4266357421875, 0.4475674033164978]","[497.303466796875, 584.6064453125, 0.7907944917678833]","[493.7348327636719, 520.1632080078125, 0.6601845026016235]","[569.41162109375, 610.4283447265625, 0.6113467812538147]","[570.2133178710938, 481.111083984375, 0.766110897064209]","[665.5379638671875, 643.6614379882812, 0.6439523100852966]","[668.6975708007812, 443.72039794921875, 0.6751977801322937]","[734.0900268554688, 629.0067138671875, 0.2764627933502197]","[748.4149780273438, 472.8476257324219, 0.4282882511615753]","[799.905029296875, 598.7507934570312, 0.5192759037017822]","[801.4733276367188, 508.2878112792969, 0.5425351858139038]","[837.228759765625, 627.8798828125, 0.035426221787929535]","[841.2362060546875, 486.8422546386719, 0.057021867483854294]","[776.4074096679688, 624.1491088867188, 0.025474920868873596]","[816.6017456054688, 482.2023620605469, 0.028770968317985535]","[1.3538013822585655, 0.3509623884176243, -0.27726770095088393]","[12.17019597708606, -6.926634590425681, -6.429612931315372]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000006_RGB.png,"[493.99481201171875, 551.057861328125, 0.6465722322463989]","[483.961669921875, 567.2787475585938, 0.6743835806846619]","[480.3768615722656, 538.8692626953125, 0.42097291350364685]","[497.49896240234375, 584.233642578125, 0.7832927107810974]","[493.9736022949219, 520.0208129882812, 0.6779707670211792]","[569.4507446289062, 610.9174194335938, 0.6177151799201965]","[570.2078247070312, 481.4494323730469, 0.7646508812904358]","[666.6422119140625, 644.55517578125, 0.6566879153251648]","[668.3370361328125, 443.29669189453125, 0.6703858971595764]","[740.0191040039062, 626.9747314453125, 0.3079286515712738]","[747.7374267578125, 472.5743408203125, 0.42700859904289246]","[801.421630859375, 598.3324584960938, 0.4838418960571289]","[806.2386474609375, 505.6719665527344, 0.6711694598197937]","[836.9407348632812, 626.9286499023438, 0.028652552515268326]","[841.3849487304688, 486.888427734375, 0.051800839602947235]","[778.4182739257812, 623.5962524414062, 0.02263827808201313]","[816.8997802734375, 482.4266052246094, 0.02656090445816517]","[1.4613976690024837, 0.4588520818325165, -0.2890548774501408]","[12.124884717801244, -6.9248959158671015, -6.4027989459437595]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000007_RGB.png,"[493.84832763671875, 551.0146484375, 0.6363606452941895]","[483.90362548828125, 567.4266357421875, 0.6730375289916992]","[480.1598205566406, 539.2139892578125, 0.4280432164669037]","[497.3429260253906, 584.12939453125, 0.7917381525039673]","[493.8606872558594, 520.0856323242188, 0.6766637563705444]","[568.99365234375, 610.2180786132812, 0.6005484461784363]","[570.5756225585938, 480.97247314453125, 0.7691206932067871]","[665.041015625, 644.0194702148438, 0.6287050843238831]","[669.3214111328125, 443.0401916503906, 0.647871732711792]","[729.9985961914062, 630.2575073242188, 0.2879955470561981]","[748.6220703125, 473.0247802734375, 0.4278366267681122]","[799.7713623046875, 598.8593139648438, 0.5314878225326538]","[801.148193359375, 508.32476806640625, 0.5552132725715637]","[837.6635131835938, 627.2265014648438, 0.033978115767240524]","[841.0670776367188, 486.6606750488281, 0.05547807365655899]","[775.624755859375, 624.345703125, 0.024268317967653275]","[816.8224487304688, 482.302978515625, 0.028589485213160515]","[1.6005587500912812, 0.4592032466891334, -0.3137090758796107]","[12.120665554121175, -6.923815325604842, -6.404374130122518]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000008_RGB.png,"[492.7867126464844, 550.6376342773438, 0.6161482930183411]","[482.9574890136719, 567.200439453125, 0.7054386734962463]","[479.223876953125, 538.8162231445312, 0.4267922639846802]","[497.17022705078125, 584.1114501953125, 0.7921754717826843]","[493.8921813964844, 519.98095703125, 0.6904421448707581]","[569.2843627929688, 610.385009765625, 0.6141380071640015]","[570.5181274414062, 480.6785583496094, 0.7712859511375427]","[665.8912353515625, 643.4417724609375, 0.626804530620575]","[669.9994506835938, 443.58428955078125, 0.6377168893814087]","[732.908203125, 629.961669921875, 0.28031763434410095]","[748.7793579101562, 472.98455810546875, 0.4308408796787262]","[801.2134399414062, 599.173583984375, 0.5001798868179321]","[806.9932861328125, 505.64788818359375, 0.6761176586151123]","[837.1135864257812, 627.80908203125, 0.028604567050933838]","[841.3941040039062, 486.5630798339844, 0.04705633595585823]","[777.0023803710938, 624.521240234375, 0.022415557876229286]","[817.5546875, 482.0442199707031, 0.024305813014507294]","[1.6416669370074606, 0.4699180090422913, -0.2251914543438878]","[12.103967464298213, -6.924086316185331, -6.402567991759053]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/free_1_ID12/RGB/000009_RGB.png,"[493.05389404296875, 550.7456665039062, 0.6231862902641296]","[483.33978271484375, 567.2086791992188, 0.6963430047035217]","[479.55682373046875, 538.9935913085938, 0.41934189200401306]","[497.235595703125, 583.9306640625, 0.7881825566291809]","[493.84521484375, 520.0407104492188, 0.6828305125236511]","[569.0036010742188, 609.885986328125, 0.5845667123794556]","[570.1813354492188, 481.0699462890625, 0.7681505680084229]","[664.783203125, 643.663818359375, 0.614210307598114]","[669.0516357421875, 443.32403564453125, 0.65681391954422]","[730.3489990234375, 630.263427734375, 0.2728325128555298]","[749.0406494140625, 472.8882751464844, 0.42785167694091797]","[799.0589599609375, 598.6873168945312, 0.5384299755096436]","[800.9185791015625, 507.9220275878906, 0.5474359393119812]","[837.4136352539062, 627.3965454101562, 0.03280653804540634]","[841.2645874023438, 486.85980224609375, 0.053870100528001785]","[775.7530517578125, 624.3995971679688, 0.023765260353684425]","[817.2163696289062, 482.121826171875, 0.02543305791914463]","[1.6100788129841135, 0.5038938055246823, -0.16128156063797247]","[12.10659185896525, -6.92319164736195, -6.4072341561316515]"
