,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000000_RGB.png,"[519.5191040039062, 552.9871826171875, 0.6235439777374268]","[502.5958251953125, 569.88134765625, 0.5327593088150024]","[503.5473937988281, 538.4165649414062, 0.416885644197464]","[509.815673828125, 592.0001220703125, 0.5707552433013916]","[510.540283203125, 521.0505981445312, 0.5747820138931274]","[581.5120239257812, 625.1561889648438, 0.6729962229728699]","[579.0551147460938, 484.2126770019531, 0.7542279362678528]","[718.3976440429688, 627.0403442382812, 0.6113243103027344]","[708.076171875, 482.156982421875, 0.5200318694114685]","[808.3780517578125, 597.7040405273438, 0.34974026679992676]","[811.9796142578125, 530.0320434570312, 0.30013906955718994]","[779.9730224609375, 604.0712280273438, 0.41591909527778625]","[773.997314453125, 504.6682434082031, 0.3903658092021942]","[824.4390869140625, 628.9194946289062, 0.3059443235397339]","[824.1532592773438, 494.9850158691406, 0.33539703488349915]","[839.5283813476562, 596.8715209960938, 0.13595284521579742]","[839.3798217773438, 519.3798828125, 0.1781216561794281]","[-8.431903960253626, 0.23521256536790458, 0.09911358822872945]","[0.5539118838764889, 2.392059295618301, 2.581018778503955]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000001_RGB.png,"[519.980224609375, 552.9220581054688, 0.6081811189651489]","[502.74456787109375, 569.7496337890625, 0.5320873260498047]","[504.110107421875, 538.2501220703125, 0.4128847122192383]","[508.8367614746094, 591.8999633789062, 0.5563085079193115]","[511.0787353515625, 520.9771118164062, 0.5832184553146362]","[581.8489379882812, 626.01123046875, 0.6898481845855713]","[579.3142700195312, 484.2928466796875, 0.7550538182258606]","[718.739990234375, 629.2335815429688, 0.4502533972263336]","[709.4170532226562, 481.79241943359375, 0.5087965726852417]","[807.12646484375, 598.945556640625, 0.3696098029613495]","[811.2260131835938, 530.05517578125, 0.27162542939186096]","[780.228759765625, 603.3278198242188, 0.41260290145874023]","[774.355224609375, 504.8578186035156, 0.3876168131828308]","[825.6151733398438, 627.7677001953125, 0.32611432671546936]","[824.3770751953125, 495.8802795410156, 0.3719835877418518]","[840.0148315429688, 596.9443969726562, 0.145731583237648]","[839.4193725585938, 519.3583374023438, 0.17875853180885315]","[-8.449890976772574, 0.23504476579716052, 0.11012552897500733]","[0.5551507395315108, 2.3851514941805263, 2.584847010912668]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000002_RGB.png,"[519.9482421875, 552.887451171875, 0.6069877743721008]","[502.66180419921875, 569.7529907226562, 0.5319585800170898]","[503.8636169433594, 538.0833129882812, 0.40574759244918823]","[508.32513427734375, 592.0958251953125, 0.5357008576393127]","[510.2565002441406, 521.10009765625, 0.5734909772872925]","[581.2198486328125, 625.7110595703125, 0.6950223445892334]","[579.1332397460938, 484.6959228515625, 0.7567600011825562]","[717.8401489257812, 627.3494873046875, 0.5900492668151855]","[710.5744018554688, 482.5470886230469, 0.49129363894462585]","[808.6312255859375, 597.659912109375, 0.3593960106372833]","[812.50732421875, 530.0282592773438, 0.32045724987983704]","[779.24072265625, 604.2457275390625, 0.41807329654693604]","[773.031005859375, 503.7431640625, 0.3885187804698944]","[827.1121215820312, 629.16796875, 0.29120078682899475]","[826.3056030273438, 493.8397216796875, 0.3506990969181061]","[840.8841552734375, 596.5704345703125, 0.12202879041433334]","[841.1785278320312, 519.4473266601562, 0.162663996219635]","[-8.578452918567223, 0.24857201069762344, 0.1519882035934795]","[0.5576627243718999, 2.3847271678148974, 2.5864427420454157]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000003_RGB.png,"[519.5714721679688, 552.986328125, 0.6149999499320984]","[502.3880310058594, 569.8492431640625, 0.5436304807662964]","[503.7100830078125, 538.2017211914062, 0.42142578959465027]","[508.308837890625, 591.9595947265625, 0.5378974080085754]","[510.8235778808594, 521.0673828125, 0.57646244764328]","[580.8933715820312, 625.0897827148438, 0.6798633337020874]","[578.5643920898438, 484.4292907714844, 0.7500094771385193]","[718.1812133789062, 628.51171875, 0.44493022561073303]","[709.4630737304688, 482.28277587890625, 0.5025372505187988]","[807.2137451171875, 597.9217529296875, 0.36806797981262207]","[811.5811157226562, 530.4640502929688, 0.3033183515071869]","[779.6448974609375, 603.4371337890625, 0.4150070250034332]","[772.881591796875, 503.82818603515625, 0.39295056462287903]","[826.4371948242188, 628.7986450195312, 0.29744380712509155]","[825.5977172851562, 493.9570617675781, 0.3613515794277191]","[840.4326171875, 596.6517944335938, 0.12920142710208893]","[840.3120727539062, 518.97900390625, 0.17226125299930573]","[-8.937558145749795, 0.26686271768217407, 0.22325378764070572]","[0.5586996718048403, 2.377661954246532, 2.5944027271676515]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000004_RGB.png,"[518.862548828125, 553.0960083007812, 0.642021119594574]","[501.4120788574219, 569.7313842773438, 0.5651664137840271]","[503.1452941894531, 537.9334716796875, 0.4376700520515442]","[507.3573303222656, 591.9276733398438, 0.5131508708000183]","[511.4146423339844, 522.3176879882812, 0.5010331869125366]","[580.5492553710938, 625.998779296875, 0.7029424905776978]","[578.5371704101562, 484.5157165527344, 0.7479885816574097]","[718.148681640625, 628.8441162109375, 0.4492053985595703]","[707.2366333007812, 483.8668518066406, 0.5292264223098755]","[806.6422119140625, 598.7166137695312, 0.3595241904258728]","[810.6093139648438, 532.078125, 0.27811768651008606]","[780.296875, 603.5590209960938, 0.42660388350486755]","[774.7644653320312, 504.4834289550781, 0.40481626987457275]","[825.4526977539062, 627.9718017578125, 0.3366740345954895]","[824.3055419921875, 495.0123291015625, 0.419727087020874]","[840.035400390625, 596.613037109375, 0.14131692051887512]","[838.8561401367188, 519.365234375, 0.17400841414928436]","[-9.07704863142733, 0.28232471036167645, 0.24191528104145507]","[0.30311995101494726, 2.458906269340835, 2.531823375261951]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000005_RGB.png,"[518.4935913085938, 552.8342895507812, 0.6422692537307739]","[500.9803161621094, 569.7039794921875, 0.5866934061050415]","[502.6622314453125, 537.6853637695312, 0.44602954387664795]","[506.8614196777344, 592.0499267578125, 0.5058679580688477]","[511.2547302246094, 522.1100463867188, 0.48834753036499023]","[580.7847900390625, 626.000732421875, 0.701513409614563]","[578.8157348632812, 484.6556091308594, 0.743279755115509]","[717.5626220703125, 629.0020751953125, 0.4501340687274933]","[707.3756713867188, 482.8089599609375, 0.5146647095680237]","[805.38232421875, 598.745849609375, 0.36904746294021606]","[802.2703857421875, 521.3450927734375, 0.34562358260154724]","[779.054931640625, 602.3546142578125, 0.42028024792671204]","[773.4146118164062, 503.7652587890625, 0.39400961995124817]","[826.3054809570312, 627.6980590820312, 0.31690388917922974]","[826.1019287109375, 495.1826477050781, 0.4080495834350586]","[839.763916015625, 596.625244140625, 0.1421416997909546]","[839.7055053710938, 518.6098022460938, 0.17542119324207306]","[-9.488889237660528, 0.3145551220106118, 0.22899767576610905]","[0.16080547651697605, 2.502623758186295, 2.4985200707008497]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000006_RGB.png,"[519.2098388671875, 552.4569702148438, 0.6324369311332703]","[501.5816955566406, 569.2704467773438, 0.5807424783706665]","[504.2053527832031, 537.378173828125, 0.4969066381454468]","[507.08740234375, 591.8626098632812, 0.49991923570632935]","[510.1826477050781, 521.3736572265625, 0.5741048455238342]","[579.9909057617188, 625.1318969726562, 0.6984644532203674]","[579.77978515625, 484.48248291015625, 0.7519195079803467]","[716.5549926757812, 628.6157836914062, 0.4454268515110016]","[709.62890625, 483.6684875488281, 0.5083519220352173]","[806.7405395507812, 598.3201904296875, 0.36349090933799744]","[811.7567138671875, 529.559814453125, 0.28116339445114136]","[777.8090209960938, 603.35205078125, 0.4420294463634491]","[772.2359619140625, 503.6097106933594, 0.4014904201030731]","[826.6275634765625, 628.6090698242188, 0.3244985044002533]","[827.4955444335938, 493.7363586425781, 0.39936527609825134]","[840.479736328125, 596.6450805664062, 0.1370498239994049]","[841.15869140625, 518.3482055664062, 0.17660601437091827]","[-9.635511196202634, 0.2960304386215594, 0.16824646490431733]","[0.17775294462764, 2.498897419197254, 2.5136212125475015]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000007_RGB.png,"[518.4979858398438, 552.56787109375, 0.6586185693740845]","[500.7298583984375, 569.4517211914062, 0.6117841005325317]","[502.4739074707031, 537.0278930664062, 0.4369525611400604]","[506.6659240722656, 591.976806640625, 0.4912971556186676]","[509.960205078125, 521.3794555664062, 0.5723980665206909]","[580.37158203125, 624.6568603515625, 0.6881083250045776]","[579.4685668945312, 484.751953125, 0.7451027035713196]","[715.6099853515625, 627.5504760742188, 0.45087161660194397]","[709.7332153320312, 483.6268310546875, 0.5083150863647461]","[806.236572265625, 597.2559204101562, 0.37009868025779724]","[811.341552734375, 530.1079711914062, 0.29099738597869873]","[777.7960815429688, 603.0318603515625, 0.43958306312561035]","[772.85009765625, 503.52716064453125, 0.40068426728248596]","[827.1669311523438, 628.6815185546875, 0.30150526762008667]","[826.6841430664062, 493.9607849121094, 0.3670751452445984]","[840.6661376953125, 596.0321044921875, 0.12714339792728424]","[840.8433837890625, 518.5816650390625, 0.1702040135860443]","[-9.649304237535276, 0.2939324084459971, 0.1544614329024303]","[0.20057708166122798, 2.4647038593554655, 2.525843425332826]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000008_RGB.png,"[518.3840942382812, 552.2758178710938, 0.652952253818512]","[500.8149719238281, 569.2525634765625, 0.6109789609909058]","[503.3898010253906, 537.1763916015625, 0.5112698674201965]","[506.8691711425781, 591.98046875, 0.4974769949913025]","[509.8614501953125, 521.3824462890625, 0.5737442374229431]","[579.5881958007812, 624.7657470703125, 0.6944749355316162]","[580.2449951171875, 484.1282958984375, 0.7598902583122253]","[714.5685424804688, 627.059326171875, 0.47061699628829956]","[711.4942626953125, 483.61676025390625, 0.4979141354560852]","[806.0298461914062, 597.5194091796875, 0.38758623600006104]","[811.3850708007812, 529.9539184570312, 0.28565138578414917]","[779.1243286132812, 603.6265869140625, 0.4338591992855072]","[773.6566772460938, 503.41607666015625, 0.40198951959609985]","[827.7062377929688, 628.317626953125, 0.32315847277641296]","[827.1239013671875, 493.8980712890625, 0.36209845542907715]","[840.2920532226562, 596.3350830078125, 0.13221362233161926]","[841.6898803710938, 518.4314575195312, 0.1607580929994583]","[-9.714389708148339, 0.27777068223352547, 0.15944554645662395]","[0.2364991396873735, 2.4519764824970314, 2.534855482629922]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/base_1_ID19/RGB/000009_RGB.png,"[518.5808715820312, 552.4279174804688, 0.6575431227684021]","[500.6892395019531, 569.3648071289062, 0.6175947785377502]","[502.54541015625, 537.0862426757812, 0.44491732120513916]","[506.5426940917969, 591.8513793945312, 0.49013617634773254]","[509.8892822265625, 521.6002197265625, 0.5480391979217529]","[580.47314453125, 624.8915405273438, 0.6819466352462769]","[579.7005615234375, 484.84051513671875, 0.7454805374145508]","[716.3157348632812, 625.6040649414062, 0.594642698764801]","[710.7733764648438, 485.0087890625, 0.5036640167236328]","[807.5225219726562, 596.8594360351562, 0.3716142773628235]","[812.0390625, 530.0687866210938, 0.29132604598999023]","[776.7725830078125, 603.4614868164062, 0.4527227282524109]","[771.7109375, 504.0755615234375, 0.4207872748374939]","[825.6328125, 627.7717895507812, 0.3233814835548401]","[825.720703125, 494.2823181152344, 0.3971761465072632]","[840.1100463867188, 595.768798828125, 0.14023593068122864]","[840.5997924804688, 518.5757446289062, 0.16959118843078613]","[-9.833278597540772, 0.29776168950659393, 0.1632832398249682]","[0.255391602542041, 2.4165035387939557, 2.5366389974569996]"
