,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000000_RGB.png,"[477.69036865234375, 550.8763427734375, 0.7178239226341248]","[465.01812744140625, 566.3880004882812, 0.7932443022727966]","[463.7377014160156, 535.1329345703125, 0.6855869293212891]","[478.5075988769531, 586.7568359375, 0.7482342720031738]","[476.05474853515625, 515.5660400390625, 0.6923599243164062]","[555.7315673828125, 626.9838256835938, 0.7116355895996094]","[561.7483520507812, 475.93853759765625, 0.7286625504493713]","[673.2244873046875, 661.0084838867188, 0.6357361078262329]","[678.7423706054688, 441.720458984375, 0.6329888701438904]","[753.9507446289062, 661.4918823242188, 0.4563601613044739]","[766.2411499023438, 457.1475524902344, 0.4796040952205658]","[762.9199829101562, 606.3987426757812, 0.6638874411582947]","[765.097900390625, 497.05596923828125, 0.6241763830184937]","[829.1351318359375, 677.6434326171875, 0.247610405087471]","[825.750732421875, 452.2424011230469, 0.12685053050518036]","[796.6759033203125, 661.4415283203125, 0.26014599204063416]","[812.1822509765625, 463.7843017578125, 0.21878980100154877]","[0.5290525254598154, 0.04434159814070118, 0.054733941043913326]","[-0.5839133619802874, -8.392951580283919, 1.1328509864400258]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000001_RGB.png,"[478.1635437011719, 551.1994018554688, 0.7226229310035706]","[465.24200439453125, 566.6634521484375, 0.7921738624572754]","[464.08526611328125, 535.2966918945312, 0.676209568977356]","[478.19140625, 586.7926025390625, 0.7420117259025574]","[475.9600830078125, 515.7968139648438, 0.6939657926559448]","[555.6201782226562, 626.7838745117188, 0.7080340385437012]","[561.9697875976562, 475.94500732421875, 0.7363466024398804]","[673.9952392578125, 662.7295532226562, 0.6230733394622803]","[679.7653198242188, 441.7225341796875, 0.6186821460723877]","[754.8812255859375, 660.97314453125, 0.4512816071510315]","[767.4766235351562, 457.879150390625, 0.4797835648059845]","[761.8756103515625, 606.705322265625, 0.6588450074195862]","[764.1594848632812, 497.69610595703125, 0.626920223236084]","[830.1798095703125, 678.1951904296875, 0.2503342032432556]","[825.9635009765625, 452.5443115234375, 0.1279272735118866]","[806.576904296875, 659.7752685546875, 0.21750390529632568]","[812.5733032226562, 471.5502624511719, 0.20403006672859192]","[0.5173599878375621, 0.05673732882747241, 0.03161791457540472]","[-0.5911688656965115, -8.396160013225447, 1.1297907465721104]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000002_RGB.png,"[477.8645935058594, 550.835693359375, 0.7256779670715332]","[464.9693603515625, 566.3814697265625, 0.8014325499534607]","[463.9571228027344, 534.8614501953125, 0.6853646039962769]","[477.9873046875, 586.7013549804688, 0.7413143515586853]","[475.9245300292969, 515.5257568359375, 0.6968053579330444]","[555.7466430664062, 626.7839965820312, 0.711272120475769]","[561.7372436523438, 475.99761962890625, 0.7347637414932251]","[673.548583984375, 661.2168579101562, 0.6409890651702881]","[680.8925170898438, 441.5025939941406, 0.6078546047210693]","[752.9425659179688, 661.1900024414062, 0.45634374022483826]","[767.490234375, 457.8921813964844, 0.4813999533653259]","[762.0657958984375, 606.836669921875, 0.6526294946670532]","[764.333984375, 497.5098876953125, 0.6199142336845398]","[829.7149658203125, 678.2526245117188, 0.23735496401786804]","[825.2434692382812, 453.04144287109375, 0.129293754696846]","[796.3093872070312, 660.94140625, 0.2464088499546051]","[812.5562744140625, 464.7469177246094, 0.24108728766441345]","[0.517694928584925, 0.07570683836263806, 0.05440921470633949]","[-0.6315334457192799, -8.416771459619921, 1.1363190847236395]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000003_RGB.png,"[477.9095153808594, 551.053466796875, 0.7226190567016602]","[465.20538330078125, 566.6015625, 0.7935131192207336]","[463.89898681640625, 535.2534790039062, 0.681046187877655]","[478.5466613769531, 586.677001953125, 0.7446494102478027]","[476.0284423828125, 515.6552734375, 0.6977547407150269]","[555.4711303710938, 626.54833984375, 0.701535165309906]","[561.6538696289062, 475.89404296875, 0.7352204918861389]","[673.1286010742188, 660.6505126953125, 0.6249939799308777]","[679.23779296875, 441.9558410644531, 0.6315387487411499]","[752.5743408203125, 661.4125366210938, 0.46712300181388855]","[766.7352905273438, 457.8105163574219, 0.47531211376190186]","[762.9520874023438, 606.1691284179688, 0.6650338172912598]","[765.0946655273438, 497.61041259765625, 0.6162732243537903]","[829.4318237304688, 677.9154052734375, 0.2550162971019745]","[825.1649780273438, 452.5472412109375, 0.1359773576259613]","[795.8540649414062, 661.0089111328125, 0.26173660159111023]","[811.698974609375, 471.3994140625, 0.21171876788139343]","[0.5289455314450696, 0.0911531655480608, 0.0800693542517491]","[-0.6576636672609458, -8.421407010516447, 1.1326769924398585]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000004_RGB.png,"[477.0493469238281, 551.2349853515625, 0.717126190662384]","[464.6396789550781, 566.6324462890625, 0.8056077361106873]","[463.2913818359375, 535.3643798828125, 0.6780498623847961]","[478.1177978515625, 586.6357421875, 0.7441132068634033]","[475.8419494628906, 515.7786254882812, 0.7031876444816589]","[555.6245727539062, 626.9619140625, 0.7097509503364563]","[561.597900390625, 475.7271728515625, 0.7301965951919556]","[673.3407592773438, 660.9373779296875, 0.6254080533981323]","[680.2841186523438, 441.75640869140625, 0.6191477179527283]","[753.4505615234375, 661.4114379882812, 0.4470524489879608]","[765.6111450195312, 457.1225280761719, 0.46988970041275024]","[762.2609252929688, 606.7239379882812, 0.6573017239570618]","[764.9993286132812, 497.1899108886719, 0.6302618384361267]","[829.1596069335938, 678.3604736328125, 0.2357654571533203]","[824.6332397460938, 453.3960266113281, 0.11198918521404266]","[796.6502685546875, 661.345703125, 0.23892346024513245]","[811.5719604492188, 464.250732421875, 0.2119923233985901]","[0.5283971947594985, 0.11266969339959672, 0.07501935218474025]","[-0.6779833612580551, -8.405934271876115, 1.1382366183527548]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000005_RGB.png,"[477.8144226074219, 550.7437133789062, 0.732546865940094]","[464.8864440917969, 566.18994140625, 0.8050616383552551]","[464.0130920410156, 534.6870727539062, 0.6942741274833679]","[477.5832824707031, 586.4775390625, 0.7391976118087769]","[475.8970031738281, 515.7171020507812, 0.6934545636177063]","[555.9229736328125, 626.8057250976562, 0.7197821140289307]","[561.68505859375, 475.87127685546875, 0.7292652726173401]","[673.274658203125, 661.7029418945312, 0.6248145699501038]","[678.9301147460938, 441.4774169921875, 0.6322408318519592]","[754.4419555664062, 661.439697265625, 0.4418886601924896]","[766.9517211914062, 457.47076416015625, 0.4761905372142792]","[762.3817138671875, 606.3978271484375, 0.6578794121742249]","[764.9693603515625, 497.82647705078125, 0.6254109144210815]","[829.7859497070312, 678.1919555664062, 0.246713787317276]","[825.8189697265625, 452.8158264160156, 0.12688840925693512]","[806.6134643554688, 661.0171508789062, 0.2213578075170517]","[812.8170166015625, 471.2233581542969, 0.2076019048690796]","[0.48361489916434053, 0.1188182743990806, -0.00025916018821557727]","[-0.7073834887955721, -8.416193216089145, 1.134392329123819]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000006_RGB.png,"[477.6493835449219, 550.8859252929688, 0.724514901638031]","[464.8918762207031, 566.3313598632812, 0.8002181649208069]","[463.8634338378906, 534.9644775390625, 0.6764651536941528]","[477.8782043457031, 586.5197143554688, 0.7446956634521484]","[475.7827453613281, 515.7393798828125, 0.6971020698547363]","[556.024658203125, 626.9620971679688, 0.716011106967926]","[561.827880859375, 476.0124816894531, 0.7324503660202026]","[674.3701782226562, 661.6302490234375, 0.6274464726448059]","[678.9168701171875, 441.84814453125, 0.64851313829422]","[754.8377685546875, 661.2321166992188, 0.4472509026527405]","[765.4049682617188, 456.83074951171875, 0.4563281536102295]","[762.3317260742188, 606.00634765625, 0.664324939250946]","[764.1578979492188, 497.4354553222656, 0.6252865791320801]","[829.6103515625, 677.9464721679688, 0.24942214787006378]","[824.68212890625, 451.6723937988281, 0.12211882323026657]","[796.80419921875, 661.102783203125, 0.25421759486198425]","[812.1248168945312, 463.1529235839844, 0.2128927856683731]","[0.5055583072877236, 0.06281587581418678, 0.0009057017351368866]","[-0.7169951717271023, -8.41896978870792, 1.1353641740973976]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000007_RGB.png,"[477.995849609375, 551.1964111328125, 0.7313735485076904]","[465.0184631347656, 566.5140991210938, 0.7985672950744629]","[464.2734375, 535.0639038085938, 0.6778815984725952]","[477.4320068359375, 586.5884399414062, 0.7315815091133118]","[476.0953369140625, 515.838623046875, 0.6993532776832581]","[555.7490234375, 626.8494262695312, 0.7223135828971863]","[561.9170532226562, 475.8480224609375, 0.7280037999153137]","[673.6421508789062, 661.1672973632812, 0.6350199580192566]","[680.1600341796875, 441.82501220703125, 0.6280033588409424]","[753.1716918945312, 661.4845581054688, 0.4346964955329895]","[766.7200927734375, 457.9638366699219, 0.4688650071620941]","[763.0054931640625, 606.934326171875, 0.6582775115966797]","[765.50390625, 497.2869873046875, 0.6299208998680115]","[829.1143188476562, 678.0326538085938, 0.24209831655025482]","[827.0861206054688, 445.7454833984375, 0.13817402720451355]","[806.822998046875, 661.757080078125, 0.21123260259628296]","[813.7554931640625, 464.1959228515625, 0.2190542370080948]","[0.5745621428782871, 0.06856826637771544, 0.06597542358285534]","[-0.7376596444962192, -8.42476718212972, 1.1429110611938025]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000008_RGB.png,"[477.7356262207031, 551.403076171875, 0.7250327467918396]","[464.8446350097656, 566.7681884765625, 0.8039621114730835]","[463.867919921875, 535.3455200195312, 0.6752200126647949]","[477.7533264160156, 586.74462890625, 0.7351778149604797]","[476.0688171386719, 515.6935424804688, 0.7029365301132202]","[555.5789794921875, 626.5203247070312, 0.706322431564331]","[561.5423583984375, 475.887939453125, 0.7382092475891113]","[674.38134765625, 661.56005859375, 0.6526743769645691]","[680.6098022460938, 441.8524169921875, 0.6152036786079407]","[756.7259521484375, 661.1590576171875, 0.43245792388916016]","[769.8470458984375, 458.9220886230469, 0.4742116928100586]","[762.212890625, 605.89306640625, 0.667766809463501]","[764.7001953125, 497.4494323730469, 0.6192265748977661]","[829.7003173828125, 677.6942749023438, 0.2601349949836731]","[825.5962524414062, 452.4149475097656, 0.13226380944252014]","[807.6592407226562, 660.740234375, 0.22640186548233032]","[813.5704345703125, 464.93841552734375, 0.23663075268268585]","[0.6588340134649152, 0.06313724328407966, 0.06271996193321756]","[-0.7549745514481406, -8.430276750313974, 1.1486896641108149]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/base_1_ID03/RGB/000009_RGB.png,"[477.5968017578125, 550.9830932617188, 0.7282530069351196]","[464.9197692871094, 566.432861328125, 0.8029155135154724]","[463.784912109375, 535.0845947265625, 0.6806841492652893]","[478.0764465332031, 586.6533203125, 0.7429348826408386]","[475.9032287597656, 515.7952880859375, 0.6990447044372559]","[556.188232421875, 627.1319580078125, 0.7249748706817627]","[561.6856689453125, 475.793212890625, 0.7279442548751831]","[675.3015747070312, 662.4794921875, 0.639785647392273]","[680.2320556640625, 441.7218322753906, 0.6167324185371399]","[755.4761352539062, 661.1992797851562, 0.4435341954231262]","[767.9727172851562, 457.7033996582031, 0.47983792424201965]","[762.5691528320312, 606.9535522460938, 0.6539267897605896]","[764.3153076171875, 497.7899169921875, 0.6234846711158752]","[830.280029296875, 678.3920288085938, 0.24544066190719604]","[826.3699951171875, 452.3664245605469, 0.13181540369987488]","[807.3306274414062, 660.7708740234375, 0.22438423335552216]","[813.32421875, 464.4092712402344, 0.22748170793056488]","[0.6695363418224555, 0.07353803839514905, 0.06685212368858232]","[-0.6666509657823078, -8.397910759240274, 1.1673170109311803]"
