,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000000_RGB.png,"[475.45477294921875, 539.8186645507812, 0.4238916337490082]","[462.83636474609375, 552.3870849609375, 0.7871044278144836]","[461.7818298339844, 526.3070678710938, 0.7358713746070862]","[473.1625061035156, 572.3487548828125, 0.5790305137634277]","[473.45867919921875, 508.3503112792969, 0.6129549741744995]","[547.3021240234375, 612.7518920898438, 0.8188578486442566]","[546.3226318359375, 468.3868713378906, 0.7973512411117554]","[611.4340209960938, 682.1483764648438, 0.807165265083313]","[618.7605590820312, 394.0120544433594, 0.8142893314361572]","[624.6566162109375, 790.2310180664062, 0.8625209331512451]","[615.7792358398438, 299.3255310058594, 0.7953296899795532]","[742.461669921875, 597.895263671875, 0.8015365600585938]","[745.5794067382812, 499.8660888671875, 0.7245017290115356]","[836.2847290039062, 660.788330078125, 0.6613724827766418]","[836.9276123046875, 412.54779052734375, 0.5581730008125305]","[804.0031127929688, 625.6273803710938, 0.4079059362411499]","[808.2179565429688, 470.83978271484375, 0.1764252483844757]","[1.5494127394615818, -0.5166192884423336, 0.23108723042304385]","[3.428868522546698, -3.9201123419598223, -2.0769701809067938]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000001_RGB.png,"[475.00140380859375, 539.8102416992188, 0.414925754070282]","[461.88006591796875, 552.6732788085938, 0.765895426273346]","[460.73065185546875, 525.97412109375, 0.7015617489814758]","[472.6282958984375, 572.0949096679688, 0.5556937456130981]","[472.75531005859375, 507.66357421875, 0.5795774459838867]","[547.529541015625, 612.60498046875, 0.8045871257781982]","[548.0944213867188, 467.852783203125, 0.8090177774429321]","[613.9468383789062, 673.500244140625, 0.757731020450592]","[623.1464233398438, 397.2193908691406, 0.7459204196929932]","[627.4013061523438, 785.8604125976562, 0.8422287702560425]","[622.327880859375, 301.2383117675781, 0.7781805396080017]","[742.940185546875, 597.6503295898438, 0.7922136187553406]","[746.060791015625, 500.1230163574219, 0.7047522664070129]","[835.33740234375, 660.6055908203125, 0.6386603713035583]","[836.7918701171875, 412.4277038574219, 0.518156111240387]","[805.6163330078125, 626.6784057617188, 0.379217267036438]","[808.2257690429688, 470.0061950683594, 0.16544000804424286]","[1.4099602949954493, -0.2858082569005786, 0.1708163377857017]","[3.724069896404581, -3.7608348710602626, -2.1111002737393276]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000002_RGB.png,"[475.2919921875, 539.9619750976562, 0.4291093945503235]","[462.1986389160156, 552.8433227539062, 0.7603231072425842]","[461.023681640625, 526.0761108398438, 0.7020334005355835]","[472.9008483886719, 572.0486450195312, 0.5603637099266052]","[472.507568359375, 507.4573059082031, 0.5769739747047424]","[546.8433837890625, 612.95263671875, 0.8091713786125183]","[547.3890991210938, 466.9544677734375, 0.8357661366462708]","[617.583984375, 675.7978515625, 0.7737608551979065]","[620.97607421875, 397.1128234863281, 0.6741412281990051]","[627.2105102539062, 784.6858520507812, 0.7742269039154053]","[626.9840087890625, 302.4767761230469, 0.8361725807189941]","[742.046142578125, 596.6122436523438, 0.8077759146690369]","[744.0332641601562, 499.5324401855469, 0.7239199876785278]","[836.1107177734375, 661.4818725585938, 0.6632168889045715]","[836.8321533203125, 412.605224609375, 0.4915179908275604]","[815.5335693359375, 636.5172119140625, 0.3905206620693207]","[808.1826171875, 470.442626953125, 0.16818693280220032]","[1.403812603515915, -0.028878516432962152, -0.003533443238960737]","[3.8088407886315223, -3.708136950634719, -2.126342434089193]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000003_RGB.png,"[475.72686767578125, 536.3143920898438, 0.5611488223075867]","[462.4465026855469, 550.4669189453125, 0.8184876441955566]","[461.5010070800781, 523.829833984375, 0.6187502145767212]","[473.13470458984375, 570.6349487304688, 0.5940532088279724]","[473.2086181640625, 506.97320556640625, 0.5549705028533936]","[547.0311889648438, 612.8121337890625, 0.7815775871276855]","[548.723876953125, 468.0078430175781, 0.8162226676940918]","[618.5753173828125, 670.2027587890625, 0.7199955582618713]","[624.8875732421875, 401.2989196777344, 0.7143846750259399]","[638.948486328125, 782.6459350585938, 0.8441537022590637]","[634.9634399414062, 304.0493469238281, 0.8289945125579834]","[741.9452514648438, 597.4961547851562, 0.7993425726890564]","[744.1055297851562, 500.47064208984375, 0.7264040112495422]","[837.0823364257812, 661.2040405273438, 0.6266194581985474]","[837.0392456054688, 412.44378662109375, 0.4883655309677124]","[804.3377685546875, 627.138671875, 0.41764435172080994]","[807.04248046875, 471.1210632324219, 0.1800810843706131]","[1.3941145900097118, -0.04936745823469402, 0.019027613920326866]","[4.067399453344582, -3.7283440364355442, -2.2264535303956943]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000004_RGB.png,"[475.4378662109375, 535.4494018554688, 0.5776121020317078]","[462.45489501953125, 549.5480346679688, 0.8473286628723145]","[461.6747741699219, 523.2172241210938, 0.5860106348991394]","[472.4426574707031, 569.8598022460938, 0.5981752276420593]","[473.0476989746094, 506.9796447753906, 0.5422077775001526]","[547.8007202148438, 612.4279174804688, 0.7741712927818298]","[548.8155517578125, 468.38775634765625, 0.7960184216499329]","[621.59619140625, 676.6598510742188, 0.7061623930931091]","[626.3065795898438, 402.1143798828125, 0.6291679739952087]","[641.7521362304688, 781.4197387695312, 0.7986851930618286]","[640.9228515625, 301.0212097167969, 0.5712844133377075]","[741.6092529296875, 597.5868530273438, 0.8052629828453064]","[744.41943359375, 499.7469482421875, 0.7187792062759399]","[837.0388793945312, 661.0744018554688, 0.6207886338233948]","[836.4590454101562, 412.8865051269531, 0.4732879400253296]","[806.0477294921875, 627.09619140625, 0.38343480229377747]","[808.7366943359375, 468.4772644042969, 0.1759006828069687]","[1.0539391497547164, 0.24411043194163473, -0.32623438136334854]","[4.293767369961574, -3.7127456465542017, -2.3407251118574717]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000005_RGB.png,"[475.3578796386719, 535.4160766601562, 0.5757914781570435]","[462.743408203125, 549.817138671875, 0.8586407899856567]","[461.336669921875, 523.4151000976562, 0.5812308192253113]","[473.60894775390625, 569.7125854492188, 0.6581467986106873]","[473.0007629394531, 506.3563232421875, 0.5415403246879578]","[547.8702392578125, 611.331298828125, 0.7603066563606262]","[549.6549682617188, 467.4260559082031, 0.810593843460083]","[623.9691772460938, 671.075927734375, 0.6575731635093689]","[633.5891723632812, 405.439453125, 0.7240791916847229]","[657.1612548828125, 781.0762939453125, 0.7743538618087769]","[653.52880859375, 312.1642761230469, 0.853991687297821]","[742.9723510742188, 596.8778076171875, 0.7839441895484924]","[745.2299194335938, 500.143310546875, 0.7093107104301453]","[836.8101196289062, 661.4375610351562, 0.6024560928344727]","[835.8795776367188, 411.5755615234375, 0.46434158086776733]","[815.0487060546875, 639.5232543945312, 0.3717447519302368]","[805.1470336914062, 466.1872253417969, 0.18323947489261627]","[0.779905510023456, 0.4183353737117413, -0.4985188274634112]","[4.862327351009122, -3.782056790966306, -2.4456758928962294]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000006_RGB.png,"[476.6306457519531, 535.2996215820312, 0.6441184282302856]","[463.918701171875, 549.1766357421875, 0.8664765954017639]","[462.3279113769531, 521.1898193359375, 0.703166127204895]","[474.0662536621094, 569.5517578125, 0.6898296475410461]","[473.5877380371094, 505.61492919921875, 0.5220873951911926]","[548.0904541015625, 609.4500122070312, 0.7338140606880188]","[549.8997802734375, 467.6900634765625, 0.7966828942298889]","[626.5966186523438, 669.5203857421875, 0.7144050002098083]","[634.5034790039062, 407.7850646972656, 0.7585691213607788]","[664.4374389648438, 774.9937744140625, 0.8187803030014038]","[660.2454223632812, 310.7259216308594, 0.6979013085365295]","[742.8137817382812, 596.2828979492188, 0.7906408905982971]","[745.4884643554688, 499.8739318847656, 0.7060319781303406]","[837.6619262695312, 662.0541381835938, 0.6291773915290833]","[836.074462890625, 412.17376708984375, 0.4915578067302704]","[815.443603515625, 636.499755859375, 0.37533509731292725]","[805.8001708984375, 466.99993896484375, 0.22129152715206146]","[0.6238631044775169, 0.5982595545974619, -0.5840024801246038]","[4.962731146437385, -3.8560294046652666, -2.5268870948345743]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000007_RGB.png,"[476.15789794921875, 535.1036987304688, 0.640030562877655]","[463.3273010253906, 548.6909790039062, 0.8581526279449463]","[462.33612060546875, 521.2005615234375, 0.7239658236503601]","[472.658447265625, 568.6787719726562, 0.655716061592102]","[473.9137878417969, 505.55548095703125, 0.5094332098960876]","[548.6741943359375, 607.9705200195312, 0.7101950645446777]","[550.8028564453125, 467.20806884765625, 0.7908825874328613]","[632.6875610351562, 662.4686889648438, 0.7104986310005188]","[636.606689453125, 409.2078857421875, 0.7698338627815247]","[676.4246215820312, 765.4308471679688, 0.770713210105896]","[672.28564453125, 324.13372802734375, 0.6267977356910706]","[744.0978393554688, 595.7368774414062, 0.7784812450408936]","[746.7803955078125, 500.34503173828125, 0.6878129839897156]","[837.1885375976562, 662.892333984375, 0.6073867678642273]","[835.3584594726562, 410.9054260253906, 0.46045103669166565]","[815.74462890625, 637.1672973632812, 0.33610957860946655]","[807.116455078125, 465.78704833984375, 0.21918019652366638]","[0.4080705862267901, 0.924051608711697, -0.7407849570547952]","[5.360233403443465, -3.8343995470363272, -2.80976306892549]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000008_RGB.png,"[476.2336120605469, 535.2890014648438, 0.6040282249450684]","[463.2991027832031, 549.31689453125, 0.8443384170532227]","[462.33135986328125, 522.252197265625, 0.6872277855873108]","[472.87042236328125, 568.88525390625, 0.6633282899856567]","[474.0282287597656, 505.3946533203125, 0.5104349851608276]","[549.22509765625, 606.4822387695312, 0.683224081993103]","[551.5841674804688, 467.0616455078125, 0.7821921706199646]","[636.0938720703125, 664.77001953125, 0.6965080499649048]","[638.2313842773438, 410.48419189453125, 0.7237411141395569]","[682.5731811523438, 766.1152954101562, 0.8412643074989319]","[680.2997436523438, 328.2184143066406, 0.5339986681938171]","[743.1878051757812, 595.0238647460938, 0.7745668888092041]","[746.4480590820312, 499.5206604003906, 0.6864331960678101]","[835.6260986328125, 663.680908203125, 0.6439235806465149]","[835.4126586914062, 411.1537780761719, 0.4487961232662201]","[815.2855224609375, 639.5294189453125, 0.2926303446292877]","[805.6317749023438, 463.3420715332031, 0.20874419808387756]","[0.12982918984449696, 1.164409360045748, -0.8728857840401507]","[5.586662785875927, -3.8669752877889256, -2.883682542873278]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_1_ID11/RGB/000009_RGB.png,"[475.8807067871094, 535.5781860351562, 0.5900060534477234]","[462.515380859375, 549.896240234375, 0.8326343894004822]","[461.6979675292969, 522.4603881835938, 0.6765058636665344]","[472.4736022949219, 569.07666015625, 0.6592080593109131]","[473.4380187988281, 505.28668212890625, 0.5025642514228821]","[549.5646362304688, 606.6600952148438, 0.6959282159805298]","[552.3463745117188, 467.1466064453125, 0.7759875655174255]","[638.5794677734375, 661.702880859375, 0.6283208131790161]","[640.223388671875, 415.2366943359375, 0.7351577877998352]","[690.083251953125, 758.909912109375, 0.743739664554596]","[686.2145385742188, 334.17596435546875, 0.6918001770973206]","[744.0994262695312, 594.4238891601562, 0.7775264382362366]","[745.85986328125, 500.46160888671875, 0.7006496787071228]","[835.6315307617188, 664.0445556640625, 0.6079616546630859]","[834.8557739257812, 410.4051818847656, 0.44513487815856934]","[815.2327880859375, 636.7432250976562, 0.26861637830734253]","[805.9351196289062, 463.2315673828125, 0.2295035570859909]","[-0.07740731693523277, 1.3489327783517948, -0.8791086463241748]","[6.02026982569757, -3.9614559828206564, -3.057382229593883]"
