,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000000_RGB.png,"[496.1045227050781, 551.4170532226562, 0.6373910903930664]","[486.1619873046875, 566.2619018554688, 0.656842827796936]","[484.17010498046875, 538.588134765625, 0.4733462929725647]","[501.8465270996094, 582.0279541015625, 0.7149586081504822]","[501.71630859375, 520.8538208007812, 0.6329984068870544]","[567.2449951171875, 603.9886474609375, 0.7266024351119995]","[567.6593627929688, 483.0393981933594, 0.6946055889129639]","[673.2593994140625, 620.0963745117188, 0.5663479566574097]","[680.1812133789062, 470.3160705566406, 0.6183077692985535]","[751.8977661132812, 598.5530395507812, 0.3241347372531891]","[757.3084716796875, 530.8771362304688, 0.31562671065330505]","[762.0524291992188, 588.3728637695312, 0.3590061366558075]","[761.3130493164062, 506.6730041503906, 0.39542704820632935]","[756.013916015625, 627.6893310546875, 0.3276686370372772]","[803.6061401367188, 488.1844177246094, 0.37007570266723633]","[814.5696411132812, 605.5346069335938, 0.226400688290596]","[823.3648681640625, 507.09686279296875, 0.17313307523727417]","[-0.14794084404105942, -0.6101955261898947, 0.20849636544322098]","[13.51366518337762, -9.618536917245255, -4.822033490906879]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000001_RGB.png,"[496.33526611328125, 551.065185546875, 0.6309349536895752]","[486.0018310546875, 566.054443359375, 0.6572069525718689]","[484.2240295410156, 538.2344970703125, 0.4582195580005646]","[501.3747863769531, 582.1571655273438, 0.724349319934845]","[501.6817626953125, 520.8533935546875, 0.635487973690033]","[566.9817504882812, 603.8793334960938, 0.7290141582489014]","[567.6730346679688, 483.950439453125, 0.6911444664001465]","[673.4263916015625, 621.2783203125, 0.5771474242210388]","[680.6058349609375, 469.98114013671875, 0.6293728351593018]","[753.035400390625, 599.7213745117188, 0.3198491632938385]","[758.2830200195312, 531.6558837890625, 0.3343234658241272]","[759.6111450195312, 587.8316650390625, 0.4142972528934479]","[759.2540283203125, 505.651611328125, 0.4181348383426666]","[758.784912109375, 627.1474609375, 0.3749738335609436]","[809.8731079101562, 489.1220397949219, 0.3671596348285675]","[813.971923828125, 605.3095092773438, 0.21881221234798431]","[823.6580810546875, 507.7757263183594, 0.16499243676662445]","[-0.2523388104058338, -0.609274753159353, 0.21022550458278227]","[13.508090603295653, -9.623265758465113, -4.843626414140157]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000002_RGB.png,"[497.16900634765625, 551.5701293945312, 0.6415183544158936]","[486.73614501953125, 566.5844116210938, 0.6296965479850769]","[484.4803161621094, 538.8821411132812, 0.48656395077705383]","[502.1177062988281, 582.4157104492188, 0.7065532803535461]","[500.9638366699219, 520.8921508789062, 0.6460549831390381]","[569.2523193359375, 604.1227416992188, 0.7192409038543701]","[567.2515869140625, 482.72137451171875, 0.6695622205734253]","[672.779296875, 619.9970092773438, 0.5896703600883484]","[680.9677734375, 470.6180114746094, 0.613741397857666]","[752.6986083984375, 597.380859375, 0.30654099583625793]","[749.853271484375, 523.239990234375, 0.36083149909973145]","[760.8736572265625, 587.001953125, 0.36674749851226807]","[759.0366821289062, 505.3032531738281, 0.4031226933002472]","[756.8856201171875, 626.8760986328125, 0.3234417736530304]","[802.8283081054688, 486.9004821777344, 0.33296796679496765]","[815.3953857421875, 605.3280639648438, 0.20998166501522064]","[823.5348510742188, 506.3973388671875, 0.16902102530002594]","[-0.059176513735273044, -0.6918685166353082, 0.24322658415431675]","[13.503361961848261, -9.623592463779765, -4.84424688480053]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000003_RGB.png,"[496.3052062988281, 551.3223266601562, 0.6206908822059631]","[486.3294677734375, 566.271484375, 0.6432967185974121]","[484.12567138671875, 538.8969116210938, 0.4946400225162506]","[502.29632568359375, 582.1156616210938, 0.7051445245742798]","[501.34515380859375, 521.4884643554688, 0.6210202574729919]","[568.1790161132812, 604.3151245117188, 0.7268211245536804]","[566.4053344726562, 483.3834228515625, 0.6688885688781738]","[673.56494140625, 620.6544189453125, 0.5627459287643433]","[679.6990966796875, 470.7795715332031, 0.6236936450004578]","[752.8856811523438, 598.0297241210938, 0.31201207637786865]","[749.9219970703125, 522.0117797851562, 0.35252106189727783]","[762.6378173828125, 588.7562866210938, 0.36601245403289795]","[761.3356323242188, 506.55712890625, 0.4038149118423462]","[758.5375366210938, 626.5103759765625, 0.35547617077827454]","[803.2467651367188, 488.7685546875, 0.36266952753067017]","[815.4710693359375, 605.0958251953125, 0.21704456210136414]","[823.6854858398438, 506.4494323730469, 0.1724729686975479]","[0.44557116763623517, -0.6817593588695525, 0.3016976956256974]","[13.313705053580122, -9.67308902139635, -4.478824236897773]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000004_RGB.png,"[496.36529541015625, 551.5226440429688, 0.62546306848526]","[486.13079833984375, 566.4768676757812, 0.6469963788986206]","[483.9443054199219, 538.7090454101562, 0.4827042520046234]","[501.77423095703125, 582.2984619140625, 0.7186455130577087]","[501.3994140625, 521.0678100585938, 0.6294326186180115]","[568.1149291992188, 604.261962890625, 0.7265177369117737]","[567.2789306640625, 483.70562744140625, 0.6932786703109741]","[675.3876953125, 621.7893676757812, 0.549034595489502]","[680.0465087890625, 469.6696472167969, 0.6279807090759277]","[753.8169555664062, 598.00048828125, 0.29781419038772583]","[749.3759765625, 521.6069946289062, 0.3366115987300873]","[760.4590454101562, 588.5498657226562, 0.4014550745487213]","[759.1965942382812, 506.6917419433594, 0.43051421642303467]","[758.6393432617188, 625.9935913085938, 0.3597099781036377]","[800.6784057617188, 496.0710144042969, 0.24937091767787933]","[815.0333251953125, 604.9712524414062, 0.2153581827878952]","[823.94287109375, 505.444580078125, 0.1740780919790268]","[0.792760232846761, -0.6755558600569108, 0.3200425393670052]","[13.34675201564815, -9.683804205635937, -4.54999256307134]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000005_RGB.png,"[496.3208312988281, 551.4404296875, 0.6169582605361938]","[486.07708740234375, 566.5230102539062, 0.6423706412315369]","[483.8056945800781, 538.7780151367188, 0.48969992995262146]","[501.8206787109375, 582.1611938476562, 0.7146402597427368]","[501.0924072265625, 521.178955078125, 0.6346251964569092]","[568.43994140625, 603.9729614257812, 0.7259443998336792]","[567.8394775390625, 482.60565185546875, 0.6812847852706909]","[674.7477416992188, 620.8513793945312, 0.5770900249481201]","[680.945556640625, 469.93096923828125, 0.6229448914527893]","[753.9808349609375, 597.52783203125, 0.3234930634498596]","[760.0313110351562, 530.1965942382812, 0.3308860659599304]","[761.8683471679688, 588.0372314453125, 0.3753741383552551]","[761.6150512695312, 505.6993408203125, 0.3950379192829132]","[758.2673950195312, 626.4409790039062, 0.343270480632782]","[801.98974609375, 488.22705078125, 0.35641413927078247]","[816.5948486328125, 604.7564697265625, 0.21641403436660767]","[824.5960693359375, 507.50048828125, 0.1743786633014679]","[1.2926656636565461, -0.7009330060929113, 0.39769560106395185]","[13.393898244911249, -9.595203265493993, -4.601623748568423]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000006_RGB.png,"[496.73687744140625, 551.1887817382812, 0.6212559938430786]","[486.23907470703125, 566.262939453125, 0.6286826133728027]","[483.9136962890625, 538.5675048828125, 0.4810263216495514]","[501.6685791015625, 582.1765747070312, 0.7112748026847839]","[500.8915710449219, 521.397216796875, 0.6211407780647278]","[568.7047119140625, 604.6842651367188, 0.4948589503765106]","[568.8845825195312, 483.627197265625, 0.6951630115509033]","[675.3516235351562, 621.7913208007812, 0.5525994896888733]","[680.6876220703125, 471.035888671875, 0.6283619999885559]","[752.94970703125, 599.2913208007812, 0.30175918340682983]","[749.0750122070312, 519.452392578125, 0.33669722080230713]","[760.8701782226562, 588.642333984375, 0.3915407061576843]","[759.7092895507812, 506.7323913574219, 0.42779821157455444]","[758.0802612304688, 625.697998046875, 0.3382905423641205]","[800.4968872070312, 487.78680419921875, 0.3309793174266815]","[816.8912353515625, 604.9939575195312, 0.21206557750701904]","[824.8677368164062, 505.0346984863281, 0.18085163831710815]","[1.9364137428278412, -0.6683962691638007, 0.3957276169268373]","[13.423282539179564, -9.566522714376196, -4.6809275015107445]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000007_RGB.png,"[495.91693115234375, 550.1035766601562, 0.6261191964149475]","[485.32977294921875, 565.2637939453125, 0.668187141418457]","[484.5111083984375, 538.25048828125, 0.5653200149536133]","[500.6636657714844, 581.7604370117188, 0.7333260774612427]","[500.5541687011719, 521.3574829101562, 0.6387019753456116]","[569.9341430664062, 604.6363525390625, 0.7030137181282043]","[566.8035278320312, 484.12139892578125, 0.68681401014328]","[675.692626953125, 621.6961669921875, 0.5518889427185059]","[679.0398559570312, 470.9403381347656, 0.6180957555770874]","[753.1661987304688, 598.7974243164062, 0.29741349816322327]","[748.2733764648438, 519.70166015625, 0.3142056465148926]","[762.2386474609375, 588.075927734375, 0.3721761107444763]","[759.6864013671875, 506.20001220703125, 0.4282582700252533]","[756.974853515625, 624.9639282226562, 0.3057901859283447]","[798.7921142578125, 488.433349609375, 0.32969239354133606]","[817.1027221679688, 605.976806640625, 0.21405145525932312]","[823.3833618164062, 505.5166931152344, 0.1852957159280777]","[2.5175286645686645, -0.6727329601193481, 0.40427043256925993]","[13.426839332560881, -9.52345559109295, -4.678906075106991]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000008_RGB.png,"[496.8882751464844, 550.4566040039062, 0.6445842385292053]","[486.2881164550781, 565.4991455078125, 0.6414382457733154]","[485.2948303222656, 538.4412231445312, 0.5445067882537842]","[501.2680358886719, 581.923828125, 0.7157092094421387]","[500.4941101074219, 521.17236328125, 0.6231932044029236]","[569.0712890625, 604.508544921875, 0.7038351893424988]","[566.9388427734375, 483.006591796875, 0.6626859903335571]","[675.143310546875, 621.7732543945312, 0.5576867461204529]","[680.4777221679688, 470.1962585449219, 0.62456214427948]","[753.9287719726562, 599.3659057617188, 0.31495895981788635]","[750.8244018554688, 523.9686889648438, 0.34853196144104004]","[760.5579223632812, 588.5692749023438, 0.39717233180999756]","[759.6983642578125, 506.2127380371094, 0.4162822365760803]","[758.6302490234375, 625.2805786132812, 0.33465859293937683]","[798.134521484375, 496.38458251953125, 0.22429339587688446]","[816.3861694335938, 605.256591796875, 0.21446670591831207]","[824.2264404296875, 507.8834228515625, 0.18160590529441833]","[3.3775569954850404, -0.6982924860197383, 0.4745993622015299]","[13.42822800312371, -9.506175192930408, -4.70511100944811]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_1_ID12/RGB/000009_RGB.png,"[497.6904602050781, 550.8049926757812, 0.6596011519432068]","[486.69769287109375, 565.80712890625, 0.6232229471206665]","[484.5815734863281, 538.2903442382812, 0.4529172480106354]","[500.7873840332031, 582.6421508789062, 0.7349868416786194]","[500.20721435546875, 522.3934326171875, 0.513393223285675]","[569.83056640625, 604.644775390625, 0.6985264420509338]","[567.0737915039062, 485.13177490234375, 0.7019619345664978]","[673.1295776367188, 620.8423461914062, 0.5781341791152954]","[678.9054565429688, 471.7052001953125, 0.6249564290046692]","[751.871337890625, 599.76806640625, 0.2946581542491913]","[748.931884765625, 522.021728515625, 0.3192632794380188]","[760.5875244140625, 587.5095825195312, 0.38006407022476196]","[758.9100341796875, 505.4412841796875, 0.41605159640312195]","[755.4453735351562, 624.5833129882812, 0.27386587858200073]","[797.3519897460938, 488.2144775390625, 0.3031744956970215]","[817.0428466796875, 605.68212890625, 0.2144010066986084]","[824.254638671875, 506.4190979003906, 0.2038792073726654]","[3.95983580332135, -0.6366147527667227, 0.6041655055926123]","[13.430565551440353, -9.486257954074906, -4.727668231965302]"
