,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000000_RGB.png,"[474.20831298828125, 559.9677734375, 0.47115397453308105]","[460.3236389160156, 574.2277221679688, 0.5784984827041626]","[461.6602783203125, 545.2382202148438, 0.6691156625747681]","[473.4792175292969, 598.72265625, 0.6935071349143982]","[476.86480712890625, 526.5167236328125, 0.6394473910331726]","[553.6585083007812, 637.2056884765625, 0.7639812231063843]","[555.6696166992188, 485.8224792480469, 0.7112910151481628]","[694.2236938476562, 647.6286010742188, 0.7497036457061768]","[670.509521484375, 472.93707275390625, 0.610240638256073]","[765.6116333007812, 602.7559204101562, 0.4317602515220642]","[772.4548950195312, 500.8973693847656, 0.35144883394241333]","[778.5640258789062, 600.5508422851562, 0.5276294350624084]","[773.2391967773438, 500.7024841308594, 0.5779851675033569]","[833.82861328125, 663.1395263671875, 0.4148167669773102]","[842.341552734375, 441.8940734863281, 0.37124475836753845]","[806.3074951171875, 602.9744873046875, 0.25242432951927185]","[820.7867431640625, 469.5559997558594, 0.24224290251731873]","[-1.65646520151049, -1.220506155723942, -0.7015529429253884]","[-2.6191593198342056, -9.868597606881506, 2.576655865517017]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000001_RGB.png,"[474.6995544433594, 560.1392822265625, 0.49024632573127747]","[460.5503845214844, 574.6917114257812, 0.6100628972053528]","[461.5575866699219, 545.2362670898438, 0.6496176719665527]","[473.4432067871094, 599.1233520507812, 0.701632559299469]","[476.1170654296875, 526.4869995117188, 0.6313698291778564]","[555.8724365234375, 635.2782592773438, 0.8113916516304016]","[555.4833374023438, 485.58673095703125, 0.7114044427871704]","[694.8392333984375, 647.4852905273438, 0.7431569695472717]","[669.1778564453125, 471.0224609375, 0.6334187984466553]","[765.3275756835938, 604.2067260742188, 0.43959274888038635]","[762.954345703125, 496.957275390625, 0.5025602579116821]","[774.8472900390625, 600.9806518554688, 0.5638850331306458]","[770.7753295898438, 502.1070251464844, 0.6109567284584045]","[833.3694458007812, 661.5155029296875, 0.40298011898994446]","[840.4180297851562, 441.1682434082031, 0.3740999698638916]","[807.4803466796875, 602.9450073242188, 0.266215056180954]","[821.1199951171875, 468.5997009277344, 0.23695062100887299]","[-1.741461765230229, -1.3169877445906026, -1.0736233285750485]","[-3.2867770246519163, -9.216077789310942, 2.733804442309805]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000002_RGB.png,"[473.8695068359375, 559.8861083984375, 0.44981178641319275]","[459.5634460449219, 574.1779174804688, 0.5498982071876526]","[460.8580017089844, 545.1152954101562, 0.6105940937995911]","[472.6192626953125, 598.7340698242188, 0.6765123009681702]","[475.1004333496094, 526.2223510742188, 0.5992233753204346]","[555.643798828125, 636.082763671875, 0.8075734376907349]","[554.3677978515625, 484.4542236328125, 0.6740283370018005]","[690.4071044921875, 648.7138061523438, 0.7699060440063477]","[666.0142822265625, 470.81634521484375, 0.5913113951683044]","[761.5665283203125, 609.9050903320312, 0.44584137201309204]","[758.9454956054688, 493.4459228515625, 0.40975645184516907]","[774.8800048828125, 599.3366088867188, 0.5506531596183777]","[769.3661499023438, 500.24993896484375, 0.6194929480552673]","[834.7097778320312, 655.5389404296875, 0.36295807361602783]","[840.75439453125, 442.6245422363281, 0.36229345202445984]","[807.2951049804688, 592.1456298828125, 0.24252796173095703]","[821.1904907226562, 468.7240905761719, 0.1830633282661438]","[-1.925705765895571, -1.4001869705089327, -1.4872302968789268]","[-3.705803402392335, -8.695034983544023, 2.8266426805832108]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000003_RGB.png,"[472.81573486328125, 559.38232421875, 0.3918895721435547]","[458.5653991699219, 573.7300415039062, 0.47891494631767273]","[459.7574768066406, 544.7545776367188, 0.5781899094581604]","[471.78936767578125, 598.7190551757812, 0.6522535085678101]","[473.7230529785156, 526.1435546875, 0.5659927129745483]","[555.1530151367188, 636.91748046875, 0.7921044826507568]","[554.384033203125, 482.5857849121094, 0.7962273955345154]","[689.130126953125, 649.8171997070312, 0.7757737636566162]","[665.84814453125, 467.12322998046875, 0.6903476715087891]","[756.954833984375, 612.2621459960938, 0.49274250864982605]","[761.7839965820312, 489.9464416503906, 0.40215566754341125]","[780.0081176757812, 599.2547607421875, 0.49649810791015625]","[774.1648559570312, 498.8263244628906, 0.6197487115859985]","[836.166015625, 651.4808959960938, 0.3570723533630371]","[840.6107177734375, 442.03216552734375, 0.3374115824699402]","[809.2994995117188, 594.006591796875, 0.24382929503917694]","[822.3192138671875, 468.2837219238281, 0.20804396271705627]","[-1.9914216362522232, -1.5832114515446876, -2.214473855564258]","[-4.80431973255425, -7.099889129753564, 3.320009316902363]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000004_RGB.png,"[471.59112548828125, 556.6029052734375, 0.5234816074371338]","[457.5121154785156, 572.577392578125, 0.3978058099746704]","[457.8999938964844, 542.578369140625, 0.44974485039711]","[473.79449462890625, 598.7677612304688, 0.7240922451019287]","[473.41259765625, 526.1370849609375, 0.5721721053123474]","[553.953369140625, 636.122802734375, 0.784309983253479]","[552.7327270507812, 482.8272399902344, 0.7967311143875122]","[687.8568115234375, 650.721435546875, 0.7943506836891174]","[661.36865234375, 459.2067565917969, 0.6678941249847412]","[758.719482421875, 610.268310546875, 0.47599801421165466]","[749.8900146484375, 487.3684387207031, 0.40449219942092896]","[773.3164672851562, 599.0494995117188, 0.5585278868675232]","[767.0709228515625, 500.7474670410156, 0.6150845885276794]","[834.0790405273438, 654.208984375, 0.4056738317012787]","[837.71142578125, 438.2938537597656, 0.39048922061920166]","[805.6346435546875, 607.23828125, 0.24482370913028717]","[812.4718627929688, 468.9623718261719, 0.26481539011001587]","[-2.0333400094766345, -1.563784386154829, -2.1233698425470133]","[-3.11092426464974, -5.937948131123883, 2.728754039414766]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000005_RGB.png,"[469.1732482910156, 556.5380859375, 0.6087925434112549]","[455.8663024902344, 572.6156616210938, 0.3310692012310028]","[455.6277160644531, 542.3876342773438, 0.39621680974960327]","[473.2013244628906, 598.793701171875, 0.6842911839485168]","[471.32879638671875, 525.713623046875, 0.5287603139877319]","[554.98876953125, 637.7713623046875, 0.7915669679641724]","[552.7018432617188, 481.4986572265625, 0.8251246809959412]","[686.7603149414062, 652.1198120117188, 0.7805410027503967]","[665.1250610351562, 455.305908203125, 0.6126871109008789]","[758.134033203125, 608.8516845703125, 0.46420982480049133]","[753.62646484375, 482.32904052734375, 0.4290331304073334]","[775.0912475585938, 600.1067504882812, 0.5355691909790039]","[770.9671020507812, 499.40081787109375, 0.6214005947113037]","[830.1554565429688, 654.4887084960938, 0.37434035539627075]","[837.6356201171875, 439.4931335449219, 0.3048562705516815]","[804.803955078125, 606.3417358398438, 0.24275490641593933]","[814.0420532226562, 470.97052001953125, 0.2711121141910553]","[-1.8621572252048786, -1.7387039104800208, -2.5433859003939268]","[-2.088376202664774, -5.81252718677818, 2.650235818013128]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000006_RGB.png,"[468.65606689453125, 556.53125, 0.618567705154419]","[455.0701904296875, 572.7861328125, 0.3070789575576782]","[455.19964599609375, 542.163818359375, 0.3758113384246826]","[472.1864929199219, 598.754150390625, 0.6327295899391174]","[470.69451904296875, 525.6122436523438, 0.5213869214057922]","[555.2796020507812, 637.4691162109375, 0.8119537830352783]","[552.3133544921875, 481.77587890625, 0.8359583020210266]","[685.640869140625, 652.2410888671875, 0.7906242609024048]","[667.797119140625, 453.2426452636719, 0.6691019535064697]","[758.8038330078125, 607.1265869140625, 0.4548090994358063]","[760.9725341796875, 478.6024475097656, 0.4041001498699188]","[783.1263427734375, 602.6416015625, 0.654733419418335]","[773.537841796875, 497.6512145996094, 0.6176531910896301]","[831.2994384765625, 657.754150390625, 0.3876800239086151]","[838.73876953125, 441.2046813964844, 0.25237470865249634]","[804.4114379882812, 607.2193603515625, 0.19988493621349335]","[816.4345703125, 478.7970275878906, 0.2668590843677521]","[-1.7512131441797123, -1.8746107056621888, -2.8598236621628343]","[-4.511554918121663, -4.783905523918719, 3.1322243939425265]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000007_RGB.png,"[470.064208984375, 556.8203125, 0.5927231311798096]","[455.5479736328125, 572.8214111328125, 0.31393444538116455]","[456.06109619140625, 542.56884765625, 0.4098549783229828]","[471.93017578125, 599.2197265625, 0.6457996368408203]","[470.2045593261719, 526.2153930664062, 0.5120014548301697]","[554.2944946289062, 638.9454345703125, 0.6428107023239136]","[551.831298828125, 480.39404296875, 0.857780933380127]","[686.3822631835938, 651.9784545898438, 0.7660830020904541]","[668.5723266601562, 442.73956298828125, 0.7115664482116699]","[756.2444458007812, 609.3037109375, 0.4605749547481537]","[764.4044189453125, 470.0345153808594, 0.4326750338077545]","[775.08251953125, 598.4803466796875, 0.5350574254989624]","[772.268798828125, 496.72882080078125, 0.6011484265327454]","[828.0740356445312, 656.5126953125, 0.3941081762313843]","[838.4111938476562, 444.0298767089844, 0.252229779958725]","[795.1123657226562, 598.806396484375, 0.24557486176490784]","[815.959228515625, 467.6025390625, 0.2775498628616333]","[-1.7822762066358036, -1.8309752988488277, -2.7651645685498116]","[-4.175411385205237, -3.719921330121095, 3.055291528982542]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000008_RGB.png,"[470.6064453125, 557.6119995117188, 0.5523819923400879]","[455.3872985839844, 573.5648803710938, 0.3193179666996002]","[455.9944763183594, 543.1983032226562, 0.410084992647171]","[471.75506591796875, 599.6173706054688, 0.6649364233016968]","[470.8121032714844, 528.8297119140625, 0.7160507440567017]","[554.799072265625, 639.3207397460938, 0.6531482934951782]","[551.6685180664062, 480.8316650390625, 0.8531137704849243]","[689.4799194335938, 651.51416015625, 0.7559012770652771]","[668.7598266601562, 437.05023193359375, 0.6281805634498596]","[758.50146484375, 606.761474609375, 0.3871641755104065]","[768.234130859375, 471.371337890625, 0.46567869186401367]","[782.53662109375, 601.3464965820312, 0.6510065793991089]","[775.0972900390625, 494.9778137207031, 0.6023057103157043]","[828.2293090820312, 658.2584228515625, 0.4047442376613617]","[838.3810424804688, 444.3011779785156, 0.21596597135066986]","[803.2691040039062, 608.1760864257812, 0.1856382042169571]","[815.8450317382812, 477.04644775390625, 0.2928737699985504]","[-1.5213387343714828, -2.2022205314846923, -3.1444837718082663]","[-4.3404878737958725, -3.0030526301649156, 3.001332260642999]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_3_ID09/RGB/000009_RGB.png,"[466.4385681152344, 558.6819458007812, 0.6346083283424377]","[451.6051330566406, 575.2858276367188, 0.5919089913368225]","[453.5060729980469, 543.2926025390625, 0.6491532325744629]","[471.152099609375, 600.0797119140625, 0.6186821460723877]","[470.4526062011719, 529.1206665039062, 0.7366473078727722]","[554.2669677734375, 640.1173095703125, 0.6952386498451233]","[549.808349609375, 483.1348876953125, 0.8453588485717773]","[683.41845703125, 654.5512084960938, 0.7563353776931763]","[659.7576293945312, 428.59722900390625, 0.7857849597930908]","[750.865234375, 614.8086547851562, 0.4937426447868347]","[749.0533447265625, 462.53363037109375, 0.4178982675075531]","[770.6181640625, 598.6437377929688, 0.5702733993530273]","[769.2846069335938, 496.3234558105469, 0.6093001365661621]","[830.7347412109375, 656.5637817382812, 0.39406970143318176]","[836.7120361328125, 442.01849365234375, 0.17383068799972534]","[802.0314331054688, 611.3890991210938, 0.1985594481229782]","[810.6371459960938, 475.1879577636719, 0.2886969745159149]","[-1.9933434764633953, -1.8110363020060458, -2.8088418760457663]","[-0.37904521964601545, -0.3623307262622241, 2.8646221895828425]"
