,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000000_RGB.png,"[490.51287841796875, 550.899658203125, 0.5003649592399597]","[475.87030029296875, 568.2791137695312, 0.6516866683959961]","[476.7554626464844, 537.2058715820312, 0.5047427415847778]","[486.29595947265625, 589.94140625, 0.6124623417854309]","[487.2120361328125, 519.5768432617188, 0.6163594126701355]","[550.629150390625, 620.1844482421875, 0.7636685967445374]","[553.0480346679688, 478.2612609863281, 0.7698472142219543]","[671.237060546875, 639.2796630859375, 0.46086227893829346]","[681.7361450195312, 458.3923034667969, 0.582414448261261]","[779.1177978515625, 601.8421020507812, 0.2664765417575836]","[787.7940673828125, 508.7449951171875, 0.28670257329940796]","[769.2322387695312, 601.994384765625, 0.32065507769584656]","[781.406005859375, 502.19940185546875, 0.5352557897567749]","[811.096923828125, 636.8108520507812, 0.5259660482406616]","[826.567626953125, 496.6670837402344, 0.38529613614082336]","[822.6072998046875, 600.3027954101562, 0.17028793692588806]","[834.370361328125, 522.227294921875, 0.2471897304058075]","[1.0144145655744674, 2.2688167416237017, 0.6980797898305585]","[5.550347951325124, 9.699831133517387, 0.2516055607264256]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000001_RGB.png,"[491.2173767089844, 550.5830688476562, 0.5109294056892395]","[476.7228088378906, 568.2249145507812, 0.6816369891166687]","[476.9869079589844, 537.2607421875, 0.5085461139678955]","[489.96112060546875, 585.2620849609375, 0.4274056851863861]","[487.4680480957031, 519.679443359375, 0.606379508972168]","[551.271240234375, 619.3699951171875, 0.7667157053947449]","[553.3001098632812, 478.3229675292969, 0.766747772693634]","[670.9229125976562, 637.7125244140625, 0.47737160325050354]","[679.9189453125, 458.4520263671875, 0.6061564087867737]","[777.7808837890625, 601.03564453125, 0.2625180184841156]","[786.17041015625, 506.8780517578125, 0.29697591066360474]","[767.5814208984375, 601.2575073242188, 0.32871362566947937]","[779.587646484375, 502.1423034667969, 0.5518865585327148]","[808.4282836914062, 637.5032958984375, 0.5257906913757324]","[827.828125, 495.7931823730469, 0.3606785237789154]","[822.7557983398438, 600.1091918945312, 0.16967451572418213]","[835.0551147460938, 521.0135498046875, 0.24292728304862976]","[1.002458299556785, 2.1912893813876817, 0.66060563172627]","[5.504406298803589, 9.739789205600344, 0.17946242996310285]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000002_RGB.png,"[492.1401672363281, 550.189697265625, 0.5176897048950195]","[477.8922424316406, 568.3026123046875, 0.6976761221885681]","[477.8321838378906, 537.4412841796875, 0.5181465744972229]","[491.9170227050781, 585.9583129882812, 0.4681638777256012]","[488.1136474609375, 518.3209228515625, 0.5253921151161194]","[553.3126831054688, 619.7110595703125, 0.7510851621627808]","[553.0741577148438, 478.68670654296875, 0.7630409598350525]","[674.0498657226562, 637.7313842773438, 0.4627116024494171]","[682.6580810546875, 458.8267822265625, 0.5833090543746948]","[779.34912109375, 602.0526123046875, 0.24429158866405487]","[788.6965942382812, 508.6961975097656, 0.2796083390712738]","[769.3259887695312, 601.4934692382812, 0.3202611804008484]","[781.106689453125, 502.16796875, 0.5396555066108704]","[808.477783203125, 636.6346435546875, 0.5243983268737793]","[826.5372924804688, 497.73907470703125, 0.39833635091781616]","[821.5660400390625, 600.4151000976562, 0.16855676472187042]","[833.8645629882812, 522.41162109375, 0.25172314047813416]","[0.9963346423300942, 2.1263714860016525, 0.6764770922364132]","[5.628760081052175, 9.696144713594805, 0.3130508231120228]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000003_RGB.png,"[492.4928283691406, 549.6680908203125, 0.5185948014259338]","[478.0002746582031, 568.1091918945312, 0.7020325660705566]","[477.65087890625, 537.016357421875, 0.5228807926177979]","[492.2901916503906, 585.6842041015625, 0.46632686257362366]","[488.6971130371094, 519.4257202148438, 0.591559886932373]","[552.0542602539062, 620.509033203125, 0.7509526014328003]","[552.8270263671875, 478.2647705078125, 0.7708072066307068]","[675.5492553710938, 636.30419921875, 0.46586957573890686]","[684.2691650390625, 459.275146484375, 0.5825130343437195]","[781.8439331054688, 599.4065551757812, 0.25266778469085693]","[793.6742553710938, 513.49658203125, 0.2558843195438385]","[767.9738159179688, 601.9549560546875, 0.3201867341995239]","[779.9091186523438, 502.3374938964844, 0.5457490682601929]","[808.8945922851562, 637.4879760742188, 0.5266367197036743]","[824.5914916992188, 497.5710144042969, 0.41100257635116577]","[823.3104248046875, 598.9967651367188, 0.17278173565864563]","[833.997314453125, 525.6295166015625, 0.2674907147884369]","[0.9940307842624005, 2.092674675978573, 0.698294914660787]","[5.802283990299127, 9.651903730071902, 0.4913318905982691]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000004_RGB.png,"[490.1767272949219, 551.4839477539062, 0.49292469024658203]","[476.00103759765625, 568.951171875, 0.6572495102882385]","[476.2080383300781, 537.6107177734375, 0.484578013420105]","[490.168701171875, 585.7709350585938, 0.4553152024745941]","[486.9952697753906, 519.9387817382812, 0.6118481755256653]","[549.2351684570312, 620.7579345703125, 0.7545263767242432]","[552.7046508789062, 478.0792236328125, 0.7712195515632629]","[675.4911499023438, 637.0921630859375, 0.4615192711353302]","[683.4732666015625, 459.5948486328125, 0.603876531124115]","[783.6367797851562, 599.58203125, 0.2686478793621063]","[792.389404296875, 514.3787841796875, 0.2650907039642334]","[774.2747192382812, 604.9832763671875, 0.4491192400455475]","[781.3138427734375, 501.90374755859375, 0.5418444871902466]","[812.1624145507812, 639.1364135742188, 0.3953736424446106]","[829.4164428710938, 507.3297424316406, 0.30177026987075806]","[821.0093994140625, 610.4578857421875, 0.14184236526489258]","[833.6268920898438, 526.11669921875, 0.2396768480539322]","[0.9963346423300942, 2.1263714860016525, 0.6764770922364132]","[5.857411212947099, 9.625896028560344, 0.5572258539407976]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000005_RGB.png,"[492.74176025390625, 550.3984985351562, 0.5143041014671326]","[478.753173828125, 568.3878784179688, 0.6917856335639954]","[477.9821472167969, 537.718505859375, 0.5267654061317444]","[491.7648010253906, 585.2263793945312, 0.4599229693412781]","[488.5321960449219, 519.4984741210938, 0.5884290337562561]","[551.4482421875, 619.9293823242188, 0.7546221613883972]","[554.1820068359375, 477.9116516113281, 0.7471969127655029]","[675.7066650390625, 636.4622802734375, 0.4697824716567993]","[684.2774658203125, 459.27069091796875, 0.590325117111206]","[780.686767578125, 598.9133911132812, 0.25324827432632446]","[787.4867553710938, 513.199462890625, 0.28399500250816345]","[766.5985717773438, 602.10791015625, 0.3333803415298462]","[778.2357177734375, 502.0790100097656, 0.564591109752655]","[809.6531372070312, 637.63427734375, 0.5200183391571045]","[826.4963989257812, 508.2476806640625, 0.3123953640460968]","[823.4612426757812, 598.8250122070312, 0.16968508064746857]","[833.5735473632812, 526.9464111328125, 0.2512839138507843]","[0.9738717465136747, 2.1923594031496947, 0.6492282744138133]","[5.75335816413882, 9.674357131821958, 0.4814958411257647]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000006_RGB.png,"[491.3404541015625, 550.8792114257812, 0.5025774240493774]","[476.9393310546875, 568.620849609375, 0.6686992645263672]","[477.1065673828125, 537.59130859375, 0.5080602169036865]","[490.517822265625, 585.6716918945312, 0.44593703746795654]","[488.0606384277344, 519.6101684570312, 0.5971947908401489]","[552.1131591796875, 620.0166625976562, 0.7497503161430359]","[553.5343627929688, 478.1435546875, 0.7541205286979675]","[673.9868774414062, 637.0818481445312, 0.4643561542034149]","[683.050048828125, 459.2076721191406, 0.5970498919487]","[779.9197998046875, 598.6679077148438, 0.2686260938644409]","[786.3699340820312, 512.5963134765625, 0.2834971845149994]","[767.0214233398438, 601.6375122070312, 0.3385230302810669]","[778.4754028320312, 502.59332275390625, 0.551351010799408]","[811.1646728515625, 637.0052490234375, 0.5513070225715637]","[826.68505859375, 507.42315673828125, 0.3145058751106262]","[822.0640869140625, 599.1663818359375, 0.1765282303094864]","[832.66845703125, 525.7191162109375, 0.23523782193660736]","[0.8660256354162049, 2.3064872870850546, 0.627210042707696]","[5.8281383095606865, 9.648304911325107, 0.5426650436338493]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000007_RGB.png,"[491.1973571777344, 551.06591796875, 0.49144357442855835]","[477.5187683105469, 568.6012573242188, 0.6713392734527588]","[477.0254821777344, 538.0230102539062, 0.49105149507522583]","[490.189453125, 585.5352172851562, 0.46215152740478516]","[487.3843688964844, 520.1477661132812, 0.5914273262023926]","[551.9208984375, 620.262939453125, 0.7487039566040039]","[553.9649047851562, 478.3558654785156, 0.7534841299057007]","[674.8062133789062, 636.9512329101562, 0.4605136811733246]","[681.8775024414062, 458.5089111328125, 0.6041789054870605]","[782.146240234375, 597.8818359375, 0.263047993183136]","[787.5438232421875, 510.5209655761719, 0.27521181106567383]","[774.31201171875, 605.4798583984375, 0.4517322778701782]","[779.3106079101562, 503.121826171875, 0.5530973672866821]","[811.5758056640625, 636.8643798828125, 0.5429894924163818]","[827.8423461914062, 507.7276916503906, 0.29435762763023376]","[821.3566284179688, 599.2586669921875, 0.18258637189865112]","[832.5394287109375, 526.2711181640625, 0.24680282175540924]","[0.771854359650321, 2.338484077505233, 0.5825503679620893]","[5.793365016528187, 9.682038376826425, 0.45882558064839973]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000008_RGB.png,"[489.5231018066406, 551.985595703125, 0.4635908007621765]","[475.62054443359375, 569.1036376953125, 0.6203560829162598]","[475.9341125488281, 537.6688232421875, 0.47359922528266907]","[486.0404968261719, 591.3406982421875, 0.5755805969238281]","[487.1921691894531, 519.7474365234375, 0.5999710559844971]","[548.6886596679688, 620.4592895507812, 0.7394310235977173]","[554.0619506835938, 478.2244873046875, 0.7560810446739197]","[671.9962158203125, 638.9254760742188, 0.4487433135509491]","[682.226806640625, 458.6279296875, 0.6051561832427979]","[780.6060180664062, 597.7073974609375, 0.2965621054172516]","[790.0318603515625, 515.4348754882812, 0.25249072909355164]","[765.968994140625, 601.1005249023438, 0.34113821387290955]","[777.6348266601562, 502.3387451171875, 0.5569794774055481]","[812.5354614257812, 636.5955810546875, 0.5302982926368713]","[826.0159301757812, 495.86102294921875, 0.4101898670196533]","[822.448974609375, 597.817138671875, 0.18303817510604858]","[832.83984375, 525.3616943359375, 0.2450113147497177]","[0.6416688574138435, 2.360823704433376, 0.45247469663407347]","[5.871998342620155, 9.65255257544847, 0.5300196651443173]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000009_RGB.png,"[486.0936584472656, 550.4810791015625, 0.6040768027305603]","[473.9444580078125, 570.2449340820312, 0.5955248475074768]","[474.32061767578125, 534.1666870117188, 0.39860862493515015]","[485.5163269042969, 592.330810546875, 0.5726721286773682]","[486.0306701660156, 520.1936645507812, 0.6189612746238708]","[550.0332641601562, 620.9307250976562, 0.7309191823005676]","[553.9002685546875, 478.2361145019531, 0.7562907934188843]","[671.6593627929688, 639.4603271484375, 0.45492106676101685]","[680.9424438476562, 458.4449157714844, 0.612499475479126]","[779.4058227539062, 599.6099243164062, 0.2933794856071472]","[791.1326293945312, 511.87493896484375, 0.25176915526390076]","[769.3385620117188, 601.5725708007812, 0.3216853439807892]","[780.427001953125, 502.0966796875, 0.532979428768158]","[810.5177612304688, 636.0930786132812, 0.5410022735595703]","[824.7974243164062, 496.514892578125, 0.4513007402420044]","[821.3091430664062, 598.973388671875, 0.1952974498271942]","[833.0016479492188, 523.8478393554688, 0.25455042719841003]","[0.5171656570678742, 2.4183680383899437, 0.36387510899706643]","[5.754413495332047, 9.701072266646548, 0.41931321220652984]"
