,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000000_RGB.png,"[483.65460205078125, 550.8446655273438, 0.6932489275932312]","[470.8219909667969, 565.79931640625, 0.5376527905464172]","[470.34814453125, 533.548828125, 0.4903671443462372]","[479.514404296875, 583.7202758789062, 0.7523687481880188]","[481.8560485839844, 511.2896728515625, 0.7368512153625488]","[565.6605834960938, 612.965087890625, 0.814355194568634]","[567.3663330078125, 471.76934814453125, 0.6253529191017151]","[652.7514038085938, 643.3107299804688, 0.5295023322105408]","[661.9625854492188, 450.43603515625, 0.5331136584281921]","[737.8619384765625, 666.5100708007812, 0.5189800262451172]","[714.3373413085938, 444.6864013671875, 0.5133138298988342]","[736.3613891601562, 598.147216796875, 0.5922014713287354]","[744.6307373046875, 500.0863037109375, 0.5938158631324768]","[827.7257080078125, 676.7233276367188, 0.17941643297672272]","[831.0971069335938, 434.6172790527344, 0.17044125497341156]","[807.0653076171875, 673.469482421875, 0.16834791004657745]","[821.83203125, 454.0925598144531, 0.06384538859128952]","[-1.2419827488305943, 0.010423160953471653, 1.3566317338204836]","[2.5402298908403056, -9.259332089845957, 3.534369126996957]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000001_RGB.png,"[483.7665100097656, 550.4708862304688, 0.6910676956176758]","[471.22906494140625, 565.1702880859375, 0.5584304332733154]","[470.7532958984375, 533.1214599609375, 0.5037237405776978]","[479.9769287109375, 583.4061279296875, 0.7442947030067444]","[482.3162536621094, 511.0115051269531, 0.7289836406707764]","[566.3117065429688, 612.82568359375, 0.7957736849784851]","[567.9573364257812, 471.3494873046875, 0.6289804577827454]","[651.7664184570312, 642.58056640625, 0.5277740359306335]","[661.9352416992188, 450.9378967285156, 0.5227459073066711]","[736.7463989257812, 666.08984375, 0.5139774680137634]","[709.7587280273438, 446.42364501953125, 0.38177385926246643]","[732.6655883789062, 598.3803100585938, 0.5362776517868042]","[741.5665893554688, 501.0091247558594, 0.5771453976631165]","[827.1671142578125, 676.1395263671875, 0.18252551555633545]","[828.1240844726562, 436.8448791503906, 0.17713803052902222]","[809.4669189453125, 669.6668090820312, 0.15881028771400452]","[819.8628540039062, 446.57989501953125, 0.08030087500810623]","[-1.2308956125779489, -0.0007057603844512402, 1.3472160689282846]","[2.411590163176208, -9.297402906738574, 3.28737396934845]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000002_RGB.png,"[483.4070129394531, 551.1838989257812, 0.7010499835014343]","[470.7229919433594, 566.1824951171875, 0.535466194152832]","[470.234130859375, 533.7296752929688, 0.49021491408348083]","[479.7374572753906, 583.8933715820312, 0.7532213926315308]","[482.062255859375, 511.4812927246094, 0.740688145160675]","[565.4812622070312, 613.0718994140625, 0.8148815631866455]","[567.1860961914062, 471.205322265625, 0.621031641960144]","[652.8734130859375, 643.3067016601562, 0.5536011457443237]","[660.9590454101562, 450.6343994140625, 0.5303106307983398]","[738.1134033203125, 666.3573608398438, 0.49926406145095825]","[708.0100708007812, 447.1640930175781, 0.39057645201683044]","[733.1547241210938, 597.5631713867188, 0.5512818098068237]","[741.83935546875, 500.17315673828125, 0.5928114056587219]","[827.3789672851562, 676.4357299804688, 0.184800922870636]","[829.2465209960938, 435.5056457519531, 0.18081976473331451]","[809.8163452148438, 670.3081665039062, 0.16763964295387268]","[819.7008056640625, 446.67291259765625, 0.07547812908887863]","[-1.2527165171258203, 0.04127737588475315, 1.350268336656314]","[2.3359164283849942, -9.33029586257895, 3.18723417586917]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000003_RGB.png,"[483.40557861328125, 551.0997924804688, 0.6956050992012024]","[470.81280517578125, 565.9239501953125, 0.5329923033714294]","[470.340087890625, 533.6505126953125, 0.48764827847480774]","[479.7316589355469, 583.6920776367188, 0.7491472363471985]","[482.2740783691406, 511.1488952636719, 0.7347059845924377]","[566.3624877929688, 612.8106079101562, 0.7967226505279541]","[567.5360717773438, 471.85205078125, 0.6326805353164673]","[653.0716552734375, 643.1964111328125, 0.5315918922424316]","[661.525634765625, 450.5276184082031, 0.5190141201019287]","[736.6175537109375, 666.4381103515625, 0.49767255783081055]","[714.3560791015625, 444.7366027832031, 0.525838315486908]","[733.5270385742188, 597.523681640625, 0.5536229610443115]","[743.0702514648438, 500.22003173828125, 0.5982069969177246]","[826.3544921875, 676.0703125, 0.19122688472270966]","[830.0783081054688, 435.81781005859375, 0.17175310850143433]","[807.0349731445312, 673.8755493164062, 0.1751512736082077]","[820.68994140625, 452.9437561035156, 0.06349554657936096]","[-1.2734824550568167, 0.023126543883396914, 1.3095175276234017]","[2.290217994009358, -9.262144047495317, 3.1388291777583808]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000004_RGB.png,"[483.1914367675781, 551.2418823242188, 0.6984953880310059]","[470.607421875, 566.162109375, 0.5289366841316223]","[470.09747314453125, 533.7282104492188, 0.4804341197013855]","[479.4018859863281, 583.7603149414062, 0.7540158033370972]","[481.9623107910156, 511.265380859375, 0.7385358810424805]","[565.8486328125, 613.049560546875, 0.8130800127983093]","[567.5034790039062, 471.485595703125, 0.6275660395622253]","[652.0847778320312, 642.8765258789062, 0.5376269221305847]","[662.8894653320312, 450.54644775390625, 0.5206831097602844]","[736.332763671875, 666.6791381835938, 0.5070477724075317]","[709.3633422851562, 447.213623046875, 0.3875378370285034]","[734.4159545898438, 598.6382446289062, 0.5700711011886597]","[743.0728149414062, 500.04827880859375, 0.5957983732223511]","[827.1848754882812, 676.9102172851562, 0.18644241988658905]","[830.1710815429688, 435.6407775878906, 0.17382602393627167]","[809.8150634765625, 670.7120361328125, 0.15648123621940613]","[822.032470703125, 454.0588684082031, 0.07154536247253418]","[-1.283219814332666, 0.010962388920368125, 1.2929544305473122]","[2.3600154817591683, -9.235244972244189, 3.043040319322854]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000005_RGB.png,"[483.5028991699219, 551.0380859375, 0.696746289730072]","[470.6290588378906, 566.1784057617188, 0.5344133377075195]","[470.12286376953125, 533.6185913085938, 0.4860515892505646]","[479.4459228515625, 584.060546875, 0.75351482629776]","[481.6280517578125, 511.1478576660156, 0.7375859618186951]","[566.0603637695312, 613.3257446289062, 0.8177730441093445]","[567.4808349609375, 471.3262634277344, 0.618582546710968]","[653.1327514648438, 643.407470703125, 0.5150121450424194]","[663.0191650390625, 450.40362548828125, 0.519034206867218]","[738.64013671875, 666.4021606445312, 0.5021992921829224]","[710.6830444335938, 446.2520446777344, 0.381381094455719]","[735.4490356445312, 598.5570068359375, 0.5799773335456848]","[744.490966796875, 501.0625, 0.5941431522369385]","[827.6676635742188, 676.4622192382812, 0.18329088389873505]","[829.9173583984375, 436.2074890136719, 0.1571483463048935]","[810.297119140625, 670.4630737304688, 0.16002966463565826]","[822.3798828125, 453.9244689941406, 0.07361650466918945]","[-1.2861539311450696, -0.034102084035722846, 1.3004363922782638]","[2.3175285565585657, -9.220324459728008, 3.0293306294450586]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000006_RGB.png,"[483.0435791015625, 550.983642578125, 0.6969154477119446]","[470.4637756347656, 565.8712768554688, 0.5271079540252686]","[469.8792724609375, 533.6087646484375, 0.4766124486923218]","[479.5791320800781, 583.7188110351562, 0.7492930293083191]","[481.8834533691406, 511.2073974609375, 0.7306515574455261]","[566.0245361328125, 613.0596313476562, 0.8094989061355591]","[567.6077880859375, 471.60467529296875, 0.6346330642700195]","[652.3350219726562, 643.1649780273438, 0.517934262752533]","[662.2615966796875, 450.6582336425781, 0.5191653370857239]","[737.92919921875, 666.302978515625, 0.5153587460517883]","[709.943359375, 446.5128479003906, 0.38439738750457764]","[733.780029296875, 598.4608154296875, 0.558613657951355]","[742.7675170898438, 501.2544860839844, 0.5871153473854065]","[822.1819458007812, 670.5647583007812, 0.19980329275131226]","[830.0979614257812, 436.2162170410156, 0.17333243787288666]","[809.6366577148438, 669.82861328125, 0.16123974323272705]","[821.681884765625, 453.62701416015625, 0.0709923803806305]","[-1.2785439380595358, -0.050990977701799486, 1.2669051121993198]","[2.264643218576069, -9.231002138586407, 3.027446105849781]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000007_RGB.png,"[483.2214050292969, 550.9078979492188, 0.6959480047225952]","[470.50970458984375, 566.035888671875, 0.5330747365951538]","[469.8092956542969, 533.5803833007812, 0.4765130877494812]","[479.6462097167969, 583.6373291015625, 0.750874400138855]","[481.4513854980469, 511.1766662597656, 0.7322807908058167]","[565.7330322265625, 613.0958251953125, 0.8166149258613586]","[567.1897583007812, 471.7652282714844, 0.6280461549758911]","[653.559326171875, 643.59521484375, 0.5254551768302917]","[662.5401611328125, 450.6790771484375, 0.5317855477333069]","[738.3898315429688, 666.4634399414062, 0.49881255626678467]","[711.0853881835938, 446.88311767578125, 0.40504977107048035]","[735.0960083007812, 598.6489868164062, 0.5754513740539551]","[743.3438110351562, 501.3153381347656, 0.5871193408966064]","[827.0740356445312, 677.1447143554688, 0.1856124997138977]","[830.0084228515625, 435.9634704589844, 0.1750784069299698]","[807.0225830078125, 674.2288818359375, 0.18111103773117065]","[820.3834838867188, 446.7413635253906, 0.08271710574626923]","[-1.323313662131076, -0.06760614746598657, 1.2081973889282653]","[2.221411160955927, -9.242066106945414, 3.0106934054855956]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000008_RGB.png,"[483.1174621582031, 551.1237182617188, 0.695141077041626]","[470.53497314453125, 566.1742553710938, 0.5313910841941833]","[469.9427185058594, 533.9594116210938, 0.4717320203781128]","[479.20269775390625, 583.7219848632812, 0.7552220225334167]","[481.2971496582031, 511.5223083496094, 0.7395793795585632]","[565.786865234375, 612.989501953125, 0.8059656023979187]","[567.458740234375, 471.9901428222656, 0.6276296973228455]","[652.646240234375, 643.2472534179688, 0.5327085256576538]","[661.2208862304688, 450.3627624511719, 0.5356043577194214]","[736.204833984375, 666.6288452148438, 0.5109941959381104]","[707.7664184570312, 445.9214172363281, 0.37801894545555115]","[735.8309936523438, 598.1492919921875, 0.581064760684967]","[743.7045288085938, 500.69952392578125, 0.5904545783996582]","[827.6497802734375, 677.289794921875, 0.17520487308502197]","[830.0394897460938, 435.8680114746094, 0.17342346906661987]","[806.9376220703125, 673.8306274414062, 0.1743655502796173]","[821.7918701171875, 453.01373291015625, 0.07126164436340332]","[-1.3126322151966399, -0.052121892342710044, 1.1823661105544334]","[2.213573061050792, -9.242531827415783, 3.0170228562122214]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/free_2_ID10/RGB/000009_RGB.png,"[483.5046081542969, 550.6055908203125, 0.692782461643219]","[470.7998962402344, 565.7664794921875, 0.5434605479240417]","[470.364990234375, 533.3359985351562, 0.4911159574985504]","[479.4816589355469, 583.8378295898438, 0.7522671222686768]","[482.00390625, 511.0998840332031, 0.7351379990577698]","[566.1919555664062, 612.8864135742188, 0.806588351726532]","[567.3592529296875, 472.1318359375, 0.6298477053642273]","[653.5496215820312, 643.3980712890625, 0.5305330157279968]","[661.6121215820312, 449.99609375, 0.51214200258255]","[737.77392578125, 666.060546875, 0.5005148649215698]","[710.3031005859375, 446.5071105957031, 0.39642322063446045]","[735.948974609375, 597.6790161132812, 0.5837796330451965]","[744.5096435546875, 500.5008850097656, 0.5975226163864136]","[827.0496215820312, 676.6502075195312, 0.18383663892745972]","[830.566650390625, 435.82867431640625, 0.16694897413253784]","[807.7503662109375, 673.57373046875, 0.175170436501503]","[822.4822998046875, 452.56781005859375, 0.06890439242124557]","[-1.2659810641372153, -0.08088206527041686, 1.1257426470485423]","[2.2546215061087675, -9.22451762234008, 2.9781116051134013]"
