,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000000_RGB.png,"[479.52081298828125, 548.7597045898438, 0.7331987023353577]","[467.8598327636719, 563.3153686523438, 0.7154775261878967]","[467.3717956542969, 533.3040161132812, 0.6690188646316528]","[479.5495910644531, 581.1473999023438, 0.8058992624282837]","[480.4401550292969, 512.3799438476562, 0.7331148386001587]","[558.0517578125, 610.9002075195312, 0.6476529836654663]","[562.0018310546875, 470.6917724609375, 0.5954041481018066]","[664.8345336914062, 640.7353515625, 0.5796586871147156]","[664.831298828125, 452.8081359863281, 0.5598161220550537]","[753.5223388671875, 674.6810302734375, 0.25469350814819336]","[726.3010864257812, 440.6153259277344, 0.389762818813324]","[730.4727172851562, 598.2114868164062, 0.6981033682823181]","[735.47705078125, 504.6407165527344, 0.6170319318771362]","[819.1531982421875, 672.01953125, 0.299430787563324]","[810.87890625, 433.60589599609375, 0.2371319979429245]","[822.6260375976562, 674.8764038085938, 0.2048841416835785]","[823.0361938476562, 437.3871765136719, 0.16794569790363312]","[0.003651113084300465, -0.09636021189678833, -0.007324923926857824]","[-2.923231586952656, -13.254091650805986, 5.825275542569157]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000001_RGB.png,"[479.7373046875, 548.4561157226562, 0.729316771030426]","[467.99420166015625, 563.13232421875, 0.7101387977600098]","[467.4407653808594, 533.1265869140625, 0.6696265339851379]","[479.837158203125, 581.0421142578125, 0.7992243766784668]","[480.4745788574219, 511.9840087890625, 0.7254120111465454]","[557.9520263671875, 611.3211059570312, 0.6538885831832886]","[562.1939697265625, 471.1041564941406, 0.6010703444480896]","[665.880859375, 641.3823852539062, 0.5807753801345825]","[666.4154052734375, 452.3998107910156, 0.5537314414978027]","[754.1021118164062, 674.9302978515625, 0.26615917682647705]","[728.2371215820312, 439.87921142578125, 0.38327693939208984]","[732.1895751953125, 599.3919067382812, 0.6643530130386353]","[735.8991088867188, 505.14422607421875, 0.6025100350379944]","[819.59765625, 671.742431640625, 0.2864953875541687]","[810.3228759765625, 432.9135437011719, 0.2298492044210434]","[822.475830078125, 674.497314453125, 0.19662590324878693]","[823.0078735351562, 437.0035400390625, 0.17675812542438507]","[-0.18454865960380099, -0.09026550883000871, 0.01944863358723283]","[-2.9800475328666716, -13.277127179329717, 5.840415246431466]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000002_RGB.png,"[479.6590270996094, 548.5264892578125, 0.7299056649208069]","[468.0467834472656, 563.2887573242188, 0.7196156978607178]","[467.5132751464844, 533.2579956054688, 0.6681666374206543]","[479.9561767578125, 581.352294921875, 0.8004551529884338]","[480.6200256347656, 512.0446166992188, 0.7295942902565002]","[558.52294921875, 611.4168701171875, 0.6708783507347107]","[561.8175659179688, 470.9202575683594, 0.595644474029541]","[666.5869750976562, 641.4335327148438, 0.5816580057144165]","[664.5479736328125, 452.4338073730469, 0.5518414378166199]","[754.5802612304688, 675.5707397460938, 0.2588097155094147]","[728.1454467773438, 439.9488525390625, 0.3851741850376129]","[729.5128784179688, 599.0782470703125, 0.7014198303222656]","[734.6345825195312, 505.6189880371094, 0.6239073872566223]","[818.2808837890625, 671.0927124023438, 0.30151569843292236]","[807.83984375, 434.7950744628906, 0.22555674612522125]","[822.3250732421875, 674.667236328125, 0.20519030094146729]","[822.1450805664062, 436.8541564941406, 0.1716310977935791]","[-0.2437422657217937, -0.10810589301875292, 0.025603767486464413]","[-2.9909067204530735, -13.278265623893121, 5.834359885475197]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000003_RGB.png,"[479.85638427734375, 548.9304809570312, 0.7344390153884888]","[468.2287902832031, 563.69091796875, 0.7176645398139954]","[467.7616271972656, 533.487548828125, 0.661925733089447]","[480.1177673339844, 581.3807373046875, 0.795423150062561]","[480.8117980957031, 512.295654296875, 0.7381318211555481]","[558.31787109375, 611.4688720703125, 0.6663661599159241]","[561.912841796875, 470.858642578125, 0.5914112329483032]","[665.9263305664062, 641.6145629882812, 0.5872306823730469]","[665.3096313476562, 452.28680419921875, 0.5475630164146423]","[752.8093872070312, 675.2708740234375, 0.25511059165000916]","[727.68798828125, 439.3993835449219, 0.38348275423049927]","[729.6800537109375, 598.0723266601562, 0.7053171992301941]","[734.6536865234375, 504.8576965332031, 0.6242868304252625]","[818.5068969726562, 672.7349853515625, 0.3074972331523895]","[810.3342895507812, 433.1717834472656, 0.22557497024536133]","[822.5557250976562, 675.1201171875, 0.2141866832971573]","[822.8856811523438, 436.2666931152344, 0.15957525372505188]","[-0.2438888704555713, -0.07290178049463061, 0.0311441346370236]","[-2.977200411669199, -13.2628339634521, 5.815982949948002]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000004_RGB.png,"[479.377197265625, 548.3585205078125, 0.7300459146499634]","[467.9019775390625, 563.0438232421875, 0.7160893678665161]","[467.3442687988281, 533.0885620117188, 0.6845604777336121]","[480.1681823730469, 580.836669921875, 0.7978503108024597]","[480.70208740234375, 511.972412109375, 0.7296479940414429]","[557.7685546875, 611.3637084960938, 0.653814435005188]","[561.544677734375, 470.643310546875, 0.5856907367706299]","[667.3431396484375, 642.0402221679688, 0.5945842266082764]","[665.7040405273438, 452.17852783203125, 0.5517014265060425]","[754.6904296875, 675.8368530273438, 0.25975894927978516]","[728.4827880859375, 439.8125, 0.39770591259002686]","[728.6995849609375, 598.3794555664062, 0.7183940410614014]","[734.2422485351562, 504.4382629394531, 0.6311249136924744]","[818.5140991210938, 672.3826293945312, 0.31348544359207153]","[810.2003784179688, 433.3965759277344, 0.240979865193367]","[823.0840454101562, 674.879638671875, 0.22194437682628632]","[822.6412353515625, 436.5272521972656, 0.1730378121137619]","[-0.2263391296637429, -0.1122222271237454, -0.07981547553640808]","[-2.9900501992122996, -13.258013325690149, 5.823127499925822]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000005_RGB.png,"[479.26678466796875, 548.2918701171875, 0.7328611612319946]","[467.7161560058594, 563.0532836914062, 0.7257362008094788]","[467.1768493652344, 533.0391235351562, 0.6863413453102112]","[480.07647705078125, 580.9218139648438, 0.8029038310050964]","[480.6504821777344, 512.0608520507812, 0.7349330186843872]","[557.3987426757812, 611.3489379882812, 0.6550993323326111]","[560.8099975585938, 470.4579162597656, 0.5788300633430481]","[665.7063598632812, 641.3339233398438, 0.588103711605072]","[663.7769775390625, 452.1864318847656, 0.5597665309906006]","[754.3982543945312, 676.21435546875, 0.26764070987701416]","[727.6832885742188, 439.4693298339844, 0.407589316368103]","[728.2158813476562, 597.5399780273438, 0.7267830967903137]","[733.4068603515625, 504.399169921875, 0.6355079412460327]","[818.58544921875, 672.671142578125, 0.3147689402103424]","[809.2332763671875, 432.0574035644531, 0.2380935102701187]","[822.8797607421875, 675.295166015625, 0.2140076905488968]","[822.1416015625, 436.4160461425781, 0.17511403560638428]","[-0.20068126212859735, -0.09414063626058211, -0.15149471381226037]","[-2.982337477999098, -13.297034232380579, 5.827488917593341]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000006_RGB.png,"[479.58856201171875, 548.5823974609375, 0.7305633425712585]","[467.9868469238281, 563.1642456054688, 0.7143810987472534]","[467.5389099121094, 533.2535400390625, 0.6677609086036682]","[479.88873291015625, 580.9122314453125, 0.7996742725372314]","[480.654296875, 511.9837951660156, 0.7268045544624329]","[557.7835083007812, 611.0513305664062, 0.6452040076255798]","[561.6300048828125, 470.9034423828125, 0.5920974016189575]","[665.8170166015625, 640.68310546875, 0.5630326867103577]","[664.197998046875, 452.6756896972656, 0.5599314570426941]","[753.9327392578125, 675.377197265625, 0.25929224491119385]","[727.21630859375, 439.94818115234375, 0.3798631429672241]","[729.0516967773438, 598.1966552734375, 0.7107840776443481]","[734.685302734375, 504.912841796875, 0.6222324371337891]","[819.43994140625, 671.529541015625, 0.29487717151641846]","[810.5240478515625, 433.35394287109375, 0.23577633500099182]","[823.0839233398438, 675.151123046875, 0.21140967309474945]","[822.6790161132812, 437.35992431640625, 0.1677340269088745]","[-0.18170628245975828, -0.040425843220302696, -0.29787956686711337]","[-3.0121424977054154, -13.303722993979353, 5.833597978545236]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000007_RGB.png,"[479.6023864746094, 548.076904296875, 0.7307623624801636]","[467.9203796386719, 562.9707641601562, 0.7200703024864197]","[467.2589111328125, 532.850341796875, 0.6828482747077942]","[480.4131164550781, 581.1954956054688, 0.7968472838401794]","[480.7392578125, 511.64031982421875, 0.7250285744667053]","[557.4661254882812, 611.3128662109375, 0.6554983258247375]","[561.2159423828125, 470.3392333984375, 0.5797618627548218]","[666.758056640625, 641.4562377929688, 0.6051022410392761]","[664.313232421875, 452.3009948730469, 0.5652472376823425]","[754.8294067382812, 675.3134155273438, 0.25657472014427185]","[726.3601684570312, 439.1273193359375, 0.38494840264320374]","[729.11181640625, 597.6182861328125, 0.7151523232460022]","[734.1055908203125, 504.1780700683594, 0.6306068897247314]","[818.395263671875, 671.73388671875, 0.30868494510650635]","[808.1773681640625, 433.186767578125, 0.25027868151664734]","[822.3045654296875, 674.5328979492188, 0.20222574472427368]","[822.2953491210938, 435.88922119140625, 0.17486026883125305]","[-0.13924328293858476, -0.02057538103138534, -0.49626973862774715]","[-3.0181217882102094, -13.287116535623744, 5.833164024560721]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000008_RGB.png,"[479.1058044433594, 548.1939697265625, 0.7321655750274658]","[467.5747985839844, 562.9189453125, 0.7218912243843079]","[466.9888000488281, 532.8548583984375, 0.6987817883491516]","[480.4149475097656, 580.9002075195312, 0.8016912341117859]","[480.8085632324219, 511.8540954589844, 0.7280153632164001]","[557.1585083007812, 611.3428955078125, 0.6480397582054138]","[560.83203125, 470.3068542480469, 0.5816813111305237]","[666.2024536132812, 641.5986328125, 0.6056473255157471]","[663.215087890625, 452.941162109375, 0.5645529627799988]","[755.03662109375, 675.8027954101562, 0.26232603192329407]","[725.3356323242188, 440.5282897949219, 0.407545268535614]","[727.1982421875, 597.7698364257812, 0.7321135401725769]","[732.4447631835938, 504.5658874511719, 0.6322343349456787]","[818.6060791015625, 672.36083984375, 0.3095354735851288]","[807.5936889648438, 433.67047119140625, 0.24538223445415497]","[822.3748779296875, 674.8892211914062, 0.20672959089279175]","[821.0313720703125, 438.2260437011719, 0.18118509650230408]","[-0.14846563797632803, -0.05211127579481155, -0.6661516932134455]","[-3.0210427572963865, -13.278207380833686, 5.82428875249888]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/10/base_1_ID10/RGB/000009_RGB.png,"[479.2217102050781, 548.189453125, 0.7305858731269836]","[467.71844482421875, 562.914794921875, 0.7169550061225891]","[467.2051086425781, 532.8614501953125, 0.6861096620559692]","[480.22430419921875, 581.1407470703125, 0.7990963459014893]","[480.87823486328125, 511.744140625, 0.7221443057060242]","[557.2593994140625, 611.435302734375, 0.6363996863365173]","[561.37744140625, 470.49114990234375, 0.5800706744194031]","[665.7870483398438, 641.3291625976562, 0.6137290596961975]","[663.892578125, 452.480712890625, 0.5575103759765625]","[752.1296997070312, 674.40283203125, 0.2573116719722748]","[725.5949096679688, 439.2547302246094, 0.38705337047576904]","[726.4931640625, 597.0552978515625, 0.7378992438316345]","[732.5343627929688, 504.4839172363281, 0.6380980014801025]","[817.8488159179688, 671.7738647460938, 0.33860501646995544]","[807.6480712890625, 432.8439025878906, 0.23010951280593872]","[822.3569946289062, 673.7853393554688, 0.23277997970581055]","[821.0270385742188, 436.24102783203125, 0.1715264618396759]","[-0.14415746845079797, -0.0905127494650566, -0.7486911936991729]","[-3.0216370646217947, -13.266049924840345, 5.809005205329229]"
