,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000000_RGB.png,"[521.2259521484375, 542.7989501953125, 0.5872144103050232]","[508.40716552734375, 557.695556640625, 0.47357475757598877]","[507.1694641113281, 527.7305297851562, 0.5581934452056885]","[524.3676147460938, 571.7102661132812, 0.5336714386940002]","[524.2902221679688, 505.46490478515625, 0.4623221755027771]","[597.8689575195312, 603.9263916015625, 0.7755241394042969]","[608.2958984375, 469.1441650390625, 0.6744509339332581]","[710.2882690429688, 607.296142578125, 0.5687642097473145]","[716.4667358398438, 465.3064880371094, 0.6606619358062744]","[791.3922729492188, 595.382080078125, 0.3853497803211212]","[795.8980712890625, 492.5255126953125, 0.3855123817920685]","[785.1807861328125, 573.707275390625, 0.5016535520553589]","[784.4658813476562, 496.5434875488281, 0.40934258699417114]","[827.0670166015625, 606.2472534179688, 0.23825424909591675]","[836.6172485351562, 468.3582458496094, 0.343157023191452]","[829.9915161132812, 599.462646484375, 0.200749009847641]","[840.3890380859375, 524.0042114257812, 0.13293074071407318]","[-0.7650096476621269, -0.4046347682281031, 0.2666331515148219]","[-2.730201947952351, 2.6767488871932024, 0.7406739433749835]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000001_RGB.png,"[521.18701171875, 543.112548828125, 0.5928299427032471]","[508.461669921875, 557.9071655273438, 0.4847181439399719]","[507.2318115234375, 527.923583984375, 0.5707361698150635]","[524.3356323242188, 571.9321899414062, 0.5241318941116333]","[524.4200439453125, 505.37451171875, 0.46125099062919617]","[598.3585815429688, 604.57568359375, 0.7721154689788818]","[608.6760864257812, 469.2320861816406, 0.6636639833450317]","[711.1328125, 607.4924926757812, 0.5658074021339417]","[716.919677734375, 464.6109619140625, 0.6649242043495178]","[792.8994140625, 595.0134887695312, 0.3747710883617401]","[796.27685546875, 490.743896484375, 0.3816029131412506]","[779.7440185546875, 573.45654296875, 0.3639872968196869]","[783.9442138671875, 495.3884582519531, 0.42232003808021545]","[827.7877807617188, 605.0346069335938, 0.22878047823905945]","[837.4906005859375, 468.8446044921875, 0.33374497294425964]","[833.2036743164062, 587.2714233398438, 0.18561489880084991]","[841.4847412109375, 522.6942749023438, 0.11641694605350494]","[-1.0905882477724655, -0.40818817049574213, 0.15323113061186974]","[-2.361911653222472, 2.532178542143246, 0.7690174448557954]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000002_RGB.png,"[520.85693359375, 542.8272705078125, 0.5969621539115906]","[508.11456298828125, 557.8663330078125, 0.47826430201530457]","[506.7791748046875, 527.8640747070312, 0.5445305109024048]","[523.7373046875, 571.762939453125, 0.4090261161327362]","[523.8875732421875, 505.45440673828125, 0.4560331404209137]","[598.047607421875, 604.6529541015625, 0.7748765349388123]","[608.6231079101562, 469.50860595703125, 0.6721529960632324]","[711.0571899414062, 607.7872314453125, 0.5725399851799011]","[716.9902954101562, 465.972412109375, 0.6732183694839478]","[792.5156860351562, 594.0869140625, 0.3852965831756592]","[796.9147338867188, 493.6324768066406, 0.40881720185279846]","[779.3340454101562, 572.871826171875, 0.36802834272384644]","[783.3030395507812, 494.6349792480469, 0.4268059730529785]","[830.3896484375, 611.9686889648438, 0.3114614486694336]","[839.3101806640625, 469.0666198730469, 0.3135146200656891]","[833.4254150390625, 586.3949584960938, 0.17231138050556183]","[842.3190307617188, 522.5452880859375, 0.10334084182977676]","[-1.0963410086255738, -0.41610566921122477, 0.1543815728726659]","[-2.892782292667376, 2.77305654885806, 0.7613632120516998]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000003_RGB.png,"[521.1211547851562, 542.146240234375, 0.5769272446632385]","[508.3058776855469, 557.46435546875, 0.4672822952270508]","[507.1748046875, 527.3011474609375, 0.5638351440429688]","[524.1549682617188, 571.719482421875, 0.42396780848503113]","[524.9888916015625, 504.9676818847656, 0.4493069350719452]","[598.345947265625, 605.7899780273438, 0.7401894927024841]","[608.8654174804688, 470.2093200683594, 0.6611219048500061]","[711.15185546875, 607.5916137695312, 0.5471165180206299]","[717.0366821289062, 466.4585876464844, 0.6510778665542603]","[792.4283447265625, 593.8753662109375, 0.377529501914978]","[796.0889892578125, 492.9469909667969, 0.3895230293273926]","[784.3343505859375, 573.0484619140625, 0.482176274061203]","[783.2169189453125, 495.3023376464844, 0.40213820338249207]","[829.055419921875, 611.746337890625, 0.3114530146121979]","[838.788818359375, 469.669921875, 0.32517245411872864]","[830.4971313476562, 599.4212646484375, 0.18220052123069763]","[841.013427734375, 523.1357421875, 0.1151258572936058]","[-1.1135834875545736, -0.4934837940113675, 0.2556997832770842]","[-3.06845605368208, 2.8684988574579364, 0.759518571084521]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000004_RGB.png,"[522.3504638671875, 542.2669067382812, 0.5588133931159973]","[509.36566162109375, 557.732666015625, 0.5024331212043762]","[508.3714599609375, 527.6072387695312, 0.5814114809036255]","[525.0540161132812, 571.9345703125, 0.4460364878177643]","[526.089111328125, 504.9291076660156, 0.46713584661483765]","[599.5596313476562, 605.0405883789062, 0.7338796257972717]","[609.7168579101562, 469.4096374511719, 0.6229679584503174]","[709.8048095703125, 605.513671875, 0.6376996040344238]","[718.5223388671875, 465.65692138671875, 0.6547815799713135]","[793.58642578125, 592.3521118164062, 0.38759878277778625]","[797.474853515625, 494.65386962890625, 0.3705824017524719]","[780.8101196289062, 572.1715087890625, 0.3304566442966461]","[784.9298706054688, 494.6272277832031, 0.383043110370636]","[825.881103515625, 605.3550415039062, 0.24853388965129852]","[839.14501953125, 469.712646484375, 0.3195207417011261]","[832.1160278320312, 585.51806640625, 0.1790671944618225]","[841.479736328125, 523.6060180664062, 0.1108522042632103]","[-0.7899878290771422, -0.5809506173539204, 0.40797633990585397]","[-3.287337922823442, 3.027437829979683, 0.7645571483217769]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000005_RGB.png,"[523.537109375, 542.0731201171875, 0.5340736508369446]","[510.50250244140625, 557.7605590820312, 0.522491991519928]","[509.40301513671875, 527.5835571289062, 0.5903249979019165]","[525.4662475585938, 572.28369140625, 0.453124076128006]","[526.2700805664062, 504.776123046875, 0.46354612708091736]","[600.4517822265625, 605.1568603515625, 0.7298023104667664]","[609.3934326171875, 469.3680419921875, 0.6333374977111816]","[710.0426635742188, 606.2594604492188, 0.6567440032958984]","[717.9756469726562, 465.9115905761719, 0.6420773267745972]","[793.7105712890625, 593.271484375, 0.39482730627059937]","[797.3880615234375, 495.3380126953125, 0.3724157512187958]","[779.7272338867188, 572.4599609375, 0.34405338764190674]","[784.486572265625, 495.33563232421875, 0.3840174078941345]","[832.2389526367188, 604.4692993164062, 0.2844127118587494]","[838.7574462890625, 468.8238220214844, 0.3110109269618988]","[833.4248657226562, 585.8026733398438, 0.16785651445388794]","[841.9078369140625, 524.34228515625, 0.10183066874742508]","[-0.3417578000304805, -0.6078988949776154, 0.49189673309708504]","[-3.3384662719550655, 3.1221418099898193, 0.7666748041383283]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000006_RGB.png,"[525.3551025390625, 542.0076293945312, 0.3766379654407501]","[511.4137268066406, 557.0413208007812, 0.49462202191352844]","[510.1812744140625, 527.3068237304688, 0.5796663165092468]","[526.2540283203125, 572.35302734375, 0.4596458673477173]","[526.4344482421875, 504.6607360839844, 0.4568544328212738]","[602.1265258789062, 605.0376586914062, 0.7130686044692993]","[609.8667602539062, 469.0667419433594, 0.6028330326080322]","[709.7494506835938, 606.1553955078125, 0.6285586953163147]","[718.2630004882812, 465.444091796875, 0.6355440020561218]","[793.247314453125, 593.497802734375, 0.38112691044807434]","[797.4552612304688, 493.96319580078125, 0.3591036796569824]","[779.0005493164062, 572.67138671875, 0.3480769097805023]","[784.2412109375, 496.0975341796875, 0.3828800618648529]","[826.6891479492188, 605.7594604492188, 0.23948301374912262]","[837.4586791992188, 468.86358642578125, 0.319892555475235]","[833.7149658203125, 586.7224731445312, 0.1805376261472702]","[841.2640991210938, 523.8342895507812, 0.11883579194545746]","[0.4716627575430941, -0.5758866818769325, 0.5495915769614818]","[-3.0131495038391467, 3.258103697190638, 0.8039184017491272]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000007_RGB.png,"[525.3600463867188, 541.8255004882812, 0.3824547529220581]","[512.1614990234375, 556.8038940429688, 0.49461042881011963]","[510.8905334472656, 526.996337890625, 0.5930062532424927]","[527.7254638671875, 572.6129150390625, 0.5787693858146667]","[527.68994140625, 504.1929626464844, 0.4689924418926239]","[603.350341796875, 604.7442016601562, 0.7090508937835693]","[609.4152221679688, 466.581298828125, 0.60338294506073]","[710.81298828125, 606.291259765625, 0.6430003643035889]","[716.1348876953125, 463.35565185546875, 0.6441053748130798]","[793.0569458007812, 593.386962890625, 0.39808011054992676]","[796.0219116210938, 490.83978271484375, 0.3518134355545044]","[785.4497680664062, 571.367919921875, 0.4772249758243561]","[785.39794921875, 495.5462951660156, 0.3805191218852997]","[826.1143188476562, 604.5869750976562, 0.22954192757606506]","[836.38330078125, 467.3883361816406, 0.353026419878006]","[833.729248046875, 586.507080078125, 0.16494090855121613]","[840.347900390625, 522.650146484375, 0.11707296967506409]","[0.6411920876043891, -0.5842858937086538, 0.5292120219971884]","[-2.7101960701083736, 3.282105705662255, 0.8303716409867008]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000008_RGB.png,"[525.7318725585938, 543.6038818359375, 0.4187043011188507]","[512.7967529296875, 558.1195678710938, 0.5610133409500122]","[511.9299621582031, 528.8939208984375, 0.6545689702033997]","[527.3189697265625, 572.404296875, 0.4735889732837677]","[528.7229614257812, 505.04254150390625, 0.5089249610900879]","[604.3842163085938, 603.633544921875, 0.6970499753952026]","[609.7430419921875, 467.9215393066406, 0.5841031074523926]","[710.2506713867188, 606.0227661132812, 0.6364030241966248]","[714.9722290039062, 464.00390625, 0.6526246666908264]","[791.76416015625, 593.7128295898438, 0.3901682198047638]","[797.0133056640625, 490.8690185546875, 0.33018895983695984]","[784.5309448242188, 571.2984619140625, 0.47778820991516113]","[788.6769409179688, 495.3837890625, 0.5102865695953369]","[825.3193359375, 604.6339721679688, 0.23014254868030548]","[834.51123046875, 467.95025634765625, 0.33310410380363464]","[834.1799926757812, 585.7460327148438, 0.16740159690380096]","[840.7109375, 521.3245239257812, 0.1212562769651413]","[0.9076870266441199, -0.5924330330390568, 0.5250617959780081]","[-2.769741829773706, 3.41450694926163, 0.8278412214717501]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_2_ID17/RGB/000009_RGB.png,"[526.7298583984375, 543.9441528320312, 0.4857960641384125]","[513.019287109375, 558.22216796875, 0.5603421330451965]","[512.9760131835938, 528.462158203125, 0.6574498414993286]","[526.7415771484375, 573.2830810546875, 0.4907396137714386]","[528.5003051757812, 505.0435485839844, 0.4934331476688385]","[601.5682983398438, 603.470703125, 0.7182626724243164]","[609.4049072265625, 467.5180969238281, 0.6156107187271118]","[709.5791015625, 605.851806640625, 0.5912519693374634]","[716.4337158203125, 465.9227294921875, 0.696816623210907]","[787.44140625, 594.0372314453125, 0.42940619587898254]","[796.9641723632812, 493.7459411621094, 0.3816778361797333]","[787.2415771484375, 570.1947631835938, 0.46301770210266113]","[790.9566040039062, 495.0108337402344, 0.5346595048904419]","[828.1820678710938, 611.0977172851562, 0.2841185927391052]","[834.2413940429688, 469.2996826171875, 0.3326963186264038]","[832.0692138671875, 586.4757080078125, 0.1710621416568756]","[840.0396728515625, 525.2635498046875, 0.1330849528312683]","[1.2457582933611355, -0.5496686762554434, 0.5838503414107021]","[-2.77930352352815, 3.734758316831337, 0.7898562974375899]"
