,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000000_RGB.png,"[496.3101501464844, 546.2532348632812, 0.5101617574691772]","[481.4864807128906, 561.7061767578125, 0.5090009570121765]","[480.10504150390625, 534.0203857421875, 0.6075500845909119]","[491.07379150390625, 581.1235961914062, 0.5660232901573181]","[489.880615234375, 512.6835327148438, 0.501433253288269]","[557.3590698242188, 607.3424072265625, 0.6339321136474609]","[569.8776245117188, 488.0493469238281, 0.667722761631012]","[654.75146484375, 640.0529174804688, 0.5878261923789978]","[657.1005859375, 468.8529968261719, 0.5915879607200623]","[719.4545288085938, 614.1063842773438, 0.2694132626056671]","[728.8265380859375, 503.7218322753906, 0.5211287140846252]","[764.0096435546875, 604.158203125, 0.5452955961227417]","[767.4222412109375, 510.2756652832031, 0.5627168416976929]","[851.3052978515625, 637.389404296875, 0.29644036293029785]","[850.708251953125, 473.9681701660156, 0.1371169239282608]","[835.5879516601562, 644.9505004882812, 0.10625432431697845]","[834.7573852539062, 482.1062927246094, 0.061060331761837006]","[7.089010096192979, -0.07016357969535157, 1.3289561596211925]","[-7.152885271319821, -15.843027141805923, 2.42536084433151]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000001_RGB.png,"[495.228759765625, 546.9002075195312, 0.5013256072998047]","[480.947265625, 562.125244140625, 0.5176653861999512]","[479.74267578125, 534.4765014648438, 0.5903956294059753]","[491.305908203125, 581.2728271484375, 0.5734425783157349]","[490.4488830566406, 513.2824096679688, 0.49582579731941223]","[558.0307006835938, 607.4505004882812, 0.6406894326210022]","[570.6993408203125, 487.9375, 0.6636829376220703]","[655.2506103515625, 640.276123046875, 0.5839881896972656]","[657.96728515625, 468.4335021972656, 0.5916602611541748]","[719.9717407226562, 612.6618041992188, 0.25403833389282227]","[729.8468017578125, 503.4355773925781, 0.5276193618774414]","[762.4705810546875, 603.31591796875, 0.5588653087615967]","[765.7101440429688, 509.66595458984375, 0.5667543411254883]","[851.5220947265625, 637.7425537109375, 0.287187397480011]","[850.7796630859375, 475.7821960449219, 0.13652929663658142]","[837.1961059570312, 644.8410034179688, 0.10684259980916977]","[835.4324340820312, 483.1553039550781, 0.05746268481016159]","[6.922239481136379, -0.040870551980608655, 0.9314558481882502]","[-7.201311241166045, -15.857527498046545, 2.515875426631948]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000002_RGB.png,"[495.3383483886719, 546.212890625, 0.5150884389877319]","[480.2575378417969, 562.0067138671875, 0.5167449712753296]","[479.1999206542969, 533.5304565429688, 0.600034773349762]","[490.96099853515625, 581.1943359375, 0.5802485346794128]","[490.2994079589844, 512.8545532226562, 0.5088472962379456]","[556.0301513671875, 607.4835815429688, 0.6531547904014587]","[568.4931030273438, 486.9318542480469, 0.6534760594367981]","[661.3832397460938, 640.8822021484375, 0.507662296295166]","[656.7823486328125, 468.69879150390625, 0.5967289805412292]","[725.3486938476562, 614.1414184570312, 0.31482797861099243]","[728.2216186523438, 503.3395690917969, 0.5296522378921509]","[764.5230102539062, 603.4750366210938, 0.5716531872749329]","[766.7765502929688, 509.7745056152344, 0.5796664953231812]","[847.9713134765625, 643.0919189453125, 0.24171793460845947]","[849.7073364257812, 474.5160217285156, 0.12786318361759186]","[834.7335815429688, 645.4443359375, 0.12371481209993362]","[833.0345458984375, 482.87298583984375, 0.06454682350158691]","[6.812871157849218, -0.1595496287353162, 0.25598694808756745]","[-7.209582061399949, -15.819274061487533, 2.5210813007298785]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000003_RGB.png,"[496.21466064453125, 546.0776977539062, 0.5473077893257141]","[481.54974365234375, 561.5166625976562, 0.5027590990066528]","[480.192626953125, 533.61865234375, 0.6346912980079651]","[492.1712341308594, 581.2548217773438, 0.6083757281303406]","[490.7261657714844, 513.1053466796875, 0.5237125754356384]","[557.4178466796875, 607.7628173828125, 0.6765843033790588]","[569.2802734375, 487.2485046386719, 0.6660299301147461]","[654.9594116210938, 639.5811157226562, 0.5871456861495972]","[657.31396484375, 468.84515380859375, 0.6036035418510437]","[721.2048950195312, 613.9776000976562, 0.2686842083930969]","[728.2371826171875, 503.4054260253906, 0.5185561180114746]","[767.1064453125, 602.3718872070312, 0.5401099920272827]","[769.6673583984375, 510.0492248535156, 0.5418438911437988]","[848.39306640625, 642.1951293945312, 0.23936840891838074]","[849.7661743164062, 475.6517639160156, 0.14100152254104614]","[833.74267578125, 645.0992431640625, 0.12257537245750427]","[833.902587890625, 483.56939697265625, 0.06313186138868332]","[6.831372495732646, -0.25317182989783993, -0.26943261376084954]","[-7.217816576651543, -15.82486299810202, 2.5377435603817924]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000004_RGB.png,"[495.4873046875, 546.533935546875, 0.5502872467041016]","[481.2037658691406, 561.6677856445312, 0.5102691650390625]","[479.79486083984375, 533.7261352539062, 0.6174226403236389]","[492.0504455566406, 581.2520751953125, 0.6091225147247314]","[490.5883483886719, 513.5604248046875, 0.5221863389015198]","[557.0482788085938, 607.6307373046875, 0.6629943251609802]","[569.5653076171875, 487.6957702636719, 0.6700313091278076]","[653.675537109375, 639.468994140625, 0.5803135633468628]","[657.5736694335938, 468.5548095703125, 0.6053517460823059]","[718.7005615234375, 613.731689453125, 0.268276572227478]","[729.3466796875, 503.02996826171875, 0.5306736826896667]","[761.7267456054688, 602.7564086914062, 0.5644464492797852]","[764.5693359375, 509.3505859375, 0.5646860599517822]","[848.558837890625, 642.6802368164062, 0.25338175892829895]","[849.5143432617188, 475.5662841796875, 0.13667219877243042]","[835.1646118164062, 644.2955322265625, 0.10699291527271271]","[834.4564819335938, 483.1237487792969, 0.06795788556337357]","[6.976045430780266, -0.29418929690939144, -1.1639352612855391]","[-7.204188236427297, -15.823428844526626, 2.535725422346027]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000005_RGB.png,"[495.2043762207031, 547.1805419921875, 0.5533081889152527]","[480.6289367675781, 562.280517578125, 0.5146178603172302]","[479.4948425292969, 534.0517578125, 0.6097951531410217]","[492.042724609375, 581.2904663085938, 0.6090829372406006]","[490.7526550292969, 513.56982421875, 0.5269827246665955]","[557.2725219726562, 607.7122192382812, 0.6801151037216187]","[569.4987182617188, 487.96331787109375, 0.6650839447975159]","[655.9871215820312, 639.5181274414062, 0.5953856706619263]","[658.2445068359375, 469.2552185058594, 0.5926507711410522]","[720.32177734375, 613.9496459960938, 0.27134597301483154]","[729.6886596679688, 502.78778076171875, 0.5479010343551636]","[764.178466796875, 602.156494140625, 0.5620588064193726]","[766.5137939453125, 509.84735107421875, 0.5694857239723206]","[849.3261108398438, 642.108154296875, 0.24461998045444489]","[850.441650390625, 475.1638488769531, 0.13774709403514862]","[835.1332397460938, 644.5609741210938, 0.11758837848901749]","[834.6901245117188, 483.21295166015625, 0.06683053076267242]","[6.935369825195438, -0.2893528136464126, -0.935217543563663]","[-7.210255720523439, -15.816436493653061, 2.538862020613744]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000006_RGB.png,"[492.7478332519531, 546.6685791015625, 0.5424109101295471]","[477.9864807128906, 561.8734130859375, 0.5010098218917847]","[477.111572265625, 532.8846435546875, 0.5612783432006836]","[490.73028564453125, 580.45263671875, 0.5594073534011841]","[489.6164855957031, 512.932373046875, 0.4894286096096039]","[555.792236328125, 607.243896484375, 0.6588274836540222]","[568.4710693359375, 484.53509521484375, 0.7471582889556885]","[660.3485107421875, 641.0411987304688, 0.5144532322883606]","[655.3246459960938, 468.5016174316406, 0.5874757170677185]","[725.0648193359375, 614.2201538085938, 0.33231911063194275]","[726.0418701171875, 501.1884460449219, 0.520035445690155]","[761.2947998046875, 603.9562377929688, 0.5703610181808472]","[764.4044799804688, 508.09881591796875, 0.5594128370285034]","[851.4251098632812, 637.6622314453125, 0.28887343406677246]","[850.9619140625, 473.3813171386719, 0.12842340767383575]","[835.24853515625, 645.5880126953125, 0.11919738352298737]","[833.418212890625, 481.8802185058594, 0.06473367661237717]","[7.329445806304102, -0.2330727466598969, -4.062469235712515]","[-7.225930163855319, -15.776587546046551, 2.55888172634024]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000007_RGB.png,"[492.030029296875, 546.5210571289062, 0.5159415602684021]","[476.6674499511719, 561.5598754882812, 0.49675309658050537]","[476.252685546875, 532.0209350585938, 0.5639517903327942]","[489.8288269042969, 579.0534057617188, 0.5369086861610413]","[488.91796875, 512.540771484375, 0.4882720112800598]","[554.4452514648438, 607.0940551757812, 0.6413559913635254]","[566.7645263671875, 484.2864074707031, 0.7654298543930054]","[658.7212524414062, 642.3557739257812, 0.5398374199867249]","[655.6982421875, 467.578369140625, 0.613429605960846]","[725.4323120117188, 614.0455322265625, 0.3320516049861908]","[726.5889892578125, 502.7708435058594, 0.536554753780365]","[763.7169799804688, 602.59423828125, 0.6011413335800171]","[766.3873291015625, 508.06329345703125, 0.5684088468551636]","[850.01025390625, 641.8414306640625, 0.23946905136108398]","[851.0279541015625, 473.62615966796875, 0.12035980820655823]","[834.8067016601562, 644.9434814453125, 0.11434811353683472]","[833.4559326171875, 482.2570495605469, 0.058488138020038605]","[7.27261366228549, -0.42378188653589, -6.433793143644881]","[-7.2406453845045, -15.76996429635175, 2.5748795154967725]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000008_RGB.png,"[492.9693298339844, 545.2190551757812, 0.5303432941436768]","[477.0150451660156, 560.6998291015625, 0.489208847284317]","[476.2462463378906, 530.9900512695312, 0.5965466499328613]","[488.8175964355469, 579.0178833007812, 0.5061860084533691]","[489.554931640625, 511.81512451171875, 0.500471830368042]","[553.9384155273438, 609.015380859375, 0.71185702085495]","[565.2328491210938, 483.66094970703125, 0.7802625894546509]","[658.2914428710938, 642.18701171875, 0.5413185954093933]","[661.8810424804688, 467.0279541015625, 0.5817641019821167]","[718.6907958984375, 616.1636962890625, 0.364363431930542]","[723.7938842773438, 503.4097595214844, 0.5012991428375244]","[772.04345703125, 603.1369018554688, 0.5217506289482117]","[773.1674194335938, 509.0966796875, 0.5008010268211365]","[848.5654296875, 636.8405151367188, 0.20389048755168915]","[847.5007934570312, 472.74029541015625, 0.13394823670387268]","[833.0335083007812, 645.5111694335938, 0.1483478546142578]","[831.1996459960938, 482.4640197753906, 0.06915262341499329]","[6.822700958692669, -1.3500481121232497, -9.795189649804387]","[-7.2577504141281075, -15.718266102790766, 2.576032574734364]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_2_ID01/RGB/000009_RGB.png,"[490.3852844238281, 542.146240234375, 0.3686618208885193]","[474.11138916015625, 557.4007568359375, 0.4100686311721802]","[473.62750244140625, 527.6590576171875, 0.5235362648963928]","[485.4971923828125, 577.47900390625, 0.5475034713745117]","[488.1372375488281, 510.5994567871094, 0.4674908220767975]","[553.3778076171875, 607.9552612304688, 0.6764088869094849]","[563.5421142578125, 483.2453918457031, 0.7840390205383301]","[656.7259521484375, 643.3998413085938, 0.5186353921890259]","[661.6875610351562, 466.13629150390625, 0.5655206441879272]","[718.0366821289062, 617.9925537109375, 0.34689006209373474]","[725.51953125, 503.7610778808594, 0.5088179111480713]","[773.560791015625, 602.4618530273438, 0.5081855058670044]","[774.9061889648438, 509.2602844238281, 0.4928168058395386]","[847.33984375, 637.103759765625, 0.21386364102363586]","[846.734130859375, 472.20281982421875, 0.14371357858181]","[833.0250244140625, 646.5917358398438, 0.11625552177429199]","[830.9107666015625, 482.35711669921875, 0.07849912345409393]","[5.92981768118298, -2.7339930939737496, -12.816267238356312]","[-7.265833001854491, -15.704463528245409, 2.576872923587723]"
