,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000000_RGB.png,"[474.67022705078125, 529.6599731445312, 0.49478358030319214]","[461.34197998046875, 544.3717651367188, 0.659074068069458]","[463.0650939941406, 514.9938354492188, 0.733093798160553]","[477.0475158691406, 564.5203247070312, 0.7274739742279053]","[481.9634094238281, 498.5498352050781, 0.7502630949020386]","[555.9697875976562, 605.1372680664062, 0.584768533706665]","[563.68115234375, 465.9947509765625, 0.8379431366920471]","[670.8470458984375, 623.8558959960938, 0.5044223070144653]","[682.9185180664062, 458.87249755859375, 0.6809354424476624]","[759.094482421875, 589.4207763671875, 0.4470415413379669]","[767.64794921875, 511.8702392578125, 0.49103620648384094]","[764.5188598632812, 595.574462890625, 0.5869938135147095]","[766.2359008789062, 494.9380187988281, 0.6287027597427368]","[835.4981689453125, 645.4658813476562, 0.35978424549102783]","[842.2793579101562, 444.8832702636719, 0.3163518011569977]","[824.4596557617188, 622.3650512695312, 0.16851277649402618]","[833.3333740234375, 470.35821533203125, 0.08933043479919434]","[-0.33065185773593614, 0.35481354455049835, -0.35304216478607514]","[-3.873238681256716, -5.262479174222984, -1.2249347355375306]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000001_RGB.png,"[474.9034118652344, 529.4627075195312, 0.5057575702667236]","[461.45880126953125, 543.9866333007812, 0.6562360525131226]","[463.50830078125, 514.7105102539062, 0.7296981811523438]","[476.48406982421875, 564.75244140625, 0.7209345698356628]","[481.89788818359375, 498.6989440917969, 0.7491673231124878]","[556.5182495117188, 605.6712036132812, 0.6092650294303894]","[564.080322265625, 466.5523376464844, 0.8483942747116089]","[671.3709106445312, 623.1404418945312, 0.4997197985649109]","[683.4398193359375, 458.4913635253906, 0.6747657656669617]","[758.736328125, 590.2224731445312, 0.43512994050979614]","[767.8598022460938, 512.607421875, 0.46901950240135193]","[763.436767578125, 596.0128784179688, 0.5640923380851746]","[765.312255859375, 495.7618713378906, 0.6196544170379639]","[834.0174560546875, 646.3731079101562, 0.3468639850616455]","[843.54150390625, 444.26995849609375, 0.32788896560668945]","[824.8814086914062, 623.55419921875, 0.17740003764629364]","[834.0556030273438, 469.4931335449219, 0.0819728896021843]","[-0.29898045804293005, 0.38227931597143777, -0.3545326462769524]","[-3.8444964011709857, -4.8735279738728225, -1.2027436036563337]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000002_RGB.png,"[475.04791259765625, 529.6664428710938, 0.5153464078903198]","[461.8858642578125, 544.2496948242188, 0.6614918112754822]","[463.806640625, 514.919189453125, 0.7376220226287842]","[476.8482666015625, 565.0430297851562, 0.7305281758308411]","[482.1776428222656, 498.5011901855469, 0.7524928450584412]","[555.7625732421875, 605.099609375, 0.576490044593811]","[563.7223510742188, 466.7492370605469, 0.8452095985412598]","[669.0635986328125, 623.607177734375, 0.47377973794937134]","[683.458251953125, 459.1339111328125, 0.6798074245452881]","[758.0601806640625, 590.1358642578125, 0.4315747022628784]","[767.4757690429688, 515.97412109375, 0.4066139757633209]","[762.6870727539062, 596.937744140625, 0.5596518516540527]","[764.981689453125, 496.3703308105469, 0.6052196621894836]","[832.9189453125, 645.9066162109375, 0.3534306287765503]","[842.7769775390625, 444.5016784667969, 0.34644317626953125]","[822.2061157226562, 632.5131225585938, 0.16909918189048767]","[833.751220703125, 469.2221984863281, 0.08890122920274734]","[-0.28145930101529343, 0.3530650904435546, -0.32256137551890474]","[-3.8663339273953983, -4.78068756627142, -1.280311303607615]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000003_RGB.png,"[474.81378173828125, 529.8649291992188, 0.504061222076416]","[461.6281433105469, 544.603759765625, 0.6671292781829834]","[463.24871826171875, 515.2050170898438, 0.7361500263214111]","[477.02459716796875, 564.8097534179688, 0.7318941950798035]","[481.722900390625, 498.47705078125, 0.7480491399765015]","[556.4161987304688, 605.5928955078125, 0.6084995865821838]","[563.861083984375, 465.7034606933594, 0.846582293510437]","[670.4566040039062, 623.6137084960938, 0.49396201968193054]","[684.2540893554688, 459.06048583984375, 0.6744108200073242]","[758.3245239257812, 589.3226318359375, 0.4304950535297394]","[768.0664672851562, 512.2006225585938, 0.4829782545566559]","[764.9264526367188, 595.802001953125, 0.5730170607566833]","[766.8558349609375, 495.4876708984375, 0.6289995312690735]","[834.2734985351562, 645.8914794921875, 0.3478831946849823]","[842.2483520507812, 444.62884521484375, 0.33834758400917053]","[824.3158569335938, 623.103271484375, 0.1716661900281906]","[833.978515625, 469.83233642578125, 0.09036118537187576]","[-0.27686424803256454, 0.35604518644777244, -0.29797725787938484]","[-3.8489293740521178, -4.732182392984855, -1.2498094944806384]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000004_RGB.png,"[475.07574462890625, 529.6513061523438, 0.5173689723014832]","[461.860595703125, 544.3159790039062, 0.6555278897285461]","[463.4876708984375, 514.918701171875, 0.7352086901664734]","[476.96697998046875, 564.8081665039062, 0.7304902672767639]","[481.89935302734375, 498.2162170410156, 0.742013156414032]","[556.5897827148438, 605.0322265625, 0.5780004262924194]","[563.75439453125, 466.1183166503906, 0.8381516337394714]","[670.8544311523438, 622.5194091796875, 0.5126761794090271]","[683.826171875, 459.2463684082031, 0.6749004125595093]","[758.4481811523438, 588.5380249023438, 0.417986661195755]","[768.1258544921875, 510.8637390136719, 0.46708324551582336]","[764.2254638671875, 594.683349609375, 0.5566785335540771]","[766.0504150390625, 495.2335510253906, 0.6135445833206177]","[835.0887451171875, 646.416015625, 0.34975624084472656]","[842.5935668945312, 444.03466796875, 0.34282052516937256]","[823.0965576171875, 631.7871704101562, 0.15865759551525116]","[835.0047607421875, 468.78802490234375, 0.0934145376086235]","[-0.28479521147462805, 0.3482664703314936, -0.277633080557993]","[-3.8147572036320994, -5.038851623971525, -1.1964406143203505]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000005_RGB.png,"[475.3201904296875, 529.6336059570312, 0.5263897776603699]","[462.0996398925781, 544.28369140625, 0.6592736840248108]","[463.69000244140625, 515.0494995117188, 0.7356348633766174]","[477.19683837890625, 564.7531127929688, 0.738667368888855]","[482.0432434082031, 498.31134033203125, 0.7467793822288513]","[556.361572265625, 605.2654418945312, 0.5964288711547852]","[563.8292846679688, 466.2160339355469, 0.8381462097167969]","[670.4898681640625, 624.3635864257812, 0.49168503284454346]","[683.161376953125, 458.7226867675781, 0.675534188747406]","[758.7365112304688, 590.7083129882812, 0.44510960578918457]","[767.6767578125, 512.7108764648438, 0.48390233516693115]","[764.134033203125, 595.4384155273438, 0.5731139779090881]","[765.6307983398438, 495.0484924316406, 0.6182940602302551]","[833.9439086914062, 644.8538818359375, 0.3591817319393158]","[842.4035034179688, 444.5835266113281, 0.3509787619113922]","[823.797607421875, 622.4512329101562, 0.1735326498746872]","[833.3966674804688, 469.89764404296875, 0.09807324409484863]","[-0.267250707341153, 0.3834839378278205, -0.23560126878011883]","[-3.808187303658322, -4.978740983125495, -1.186975100249059]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000006_RGB.png,"[474.6421203613281, 530.0319213867188, 0.5072711110115051]","[461.5174560546875, 544.6463012695312, 0.6706252098083496]","[463.2427978515625, 515.265869140625, 0.7377525568008423]","[476.90252685546875, 565.101806640625, 0.7290167212486267]","[481.89990234375, 498.5332336425781, 0.7459471225738525]","[556.4446411132812, 605.223876953125, 0.5937750339508057]","[564.00146484375, 466.67626953125, 0.8421027064323425]","[671.1873168945312, 622.9071044921875, 0.5134533047676086]","[683.86572265625, 459.2321472167969, 0.6736118197441101]","[758.685302734375, 590.2633666992188, 0.4456266760826111]","[768.44677734375, 512.377197265625, 0.47680145502090454]","[764.1397094726562, 595.7052612304688, 0.562533974647522]","[765.8775024414062, 495.3265380859375, 0.6155924201011658]","[833.7952880859375, 645.6815795898438, 0.35501429438591003]","[842.0553588867188, 444.6219177246094, 0.3445969521999359]","[821.4855346679688, 631.1471557617188, 0.16271159052848816]","[833.5084838867188, 470.0858154296875, 0.09504349529743195]","[-0.2393758015292676, 0.3335110578543656, -0.23690121295104102]","[-3.794607624752106, -4.931480704005701, -1.1731723286203524]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000007_RGB.png,"[474.83349609375, 529.3734130859375, 0.49999260902404785]","[461.6417236328125, 544.1007080078125, 0.6498216390609741]","[463.35791015625, 514.7442016601562, 0.7293816804885864]","[476.8907470703125, 564.7055053710938, 0.7295992374420166]","[481.8055114746094, 498.327392578125, 0.7431358098983765]","[556.3098754882812, 604.6832275390625, 0.5719428658485413]","[563.986328125, 466.2751159667969, 0.8446295261383057]","[670.5843505859375, 623.5995483398438, 0.49079573154449463]","[683.8005981445312, 458.84539794921875, 0.6650446653366089]","[757.6171264648438, 588.9493408203125, 0.4290992021560669]","[767.5477905273438, 511.8133850097656, 0.46819138526916504]","[762.104736328125, 595.3106689453125, 0.5623951554298401]","[765.2831420898438, 495.2820739746094, 0.6153914332389832]","[834.2451782226562, 644.5532836914062, 0.37431398034095764]","[843.7975463867188, 444.4895935058594, 0.29380884766578674]","[822.2753295898438, 631.4405517578125, 0.15404561161994934]","[834.1831665039062, 470.3508605957031, 0.08042898774147034]","[-0.24690325105211003, 0.3868357796899745, -0.26778146754827936]","[-3.842653724779924, -4.753824608462958, -1.271450851510393]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000008_RGB.png,"[475.4426574707031, 530.2801513671875, 0.5498309135437012]","[462.1483154296875, 545.0177001953125, 0.6879004836082458]","[463.83111572265625, 515.52978515625, 0.7208744883537292]","[476.6739196777344, 565.1990966796875, 0.7255110740661621]","[481.8872375488281, 498.1815185546875, 0.7464152574539185]","[556.5263671875, 605.2703857421875, 0.5933934450149536]","[563.7862548828125, 465.8146057128906, 0.8407882452011108]","[673.1237182617188, 623.1463623046875, 0.6216961741447449]","[683.9741821289062, 458.72021484375, 0.6707047820091248]","[758.0138549804688, 589.3087158203125, 0.42870691418647766]","[768.845947265625, 509.0915832519531, 0.44375717639923096]","[763.4675903320312, 595.5477294921875, 0.5612541437149048]","[765.5492553710938, 496.060791015625, 0.6163465976715088]","[835.9071655273438, 645.1524047851562, 0.3539028763771057]","[841.9628295898438, 444.87982177734375, 0.33994898200035095]","[825.4895629882812, 623.1450805664062, 0.15690858662128448]","[835.4554443359375, 468.26458740234375, 0.10336712002754211]","[-0.15849539012881417, 0.42707206781269674, -0.3553071872223893]","[-3.823001354487531, -4.739522850127392, -1.2450303675566305]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/07/free_3_ID07/RGB/000009_RGB.png,"[476.4732971191406, 530.6162719726562, 0.6187898516654968]","[463.3871765136719, 545.4136352539062, 0.7232534885406494]","[464.61810302734375, 515.56982421875, 0.7433068752288818]","[477.1648864746094, 565.3998413085938, 0.7490889430046082]","[481.7435607910156, 498.2149658203125, 0.7511213421821594]","[555.64599609375, 605.6569213867188, 0.6292018294334412]","[563.6341552734375, 465.0534973144531, 0.8420252799987793]","[673.8043212890625, 625.8423461914062, 0.6231530904769897]","[682.4660034179688, 456.654541015625, 0.6661696434020996]","[756.261474609375, 587.1624145507812, 0.4013904631137848]","[768.0316772460938, 507.5270690917969, 0.421424001455307]","[763.1851196289062, 596.2989501953125, 0.5790472030639648]","[765.7017211914062, 497.0952453613281, 0.618109941482544]","[835.002197265625, 642.9002075195312, 0.4167235195636749]","[839.9192504882812, 445.3758239746094, 0.34473973512649536]","[822.8448486328125, 624.2440795898438, 0.17631548643112183]","[831.6674194335938, 469.17510986328125, 0.12469740211963654]","[0.1642072990969204, 0.37618208963548316, -0.27031223655263975]","[-3.8829465365770317, -4.613312923712565, -1.2988343232911252]"
