,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000000_RGB.png,"[512.8236694335938, 548.0963745117188, 0.682677686214447]","[496.1838073730469, 562.7572631835938, 0.7940461039543152]","[496.81982421875, 531.0917358398438, 0.7685482501983643]","[498.3466491699219, 583.4977416992188, 0.764130711555481]","[501.225830078125, 511.2491760253906, 0.7065136432647705]","[574.3853759765625, 616.4034423828125, 0.736723005771637]","[579.857177734375, 475.9616394042969, 0.6947232484817505]","[693.2189331054688, 639.5286865234375, 0.4874476194381714]","[697.6478271484375, 452.2735595703125, 0.512356162071228]","[769.7985229492188, 637.2676391601562, 0.4304310977458954]","[766.25244140625, 463.3564453125, 0.5392885208129883]","[761.1190795898438, 590.8907470703125, 0.6087551712989807]","[764.9292602539062, 501.0383605957031, 0.5220034122467041]","[824.510009765625, 619.43798828125, 0.3298192024230957]","[822.4104614257812, 477.369873046875, 0.47104471921920776]","[811.6849365234375, 618.1436767578125, 0.2534583806991577]","[811.0449829101562, 476.7054443359375, 0.2703287601470947]","[-1.0879724330284246, 2.0083916637560266, 0.22527082321110065]","[-1.5283898528325335, -7.573371843785226, -0.4640926029711982]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000001_RGB.png,"[513.0824584960938, 548.9913940429688, 0.6941090226173401]","[496.7288513183594, 563.3829956054688, 0.8135008215904236]","[497.1017150878906, 531.5831909179688, 0.7768751978874207]","[498.8174133300781, 583.7537841796875, 0.7551238536834717]","[501.5001525878906, 512.0341186523438, 0.7104939818382263]","[574.4264526367188, 616.8206787109375, 0.7258233428001404]","[579.2838745117188, 476.1306457519531, 0.6937651038169861]","[692.4696044921875, 642.9216918945312, 0.47294723987579346]","[695.8812255859375, 452.1415100097656, 0.518103301525116]","[768.9566040039062, 635.7271728515625, 0.5300916433334351]","[764.7344360351562, 462.8004150390625, 0.5393160581588745]","[760.3681030273438, 589.490966796875, 0.5810219049453735]","[764.3092651367188, 500.9443664550781, 0.5142974853515625]","[824.986083984375, 618.1982421875, 0.31742799282073975]","[825.9019165039062, 478.1308898925781, 0.480764240026474]","[810.804443359375, 618.4004516601562, 0.2705027759075165]","[810.3020629882812, 476.6495361328125, 0.251761257648468]","[-1.246411365127169, 1.7009932757087454, 0.5062133202064814]","[-1.5357348229988355, -7.595759181024427, -0.47620824628072256]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000002_RGB.png,"[513.1759643554688, 549.618408203125, 0.7059112787246704]","[496.8846740722656, 563.8118896484375, 0.8148102760314941]","[497.3111572265625, 531.959716796875, 0.7654927968978882]","[498.8768310546875, 584.0588989257812, 0.7542628645896912]","[501.4275207519531, 512.2446899414062, 0.7173935770988464]","[574.0663452148438, 616.5277709960938, 0.7322284579277039]","[579.3267211914062, 476.4231872558594, 0.7039827704429626]","[692.4554443359375, 639.518798828125, 0.5022319555282593]","[696.779052734375, 452.7935791015625, 0.5223982930183411]","[769.0750732421875, 636.0037841796875, 0.5119101405143738]","[770.8494873046875, 464.7170715332031, 0.5435424447059631]","[762.445556640625, 589.5552978515625, 0.6021047234535217]","[765.6805419921875, 500.91455078125, 0.5119264721870422]","[824.8421630859375, 619.8912963867188, 0.33039382100105286]","[823.038818359375, 478.3999938964844, 0.48163726925849915]","[811.8253173828125, 618.2230224609375, 0.2551437020301819]","[812.6724853515625, 476.4954833984375, 0.2600620687007904]","[-1.3023167920098744, 1.545306844173283, 0.7517255878559679]","[-1.7234305699993115, -7.673649083916336, -0.29246598588998934]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000003_RGB.png,"[512.9844360351562, 549.9251708984375, 0.698093831539154]","[496.8959045410156, 564.136474609375, 0.8127008676528931]","[497.2874755859375, 532.46875, 0.7562549710273743]","[498.8388671875, 583.9557495117188, 0.7476668953895569]","[501.3813171386719, 512.2946166992188, 0.7194330096244812]","[574.5979614257812, 616.353759765625, 0.7369895577430725]","[579.2666015625, 476.59051513671875, 0.7029502391815186]","[691.5978393554688, 639.4984130859375, 0.5201359391212463]","[696.113525390625, 452.89935302734375, 0.5275047421455383]","[768.2968139648438, 636.5997924804688, 0.42757901549339294]","[773.7696533203125, 465.051025390625, 0.5409405827522278]","[761.9058227539062, 589.97119140625, 0.595811665058136]","[765.1604614257812, 501.2584228515625, 0.5110825300216675]","[822.9714965820312, 621.0579223632812, 0.3575001060962677]","[822.0946655273438, 479.2773742675781, 0.466021865606308]","[810.9319458007812, 618.6334228515625, 0.2309349775314331]","[813.1615600585938, 477.06219482421875, 0.25725823640823364]","[-1.3815606268339113, 0.967512033256605, 1.722749572608305]","[-1.7471410206665476, -7.682749193847559, -0.252558224878929]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000004_RGB.png,"[513.3847045898438, 550.3783569335938, 0.702548086643219]","[497.02880859375, 564.700927734375, 0.8212528824806213]","[497.5989074707031, 533.00537109375, 0.7567542195320129]","[498.9178771972656, 583.925537109375, 0.7450181245803833]","[501.6345520019531, 511.9963684082031, 0.7187424302101135]","[574.0335693359375, 616.7290649414062, 0.7311051487922668]","[579.1522827148438, 476.1818542480469, 0.7029286623001099]","[691.186767578125, 638.9562377929688, 0.5076260566711426]","[695.1814575195312, 452.5108947753906, 0.5272018313407898]","[769.2394409179688, 638.382080078125, 0.4608248770236969]","[773.392333984375, 465.1452331542969, 0.5695891976356506]","[762.258056640625, 590.86083984375, 0.6112842559814453]","[766.01025390625, 501.7638244628906, 0.5264624953269958]","[824.5256958007812, 620.0802001953125, 0.31750255823135376]","[828.723876953125, 480.2232666015625, 0.4019716680049896]","[811.2664184570312, 618.758544921875, 0.23810137808322906]","[813.1339721679688, 477.61309814453125, 0.2717302739620209]","[-1.337317585436216, 0.6882727032939238, 2.367450510266503]","[-1.750203738328943, -7.706179105900174, -0.23446325559359496]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000005_RGB.png,"[513.287109375, 550.5105590820312, 0.6923653483390808]","[496.9750061035156, 564.8197021484375, 0.8182500600814819]","[497.4137268066406, 533.26611328125, 0.7305651903152466]","[498.751220703125, 584.1730346679688, 0.7392317652702332]","[501.5681457519531, 511.9051513671875, 0.7203276753425598]","[574.420654296875, 617.0714721679688, 0.7373839616775513]","[579.3531494140625, 476.3594970703125, 0.7102452516555786]","[692.2266235351562, 639.8126220703125, 0.5263851881027222]","[695.4266967773438, 452.78857421875, 0.5342453718185425]","[770.1062622070312, 638.0045166015625, 0.4480338990688324]","[773.8609619140625, 465.04913330078125, 0.5626596808433533]","[761.90380859375, 591.0276489257812, 0.6126204133033752]","[759.5643920898438, 503.6967468261719, 0.47269800305366516]","[824.0018310546875, 619.4544067382812, 0.3240974247455597]","[827.5919189453125, 479.87896728515625, 0.39779776334762573]","[811.8944091796875, 618.3917236328125, 0.23618333041667938]","[813.5198364257812, 477.09173583984375, 0.2630748450756073]","[-1.167806861365876, 0.24804986494690232, 3.476791946360051]","[-1.7666458762462842, -7.69288935040711, -0.19939937082085188]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000006_RGB.png,"[512.5355834960938, 551.4052124023438, 0.6676406860351562]","[496.64227294921875, 565.736328125, 0.8064130544662476]","[496.9860534667969, 534.2061767578125, 0.7017804980278015]","[498.6299133300781, 584.5645141601562, 0.732995331287384]","[501.66668701171875, 511.88848876953125, 0.717657744884491]","[574.6062622070312, 617.0870971679688, 0.7348635196685791]","[579.5372924804688, 476.2009582519531, 0.7066174149513245]","[690.9483032226562, 639.973388671875, 0.5510799288749695]","[695.2186279296875, 452.8040771484375, 0.5379804968833923]","[770.3096923828125, 637.768310546875, 0.4339263141155243]","[772.4998168945312, 464.6297912597656, 0.5443080067634583]","[762.1461791992188, 590.05322265625, 0.5935616493225098]","[765.3255615234375, 501.32373046875, 0.5168139338493347]","[824.1861572265625, 619.9266357421875, 0.3132803440093994]","[822.4561767578125, 477.9059753417969, 0.4524290859699249]","[811.5830688476562, 618.5404052734375, 0.22322724759578705]","[813.2440185546875, 476.37890625, 0.2554146647453308]","[-1.0588195876405568, -0.13003169848515878, 4.606013198242343]","[-1.734132757141006, -7.685159260254654, -0.2217739394148758]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000007_RGB.png,"[512.2266845703125, 553.054443359375, 0.6172029972076416]","[495.94586181640625, 567.1300659179688, 0.790381133556366]","[496.3780822753906, 536.00146484375, 0.6660909056663513]","[498.089599609375, 585.1835327148438, 0.7412139177322388]","[501.9811706542969, 512.33642578125, 0.7350934743881226]","[574.9152221679688, 617.4382934570312, 0.7473981380462646]","[579.4974365234375, 475.9381408691406, 0.7084320187568665]","[691.0947265625, 641.4682006835938, 0.559281587600708]","[697.2947387695312, 452.3974304199219, 0.5203545689582825]","[770.0181884765625, 639.8085327148438, 0.4500276446342468]","[770.7206420898438, 463.8720397949219, 0.542155385017395]","[763.6781616210938, 591.6198120117188, 0.6137180924415588]","[766.0742797851562, 501.662109375, 0.5319925546646118]","[823.4607543945312, 620.9337768554688, 0.3200596570968628]","[820.4943237304688, 478.0106506347656, 0.44680091738700867]","[812.63037109375, 619.3580322265625, 0.24014249444007874]","[813.087890625, 476.75738525390625, 0.24034690856933594]","[-0.8284076807194807, -0.6379752236594384, 6.500391542999045]","[-1.6845053260791967, -7.616218861983254, -0.20791446892438373]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000008_RGB.png,"[512.430419921875, 553.68408203125, 0.5842627286911011]","[496.1750793457031, 567.7683715820312, 0.7709540724754333]","[496.7786865234375, 537.1442260742188, 0.6095698475837708]","[498.18707275390625, 584.9618530273438, 0.7364322543144226]","[502.2824401855469, 512.7772827148438, 0.7339710593223572]","[575.0862426757812, 617.1353759765625, 0.7513127326965332]","[579.93505859375, 475.630859375, 0.6962447762489319]","[690.2173461914062, 642.984130859375, 0.5769281983375549]","[697.41064453125, 451.62176513671875, 0.49669143557548523]","[769.8192138671875, 639.350341796875, 0.4419007897377014]","[768.20068359375, 463.7295227050781, 0.5220052599906921]","[765.5535278320312, 591.77001953125, 0.5951555371284485]","[767.25244140625, 501.2243957519531, 0.5264272093772888]","[824.201416015625, 620.486328125, 0.2595638036727905]","[822.23681640625, 477.21795654296875, 0.4098353683948517]","[812.8591918945312, 619.5673217773438, 0.2268875241279602]","[812.9899291992188, 476.7729797363281, 0.2326686531305313]","[-0.7627396588397195, -0.7749656832277919, 6.9833316381510775]","[-1.6386971330893427, -7.581052808966019, -0.24429778384431033]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000009_RGB.png,"[513.39013671875, 556.43505859375, 0.4288468062877655]","[495.9669494628906, 569.2208251953125, 0.7204047441482544]","[496.2802429199219, 537.8011474609375, 0.5059928894042969]","[497.85302734375, 584.8782348632812, 0.7335796356201172]","[503.0640869140625, 513.7969360351562, 0.7535300254821777]","[574.0640258789062, 617.1525268554688, 0.7312564849853516]","[579.5162963867188, 475.67803955078125, 0.6991745829582214]","[686.4186401367188, 642.48486328125, 0.6119378805160522]","[696.9146118164062, 451.7959899902344, 0.5167649388313293]","[767.5086669921875, 640.615478515625, 0.4304601848125458]","[769.5254516601562, 463.8048400878906, 0.5384677648544312]","[764.6925048828125, 592.8089599609375, 0.6109228134155273]","[766.1023559570312, 502.0018615722656, 0.5360161662101746]","[823.6536865234375, 620.5554809570312, 0.2710813879966736]","[821.3470458984375, 477.07330322265625, 0.41868317127227783]","[812.0774536132812, 619.7505493164062, 0.20986264944076538]","[812.6536254882812, 476.2474670410156, 0.23514647781848907]","[-0.4068212055148525, -1.8068283976399018, 12.17448513138871]","[-1.5762004712584317, -7.520736027428108, -0.2551074115224942]"
10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000010_RGB.png,"[513.7324829101562, 559.1339721679688, 0.548745334148407]","[496.5759582519531, 571.63671875, 0.6472159028053284]","[497.341064453125, 540.88134765625, 0.6009783744812012]","[498.2005615234375, 584.568359375, 0.6928891539573669]","[502.9216613769531, 514.4446411132812, 0.7683312296867371]","[574.5253295898438, 615.8428955078125, 0.7406761646270752]","[580.5343017578125, 475.6928405761719, 0.7157952785491943]","[687.8955078125, 643.1956787109375, 0.5963630080223083]","[697.7266235351562, 451.32196044921875, 0.4930386543273926]","[768.8021240234375, 641.9793701171875, 0.41806578636169434]","[770.4824829101562, 463.7542419433594, 0.5000874996185303]","[768.7308959960938, 593.6964111328125, 0.5874119400978088]","[769.6212768554688, 501.90362548828125, 0.5582149624824524]","[831.2100219726562, 624.5239868164062, 0.1781063824892044]","[822.7454833984375, 476.3682861328125, 0.3840957283973694]","[814.7905883789062, 622.1450805664062, 0.19610482454299927]","[815.080810546875, 476.2159423828125, 0.19684921205043793]","[-0.3389525682390013, -2.2032692401519975, 15.568308603513463]","[-1.4501853595435663, -7.436201533220603, -0.2303360536739965]"
11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000011_RGB.png,"[512.7151489257812, 559.9617309570312, 0.5604372620582581]","[495.7489318847656, 572.2141723632812, 0.6167199015617371]","[496.78973388671875, 541.817626953125, 0.6259607076644897]","[497.4553527832031, 584.2090454101562, 0.6942950487136841]","[501.894775390625, 514.7891845703125, 0.7837619185447693]","[574.2224731445312, 614.7817993164062, 0.7355528473854065]","[580.8984375, 475.0699768066406, 0.7106071710586548]","[685.2977905273438, 641.835205078125, 0.5888987183570862]","[696.3092041015625, 451.5609436035156, 0.5095094442367554]","[764.9569091796875, 641.8314208984375, 0.43203243613243103]","[773.1298828125, 464.1599426269531, 0.5216898918151855]","[764.7350463867188, 593.2779541015625, 0.620607316493988]","[767.39306640625, 502.1379699707031, 0.5537145733833313]","[831.66552734375, 621.524169921875, 0.24825133383274078]","[824.2315673828125, 474.6372375488281, 0.3944977819919586]","[813.2897338867188, 621.471435546875, 0.17796026170253754]","[815.999755859375, 470.1418762207031, 0.22786632180213928]","[-0.33265604105337065, -2.3867258381276257, 18.328784041179144]","[-1.450547877699977, -7.396826831264648, -0.19611796763561498]"
12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000012_RGB.png,"[510.76007080078125, 569.4531860351562, 0.5750178694725037]","[493.9422912597656, 579.4059448242188, 0.7604488134384155]","[496.4148254394531, 550.665283203125, 0.6902831792831421]","[496.3783874511719, 581.88232421875, 0.6582626104354858]","[501.97735595703125, 517.009765625, 0.7561104893684387]","[572.4373168945312, 614.86181640625, 0.6877342462539673]","[581.6144409179688, 475.4327392578125, 0.7247456908226013]","[677.1901245117188, 640.8470458984375, 0.6237438917160034]","[695.8057250976562, 450.32244873046875, 0.4976435899734497]","[763.0888671875, 643.5958251953125, 0.4949445426464081]","[773.7180786132812, 464.90985107421875, 0.5136265754699707]","[764.1560668945312, 593.9263916015625, 0.654252827167511]","[766.6094360351562, 502.1346435546875, 0.4720073640346527]","[829.4454956054688, 629.737548828125, 0.19728487730026245]","[824.29833984375, 475.6439514160156, 0.3618447184562683]","[809.5936889648438, 630.4135131835938, 0.17163708806037903]","[814.81298828125, 474.9725036621094, 0.20818036794662476]","[-0.5843037277881686, -2.581505697030044, 27.141690276030992]","[-1.232901821577536, -7.180562903873902, -0.02375482691881117]"
13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000013_RGB.png,"[510.51043701171875, 571.5386962890625, 0.44055354595184326]","[493.24835205078125, 581.387451171875, 0.7619193196296692]","[495.47711181640625, 553.4660034179688, 0.5701228380203247]","[495.44415283203125, 580.341552734375, 0.6071213483810425]","[501.06756591796875, 517.7582397460938, 0.7516308426856995]","[571.89892578125, 614.6040649414062, 0.7079027891159058]","[582.2767333984375, 474.9464111328125, 0.722951352596283]","[680.2091674804688, 642.6834106445312, 0.6469334363937378]","[685.5825805664062, 453.9670104980469, 0.6971513628959656]","[763.4892578125, 644.955078125, 0.4645199775695801]","[775.329833984375, 464.2563781738281, 0.5067675113677979]","[764.8928833007812, 594.7671508789062, 0.6679704785346985]","[767.3772583007812, 502.7987365722656, 0.4980587363243103]","[823.2598266601562, 626.1218872070312, 0.3178904056549072]","[821.789794921875, 476.28070068359375, 0.35027849674224854]","[809.5054321289062, 632.2048950195312, 0.16247934103012085]","[814.8742065429688, 475.00592041015625, 0.19145473837852478]","[-0.8818286328266055, -3.0985316569848087, 34.4711715621701]","[-1.1026651774443352, -7.10589046123428, 0.0610479199041658]"
14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000014_RGB.png,"[509.18450927734375, 579.713623046875, 0.5362774729728699]","[492.5185852050781, 585.6643676757812, 0.6934446692466736]","[494.4556579589844, 560.0267333984375, 0.6257921457290649]","[495.25469970703125, 578.4524536132812, 0.5269485116004944]","[500.6466979980469, 520.6853637695312, 0.5612411499023438]","[573.170166015625, 615.1728515625, 0.6867060661315918]","[582.0558471679688, 475.4891662597656, 0.7368436455726624]","[674.4564819335938, 643.7521362304688, 0.6352905631065369]","[682.6886596679688, 452.2303466796875, 0.698716402053833]","[765.4981689453125, 647.8257446289062, 0.5292805433273315]","[773.3028564453125, 463.3609924316406, 0.5277944207191467]","[765.1761474609375, 594.6633911132812, 0.6553674340248108]","[766.998779296875, 501.52783203125, 0.6008356809616089]","[820.3992919921875, 627.2823486328125, 0.2551388740539551]","[823.0838012695312, 475.18841552734375, 0.3136713206768036]","[808.5228271484375, 634.4928588867188, 0.12114650756120682]","[815.579345703125, 469.6514587402344, 0.17677393555641174]","[-1.1786253844660866, -3.357612811004935, 39.10539277029508]","[-1.0396098009238695, -7.115040053945709, 0.11251237950449877]"
