,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000000_RGB.png,"[521.3011474609375, 546.1915283203125, 0.6160285472869873]","[507.66534423828125, 565.6326904296875, 0.5705231428146362]","[506.4729919433594, 531.2730102539062, 0.4822167456150055]","[516.1258544921875, 590.5315551757812, 0.5468353629112244]","[512.45263671875, 515.6770629882812, 0.671787679195404]","[571.4201049804688, 621.2681884765625, 0.6003355979919434]","[574.9423217773438, 478.79833984375, 0.647643506526947]","[663.117919921875, 652.4839477539062, 0.7039774656295776]","[670.8500366210938, 447.1580810546875, 0.5778009295463562]","[755.2972412109375, 652.29296875, 0.46551188826560974]","[755.3890991210938, 462.30841064453125, 0.3647424280643463]","[763.9915771484375, 589.2847900390625, 0.5828317999839783]","[768.1456298828125, 501.56683349609375, 0.5647816061973572]","[783.4725952148438, 631.329345703125, 0.45402950048446655]","[804.1790771484375, 480.91522216796875, 0.27990150451660156]","[811.1754150390625, 633.5521240234375, 0.25286322832107544]","[830.3579711914062, 473.41790771484375, 0.17847785353660583]","[0.5092657875577509, -1.4308155103802809, 0.07494222503335198]","[0.4266673525189941, -9.757307452616823, 2.4575121454717825]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000001_RGB.png,"[521.7349853515625, 546.070556640625, 0.6127182245254517]","[507.9940185546875, 565.7772827148438, 0.5728861689567566]","[506.9244079589844, 530.9617309570312, 0.48267969489097595]","[516.9314575195312, 591.7232055664062, 0.5627380013465881]","[513.2677001953125, 515.8612670898438, 0.6826993823051453]","[573.0601806640625, 622.8224487304688, 0.6367049813270569]","[575.4481811523438, 479.1419982910156, 0.6514201760292053]","[662.7033081054688, 652.538330078125, 0.6987147331237793]","[668.8424072265625, 445.9314270019531, 0.5816671848297119]","[754.101806640625, 651.9830322265625, 0.4786261320114136]","[754.8936767578125, 462.0736999511719, 0.3657483458518982]","[763.5126342773438, 590.6390991210938, 0.6096972227096558]","[764.324951171875, 502.3479919433594, 0.4907512962818146]","[782.8172607421875, 631.636474609375, 0.4653860330581665]","[804.828857421875, 480.51568603515625, 0.26052433252334595]","[810.5261840820312, 633.8671875, 0.2616497874259949]","[823.5411987304688, 474.755615234375, 0.21972094476222992]","[0.4482267715501839, -1.407324643275999, 0.10950352381887495]","[0.43525514422304773, -9.788459810049089, 2.4317143456667836]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000002_RGB.png,"[521.3050537109375, 546.1060791015625, 0.613501787185669]","[507.433349609375, 565.6522827148438, 0.5594223737716675]","[506.44537353515625, 531.0850219726562, 0.47497281432151794]","[516.4163818359375, 591.0287475585938, 0.5670211911201477]","[512.9430541992188, 516.2515869140625, 0.6862466335296631]","[571.279296875, 621.823974609375, 0.6112773418426514]","[571.003173828125, 478.4595031738281, 0.7341532111167908]","[661.1972045898438, 652.5055541992188, 0.7285709381103516]","[666.8387451171875, 446.9917297363281, 0.5966463685035706]","[752.7345581054688, 652.0275268554688, 0.475709468126297]","[753.0540771484375, 461.881103515625, 0.3783145248889923]","[767.6172485351562, 589.75244140625, 0.5883134603500366]","[770.770263671875, 501.6274719238281, 0.5859842896461487]","[779.6350708007812, 631.302490234375, 0.4876135587692261]","[789.455322265625, 483.1800231933594, 0.31045112013816833]","[809.1305541992188, 633.7445678710938, 0.2455199956893921]","[818.768798828125, 480.4881896972656, 0.20149388909339905]","[0.37699909770015994, -1.3890737946697949, 0.14628355452669153]","[0.4476998254227479, -9.760598333508868, 2.4214729096432146]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000003_RGB.png,"[522.0294189453125, 545.5962524414062, 0.6005612015724182]","[508.0975036621094, 565.1110229492188, 0.5779743194580078]","[506.9356994628906, 530.7896728515625, 0.4703008830547333]","[516.3423461914062, 590.5534057617188, 0.5463704466819763]","[512.6461791992188, 515.7846069335938, 0.6728152632713318]","[571.6790771484375, 621.7655029296875, 0.5999138355255127]","[574.431884765625, 479.53131103515625, 0.6267329454421997]","[658.68408203125, 652.8172607421875, 0.6244866847991943]","[668.9786376953125, 447.2956237792969, 0.6073267459869385]","[750.8660278320312, 652.5078735351562, 0.47820258140563965]","[753.7293090820312, 462.4333801269531, 0.3713851571083069]","[764.93408203125, 589.5281372070312, 0.5891339182853699]","[768.0325317382812, 502.0667419433594, 0.5761500000953674]","[779.6185302734375, 631.5604858398438, 0.49865037202835083]","[789.837158203125, 483.59234619140625, 0.3235597312450409]","[809.6141357421875, 633.4830322265625, 0.2489231526851654]","[828.2615356445312, 473.5310363769531, 0.18606746196746826]","[0.18742685279352359, -1.2757474018437835, 0.23174208628194426]","[0.5385323115511116, -9.922644481006284, 2.5314171269755157]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000004_RGB.png,"[521.193115234375, 545.9926147460938, 0.6232370734214783]","[506.9268798828125, 565.4800415039062, 0.5290327668190002]","[505.45782470703125, 532.1953125, 0.5913792252540588]","[515.22802734375, 591.1636352539062, 0.589881181716919]","[512.524169921875, 515.5856323242188, 0.680666446685791]","[571.8544311523438, 621.9689331054688, 0.615210235118866]","[574.9177856445312, 478.6644287109375, 0.645294725894928]","[660.3532104492188, 653.0942993164062, 0.636012852191925]","[669.1451416015625, 446.7955627441406, 0.5798734426498413]","[751.811279296875, 652.7803955078125, 0.4707944691181183]","[753.8200073242188, 462.3423767089844, 0.3744097352027893]","[767.9017944335938, 589.7487182617188, 0.5823697447776794]","[770.1014404296875, 502.6985168457031, 0.570832371711731]","[779.847900390625, 630.7410888671875, 0.5123822689056396]","[788.2756958007812, 483.2906799316406, 0.35206636786460876]","[809.4679565429688, 633.20947265625, 0.2595212757587433]","[827.408203125, 473.6864013671875, 0.19543704390525818]","[-0.31788926965596, -1.0298845331862756, 0.19417668557200496]","[0.5531941218836258, -9.799614884782844, 2.4870535291662272]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000005_RGB.png,"[521.0391235351562, 546.2840576171875, 0.6258276700973511]","[506.5540466308594, 565.2817993164062, 0.47960731387138367]","[505.33563232421875, 532.2560424804688, 0.5922945737838745]","[514.7511596679688, 591.7561645507812, 0.5996989607810974]","[512.8361206054688, 515.9985961914062, 0.6818211674690247]","[573.3055419921875, 623.1452026367188, 0.6469116806983948]","[574.9420166015625, 479.15020751953125, 0.6424068212509155]","[662.60791015625, 652.8585815429688, 0.7265027165412903]","[667.5018920898438, 447.3345947265625, 0.5963778495788574]","[753.0247192382812, 651.9241333007812, 0.47968706488609314]","[753.3281860351562, 462.18011474609375, 0.3793221712112427]","[765.46337890625, 590.4304809570312, 0.6034914255142212]","[768.5176391601562, 502.073486328125, 0.5750468373298645]","[781.412109375, 630.9044799804688, 0.47872394323349]","[800.8367309570312, 481.0129699707031, 0.2739589512348175]","[810.2904052734375, 633.4537353515625, 0.24847131967544556]","[828.3431396484375, 473.24359130859375, 0.17641617357730865]","[-0.546692130032837, -1.0118487273482277, 0.15804359334217463]","[0.6717821535357964, -9.88215147450269, 2.605129329684263]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000006_RGB.png,"[520.8739013671875, 545.8766479492188, 0.6122784614562988]","[506.6377868652344, 565.03076171875, 0.46754777431488037]","[505.2220153808594, 531.9385986328125, 0.5923586487770081]","[514.8513793945312, 591.39208984375, 0.586693525314331]","[512.6381225585938, 515.9522094726562, 0.67934650182724]","[572.761474609375, 622.66943359375, 0.6356183886528015]","[574.2071533203125, 479.50885009765625, 0.6292945742607117]","[661.7446899414062, 652.1296997070312, 0.7223420143127441]","[665.8949584960938, 446.79754638671875, 0.5909307599067688]","[751.7196044921875, 652.7899780273438, 0.485220342874527]","[753.8273315429688, 461.566650390625, 0.3821612000465393]","[765.9947509765625, 589.0634765625, 0.5790283679962158]","[769.48388671875, 501.26251220703125, 0.5791248679161072]","[780.2299194335938, 631.3172607421875, 0.49418604373931885]","[801.96142578125, 480.9914245605469, 0.27653932571411133]","[809.7067260742188, 632.98974609375, 0.25115954875946045]","[822.4995727539062, 475.0707092285156, 0.2067943513393402]","[-0.5860214742557041, -1.0959767412788384, 0.11747853465365396]","[0.7600182969361672, -10.015789700624637, 2.722581444356942]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000007_RGB.png,"[520.9000854492188, 546.2457275390625, 0.6122413873672485]","[506.6186218261719, 565.417236328125, 0.4775950312614441]","[505.1807861328125, 532.3963012695312, 0.5933224558830261]","[514.4168090820312, 591.2449340820312, 0.5913296937942505]","[512.252685546875, 515.8134155273438, 0.6749529838562012]","[571.8543090820312, 621.9479370117188, 0.6242328882217407]","[574.715087890625, 478.99090576171875, 0.6451882719993591]","[663.0803833007812, 652.0130004882812, 0.721697211265564]","[668.1840209960938, 446.2742004394531, 0.5707223415374756]","[752.263671875, 652.869384765625, 0.4639054238796234]","[753.7794799804688, 462.1030578613281, 0.37761127948760986]","[766.0036010742188, 590.570068359375, 0.5980151891708374]","[770.3877563476562, 502.3979797363281, 0.571807324886322]","[779.8068237304688, 631.1815795898438, 0.47772735357284546]","[802.5081176757812, 480.7539367675781, 0.27060291171073914]","[809.8914184570312, 633.55126953125, 0.2576254606246948]","[828.40576171875, 473.8773193359375, 0.18033050000667572]","[-0.4873564788812857, -1.3699377064089986, 0.09107577567507284]","[0.7919325170283883, -10.053147004424739, 2.7905735595545282]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000008_RGB.png,"[520.7633056640625, 546.270751953125, 0.6182763576507568]","[506.58349609375, 565.64306640625, 0.47455573081970215]","[504.7841491699219, 532.6070556640625, 0.6028811931610107]","[514.7142333984375, 591.4723510742188, 0.5860254168510437]","[511.40472412109375, 515.77978515625, 0.6569491624832153]","[571.7261962890625, 621.535400390625, 0.5961483120918274]","[575.2611083984375, 478.3885498046875, 0.6369844675064087]","[658.8838500976562, 652.5350952148438, 0.6264858245849609]","[668.4541015625, 447.5895690917969, 0.569653332233429]","[752.1865844726562, 652.22314453125, 0.4720255434513092]","[753.9668579101562, 461.46807861328125, 0.36485281586647034]","[763.28515625, 590.3377075195312, 0.5990793704986572]","[768.7427368164062, 501.8587341308594, 0.5631757378578186]","[781.870849609375, 631.2410278320312, 0.48259732127189636]","[803.8228149414062, 480.7034606933594, 0.2714501619338989]","[810.3834228515625, 633.30517578125, 0.2582325041294098]","[822.8767700195312, 474.95989990234375, 0.20724576711654663]","[-0.5885640013427059, -1.4097165332758081, 0.12580144881589342]","[0.818425513794598, -10.017828762200846, 2.919039938494059]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_2_ID20/RGB/000009_RGB.png,"[520.7246704101562, 546.3900756835938, 0.6147603988647461]","[506.392578125, 565.5494384765625, 0.46437308192253113]","[504.597900390625, 532.3626708984375, 0.6019747853279114]","[513.7313842773438, 590.5792846679688, 0.5954443216323853]","[511.1197204589844, 515.4583129882812, 0.6492767930030823]","[571.145751953125, 621.1937866210938, 0.5808798670768738]","[571.5213623046875, 477.17388916015625, 0.7368309497833252]","[655.9489135742188, 651.7964477539062, 0.6308947205543518]","[666.1929931640625, 447.2787780761719, 0.5827286243438721]","[751.455322265625, 650.7935180664062, 0.4914797842502594]","[754.5272216796875, 462.09564208984375, 0.3787931203842163]","[762.7474975585938, 590.5919189453125, 0.6255970597267151]","[767.5940551757812, 501.90380859375, 0.5829301476478577]","[782.5313110351562, 631.56103515625, 0.4666424095630646]","[805.88818359375, 479.5119323730469, 0.23234184086322784]","[809.1163330078125, 632.1278076171875, 0.26289936900138855]","[823.5236206054688, 474.4336242675781, 0.22191889584064484]","[-0.7299717744381954, -1.3669688571019873, 0.12293618713203476]","[0.8495332779193259, -9.998119514608248, 2.9312305328166195]"
