,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000000_RGB.png,"[526.207275390625, 550.7368774414062, 0.6610063314437866]","[511.4739685058594, 565.173828125, 0.6225558519363403]","[513.3551025390625, 534.049072265625, 0.5866010785102844]","[513.6389770507812, 585.218994140625, 0.7453055381774902]","[520.1655883789062, 516.1344604492188, 0.6721835136413574]","[576.1693725585938, 613.4789428710938, 0.672504186630249]","[584.3041381835938, 479.1070251464844, 0.7469702363014221]","[698.4605712890625, 629.2798461914062, 0.5364693403244019]","[697.429443359375, 463.87408447265625, 0.5958055853843689]","[799.8682250976562, 656.2915649414062, 0.3743131458759308]","[816.4598999023438, 457.88275146484375, 0.32912036776542664]","[775.441162109375, 589.2916259765625, 0.5118892192840576]","[778.08984375, 497.7480163574219, 0.45138534903526306]","[810.741455078125, 628.5125732421875, 0.15648405253887177]","[838.7003784179688, 480.3022155761719, 0.2335008829832077]","[825.3980102539062, 651.1350708007812, 0.2252972424030304]","[839.7001953125, 465.3804016113281, 0.28764766454696655]","[-0.1970819458233162, -0.22205266321249195, 0.3317411457837786]","[-1.2162403151633912, -5.4173354952800326, -1.4434955211098979]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000001_RGB.png,"[526.0421142578125, 550.3646850585938, 0.656154990196228]","[511.11669921875, 564.8433837890625, 0.6143631339073181]","[513.2138061523438, 533.8427734375, 0.586435079574585]","[513.361083984375, 584.8944702148438, 0.7447431683540344]","[520.508544921875, 516.094970703125, 0.6627818942070007]","[576.6873779296875, 613.34814453125, 0.6826163530349731]","[584.5997314453125, 479.31903076171875, 0.7456409335136414]","[699.0723876953125, 629.7734985351562, 0.5264630317687988]","[698.39697265625, 464.6800231933594, 0.6050665378570557]","[799.9572143554688, 656.0078735351562, 0.3617407977581024]","[816.362060546875, 458.4391174316406, 0.3257959187030792]","[776.1666870117188, 588.8125610351562, 0.4954214096069336]","[778.6102294921875, 498.1260070800781, 0.4354855716228485]","[810.988037109375, 627.19384765625, 0.15968404710292816]","[838.924560546875, 481.85101318359375, 0.24121719598770142]","[824.3606567382812, 650.0086059570312, 0.22629477083683014]","[839.4497680664062, 466.5618591308594, 0.273501455783844]","[-0.41944176456287446, -0.24268055317539658, 0.3554044564145013]","[-1.2167543824640306, -5.4158687779579475, -1.4428702410273413]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000002_RGB.png,"[524.9885864257812, 550.439453125, 0.6401134133338928]","[510.3702087402344, 564.6839599609375, 0.5814628005027771]","[512.3649291992188, 533.7680053710938, 0.5659195184707642]","[512.9716796875, 584.8285522460938, 0.7474330067634583]","[520.0477294921875, 516.3119506835938, 0.6702100038528442]","[576.2797241210938, 613.5752563476562, 0.674376368522644]","[584.7109375, 479.6441345214844, 0.7419230341911316]","[698.2254028320312, 629.6994018554688, 0.5397336483001709]","[698.0375366210938, 465.135986328125, 0.6205111742019653]","[800.0292358398438, 656.1378784179688, 0.35252848267555237]","[816.4778442382812, 458.5699157714844, 0.3279997408390045]","[775.9791870117188, 589.7053833007812, 0.5059254169464111]","[778.8153686523438, 498.7406921386719, 0.43845921754837036]","[812.7515869140625, 627.4568481445312, 0.16855213046073914]","[839.8758544921875, 481.7365417480469, 0.24438340961933136]","[824.6907958984375, 649.722412109375, 0.2530185282230377]","[839.7501831054688, 473.21087646484375, 0.22389978170394897]","[-0.4709407172989487, -0.2409923414327091, 0.3963692624659419]","[-1.2226903440395123, -5.408149894432731, -1.440100193408661]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000003_RGB.png,"[525.4896850585938, 550.0740356445312, 0.6634692549705505]","[510.8447570800781, 564.4046020507812, 0.59569251537323]","[512.8343505859375, 533.2234497070312, 0.5900753140449524]","[513.6032104492188, 585.0953369140625, 0.749686062335968]","[520.5211791992188, 515.939453125, 0.6887045502662659]","[575.5443115234375, 612.4617919921875, 0.664415717124939]","[584.2103271484375, 479.3255310058594, 0.7460750937461853]","[698.0734252929688, 628.7163696289062, 0.5446605086326599]","[697.7060546875, 464.70037841796875, 0.618646502494812]","[801.0076904296875, 655.5249633789062, 0.35366976261138916]","[817.001708984375, 458.2799072265625, 0.32445335388183594]","[776.7904663085938, 589.2289428710938, 0.49315357208251953]","[779.029296875, 498.3328857421875, 0.43758341670036316]","[811.4601440429688, 628.2380981445312, 0.15496720373630524]","[838.600830078125, 479.6336669921875, 0.2452162206172943]","[825.02880859375, 650.3790893554688, 0.23636619746685028]","[839.0029907226562, 464.9614562988281, 0.29447588324546814]","[-1.0183253365687224, -0.36498358909567075, 0.5455628762006578]","[-1.2239854473321456, -5.404252839562938, -1.4396260286556175]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000004_RGB.png,"[524.5352172851562, 550.4484252929688, 0.6187698245048523]","[510.0585632324219, 564.3268432617188, 0.5630286335945129]","[512.0855712890625, 533.5317993164062, 0.5467342734336853]","[513.50341796875, 584.9259033203125, 0.7492464780807495]","[520.115966796875, 516.1541137695312, 0.6704840064048767]","[577.0475463867188, 613.5564575195312, 0.6838861703872681]","[584.9191284179688, 479.19232177734375, 0.7470927238464355]","[699.8731689453125, 629.5803833007812, 0.5386500954627991]","[698.4443969726562, 463.9481201171875, 0.5976026058197021]","[801.9169921875, 656.47509765625, 0.3601687550544739]","[816.763671875, 458.0187072753906, 0.3407180905342102]","[774.7706298828125, 588.6773071289062, 0.5304667949676514]","[777.173095703125, 498.106201171875, 0.46929502487182617]","[813.6690063476562, 624.6945190429688, 0.1445649415254593]","[837.1334228515625, 480.5629577636719, 0.23865777254104614]","[826.540771484375, 651.1570434570312, 0.2233709990978241]","[839.7244262695312, 465.1906433105469, 0.2907140552997589]","[-1.8240350584754417, -0.5955545770872013, 0.7159186853861015]","[-1.2211805765016406, -5.4011259280493595, -1.4379640358859138]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000005_RGB.png,"[525.5930786132812, 550.755859375, 0.634670078754425]","[510.9372253417969, 564.83984375, 0.5573360919952393]","[513.2474975585938, 534.033447265625, 0.5298634767532349]","[513.1598510742188, 585.2554931640625, 0.7461615204811096]","[520.7230834960938, 516.1482543945312, 0.6523127555847168]","[576.1178588867188, 613.1321411132812, 0.6687501668930054]","[584.4248046875, 479.7442626953125, 0.7445797324180603]","[697.6651000976562, 628.8881225585938, 0.5372976064682007]","[698.5110473632812, 465.3608703613281, 0.6154182553291321]","[800.1781005859375, 656.3302001953125, 0.3565789461135864]","[817.1068725585938, 458.3999938964844, 0.31116682291030884]","[775.4855346679688, 589.5186157226562, 0.5019979476928711]","[778.23388671875, 498.647705078125, 0.44366705417633057]","[810.5758056640625, 627.6456298828125, 0.14989878237247467]","[838.7528076171875, 480.4976501464844, 0.24094122648239136]","[825.7266235351562, 650.4977416992188, 0.23110461235046387]","[839.652587890625, 466.00457763671875, 0.29325348138809204]","[-2.273713436684051, -0.8226777054936557, 0.9194668777291395]","[-1.2236485112263376, -5.393070106768862, -1.434896035546662]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000006_RGB.png,"[524.9534301757812, 551.0390014648438, 0.6177886724472046]","[510.43914794921875, 565.1096801757812, 0.537777841091156]","[512.5963745117188, 534.434326171875, 0.4922075569629669]","[513.5772705078125, 585.509521484375, 0.7424735426902771]","[520.3910522460938, 516.3402709960938, 0.6466217041015625]","[577.0536499023438, 613.4066162109375, 0.6792008280754089]","[585.0884399414062, 479.77496337890625, 0.7452940940856934]","[698.65625, 629.4863891601562, 0.537584125995636]","[698.5435180664062, 464.4847412109375, 0.603614330291748]","[800.6141967773438, 656.6234741210938, 0.36254143714904785]","[816.64990234375, 458.978759765625, 0.3144684433937073]","[776.0429077148438, 588.9474487304688, 0.5045207142829895]","[778.8970947265625, 498.5751647949219, 0.4395039677619934]","[809.5452270507812, 627.1327514648438, 0.15481002628803253]","[837.4796752929688, 481.4810485839844, 0.2526506781578064]","[825.522705078125, 650.4589233398438, 0.24064548313617706]","[839.1306762695312, 473.399658203125, 0.23768280446529388]","[-2.6552218134686223, -0.9227128089071602, 1.187341643394548]","[-1.2227354992814627, -5.388221273168793, -1.4323252104301771]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000007_RGB.png,"[525.5194091796875, 551.3536987304688, 0.6124341487884521]","[510.9015808105469, 565.365478515625, 0.5483130812644958]","[513.3305053710938, 534.8927612304688, 0.5123013854026794]","[513.3646240234375, 585.4149169921875, 0.7418895363807678]","[520.731201171875, 516.5262451171875, 0.6329941153526306]","[576.294677734375, 613.8501586914062, 0.6771731972694397]","[584.32568359375, 480.1499938964844, 0.7366994619369507]","[697.8886108398438, 629.7047119140625, 0.5286312103271484]","[698.0621337890625, 464.7119445800781, 0.6094970107078552]","[799.148681640625, 656.1080932617188, 0.3658094108104706]","[816.5030517578125, 459.9256286621094, 0.3455056846141815]","[776.4015502929688, 590.006591796875, 0.5011789798736572]","[779.1604614257812, 499.722412109375, 0.4364660680294037]","[811.8026733398438, 627.7992553710938, 0.1601695567369461]","[839.280029296875, 481.43243408203125, 0.23852825164794922]","[824.6380615234375, 649.68359375, 0.23704826831817627]","[838.5389404296875, 474.06561279296875, 0.2261950522661209]","[-2.546173673450576, -0.9337360673479246, 1.2778205967618799]","[-1.1950856149503601, -5.398873411199038, -1.4346947783612123]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000008_RGB.png,"[525.5891723632812, 551.7348022460938, 0.6113463044166565]","[511.01995849609375, 565.5595703125, 0.5522996187210083]","[513.1681518554688, 535.1864013671875, 0.5111563205718994]","[513.5701904296875, 585.5548706054688, 0.7380921840667725]","[520.3778076171875, 516.5769653320312, 0.6292736530303955]","[577.2897338867188, 614.1734008789062, 0.6928316354751587]","[584.4060668945312, 479.9421691894531, 0.7381957173347473]","[699.8009643554688, 630.3660888671875, 0.5211078524589539]","[697.6182250976562, 464.3068542480469, 0.6044814586639404]","[802.0007934570312, 656.5872192382812, 0.34659719467163086]","[816.98388671875, 458.72314453125, 0.33870285749435425]","[776.5005493164062, 589.6310424804688, 0.5030199289321899]","[778.8541259765625, 498.743408203125, 0.4469245374202728]","[811.2178955078125, 627.5182495117188, 0.14510200917720795]","[838.4072875976562, 480.6603088378906, 0.2302553951740265]","[826.4677124023438, 650.45068359375, 0.23789076507091522]","[839.499755859375, 466.24090576171875, 0.2842782139778137]","[-1.83257477135057, -0.9725929496686001, 1.2406440302076218]","[-1.1871570212869647, -5.39095298837935, -1.4305838587906294]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000009_RGB.png,"[526.6123657226562, 551.76416015625, 0.6351621747016907]","[512.271728515625, 565.6231079101562, 0.5943562984466553]","[514.0941772460938, 535.3258666992188, 0.5496788024902344]","[514.3340454101562, 585.5241088867188, 0.7315697073936462]","[520.5919189453125, 516.4457397460938, 0.6202089190483093]","[576.7909545898438, 613.7152709960938, 0.6837514042854309]","[584.3927001953125, 480.24932861328125, 0.7241353988647461]","[698.3627319335938, 628.7772216796875, 0.5308644771575928]","[698.0532836914062, 464.3351745605469, 0.597160816192627]","[799.9227905273438, 656.0951538085938, 0.37080350518226624]","[817.0352783203125, 457.7568359375, 0.3319658637046814]","[775.7211303710938, 590.1719360351562, 0.5071367025375366]","[777.8155517578125, 498.64300537109375, 0.45370104908943176]","[810.3082885742188, 628.3197021484375, 0.13126657903194427]","[838.9558715820312, 479.5453796386719, 0.21230000257492065]","[826.2637939453125, 650.7495727539062, 0.20266175270080566]","[840.3421630859375, 464.88055419921875, 0.29080119729042053]","[-0.6559611087719779, -0.8566349758142278, 1.256914603002264]","[-1.1791486159231834, -5.387120137233592, -1.428246735798346]"
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000010_RGB.png,"[526.3502197265625, 551.7872314453125, 0.6149782538414001]","[511.94390869140625, 565.9635009765625, 0.6167603731155396]","[513.5399169921875, 535.4107666015625, 0.5588423609733582]","[514.55126953125, 585.591552734375, 0.7299976944923401]","[520.4296264648438, 516.4805908203125, 0.636509358882904]","[578.1342163085938, 614.3324584960938, 0.712817370891571]","[584.652587890625, 480.3818664550781, 0.7234538793563843]","[699.319580078125, 630.442626953125, 0.5323927402496338]","[696.969482421875, 464.752685546875, 0.6091252565383911]","[802.3080444335938, 657.4326782226562, 0.3632199764251709]","[817.17626953125, 457.9329833984375, 0.3233662247657776]","[774.6610717773438, 588.9957885742188, 0.5162384510040283]","[776.7012939453125, 498.3580322265625, 0.4642578959465027]","[815.9119873046875, 624.6301879882812, 0.14564761519432068]","[839.208984375, 480.291259765625, 0.23945499956607819]","[827.2379760742188, 651.2008666992188, 0.23744502663612366]","[839.9501342773438, 464.96575927734375, 0.29081958532333374]","[1.0741691815609233, -0.701885426343515, 1.19202017800092]","[-1.1754313466911055, -5.3930167216520575, -1.4257602335967203]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000011_RGB.png,"[527.3865966796875, 551.116943359375, 0.6481086611747742]","[512.3748168945312, 565.2112426757812, 0.6781486868858337]","[513.8320922851562, 534.3770141601562, 0.6006117463111877]","[514.9024047851562, 585.91015625, 0.7280697822570801]","[520.415283203125, 516.0303344726562, 0.6846755743026733]","[578.3095703125, 614.71826171875, 0.7096827030181885]","[583.9734497070312, 479.2185363769531, 0.7436145544052124]","[701.0632934570312, 631.207763671875, 0.5134128332138062]","[698.9987182617188, 464.0093994140625, 0.6023472547531128]","[802.6218872070312, 657.0156860351562, 0.3516416549682617]","[817.289794921875, 459.160400390625, 0.34852588176727295]","[775.5422973632812, 589.0337524414062, 0.4992944598197937]","[777.8757934570312, 497.92779541015625, 0.44439366459846497]","[814.41455078125, 624.7293090820312, 0.14529907703399658]","[839.5296020507812, 480.82000732421875, 0.23188386857509613]","[825.7431640625, 650.887939453125, 0.23891369998455048]","[840.0625610351562, 466.68206787109375, 0.26747867465019226]","[2.8313371140581087, -0.5265819513853559, 1.0858735043669847]","[-1.1720441920227136, -5.394735401264746, -1.4263311144229665]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000012_RGB.png,"[528.4242553710938, 551.6387939453125, 0.650809645652771]","[513.1726684570312, 565.7554931640625, 0.7090068459510803]","[514.1950073242188, 535.1242065429688, 0.5964300036430359]","[515.8671264648438, 586.0452270507812, 0.7020276188850403]","[520.2137451171875, 516.21240234375, 0.6816155910491943]","[577.3292846679688, 614.4122924804688, 0.7027080655097961]","[583.23876953125, 479.9543762207031, 0.7221146821975708]","[699.4075927734375, 630.8953857421875, 0.5228750109672546]","[698.5682983398438, 464.5892639160156, 0.6175271272659302]","[802.2412109375, 656.4537353515625, 0.3448742628097534]","[817.0755615234375, 458.228759765625, 0.33762550354003906]","[775.3214721679688, 588.4088745117188, 0.4962841272354126]","[777.2141723632812, 498.34814453125, 0.44194287061691284]","[816.315185546875, 625.2977294921875, 0.15049907565116882]","[840.3826904296875, 481.5644836425781, 0.2396100014448166]","[825.228759765625, 650.452880859375, 0.23081912100315094]","[839.318603515625, 465.95489501953125, 0.26104894280433655]","[5.117180268690367, -0.387026044966833, 1.0383074907329561]","[-0.8313428352122186, -5.2339045070205445, -1.4850544538184935]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000013_RGB.png,"[530.746826171875, 551.7847900390625, 0.6716517806053162]","[514.8009033203125, 566.2362670898438, 0.781306803226471]","[515.66455078125, 535.380859375, 0.5985214114189148]","[516.9682006835938, 586.4901733398438, 0.6681367754936218]","[520.6920776367188, 515.8006591796875, 0.6869134306907654]","[577.6123657226562, 614.4139404296875, 0.6984325051307678]","[583.2459716796875, 479.4449462890625, 0.720107913017273]","[700.9085693359375, 631.0506591796875, 0.4952946603298187]","[698.8585815429688, 464.2059326171875, 0.6096683740615845]","[804.3206176757812, 656.8421630859375, 0.33574846386909485]","[817.5567626953125, 458.4888916015625, 0.3488571047782898]","[772.8661499023438, 588.5802612304688, 0.5233752131462097]","[774.6305541992188, 497.5029602050781, 0.4684516191482544]","[816.9991455078125, 625.544677734375, 0.11943742632865906]","[840.8596801757812, 480.9550476074219, 0.2216392159461975]","[827.2853393554688, 651.1231689453125, 0.21815474331378937]","[841.05712890625, 465.87359619140625, 0.2489396184682846]","[6.420382466991328, -0.19884554143538005, 1.053821388055996]","[-0.869484564936811, -5.254098347125763, -1.4900149912820175]"
