,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000000_RGB.png,"[484.72052001953125, 543.7168579101562, 0.5793277025222778]","[473.0892333984375, 560.7366333007812, 0.45335501432418823]","[470.56121826171875, 530.850341796875, 0.4888193905353546]","[488.9441833496094, 579.9744873046875, 0.5723368525505066]","[486.9309997558594, 515.1365356445312, 0.6916950345039368]","[560.1273193359375, 608.0706176757812, 0.7428610324859619]","[561.69189453125, 485.9320068359375, 0.7705913186073303]","[651.412109375, 638.8369140625, 0.6110946536064148]","[649.4188842773438, 463.7977600097656, 0.6242803335189819]","[729.2321166992188, 618.628173828125, 0.3480796217918396]","[730.716064453125, 493.5953063964844, 0.5579579472541809]","[763.8363647460938, 593.8690185546875, 0.5947809815406799]","[766.0072631835938, 504.66424560546875, 0.5454640984535217]","[841.9182739257812, 619.3357543945312, 0.2880929708480835]","[846.5709838867188, 485.3238830566406, 0.256160706281662]","[830.919921875, 629.93603515625, 0.20207445323467255]","[833.0245971679688, 481.2684020996094, 0.12551318109035492]","[0.836784524683847, -0.45199357094902226, 0.24501201909521433]","[1.6882927389383222, -11.771462944670567, -3.65441361510976]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000001_RGB.png,"[484.4009704589844, 543.6327514648438, 0.5681127309799194]","[472.9347229003906, 560.5907592773438, 0.44581156969070435]","[470.3376159667969, 531.0603637695312, 0.4848466217517853]","[489.07647705078125, 579.4927978515625, 0.5610592365264893]","[486.84765625, 514.48681640625, 0.6771863698959351]","[561.4288940429688, 608.84228515625, 0.74649578332901]","[562.3065795898438, 484.4016418457031, 0.7844908237457275]","[652.4331665039062, 638.836181640625, 0.6171051263809204]","[649.2156982421875, 463.09014892578125, 0.6341912150382996]","[729.9933471679688, 618.3861694335938, 0.33680829405784607]","[730.926513671875, 493.92584228515625, 0.5320051908493042]","[765.887939453125, 595.0023803710938, 0.5958423018455505]","[768.0569458007812, 503.1162109375, 0.5451300740242004]","[842.6107177734375, 622.0762939453125, 0.2678792476654053]","[848.3775024414062, 483.1922912597656, 0.20928896963596344]","[833.49755859375, 630.5126953125, 0.20047126710414886]","[834.8833618164062, 481.5351257324219, 0.12672077119350433]","[1.0558897307487565, -0.5143164365672942, 0.5374111435717454]","[2.367969576763297, -11.62464106696458, -4.163927311213842]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000002_RGB.png,"[484.03839111328125, 544.339599609375, 0.5982338786125183]","[473.1066589355469, 561.1373901367188, 0.4541139602661133]","[470.1243896484375, 531.4357299804688, 0.475811630487442]","[489.06561279296875, 581.892333984375, 0.5853421092033386]","[486.33099365234375, 515.4619750976562, 0.6842737197875977]","[560.362060546875, 608.2103271484375, 0.7643887996673584]","[564.8095703125, 488.6688232421875, 0.6655621528625488]","[651.521484375, 638.0718994140625, 0.6503306031227112]","[647.2230224609375, 464.22320556640625, 0.6265918612480164]","[726.8419799804688, 618.3352661132812, 0.34092068672180176]","[728.3241577148438, 493.1188049316406, 0.5420681834220886]","[762.6471557617188, 595.4359130859375, 0.5905866026878357]","[765.51025390625, 503.5869140625, 0.5545096397399902]","[840.9412841796875, 619.2432861328125, 0.27519491314888]","[846.682373046875, 483.53656005859375, 0.23499725759029388]","[837.2537841796875, 631.2583618164062, 0.15378937125205994]","[831.533203125, 481.3644714355469, 0.13654163479804993]","[1.0304272836070842, -0.6894005352746222, 1.193373431663308]","[2.202105339843468, -11.689627443886856, -4.056601292575512]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000003_RGB.png,"[483.9222717285156, 544.0859985351562, 0.5871127843856812]","[472.48699951171875, 561.3082275390625, 0.4426007866859436]","[470.75262451171875, 532.0062255859375, 0.6180539131164551]","[489.7665710449219, 582.396240234375, 0.5792324542999268]","[487.6844177246094, 513.5523681640625, 0.663724958896637]","[559.6161499023438, 608.51416015625, 0.7644883990287781]","[561.5872802734375, 485.9794006347656, 0.7798815369606018]","[650.544921875, 638.93115234375, 0.6017493009567261]","[655.7509155273438, 463.3562316894531, 0.5745083689689636]","[721.7033081054688, 621.79150390625, 0.37286680936813354]","[728.774658203125, 494.8456726074219, 0.555060088634491]","[764.8132934570312, 596.1727294921875, 0.60123610496521]","[767.5198974609375, 504.8299865722656, 0.528892993927002]","[838.6458129882812, 619.5289916992188, 0.2655261158943176]","[844.171142578125, 484.96942138671875, 0.25995713472366333]","[830.8187255859375, 629.489990234375, 0.2187272310256958]","[830.13037109375, 489.5611267089844, 0.1208585724234581]","[0.6074273685936536, -0.9220268448022718, 2.7051357702119105]","[2.079484112776, -11.697789822246248, -3.948434617911942]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000004_RGB.png,"[480.9557800292969, 544.9647827148438, 0.5743613839149475]","[470.98480224609375, 559.0478515625, 0.5688642263412476]","[466.7369079589844, 533.5779418945312, 0.6495397090911865]","[488.4679870605469, 580.8331298828125, 0.5323578119277954]","[486.6216735839844, 513.3676147460938, 0.6437016129493713]","[562.5095825195312, 610.7022094726562, 0.7466010451316833]","[562.0653686523438, 483.0536804199219, 0.7811851501464844]","[649.8663940429688, 642.6141967773438, 0.5368457436561584]","[648.814208984375, 462.5668640136719, 0.6050957441329956]","[720.3720092773438, 622.9716186523438, 0.35553959012031555]","[728.968505859375, 494.9605712890625, 0.49596086144447327]","[764.7437133789062, 595.4325561523438, 0.5431699752807617]","[768.0612182617188, 503.1606140136719, 0.5046814680099487]","[838.9593505859375, 622.33154296875, 0.2261793464422226]","[845.3751831054688, 484.2820129394531, 0.2045041173696518]","[831.9326782226562, 630.9141235351562, 0.199247807264328]","[832.4168090820312, 481.0062255859375, 0.12582218647003174]","[-0.4519688797105277, -0.9183418171258803, 4.849155482828896]","[1.9317108579229905, -11.83883055650109, -3.8603854649614378]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000005_RGB.png,"[480.5498352050781, 547.5113525390625, 0.6499304175376892]","[470.26654052734375, 562.576171875, 0.6456169486045837]","[467.6171569824219, 535.374267578125, 0.696599006652832]","[488.2256774902344, 584.2762451171875, 0.5949388146400452]","[486.7341613769531, 514.7542724609375, 0.6774991750717163]","[558.6112670898438, 607.5540161132812, 0.7475794553756714]","[563.8450927734375, 488.099365234375, 0.6601021885871887]","[651.4383544921875, 640.5900268554688, 0.6015747785568237]","[651.02783203125, 460.9325866699219, 0.5622720122337341]","[717.4681396484375, 621.1309814453125, 0.41040632128715515]","[725.9031982421875, 492.64361572265625, 0.5202898979187012]","[751.9784545898438, 594.7106323242188, 0.5629491209983826]","[755.0802001953125, 506.5188903808594, 0.5012168288230896]","[838.744873046875, 624.7382202148438, 0.26809608936309814]","[845.6600952148438, 484.0273132324219, 0.25031036138534546]","[828.0880737304688, 630.5963745117188, 0.1963173896074295]","[828.652587890625, 481.6005554199219, 0.13637050986289978]","[-3.152287463018516, -0.5231398163827703, 10.462384884442791]","[1.8683375781923268, -11.85216148265916, -3.80800037587619]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000006_RGB.png,"[480.09283447265625, 548.676513671875, 0.6362589001655579]","[470.0868225097656, 563.32275390625, 0.6278707981109619]","[467.58770751953125, 536.2472534179688, 0.6792615056037903]","[488.4102783203125, 583.3782958984375, 0.5690159797668457]","[486.8515319824219, 514.5435180664062, 0.6720110177993774]","[558.021484375, 607.8076171875, 0.7060182690620422]","[562.945068359375, 488.4847717285156, 0.6230329275131226]","[658.466796875, 648.6102905273438, 0.5951563715934753]","[651.105224609375, 460.9447326660156, 0.5291957855224609]","[716.9431762695312, 615.6572265625, 0.25686362385749817]","[727.2882690429688, 491.73468017578125, 0.5365838408470154]","[750.1520385742188, 599.4625244140625, 0.5824273228645325]","[751.5040283203125, 508.1956481933594, 0.539383053779602]","[839.9702758789062, 621.8178100585938, 0.31253859400749207]","[847.6788940429688, 483.9237060546875, 0.1990521103143692]","[828.1656494140625, 628.8953247070312, 0.13274630904197693]","[829.30078125, 481.909423828125, 0.09551498293876648]","[-7.085678843265257, 0.6163571511023258, 18.670949973762355]","[1.6873377510888747, -11.8786668593881, -3.7526778046510225]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000007_RGB.png,"[472.73626708984375, 550.9096069335938, 0.48521992564201355]","[463.866943359375, 563.8085327148438, 0.7051840424537659]","[460.3265075683594, 537.0376586914062, 0.5998196601867676]","[482.73187255859375, 580.9352416992188, 0.6310721635818481]","[483.6672668457031, 514.5756225585938, 0.6637502312660217]","[556.317138671875, 608.425537109375, 0.6637784242630005]","[566.9969482421875, 486.9142761230469, 0.6080358028411865]","[655.2496948242188, 665.0051879882812, 0.6029369235038757]","[650.1992797851562, 463.92864990234375, 0.622256338596344]","[686.3358154296875, 626.2229614257812, 0.3570193350315094]","[724.0680541992188, 495.8516845703125, 0.5501670241355896]","[753.03076171875, 605.06103515625, 0.5462843179702759]","[753.8648071289062, 509.0714416503906, 0.4580547511577606]","[814.0547485351562, 621.3947143554688, 0.1851680874824524]","[840.3812866210938, 482.6132507324219, 0.3600796163082123]","[828.5526733398438, 619.3784790039062, 0.14632342755794525]","[825.0060424804688, 483.5752258300781, 0.130974680185318]","[-9.893214724649175, 1.573154744564746, 24.832576534475074]","[1.592123171530976, -12.026604213750904, -3.732116760249046]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000008_RGB.png,"[471.78302001953125, 551.149169921875, 0.4693712890148163]","[462.2055969238281, 564.9185791015625, 0.6953556537628174]","[458.50518798828125, 537.1145629882812, 0.5257284045219421]","[481.9296569824219, 579.990234375, 0.6481873393058777]","[480.5692443847656, 513.6812744140625, 0.6779572367668152]","[548.6260986328125, 609.8464965820312, 0.719873309135437]","[562.7415161132812, 481.07891845703125, 0.8222988247871399]","[646.0272216796875, 682.577392578125, 0.4886382222175598]","[652.0599975585938, 465.30224609375, 0.6162583827972412]","[663.8307495117188, 625.2686767578125, 0.5044023990631104]","[728.8848266601562, 493.11846923828125, 0.5904276967048645]","[755.90380859375, 604.0922241210938, 0.5431623458862305]","[753.3197021484375, 504.32196044921875, 0.4782763421535492]","[788.0637817382812, 617.9680786132812, 0.16175054013729095]","[838.5277099609375, 483.031982421875, 0.38199034333229065]","[832.0050048828125, 621.4241333007812, 0.14831291139125824]","[823.458984375, 485.0960388183594, 0.17498721182346344]","[-10.39092490858849, 1.8034256393797226, 25.8994507978997]","[1.649834394908562, -12.030472619910745, -3.787783178026892]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_1_ID01/RGB/000009_RGB.png,"[464.8252868652344, 549.8098754882812, 0.5800879001617432]","[457.9969787597656, 565.0608520507812, 0.5486596822738647]","[455.70111083984375, 537.45068359375, 0.38665324449539185]","[479.302978515625, 576.4959716796875, 0.5802274942398071]","[482.9802551269531, 514.2581176757812, 0.6782220602035522]","[545.7844848632812, 613.0101928710938, 0.7364293336868286]","[560.9022216796875, 480.99322509765625, 0.8085852265357971]","[620.2793579101562, 700.6209716796875, 0.629044234752655]","[657.1525268554688, 464.4073791503906, 0.569694459438324]","[618.0307006835938, 643.10888671875, 0.5896453857421875]","[730.23486328125, 496.84075927734375, 0.6502863764762878]","[755.52978515625, 606.5154418945312, 0.6249213814735413]","[754.7864990234375, 503.8769226074219, 0.5221168994903564]","[846.440185546875, 618.671142578125, 0.4336633086204529]","[849.8312377929688, 480.7888488769531, 0.4052141606807709]","[831.4837036132812, 627.6763305664062, 0.29732173681259155]","[817.16064453125, 490.17718505859375, 0.11213579028844833]","[-13.540859290730637, 3.62276496231578, 31.761857678132188]","[1.3542145970081219, -11.564327379328255, -3.961277364927379]"
