,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000000_RGB.png,"[478.7724304199219, 536.7642211914062, 0.6011778116226196]","[466.0107116699219, 551.7439575195312, 0.6871468424797058]","[466.7789306640625, 523.7894897460938, 0.5624922513961792]","[481.3417053222656, 575.1828002929688, 0.6736964583396912]","[483.2129211425781, 511.2092590332031, 0.6969912052154541]","[550.9142456054688, 614.7673950195312, 0.7724350690841675]","[558.1497192382812, 468.4790344238281, 0.6924169063568115]","[673.0870971679688, 626.103759765625, 0.6682774424552917]","[675.2220458984375, 465.54034423828125, 0.7643332481384277]","[769.3347778320312, 595.7314453125, 0.4686404764652252]","[767.7894287109375, 504.5794372558594, 0.3813420236110687]","[776.0957641601562, 599.9170532226562, 0.4715620279312134]","[778.1235961914062, 504.3167419433594, 0.45377713441848755]","[833.9551391601562, 616.1536865234375, 0.4479139447212219]","[832.9320678710938, 491.2833251953125, 0.6658098101615906]","[813.7286376953125, 604.4068603515625, 0.24257628619670868]","[823.6622314453125, 509.56085205078125, 0.2326776385307312]","[1.3518627171925135, 3.1725236336743854, -2.3098831649102]","[4.906732622470202, 5.4869778214919105, 1.1125386560424584]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000001_RGB.png,"[479.46417236328125, 536.9959106445312, 0.6082823276519775]","[466.4946594238281, 552.0073852539062, 0.664856493473053]","[467.32830810546875, 523.924560546875, 0.560998260974884]","[481.5252990722656, 575.4793090820312, 0.6762712597846985]","[483.66668701171875, 511.0316467285156, 0.6905748248100281]","[550.7337036132812, 614.7476806640625, 0.7817597389221191]","[558.1051025390625, 468.0010070800781, 0.7003729939460754]","[673.2381591796875, 626.3988647460938, 0.6708365678787231]","[677.0960083007812, 465.2309265136719, 0.7716765403747559]","[769.8121337890625, 595.239990234375, 0.47713181376457214]","[768.2921142578125, 504.3851318359375, 0.38665175437927246]","[776.1185302734375, 600.3770141601562, 0.4718194007873535]","[778.1107788085938, 505.27325439453125, 0.4693325459957123]","[834.1446533203125, 616.3515014648438, 0.4532630741596222]","[833.7928466796875, 491.5616760253906, 0.6507709622383118]","[807.6707153320312, 603.8826904296875, 0.31344717741012573]","[823.6730346679688, 509.2957763671875, 0.22761783003807068]","[1.3510869054837258, 3.1667381084617015, -2.3311614204003415]","[5.01700447119067, 5.4463685991464725, 1.1174114674692237]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000002_RGB.png,"[479.5812683105469, 536.477783203125, 0.6272245645523071]","[466.54425048828125, 551.62060546875, 0.6703622937202454]","[467.18670654296875, 523.588623046875, 0.5523645281791687]","[481.3736877441406, 575.1065063476562, 0.6620558500289917]","[482.7772521972656, 510.9045104980469, 0.6871285438537598]","[550.5056762695312, 614.390625, 0.7843441963195801]","[557.9924926757812, 467.7742919921875, 0.7011303305625916]","[672.6109619140625, 626.722412109375, 0.6558839082717896]","[676.7877807617188, 465.4088439941406, 0.7760451436042786]","[769.217041015625, 596.8181762695312, 0.450571209192276]","[767.6974487304688, 504.7472229003906, 0.38780477643013]","[775.5689697265625, 599.590576171875, 0.4831283390522003]","[777.9535522460938, 505.4198913574219, 0.47818127274513245]","[832.8867797851562, 615.892333984375, 0.442285418510437]","[833.143798828125, 491.9765319824219, 0.6401177644729614]","[807.815185546875, 604.5380859375, 0.3199392259120941]","[823.7815551757812, 510.8932800292969, 0.2357567548751831]","[1.377137376154195, 3.1850057972716144, -2.409461202242205]","[5.189065778459665, 5.406907169277348, 1.158128538439484]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000003_RGB.png,"[479.1540222167969, 536.7447509765625, 0.6163499355316162]","[466.0900573730469, 551.9796142578125, 0.681672990322113]","[466.66546630859375, 523.7872314453125, 0.5683726072311401]","[481.2532043457031, 575.3758544921875, 0.6756812930107117]","[482.72247314453125, 510.9229431152344, 0.6874843835830688]","[551.1447143554688, 614.4432373046875, 0.7809044718742371]","[557.9312133789062, 468.12957763671875, 0.7060247659683228]","[672.6907348632812, 626.3756103515625, 0.6720289587974548]","[676.0216064453125, 465.0260314941406, 0.7710330486297607]","[769.1593627929688, 596.1527709960938, 0.46710139513015747]","[767.5404052734375, 502.45098876953125, 0.3825445771217346]","[775.1234741210938, 599.2041625976562, 0.49196359515190125]","[776.963623046875, 504.6233215332031, 0.46625909209251404]","[832.3560180664062, 614.9588623046875, 0.4647655189037323]","[832.3547973632812, 492.8074035644531, 0.6372425556182861]","[813.030517578125, 603.7996215820312, 0.22697502374649048]","[823.1404418945312, 509.9071960449219, 0.2275228202342987]","[1.370373750129137, 3.1846934052783156, -2.4018538603462916]","[4.955846430208678, 5.5201123272274355, 1.1447611654722156]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000004_RGB.png,"[479.0897216796875, 536.0233764648438, 0.6331365704536438]","[465.9891662597656, 551.1669311523438, 0.6852208375930786]","[466.6143798828125, 523.237060546875, 0.5453004837036133]","[480.97613525390625, 575.1239013671875, 0.6775640249252319]","[482.43304443359375, 511.038818359375, 0.6846871376037598]","[550.7420043945312, 614.452880859375, 0.7851848006248474]","[557.8906860351562, 468.080078125, 0.7051708698272705]","[671.6813354492188, 626.1113891601562, 0.6502631306648254]","[676.9991455078125, 465.19866943359375, 0.7584477066993713]","[768.8372802734375, 596.9163818359375, 0.4823756814002991]","[768.4186401367188, 503.96392822265625, 0.37946516275405884]","[776.306396484375, 599.7774047851562, 0.4783249795436859]","[778.5784912109375, 504.32537841796875, 0.4594757556915283]","[833.8104858398438, 615.6725463867188, 0.4459387958049774]","[832.869140625, 492.9145202636719, 0.6457833051681519]","[807.00244140625, 604.0828247070312, 0.3257094621658325]","[823.1554565429688, 510.34515380859375, 0.23950786888599396]","[1.3900745211999104, 3.1436984316124104, -2.426883544805907]","[5.078839963439646, 5.48896379530816, 1.1917845677970234]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000005_RGB.png,"[479.1374816894531, 535.3528442382812, 0.6520418524742126]","[465.9867248535156, 550.5640258789062, 0.6847541332244873]","[466.6485290527344, 522.6039428710938, 0.5356576442718506]","[481.1720886230469, 575.0140991210938, 0.6637111306190491]","[482.3799743652344, 511.0091857910156, 0.678804874420166]","[550.7476196289062, 614.3685302734375, 0.7873014211654663]","[557.7745361328125, 467.9543762207031, 0.7044587135314941]","[672.3236083984375, 626.2223510742188, 0.6626725196838379]","[676.4617919921875, 464.9079895019531, 0.7650387287139893]","[768.6875, 597.049560546875, 0.4675351083278656]","[767.858154296875, 502.3411865234375, 0.37413668632507324]","[775.6759033203125, 600.6506958007812, 0.48052549362182617]","[777.9454956054688, 504.6120910644531, 0.4716866910457611]","[834.0350952148438, 615.0032348632812, 0.4612177610397339]","[835.40673828125, 493.076904296875, 0.5242640376091003]","[806.5678100585938, 604.8015747070312, 0.3198969066143036]","[823.7999267578125, 509.6111145019531, 0.23221607506275177]","[1.3866742732356934, 3.139535198365776, -2.416382893404433]","[5.196748190804714, 5.438305110466523, 1.1601870589005527]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000006_RGB.png,"[479.3204040527344, 535.4461059570312, 0.6492812037467957]","[465.9231262207031, 550.82421875, 0.6699038147926331]","[466.879150390625, 522.5743408203125, 0.5391712784767151]","[480.89544677734375, 575.287841796875, 0.6744812726974487]","[482.82025146484375, 510.9415283203125, 0.6868639588356018]","[550.5523681640625, 614.1661376953125, 0.7853304147720337]","[557.76318359375, 468.35882568359375, 0.7053041458129883]","[673.4519653320312, 625.6023559570312, 0.6633046865463257]","[677.4974365234375, 464.3293151855469, 0.7688804864883423]","[771.1053466796875, 594.9210205078125, 0.4695601463317871]","[768.3952026367188, 502.1376037597656, 0.37823083996772766]","[773.9747924804688, 600.1279296875, 0.4994838237762451]","[777.0152587890625, 505.3651428222656, 0.49430257081985474]","[831.48486328125, 615.2821044921875, 0.45732808113098145]","[832.9685668945312, 493.23931884765625, 0.49004608392715454]","[813.7451171875, 603.7007446289062, 0.23805242776870728]","[824.3961791992188, 510.57037353515625, 0.2364463061094284]","[1.2786614567173884, 3.2700677595960554, -2.336372949690985]","[5.227597438475147, 5.417215635135377, 1.156071706837166]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000007_RGB.png,"[478.31597900390625, 535.3641357421875, 0.6366458535194397]","[465.4671630859375, 550.715087890625, 0.6822105646133423]","[466.12750244140625, 522.4879150390625, 0.533028781414032]","[480.8898010253906, 575.2442626953125, 0.6820104122161865]","[482.34991455078125, 510.9767150878906, 0.6831459403038025]","[551.136962890625, 614.70556640625, 0.7834697961807251]","[557.9727783203125, 467.7607727050781, 0.7033286094665527]","[672.533203125, 625.5713500976562, 0.6595999598503113]","[677.4147338867188, 465.244140625, 0.7531717419624329]","[769.4658813476562, 594.8043823242188, 0.4932774305343628]","[768.2328491210938, 503.87786865234375, 0.3815547525882721]","[775.4699096679688, 600.4750366210938, 0.4827105700969696]","[777.6279907226562, 504.7893981933594, 0.47349458932876587]","[834.0262451171875, 615.4601440429688, 0.4489678740501404]","[833.9319458007812, 491.7064514160156, 0.6636835336685181]","[807.1560668945312, 604.0252685546875, 0.3128311038017273]","[823.21875, 509.8008117675781, 0.2435786873102188]","[1.2638522402797703, 3.293233657008581, -2.368805017770718]","[5.296080879900573, 5.381839076036476, 1.1385077582343224]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000008_RGB.png,"[478.2139892578125, 532.9251708984375, 0.6494379043579102]","[464.8277587890625, 548.49169921875, 0.7481573224067688]","[465.55615234375, 520.8695068359375, 0.5581408143043518]","[480.2025146484375, 575.0194091796875, 0.6259486675262451]","[482.1598815917969, 511.5841064453125, 0.6787602305412292]","[550.6648559570312, 614.6542358398438, 0.7923689484596252]","[558.2171630859375, 467.83880615234375, 0.6956195831298828]","[672.5509033203125, 625.9298706054688, 0.6708766222000122]","[678.5430297851562, 465.317626953125, 0.7527930736541748]","[771.0743408203125, 595.6217651367188, 0.4729008078575134]","[769.1329956054688, 503.11090087890625, 0.36376315355300903]","[774.8048095703125, 600.2839965820312, 0.49457061290740967]","[777.4765625, 505.255126953125, 0.48235926032066345]","[832.2756958007812, 615.434326171875, 0.4600563645362854]","[833.8533935546875, 494.0053405761719, 0.5285059809684753]","[812.91064453125, 604.6392822265625, 0.24520282447338104]","[824.1607055664062, 509.9126281738281, 0.255126029253006]","[1.153093902907064, 3.2700892504566546, -2.3040675633483674]","[5.333408864212019, 5.378037149819072, 1.1360940418283814]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/base_1_ID04/RGB/000009_RGB.png,"[477.03167724609375, 535.5294799804688, 0.5933672785758972]","[464.68072509765625, 551.2996826171875, 0.736702024936676]","[465.65948486328125, 522.6099853515625, 0.4993128180503845]","[481.42462158203125, 575.5404663085938, 0.6565846800804138]","[483.7262268066406, 510.3365478515625, 0.6679128408432007]","[550.6649169921875, 614.6097412109375, 0.7799437642097473]","[557.8045654296875, 467.8875732421875, 0.7059579491615295]","[672.1155395507812, 625.975341796875, 0.6545625329017639]","[678.603271484375, 465.45489501953125, 0.7635852098464966]","[769.2192993164062, 595.8092651367188, 0.48298150300979614]","[767.8888549804688, 502.8592224121094, 0.38037368655204773]","[773.8643188476562, 601.2986450195312, 0.49080318212509155]","[776.746337890625, 505.7581481933594, 0.4888629615306854]","[834.631103515625, 616.2666015625, 0.43252524733543396]","[835.6316528320312, 493.04107666015625, 0.5286095142364502]","[806.6017456054688, 604.7188720703125, 0.328367680311203]","[823.3746337890625, 509.8158264160156, 0.24148011207580566]","[0.07292031357108322, 3.168493801953761, -2.130599041416449]","[5.387405914171603, 5.406029624815752, 1.1146142918644841]"
