,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000000_RGB.png,"[487.28948974609375, 544.2431030273438, 0.4663088023662567]","[472.7618103027344, 562.5017700195312, 0.6086879968643188]","[471.9493408203125, 533.0360717773438, 0.5533510446548462]","[479.6565856933594, 582.1725463867188, 0.7617172598838806]","[478.305419921875, 513.8054809570312, 0.6977481245994568]","[525.1258544921875, 599.6875610351562, 0.5458769202232361]","[520.9441528320312, 479.6381530761719, 0.6609848737716675]","[606.4802856445312, 685.3191528320312, 0.8225019574165344]","[593.9525756835938, 416.4242248535156, 0.5847660899162292]","[511.5736389160156, 615.8575439453125, 0.5293191075325012]","[514.527099609375, 478.6769104003906, 0.5264683961868286]","[748.5042114257812, 589.428955078125, 0.6224796772003174]","[747.690673828125, 493.7041320800781, 0.6630017757415771]","[824.197998046875, 647.3306884765625, 0.37487974762916565]","[831.7678833007812, 449.8985900878906, 0.4981781244277954]","[811.6717529296875, 620.3490600585938, 0.25106003880500793]","[801.3822021484375, 474.06781005859375, 0.20854167640209198]","[10.327246297640537, 0.5403041807704876, -0.6438920021805775]","[3.573902328607427, -1.6683072497544051, 0.7239891462764145]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000001_RGB.png,"[485.8199768066406, 544.6202392578125, 0.6111706495285034]","[472.0576171875, 561.4623413085938, 0.5894221067428589]","[472.2541809082031, 532.6373291015625, 0.5829610824584961]","[480.5757751464844, 581.601806640625, 0.7587507367134094]","[481.5160217285156, 514.0263061523438, 0.725516676902771]","[527.7422485351562, 608.0064697265625, 0.7362299561500549]","[523.4891357421875, 480.8720397949219, 0.7033713459968567]","[603.83056640625, 682.8587036132812, 0.8501683473587036]","[592.9820556640625, 417.5823059082031, 0.532872200012207]","[506.86773681640625, 615.8946533203125, 0.49040424823760986]","[514.7931518554688, 480.3760681152344, 0.5303748846054077]","[749.2086791992188, 588.1415405273438, 0.5979433059692383]","[748.6611938476562, 493.96905517578125, 0.6425708532333374]","[824.4423828125, 646.4112548828125, 0.3960858881473541]","[833.1096801757812, 449.96240234375, 0.5191001296043396]","[811.6004028320312, 619.4594116210938, 0.2663355767726898]","[803.3875732421875, 475.646484375, 0.22045402228832245]","[10.272868641187868, 0.7856753380677838, -1.1392861711676354]","[3.6086071663899517, -1.4974040097885708, 0.3510959907661491]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000002_RGB.png,"[484.95306396484375, 544.8497924804688, 0.6200385093688965]","[471.1721496582031, 561.5609130859375, 0.5751758217811584]","[471.0902404785156, 532.7891235351562, 0.5527734756469727]","[478.998046875, 581.943359375, 0.7748183012008667]","[479.9864196777344, 514.5328979492188, 0.7314155697822571]","[526.3599243164062, 601.6882934570312, 0.5568340420722961]","[521.915283203125, 481.3973388671875, 0.7127935290336609]","[604.4574584960938, 683.6182861328125, 0.8401771783828735]","[592.7927856445312, 417.4648132324219, 0.5322551727294922]","[504.8785705566406, 615.3643798828125, 0.5328924655914307]","[512.1836547851562, 483.61700439453125, 0.5218705534934998]","[745.9447631835938, 587.966064453125, 0.6745377779006958]","[746.5543212890625, 493.5248718261719, 0.6848037838935852]","[823.6116333007812, 645.9881591796875, 0.4077970087528229]","[832.2062377929688, 448.9629821777344, 0.487180233001709]","[812.2966918945312, 620.038330078125, 0.25921663641929626]","[804.6563110351562, 474.364990234375, 0.18844938278198242]","[10.398420848446863, 0.7342809065684363, -1.3400519792617462]","[3.6109794756455953, -1.4811424899165544, 0.3293549408626031]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000003_RGB.png,"[485.9853515625, 544.5625610351562, 0.6135320067405701]","[471.9063720703125, 561.2487182617188, 0.5966752171516418]","[472.2616882324219, 532.4993896484375, 0.5753604173660278]","[479.0223388671875, 581.438232421875, 0.7800114154815674]","[479.9931335449219, 514.5034790039062, 0.7299359440803528]","[526.0413818359375, 601.1310424804688, 0.5281946063041687]","[520.6452026367188, 482.1180725097656, 0.7042302489280701]","[604.992919921875, 684.0986938476562, 0.8349201679229736]","[592.6223754882812, 416.5196533203125, 0.5206374526023865]","[505.7183532714844, 615.2646484375, 0.5533232092857361]","[513.061767578125, 485.07110595703125, 0.510680079460144]","[747.7258911132812, 588.1400146484375, 0.623224675655365]","[748.0713500976562, 493.1478576660156, 0.6442075371742249]","[823.8621215820312, 645.5441284179688, 0.4203330874443054]","[831.2410278320312, 450.035888671875, 0.5240591168403625]","[811.5575561523438, 619.8265380859375, 0.2596474289894104]","[803.2271728515625, 475.6552429199219, 0.2087453007698059]","[10.356226288738533, 0.5785922404832335, -1.3887330845713535]","[3.6385004565242958, -1.3941042912781998, 0.3100171028446824]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000004_RGB.png,"[486.4941711425781, 544.946044921875, 0.6242547035217285]","[472.2043762207031, 561.468017578125, 0.6190692782402039]","[472.46063232421875, 532.790771484375, 0.5831872820854187]","[479.0025939941406, 582.3744506835938, 0.7763974070549011]","[479.9590759277344, 515.1198120117188, 0.7354739904403687]","[526.462646484375, 602.2005004882812, 0.5699378252029419]","[520.9595947265625, 481.8150329589844, 0.7041551470756531]","[605.4425659179688, 684.5819702148438, 0.8188081979751587]","[595.4003295898438, 419.0948791503906, 0.5658722519874573]","[509.4569396972656, 615.5486450195312, 0.5457774996757507]","[512.4183349609375, 483.069580078125, 0.5477381348609924]","[747.546875, 588.0211791992188, 0.6349729895591736]","[747.2578735351562, 494.2245788574219, 0.6614474654197693]","[825.066650390625, 645.24072265625, 0.39983928203582764]","[832.7297973632812, 449.682861328125, 0.5024865865707397]","[811.5791625976562, 619.7223510742188, 0.25589945912361145]","[801.5565795898438, 475.9743957519531, 0.20140908658504486]","[10.259205955206294, 0.31391789096308825, -1.400898166009974]","[3.66410706994329, -1.4177664309655273, 0.27697784309031787]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000005_RGB.png,"[485.8656311035156, 545.1560668945312, 0.6226444244384766]","[472.0245361328125, 562.1603393554688, 0.61850506067276]","[471.85723876953125, 533.6697998046875, 0.5714306831359863]","[479.1652526855469, 583.0595092773438, 0.773666501045227]","[479.1846923828125, 515.879638671875, 0.7250378131866455]","[525.2205810546875, 601.9270629882812, 0.5618946552276611]","[520.6985473632812, 481.45306396484375, 0.6965846419334412]","[604.9650268554688, 684.1288452148438, 0.8264070749282837]","[594.725830078125, 419.2643737792969, 0.5836851000785828]","[507.36810302734375, 615.4229125976562, 0.5443830490112305]","[514.1221923828125, 482.628662109375, 0.5396543741226196]","[745.1541748046875, 587.6129760742188, 0.6754092574119568]","[745.2815551757812, 493.5703430175781, 0.685293436050415]","[825.0784912109375, 645.6146240234375, 0.39074811339378357]","[831.8958740234375, 449.6019592285156, 0.4946008324623108]","[811.3831176757812, 619.7804565429688, 0.25183403491973877]","[801.0198364257812, 476.2477722167969, 0.18829616904258728]","[10.195529397706789, -0.018170774558973944, -1.5071074571594356]","[3.669583222646101, -1.204326819465392, 0.2794637987131795]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000006_RGB.png,"[485.97113037109375, 544.9016723632812, 0.6134604215621948]","[472.2616882324219, 562.3102416992188, 0.6292535662651062]","[472.4480895996094, 533.2951049804688, 0.5901965498924255]","[480.2362976074219, 583.969482421875, 0.7750341892242432]","[480.4132995605469, 515.3276977539062, 0.7402551770210266]","[525.744873046875, 602.0135498046875, 0.5633909702301025]","[520.6863403320312, 480.7234802246094, 0.7061814665794373]","[603.8156127929688, 684.148193359375, 0.8431090116500854]","[594.53466796875, 417.49554443359375, 0.5945865511894226]","[507.4269104003906, 614.381103515625, 0.5390012264251709]","[514.6015014648438, 482.3753967285156, 0.549605667591095]","[746.5224609375, 588.3756103515625, 0.6613746285438538]","[746.1207275390625, 493.8979797363281, 0.6832081079483032]","[825.3143310546875, 645.8519287109375, 0.37852904200553894]","[833.2149658203125, 449.500244140625, 0.4758562445640564]","[811.71484375, 618.6122436523438, 0.2666299045085907]","[802.296630859375, 476.8543701171875, 0.1940871775150299]","[10.406705390845968, -0.3086127351790041, -1.4634652185387964]","[3.685899979600786, -1.2797700802104277, 0.21752301148704953]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000007_RGB.png,"[488.5943908691406, 544.2714233398438, 0.4995124340057373]","[473.4112854003906, 562.097412109375, 0.6595436930656433]","[474.7460021972656, 532.5614624023438, 0.6358626484870911]","[480.87261962890625, 584.223876953125, 0.7762556672096252]","[481.6068115234375, 514.6819458007812, 0.7397370934486389]","[525.9552612304688, 602.6524047851562, 0.5629422068595886]","[521.4995727539062, 480.8675842285156, 0.7069064974784851]","[604.1285400390625, 684.111328125, 0.8452886343002319]","[596.8186645507812, 417.7543640136719, 0.5876361727714539]","[506.6663513183594, 614.4577026367188, 0.5477344393730164]","[516.3452758789062, 482.50384521484375, 0.5535339117050171]","[746.0015869140625, 587.8861694335938, 0.6627732515335083]","[745.6131591796875, 493.5295715332031, 0.6881746053695679]","[825.485107421875, 645.9891357421875, 0.3762527108192444]","[833.540771484375, 449.1666259765625, 0.47348445653915405]","[810.735595703125, 619.1685180664062, 0.26050445437431335]","[800.3903198242188, 476.7895812988281, 0.21391677856445312]","[10.874911188140421, -0.5010550292224696, -1.3678668071701294]","[3.69655094767882, -1.2919657537804323, 0.172368721445831]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000008_RGB.png,"[488.7622985839844, 545.1026611328125, 0.530726432800293]","[473.5859375, 562.0693359375, 0.66423100233078]","[475.2096862792969, 532.8716430664062, 0.6519827246665955]","[481.0957946777344, 584.6728515625, 0.7680528163909912]","[482.9838562011719, 515.407470703125, 0.7634150981903076]","[528.8179321289062, 604.1571655273438, 0.600460946559906]","[524.576416015625, 483.5801086425781, 0.7517654895782471]","[605.9519653320312, 684.4121704101562, 0.8119294047355652]","[597.5377807617188, 416.05255126953125, 0.7111743688583374]","[506.5536804199219, 617.0167236328125, 0.5184139013290405]","[516.8148193359375, 480.72772216796875, 0.5209246873855591]","[748.0106811523438, 587.4058227539062, 0.628840982913971]","[747.860107421875, 493.90557861328125, 0.6503749489784241]","[824.8901977539062, 645.967529296875, 0.38981926441192627]","[833.0230102539062, 449.50653076171875, 0.5095487833023071]","[801.7086181640625, 616.783935546875, 0.344206303358078]","[800.4913330078125, 476.20458984375, 0.22318734228610992]","[10.864352822921312, -0.10035520149414082, -1.4421921172926384]","[3.713433058498843, -1.297750904922919, 0.15202796364870114]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/free_2_ID02/RGB/000009_RGB.png,"[487.18865966796875, 545.5516357421875, 0.4848717749118805]","[472.580322265625, 562.5067138671875, 0.6330388188362122]","[473.3448486328125, 533.215087890625, 0.6201564073562622]","[480.4773864746094, 584.7989501953125, 0.7673135995864868]","[481.9198303222656, 515.3063354492188, 0.7481694221496582]","[527.740234375, 604.8941650390625, 0.5438712239265442]","[527.1454467773438, 481.65460205078125, 0.7489213943481445]","[607.536376953125, 683.038818359375, 0.8063316941261292]","[600.3323364257812, 417.205322265625, 0.7233132719993591]","[507.0463562011719, 617.4435424804688, 0.5465037226676941]","[518.7241821289062, 479.0145263671875, 0.511663019657135]","[747.3687133789062, 587.6920166015625, 0.6471137404441833]","[747.2976684570312, 493.2189636230469, 0.6631468534469604]","[825.3088989257812, 644.9130249023438, 0.3944896161556244]","[832.5355224609375, 449.13494873046875, 0.48828256130218506]","[812.5084838867188, 620.3576049804688, 0.25865650177001953]","[802.454833984375, 475.4688720703125, 0.19316904246807098]","[10.941033867757017, -0.13572120922123712, -1.157677420716441]","[3.706682475387432, -1.3152075328955695, 0.13413933611555792]"
