,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000000_RGB.png,"[522.8219604492188, 556.405029296875, 0.462660014629364]","[510.6170959472656, 570.688232421875, 0.5740878582000732]","[509.96356201171875, 542.2103881835938, 0.4353812336921692]","[520.48095703125, 589.1187133789062, 0.5900757312774658]","[522.3258666992188, 524.7947387695312, 0.5451532602310181]","[583.98095703125, 615.2135620117188, 0.7940877676010132]","[586.6945190429688, 492.63836669921875, 0.7864680886268616]","[684.3526611328125, 639.9658813476562, 0.6164722442626953]","[688.3554077148438, 474.435302734375, 0.569075345993042]","[751.418701171875, 598.908935546875, 0.3347044289112091]","[762.515380859375, 523.2941284179688, 0.3370421826839447]","[777.9786987304688, 593.5311279296875, 0.42984625697135925]","[772.3595581054688, 502.777587890625, 0.5380780100822449]","[779.9228515625, 634.2578125, 0.16868887841701508]","[834.328857421875, 485.065185546875, 0.20249804854393005]","[796.0, 575.3673095703125, 0.15082339942455292]","[830.5457763671875, 503.6243896484375, 0.11578619480133057]","[-1.644548940212673, 0.8853702228877902, -2.4129380520390225]","[-0.7608320935956485, -16.53089146182867, 2.3569185129920176]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000001_RGB.png,"[522.7733154296875, 555.9613037109375, 0.45039865374565125]","[510.6495666503906, 570.199951171875, 0.5816184282302856]","[509.89898681640625, 541.936279296875, 0.43615514039993286]","[520.6760864257812, 589.0435180664062, 0.581720232963562]","[522.1796264648438, 523.7659912109375, 0.42510804533958435]","[584.8780517578125, 616.1441650390625, 0.7925271987915039]","[587.0111083984375, 492.6034851074219, 0.7785610556602478]","[684.0471801757812, 640.115966796875, 0.5916036367416382]","[688.3599853515625, 475.5668029785156, 0.568339467048645]","[752.0570678710938, 599.05810546875, 0.3359641134738922]","[763.4043579101562, 524.6765747070312, 0.31921690702438354]","[778.014404296875, 592.4576416015625, 0.43066295981407166]","[771.8969116210938, 501.7381591796875, 0.5429954528808594]","[781.9212036132812, 642.3958740234375, 0.13751697540283203]","[834.9207153320312, 484.45166015625, 0.1971788853406906]","[796.3489990234375, 575.9259643554688, 0.14863449335098267]","[831.826416015625, 503.50677490234375, 0.1263805478811264]","[-1.6825198024608374, 0.994193568865898, -2.9138176859007534]","[-0.7629194683671959, -16.53129799516223, 2.353069797226374]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000002_RGB.png,"[522.0104370117188, 555.8433837890625, 0.46264785528182983]","[510.033935546875, 570.009033203125, 0.5720306634902954]","[509.3616943359375, 541.9559326171875, 0.421712726354599]","[520.3775024414062, 588.8805541992188, 0.5950484275817871]","[521.9342651367188, 524.17138671875, 0.43550077080726624]","[585.3582763671875, 616.0386352539062, 0.7857802510261536]","[587.3125610351562, 492.9590759277344, 0.7895705699920654]","[684.6178588867188, 640.5184936523438, 0.5787601470947266]","[688.931884765625, 475.3580017089844, 0.5706507563591003]","[752.4774780273438, 599.0308837890625, 0.3356548249721527]","[763.1419677734375, 523.3912963867188, 0.3209919035434723]","[775.464111328125, 592.9569702148438, 0.4599902629852295]","[770.17578125, 502.5215759277344, 0.5679934024810791]","[782.0050048828125, 642.6981201171875, 0.11998464167118073]","[834.8568115234375, 483.5970458984375, 0.19154849648475647]","[797.1203002929688, 575.705078125, 0.14591693878173828]","[830.2747802734375, 494.715576171875, 0.12163284420967102]","[-2.0417372259961106, 1.0870419011346137, -3.2457178140791734]","[-0.7657107246890339, -16.541485553084666, 2.3532271008568]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000003_RGB.png,"[520.9927368164062, 556.125244140625, 0.4868289828300476]","[508.95123291015625, 570.225830078125, 0.5378746390342712]","[508.5931091308594, 541.9396362304688, 0.4092997610569]","[519.6123657226562, 588.7764282226562, 0.6157410740852356]","[522.336669921875, 524.996826171875, 0.5535066723823547]","[584.2423706054688, 615.79443359375, 0.7919164299964905]","[587.2342529296875, 492.70330810546875, 0.789309024810791]","[684.1015014648438, 639.4642944335938, 0.5875579714775085]","[688.75927734375, 475.52117919921875, 0.5503462553024292]","[751.263427734375, 599.9267578125, 0.33203330636024475]","[762.0145874023438, 523.488525390625, 0.30519741773605347]","[779.2221069335938, 592.8671264648438, 0.4234328269958496]","[772.8073120117188, 502.3542175292969, 0.5283371210098267]","[781.0139770507812, 641.6786499023438, 0.14365053176879883]","[825.8583374023438, 494.78546142578125, 0.12864962220191956]","[818.9130859375, 633.3167114257812, 0.07851754873991013]","[828.8170166015625, 493.8404846191406, 0.1374446451663971]","[-2.7844492139891464, 1.391128916317827, -4.273006522087523]","[-0.7663351151147938, -16.5433463891982, 2.350250281884014]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000004_RGB.png,"[519.38134765625, 555.57666015625, 0.5036323666572571]","[507.67327880859375, 569.681396484375, 0.488887757062912]","[507.0633850097656, 541.2774658203125, 0.37113842368125916]","[519.0628662109375, 588.1163940429688, 0.6409308910369873]","[521.4502563476562, 524.7343139648438, 0.5663636326789856]","[584.009033203125, 616.0304565429688, 0.8044365644454956]","[587.0222778320312, 492.0736999511719, 0.7885754108428955]","[683.9852905273438, 639.92529296875, 0.6153790354728699]","[688.7200317382812, 474.6750793457031, 0.5684899091720581]","[752.7827758789062, 598.999267578125, 0.34823766350746155]","[762.7871704101562, 524.2314453125, 0.33896368741989136]","[779.5681762695312, 592.7757568359375, 0.433390349149704]","[773.445068359375, 501.52374267578125, 0.544654905796051]","[780.0260009765625, 634.248779296875, 0.1712331920862198]","[835.559814453125, 483.55694580078125, 0.1899733990430832]","[818.8452758789062, 633.0497436523438, 0.07204128056764603]","[828.7398681640625, 494.5885009765625, 0.12402693927288055]","[-3.5354199498915437, 1.5157054255477656, -5.685321899506543]","[-0.7695728731981275, -16.5487066082584, 2.33925885064558]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000005_RGB.png,"[518.2369995117188, 555.2705078125, 0.6088807582855225]","[508.27508544921875, 569.6273803710938, 0.5187342166900635]","[507.28985595703125, 541.4658813476562, 0.361474871635437]","[519.7561645507812, 588.3778686523438, 0.6169875264167786]","[521.5270385742188, 524.936279296875, 0.5574327111244202]","[583.6884765625, 615.5885620117188, 0.794529139995575]","[587.524658203125, 492.1656494140625, 0.786598265171051]","[684.31396484375, 639.4563598632812, 0.6019530892372131]","[689.8635864257812, 475.0829162597656, 0.5578150153160095]","[752.3430786132812, 599.21044921875, 0.3312126696109772]","[763.5175170898438, 523.7546997070312, 0.3435456156730652]","[777.8699340820312, 592.9915161132812, 0.44479846954345703]","[771.3882446289062, 502.79547119140625, 0.5556660294532776]","[780.3192138671875, 641.1054077148438, 0.12453164160251617]","[823.8281860351562, 497.2475891113281, 0.14217053353786469]","[795.9070434570312, 575.657470703125, 0.14401045441627502]","[830.9170532226562, 503.8245849609375, 0.1270163208246231]","[-4.722288068133471, 1.8899077036973, -8.231362211552963]","[-0.7700673121426604, -16.570898369788566, 2.3367566610438546]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000006_RGB.png,"[518.0877685546875, 554.2024536132812, 0.6462101936340332]","[508.6741027832031, 568.5863037109375, 0.5558257699012756]","[507.5450744628906, 540.6876831054688, 0.30791014432907104]","[522.7655639648438, 587.6843872070312, 0.5408444404602051]","[521.6244506835938, 524.6556396484375, 0.5439103245735168]","[585.164306640625, 616.5700073242188, 0.7950192093849182]","[588.18603515625, 491.53680419921875, 0.7732600569725037]","[684.6524047851562, 639.3707885742188, 0.6017913818359375]","[689.9065551757812, 474.94952392578125, 0.5612059235572815]","[752.2425537109375, 598.9716186523438, 0.3492879867553711]","[763.9366455078125, 522.9885864257812, 0.3258054554462433]","[777.1049194335938, 592.7200317382812, 0.44683268666267395]","[771.587646484375, 501.8808288574219, 0.5468020439147949]","[778.6656494140625, 639.908935546875, 0.1218663901090622]","[824.4951171875, 496.2255859375, 0.12955540418624878]","[795.8336181640625, 575.8193969726562, 0.14333239197731018]","[831.227294921875, 502.38226318359375, 0.12423864752054214]","[-5.776899187061483, 2.1453400241135694, -10.76318215026975]","[-0.7708020225527966, -16.577123954776894, 2.327230198193335]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000007_RGB.png,"[518.6782836914062, 552.07275390625, 0.6616005897521973]","[508.7254333496094, 566.4397583007812, 0.5045435428619385]","[508.5372619628906, 539.0585327148438, 0.37939631938934326]","[522.6819458007812, 586.3335571289062, 0.5728365778923035]","[522.279052734375, 524.6634521484375, 0.5244439840316772]","[584.494873046875, 616.4382934570312, 0.7872611284255981]","[587.3643188476562, 491.9559631347656, 0.7767413854598999]","[685.0629272460938, 639.8773193359375, 0.5942011475563049]","[688.8456420898438, 475.16583251953125, 0.5607842803001404]","[752.8668212890625, 599.0835571289062, 0.3423548936843872]","[763.1582641601562, 522.4559936523438, 0.3294062316417694]","[779.7799072265625, 592.6453857421875, 0.4226478934288025]","[773.4234619140625, 500.94195556640625, 0.5332225561141968]","[780.6637573242188, 641.1275634765625, 0.14212223887443542]","[825.6131591796875, 494.97613525390625, 0.13022130727767944]","[796.136474609375, 576.4344482421875, 0.15167103707790375]","[828.9539794921875, 494.5365905761719, 0.13918961584568024]","[-6.104926006917268, 2.2458378857605363, -11.437926349587595]","[-0.7681540218823536, -16.53317064738733, 2.319632274894835]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000008_RGB.png,"[518.1719360351562, 550.3023681640625, 0.6594126224517822]","[507.6124267578125, 564.835693359375, 0.4306039810180664]","[507.7656555175781, 537.4457397460938, 0.37199562788009644]","[519.3803100585938, 586.6417236328125, 0.6777501106262207]","[521.9017944335938, 523.967529296875, 0.5030055046081543]","[583.489013671875, 617.0789794921875, 0.7962103486061096]","[587.4109497070312, 491.8643798828125, 0.7743703126907349]","[684.8020629882812, 640.0088500976562, 0.6038844585418701]","[689.1273193359375, 475.9218444824219, 0.578940749168396]","[753.8497314453125, 597.7000732421875, 0.35540318489074707]","[763.8997802734375, 524.142822265625, 0.33184999227523804]","[779.096923828125, 593.4720458984375, 0.4250929057598114]","[771.7424926757812, 501.4042663574219, 0.5584152340888977]","[780.857421875, 642.1947631835938, 0.1250973492860794]","[824.8375244140625, 496.3173522949219, 0.1314600110054016]","[797.0245361328125, 575.4473266601562, 0.13946150243282318]","[831.5349731445312, 504.4064636230469, 0.12249470502138138]","[-6.76123257690773, 2.3769504953166396, -12.842041427817797]","[-0.7764539870543171, -16.53101668098995, 2.3138738787701048]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/free_3_ID05/RGB/000009_RGB.png,"[516.8198852539062, 545.1791381835938, 0.6319301724433899]","[505.90594482421875, 560.0475463867188, 0.3635833263397217]","[505.1902160644531, 533.2904052734375, 0.5393409132957458]","[518.1741943359375, 584.5237426757812, 0.7255252003669739]","[521.0162353515625, 523.1571655273438, 0.4939913749694824]","[582.8436889648438, 617.2120361328125, 0.7985427975654602]","[586.5322875976562, 491.929931640625, 0.7842370867729187]","[684.9677734375, 640.4599609375, 0.5750880837440491]","[688.692626953125, 475.0062255859375, 0.5786657929420471]","[754.123046875, 597.1984252929688, 0.36472415924072266]","[764.2867431640625, 523.4962768554688, 0.3389185965061188]","[780.0449829101562, 594.9446411132812, 0.42701125144958496]","[772.4248657226562, 502.0642395019531, 0.5568047165870667]","[779.8280639648438, 641.2805786132812, 0.13002528250217438]","[825.5421752929688, 486.9764404296875, 0.1724231243133545]","[796.060302734375, 575.732177734375, 0.1513347029685974]","[831.7418823242188, 504.3236389160156, 0.1387682408094406]","[-7.0835993718049455, 2.4087820688375845, -13.551524963740263]","[-0.7870461784897649, -16.516012494160293, 2.3070345263867864]"
