,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000000_RGB.png,"[472.4277648925781, 558.5919799804688, 0.5211025476455688]","[456.749755859375, 573.6422119140625, 0.5027862191200256]","[455.7115173339844, 542.5899658203125, 0.5478559136390686]","[465.8548583984375, 591.66162109375, 0.6129655838012695]","[465.8515625, 523.8137817382812, 0.5744712948799133]","[530.8982543945312, 623.1177368164062, 0.7656893134117126]","[545.871826171875, 483.8225402832031, 0.7123097777366638]","[667.8816528320312, 645.595703125, 0.5549211502075195]","[678.6505126953125, 456.2225036621094, 0.7580620646476746]","[791.8660278320312, 646.4146728515625, 0.4605986177921295]","[782.6636352539062, 476.38226318359375, 0.6106083393096924]","[813.8751831054688, 601.3872680664062, 0.6728358864784241]","[813.1687622070312, 512.2333374023438, 0.5540913939476013]","[827.3585815429688, 626.9218139648438, 0.041697606444358826]","[830.1779174804688, 494.36737060546875, 0.08124121278524399]","[824.9761962890625, 638.7597045898438, 0.11019273102283478]","[831.747314453125, 498.59466552734375, 0.08954868465662003]","[-4.872217129369043, 0.17763982032350284, 3.430273442250228]","[1.6551478696976878, 4.830513344123814, -3.3768456569975767]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000001_RGB.png,"[471.70562744140625, 558.6056518554688, 0.5364400148391724]","[456.170166015625, 573.6588134765625, 0.48886412382125854]","[455.2428283691406, 542.2490234375, 0.5428457260131836]","[465.5756530761719, 591.6536865234375, 0.6325812339782715]","[463.8384704589844, 521.9823608398438, 0.5773828625679016]","[530.9066772460938, 623.080322265625, 0.7595882415771484]","[546.2254638671875, 483.4081115722656, 0.7099615931510925]","[670.7421875, 645.564208984375, 0.5160778164863586]","[684.1171875, 458.1767883300781, 0.6817376613616943]","[793.1967163085938, 646.7186279296875, 0.449521005153656]","[782.114501953125, 476.63848876953125, 0.571113646030426]","[812.1008911132812, 602.2785034179688, 0.6854866147041321]","[812.1312255859375, 514.9724731445312, 0.5784677863121033]","[828.5433959960938, 626.4703979492188, 0.0389496386051178]","[832.1893310546875, 497.3324279785156, 0.07555060088634491]","[825.7213745117188, 639.0476684570312, 0.09774209558963776]","[831.9464721679688, 500.6059875488281, 0.07571680098772049]","[-4.880854515743018, 0.1997009467730608, 3.4594234200008196]","[1.6327872945921609, 4.86200824892124, -3.365302028756024]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000002_RGB.png,"[472.4647216796875, 559.4320068359375, 0.5543915629386902]","[456.7738037109375, 574.1512451171875, 0.5272150039672852]","[456.2549743652344, 542.8433837890625, 0.5622159242630005]","[466.3230285644531, 591.7632446289062, 0.6262856125831604]","[466.76324462890625, 524.2623901367188, 0.5993441939353943]","[533.405517578125, 623.93017578125, 0.7516523003578186]","[547.1498413085938, 483.1272888183594, 0.7182796597480774]","[670.4171142578125, 645.0233764648438, 0.5396180152893066]","[684.1891479492188, 458.2283020019531, 0.6818323135375977]","[792.7391357421875, 647.1763916015625, 0.46463632583618164]","[780.4012451171875, 475.33074951171875, 0.5628190040588379]","[812.1755981445312, 601.8490600585938, 0.7008559107780457]","[813.117431640625, 514.4046630859375, 0.605047345161438]","[829.84716796875, 626.2201538085938, 0.03592819347977638]","[833.1666259765625, 498.75762939453125, 0.06732412427663803]","[826.717529296875, 639.0570678710938, 0.07999556511640549]","[831.9625244140625, 501.0737609863281, 0.06415781378746033]","[-2.2978851702007588, 2.1220783113535546, 1.8595729150651357]","[1.630790070103843, 4.877254782296227, -3.381326067951194]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000003_RGB.png,"[472.0359802246094, 559.9404296875, 0.578898012638092]","[456.06243896484375, 574.2640380859375, 0.49305328726768494]","[455.9444580078125, 542.705322265625, 0.5564567446708679]","[465.1326904296875, 592.0040283203125, 0.6362708210945129]","[466.37493896484375, 524.0850830078125, 0.595102071762085]","[531.6446533203125, 623.9368286132812, 0.7557281255722046]","[546.8107299804688, 483.3012390136719, 0.7047014832496643]","[669.9415283203125, 644.9563598632812, 0.5036415457725525]","[684.47314453125, 458.1748046875, 0.6905580163002014]","[793.2272338867188, 646.5799560546875, 0.4363654553890228]","[781.8613891601562, 476.840576171875, 0.5584825277328491]","[809.6528930664062, 601.4053955078125, 0.5654352307319641]","[811.8405151367188, 514.7236938476562, 0.5926542282104492]","[828.7249145507812, 626.216064453125, 0.043473951518535614]","[831.8816528320312, 497.4287414550781, 0.09020654112100601]","[825.8328857421875, 638.8023071289062, 0.10496042668819427]","[832.0802001953125, 501.2361145019531, 0.09193354845046997]","[-2.6709079417595336, 2.09221327902361, 2.044265630728994]","[1.648038427315198, 4.877802864577313, -3.4120848206426055]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000004_RGB.png,"[474.84942626953125, 559.6798095703125, 0.4470498561859131]","[458.4001159667969, 574.0757446289062, 0.5643060803413391]","[458.11614990234375, 543.1815185546875, 0.6284891963005066]","[466.3388977050781, 592.8939208984375, 0.6609305739402771]","[468.87005615234375, 523.7216186523438, 0.5594378113746643]","[533.34130859375, 621.904296875, 0.454654335975647]","[544.6585693359375, 484.3311767578125, 0.7066993713378906]","[674.9471435546875, 645.7001342773438, 0.48333504796028137]","[684.0181274414062, 459.9058837890625, 0.6893181204795837]","[792.1268310546875, 646.5037841796875, 0.4328795373439789]","[779.4735717773438, 476.6139831542969, 0.594035267829895]","[808.002685546875, 600.4254150390625, 0.5856863856315613]","[809.5477905273438, 510.4845886230469, 0.6197396516799927]","[826.506591796875, 627.5562744140625, 0.052077967673540115]","[829.7137451171875, 486.55242919921875, 0.10746899247169495]","[824.5900268554688, 638.7073974609375, 0.10526376217603683]","[831.652099609375, 499.634765625, 0.0834684818983078]","[-3.035735471101017, 2.055934684008257, 2.2298175062300056]","[1.6808500402637945, 4.909417283842827, -3.4353042371062696]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000005_RGB.png,"[476.954345703125, 558.52978515625, 0.4576079249382019]","[459.803466796875, 574.041015625, 0.561743974685669]","[459.7384948730469, 542.3162841796875, 0.6268177032470703]","[466.945556640625, 593.4064331054688, 0.6471343636512756]","[469.53826904296875, 523.5841064453125, 0.5442132949829102]","[534.7899780273438, 621.6633911132812, 0.46637865900993347]","[544.4468994140625, 484.8688049316406, 0.6890682578086853]","[676.673583984375, 646.7486572265625, 0.484208881855011]","[684.1083374023438, 459.8338623046875, 0.6557121872901917]","[792.19287109375, 646.3470458984375, 0.42066988348960876]","[775.9266967773438, 476.05328369140625, 0.5526325106620789]","[807.3240966796875, 599.7806396484375, 0.5915725231170654]","[808.7315063476562, 510.1161804199219, 0.5972137451171875]","[826.5459594726562, 626.3016357421875, 0.04190213605761528]","[829.9072265625, 485.9222106933594, 0.11793318390846252]","[825.063232421875, 638.55078125, 0.10677988827228546]","[831.1016235351562, 488.74456787109375, 0.08264195173978806]","[-3.3797756382583977, 1.9959877468685863, 2.4254055272436923]","[1.722089175629899, 4.94744724591167, -3.447583499156904]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000006_RGB.png,"[482.08355712890625, 559.7401733398438, 0.6183440089225769]","[463.6759338378906, 575.4031372070312, 0.6499145030975342]","[464.4709167480469, 542.952392578125, 0.6704297065734863]","[470.0166320800781, 593.2392578125, 0.572951078414917]","[472.9889221191406, 523.4359741210938, 0.45330584049224854]","[535.3303833007812, 621.670654296875, 0.4846934974193573]","[544.8863525390625, 485.15008544921875, 0.6868287324905396]","[678.0625610351562, 646.48876953125, 0.4895671010017395]","[680.6010131835938, 461.274658203125, 0.7436593174934387]","[789.9307250976562, 646.0215454101562, 0.4690535068511963]","[781.839599609375, 474.51275634765625, 0.4870147109031677]","[806.5682373046875, 599.7276611328125, 0.6161944270133972]","[808.52978515625, 506.75543212890625, 0.6072875261306763]","[827.9765014648438, 627.708984375, 0.036775171756744385]","[832.4307250976562, 487.2458801269531, 0.08073741942644119]","[825.4551391601562, 638.2869873046875, 0.0923890694975853]","[832.919677734375, 488.0503234863281, 0.08632718771696091]","[-3.7026003367185165, 1.9196754239337737, 2.6123978868927447]","[1.9230441948978432, 4.97961223393767, -3.709477950366653]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000007_RGB.png,"[489.0208435058594, 559.0770874023438, 0.4201555848121643]","[472.0621032714844, 573.625, 0.43049195408821106]","[471.179931640625, 542.0286865234375, 0.4688890874385834]","[472.4781494140625, 593.8780517578125, 0.47501733899116516]","[473.2480773925781, 522.6231689453125, 0.46074771881103516]","[534.4923095703125, 620.9802856445312, 0.44636672735214233]","[544.9593505859375, 484.7977600097656, 0.6807591319084167]","[673.6749877929688, 646.6905517578125, 0.531265139579773]","[681.629150390625, 461.29083251953125, 0.6952735185623169]","[788.70361328125, 648.7645874023438, 0.5261052846908569]","[781.685791015625, 469.06884765625, 0.6120403409004211]","[805.4786376953125, 599.8347778320312, 0.6152104139328003]","[802.993896484375, 508.04559326171875, 0.4576316475868225]","[826.38037109375, 629.6695556640625, 0.048516109585762024]","[828.9031372070312, 483.3283996582031, 0.09051935374736786]","[823.6363525390625, 640.292724609375, 0.1016170084476471]","[832.0811767578125, 484.17205810546875, 0.1102130338549614]","[-3.9970395056255055, 1.846787717537604, 2.789643593527331]","[2.0140544005101404, 5.004070712146309, -3.879988422935763]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000008_RGB.png,"[493.9705505371094, 558.0918579101562, 0.5038324594497681]","[476.1817321777344, 573.655029296875, 0.6038671731948853]","[475.4029541015625, 541.7311401367188, 0.5952425599098206]","[474.3357238769531, 595.0706176757812, 0.5528023838996887]","[473.8093566894531, 522.1151733398438, 0.4994935989379883]","[536.51953125, 621.5323486328125, 0.5222137570381165]","[544.2551879882812, 484.9411926269531, 0.6825103163719177]","[674.3014526367188, 646.6928100585938, 0.4787474274635315]","[683.8643798828125, 461.466796875, 0.6936559081077576]","[788.2913818359375, 649.6587524414062, 0.5321321487426758]","[780.1213989257812, 468.4467468261719, 0.5577259063720703]","[806.2381591796875, 601.6577758789062, 0.5708144307136536]","[803.1349487304688, 506.88861083984375, 0.4144814610481262]","[828.1822509765625, 631.853271484375, 0.04393235594034195]","[830.5401000976562, 483.3270263671875, 0.08919994533061981]","[831.7274780273438, 637.8026733398438, 0.06830550730228424]","[833.4432373046875, 484.8845520019531, 0.09384258836507797]","[-4.864426123230197, 0.14010934637344535, 3.3788718137101825]","[2.510269659075027, 5.3726202995873695, -4.448890963613904]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_2_ID13/RGB/000009_RGB.png,"[501.4892883300781, 558.7266845703125, 0.6065619587898254]","[481.3141784667969, 575.8508911132812, 0.659274160861969]","[482.5686340332031, 542.3020629882812, 0.6886796355247498]","[478.3624572753906, 596.9690551757812, 0.7687664031982422]","[478.9443054199219, 519.8776245117188, 0.6367709636688232]","[542.4768676757812, 622.3953247070312, 0.5656701326370239]","[548.7611694335938, 484.3387756347656, 0.6747723817825317]","[677.2609252929688, 651.0213012695312, 0.5425640940666199]","[675.6259765625, 460.3399658203125, 0.7005518078804016]","[793.0811157226562, 651.1619873046875, 0.489566832780838]","[783.1653442382812, 464.84197998046875, 0.5896139144897461]","[797.354248046875, 598.4183349609375, 0.4810234308242798]","[796.65673828125, 508.95404052734375, 0.4954320788383484]","[831.1884765625, 629.15869140625, 0.03696012124419212]","[831.0499877929688, 482.00701904296875, 0.07378136366605759]","[833.4337158203125, 642.0042724609375, 0.059485502541065216]","[827.1453247070312, 474.25396728515625, 0.07217980921268463]","[-4.83413114369365, 0.1159192667517917, 3.3502760575230726]","[3.0044483907810364, 5.929298274828688, -4.821448362956754]"
