,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000000_RGB.png,"[479.17254638671875, 548.1708374023438, 0.6880242824554443]","[466.2317199707031, 562.3436279296875, 0.7523202300071716]","[466.7026062011719, 532.5913696289062, 0.7294623255729675]","[476.5904235839844, 579.0150756835938, 0.7173019051551819]","[479.6076965332031, 511.1931457519531, 0.687015175819397]","[561.645263671875, 610.4352416992188, 0.6938661336898804]","[566.6215209960938, 473.55242919921875, 0.7021616697311401]","[676.0181274414062, 629.3941650390625, 0.5451840758323669]","[667.748779296875, 455.5254211425781, 0.6475840210914612]","[764.0844116210938, 632.267333984375, 0.33082693815231323]","[767.5243530273438, 448.4564208984375, 0.4634855389595032]","[734.4482421875, 586.2463989257812, 0.5896919965744019]","[736.5704345703125, 502.29144287109375, 0.4853549301624298]","[806.2192993164062, 619.1649169921875, 0.30356094241142273]","[817.8820190429688, 463.0631103515625, 0.36401820182800293]","[812.9269409179688, 625.9736328125, 0.20822754502296448]","[814.1177978515625, 458.78662109375, 0.22406581044197083]","[3.3693484222132826, 0.8610521798429698, 0.2942248169034471]","[6.575785277058201, -1.1859812785903203, -2.816708708585087]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000001_RGB.png,"[479.1591491699219, 548.0404663085938, 0.6929672360420227]","[466.22772216796875, 562.1812133789062, 0.7499909400939941]","[466.640380859375, 532.3590698242188, 0.7392730712890625]","[476.3253479003906, 579.0595703125, 0.7130767107009888]","[479.36651611328125, 511.1427917480469, 0.6866550445556641]","[561.135986328125, 610.3504028320312, 0.693833589553833]","[566.0436401367188, 473.58966064453125, 0.7026858329772949]","[676.9385375976562, 629.8671875, 0.5540358424186707]","[668.2017211914062, 455.15997314453125, 0.6550511121749878]","[765.221923828125, 632.1416015625, 0.3352970778942108]","[765.3807373046875, 451.1290588378906, 0.3574572801589966]","[734.288818359375, 585.7348022460938, 0.5881485939025879]","[736.322509765625, 502.38433837890625, 0.4832172691822052]","[805.6433715820312, 617.8926391601562, 0.3176141381263733]","[814.8603515625, 463.44317626953125, 0.36733195185661316]","[812.1925048828125, 625.6182861328125, 0.20991425216197968]","[812.5567016601562, 458.557861328125, 0.22843149304389954]","[3.352001519708443, 0.8279270306420318, 0.289916944325494]","[6.5923439620955, -1.186158145585837, -2.819331752258513]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000002_RGB.png,"[478.7259826660156, 547.74169921875, 0.6888271570205688]","[465.8681945800781, 561.8187866210938, 0.7601711750030518]","[466.2412414550781, 532.1361694335938, 0.7589909434318542]","[476.2685546875, 578.8146362304688, 0.7073285579681396]","[479.18560791015625, 511.11956787109375, 0.6812203526496887]","[561.1544189453125, 610.4837646484375, 0.6967468857765198]","[566.2749633789062, 473.23724365234375, 0.695670485496521]","[675.9032592773438, 629.9025268554688, 0.5663464069366455]","[668.7921142578125, 455.0284729003906, 0.641356348991394]","[763.8078002929688, 632.20654296875, 0.3575352728366852]","[765.09033203125, 451.56610107421875, 0.36424118280410767]","[734.1027221679688, 585.5320434570312, 0.6034463047981262]","[735.8077392578125, 501.9184265136719, 0.4812457263469696]","[806.33544921875, 618.9755249023438, 0.30928927659988403]","[815.2244262695312, 463.805908203125, 0.3705611228942871]","[811.2111206054688, 625.071533203125, 0.20785106718540192]","[812.7214965820312, 459.00506591796875, 0.24608488380908966]","[3.401799393771631, 0.823237336965158, 0.296140581007095]","[6.571988824981945, -1.1701379932957776, -2.7999653616772164]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000003_RGB.png,"[478.9734802246094, 548.1406860351562, 0.692704975605011]","[466.1347961425781, 562.3634643554688, 0.7539446353912354]","[466.3804016113281, 532.4293823242188, 0.746695339679718]","[476.65972900390625, 579.0494384765625, 0.7197531461715698]","[479.29736328125, 511.0067138671875, 0.6821155548095703]","[561.1844482421875, 610.3882446289062, 0.6978350877761841]","[566.3118286132812, 473.5397644042969, 0.7072334289550781]","[675.0989990234375, 629.9539794921875, 0.5745659470558167]","[667.6394653320312, 455.25347900390625, 0.6565995812416077]","[763.9164428710938, 631.7597045898438, 0.34307894110679626]","[764.3040161132812, 452.0434265136719, 0.35051605105400085]","[733.8572387695312, 585.8534545898438, 0.6017423868179321]","[735.7376098632812, 502.38446044921875, 0.5029702186584473]","[805.115234375, 619.5359497070312, 0.3284948170185089]","[813.9569091796875, 463.01568603515625, 0.3634178340435028]","[811.2848510742188, 625.6956176757812, 0.20547083020210266]","[812.677490234375, 459.13970947265625, 0.23364977538585663]","[3.4309908372544213, 0.8318887215458799, 0.19783859870367151]","[7.182308817767584, -1.3984888149458097, -3.0116877287477655]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000004_RGB.png,"[478.8628234863281, 548.714111328125, 0.6928423047065735]","[466.1102294921875, 562.7026977539062, 0.7599439024925232]","[466.4000244140625, 532.9351806640625, 0.7410885095596313]","[476.5392761230469, 579.0659790039062, 0.7208240628242493]","[479.4853515625, 511.200927734375, 0.6882315874099731]","[561.5799560546875, 610.5579223632812, 0.7050513029098511]","[565.6353149414062, 473.739990234375, 0.7052894830703735]","[676.0159912109375, 629.4061889648438, 0.5766002535820007]","[667.4954833984375, 455.4272766113281, 0.6543840765953064]","[762.8823852539062, 630.677490234375, 0.33070439100265503]","[765.3790283203125, 451.4329528808594, 0.3396461308002472]","[734.7779541015625, 586.335693359375, 0.594448447227478]","[736.5236206054688, 503.06280517578125, 0.49873101711273193]","[813.3898315429688, 616.6727294921875, 0.34247997403144836]","[814.5943603515625, 461.8294372558594, 0.359287828207016]","[813.3096313476562, 623.9791870117188, 0.21156691014766693]","[812.7639770507812, 457.9827575683594, 0.2191161811351776]","[3.4304037936459646, 0.8432764989425073, 0.18168450504500333]","[7.14902970018938, -1.3692978398452618, -3.007780247143227]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000005_RGB.png,"[478.9023132324219, 547.7896728515625, 0.6896061301231384]","[466.003173828125, 561.89892578125, 0.7528250813484192]","[466.5693664550781, 532.075439453125, 0.7470552921295166]","[476.27691650390625, 578.9331665039062, 0.7043210864067078]","[479.4043273925781, 510.9819030761719, 0.6779497265815735]","[561.4973754882812, 610.5084228515625, 0.6955308318138123]","[566.0723876953125, 473.8244323730469, 0.700554609298706]","[678.110595703125, 630.6716918945312, 0.5471678376197815]","[669.0559692382812, 455.0146789550781, 0.6327009201049805]","[764.6946411132812, 631.118408203125, 0.3438018560409546]","[764.0550537109375, 451.6065979003906, 0.35923731327056885]","[734.63037109375, 585.7357788085938, 0.5881546139717102]","[736.594970703125, 501.7598571777344, 0.47202858328819275]","[813.7615356445312, 617.61376953125, 0.35700786113739014]","[817.6121826171875, 463.62127685546875, 0.3590082824230194]","[812.582763671875, 625.0808715820312, 0.2107517123222351]","[813.989990234375, 459.4213562011719, 0.23337288200855255]","[3.4562066094605606, 0.8509889592876663, 0.05872788747033644]","[6.964175819551662, -1.2797936999918462, -2.924724607234236]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000006_RGB.png,"[479.3603515625, 548.2205200195312, 0.6897076964378357]","[466.4313659667969, 562.382568359375, 0.7409267425537109]","[466.9633483886719, 532.6085815429688, 0.7266203761100769]","[476.4816589355469, 579.0143432617188, 0.7128279805183411]","[479.4409484863281, 511.1777648925781, 0.684282124042511]","[561.62890625, 610.306884765625, 0.6796029210090637]","[566.47705078125, 473.8433532714844, 0.7087393403053284]","[676.186767578125, 629.7327270507812, 0.564302921295166]","[668.572998046875, 455.6469421386719, 0.6428166627883911]","[763.64453125, 630.5969848632812, 0.322858065366745]","[765.0281982421875, 452.5715026855469, 0.3623494505882263]","[732.4208984375, 586.33447265625, 0.5897423028945923]","[734.6661376953125, 502.33380126953125, 0.49942052364349365]","[814.3988037109375, 615.8473510742188, 0.36773037910461426]","[815.3215942382812, 463.9892578125, 0.3822951316833496]","[814.9283447265625, 624.2107543945312, 0.2082117199897766]","[814.1738891601562, 458.96502685546875, 0.22430519759655]","[3.4469060646255194, 0.8790249554598233, -0.023925637067311642]","[6.870483594774264, -1.2320918451608935, -2.896480569144026]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000007_RGB.png,"[479.0749816894531, 547.6075439453125, 0.6836773753166199]","[466.26922607421875, 561.833740234375, 0.736638605594635]","[466.7305603027344, 532.2942504882812, 0.7405192255973816]","[476.3249816894531, 578.7885131835938, 0.7043166756629944]","[479.1826171875, 511.1285705566406, 0.6828285455703735]","[561.4729614257812, 610.3583374023438, 0.6822859048843384]","[566.0868530273438, 474.1122741699219, 0.7045551538467407]","[676.4686889648438, 629.4678344726562, 0.5596982836723328]","[667.8182373046875, 455.7028503417969, 0.6412151455879211]","[764.1942138671875, 630.8126220703125, 0.3248670995235443]","[766.1206665039062, 452.3167724609375, 0.3506355881690979]","[731.81103515625, 585.3892822265625, 0.5922850966453552]","[734.064208984375, 502.0040588378906, 0.4931088089942932]","[806.7528076171875, 616.9755859375, 0.30149221420288086]","[815.1305541992188, 463.8428039550781, 0.38600894808769226]","[814.8827514648438, 624.2308349609375, 0.2100551724433899]","[814.0361328125, 458.48419189453125, 0.2299388200044632]","[3.4075024197666295, 0.8671047222114291, -0.06665966739962285]","[7.532842656921933, -1.5036534679132263, -3.0986314844131213]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000008_RGB.png,"[478.8985900878906, 548.040771484375, 0.6903917789459229]","[465.9443054199219, 562.114990234375, 0.7604932188987732]","[466.38299560546875, 532.4029541015625, 0.7486975193023682]","[476.5321350097656, 578.76171875, 0.710730791091919]","[479.51849365234375, 511.1748046875, 0.6890367865562439]","[561.5095825195312, 610.8515625, 0.7203128337860107]","[565.6008911132812, 473.71337890625, 0.7073349356651306]","[676.3245239257812, 629.6405639648438, 0.5778518319129944]","[666.2803344726562, 455.7538146972656, 0.6428281664848328]","[763.9966430664062, 631.6476440429688, 0.34883609414100647]","[764.9837646484375, 450.7064514160156, 0.36332958936691284]","[735.2491455078125, 585.8270263671875, 0.5961303114891052]","[736.3067016601562, 502.61163330078125, 0.4971614181995392]","[805.9518432617188, 618.6132202148438, 0.30988645553588867]","[813.5254516601562, 462.8126525878906, 0.3742630183696747]","[810.8679809570312, 625.4524536132812, 0.21634849905967712]","[810.9393920898438, 458.0094299316406, 0.24633640050888062]","[3.346703930602517, 0.8730880896956219, -0.12600487745443828]","[7.310490254104616, -1.4126299270846985, -3.013756298057809]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_1_ID11/RGB/000009_RGB.png,"[478.4263916015625, 548.0845947265625, 0.684172511100769]","[465.85040283203125, 562.0145874023438, 0.762139081954956]","[466.2073669433594, 532.619140625, 0.7482193112373352]","[476.0093994140625, 578.7437744140625, 0.6892298460006714]","[478.9146728515625, 511.4459533691406, 0.6851553916931152]","[561.826171875, 610.4164428710938, 0.6870460510253906]","[566.2859497070312, 473.934814453125, 0.7004424929618835]","[677.1502685546875, 630.1591796875, 0.5522914528846741]","[667.1314086914062, 455.52752685546875, 0.6308590769767761]","[764.76513671875, 631.3651123046875, 0.32605597376823425]","[763.9100341796875, 451.71746826171875, 0.3462695777416229]","[733.955078125, 586.04541015625, 0.5797799825668335]","[735.8065185546875, 502.2017517089844, 0.4850088953971863]","[806.24853515625, 618.8753051757812, 0.3041521906852722]","[815.5968627929688, 463.7962951660156, 0.3616040349006653]","[814.7955932617188, 625.7084350585938, 0.20826759934425354]","[814.3267822265625, 458.98419189453125, 0.2240694910287857]","[3.2924656125379945, 0.8784468466621227, -0.14980347912496228]","[7.108750465138276, -1.327523841810619, -2.94041585305106]"
