,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000000_RGB.png,"[495.86993408203125, 534.7099609375, 0.6000984311103821]","[482.5686340332031, 548.8096313476562, 0.6444199681282043]","[481.9355773925781, 521.6830444335938, 0.5467640161514282]","[495.40380859375, 572.5692138671875, 0.6441384553909302]","[496.7002868652344, 510.5207214355469, 0.5743299126625061]","[563.0235595703125, 607.0814208984375, 0.6664307713508606]","[572.950927734375, 483.6582946777344, 0.696662187576294]","[656.4601440429688, 636.7946166992188, 0.6541913151741028]","[664.17578125, 465.1712951660156, 0.6619899272918701]","[716.8535766601562, 621.0062255859375, 0.28616029024124146]","[718.6284790039062, 492.5362548828125, 0.37894758582115173]","[769.0751342773438, 602.740478515625, 0.5684791207313538]","[773.8264770507812, 509.394775390625, 0.49098706245422363]","[741.721435546875, 624.0122680664062, 0.21487390995025635]","[833.6453857421875, 496.8695373535156, 0.3018888235092163]","[826.0376586914062, 633.1017456054688, 0.19300028681755066]","[823.3795166015625, 496.9988708496094, 0.15322458744049072]","[-0.20839458394971386, 0.43679547143408803, -0.20911974983588494]","[-3.134743519684381, -23.820199011616758, -0.34186916906647374]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000001_RGB.png,"[496.3017883300781, 534.7120361328125, 0.597819983959198]","[483.53741455078125, 548.6560668945312, 0.6219367980957031]","[482.7063293457031, 521.9484252929688, 0.5380914807319641]","[495.62689208984375, 572.6661987304688, 0.6209849119186401]","[496.4807434082031, 510.8809814453125, 0.5624653697013855]","[567.5748291015625, 604.880126953125, 0.48628267645835876]","[573.060302734375, 484.51885986328125, 0.6887092590332031]","[655.0015869140625, 636.1881103515625, 0.626492440700531]","[663.4102172851562, 465.2365417480469, 0.6441130042076111]","[722.5327758789062, 617.5410766601562, 0.32943975925445557]","[717.8911743164062, 492.7339172363281, 0.38089561462402344]","[766.4434204101562, 603.062255859375, 0.5881466865539551]","[771.9558715820312, 510.96221923828125, 0.5274028778076172]","[740.9961547851562, 624.857421875, 0.20292828977108002]","[835.4674682617188, 497.5165100097656, 0.2648014724254608]","[825.098388671875, 632.5814208984375, 0.17179223895072937]","[823.2266845703125, 497.1157531738281, 0.13265235722064972]","[-0.0002766442147238224, 0.516378415860099, -0.23780150651073076]","[-3.2284890190154076, -23.795664333063595, -0.2056217083400474]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000002_RGB.png,"[496.4448547363281, 533.7081909179688, 0.6020183563232422]","[483.3829650878906, 547.9173583984375, 0.6377068161964417]","[482.6045227050781, 521.075439453125, 0.5127830505371094]","[495.4266357421875, 572.2847290039062, 0.6317591667175293]","[496.6454162597656, 510.5528259277344, 0.5633167028427124]","[563.3433837890625, 607.0916137695312, 0.6542828679084778]","[573.0636596679688, 484.587890625, 0.6784217953681946]","[655.7242431640625, 636.0195922851562, 0.6247803568840027]","[664.4368286132812, 465.8651123046875, 0.6349918246269226]","[715.75390625, 619.7588500976562, 0.26294949650764465]","[718.6007080078125, 492.90936279296875, 0.38190385699272156]","[765.1587524414062, 603.0607299804688, 0.5967909097671509]","[770.3243408203125, 509.7132568359375, 0.5194223523139954]","[741.9044799804688, 625.2216796875, 0.22252273559570312]","[833.9884643554688, 497.47064208984375, 0.27419281005859375]","[827.2628173828125, 631.98876953125, 0.17517399787902832]","[824.0867309570312, 497.0884704589844, 0.14309601485729218]","[-0.09413077698381438, 0.4944692469500941, -0.3462038898280392]","[-3.2444407411739333, -23.796397888988874, -0.1840110986018585]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000003_RGB.png,"[497.124267578125, 533.7362060546875, 0.615920901298523]","[484.120361328125, 547.5535278320312, 0.6166209578514099]","[483.57794189453125, 521.0252685546875, 0.5179552435874939]","[495.5660705566406, 572.0767822265625, 0.6492583155632019]","[496.93255615234375, 511.3405456542969, 0.5821717977523804]","[567.2678833007812, 605.3345947265625, 0.49319490790367126]","[575.2067260742188, 486.7911682128906, 0.5025224685668945]","[656.1505737304688, 636.74951171875, 0.6441156268119812]","[662.7581787109375, 465.2940673828125, 0.6284592151641846]","[717.7853393554688, 620.5159912109375, 0.2777382731437683]","[719.0264282226562, 492.24951171875, 0.3971181809902191]","[762.526611328125, 603.0374755859375, 0.62618088722229]","[767.9292602539062, 509.034423828125, 0.5491476058959961]","[743.1060180664062, 624.9269409179688, 0.21910245716571808]","[834.8453979492188, 497.35650634765625, 0.27999597787857056]","[826.18115234375, 633.5443725585938, 0.17690546810626984]","[823.9417114257812, 496.4748840332031, 0.13542012870311737]","[-0.1903182584366917, 0.4270988897628976, -0.4302291680057711]","[-3.288544801494138, -23.78576392356287, -0.1140731705675867]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000004_RGB.png,"[497.5062255859375, 533.0653686523438, 0.6089465022087097]","[484.57745361328125, 547.0580444335938, 0.6184755563735962]","[483.8280944824219, 520.5078735351562, 0.5029056072235107]","[495.9642333984375, 572.0582275390625, 0.6516078114509583]","[497.4787902832031, 511.00701904296875, 0.576680064201355]","[567.4788208007812, 605.0140991210938, 0.49259746074676514]","[573.0887451171875, 484.27294921875, 0.6977971792221069]","[654.7576293945312, 636.1834716796875, 0.6408263444900513]","[663.5992431640625, 465.5928649902344, 0.6483489871025085]","[716.8118896484375, 621.2504272460938, 0.2830219864845276]","[719.0034790039062, 492.71917724609375, 0.39891940355300903]","[763.7012329101562, 602.27685546875, 0.6164171099662781]","[769.0361938476562, 510.7928466796875, 0.5586199164390564]","[741.765869140625, 624.713134765625, 0.1995835304260254]","[834.7401123046875, 498.4256591796875, 0.2682015895843506]","[826.2542724609375, 633.0117797851562, 0.1758524477481842]","[823.5313110351562, 497.2892150878906, 0.1307256519794464]","[-0.22587193663818553, 0.4058327672297507, -0.45694458444749525]","[-3.3165749129366824, -23.781590504662965, -0.0681361596248764]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000005_RGB.png,"[497.3841247558594, 534.1563110351562, 0.6095531582832336]","[484.4380798339844, 548.1475830078125, 0.6229903697967529]","[483.85906982421875, 521.3798217773438, 0.5221316814422607]","[495.5444030761719, 572.6193237304688, 0.6329318284988403]","[497.1236267089844, 510.8162536621094, 0.5766591429710388]","[567.7975463867188, 604.7474975585938, 0.49319255352020264]","[573.341552734375, 484.50360107421875, 0.6906238794326782]","[656.8292846679688, 637.0829467773438, 0.6219741106033325]","[666.7261962890625, 465.629150390625, 0.6389771699905396]","[717.4300537109375, 620.1531372070312, 0.2589510381221771]","[719.9151611328125, 492.6392822265625, 0.39156630635261536]","[764.2919921875, 602.8031005859375, 0.610562801361084]","[769.5919189453125, 511.3687438964844, 0.544514000415802]","[740.6901245117188, 624.6618041992188, 0.22631128132343292]","[832.0288696289062, 498.47222900390625, 0.2627783417701721]","[827.4776000976562, 633.2373046875, 0.18018470704555511]","[823.713134765625, 497.1275634765625, 0.13330581784248352]","[-0.30878885355064606, 0.4117973818854379, -0.41889220616856726]","[-3.3367914736874127, -23.787644990775824, -0.033852146002909915]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000006_RGB.png,"[496.0360107421875, 533.6830444335938, 0.5975988507270813]","[483.18243408203125, 547.7924194335938, 0.6490047574043274]","[482.594482421875, 521.037109375, 0.5251688957214355]","[495.26177978515625, 572.3742065429688, 0.6421422362327576]","[496.6974182128906, 510.71893310546875, 0.572057843208313]","[568.0822143554688, 604.8134765625, 0.5118275284767151]","[573.1550903320312, 483.7268371582031, 0.6931068301200867]","[655.5880126953125, 636.1617431640625, 0.6403183937072754]","[663.94140625, 465.0539855957031, 0.6421583294868469]","[715.524169921875, 620.43359375, 0.26649779081344604]","[718.3602905273438, 492.6297607421875, 0.3864581882953644]","[766.2516479492188, 602.2642211914062, 0.5957319736480713]","[771.3878173828125, 509.1217956542969, 0.5060532093048096]","[741.2734375, 624.6793212890625, 0.20312491059303284]","[835.521728515625, 497.29888916015625, 0.2718251645565033]","[826.1594848632812, 633.2467651367188, 0.17387039959430695]","[823.7232055664062, 496.9516296386719, 0.13275685906410217]","[-0.490747725167868, 0.46563546530412, -0.39793209408891916]","[-3.345763478499286, -23.773982097636424, -0.024054930586817555]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000007_RGB.png,"[495.80328369140625, 533.7645874023438, 0.590740978717804]","[482.7862243652344, 547.9476318359375, 0.6537529230117798]","[482.2543029785156, 521.0814819335938, 0.5284520983695984]","[495.2193908691406, 572.2232666015625, 0.6469851732254028]","[496.9587097167969, 510.7572021484375, 0.5849568247795105]","[567.5283203125, 604.6031494140625, 0.4996473491191864]","[573.1926879882812, 483.08050537109375, 0.7014034986495972]","[654.700927734375, 636.9095458984375, 0.6475048661231995]","[666.4142456054688, 464.9104309082031, 0.6383934617042542]","[716.6445922851562, 621.27197265625, 0.301702618598938]","[719.5718383789062, 493.58111572265625, 0.420295774936676]","[766.4710083007812, 604.225830078125, 0.588898777961731]","[773.2545776367188, 509.4742736816406, 0.5024198293685913]","[742.6655883789062, 624.773681640625, 0.23179411888122559]","[833.9378662109375, 497.21136474609375, 0.2931075394153595]","[825.4276733398438, 633.7098999023438, 0.18464453518390656]","[822.8888549804688, 497.1414489746094, 0.136012002825737]","[-0.503523074928432, 0.4736075503938977, -0.5932905644623431]","[-3.368389382537125, -23.76282445337168, 0.016169991152083306]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000008_RGB.png,"[496.4081115722656, 532.8533325195312, 0.609592616558075]","[483.3570861816406, 547.1242065429688, 0.6567197442054749]","[483.3246765136719, 521.5980224609375, 0.5739497542381287]","[495.3599548339844, 571.921142578125, 0.6587596535682678]","[496.93841552734375, 510.11883544921875, 0.5624046921730042]","[567.5628662109375, 604.573974609375, 0.4718267321586609]","[573.1001586914062, 483.1955261230469, 0.6795395612716675]","[651.3414306640625, 636.246337890625, 0.6552611589431763]","[665.0838623046875, 464.4818115234375, 0.6141839623451233]","[722.6361083984375, 619.1512451171875, 0.33403995633125305]","[720.10302734375, 492.7937316894531, 0.433040052652359]","[763.3944091796875, 603.3590698242188, 0.6135455965995789]","[770.3289794921875, 509.4449462890625, 0.5419684648513794]","[832.3048095703125, 627.8937377929688, 0.2393769919872284]","[837.9393310546875, 497.68341064453125, 0.27987873554229736]","[824.8495483398438, 632.8433227539062, 0.17256911098957062]","[824.4839477539062, 496.5680847167969, 0.13475941121578217]","[-0.38412644550903097, 0.37388316524903903, -0.727622728578742]","[-3.4052531968391677, -23.752278873969367, 0.07907218398321054]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/base_2_ID01/RGB/000009_RGB.png,"[498.05572509765625, 532.4584350585938, 0.6229825019836426]","[484.8938903808594, 546.3885498046875, 0.6085448861122131]","[485.2941589355469, 520.7630615234375, 0.582755446434021]","[495.4529724121094, 571.5254516601562, 0.6643761396408081]","[497.7910461425781, 510.62225341796875, 0.5757843255996704]","[567.923828125, 604.167724609375, 0.44133085012435913]","[572.7830810546875, 484.5255432128906, 0.6439372897148132]","[650.8811645507812, 634.4959716796875, 0.6774538159370422]","[662.2319946289062, 465.1985778808594, 0.608578085899353]","[716.0022583007812, 620.7714233398438, 0.30478838086128235]","[721.9068603515625, 491.9244384765625, 0.43907085061073303]","[756.3495483398438, 601.6973266601562, 0.5430836081504822]","[764.1490478515625, 510.91241455078125, 0.5976138710975647]","[833.2734375, 628.168701171875, 0.2359260618686676]","[843.2379150390625, 499.93194580078125, 0.21400950849056244]","[826.0153198242188, 633.37548828125, 0.1654992550611496]","[826.1795043945312, 496.1200866699219, 0.12519225478172302]","[-0.19045479122345074, 0.39664704739519296, -0.7976176498470258]","[-3.422217799700336, -23.725256978469027, 0.08746802683548047]"
