,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000000_RGB.png,"[527.3079833984375, 534.5535888671875, 0.5899794697761536]","[515.3546752929688, 547.8824462890625, 0.7509746551513672]","[514.0437622070312, 521.615478515625, 0.48896923661231995]","[521.4889526367188, 562.0650024414062, 0.5273663401603699]","[521.7559814453125, 499.5541687011719, 0.6167973875999451]","[587.5517578125, 587.6663818359375, 0.46199649572372437]","[597.246337890625, 466.7826232910156, 0.653817892074585]","[706.3489990234375, 622.539794921875, 0.7343925833702087]","[718.577880859375, 450.95587158203125, 0.7068271636962891]","[782.431396484375, 572.0807495117188, 0.5212942957878113]","[795.2071533203125, 502.7549743652344, 0.3627086877822876]","[809.3838500976562, 573.6362915039062, 0.5449918508529663]","[808.9943237304688, 485.61810302734375, 0.5480107069015503]","[837.780029296875, 596.8673706054688, 0.04318828135728836]","[847.80126953125, 465.6454772949219, 0.0364062562584877]","[830.84521484375, 563.1572265625, 0.02943492867052555]","[848.124267578125, 471.0018615722656, 0.06581170856952667]","[-8.32312154931035, -1.3464137623743886, 0.6898386899465555]","[-0.6532963058030238, -9.959712829400083, 2.11404162037712]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000001_RGB.png,"[523.3252563476562, 534.2506713867188, 0.4858821928501129]","[511.5156555175781, 546.8975830078125, 0.6450973153114319]","[510.8205261230469, 520.6041870117188, 0.465433806180954]","[518.07470703125, 560.7344360351562, 0.5732543468475342]","[520.7911376953125, 499.7980041503906, 0.6377454400062561]","[587.5112915039062, 587.3862915039062, 0.4611392319202423]","[598.0172729492188, 467.25860595703125, 0.6497099995613098]","[712.63134765625, 621.4081420898438, 0.5803624987602234]","[721.4859619140625, 452.425537109375, 0.7193217277526855]","[783.0775146484375, 571.1864624023438, 0.5231190323829651]","[793.051025390625, 506.0763854980469, 0.398228257894516]","[800.2472534179688, 571.1046142578125, 0.42817527055740356]","[805.2875366210938, 485.1075744628906, 0.5962905287742615]","[837.5137939453125, 595.0471801757812, 0.04084056243300438]","[847.3665161132812, 466.2539367675781, 0.038881007581949234]","[841.7186889648438, 542.3772583007812, 0.028931807726621628]","[847.5339965820312, 471.66851806640625, 0.06753150373697281]","[-11.68324679531912, -1.8687879506792533, 0.8752349140711643]","[-0.5345161218911866, -9.773616675155878, 1.77832264842594]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000002_RGB.png,"[521.0768432617188, 533.9419555664062, 0.565393328666687]","[509.79547119140625, 546.1520385742188, 0.5962472558021545]","[509.4638366699219, 519.8232421875, 0.27815672755241394]","[516.9240112304688, 560.2250366210938, 0.5942335724830627]","[520.3561401367188, 500.18798828125, 0.6498327255249023]","[587.41259765625, 588.2399291992188, 0.4891055226325989]","[596.3653564453125, 467.1373291015625, 0.6441051959991455]","[715.0420532226562, 620.0918579101562, 0.5645080804824829]","[719.1287231445312, 453.3849182128906, 0.710365355014801]","[782.6212768554688, 571.0379638671875, 0.5293130874633789]","[791.545654296875, 502.7954406738281, 0.3960131108760834]","[798.5477294921875, 569.4386596679688, 0.42555755376815796]","[803.4771118164062, 483.9243469238281, 0.6086364388465881]","[834.8101806640625, 595.5296630859375, 0.0537918284535408]","[845.2208251953125, 465.19659423828125, 0.051403146237134933]","[828.9679565429688, 562.4440307617188, 0.038008999079465866]","[846.20751953125, 470.1949768066406, 0.08976142853498459]","[-12.486367487576398, -2.0580683761113554, 0.8862326800210722]","[-0.5083748860616436, -9.675737835129917, 1.546938224275588]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000003_RGB.png,"[516.8720703125, 534.6033325195312, 0.6663066148757935]","[505.8282775878906, 547.1791381835938, 0.5794010162353516]","[506.1084289550781, 520.2396850585938, 0.2501220703125]","[515.109619140625, 560.1813354492188, 0.6500016450881958]","[518.723388671875, 500.9454650878906, 0.6915369629859924]","[586.9619750976562, 587.6317138671875, 0.4786081612110138]","[596.6591796875, 467.3137512207031, 0.6501231789588928]","[706.8746337890625, 620.1783447265625, 0.764540433883667]","[718.7110595703125, 454.26947021484375, 0.7226377725601196]","[782.5684204101562, 571.5243530273438, 0.5433337092399597]","[792.5706787109375, 503.347412109375, 0.41454213857650757]","[800.1925048828125, 570.8059692382812, 0.41677674651145935]","[805.9208984375, 484.8463134765625, 0.577579140663147]","[833.6403198242188, 608.3475341796875, 0.054802075028419495]","[841.4137573242188, 466.7724304199219, 0.056262221187353134]","[840.0531005859375, 542.9501953125, 0.03178824111819267]","[845.8937377929688, 470.5334167480469, 0.08396332710981369]","[-13.720200626489808, -2.4691176475964904, 0.8102147997000895]","[-0.22826430640262108, -9.669825751436111, 1.0702294178760212]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000004_RGB.png,"[515.6736450195312, 533.5476684570312, 0.6520125269889832]","[505.040283203125, 546.173828125, 0.5938229560852051]","[505.45062255859375, 519.6052856445312, 0.45948854088783264]","[514.7098999023438, 559.289306640625, 0.6420904397964478]","[518.516845703125, 500.9302062988281, 0.6995208263397217]","[585.7652587890625, 587.9979248046875, 0.46992623805999756]","[595.900146484375, 467.2192687988281, 0.6688662767410278]","[713.2244873046875, 620.1377563476562, 0.5742191672325134]","[717.717041015625, 454.2373962402344, 0.7145856022834778]","[781.8168334960938, 572.4953002929688, 0.5472702980041504]","[792.3856201171875, 502.5311279296875, 0.412102609872818]","[797.3118896484375, 571.4520263671875, 0.47544896602630615]","[802.8740844726562, 485.7093200683594, 0.601260244846344]","[833.2880859375, 609.5025024414062, 0.06318562477827072]","[841.1968383789062, 468.3184509277344, 0.05928920581936836]","[828.883544921875, 563.5064086914062, 0.036987680941820145]","[846.4387817382812, 471.57061767578125, 0.086978979408741]","[-13.522872758778432, -2.4749148189599524, 0.7856779944352849]","[0.539263961507744, -10.001904567215732, 1.074538373572431]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000005_RGB.png,"[518.9935302734375, 534.5866088867188, 0.6301202178001404]","[508.5570983886719, 546.4674682617188, 0.5300759077072144]","[507.78216552734375, 520.4974975585938, 0.26708316802978516]","[515.7157592773438, 560.7005004882812, 0.6375027894973755]","[518.6632080078125, 500.6786804199219, 0.6911023259162903]","[587.1348266601562, 587.58447265625, 0.4516184329986572]","[597.9379272460938, 467.5492858886719, 0.6323572993278503]","[714.9443969726562, 619.9541625976562, 0.5480853915214539]","[720.8265991210938, 453.1701354980469, 0.7171322107315063]","[783.1361694335938, 572.2939453125, 0.5412961840629578]","[796.7474975585938, 500.8743896484375, 0.371367871761322]","[802.3655395507812, 571.1227416992188, 0.39735889434814453]","[808.0288696289062, 485.6266174316406, 0.5620503425598145]","[836.3814697265625, 609.2778930664062, 0.04618483781814575]","[847.9179077148438, 464.87860107421875, 0.035457246005535126]","[842.677978515625, 542.7225341796875, 0.028911761939525604]","[849.098876953125, 469.5466613769531, 0.07039495557546616]","[-13.07275915820398, -2.471207111523636, 0.7443764246423017]","[0.2940078625143132, -9.909381473439659, 1.7918543232377844]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000006_RGB.png,"[521.8799438476562, 535.2451782226562, 0.5378536581993103]","[510.7987976074219, 547.2469482421875, 0.6096695065498352]","[509.7720947265625, 521.3617553710938, 0.28908494114875793]","[516.8712768554688, 561.9630126953125, 0.6403172016143799]","[519.1371459960938, 500.7917175292969, 0.6595153212547302]","[586.9174194335938, 587.7932739257812, 0.45755735039711]","[596.9808349609375, 467.819580078125, 0.6184104084968567]","[712.2888793945312, 621.4459228515625, 0.5541196465492249]","[718.9952392578125, 453.13177490234375, 0.706250011920929]","[782.3015747070312, 572.2335815429688, 0.5261793732643127]","[792.7131958007812, 502.4989013671875, 0.38901787996292114]","[801.3816528320312, 570.86279296875, 0.40078961849212646]","[806.1483154296875, 485.09600830078125, 0.5874461531639099]","[835.2144165039062, 596.63720703125, 0.04948132485151291]","[845.6710205078125, 466.3529357910156, 0.04173614829778671]","[840.3803100585938, 542.8155517578125, 0.03052544593811035]","[847.009765625, 470.5872497558594, 0.07909221947193146]","[-11.983400679297155, -2.4186758806482755, 0.6841866247092531]","[0.19575718972493703, -9.866846352923886, 1.7774767206583066]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000007_RGB.png,"[521.7421875, 533.5183715820312, 0.5411025881767273]","[510.7135314941406, 545.6585083007812, 0.6013599038124084]","[510.29791259765625, 519.582275390625, 0.4496476352214813]","[517.7062377929688, 559.8775024414062, 0.5762245655059814]","[520.7073364257812, 500.3910217285156, 0.6396352052688599]","[586.5846557617188, 587.3060913085938, 0.4449586570262909]","[596.6151733398438, 467.8202819824219, 0.6366469860076904]","[712.6761474609375, 621.0308227539062, 0.5590634942054749]","[717.4437866210938, 452.1667785644531, 0.7036266326904297]","[781.9860229492188, 571.9938354492188, 0.5367344617843628]","[791.2223510742188, 501.9211120605469, 0.4017256200313568]","[802.4287109375, 570.2129516601562, 0.3958663046360016]","[807.1082763671875, 484.61114501953125, 0.5871346592903137]","[836.82080078125, 596.0446166992188, 0.04386059194803238]","[847.374755859375, 464.3274841308594, 0.041680507361888885]","[829.8366088867188, 562.64111328125, 0.032095395028591156]","[847.5211791992188, 469.8558349609375, 0.075540691614151]","[-10.332154990184668, -2.380361308051417, 0.6138525865247163]","[-0.018963581504996465, -9.84092388011335, 1.6248586667727312]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000008_RGB.png,"[523.0827026367188, 533.1578979492188, 0.48306021094322205]","[511.3185729980469, 545.7609252929688, 0.6175494194030762]","[510.52874755859375, 519.4921264648438, 0.4687780737876892]","[518.9446411132812, 559.6204223632812, 0.5437029600143433]","[520.6303100585938, 499.97015380859375, 0.6481619477272034]","[586.0416870117188, 586.8826293945312, 0.43431758880615234]","[596.2160034179688, 466.71942138671875, 0.6600116491317749]","[712.2457275390625, 620.5748901367188, 0.5941517353057861]","[716.947265625, 451.7889404296875, 0.7126438617706299]","[781.8423461914062, 572.1439819335938, 0.5242739319801331]","[791.4735717773438, 499.37445068359375, 0.3999810516834259]","[800.5620727539062, 569.4725952148438, 0.41154301166534424]","[806.0885009765625, 483.9134521484375, 0.5992042422294617]","[837.4774169921875, 596.5267944335938, 0.048731595277786255]","[846.3015747070312, 463.6104431152344, 0.049745406955480576]","[830.27001953125, 563.1117553710938, 0.03307892754673958]","[846.9869384765625, 468.8203125, 0.08800237625837326]","[-8.817678695786196, -2.3030897039600045, 0.5856520806609379]","[-0.0707113598924026, -9.795529175524514, 1.4906302472591628]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000009_RGB.png,"[525.8126831054688, 534.2734985351562, 0.5682934522628784]","[513.5615844726562, 547.378662109375, 0.7033079266548157]","[512.6864013671875, 521.0126953125, 0.5047205686569214]","[519.90576171875, 562.213623046875, 0.4805978238582611]","[521.0966796875, 499.8272705078125, 0.6217798590660095]","[586.4740600585938, 587.6652221679688, 0.45672884583473206]","[596.8800659179688, 467.1575012207031, 0.6510934233665466]","[712.1605834960938, 621.2615356445312, 0.6073690056800842]","[718.1464233398438, 451.8508605957031, 0.7142629623413086]","[782.3086547851562, 572.1358642578125, 0.5294414758682251]","[791.9882202148438, 501.8713073730469, 0.38818761706352234]","[806.2069702148438, 572.3789672851562, 0.5699208974838257]","[806.3411865234375, 483.6719970703125, 0.6063684225082397]","[837.2845458984375, 595.9813232421875, 0.045027002692222595]","[846.72412109375, 464.0631408691406, 0.04528254270553589]","[830.6334838867188, 563.10205078125, 0.030875319615006447]","[846.465576171875, 468.95172119140625, 0.07786937803030014]","[-8.225898521457031, -2.2590643375556, 0.5796985503082727]","[-0.12188059483990728, -9.804417124244715, 1.4257880003902867]"
