,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000000_RGB.png,"[447.26275634765625, 549.27197265625, 0.7060065865516663]","[436.835693359375, 564.4521484375, 0.6334105730056763]","[436.393310546875, 534.8370361328125, 0.5648585557937622]","[454.99713134765625, 583.7156372070312, 0.6228811740875244]","[453.1684265136719, 515.3716430664062, 0.7474174499511719]","[538.4447631835938, 628.5843505859375, 0.7666254639625549]","[536.7156372070312, 468.1747741699219, 0.7411217093467712]","[660.180908203125, 656.3004150390625, 0.6310773491859436]","[646.9263916015625, 445.7589416503906, 0.6464794278144836]","[738.1510009765625, 653.4727783203125, 0.4362599849700928]","[728.3453979492188, 463.0572509765625, 0.6392611265182495]","[764.9578247070312, 600.9682006835938, 0.6670854091644287]","[761.2316284179688, 498.2301330566406, 0.6029810309410095]","[831.8701171875, 638.6653442382812, 0.3317824900150299]","[831.6710205078125, 463.07806396484375, 0.4252043068408966]","[807.4586791992188, 635.5586547851562, 0.2762283682823181]","[814.3297119140625, 485.4004821777344, 0.12725600600242615]","[0.5788837033835028, -0.005849263716513277, 0.038626491648643076]","[-0.3465613540427212, -8.212584826493996, 1.11917158884731]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000001_RGB.png,"[447.18328857421875, 548.736328125, 0.7012070417404175]","[436.3984069824219, 563.9449462890625, 0.6498151421546936]","[436.0794982910156, 534.2981567382812, 0.5825409293174744]","[454.2836608886719, 583.5703735351562, 0.6074070334434509]","[452.7561340332031, 514.7409057617188, 0.7505364418029785]","[538.0180053710938, 628.3486938476562, 0.756312906742096]","[536.6849975585938, 467.7304992675781, 0.7274285554885864]","[659.1610717773438, 656.1751708984375, 0.6254948973655701]","[647.72802734375, 446.3874206542969, 0.6574382185935974]","[736.9790649414062, 650.483154296875, 0.5037305951118469]","[729.4797973632812, 462.85113525390625, 0.654089093208313]","[764.2718505859375, 601.3985595703125, 0.6620609760284424]","[760.5599975585938, 498.7183532714844, 0.6110315918922424]","[828.5313110351562, 636.9765625, 0.2995281219482422]","[830.0975952148438, 463.4393310546875, 0.39372289180755615]","[807.1398315429688, 635.674560546875, 0.2665312588214874]","[814.1051025390625, 484.79083251953125, 0.11545751243829727]","[0.4788741851005275, -0.025500729055994376, -0.014458838237490616]","[-0.26076634398803744, -8.181085557366506, 1.088806304027277]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000002_RGB.png,"[446.384765625, 548.4521484375, 0.697923481464386]","[435.8629150390625, 563.6660766601562, 0.6699826717376709]","[435.3206787109375, 534.1314697265625, 0.6067315936088562]","[454.01153564453125, 583.3521118164062, 0.6015532612800598]","[452.5782775878906, 514.4215087890625, 0.7477625608444214]","[537.9252319335938, 628.495849609375, 0.7526751756668091]","[536.5154418945312, 468.4866943359375, 0.7448378205299377]","[658.81494140625, 656.5014038085938, 0.6259148716926575]","[646.1958618164062, 446.0679016113281, 0.6597719192504883]","[735.3931274414062, 650.2301025390625, 0.5255644917488098]","[729.2045288085938, 462.809814453125, 0.6440730690956116]","[765.2869873046875, 601.332275390625, 0.6575895547866821]","[761.0869750976562, 498.8587646484375, 0.604594349861145]","[832.28759765625, 638.837890625, 0.34018874168395996]","[831.6104125976562, 462.9421081542969, 0.3881257474422455]","[807.2534790039062, 635.6307983398438, 0.27171218395233154]","[814.1786499023438, 485.491455078125, 0.12191801518201828]","[0.4251222979176945, -0.012688780847454619, -0.03494977783437859]","[-0.25508998836504093, -8.198668689396886, 1.0949617946460273]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000003_RGB.png,"[447.4858703613281, 547.6217651367188, 0.69452965259552]","[436.1966857910156, 563.0280151367188, 0.6584683060646057]","[436.1170349121094, 533.397705078125, 0.5997167825698853]","[454.0649719238281, 583.2060546875, 0.6055576801300049]","[452.9075927734375, 514.18115234375, 0.7377638816833496]","[537.5445556640625, 628.7764282226562, 0.7641065120697021]","[536.7998657226562, 467.88323974609375, 0.7300785779953003]","[658.1845703125, 656.5198974609375, 0.5986648797988892]","[646.7415771484375, 446.2167053222656, 0.66200852394104]","[732.8787231445312, 650.9884643554688, 0.5342230796813965]","[729.7814331054688, 463.5135498046875, 0.6518135666847229]","[755.5112915039062, 599.9685668945312, 0.5741480588912964]","[759.5013427734375, 498.4193115234375, 0.6152222156524658]","[828.7774047851562, 637.2293090820312, 0.3015977144241333]","[830.3992309570312, 463.524658203125, 0.4063122570514679]","[808.3648681640625, 635.2373657226562, 0.27072617411613464]","[814.3663940429688, 485.8506164550781, 0.12451091408729553]","[0.3792050161443926, 0.03045330026411541, -0.04743841222122592]","[-0.24949901153647974, -8.20573995471316, 1.1022475602036024]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000004_RGB.png,"[446.66455078125, 546.8821411132812, 0.6888669729232788]","[435.6626281738281, 562.4089965820312, 0.6711717247962952]","[435.4627685546875, 532.7992553710938, 0.6369222402572632]","[454.0994873046875, 582.9349975585938, 0.6076399683952332]","[452.68511962890625, 513.9417114257812, 0.734254777431488]","[537.7769165039062, 628.8099975585938, 0.7636089324951172]","[536.7939453125, 467.7312927246094, 0.735817551612854]","[656.788330078125, 655.9306030273438, 0.6168556213378906]","[646.56494140625, 446.05859375, 0.6588234901428223]","[732.128173828125, 651.539306640625, 0.5591344237327576]","[728.4381713867188, 463.1551513671875, 0.6481626629829407]","[755.220947265625, 600.5211791992188, 0.5772799849510193]","[759.2759399414062, 498.4771423339844, 0.6210639476776123]","[829.3912963867188, 638.0236206054688, 0.31291207671165466]","[830.9588623046875, 463.23419189453125, 0.41933321952819824]","[808.0914306640625, 627.7318725585938, 0.20562146604061127]","[814.2023315429688, 484.9833068847656, 0.12129946053028107]","[0.3635880961395391, 0.061697405061374055, -0.06802644530831449]","[-0.19939614018952248, -8.196845412390202, 1.0601262393778643]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000005_RGB.png,"[446.6523742675781, 546.3208618164062, 0.6792829632759094]","[435.4964904785156, 561.9570922851562, 0.6584268808364868]","[435.2021789550781, 532.3878784179688, 0.6436010003089905]","[454.02984619140625, 582.708984375, 0.6092877388000488]","[452.4013671875, 513.7488403320312, 0.7284379005432129]","[537.1593017578125, 628.38134765625, 0.7447249293327332]","[536.7738037109375, 467.8129577636719, 0.7305874228477478]","[657.8120727539062, 656.77197265625, 0.5901532769203186]","[646.22021484375, 445.6632995605469, 0.6472002267837524]","[734.2222290039062, 650.9630737304688, 0.5268005728721619]","[728.9500122070312, 463.1180114746094, 0.650254487991333]","[764.7406005859375, 601.4892578125, 0.6672382950782776]","[760.7886352539062, 498.49774169921875, 0.6133944988250732]","[832.0721435546875, 638.69873046875, 0.3365033268928528]","[832.1035766601562, 462.6174621582031, 0.4193740487098694]","[807.2429809570312, 635.7599487304688, 0.27534615993499756]","[814.1044921875, 484.8642272949219, 0.1208682432770729]","[0.31606547609087365, 0.12275062491487078, -0.06258838571443887]","[-0.12173030303516254, -8.203120758076205, 1.0197182909512805]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000006_RGB.png,"[447.618896484375, 545.4480590820312, 0.6694092750549316]","[436.0320129394531, 561.1658325195312, 0.6169196367263794]","[436.0002136230469, 531.5631713867188, 0.6291694045066833]","[453.8771667480469, 582.0458374023438, 0.5918869376182556]","[452.5245666503906, 513.3397827148438, 0.7178982496261597]","[537.6552734375, 628.2179565429688, 0.75215083360672]","[536.5025634765625, 467.9308776855469, 0.723909854888916]","[658.9971313476562, 656.9921875, 0.597500741481781]","[647.4121704101562, 446.1351623535156, 0.6405612230300903]","[736.0738525390625, 650.3216552734375, 0.5022071599960327]","[730.6567993164062, 463.4603271484375, 0.6463223099708557]","[763.7354736328125, 600.8846435546875, 0.6643781661987305]","[759.9911499023438, 498.3618469238281, 0.614191472530365]","[831.9006958007812, 638.5242919921875, 0.33072757720947266]","[831.1294555664062, 463.2070007324219, 0.3980115056037903]","[809.0385131835938, 635.7684936523438, 0.2626182436943054]","[815.0059814453125, 484.4187316894531, 0.12133080512285233]","[0.26654793550437433, 0.12736377290905804, -0.10633768984535774]","[-0.06005949029249693, -8.18709178966621, 0.9805860153228968]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000007_RGB.png,"[447.2290954589844, 545.9391479492188, 0.6754007339477539]","[435.7911376953125, 561.55322265625, 0.6370405554771423]","[435.7795104980469, 532.1001586914062, 0.6318002939224243]","[453.5889892578125, 582.2650146484375, 0.5816559791564941]","[452.3188781738281, 513.6878051757812, 0.7254408001899719]","[537.5721435546875, 628.7177124023438, 0.7612739205360413]","[536.9495239257812, 467.546142578125, 0.7232621312141418]","[657.3991088867188, 655.5642700195312, 0.6163250803947449]","[646.5721435546875, 445.9933166503906, 0.6342846751213074]","[735.1240234375, 650.3900756835938, 0.5365757346153259]","[729.4852294921875, 463.499267578125, 0.6491779685020447]","[755.8966064453125, 600.065185546875, 0.5691861510276794]","[759.6144409179688, 498.3811340332031, 0.6193505525588989]","[829.3128051757812, 638.3259887695312, 0.31010639667510986]","[831.4132690429688, 463.3800354003906, 0.42753398418426514]","[808.5836791992188, 628.58935546875, 0.20899707078933716]","[805.0970458984375, 486.7831115722656, 0.1597488820552826]","[0.22685729060272272, 0.11572163899754045, -0.1431282864087877]","[-0.05438501601877569, -8.176771210146873, 0.963446514875118]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000008_RGB.png,"[447.2594299316406, 545.1841430664062, 0.6707859635353088]","[435.9490966796875, 560.9922485351562, 0.625031590461731]","[435.906494140625, 531.2982177734375, 0.6409698724746704]","[454.31207275390625, 582.1519775390625, 0.6052311658859253]","[453.0782165527344, 513.47900390625, 0.7089458107948303]","[537.6736450195312, 628.556396484375, 0.7535289525985718]","[536.7484741210938, 467.8270263671875, 0.726314902305603]","[657.9656372070312, 655.9610595703125, 0.6107999086380005]","[646.5029296875, 445.66558837890625, 0.6531084775924683]","[733.6477661132812, 650.6370239257812, 0.5549017190933228]","[729.8893432617188, 462.7046203613281, 0.6527511477470398]","[755.8138427734375, 599.91796875, 0.5709295272827148]","[759.6377563476562, 498.25982666015625, 0.6167162656784058]","[829.6892700195312, 637.9039306640625, 0.2941889464855194]","[831.48046875, 463.0890197753906, 0.4186788499355316]","[806.9957885742188, 635.5972290039062, 0.25809910893440247]","[814.0379638671875, 484.7232971191406, 0.12496735155582428]","[0.17108461590649549, 0.06946944679300379, -0.22651934112622862]","[-0.01577759096998617, -8.17054511536761, 0.9489202874640748]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000009_RGB.png,"[447.4773864746094, 544.9453735351562, 0.6679530739784241]","[435.9943542480469, 560.8131713867188, 0.6162030100822449]","[435.7979431152344, 531.1246337890625, 0.6479544639587402]","[453.98748779296875, 582.0720825195312, 0.5951262712478638]","[452.5654296875, 513.4785766601562, 0.7176845669746399]","[537.9026489257812, 628.8477783203125, 0.7693438529968262]","[536.706787109375, 467.8225402832031, 0.727889895439148]","[659.3411865234375, 656.6482543945312, 0.6017725467681885]","[646.3895263671875, 446.0791931152344, 0.6445170640945435]","[735.5410766601562, 650.1390991210938, 0.5166050791740417]","[730.2417602539062, 463.4863586425781, 0.6536734700202942]","[756.8631591796875, 600.05859375, 0.5497890710830688]","[759.9451293945312, 498.3338928222656, 0.6023023128509521]","[829.3942260742188, 637.9266357421875, 0.2831663191318512]","[831.46044921875, 463.1401062011719, 0.41886618733406067]","[807.60595703125, 635.5048217773438, 0.26374444365501404]","[814.6869506835938, 484.8736572265625, 0.12287622690200806]","[0.09256304085061845, 0.08893413596275447, -0.2660774035523729]","[-0.007550916485180929, -8.174757158449417, 0.9288032038600534]"
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000010_RGB.png,"[447.2694396972656, 544.4188842773438, 0.6668091416358948]","[435.8433532714844, 560.4203491210938, 0.6201192140579224]","[435.95965576171875, 530.5855102539062, 0.6511816382408142]","[453.9626770019531, 582.0402221679688, 0.589269757270813]","[452.97979736328125, 513.244140625, 0.7075470089912415]","[538.0695190429688, 628.8893432617188, 0.7692572474479675]","[537.3404541015625, 467.1596984863281, 0.7276092171669006]","[659.2864990234375, 656.1343383789062, 0.6239038109779358]","[647.7179565429688, 446.6185607910156, 0.6436776518821716]","[734.904296875, 650.263427734375, 0.5343664884567261]","[730.0595703125, 463.3942565917969, 0.651228129863739]","[754.3956298828125, 600.084228515625, 0.5884470343589783]","[758.2095336914062, 498.2486877441406, 0.634250819683075]","[828.3714599609375, 636.865234375, 0.3067724108695984]","[830.1927490234375, 463.3968200683594, 0.4212711453437805]","[807.7012939453125, 635.39013671875, 0.26992684602737427]","[814.2765502929688, 484.6070861816406, 0.12003438174724579]","[0.02758805035998794, 0.12234124722180216, -0.30837150193338597]","[-0.05971007162080689, -8.212147974942543, 0.937589941184762]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000011_RGB.png,"[447.062744140625, 544.9462280273438, 0.6733580827713013]","[435.6988830566406, 560.7354125976562, 0.6271944642066956]","[435.63330078125, 530.9534301757812, 0.658412516117096]","[453.7943420410156, 582.0730590820312, 0.5889432430267334]","[452.7468566894531, 513.3827514648438, 0.7151864171028137]","[537.1695556640625, 628.5720825195312, 0.753343403339386]","[536.7742919921875, 467.7720031738281, 0.7285193800926208]","[657.377197265625, 656.0770874023438, 0.5887507796287537]","[645.5147094726562, 446.1755065917969, 0.6404097080230713]","[732.1832885742188, 651.5665283203125, 0.5371330976486206]","[728.8780517578125, 463.4078063964844, 0.6429783701896667]","[755.9572143554688, 600.6348876953125, 0.5635058879852295]","[758.75927734375, 498.64190673828125, 0.6254172325134277]","[829.1644897460938, 637.6544799804688, 0.3059943616390228]","[831.6146850585938, 463.095947265625, 0.4328359067440033]","[806.7603759765625, 635.4430541992188, 0.27008509635925293]","[795.826416015625, 480.7802429199219, 0.2324371188879013]","[-0.029128183444559672, 0.15588723049718592, -0.35076144921468105]","[-0.07030078990720057, -8.210291210368146, 0.9283369765453702]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000012_RGB.png,"[447.0408935546875, 544.3235473632812, 0.6565437316894531]","[435.7048645019531, 560.2387084960938, 0.6170863509178162]","[435.5355529785156, 530.5930786132812, 0.6594979763031006]","[453.8924255371094, 581.7072143554688, 0.5877322554588318]","[452.4931945800781, 513.2001953125, 0.7128215432167053]","[537.251953125, 628.8721923828125, 0.7546836137771606]","[537.2864379882812, 467.70269775390625, 0.7309661507606506]","[657.9589233398438, 656.7128295898438, 0.6003137826919556]","[649.0574340820312, 446.5483093261719, 0.6466944813728333]","[734.4346313476562, 651.0145263671875, 0.5432209372520447]","[731.712158203125, 463.6880187988281, 0.6451374292373657]","[755.4328002929688, 600.553466796875, 0.583179235458374]","[758.9293823242188, 498.9114990234375, 0.6245824098587036]","[829.17138671875, 637.4436645507812, 0.3133358657360077]","[830.2821044921875, 463.5708923339844, 0.405650794506073]","[807.8082885742188, 635.2836303710938, 0.2602124810218811]","[814.2633056640625, 483.7589416503906, 0.12157321721315384]","[-0.06206488091239468, 0.15411221565138242, -0.3752312824069541]","[-0.13592370321032488, -8.279947078064836, 0.9273471634706194]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000013_RGB.png,"[447.0655517578125, 545.18994140625, 0.6700734496116638]","[435.7073974609375, 560.9638061523438, 0.6398422718048096]","[435.70196533203125, 531.2919921875, 0.6500891447067261]","[453.8330383300781, 581.9580688476562, 0.5838010907173157]","[452.8721923828125, 513.5684814453125, 0.7180460095405579]","[538.1484375, 629.2501220703125, 0.7798417806625366]","[537.437255859375, 467.14642333984375, 0.7278384566307068]","[659.6632690429688, 656.0780639648438, 0.6148549914360046]","[649.368408203125, 446.1830749511719, 0.6245904564857483]","[738.5916748046875, 653.1965942382812, 0.4495948255062103]","[730.8077392578125, 463.2052917480469, 0.6505244374275208]","[754.6246948242188, 599.67138671875, 0.5811516046524048]","[758.516845703125, 497.4813537597656, 0.6236103177070618]","[828.9091796875, 636.2493896484375, 0.28164857625961304]","[830.6875, 462.9811096191406, 0.4010675847530365]","[808.3920288085938, 635.1033935546875, 0.2603074312210083]","[814.7698974609375, 484.1487121582031, 0.12451644986867905]","[-0.42479804777951846, 0.08271346951272122, -0.42468340202996735]","[-0.159167242623899, -8.302221327560053, 0.9066589330787245]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000014_RGB.png,"[447.00048828125, 545.4261474609375, 0.6659843325614929]","[435.6282653808594, 561.236328125, 0.6450533866882324]","[435.3811340332031, 531.543212890625, 0.659518301486969]","[453.76751708984375, 582.1700439453125, 0.5925963521003723]","[452.3939514160156, 513.3369750976562, 0.724039614200592]","[537.5419921875, 629.5693359375, 0.7723615765571594]","[537.5606689453125, 467.1463317871094, 0.7361072301864624]","[660.7421264648438, 656.2029418945312, 0.5968042612075806]","[648.3363647460938, 446.6373596191406, 0.6366117000579834]","[735.13134765625, 650.5110473632812, 0.5132730603218079]","[730.3519287109375, 463.8747863769531, 0.6546960473060608]","[756.2395629882812, 600.8414306640625, 0.5636767148971558]","[759.558837890625, 498.63238525390625, 0.6120744943618774]","[828.4913330078125, 636.8526611328125, 0.30015280842781067]","[830.8807373046875, 463.1005554199219, 0.4555569589138031]","[808.847412109375, 627.477294921875, 0.20850837230682373]","[805.7577514648438, 486.8478698730469, 0.16308137774467468]","[-0.7742781741119124, 0.06075915586125462, -0.40573198446316733]","[-0.15306220881579455, -8.34681512167458, 0.9302378457384545]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000015_RGB.png,"[447.4593811035156, 546.6486206054688, 0.677134096622467]","[436.12872314453125, 562.353759765625, 0.6533330082893372]","[435.7591857910156, 532.6045532226562, 0.6355432868003845]","[454.1916809082031, 582.43017578125, 0.602503776550293]","[452.7047424316406, 513.57373046875, 0.7278048992156982]","[538.150390625, 629.2518310546875, 0.7803499102592468]","[537.89794921875, 466.63055419921875, 0.722054123878479]","[662.9615478515625, 656.9749755859375, 0.5984997749328613]","[652.0672607421875, 446.63641357421875, 0.6043498516082764]","[737.4829711914062, 652.1311645507812, 0.44021734595298767]","[731.0762939453125, 463.0315856933594, 0.6513562798500061]","[764.1821899414062, 601.2645874023438, 0.6586031913757324]","[759.382568359375, 497.2361755371094, 0.6136372685432434]","[832.5478515625, 635.6907958984375, 0.32120704650878906]","[831.6885375976562, 462.8047180175781, 0.42631471157073975]","[810.7005004882812, 626.5822143554688, 0.19796496629714966]","[815.1548461914062, 483.4878845214844, 0.12311108410358429]","[-1.5965420818874572, 0.006894038539312212, -0.3733062618785378]","[-0.2959365973228002, -8.362575113966844, 0.934122686853424]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000016_RGB.png,"[447.9037170410156, 546.8653564453125, 0.6816579103469849]","[436.3724060058594, 562.6913452148438, 0.6571127772331238]","[435.81591796875, 532.7884521484375, 0.6395139694213867]","[454.5840148925781, 582.5641479492188, 0.6126094460487366]","[452.24761962890625, 513.3458862304688, 0.7270320653915405]","[538.5350341796875, 629.3717651367188, 0.782920777797699]","[538.1090698242188, 466.5043640136719, 0.7202994227409363]","[662.4611206054688, 657.515380859375, 0.5998169779777527]","[651.5194091796875, 446.65911865234375, 0.5972599983215332]","[736.8976440429688, 651.7184448242188, 0.44896188378334045]","[731.605224609375, 463.77850341796875, 0.6695054769515991]","[758.083251953125, 599.4979858398438, 0.5409901142120361]","[759.8078002929688, 497.1623840332031, 0.6047919988632202]","[831.2188110351562, 633.7808227539062, 0.4171096980571747]","[831.887451171875, 462.81903076171875, 0.4484557509422302]","[809.6531982421875, 626.42041015625, 0.20709672570228577]","[806.8908081054688, 477.84576416015625, 0.19732843339443207]","[-2.325917673570623, -0.02192966875293248, -0.32500727874534857]","[-0.3219429253306378, -8.339172139648014, 0.9348042122828493]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_1_ID09/RGB/000017_RGB.png,"[445.7080078125, 547.4994506835938, 0.698701024055481]","[435.4439697265625, 563.5185546875, 0.6820605993270874]","[434.30389404296875, 533.2938232421875, 0.6853451132774353]","[455.5651550292969, 583.2509765625, 0.6465355157852173]","[452.3556213378906, 512.994873046875, 0.7212671637535095]","[538.1283569335938, 628.555908203125, 0.756145715713501]","[538.0359497070312, 466.0500183105469, 0.7127134203910828]","[662.530029296875, 657.2593383789062, 0.6166542172431946]","[650.7495727539062, 446.6282958984375, 0.601763129234314]","[738.3524169921875, 651.885009765625, 0.4187832176685333]","[729.9198608398438, 463.1620788574219, 0.6655008792877197]","[755.344970703125, 599.6719360351562, 0.5606545209884644]","[758.3604125976562, 498.0639953613281, 0.6135807037353516]","[827.3643798828125, 635.7798461914062, 0.28675058484077454]","[832.3546752929688, 462.426513671875, 0.4511461555957794]","[808.8583984375, 634.698486328125, 0.2608105540275574]","[806.7155151367188, 477.5704650878906, 0.18544594943523407]","[-2.856063822244808, -0.062225540856365835, -0.23247077477932984]","[-0.2878063848504407, -8.29061889426442, 0.8971836046326782]"
