,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000000_RGB.png,"[524.9137573242188, 553.431640625, 0.47027286887168884]","[511.1477355957031, 569.9180297851562, 0.6057909727096558]","[510.2735595703125, 537.8834228515625, 0.4065554141998291]","[516.1174926757812, 590.9110717773438, 0.5265816450119019]","[518.2609252929688, 515.6265869140625, 0.695839524269104]","[582.302490234375, 616.3637084960938, 0.7160123586654663]","[594.0001220703125, 480.69964599609375, 0.6349374055862427]","[686.4329833984375, 655.6153564453125, 0.29617100954055786]","[714.8994140625, 460.21826171875, 0.46266183257102966]","[672.89599609375, 653.50537109375, 0.35862600803375244]","[673.6890869140625, 460.4369201660156, 0.3941328227519989]","[776.8029174804688, 599.0675048828125, 0.5283750891685486]","[782.7706298828125, 501.7833251953125, 0.4293674826622009]","[826.0985717773438, 641.1156616210938, 0.2748268246650696]","[829.5020751953125, 475.43524169921875, 0.3156850337982178]","[834.7922973632812, 638.727294921875, 0.09698903560638428]","[837.064208984375, 477.59429931640625, 0.07585900276899338]","[4.436003099872003, -0.4514126458291268, 1.4945108760136712]","[2.5158331165685053, 8.960957738787897, -0.23586144351894367]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000001_RGB.png,"[525.5465698242188, 553.533203125, 0.46480584144592285]","[512.7438354492188, 569.6344604492188, 0.6302666664123535]","[510.8701477050781, 538.43994140625, 0.37326735258102417]","[515.990966796875, 591.1024780273438, 0.4794832468032837]","[517.2313232421875, 516.025390625, 0.6815325021743774]","[576.5222778320312, 617.6658325195312, 0.7264152765274048]","[596.1953125, 480.5514831542969, 0.6316407918930054]","[669.6433715820312, 659.351806640625, 0.25419461727142334]","[716.3779907226562, 459.5356140136719, 0.40587469935417175]","[670.3155517578125, 655.658935546875, 0.325093150138855]","[676.4109497070312, 459.2524719238281, 0.3619770407676697]","[772.1223754882812, 599.372314453125, 0.5895824432373047]","[783.7573852539062, 500.7862854003906, 0.5627953410148621]","[824.463134765625, 642.0975341796875, 0.25840654969215393]","[826.92578125, 476.72100830078125, 0.2996852695941925]","[830.531982421875, 645.8342895507812, 0.10354458540678024]","[832.0128784179688, 477.9509582519531, 0.058641217648983]","[5.292133778377329, -0.28933502558662616, 0.8342002398692886]","[3.240109103787604, 8.470007342505792, -0.30802729895886183]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000002_RGB.png,"[525.6209716796875, 552.5719604492188, 0.49248531460762024]","[512.9337158203125, 568.6423950195312, 0.6584179401397705]","[510.9964904785156, 537.43896484375, 0.4113711714744568]","[516.78515625, 590.3724365234375, 0.5342825651168823]","[517.4534912109375, 515.6388549804688, 0.6830382347106934]","[576.4885864257812, 615.5794067382812, 0.7062485218048096]","[597.8555297851562, 479.0482482910156, 0.6338820457458496]","[652.89990234375, 666.8583374023438, 0.2730160355567932]","[711.9225463867188, 454.1336975097656, 0.40058058500289917]","[664.199951171875, 656.53076171875, 0.28460338711738586]","[682.4364013671875, 455.6368408203125, 0.3076060116291046]","[777.6788330078125, 598.19580078125, 0.5493316650390625]","[788.5968017578125, 499.73199462890625, 0.5705243349075317]","[826.9098510742188, 641.38671875, 0.22958368062973022]","[829.1046752929688, 473.7744445800781, 0.26928746700286865]","[829.845947265625, 645.283935546875, 0.09037041664123535]","[832.2249145507812, 478.4283447265625, 0.0488722026348114]","[5.3178546733803, -0.22451127010707672, 0.5106833520301041]","[3.844178244823027, 7.998039638094062, -0.5470759315487369]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000003_RGB.png,"[528.2378540039062, 548.9814453125, 0.6349606513977051]","[513.2984008789062, 565.6651611328125, 0.7106806039810181]","[511.6369934082031, 533.904541015625, 0.5447996258735657]","[517.5365600585938, 587.8804931640625, 0.5887580513954163]","[517.451904296875, 513.9169311523438, 0.6831930875778198]","[576.397216796875, 619.2699584960938, 0.6866778135299683]","[590.8720092773438, 478.7198181152344, 0.7094102501869202]","[691.2789306640625, 668.3554077148438, 0.3536740839481354]","[717.8516845703125, 435.9443054199219, 0.3754369616508484]","[653.1070556640625, 648.437744140625, 0.3805088698863983]","[702.4462280273438, 441.8881530761719, 0.4019821584224701]","[789.367919921875, 598.1011352539062, 0.6699792742729187]","[795.212890625, 501.18115234375, 0.5454556941986084]","[828.3020629882812, 629.5487670898438, 0.2061571329832077]","[834.1287841796875, 465.38775634765625, 0.31354984641075134]","[837.8607788085938, 636.1209106445312, 0.07160630822181702]","[837.9188232421875, 477.8805236816406, 0.04835220053792]","[5.15049111660458, -0.267888622481735, 0.24971403473287984]","[4.175041470998422, 7.845871160143969, -0.7630360194113421]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000004_RGB.png,"[528.4235229492188, 547.3942260742188, 0.6380468010902405]","[512.8646240234375, 565.8243408203125, 0.705699622631073]","[511.4892272949219, 532.7788696289062, 0.5867750644683838]","[519.0794677734375, 588.792724609375, 0.5544640421867371]","[518.085205078125, 511.92596435546875, 0.6597018241882324]","[581.5367431640625, 623.2858276367188, 0.6523548364639282]","[594.5850830078125, 475.9068908691406, 0.6893475651741028]","[711.6251220703125, 665.60498046875, 0.41798675060272217]","[727.8855590820312, 426.1654357910156, 0.4577404260635376]","[663.8675537109375, 652.5386352539062, 0.3863791227340698]","[701.6307983398438, 437.5053405761719, 0.4794469475746155]","[789.50048828125, 597.5697631835938, 0.6454381942749023]","[793.400390625, 500.3943176269531, 0.5485796928405762]","[824.3086547851562, 630.1227416992188, 0.19431939721107483]","[840.5106201171875, 467.93902587890625, 0.2263881266117096]","[834.8468627929688, 638.9277954101562, 0.05795193463563919]","[840.582275390625, 477.02752685546875, 0.04397788271307945]","[4.52148287872967, -0.22204497852091634, -0.62714700310556]","[3.9616667304740223, 7.856552619890648, -0.9188063163116936]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000005_RGB.png,"[525.9966430664062, 548.2219848632812, 0.6423245072364807]","[511.69659423828125, 565.424560546875, 0.7130305767059326]","[510.59375, 532.660400390625, 0.6756864786148071]","[518.7918090820312, 587.3820190429688, 0.620206356048584]","[517.61767578125, 512.5886840820312, 0.7125585079193115]","[582.2039794921875, 626.0924682617188, 0.7040765881538391]","[590.5723876953125, 475.2318420410156, 0.6381069421768188]","[672.6927490234375, 654.2568969726562, 0.44219404458999634]","[689.232177734375, 448.1388244628906, 0.6149196624755859]","[740.4776611328125, 681.7611083984375, 0.33710139989852905]","[743.5850830078125, 423.32977294921875, 0.3568580448627472]","[780.4880981445312, 600.40234375, 0.6418150663375854]","[776.4037475585938, 502.77618408203125, 0.5765250325202942]","[829.2951049804688, 635.6206665039062, 0.1030488982796669]","[839.9738159179688, 473.2821044921875, 0.1687193214893341]","[828.4218139648438, 636.6509399414062, 0.06536787748336792]","[834.5596313476562, 473.57806396484375, 0.10043954104185104]","[3.996390903183556, -0.13515145718923346, -1.3155633146906258]","[3.521998234683986, 7.716092358914108, -1.1899204864320143]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000006_RGB.png,"[527.0172119140625, 546.08349609375, 0.6547414660453796]","[511.62408447265625, 562.7876586914062, 0.7095547914505005]","[511.7498474121094, 529.5467529296875, 0.6871702671051025]","[518.5001831054688, 585.2058715820312, 0.6398931741714478]","[519.3641967773438, 511.46441650390625, 0.6499759554862976]","[579.0479736328125, 625.4171752929688, 0.6987863779067993]","[589.4290161132812, 475.8183898925781, 0.6686366200447083]","[689.3260498046875, 657.607177734375, 0.5856648683547974]","[701.649658203125, 449.0712890625, 0.6181978583335876]","[799.8806762695312, 685.5416259765625, 0.3546302318572998]","[788.9603881835938, 414.09576416015625, 0.40044084191322327]","[775.5347900390625, 597.8396606445312, 0.5282692313194275]","[776.9695434570312, 502.8435974121094, 0.5043210387229919]","[812.812744140625, 648.7084350585938, 0.15046793222427368]","[834.9524536132812, 485.5555419921875, 0.18640902638435364]","[830.461669921875, 674.7484130859375, 0.2078118622303009]","[828.9694213867188, 440.15826416015625, 0.22963370382785797]","[3.377044036049933, 0.304132691407354, -2.124471500837005]","[3.30164239047981, 7.62565650129253, -1.3160246796014168]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000007_RGB.png,"[526.0953979492188, 546.0928955078125, 0.6281207799911499]","[510.5455017089844, 562.046875, 0.6457459330558777]","[510.9088134765625, 528.7198486328125, 0.6284689903259277]","[516.5671997070312, 584.388427734375, 0.6796110272407532]","[518.6356201171875, 510.53582763671875, 0.6407540440559387]","[579.187255859375, 623.1710205078125, 0.576786458492279]","[589.3884887695312, 473.2541198730469, 0.620134174823761]","[707.6297607421875, 661.2965698242188, 0.6211309432983398]","[717.0413208007812, 447.25732421875, 0.47096380591392517]","[826.58740234375, 690.1657104492188, 0.3467318117618561]","[816.9412841796875, 419.8045654296875, 0.3475390076637268]","[789.7619018554688, 596.849365234375, 0.6534428596496582]","[790.9472045898438, 499.2099609375, 0.6016528010368347]","[829.8585205078125, 657.6304321289062, 0.06592234969139099]","[844.5989379882812, 478.417724609375, 0.13103537261486053]","[847.6360473632812, 679.3035888671875, 0.1252620667219162]","[844.2110595703125, 421.78509521484375, 0.12525585293769836]","[2.9688580251701264, 0.5255128809900477, -2.752200056958715]","[2.2922426686135773, 6.9562766324229575, -1.494467630660412]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000008_RGB.png,"[525.9154663085938, 545.7840576171875, 0.5764877796173096]","[510.17071533203125, 561.7726440429688, 0.5751270055770874]","[510.4150085449219, 528.6237182617188, 0.5832366943359375]","[514.7581787109375, 583.692626953125, 0.7044969201087952]","[517.3338012695312, 509.06903076171875, 0.6122134923934937]","[579.2626342773438, 623.25927734375, 0.5800292491912842]","[590.1254272460938, 472.3185729980469, 0.5903950929641724]","[719.1716918945312, 666.6776123046875, 0.5298687219619751]","[723.0609130859375, 445.3633117675781, 0.4405456483364105]","[837.156494140625, 686.2704467773438, 0.36006098985671997]","[822.825927734375, 428.378662109375, 0.3290921747684479]","[788.9739990234375, 598.64453125, 0.6410353183746338]","[789.8433837890625, 500.14471435546875, 0.5911381840705872]","[830.181396484375, 630.0388793945312, 0.09331773966550827]","[846.6361083984375, 482.7024230957031, 0.11752896755933762]","[850.6453247070312, 668.8822631835938, 0.10780271142721176]","[854.269287109375, 458.7842712402344, 0.10700412094593048]","[1.626269225710364, 0.4482361494254934, -3.8573249111108368]","[2.0282063004475184, 6.683071866583443, -1.5986647860766308]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_2_ID16/RGB/000009_RGB.png,"[522.5989379882812, 538.9215087890625, 0.5017989873886108]","[507.755615234375, 556.2342529296875, 0.33796581625938416]","[506.6063232421875, 523.5850219726562, 0.3563115894794464]","[515.6678466796875, 578.4859619140625, 0.6599932312965393]","[513.6885375976562, 503.9974670410156, 0.621006429195404]","[581.0408935546875, 622.8178100585938, 0.7636740207672119]","[590.4708862304688, 470.27996826171875, 0.6804409623146057]","[713.1663818359375, 657.7710571289062, 0.44725972414016724]","[722.40869140625, 450.123779296875, 0.5395705699920654]","[830.390869140625, 681.01318359375, 0.4272278845310211]","[816.5859375, 442.0068054199219, 0.35247355699539185]","[788.2557373046875, 601.2939453125, 0.6397007703781128]","[790.6721801757812, 501.8754577636719, 0.5724728107452393]","[826.9928588867188, 627.4682006835938, 0.14003442227840424]","[838.5808715820312, 484.6761474609375, 0.09266208857297897]","[847.1975708007812, 651.792236328125, 0.12204453349113464]","[851.2858276367188, 455.25677490234375, 0.1051134467124939]","[1.0193049879486098, -0.09663124674260405, -4.128785008624194]","[1.6635183992862743, 6.411449247683357, -1.6281024202746806]"
