,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000000_RGB.png,"[524.1229858398438, 548.5910034179688, 0.4638884365558624]","[512.3148803710938, 562.4761962890625, 0.7391424179077148]","[510.6325988769531, 533.557861328125, 0.6245582103729248]","[526.6858520507812, 575.4876708984375, 0.511557400226593]","[527.017578125, 511.0597229003906, 0.6203967332839966]","[602.4957275390625, 602.2587280273438, 0.7453158497810364]","[605.8853759765625, 474.776123046875, 0.6951077580451965]","[711.979736328125, 605.78955078125, 0.46953606605529785]","[708.226318359375, 476.6192932128906, 0.40876731276512146]","[793.9327392578125, 588.4591064453125, 0.3508087396621704]","[792.3743896484375, 500.092041015625, 0.3485852777957916]","[794.7489624023438, 572.18115234375, 0.516987144947052]","[796.6714477539062, 486.39794921875, 0.4624125063419342]","[850.5055541992188, 611.3768920898438, 0.08915819227695465]","[851.32177734375, 465.6064758300781, 0.09309819340705872]","[845.9580688476562, 584.5816040039062, 0.04105178639292717]","[846.1818237304688, 480.9696960449219, 0.06597228348255157]","[-3.3121039548057287, 0.5129912359765357, 0.888976717590874]","[0.30500984783200447, 5.526450521617247, 0.807487798816183]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000001_RGB.png,"[524.2177124023438, 549.221435546875, 0.46656665205955505]","[512.5077514648438, 563.2705078125, 0.7394071221351624]","[510.7748107910156, 534.7088623046875, 0.5986392498016357]","[526.6063842773438, 575.6526489257812, 0.5220618844032288]","[527.09326171875, 511.55133056640625, 0.6205792427062988]","[601.5902099609375, 601.891357421875, 0.7583173513412476]","[605.2447509765625, 475.33489990234375, 0.6943981051445007]","[707.792724609375, 606.0507202148438, 0.4690643548965454]","[706.23095703125, 477.0960693359375, 0.39520323276519775]","[790.6470947265625, 587.193603515625, 0.37574565410614014]","[790.2460327148438, 500.7691650390625, 0.32967624068260193]","[794.86767578125, 571.4640502929688, 0.49891507625579834]","[796.5306396484375, 487.8914489746094, 0.47204554080963135]","[850.28271484375, 611.14501953125, 0.08670558035373688]","[851.4544677734375, 465.5580749511719, 0.0879083201289177]","[847.0825805664062, 574.154296875, 0.044880736619234085]","[845.6065673828125, 480.9772644042969, 0.06515935808420181]","[-3.3226949149235114, 0.576142557947316, 0.8980605754443366]","[0.31239321576436196, 5.527882693952025, 0.8181244906088432]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000002_RGB.png,"[524.1203002929688, 549.00146484375, 0.45660772919654846]","[511.9698791503906, 563.290283203125, 0.7362459301948547]","[510.4689025878906, 534.1179809570312, 0.6082575917243958]","[526.3082885742188, 575.876220703125, 0.5371633172035217]","[527.224609375, 511.268798828125, 0.6258238554000854]","[600.6746826171875, 602.6159057617188, 0.7440049052238464]","[604.3523559570312, 474.9823913574219, 0.7028120160102844]","[707.6509399414062, 605.032958984375, 0.4838985800743103]","[705.7630615234375, 477.4788818359375, 0.40253007411956787]","[790.3865966796875, 585.5015258789062, 0.3645637631416321]","[791.6812133789062, 502.1175231933594, 0.3357705771923065]","[793.63818359375, 571.8182373046875, 0.5296245217323303]","[795.712158203125, 485.96636962890625, 0.46695849299430847]","[850.0435791015625, 611.9666748046875, 0.10536989569664001]","[853.9581909179688, 472.867919921875, 0.09072645008563995]","[847.1412353515625, 572.9480590820312, 0.04326325282454491]","[845.6793823242188, 481.25762939453125, 0.07061205059289932]","[-3.4050779358664673, 0.6900927894419632, 0.8881627934447867]","[0.3165042454969805, 5.520917280462992, 0.8231180408913145]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000003_RGB.png,"[524.7523803710938, 549.4878540039062, 0.5059961080551147]","[512.6671142578125, 563.559814453125, 0.7546391487121582]","[511.3201599121094, 535.06884765625, 0.6031460762023926]","[526.3436279296875, 575.9138793945312, 0.5352094173431396]","[527.403076171875, 511.87005615234375, 0.6389459371566772]","[601.1827392578125, 603.0799560546875, 0.7318076491355896]","[604.4329833984375, 475.89483642578125, 0.7025194764137268]","[707.4716186523438, 604.2723999023438, 0.4456008970737457]","[704.58837890625, 477.29571533203125, 0.3764834403991699]","[791.5184936523438, 585.6620483398438, 0.3700695037841797]","[792.0960693359375, 502.0518493652344, 0.3436754643917084]","[792.8599243164062, 572.3602905273438, 0.5430601835250854]","[795.6403198242188, 487.52294921875, 0.4779214560985565]","[850.1407470703125, 611.76611328125, 0.1007360965013504]","[854.131591796875, 474.1074523925781, 0.07965987920761108]","[846.796630859375, 572.57861328125, 0.04277004301548004]","[845.9143676757812, 482.2338562011719, 0.06300673633813858]","[-3.4903719364382932, 0.5317337837269192, 0.8222726082489]","[0.31021285801820875, 5.516039397793852, 0.8446115234633282]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000004_RGB.png,"[525.2786254882812, 549.7107543945312, 0.5235064625740051]","[513.2344360351562, 563.70166015625, 0.7651923894882202]","[512.1769409179688, 535.7581787109375, 0.6141418218612671]","[526.1072387695312, 576.0927734375, 0.5373992919921875]","[527.4507446289062, 512.6620483398438, 0.6346541047096252]","[602.4514770507812, 602.4857177734375, 0.734173595905304]","[604.5126342773438, 477.0519714355469, 0.6960981488227844]","[707.3635864257812, 604.8844604492188, 0.4534427225589752]","[705.2442626953125, 477.2862548828125, 0.36958104372024536]","[791.9432983398438, 585.644287109375, 0.37361398339271545]","[791.3543090820312, 502.2535095214844, 0.3387203812599182]","[793.404296875, 571.8121948242188, 0.5264365077018738]","[795.651611328125, 487.535888671875, 0.4731075167655945]","[849.2843627929688, 612.3134765625, 0.11304304748773575]","[853.6476440429688, 473.07403564453125, 0.09167604893445969]","[844.1732177734375, 583.3137817382812, 0.04993848130106926]","[844.9668579101562, 481.2068786621094, 0.06801380962133408]","[-3.2638010023124595, 0.16979023963463746, 0.8630893643305624]","[0.2994336377356303, 5.50848523519651, 0.8721342961455302]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000005_RGB.png,"[526.1787109375, 551.014404296875, 0.5250853300094604]","[513.8228149414062, 564.7931518554688, 0.7894319891929626]","[513.2576904296875, 537.6173706054688, 0.5936701893806458]","[526.1697387695312, 576.0193481445312, 0.5347649455070496]","[527.7691040039062, 513.5093994140625, 0.6581066846847534]","[601.4321899414062, 602.0307006835938, 0.7579988837242126]","[603.5385131835938, 476.3487243652344, 0.7090056538581848]","[703.672119140625, 604.3444213867188, 0.5036978125572205]","[701.5482177734375, 473.37640380859375, 0.5177165269851685]","[789.9888305664062, 586.435791015625, 0.40071341395378113]","[787.848388671875, 500.52874755859375, 0.3376132547855377]","[790.5673828125, 571.0650024414062, 0.5349540114402771]","[793.563720703125, 486.9339599609375, 0.5089075565338135]","[848.354736328125, 610.9772338867188, 0.11661237478256226]","[854.1294555664062, 474.1932067871094, 0.10537207871675491]","[845.6001586914062, 574.8572387695312, 0.051300812512636185]","[845.3679809570312, 481.07208251953125, 0.07214389741420746]","[-2.2753505391668343, 0.16330960836680933, 0.8619854076043965]","[0.31535770122453766, 5.20078061904434, 0.8903169009074128]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000006_RGB.png,"[525.7650756835938, 549.959228515625, 0.5541314482688904]","[512.8826904296875, 563.83740234375, 0.7607582807540894]","[512.598388671875, 535.460205078125, 0.6300885677337646]","[525.40283203125, 576.5860595703125, 0.5556663870811462]","[527.5848388671875, 512.74853515625, 0.6538177728652954]","[599.937255859375, 603.234619140625, 0.743805468082428]","[603.0630493164062, 475.16143798828125, 0.7246744632720947]","[703.3453979492188, 604.3602905273438, 0.5198925733566284]","[701.2864379882812, 471.8702697753906, 0.541664183139801]","[788.2008666992188, 583.5009765625, 0.39784106612205505]","[783.4093627929688, 501.0337219238281, 0.3034815788269043]","[791.7918701171875, 570.8432006835938, 0.536343514919281]","[794.3179321289062, 485.2508544921875, 0.5024629831314087]","[847.4462280273438, 609.8698120117188, 0.11230212450027466]","[852.8825073242188, 473.3003234863281, 0.12733499705791473]","[844.417236328125, 573.8550415039062, 0.04932333528995514]","[843.963134765625, 481.1564025878906, 0.0705815851688385]","[-0.42511210127572974, 0.5222725051830491, 0.7988253571381967]","[0.30657228062253317, 5.198573370032241, 0.8958930927125188]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000007_RGB.png,"[525.9951171875, 550.6202392578125, 0.5511828660964966]","[512.9629516601562, 564.5770263671875, 0.7587910294532776]","[512.6700439453125, 536.741455078125, 0.6064599752426147]","[525.2260131835938, 576.7496948242188, 0.529952347278595]","[527.3612670898438, 513.3184204101562, 0.6442471742630005]","[599.8082275390625, 603.4781494140625, 0.7454436421394348]","[602.613037109375, 475.7618713378906, 0.7261166572570801]","[701.9841918945312, 604.6697998046875, 0.5292856693267822]","[700.745849609375, 472.0652770996094, 0.5365777611732483]","[786.5994262695312, 584.2219848632812, 0.39368322491645813]","[784.701171875, 501.9926452636719, 0.3035259544849396]","[791.4401245117188, 572.2398071289062, 0.5547407865524292]","[793.6637573242188, 487.2660217285156, 0.5210885405540466]","[848.0865478515625, 610.9302978515625, 0.11907488852739334]","[853.4378662109375, 474.72064208984375, 0.0983288511633873]","[844.0877685546875, 573.4837036132812, 0.0475461483001709]","[844.5384521484375, 482.40362548828125, 0.06779666244983673]","[2.828515601530848, 0.8931404171146443, 0.6075985655538735]","[0.29338401334779984, 5.205670181408644, 0.9182984550963962]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000008_RGB.png,"[526.7568969726562, 550.73828125, 0.5528081655502319]","[513.3260498046875, 564.3665161132812, 0.7473350167274475]","[513.34765625, 536.5286254882812, 0.6156230568885803]","[525.6058959960938, 576.3252563476562, 0.5343193411827087]","[528.2301635742188, 512.618408203125, 0.6631566882133484]","[599.1633911132812, 602.96533203125, 0.7648842930793762]","[603.08251953125, 474.74493408203125, 0.7240373492240906]","[701.8185424804688, 605.1187133789062, 0.5274206399917603]","[702.2813110351562, 471.3255615234375, 0.5693792700767517]","[789.0719604492188, 583.935302734375, 0.3965674936771393]","[787.6848754882812, 499.772705078125, 0.3552911579608917]","[791.184326171875, 571.7556762695312, 0.553850531578064]","[793.564453125, 485.73052978515625, 0.515807569026947]","[848.296142578125, 610.2227783203125, 0.12863995134830475]","[853.4572143554688, 473.6266784667969, 0.13293232023715973]","[845.2505493164062, 571.6724853515625, 0.047727543860673904]","[845.200439453125, 481.31036376953125, 0.07127854973077774]","[5.263617529992945, 0.9706226846900887, 0.4460728291819826]","[0.30197120829674456, 5.118572101898202, 0.9453768730818275]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000009_RGB.png,"[528.3817138671875, 552.0711059570312, 0.5553663969039917]","[514.5968627929688, 565.4871826171875, 0.7731328010559082]","[514.8403930664062, 538.1163330078125, 0.5505480170249939]","[525.0521240234375, 576.537109375, 0.5096562504768372]","[528.159912109375, 513.0260620117188, 0.6607877612113953]","[599.0255737304688, 602.2332153320312, 0.7732548713684082]","[603.0353393554688, 474.47479248046875, 0.7180662155151367]","[702.1583862304688, 605.6194458007812, 0.5164452195167542]","[702.7138061523438, 472.1590576171875, 0.5568720698356628]","[788.7069702148438, 586.2025146484375, 0.4011990427970886]","[788.1619262695312, 499.5303039550781, 0.3643951416015625]","[791.9957885742188, 570.6878051757812, 0.5385575294494629]","[794.499755859375, 485.8570251464844, 0.5005559325218201]","[848.7696533203125, 609.283935546875, 0.1168164536356926]","[854.0692138671875, 473.7322998046875, 0.1295880675315857]","[846.4256591796875, 572.9930419921875, 0.0482695996761322]","[845.8386840820312, 481.19866943359375, 0.0725180134177208]","[7.896415380536488, 0.9558797520615279, 0.36672015516225137]","[0.36614123603480453, 5.005886335684616, 0.9646565353909176]"
