,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000000_RGB.png,"[523.6340942382812, 565.0516357421875, 0.5146604180335999]","[509.9583435058594, 580.48486328125, 0.6340510845184326]","[509.0252685546875, 548.2578125, 0.5541113018989563]","[514.8762817382812, 599.9185791015625, 0.7125473022460938]","[514.7259521484375, 528.5487670898438, 0.7008705735206604]","[594.814453125, 625.3262329101562, 0.7145746946334839]","[589.5706787109375, 489.1036071777344, 0.5592687726020813]","[718.5440063476562, 634.4019165039062, 0.5168790221214294]","[710.9252319335938, 470.9414367675781, 0.5212640166282654]","[802.187255859375, 625.5880737304688, 0.29577189683914185]","[787.2284545898438, 489.6336364746094, 0.21633070707321167]","[813.16796875, 602.274658203125, 0.3838711082935333]","[812.4094848632812, 509.4463195800781, 0.42086338996887207]","[833.6095581054688, 637.63623046875, 0.08541464805603027]","[838.6580810546875, 486.0450439453125, 0.1539437621831894]","[837.4930419921875, 627.985595703125, 0.05352194607257843]","[840.5922241210938, 496.00201416015625, 0.10715364664793015]","[-0.04896350583902203, -0.7195393909501726, -0.8692319855002604]","[2.8582837014339475, 1.0996712516367073, 1.0304467336938388]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000001_RGB.png,"[523.8089599609375, 565.9345092773438, 0.5468630194664001]","[510.37872314453125, 581.1393432617188, 0.6450056433677673]","[509.3879699707031, 548.8461303710938, 0.5542947053909302]","[514.9738159179688, 599.68505859375, 0.716731607913971]","[515.0397338867188, 529.0156860351562, 0.7227779030799866]","[593.79248046875, 625.0511474609375, 0.6989776492118835]","[588.0713500976562, 488.705810546875, 0.5125537514686584]","[714.2874145507812, 634.880859375, 0.5830451250076294]","[712.90087890625, 471.0361022949219, 0.5190058350563049]","[801.8140869140625, 631.3665161132812, 0.38300493359565735]","[786.2150268554688, 481.2277526855469, 0.30331408977508545]","[816.3510131835938, 602.5066528320312, 0.6305443048477173]","[813.7157592773438, 507.04510498046875, 0.4466307461261749]","[833.5034790039062, 629.3538818359375, 0.09937448799610138]","[836.3323974609375, 487.05755615234375, 0.1454925388097763]","[838.2566528320312, 627.4779663085938, 0.06098135560750961]","[840.2079467773438, 495.6502990722656, 0.11010407656431198]","[0.3058884222756379, -0.8053319897032538, -0.9145648987197892]","[2.9188569405111107, 1.09344622996817, 1.0494577430030763]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000002_RGB.png,"[524.5053100585938, 565.8021850585938, 0.5628747344017029]","[510.8971252441406, 581.28466796875, 0.6651783585548401]","[510.3290100097656, 549.2874755859375, 0.567611038684845]","[515.30615234375, 600.5089721679688, 0.6962289214134216]","[515.771484375, 529.35107421875, 0.7166920304298401]","[594.8379516601562, 625.2452392578125, 0.6999430656433105]","[589.4014892578125, 489.69940185546875, 0.5591098666191101]","[719.34765625, 635.8248291015625, 0.5753524899482727]","[709.1564331054688, 473.9148864746094, 0.41651588678359985]","[807.5441284179688, 633.2775268554688, 0.32235750555992126]","[784.0186767578125, 490.29486083984375, 0.19441603124141693]","[816.3338012695312, 601.4022827148438, 0.5910615921020508]","[810.1983032226562, 503.8489074707031, 0.40339845418930054]","[833.9622802734375, 637.3350219726562, 0.0817868560552597]","[835.8310546875, 482.1356506347656, 0.18380720913410187]","[839.6183471679688, 630.9666748046875, 0.06311588734388351]","[839.1947631835938, 492.1883239746094, 0.11097736656665802]","[0.3219923128247653, -0.8007078338876347, -0.933141969372275]","[2.9958961235085235, 1.1443914167183635, 0.9551502749358775]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000003_RGB.png,"[524.3320922851562, 565.9209594726562, 0.5413332581520081]","[510.1590881347656, 582.1495361328125, 0.6395958662033081]","[509.6183166503906, 549.4414672851562, 0.5245075821876526]","[513.9674072265625, 601.8906860351562, 0.6957455277442932]","[514.9605102539062, 528.533203125, 0.6860688328742981]","[594.9036865234375, 626.5098876953125, 0.6970113515853882]","[590.0513916015625, 488.87677001953125, 0.5130376219749451]","[714.4519653320312, 639.8866577148438, 0.3801095187664032]","[699.4376220703125, 474.9062194824219, 0.46905142068862915]","[767.1302490234375, 625.9652709960938, 0.2316368818283081]","[762.2098388671875, 483.9493103027344, 0.22948108613491058]","[804.0744018554688, 607.1502075195312, 0.503983736038208]","[795.8816528320312, 504.8310241699219, 0.345680832862854]","[829.0036010742188, 642.2479248046875, 0.15689964592456818]","[834.6947631835938, 482.0309753417969, 0.20780348777770996]","[832.2645263671875, 630.97314453125, 0.07253116369247437]","[833.5357055664062, 486.4076843261719, 0.11225894838571548]","[0.0739446351989456, -0.7018513744805324, -0.5966171837831027]","[3.0158599190246242, 1.1677416112721932, 0.8988998179692005]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000004_RGB.png,"[524.2672119140625, 565.9263916015625, 0.5529130697250366]","[509.9794921875, 581.948974609375, 0.6585318446159363]","[509.59613037109375, 549.4989013671875, 0.5588088035583496]","[513.7587280273438, 602.2632446289062, 0.6968911290168762]","[515.3396606445312, 529.1629028320312, 0.7076629400253296]","[592.28369140625, 626.7777099609375, 0.664072573184967]","[587.6056518554688, 492.25836181640625, 0.5254533290863037]","[697.4354248046875, 645.9725952148438, 0.4934341609477997]","[702.0632934570312, 478.6378479003906, 0.3790127635002136]","[744.8016967773438, 642.4861450195312, 0.337820440530777]","[762.725341796875, 484.072265625, 0.2931540906429291]","[778.1416625976562, 605.4467163085938, 0.4029477536678314]","[778.826904296875, 512.3510131835938, 0.43600213527679443]","[815.74560546875, 640.9894409179688, 0.32238709926605225]","[822.720703125, 506.18499755859375, 0.4967462122440338]","[826.1026000976562, 633.2147827148438, 0.1469777673482895]","[830.356201171875, 507.7514343261719, 0.2322814017534256]","[0.291434190404849, -0.7786373926210588, -0.41367608955485796]","[3.067375071586585, 1.2398511114971746, 0.8327452531845876]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000005_RGB.png,"[525.4078979492188, 564.22119140625, 0.5613261461257935]","[510.8013916015625, 579.7520751953125, 0.6886707544326782]","[510.3904113769531, 547.4868774414062, 0.612438440322876]","[514.2434692382812, 599.0194702148438, 0.681073784828186]","[515.8139038085938, 529.4820556640625, 0.7068912386894226]","[592.210693359375, 625.8456420898438, 0.6456615328788757]","[591.5179443359375, 493.3068542480469, 0.604258120059967]","[680.0587768554688, 644.344970703125, 0.49068889021873474]","[691.8147583007812, 474.0556335449219, 0.4864586591720581]","[752.2122192382812, 657.0184326171875, 0.38520941138267517]","[724.00390625, 461.6724548339844, 0.3709173798561096]","[789.6610717773438, 600.232666015625, 0.5738908648490906]","[791.7928466796875, 511.03814697265625, 0.5421765446662903]","[822.3626098632812, 612.8343505859375, 0.42503443360328674]","[822.4547119140625, 500.6444091796875, 0.4434073865413666]","[828.7955322265625, 619.9075317382812, 0.1457536220550537]","[835.8834838867188, 500.43963623046875, 0.1416415274143219]","[0.36012991211184414, -0.8065275134417123, -0.34542811086357184]","[3.2694289226015236, 1.495220023634579, 0.8203544797697604]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000006_RGB.png,"[524.550048828125, 564.151611328125, 0.5497576594352722]","[509.6975402832031, 579.4667358398438, 0.6625616550445557]","[508.8099365234375, 546.5591430664062, 0.5768663883209229]","[514.6211547851562, 597.3246459960938, 0.6801248788833618]","[515.3430786132812, 528.4093017578125, 0.7011939883232117]","[590.8983154296875, 624.436767578125, 0.6383967995643616]","[589.6553955078125, 488.5045471191406, 0.632229208946228]","[681.4398803710938, 647.8106689453125, 0.503707766532898]","[700.5767211914062, 465.47613525390625, 0.48216956853866577]","[745.732666015625, 664.7177734375, 0.5114625096321106]","[715.365478515625, 458.7947082519531, 0.31200048327445984]","[801.912109375, 603.0645751953125, 0.6761990189552307]","[801.186767578125, 510.6737060546875, 0.4691818356513977]","[827.6243896484375, 614.8014526367188, 0.3615555465221405]","[823.033935546875, 501.5890808105469, 0.5986185669898987]","[831.6471557617188, 618.87548828125, 0.13994640111923218]","[831.7661743164062, 506.9987487792969, 0.13359804451465607]","[0.24964419939001825, -0.7552520949945992, -0.4651344801502468]","[3.297227695545956, 1.6060519860138707, 0.7692947866017222]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000007_RGB.png,"[525.8270874023438, 562.1736450195312, 0.5612291693687439]","[511.0003967285156, 577.7811889648438, 0.6521410346031189]","[509.59130859375, 545.7335815429688, 0.6232086420059204]","[516.5474853515625, 596.9204711914062, 0.6504559516906738]","[516.6038208007812, 528.0913696289062, 0.695602297782898]","[594.4967041015625, 624.272216796875, 0.6914916038513184]","[585.6934204101562, 490.914794921875, 0.46984294056892395]","[709.1979370117188, 657.1229858398438, 0.3642595112323761]","[702.354736328125, 469.4953918457031, 0.48782965540885925]","[714.70654296875, 675.9526977539062, 0.5383345484733582]","[692.2836303710938, 459.568115234375, 0.35359275341033936]","[809.0689086914062, 603.3009643554688, 0.6509069800376892]","[812.4151000976562, 509.1084289550781, 0.5806128978729248]","[826.541259765625, 623.5903930664062, 0.4239400029182434]","[823.72900390625, 500.2753601074219, 0.565018355846405]","[845.6119384765625, 618.72119140625, 0.07439365983009338]","[835.1798095703125, 506.8554992675781, 0.08163707703351974]","[0.8516369446175024, -0.8132318848191655, -0.06578020511773623]","[3.207999739359058, 1.918462568187166, 1.0568406510375852]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000008_RGB.png,"[525.0176391601562, 560.8994140625, 0.5307844877243042]","[510.226318359375, 576.4497680664062, 0.6170884370803833]","[508.6816711425781, 544.8345947265625, 0.6016399264335632]","[516.228271484375, 595.5120849609375, 0.6765894293785095]","[515.9698486328125, 527.874267578125, 0.6944582462310791]","[595.1417236328125, 622.4229736328125, 0.6784627437591553]","[585.2371215820312, 491.52203369140625, 0.48982319235801697]","[718.7698974609375, 670.177490234375, 0.6015517115592957]","[699.2258911132812, 471.52227783203125, 0.47232696413993835]","[700.2068481445312, 676.5757446289062, 0.6430261135101318]","[693.5283813476562, 459.09185791015625, 0.36927247047424316]","[810.8309936523438, 601.354248046875, 0.6247697472572327]","[812.8665771484375, 507.66021728515625, 0.5623319745063782]","[824.0233154296875, 623.089111328125, 0.4332781136035919]","[820.2099609375, 501.927490234375, 0.6061569452285767]","[847.6460571289062, 616.4410400390625, 0.09105771780014038]","[833.7116088867188, 501.17376708984375, 0.10525596886873245]","[2.3678296941817982, -0.8210683636510929, 0.301890146458179]","[3.191603781902508, 1.9138295854977263, 1.1041344404326472]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000009_RGB.png,"[524.3257446289062, 561.5702514648438, 0.4940073490142822]","[509.3198547363281, 576.7042846679688, 0.5855464935302734]","[508.3004455566406, 544.99462890625, 0.5849738717079163]","[514.679931640625, 595.6064453125, 0.6938269138336182]","[515.107421875, 528.2686767578125, 0.6892145276069641]","[589.9244384765625, 621.2025146484375, 0.5792964100837708]","[583.8988647460938, 490.7578430175781, 0.4610155522823334]","[691.227783203125, 661.6441650390625, 0.45160090923309326]","[697.9337158203125, 467.10546875, 0.43613702058792114]","[686.6766357421875, 674.5240478515625, 0.6507266163825989]","[695.9219970703125, 455.90667724609375, 0.3607065975666046]","[810.5320434570312, 603.341552734375, 0.6355728507041931]","[814.833740234375, 508.9612121582031, 0.5628693699836731]","[828.9039916992188, 624.5039672851562, 0.44126564264297485]","[816.8384399414062, 500.3551025390625, 0.6020427942276001]","[845.51171875, 614.3445434570312, 0.1278063803911209]","[834.3973999023438, 500.38824462890625, 0.15677540004253387]","[3.4291741649174026, -0.5219523720027657, 0.38980210538759313]","[3.187862039364615, 1.9445815095754724, 1.1161060626173556]"
10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_1_ID19/RGB/000010_RGB.png,"[526.3526611328125, 562.4528198242188, 0.5314518213272095]","[511.2127990722656, 578.1907958984375, 0.6434136629104614]","[510.2857971191406, 546.5984497070312, 0.6018445491790771]","[515.5322875976562, 597.4695434570312, 0.6605650782585144]","[516.4600219726562, 528.8229370117188, 0.6869997978210449]","[592.2063598632812, 620.6475219726562, 0.512651264667511]","[586.935791015625, 497.2658386230469, 0.5701611638069153]","[683.1342163085938, 663.4197998046875, 0.5472005009651184]","[700.3982543945312, 467.60272216796875, 0.4443216323852539]","[660.8633422851562, 670.4345092773438, 0.46599245071411133]","[696.1800537109375, 453.5592041015625, 0.3258719742298126]","[808.4965209960938, 604.5765380859375, 0.6195088028907776]","[810.3900756835938, 510.56463623046875, 0.530385434627533]","[825.5934448242188, 622.755615234375, 0.33744779229164124]","[814.2847900390625, 500.01165771484375, 0.56333988904953]","[848.9534912109375, 612.3654174804688, 0.11379224807024002]","[834.4613647460938, 499.6075439453125, 0.1336074024438858]","[2.51875754845401, 1.123208900866383, 1.591052032859223]","[3.419089314013737, 2.0993960550354016, 1.478920453413347]"
