,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000000_RGB.png,"[524.8392944335938, 573.764404296875, 0.406719446182251]","[510.4780578613281, 585.7421264648438, 0.6222001314163208]","[509.0474853515625, 557.19482421875, 0.3372131288051605]","[519.400146484375, 593.0301513671875, 0.4570288360118866]","[520.882080078125, 527.8723754882812, 0.612744927406311]","[596.8130493164062, 625.7284545898438, 0.6855693459510803]","[593.2703857421875, 478.6120300292969, 0.764313280582428]","[735.8453369140625, 622.4822387695312, 0.6218979954719543]","[732.6029052734375, 462.5604553222656, 0.6294704079627991]","[816.0709838867188, 588.543701171875, 0.41966497898101807]","[821.4480590820312, 512.4069213867188, 0.4290291666984558]","[789.5823364257812, 593.8687133789062, 0.639628529548645]","[783.4058837890625, 494.515869140625, 0.6631650924682617]","[835.3394165039062, 621.2869873046875, 0.13711701333522797]","[833.3903198242188, 472.9333801269531, 0.2544400095939636]","[853.6517944335938, 562.2418212890625, 0.05949334055185318]","[854.3247680664062, 514.2266235351562, 0.07631085067987442]","[0.45428011322979217, -7.401161365893218, 8.682796728222433]","[3.374176808597149, 4.700289137184476, 4.369017227969126]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000001_RGB.png,"[523.9059448242188, 574.0262451171875, 0.4187653660774231]","[509.7861022949219, 586.1422119140625, 0.6163583993911743]","[508.05120849609375, 558.0234985351562, 0.35646381974220276]","[518.5003662109375, 592.5390625, 0.46676865220069885]","[518.7340698242188, 529.0590209960938, 0.6566718220710754]","[597.4229736328125, 625.1923828125, 0.6893274784088135]","[593.9982299804688, 478.3762512207031, 0.7688952088356018]","[736.5698852539062, 622.4873657226562, 0.6673615574836731]","[732.0311889648438, 463.1301574707031, 0.6668065786361694]","[815.6121215820312, 584.1027221679688, 0.3733466565608978]","[821.2267456054688, 510.8141174316406, 0.4143414795398712]","[791.3969116210938, 594.2429809570312, 0.6417750716209412]","[784.365478515625, 494.84283447265625, 0.6812931895256042]","[835.7288818359375, 620.9500732421875, 0.12562936544418335]","[833.2352905273438, 464.5653381347656, 0.25829026103019714]","[854.0380859375, 559.3385620117188, 0.05741000920534134]","[855.2487182617188, 513.5087890625, 0.07111402601003647]","[8.918732967563253, -11.082721875008252, 18.729644651589517]","[3.3951605518321513, 4.452728305105508, 4.115025093244618]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000002_RGB.png,"[527.13671875, 581.49462890625, 0.6691582202911377]","[512.5506591796875, 592.5681762695312, 0.4837396740913391]","[510.9454040527344, 565.128662109375, 0.6724170446395874]","[519.2564086914062, 592.13916015625, 0.43060800433158875]","[517.5886840820312, 532.6710815429688, 0.7440029978752136]","[597.24267578125, 623.767578125, 0.6795656681060791]","[591.5546264648438, 476.0171203613281, 0.724035918712616]","[728.2278442382812, 624.8839721679688, 0.6862536072731018]","[726.9277954101562, 461.6700744628906, 0.6403729319572449]","[817.31005859375, 587.0632934570312, 0.411503404378891]","[818.5975952148438, 510.7326965332031, 0.4497971534729004]","[795.8820190429688, 594.9244995117188, 0.5822506546974182]","[788.289306640625, 492.72113037109375, 0.6836606860160828]","[837.8738403320312, 625.3085327148438, 0.10549189895391464]","[834.1214599609375, 461.5378723144531, 0.20690031349658966]","[855.4899291992188, 559.5136108398438, 0.043628327548503876]","[856.3673095703125, 513.8614501953125, 0.05812080204486847]","[13.52168595991314, -11.58734825193503, 26.724461751471548]","[3.39659536563611, 4.467589671569305, 4.220370261518868]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000003_RGB.png,"[530.2138061523438, 583.826416015625, 0.6327962279319763]","[514.60791015625, 594.4764404296875, 0.5646326541900635]","[513.1806640625, 567.8246459960938, 0.7392815947532654]","[521.0726318359375, 592.8971557617188, 0.4110066294670105]","[519.6284790039062, 533.4849853515625, 0.7137086391448975]","[595.9859619140625, 622.3583984375, 0.6491473913192749]","[588.791259765625, 476.360107421875, 0.6490020751953125]","[730.8511962890625, 632.1338500976562, 0.5763888359069824]","[721.2300415039062, 459.9290466308594, 0.6622551679611206]","[808.7534790039062, 590.6276245117188, 0.4577978253364563]","[812.1883544921875, 518.3215942382812, 0.32550933957099915]","[799.2468872070312, 592.2211303710938, 0.4866192042827606]","[791.4492797851562, 492.4797668457031, 0.632236123085022]","[837.5887451171875, 624.3469848632812, 0.09896751493215561]","[835.6160278320312, 472.0111389160156, 0.21645426750183105]","[849.8031616210938, 563.97412109375, 0.04084048792719841]","[852.3758544921875, 517.3710327148438, 0.06493876874446869]","[15.717339481229184, -10.29993687734244, 33.44288555260712]","[3.6490093651744875, 4.727880757433021, 4.451846602882494]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000004_RGB.png,"[533.2479858398438, 595.043701171875, 0.6093577146530151]","[518.4557495117188, 601.098876953125, 0.6207495331764221]","[516.1751708984375, 580.6668090820312, 0.7270600199699402]","[524.7479858398438, 592.61669921875, 0.4073764681816101]","[520.7894897460938, 539.5863647460938, 0.4612056016921997]","[593.83154296875, 622.365478515625, 0.595903754234314]","[590.1783447265625, 476.6614074707031, 0.770106315612793]","[717.8460083007812, 644.6558837890625, 0.6973341703414917]","[720.8213500976562, 457.5191955566406, 0.6386740207672119]","[792.9580688476562, 593.7357177734375, 0.42892545461654663]","[802.5980224609375, 527.8455810546875, 0.2607240676879883]","[812.5198364257812, 595.4688110351562, 0.5363929867744446]","[804.8553466796875, 496.611572265625, 0.6459960341453552]","[838.4468994140625, 624.7044677734375, 0.046862270683050156]","[836.783203125, 476.7986145019531, 0.12443582713603973]","[842.2338256835938, 568.2088623046875, 0.027351047843694687]","[848.8294067382812, 498.5398254394531, 0.030716603621840477]","[16.90252420808768, -8.166980964014668, 38.68018987873343]","[4.901598571301143, 4.939762596284567, 4.83456954212899]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000005_RGB.png,"[537.0511474609375, 603.0916137695312, 0.5755417346954346]","[521.7747192382812, 606.0505981445312, 0.4764021635055542]","[520.015625, 588.0855712890625, 0.461137056350708]","[526.5952758789062, 592.55810546875, 0.38475313782691956]","[524.2223510742188, 546.080810546875, 0.5578657984733582]","[595.8140258789062, 625.36962890625, 0.6815347075462341]","[591.8865356445312, 478.02984619140625, 0.6640661358833313]","[714.0435791015625, 652.5036010742188, 0.5665610432624817]","[715.3087158203125, 454.4488830566406, 0.5757777094841003]","[781.4986572265625, 612.6212768554688, 0.40188032388687134]","[800.8216552734375, 508.5584411621094, 0.2878211736679077]","[806.353759765625, 595.4708251953125, 0.660508394241333]","[799.8236694335938, 490.18756103515625, 0.6163142323493958]","[842.3777465820312, 610.28857421875, 0.04055570438504219]","[837.6929321289062, 477.96221923828125, 0.11899935454130173]","[843.1107177734375, 572.3482666015625, 0.041172586381435394]","[850.1043090820312, 513.82177734375, 0.038934461772441864]","[19.071017595086595, -4.169739059089409, 45.585440365151385]","[5.804195065453029, 5.203547430445394, 5.19745213609071]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000006_RGB.png,"[543.5443115234375, 606.7228393554688, 0.36955565214157104]","[528.095458984375, 610.9609985351562, 0.49494218826293945]","[525.8462524414062, 592.6871337890625, 0.537620484828949]","[530.3726196289062, 600.271728515625, 0.46906283497810364]","[524.84130859375, 550.9469604492188, 0.587223470211029]","[600.1942138671875, 627.4432983398438, 0.6933654546737671]","[593.1463012695312, 483.799072265625, 0.641487717628479]","[715.1484375, 663.3348999023438, 0.5375170707702637]","[705.201416015625, 454.157958984375, 0.6251723170280457]","[767.0903930664062, 634.7457885742188, 0.49790120124816895]","[790.8967895507812, 493.8356018066406, 0.33317646384239197]","[791.0010986328125, 586.6826171875, 0.5940920114517212]","[788.496826171875, 492.30987548828125, 0.6134375333786011]","[821.4833374023438, 612.5735473632812, 0.35384413599967957]","[832.1600952148438, 492.99700927734375, 0.24682636559009552]","[819.7633666992188, 605.8352661132812, 0.16287781298160553]","[841.666748046875, 506.3255310058594, 0.10049345344305038]","[20.30603638077494, -2.2778776849182965, 47.57439898918699]","[7.412374374763374, 5.248435597575408, 6.325783942438906]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000007_RGB.png,"[541.02978515625, 614.3455200195312, 0.5554648637771606]","[526.680908203125, 616.7696533203125, 0.6329569816589355]","[526.576904296875, 601.1380615234375, 0.6205587983131409]","[530.6829223632812, 601.8468627929688, 0.42585352063179016]","[527.6676025390625, 556.9454956054688, 0.4681566655635834]","[598.4303588867188, 627.5186157226562, 0.7436947822570801]","[591.4935913085938, 486.75872802734375, 0.60802161693573]","[697.449462890625, 662.0018920898438, 0.6652126312255859]","[704.2330322265625, 453.0485534667969, 0.648606538772583]","[768.4578857421875, 649.680908203125, 0.3849666714668274]","[783.1334838867188, 488.56982421875, 0.23939956724643707]","[792.59716796875, 595.2019653320312, 0.6051832437515259]","[787.4666748046875, 501.8525390625, 0.6478361487388611]","[814.2027587890625, 628.6911010742188, 0.2544441819190979]","[820.7814331054688, 496.6510314941406, 0.3620056211948395]","[819.5731811523438, 627.409423828125, 0.1403205394744873]","[834.535400390625, 506.60504150390625, 0.09383423626422882]","[21.043017498487348, -0.04380372128721228, 49.78791816193481]","[8.24688035863241, 5.192623709242033, 6.824027835067398]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000008_RGB.png,"[540.5174560546875, 619.4095458984375, 0.5567365288734436]","[526.0021362304688, 621.4783935546875, 0.5684399008750916]","[524.4674072265625, 605.5972900390625, 0.41686463356018066]","[530.1959838867188, 605.93115234375, 0.35207921266555786]","[524.8860473632812, 561.9067993164062, 0.5065563917160034]","[600.1696166992188, 627.1080322265625, 0.6781256198883057]","[590.5136108398438, 492.595703125, 0.5838736295700073]","[697.7430419921875, 668.28662109375, 0.6243326663970947]","[690.704833984375, 451.6941833496094, 0.5927131772041321]","[777.7750244140625, 657.3899536132812, 0.39787793159484863]","[787.7069091796875, 483.88787841796875, 0.35481324791908264]","[794.8682250976562, 600.2564086914062, 0.6461818218231201]","[792.948974609375, 505.9371643066406, 0.5052120685577393]","[818.0342407226562, 646.159912109375, 0.12323267757892609]","[823.2888793945312, 496.8865966796875, 0.2500465214252472]","[819.0341186523438, 646.1322631835938, 0.10080733150243759]","[831.7755126953125, 499.144775390625, 0.10039027780294418]","[21.299692687373888, 0.5653089968763205, 50.63601635426699]","[8.66286911530448, 5.276806643613882, 7.195805037814755]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/free_3_ID14/RGB/000009_RGB.png,"[551.7447509765625, 627.5122680664062, 0.5852285027503967]","[535.5182495117188, 626.4734497070312, 0.5342888236045837]","[534.9927978515625, 615.15673828125, 0.706526517868042]","[534.836669921875, 605.5608520507812, 0.37952032685279846]","[530.9560546875, 573.85595703125, 0.5558057427406311]","[598.3952026367188, 630.2789306640625, 0.6960110664367676]","[584.6141967773438, 497.1216735839844, 0.5793266296386719]","[695.8482055664062, 674.67919921875, 0.6337890625]","[689.4835815429688, 450.0129699707031, 0.7454246878623962]","[802.2647705078125, 686.9031372070312, 0.2575979232788086]","[773.6906127929688, 474.4005126953125, 0.38870126008987427]","[795.7257080078125, 593.3955688476562, 0.5770692825317383]","[792.1376342773438, 508.2353210449219, 0.5650046467781067]","[822.5530395507812, 666.6361083984375, 0.20375703275203705]","[811.935791015625, 499.9035949707031, 0.47539222240448]","[830.763427734375, 674.9689331054688, 0.1515793800354004]","[820.4705200195312, 484.1185607910156, 0.14142604172229767]","[21.60605381101948, 0.9719689695047758, 50.829288355074745]","[9.487084504948282, 6.335674424692705, 8.902799981630073]"
