,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000000_RGB.png,"[509.7257385253906, 556.2845458984375, 0.4316696226596832]","[499.93536376953125, 571.2554321289062, 0.6313101053237915]","[499.3944091796875, 540.8937377929688, 0.5168111324310303]","[515.8671875, 592.0509643554688, 0.592739999294281]","[518.6840209960938, 520.0366821289062, 0.6098594665527344]","[607.1334228515625, 626.2308349609375, 0.6104871034622192]","[605.4096069335938, 474.9771728515625, 0.7914694547653198]","[683.6471557617188, 685.9674682617188, 0.5521186590194702]","[677.2587280273438, 424.0306396484375, 0.5393722057342529]","[712.3196411132812, 723.2045288085938, 0.536186933517456]","[732.314453125, 426.6280212402344, 0.41356584429740906]","[847.3511352539062, 602.575439453125, 0.7139909863471985]","[847.7092895507812, 490.28692626953125, 0.6562490463256836]","[845.8323974609375, 667.9102172851562, 0.021414754912257195]","[830.92919921875, 430.9198913574219, 0.022395551204681396]","[748.4447021484375, 725.3841552734375, 0.005753818899393082]","[817.8359375, 431.75213623046875, 0.011954915709793568]","[-10.815805055027678, -1.4951457333519744, 0.896053150008791]","[-3.3973302070325415, 1.9499981503645323, 3.847472414508059]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000001_RGB.png,"[510.09173583984375, 556.7150268554688, 0.42797738313674927]","[499.71966552734375, 571.3226318359375, 0.6352793574333191]","[499.2492370605469, 541.4853515625, 0.522520899772644]","[515.1242065429688, 590.9623413085938, 0.576482892036438]","[517.9891357421875, 519.15087890625, 0.6153313517570496]","[605.9002685546875, 623.7578125, 0.593009889125824]","[609.9468994140625, 473.6773376464844, 0.6934165954589844]","[693.5586547851562, 694.7976684570312, 0.44652315974235535]","[721.1481323242188, 424.5257873535156, 0.2848377227783203]","[711.2239990234375, 724.684326171875, 0.4938141107559204]","[722.80908203125, 428.3136901855469, 0.3608277440071106]","[844.6014404296875, 607.60986328125, 0.7274853587150574]","[848.4407348632812, 489.411376953125, 0.7093430161476135]","[771.93310546875, 727.02685546875, 0.019613252952694893]","[838.8876342773438, 426.9418640136719, 0.04239395633339882]","[743.39208984375, 728.149658203125, 0.004822187125682831]","[833.8662109375, 431.8515930175781, 0.006821299437433481]","[-10.81498953207963, -1.5202692243391531, 0.9378969590066953]","[-3.1890116457669557, 1.858388836249158, 3.8782786624038668]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000002_RGB.png,"[510.6414489746094, 556.1689453125, 0.43016669154167175]","[500.0302734375, 570.96533203125, 0.6410784125328064]","[499.4451904296875, 541.0266723632812, 0.5131816267967224]","[515.4028930664062, 590.9165649414062, 0.5834912061691284]","[517.9682006835938, 518.8738403320312, 0.6236583590507507]","[607.1676635742188, 626.4293823242188, 0.6325337886810303]","[606.8818969726562, 475.189697265625, 0.5650001764297485]","[696.770263671875, 699.2340087890625, 0.4446914494037628]","[727.720458984375, 420.7127990722656, 0.37466174364089966]","[705.57080078125, 727.9912719726562, 0.4294530153274536]","[709.081298828125, 425.697265625, 0.4213324785232544]","[847.8180541992188, 608.4614868164062, 0.7203850150108337]","[851.4915771484375, 490.38140869140625, 0.7047330141067505]","[849.0045776367188, 667.4544067382812, 0.010886247269809246]","[844.7681884765625, 425.5683898925781, 0.038161326199769974]","[740.6526489257812, 732.8088989257812, 0.004803949035704136]","[842.1610107421875, 432.92236328125, 0.006807314231991768]","[-10.886191322894058, -1.6005339094838589, 1.0032863190960934]","[-3.085192481741768, 1.8316856592375097, 3.9028860373583654]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000003_RGB.png,"[511.2420654296875, 554.40283203125, 0.5522767901420593]","[501.0741271972656, 570.5759887695312, 0.6470975279808044]","[499.9029541015625, 541.1566162109375, 0.516871988773346]","[516.1729125976562, 590.4518432617188, 0.5380635261535645]","[516.9810180664062, 519.2947387695312, 0.6425390243530273]","[603.9656982421875, 623.8262939453125, 0.5571766495704651]","[607.7752075195312, 476.1506652832031, 0.7130494117736816]","[686.9404296875, 708.9010009765625, 0.3812125623226166]","[705.2425537109375, 416.1723327636719, 0.36525046825408936]","[698.6881713867188, 726.3294067382812, 0.47221753001213074]","[696.0399169921875, 426.68817138671875, 0.40631532669067383]","[844.7892456054688, 606.0004272460938, 0.7503137588500977]","[848.258544921875, 490.9737854003906, 0.7238882780075073]","[847.8699951171875, 666.3658447265625, 0.013046483509242535]","[844.809326171875, 427.283935546875, 0.04452031850814819]","[728.9601440429688, 728.7886352539062, 0.00613087322562933]","[849.1288452148438, 433.6932067871094, 0.010610322467982769]","[-11.066616439530833, -1.756305276873981, 1.3495351399419266]","[-3.6234240319632383, 2.0371574638383616, 3.655580979627136]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000004_RGB.png,"[510.2239685058594, 556.1499633789062, 0.3972042202949524]","[499.2598571777344, 570.1282348632812, 0.6515995264053345]","[499.0146789550781, 539.5308227539062, 0.5987933874130249]","[514.5765991210938, 589.95458984375, 0.49452853202819824]","[514.5460815429688, 519.1943969726562, 0.6960371136665344]","[600.5927124023438, 624.4074096679688, 0.6661636233329773]","[605.9052734375, 475.3030090332031, 0.6764603853225708]","[688.9722290039062, 690.4677124023438, 0.3774653673171997]","[715.8705444335938, 423.2737731933594, 0.4997522234916687]","[687.9478759765625, 721.28466796875, 0.45812374353408813]","[666.8588256835938, 411.7677307128906, 0.5562545657157898]","[845.3737182617188, 604.457275390625, 0.7599037289619446]","[850.1962890625, 485.1770324707031, 0.7794926166534424]","[936.1988525390625, 649.6883544921875, 0.00423530675470829]","[849.6358642578125, 425.6244812011719, 0.018547123298048973]","[717.3662109375, 721.2899169921875, 0.0053115892224013805]","[1066.81005859375, 257.9595947265625, 0.004613026045262814]","[-11.15484248044478, -1.8906432265283253, 1.657900084365109]","[-3.364986581303013, 1.9746848711135698, 3.6910837205670957]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000005_RGB.png,"[509.4349365234375, 557.361328125, 0.4195877015590668]","[498.78887939453125, 571.0482177734375, 0.6044357419013977]","[497.0466003417969, 542.1268920898438, 0.45359277725219727]","[514.12890625, 589.374755859375, 0.6017886996269226]","[512.9146118164062, 520.0250244140625, 0.6377713680267334]","[598.8981323242188, 620.885009765625, 0.6536077260971069]","[599.7342529296875, 473.24249267578125, 0.6638298630714417]","[691.6757202148438, 689.7395629882812, 0.3834916353225708]","[709.06689453125, 424.6282043457031, 0.49767357110977173]","[681.130859375, 721.1746215820312, 0.4912859797477722]","[651.8272094726562, 418.16595458984375, 0.3910643458366394]","[845.819580078125, 600.6552734375, 0.7285659313201904]","[846.0625610351562, 482.8258972167969, 0.7641324996948242]","[846.2738037109375, 664.8743286132812, 0.014034354127943516]","[848.5833740234375, 425.3865051269531, 0.01372166071087122]","[707.2312622070312, 723.092041015625, 0.0052659218199551105]","[1066.1646728515625, 257.1448974609375, 0.004067116882652044]","[-11.041203302947212, -1.8920239816469275, 1.9501588447698022]","[-3.008154382293146, 1.9685087513270776, 3.748941064532338]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000006_RGB.png,"[510.98663330078125, 552.7507934570312, 0.6000726222991943]","[500.3706970214844, 569.1220092773438, 0.6940166354179382]","[499.70379638671875, 538.201416015625, 0.611947774887085]","[514.9591674804688, 589.4450073242188, 0.6437556147575378]","[515.7945556640625, 518.281494140625, 0.6901243329048157]","[599.4459838867188, 619.3152465820312, 0.6118031144142151]","[592.5718383789062, 475.902587890625, 0.6323593258857727]","[689.9976196289062, 680.32080078125, 0.4108069837093353]","[682.7068481445312, 419.6806335449219, 0.5790714025497437]","[674.7510986328125, 720.3687133789062, 0.5487834215164185]","[599.245849609375, 417.50213623046875, 0.5002440810203552]","[841.2499389648438, 600.5614013671875, 0.7347109317779541]","[842.187744140625, 481.6468200683594, 0.710365891456604]","[833.7103881835938, 665.1700439453125, 0.019655665382742882]","[843.1986694335938, 428.5311279296875, 0.018095022067427635]","[841.5372924804688, 658.9777221679688, 0.004156849812716246]","[855.5392456054688, 435.1375427246094, 0.010780638083815575]","[-11.086245128104467, -1.9965878687364382, 2.139339504338166]","[-2.2771010424891958, 1.6964141001324857, 3.978595915707473]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000007_RGB.png,"[512.4180297851562, 552.6738891601562, 0.6246156096458435]","[501.1314392089844, 568.317138671875, 0.7109008431434631]","[500.9056091308594, 537.3564453125, 0.6652934551239014]","[513.9104614257812, 588.671875, 0.67441326379776]","[516.197021484375, 517.6181030273438, 0.7108543515205383]","[597.4446411132812, 618.4706420898438, 0.6430009603500366]","[592.6190185546875, 477.56146240234375, 0.6343147158622742]","[692.3886108398438, 685.975830078125, 0.358578085899353]","[680.9750366210938, 420.7774963378906, 0.5512331128120422]","[675.1661987304688, 716.140625, 0.5311015248298645]","[595.9886474609375, 423.8888244628906, 0.5530644059181213]","[839.8866577148438, 601.16552734375, 0.7475546002388]","[842.5382690429688, 480.050048828125, 0.7276403307914734]","[836.0029296875, 664.3468627929688, 0.015826262533664703]","[842.8572387695312, 428.8760070800781, 0.012769941240549088]","[706.5084838867188, 717.1577758789062, 0.006136350799351931]","[853.0735473632812, 431.98577880859375, 0.0080966642126441]","[-11.459742715233476, -2.2820086133159614, 2.2642743680923765]","[-1.9431735310501541, 1.654159398163642, 4.053659185031883]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000008_RGB.png,"[512.3563232421875, 552.6053466796875, 0.6205711960792542]","[500.548583984375, 568.1485595703125, 0.7198105454444885]","[501.0697937011719, 536.9599609375, 0.6667749285697937]","[512.5875854492188, 588.2432250976562, 0.7031200528144836]","[516.3903198242188, 517.3622436523438, 0.7123182415962219]","[596.8560791015625, 617.9912109375, 0.61757892370224]","[588.6832275390625, 478.00634765625, 0.6047617197036743]","[691.4500732421875, 688.5056762695312, 0.36351093649864197]","[676.034423828125, 419.6475524902344, 0.522757887840271]","[672.5570068359375, 714.1547241210938, 0.5623190402984619]","[584.1401977539062, 426.87164306640625, 0.3939606845378876]","[835.9561767578125, 602.9495849609375, 0.7756925225257874]","[835.4752197265625, 481.9197082519531, 0.7446563243865967]","[833.7689208984375, 663.9347534179688, 0.0193504486232996]","[839.755126953125, 428.3865661621094, 0.01764751970767975]","[705.1527099609375, 720.26708984375, 0.007398954126983881]","[848.093994140625, 430.7844543457031, 0.009463141672313213]","[-12.181537415231602, -2.264742564863978, 2.059236734601084]","[0.34375430215291053, 3.5600257603118433, 4.724595040406967]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_2_ID15/RGB/000009_RGB.png,"[510.8324890136719, 552.517578125, 0.555525541305542]","[499.0042419433594, 568.9365844726562, 0.7050014138221741]","[499.07696533203125, 537.5509033203125, 0.6552250385284424]","[512.7395629882812, 588.3084716796875, 0.7099441885948181]","[516.1231079101562, 517.4928588867188, 0.7178120613098145]","[597.5941162109375, 621.710205078125, 0.7776618599891663]","[591.571044921875, 477.5582275390625, 0.6322025060653687]","[691.9281005859375, 683.6653442382812, 0.3699072599411011]","[674.8047485351562, 419.45855712890625, 0.4612624943256378]","[660.8090209960938, 716.6710205078125, 0.5383460521697998]","[582.8246459960938, 426.13629150390625, 0.47476279735565186]","[837.2401123046875, 602.4168701171875, 0.7624220848083496]","[836.9119262695312, 483.51654052734375, 0.7386478185653687]","[834.369140625, 663.6422119140625, 0.01887800730764866]","[841.16357421875, 428.0409240722656, 0.018687041476368904]","[689.2999267578125, 715.6287841796875, 0.007361608557403088]","[850.2953491210938, 430.48199462890625, 0.010033034719526768]","[-12.029309963749244, -2.27072287334727, 2.1142442160867696]","[0.30105011773096063, 4.070129145202281, 4.268790716144132]"
