,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000000_RGB.png,"[507.74139404296875, 557.2736206054688, 0.33519530296325684]","[491.23858642578125, 572.32080078125, 0.3787406086921692]","[492.966796875, 541.95166015625, 0.430139422416687]","[499.7978210449219, 593.3698120117188, 0.6454688906669617]","[504.7530517578125, 524.0677490234375, 0.6299250721931458]","[579.1328735351562, 630.5051879882812, 0.8555300831794739]","[580.28076171875, 478.5183410644531, 0.8148638606071472]","[703.5659790039062, 658.743896484375, 0.612342357635498]","[697.23828125, 448.3976745605469, 0.7903261184692383]","[767.7322387695312, 587.7845458984375, 0.4685634970664978]","[770.3788452148438, 513.499267578125, 0.3834278881549835]","[790.0270385742188, 598.8766479492188, 0.5967047214508057]","[789.0368041992188, 491.3157958984375, 0.6329563856124878]","[834.42578125, 686.3944091796875, 0.2507174015045166]","[836.2388305664062, 425.2427062988281, 0.16918493807315826]","[805.4639892578125, 578.9408569335938, 0.09339872747659683]","[821.8215942382812, 492.263671875, 0.07657875865697861]","[-0.08292267434794814, -0.018094008819371666, -0.0742141583698726]","[2.4306340260137236, -19.660061663765184, 0.05840722849404271]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000001_RGB.png,"[507.5693054199219, 557.1026000976562, 0.3225152790546417]","[490.9404296875, 572.2369995117188, 0.35530024766921997]","[492.6081237792969, 541.7906494140625, 0.4186706244945526]","[499.8641662597656, 593.3851928710938, 0.6443846821784973]","[504.7563781738281, 524.0315551757812, 0.6268191933631897]","[579.4323120117188, 630.6843872070312, 0.8644235730171204]","[579.810302734375, 479.0115661621094, 0.8066724538803101]","[703.7944946289062, 658.5844116210938, 0.6039087772369385]","[696.564453125, 448.0195617675781, 0.783769428730011]","[767.3321533203125, 588.0534057617188, 0.4526161551475525]","[768.3767700195312, 510.8393249511719, 0.37650066614151]","[790.5791015625, 598.3270874023438, 0.5960215330123901]","[788.9861450195312, 491.1619567871094, 0.6314487457275391]","[833.8350219726562, 686.2799682617188, 0.2599831223487854]","[836.296142578125, 425.6217041015625, 0.16440559923648834]","[805.1389770507812, 579.952392578125, 0.09928180277347565]","[820.4510498046875, 476.5600280761719, 0.08131483197212219]","[-0.018629272059315225, 0.04331643707853589, -0.11520526849270142]","[2.4456329514701554, -19.66581283625552, 0.0459211717277274]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000002_RGB.png,"[507.25439453125, 556.8050537109375, 0.3157559931278229]","[490.8536376953125, 571.90380859375, 0.34406396746635437]","[492.4842834472656, 541.5838623046875, 0.40921422839164734]","[499.7910461425781, 593.3038940429688, 0.6422138810157776]","[504.58221435546875, 524.0540161132812, 0.6300682425498962]","[578.652099609375, 630.6381225585938, 0.8548736572265625]","[579.9776611328125, 478.7427673339844, 0.814366340637207]","[703.2230224609375, 658.4526977539062, 0.6151036620140076]","[696.8195190429688, 448.45782470703125, 0.7815266251564026]","[768.3528442382812, 586.7354736328125, 0.4660060703754425]","[770.4361572265625, 513.572265625, 0.5008109211921692]","[790.57958984375, 599.6107177734375, 0.5902411341667175]","[788.9829711914062, 491.7043151855469, 0.6430436968803406]","[833.9992065429688, 685.9840698242188, 0.26362887024879456]","[837.1173095703125, 424.51226806640625, 0.1567803919315338]","[805.892578125, 578.3113403320312, 0.09195732325315475]","[821.6663208007812, 492.2090759277344, 0.07052750140428543]","[-0.06959427215897981, 0.04696420184905246, -0.12051482833816447]","[2.4445464776830783, -19.69675074239248, 0.04740339623467003]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000003_RGB.png,"[507.3461608886719, 556.5665893554688, 0.31058329343795776]","[491.4432067871094, 571.69287109375, 0.45560556650161743]","[492.67779541015625, 541.230224609375, 0.40015265345573425]","[499.6064758300781, 593.5411987304688, 0.6562188863754272]","[505.0234680175781, 524.046875, 0.6238003373146057]","[579.4818725585938, 631.0982055664062, 0.8627177476882935]","[580.5739135742188, 478.7413330078125, 0.8179407119750977]","[703.8074340820312, 658.9785766601562, 0.6002290844917297]","[697.6917114257812, 448.2371520996094, 0.7938887476921082]","[767.6934204101562, 587.8258666992188, 0.46577778458595276]","[770.0716552734375, 512.0111083984375, 0.3808597922325134]","[790.5982055664062, 599.0237426757812, 0.5919421315193176]","[789.1005249023438, 492.3167724609375, 0.6454792022705078]","[833.8137817382812, 687.0935668945312, 0.25634732842445374]","[836.276123046875, 425.3462829589844, 0.16754776239395142]","[805.6132202148438, 579.1298217773438, 0.09412696957588196]","[821.4635620117188, 492.3351745605469, 0.07552451640367508]","[-0.12753732252505817, 0.04032759079386823, -0.08521271774918387]","[2.405213328384363, -19.71417194105777, 0.0769793533105654]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000004_RGB.png,"[507.88348388671875, 556.4685668945312, 0.31933924555778503]","[491.4004211425781, 571.7705688476562, 0.3540899157524109]","[493.01220703125, 541.3521728515625, 0.3956954777240753]","[500.1954345703125, 593.421142578125, 0.637955367565155]","[504.718994140625, 524.0768432617188, 0.6251446604728699]","[579.07958984375, 630.2942504882812, 0.854522705078125]","[580.5015258789062, 478.3556213378906, 0.8155462741851807]","[703.8617553710938, 658.9407348632812, 0.5993437170982361]","[698.0582885742188, 447.9651794433594, 0.7881466150283813]","[768.2102661132812, 587.288330078125, 0.46240225434303284]","[769.7158203125, 513.19384765625, 0.382811039686203]","[789.8009033203125, 599.1103515625, 0.5997446179389954]","[788.3958740234375, 491.4984436035156, 0.6460689306259155]","[834.0798950195312, 686.7627563476562, 0.24455885589122772]","[836.4114379882812, 424.46405029296875, 0.16304616630077362]","[805.8001098632812, 578.4141845703125, 0.08692082017660141]","[821.9719848632812, 492.7622985839844, 0.06739482283592224]","[-0.13408009474084454, 0.0392273117733383, -0.07807240424462283]","[2.401460932318049, -19.70063901295667, 0.0796618096471574]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000005_RGB.png,"[507.43817138671875, 556.1025390625, 0.29540497064590454]","[491.51983642578125, 571.2640380859375, 0.46869274973869324]","[492.4122619628906, 540.8299560546875, 0.3842804431915283]","[499.7057800292969, 593.0375366210938, 0.6347537636756897]","[504.47430419921875, 523.6922607421875, 0.6223713159561157]","[579.0732421875, 630.4105224609375, 0.8586220145225525]","[580.4317016601562, 478.5628662109375, 0.8199706077575684]","[704.0488891601562, 659.6972045898438, 0.5971131324768066]","[696.9622802734375, 448.06341552734375, 0.793716311454773]","[767.44287109375, 587.5330200195312, 0.46557748317718506]","[768.7151489257812, 511.7159729003906, 0.3713110089302063]","[790.943359375, 598.9981689453125, 0.5917221307754517]","[789.2669677734375, 492.25439453125, 0.648493230342865]","[834.3474731445312, 687.2987060546875, 0.24975594878196716]","[836.3132934570312, 425.6546325683594, 0.16091220080852509]","[805.2105102539062, 579.1654052734375, 0.09129863977432251]","[820.4417724609375, 476.613037109375, 0.07320177555084229]","[-0.0536765171008865, 0.017374170078502605, -0.13742966028488854]","[2.4024156003034336, -19.70964555468017, 0.07970633546397014]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000006_RGB.png,"[507.3399963378906, 555.8641967773438, 0.2898705303668976]","[491.46966552734375, 571.1071166992188, 0.4715787172317505]","[492.3536682128906, 540.6923828125, 0.37066492438316345]","[499.1362609863281, 593.0393676757812, 0.6356167793273926]","[503.89013671875, 523.5773315429688, 0.6282833814620972]","[579.0673217773438, 630.628662109375, 0.8571590185165405]","[580.628662109375, 478.2650146484375, 0.8207257390022278]","[703.6035766601562, 658.6727905273438, 0.5923294425010681]","[698.3863525390625, 447.7181701660156, 0.7836689352989197]","[767.8173217773438, 587.3267211914062, 0.4642682671546936]","[770.7296752929688, 512.9081420898438, 0.38529983162879944]","[790.5534057617188, 599.9251708984375, 0.5890862941741943]","[789.1724243164062, 492.1576843261719, 0.6452926397323608]","[834.0601196289062, 687.1568603515625, 0.2529946267604828]","[835.7118530273438, 425.08062744140625, 0.1675519198179245]","[805.7803344726562, 578.8781127929688, 0.0858645886182785]","[821.2039794921875, 476.5894775390625, 0.07238197326660156]","[-0.0515031439215649, 0.002500439391291524, -0.1587533115956469]","[2.3422414303511414, -19.767879122259686, 0.10605517110039865]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000007_RGB.png,"[507.1043395996094, 556.8883056640625, 0.31472140550613403]","[490.6623229980469, 572.0262451171875, 0.3371226191520691]","[492.2776794433594, 541.4973754882812, 0.39041054248809814]","[499.9554748535156, 593.2784423828125, 0.6346099376678467]","[504.8788757324219, 523.7643432617188, 0.6173418164253235]","[579.5606689453125, 631.0062866210938, 0.8684313297271729]","[580.4628295898438, 478.5908508300781, 0.8155779242515564]","[704.5177612304688, 658.5682373046875, 0.5957066416740417]","[697.1402587890625, 447.9126892089844, 0.7919467091560364]","[768.2376708984375, 586.8291015625, 0.44896969199180603]","[769.8346557617188, 512.816162109375, 0.38727056980133057]","[794.2728271484375, 600.3181762695312, 0.6407515406608582]","[790.288818359375, 491.4196472167969, 0.6208184957504272]","[833.9210205078125, 688.11962890625, 0.2623539865016937]","[835.9100341796875, 425.4847106933594, 0.1634199619293213]","[804.9486694335938, 578.5862426757812, 0.09325432032346725]","[820.5576171875, 476.8710632324219, 0.07113350182771683]","[-0.10266670921615562, 0.0779520216778678, -0.15938270173567962]","[2.3247102234660164, -19.714460891801927, 0.11392564357139637]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000008_RGB.png,"[508.5406494140625, 555.9767456054688, 0.3219553530216217]","[492.66241455078125, 571.4547729492188, 0.4981232285499573]","[493.36798095703125, 540.9205322265625, 0.40586036443710327]","[499.6206970214844, 593.24365234375, 0.6375488638877869]","[504.2832946777344, 523.6728515625, 0.622689962387085]","[579.3410034179688, 630.7823486328125, 0.8575608134269714]","[581.3805541992188, 478.0337219238281, 0.8255290389060974]","[704.2674560546875, 659.0281982421875, 0.6037188768386841]","[698.8688354492188, 448.0439453125, 0.7988405823707581]","[767.7078247070312, 587.2844848632812, 0.4728294610977173]","[771.4102172851562, 514.0376586914062, 0.3961807191371918]","[791.3455200195312, 599.5374145507812, 0.5762094855308533]","[790.3818359375, 491.852783203125, 0.6239664554595947]","[833.9082641601562, 687.0623168945312, 0.25224068760871887]","[836.5919799804688, 425.3121337890625, 0.17125347256660461]","[805.1014404296875, 578.7478637695312, 0.09294933080673218]","[820.9236450195312, 476.8595275878906, 0.07437532395124435]","[-0.18932669997779542, 0.11712219221203235, -0.16519217517261037]","[2.281252178060109, -19.933872639345797, 0.14483244916747648]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_3_ID18/RGB/000009_RGB.png,"[507.24261474609375, 556.1051025390625, 0.30161866545677185]","[491.33587646484375, 571.3052978515625, 0.46398407220840454]","[492.177001953125, 540.8834838867188, 0.3876081705093384]","[499.1844787597656, 592.98388671875, 0.630297064781189]","[504.01611328125, 523.5826416015625, 0.6265668272972107]","[579.1503295898438, 630.781494140625, 0.857020378112793]","[580.774169921875, 478.2502746582031, 0.8221406936645508]","[703.7966918945312, 658.7756958007812, 0.6021462082862854]","[697.7826538085938, 447.89697265625, 0.7905523777008057]","[766.659912109375, 587.45751953125, 0.4685348570346832]","[769.4390869140625, 512.0384521484375, 0.38841044902801514]","[794.9168090820312, 601.3416748046875, 0.656590461730957]","[790.4434814453125, 492.213623046875, 0.6334072947502136]","[834.2288208007812, 686.35546875, 0.246214359998703]","[836.4064331054688, 425.1147766113281, 0.16762204468250275]","[804.789794921875, 579.0018310546875, 0.09621847420930862]","[820.7244873046875, 476.17144775390625, 0.07132255285978317]","[-0.2705938663223852, 0.1562635314967971, -0.2054367070452413]","[2.283155400163798, -19.997415731294467, 0.1403523247341574]"
